action_id,class_id,action_type,action_detail_1,action_detail_2,action_detail_3,action_value_1,action_value_2,action_value_3,action_value_4,action_value_5,action_value_6,action_value_7,target_assignment,target_area,target_range,target_type,target_number,target_count,description,level_up_disp
"100200201","1","1","2","0","0","15","15","1.2","0","0","0","0","1","1","-1","3","0","1","ดาเมจเวท {0} แก่ศัตรูตนเดียว","ดาเมจเวท +{0}"
"100200301","1","10","20","1","0","1","0.23","0.23","12","0","0","1","2","3","2160","3","0","99","เพิ่มพลังป้องกันกายภาพให้เพื่อนทั้งหมด {0}","เพิ่มพลังป้องกันกายภาพ +{0}"
"100201101","1","4","2","0","0","1","8","8","0.6","0","0","0","2","3","2160","3","0","99","ฟื้นฟู HP {0} ให้เพื่อนทั้งหมด","ฟื้นฟู HP +{0}"
"100201102","1","10","20","1","0","1","1.2","1.2","18","0","0","1","2","3","2160","3","0","99","เพิ่มพลังป้องกันกายภาพให้เพื่อนทั้งหมด {0}","เพิ่มพลังป้องกันกายภาพ +{0}"
"100201103","1","6","1","0","0","45","45","18","0","0","0","0","2","3","2160","3","0","99","ใช้บาเรียทำให้ดาเมจกายภาพจำนวน {0} ไร้ผล","ปริมาณดาเมจที่ไร้ผล +{0}"
"100201104","1","8","2","0","0","2","0","18","0","0","0","1","2","3","2160","3","0","99","เพิ่มความเร็วการเคลื่อนไหวให้เพื่อนทั้งหมด",""
"100201201","1","1","2","0","0","20","20","1.6","0","0","0","0","1","1","-1","3","0","1","ดาเมจเวท {0} แก่ศัตรูตนเดียว","ดาเมจเวท +{0}"
"100201202","1","10","11","1","0","1","7.5","7.5","12","0","0","1","1","1","-1","3","0","1","ลดพลังโจมตีกายภาพของศัตรูตนเดียว {0}","ลดพลังโจมตีกายภาพ +{0}"
"100250101","1","90","4","0","0","1","15","15","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีเวทของตนเอง {0}","เพิ่มพลังโจมตีเวท +{0}"
"100251101","1","90","4","0","0","1","15","15","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีเวทของตนเอง {0}","เพิ่มพลังโจมตีเวท +{0}"
"100251102","1","90","5","0","0","1","30","0","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังป้องกันเวทของตนเอง {0}",""
"100300101","1","1","1","0","0","60","60","4.8","0","0","0","0","1","1","-1","3","0","1","ดาเมจกายภาพ {0} แก่ศัตรูตนเดียว","ดาเมจกายภาพ +{0}"
"100300201","1","1","1","0","0","20","20","1.6","0","0","0","0","1","1","-1","3","0","1","ดาเมจกายภาพ {0} แก่ศัตรูตนเดียว","ดาเมจกายภาพ +{0}"
"100300301","1","28","677","100300303","100300302","0","0","0","0","0","0","0","2","1","0","7","0","1","",""
"100300302","1","18","1","100300305","0","0.5","0","1.8","0","0","0","0","1","1","4320","3","0","1","",""
"100300303","1","18","1","100300306","0","1","0","1.8","0","0","0","0","1","1","4320","3","0","1","",""
"100300304","1","28","677","100300306","100300305","0","0","0","0","0","0","0","2","1","0","7","0","1","",""
"100300305","1","1","1","0","0","20","20","1.6","0","0","0","0","1","1","-1","3","0","1","ดาเมจกายภาพ {0} แก่ศัตรูตนเดียว","ดาเมจกายภาพ +{0}"
"100300306","1","1","1","0","0","40","40","3.2","0","0","0","0","1","1","-1","3","0","1","",""
"100301101","1","1","1","0","0","120","120","9.6","0","0","0","0","1","1","-1","3","0","1","ดาเมจกายภาพ {0} แก่ศัตรูตนเดียว","ดาเมจกายภาพ +{0}"
"100301102","1","35","0","0","0","1","77","18","1","0","0","0","2","1","0","7","0","1","ใช้ดาบแห่งลมชั่วขณะ",""
"100301201","1","28","677","100301203","100301202","1","2","1","0","0","0","0","2","1","0","7","0","1","",""
"100301202","1","1","1","0","0","20","20","1.6","0","0","0","0","1","1","-1","3","0","1","ดาเมจกายภาพ {0} แก่ศัตรูตนเดียว","ดาเมจกายภาพ +{0}"
"100301203","1","1","1","0","0","40","40","3.2","0","0","0","0","1","1","-1","3","0","1","",""
"100301204","1","10","21","1","0","1","0.6","0.6","12","0","0","1","1","1","-1","3","0","1","ลดพลังป้องกันกายภาพของศัตรูตนเดียว {0}","ลดพลังป้องกันกายภาพ +{0}"
"100301205","1","10","21","1","0","1","1.2","1.2","24","0","0","1","1","1","-1","3","0","1","",""
"100350101","1","90","2","0","0","1","15","15","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีกายภาพของตนเอง {0}","เพิ่มพลังโจมตีกายภาพ +{0}"
"100351101","1","90","2","0","0","1","15","15","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีกายภาพของตนเอง {0}","เพิ่มพลังโจมตีกายภาพ +{0}"
"100351102","1","90","1","0","0","1","1125","0","1","0","0","0","0","0","0","0","0","0","เพิ่ม HP ตนเองสูงสุด {0}",""
"100400101","1","7","1","0","0","0","0","0","0","0","0","0","1","2","2160","3","1","1","",""
"100400102","1","1","1","0","0","20.4","20.4","1.62","0","0","0","0","1","2","300","1","0","99","ดาเมจกายภาพ {0} แก่ศัตรูทุกตนในขอบเขต","ดาเมจกายภาพ +{0}"
"100400201","1","1","1","0","0","8","8","0.6","0","0","0","0","1","3","2160","3","1","1","ดาเมจกายภาพ {0} แก่ศัตรูตนเดียว","ดาเมจกายภาพ +{0}"
"100400202","1","12","70","0","0","8","0","100","0","0","0","0","1","3","2160","3","1","1","ทำให้ศัตรูตนเดียวมืดบอด","Lv อัตราการทำให้มืดบอดสำเร็จ +1"
"100400301","1","1","1","0","0","10","10","0.8","0","0","0","0","1","2","2160","14","0","1","ดาเมจกายภาพ {0} แก่ศัตรูตนเดียว","ดาเมจกายภาพ +{0}"
"100400302","1","10","11","1","0","1","3.75","3.75","99","0","0","1","1","2","2160","1","0","1","ลดพลังโจมตีกายภาพของศัตรูตนเดียว {0}","ลดพลังโจมตีกายภาพ +{0}"
"100400303","1","10","10","1","0","1","5.5","5.5","99","0","0","1","2","1","0","7","0","1","เพิ่มพลังโจมตีกายภาพของตนเอง {0}","เพิ่มพลังโจมตีกายภาพ +{0}"
"100401101","1","1","1","0","0","27","27","2.16","0","0","0","0","1","3","2160","3","0","99","ดาเมจกายภาพ {0} แก่ศัตรูทั้งหมด","ดาเมจกายภาพ +{0}"
"100401102","1","10","11","1","0","1","30","30","18","0","0","0","1","3","2160","3","0","99","ลดพลังโจมตีกายภาพของศัตรูทั้งหมด {0}","ลดพลังโจมตีกายภาพ +{0}"
"100401103","1","10","61","0","0","1","100","1.25","18","0","0","0","1","3","2160","3","0","99","ลดคริติคอลกายภาพของศัตรูทั้งหมด {0}","ลดคริติคอลกายภาพ +{0}"
"100401104","1","10","111","0","0","2","25","0","18","0","0","0","1","3","2160","3","0","99","ลดดาเมจคริติคอลกายภาพของศัตรูทั้งหมด {0}%",""
"100401201","1","1","1","0","0","20","20","1.6","0","0","0","0","1","3","2160","3","1","1","ดาเมจกายภาพ {0} แก่ศัตรูตนเดียว","ดาเมจกายภาพ +{0}"
"100401202","1","12","80","0","0","10","0","100","0","0","0","0","1","3","2160","3","1","1","ทำให้ศัตรูตนเดียวมืดบอด","Lv อัตราการทำให้มืดบอดสำเร็จ +1"
"100401203","1","7","1","0","0","0","0","0","0","0","0","0","1","3","2160","3","1","1","",""
"100401204","1","10","11","1","0","1","5","5","180","0","0","0","1","2","200","1","0","99","ลดพลังโจมตีกายภาพของศัตรูทุกตนในขอบเขต {0}","ลดพลังโจมตีกายภาพ +{0}"
"100450101","1","90","3","0","0","1","2","2","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังป้องกันกายภาพของตนเอง {0}","เพิ่มพลังป้องกันกายภาพ +{0}"
"100451101","1","90","3","0","0","1","2","2","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังป้องกันกายภาพของตนเอง {0}","เพิ่มพลังป้องกันกายภาพ +{0}"
"100451102","1","90","2","0","0","1","225","0","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีกายภาพของตนเอง {0}",""
"100500101","1","2","3","0","0","100","0","0","0","0","0","0","1","1","2160","3","2","1","",""
"100500102","1","7","1","0","0","100","0","0","0","0","0","0","1","1","2160","3","2","1","",""
"100500103","1","1","1","0","0","30","30","2.4","0","0","0","0","1","2","300","3","0","99","ดาเมจกายภาพ {0} แก่ศัตรูทุกตนในขอบเขต","ดาเมจกายภาพ +{0}"
"100500201","1","1","1","0","0","3.4","3.4","0.27","0","0","0","0","1","2","300","3","0","99","ดาเมจกายภาพ {0} แก่ศัตรูทุกตนในขอบเขต","ดาเมจกายภาพ +{0}"
"100500202","1","8","7","0","0","0","0","2","0","0","0","0","1","2","300","3","0","99","ทำให้ศัตรูทุกตนในขอบเขตเคลื่อนไหวไม่ได้ชั่วขณะ","Lv อัตราการทำให้สตันสำเร็จ +1"
"100500301","1","1","1","0","0","10","10","0.8","0","0","0","0","1","2","300","3","0","99","ดาเมจกายภาพ {0} แก่ศัตรูทุกตนในขอบเขต","ดาเมจกายภาพ +{0}"
"100501201","1","1","1","0","0","3.4","3.4","0.54","0","0","0","0","1","2","300","3","0","99","ดาเมจกายภาพ {0} แก่ศัตรูทุกตนในขอบเขต","ดาเมจกายภาพ +{0}"
"100501202","1","8","7","0","0","0","0","2","0","0","0","0","1","2","300","3","0","99","ทำให้ศัตรูทุกตนในขอบเขตเคลื่อนไหวไม่ได้ชั่วขณะ","Lv อัตราการทำให้สตันสำเร็จ +1"
"100501203","1","10","20","1","0","1","2.24","2.24","12","0","0","0","2","1","0","7","0","1","เพิ่มพลังป้องกันกายภาพของตนเอง {0}","เพิ่มพลังป้องกันกายภาพ +{0}"
"100501204","1","10","40","1","0","1","2.24","2.24","12","0","0","0","2","1","0","7","0","1","เพิ่มพลังป้องกันเวทของตนเอง {0}","เพิ่มพลังป้องกันเวท +{0}"
"100550101","1","90","2","0","0","1","15","15","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีกายภาพของตนเอง {0}","เพิ่มพลังโจมตีกายภาพ +{0}"
"100551101","1","90","2","0","0","1","15","15","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีกายภาพของตนเอง {0}","เพิ่มพลังโจมตีกายภาพ +{0}"
"100551102","1","90","3","0","0","1","30","0","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังป้องกันกายภาพของตนเอง {0}",""
"100600101","1","32","0","0","0","4","4","1","0","0","0","0","2","3","2160","3","0","99","",""
"100600102","1","10","30","1","0","1","4.5","4.5","18","0","0","0","2","3","2160","3","0","99","เพิ่มพลังโจมตีเวทให้เพื่อนทั้งหมด {0}","เพิ่มพลังโจมตีเวท +{0}"
"100600201","1","1","2","0","0","20","20","1.6","0","0","0","0","1","1","-1","3","0","1","ดาเมจเวท {0} แก่ศัตรูตนเดียว","ดาเมจเวท +{0}"
"100600301","1","10","41","1","0","1","1","1","12","0","0","1","1","1","-1","3","0","1","ลดพลังป้องกันเวทของศัตรูตนเดียว {0}","ลดพลังป้องกันเวท +{0}"
"100601101","1","32","0","0","0","4","4","1","0","0","0","0","2","3","2160","3","0","99","",""
"100601102","1","10","30","1","0","1","24","24","18","0","0","0","2","3","2160","3","0","99","เพิ่มพลังโจมตีเวทให้เพื่อนทั้งหมด {0}","เพิ่มพลังโจมตีเวท +{0}"
"100601103","1","10","70","1","0","1","100","0","18","0","0","0","2","3","2160","3","0","99","เพิ่มคริติคอลเวทให้เพื่อนทั้งหมด {0}",""
"100601104","1","10","41","1","0","1","0.66","0.66","18","0","0","0","1","3","2160","3","0","99","ลดพลังป้องกันเวทของศัตรูทั้งหมด {0}","ลดพลังป้องกันเวท +{0}"
"100601201","1","1","2","0","0","25","25","2","0","0","0","0","1","1","-1","3","0","1","ดาเมจเวท {0} แก่ศัตรูตนเดียว","ดาเมจเวท +{0}"
"100601202","1","10","41","1","0","1","0.2","0.2","12","0","0","1","1","1","-1","3","0","1","ลดพลังป้องกันเวทของศัตรูตนเดียว {0}","ลดพลังป้องกันเวท +{0}"
"100610101","1","1","2","0","0","25","25","2","0","0","0","0","1","1","-1","3","0","1","ดาเมจเวท {0} แก่ศัตรูตนเดียว","ดาเมจเวท +{0}"
"100610201","1","1","2","0","0","15","15","1.25","0","0","0","0","1","1","550","3","0","99","ดาเมจเวท {0} แก่ศัตรูตนเดียว","ดาเมจเวท +{0}"
"100650101","1","90","4","0","0","1","15","15","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีเวทของตนเอง {0}","เพิ่มพลังโจมตีเวท +{0}"
"100651101","1","90","4","0","0","1","240","15","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีเวทของตนเอง {0}","เพิ่มพลังโจมตีเวท +{0}"
"100700101","1","1","1","0","0","45","45","3.6","0","0","0","0","1","1","-1","3","0","1","ดาเมจกายภาพ {0} แก่ศัตรูตนเดียว","ดาเมจกายภาพ +{0}"
"100700102","1","4","1","0","0","1","12","12","1","0","0","0","2","3","0","7","0","1","ฟื้นฟู HP ตนเอง {0}","ฟื้นฟู HP +{0}"
"100700201","1","21","1","0","0","3","0.01","0","0","0","0","0","2","1","0","7","0","1","อยู่ในสภาวะไร้เทียมทานชั่วขณะ","เวลาไร้เทียมทาน +0.01 วินาที"
"100700202","1","18","1","100700203","0","0","0","2.4","0","0","0","0","0","0","0","7","0","1","",""
"100700203","1","21","1","0","0","0","0","0","0","0","0","0","2","1","0","7","0","1","",""
"100700301","1","4","1","0","0","1","7.5","7.5","1","0","0","0","2","1","0","7","0","1","ฟื้นฟู HP ตนเอง {0}","ฟื้นฟู HP +{0}"
"100701201","1","21","1","0","0","3","0.01","0","0","0","0","0","2","1","0","7","0","1","อยู่ในสภาวะไร้เทียมทานชั่วขณะ","เวลาไร้เทียมทาน +0.01 วินาที"
"100701202","1","18","1","100701203","0","0","0","2.4","0","0","0","0","0","0","0","7","0","1","",""
"100701203","1","21","1","0","0","0","0","0","0","0","0","0","2","1","0","7","0","1","",""
"100701204","1","10","50","1","0","1","0.1","0.1","12","0","0","1","2","2","0","7","0","1","เพิ่มการหลบหลีกของตนเอง {0}","เพิ่มการหลบหลีก +{0}"
"100701205","1","10","20","1","0","1","1.2","1.2","12","0","0","1","2","2","0","7","0","1","เพิ่มพลังป้องกันกายภาพของตนเอง {0}","เพิ่มพลังป้องกันกายภาพ +{0}"
"100750101","1","90","3","0","0","1","2","2","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังป้องกันกายภาพของตนเอง {0}","เพิ่มพลังป้องกันกายภาพ +{0}"
"100751101","1","90","3","0","0","1","32","2","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังป้องกันกายภาพของตนเอง {0}","เพิ่มพลังป้องกันกายภาพ +{0}"
"100800101","1","1","2","0","0","4.5","4.5","0.405","0","0","0","0","1","3","2160","3","0","99","ดาเมจเวท {0} แก่ศัตรูทั้งหมด","ดาเมจเวท +{0}"
"100800102","1","10","21","1","0","1","0.345","0.345","18","0","0","1","1","3","2160","3","0","99","ลดพลังป้องกันกายภาพของศัตรูทั้งหมด {0}","ลดพลังป้องกันกายภาพ +{0}"
"100800201","1","1","2","0","0","15","15","1.2","0","0","0","0","1","3","2160","3","1","1","ดาเมจเวท {0} แก่ศัตรูตนเดียว","ดาเมจเวท +{0}"
"100800202","1","12","40","0","0","8","0","100","0","0","0","0","1","3","2160","1","0","1","ทำให้ศัตรูตนเดียวมืดบอด","Lv อัตราการทำให้มืดบอดสำเร็จ +1"
"100800301","1","16","1","0","0","75","2.5","0","0","0","0","0","2","3","2160","12","0","1","ฟื้นฟู TP {0} ให้เพื่อนคนเดียว","ปริมาณฟื้นฟู TP +{0}"
"100801201","1","1","2","0","0","15","15","1.2","0","0","0","0","1","3","2160","3","1","1","ดาเมจเวท {0} แก่ศัตรูตนเดียว","ดาเมจเวท +{0}"
"100801202","1","12","40","0","0","8","0","100","0","0","0","0","1","3","2160","3","1","1","ทำให้ศัตรูตนเดียวมืดบอด","Lv อัตราการทำให้มืดบอดสำเร็จ +1"
"100801203","1","11","0","0","0","8","0","100","0","0","0","0","1","3","2160","3","1","1","ล่อลวงศัตรูตนเดียว","Lv อัตราการล่อลวงสำเร็จ +1"
"100850101","1","90","4","0","0","1","15","15","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีเวทของตนเอง {0}","เพิ่มพลังโจมตีเวท +{0}"
"100851101","1","90","4","0","0","1","15","15","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีเวทของตนเอง {0}","เพิ่มพลังโจมตีเวท +{0}"
"100851102","1","90","3","0","0","1","30","0","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังป้องกันกายภาพของตนเอง {0}",""
"100900101","1","1","2","0","0","18","18","1.44","0","0","0","0","1","3","2160","3","0","99","ดาเมจเวท {0} แก่ศัตรูทั้งหมด","ดาเมจเวท +{0}"
"100900102","1","10","21","1","0","2","100","0","99","0","0","2","2","1","0","7","0","1","ทำพลังป้องกันกายภาพของตนเองให้เป็น 0",""
"100900103","1","10","41","1","0","2","100","0","99","0","0","2","2","1","0","7","0","1","ทำพลังป้องกันเวทของตนเองให้เป็น 0",""
"100900201","1","1","2","0","0","20","20","1.2","0","0","0","0","1","1","-1","3","0","1","ดาเมจเวท {0} แก่ศัตรูตนเดียว","ดาเมจเวท +{0}"
"100900301","1","17","3","0","0","100","0","10","0","1","0","0","2","3","0","7","0","1","",""
"100900302","1","1","2","0","0","25","25","2","0","0","0","0","1","2","600","3","0","99","ดาเมจเวท {0} แก่ศัตรูในขอบเขต","ดาเมจเวท +{0}"
"100900303","1","30","0","0","0","0","0","0","0","0","0","0","2","3","0","7","0","1","",""
"100900304","1","21","1","0","0","1.9","0","0","0","0","0","0","2","3","0","7","0","1","",""
"100901201","1","1","2","0","0","20","20","1.6","0","0","0","0","1","1","-1","3","0","1","ดาเมจเวท {0} แก่ศัตรูตนเดียว","ดาเมจเวท +{0}"
"100901202","1","10","41","1","0","1","0.6","0.6","12","0","0","1","2","3","2160","3","0","99","ลดพลังป้องกันเวทของศัตรูตนเดียว {0}","ลดพลังป้องกันเวท +{0}"
"100950101","1","90","4","0","0","1","15","15","1","0","0","0","0","0","0","0","0","1","เพิ่มพลังโจมตีเวทของตนเอง {0}","เพิ่มพลังโจมตีเวท +{0}"
"100951101","1","90","4","0","0","1","240","15","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีเวทของตนเอง {0}","เพิ่มพลังโจมตีเวท +{0}"
"101000101","1","10","30","1","0","1","3.45","3.45","18","0","0","0","2","3","2160","3","0","99","เพิ่มพลังโจมตีเวทให้เพื่อนทั้งหมด {0}","เพิ่มพลังโจมตีเวท +{0}"
"101000102","1","10","20","1","0","1","0.45","0.45","18","0","0","0","2","3","2160","3","0","99","เพิ่มพลังป้องกันกายภาพให้เพื่อนทั้งหมด {0}","เพิ่มพลังป้องกันกายภาพ +{0}"
"101000103","1","16","1","1","0","50","0","0","18","0","0","0","2","3","2160","3","0","99","ฟื้นฟู TP {0} ให้เพื่อนทั้งหมด",""
"101000201","1","4","2","0","0","1","7.5","7.5","1","0","0","0","2","2","2160","5","0","1","ฟื้นฟู HP {0} ให้เพื่อนคนเดียว","ฟื้นฟู HP +{0}"
"101000301","1","12","40","0","0","8","0","100","0","0","0","0","1","1","2160","3","1","1","ทำให้ศัตรูตนเดียวมืดบอด","Lv อัตราการทำให้มืดบอดสำเร็จ +1"
"101001101","1","10","30","1","0","1","22.5","22.5","18","0","0","0","2","3","2160","3","0","99","เพิ่มพลังโจมตีเวทให้เพื่อนทั้งหมด {0}","เพิ่มพลังโจมตีเวท +{0}"
"101001102","1","10","20","1","0","1","0.9","0.9","18","0","0","0","2","3","2160","3","0","99","เพิ่มพลังป้องกันกายภาพให้เพื่อนทั้งหมด {0}","เพิ่มพลังป้องกันกายภาพ +{0}"
"101001103","1","16","1","1","0","120","0","0","0","0","0","0","2","3","2160","3","0","99","ฟื้นฟู TP {0} ให้เพื่อนทั้งหมด",""
"101001104","1","48","1","2","0","10","0","0","0","10","0","0","2","3","2160","3","0","99","ฟื้นฟู TP 10 ทุกวินาที",""
"101001201","1","4","2","0","0","1","8.5","8.5","1.2","0","0","0","2","3","2160","5","0","1","ฟื้นฟู HP {0} ให้เพื่อนคนเดียว","ฟื้นฟู HP +{0}"
"101001202","1","10","20","1","0","1","1","1","12","0","0","1","2","3","2160","5","0","1","เพิ่มพลังป้องกันกายภาพให้เพื่อนคนเดียว {0}","เพิ่มพลังป้องกันกายภาพ +{0}"
"101001203","1","48","2","1","0","0.5","0.5","0.08","0","8.5","0","0","2","2","2160","5","0","1","ฟื้นฟู HP {0} ทุกวินาที","ปริมาณฟื้นฟู +{0}"
"101050101","1","90","3","0","0","1","2","2","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังป้องกันกายภาพของตนเอง {0}","เพิ่มพลังป้องกันกายภาพ +{0}"
"101051101","1","90","3","0","0","1","2","2","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังป้องกันกายภาพของตนเอง {0}","เพิ่มพลังป้องกันกายภาพ +{0}"
"101051102","1","90","4","0","0","1","225","0","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีเวทของตนเอง {0}",""
"101100101","1","1","1","0","0","20.4","20.4","1.62","0","0","0","1","1","1","1150","3","0","99","ดาเมจกายภาพ {0} แก่ศัตรูทุกตนในขอบเขต","ดาเมจกายภาพ +{0}"
"101100201","1","10","60","1","0","1","45","0","99","0","0","1","2","1","0","7","0","1","เพิ่มคริติคอลกายภาพของตนเอง {0}",""
"101100202","1","10","10","1","0","1","15","15","12","0","0","1","2","1","0","7","0","1","เพิ่มพลังโจมตีกายภาพของตนเอง {0}","พลังโจมตีกายภาพ +{0}"
"101100301","1","1","1","0","0","20","20","1.6","0","0","0","1","1","1","-1","3","0","1","ดาเมจกายภาพ {0} แก่ศัตรูตนเดียว","ดาเมจกายภาพ +{0}"
"101101101","1","1","1","0","0","28","28","2.16","0","0","1.75","1","1","1","1300","3","0","99","ดาเมจกายภาพ {0} แก่ศัตรูทุกตนในขอบเขต","ดาเมจกายภาพ +{0}"
"101101201","1","10","60","1","0","1","75","0","99","0","0","1","2","1","0","7","0","1","เพิ่มคริติคอลกายภาพของตนเอง {0}",""
"101101202","1","10","10","1","0","1","20","20","12","0","0","1","2","1","0","7","0","1","เพิ่มพลังโจมตีกายภาพของตนเอง {0}","พลังโจมตีกายภาพ +{0}"
"101101203","1","8","2","0","0","1.8","0","12","0","0","0","0","2","1","0","7","0","1","เพิ่มความเร็วในการเคลื่อนไหวของตนเอง",""
"101150101","1","90","2","0","0","1","15","15","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีกายภาพของตนเอง {0}","เพิ่มพลังโจมตีกายภาพ +{0}"
"101151101","1","90","2","0","0","1","240","15","1","0","0","0","0","0","0","0","0","0","เพิ่มพลังโจมตีกายภาพของตนเอง {0}","เพิ่มพลังโจมตีกายภาพ +{0}"
"101200101","1","1","2","0","0","6.75","6.75","0.54","0","0","0","0","1","3","2160","20","0","99","เพิ่มดาเมจเวท {0} แก่ศัตรูที่โจมตีกายภาพ","ดาเมจเวทเพิ่ม +{0}"
"101200102","1","1","2","0","0","9","9","0.81","0","0","0","0","1","3","2160","3","0","99","ดาเมจเวท {0} แก่ศัตรูทั้งหมด","ดาเมจเวททั้งหมด +{0}"
"101200201","1","1","2","0","0","20","20","1.6","0","0","0","0","1","3","2160","14","0","1","ดาเมจเวท {0} แก่ศัตรูตนเดียว","ดาเมจเวท +{0}"
"101200301","1","1","2","0","0","10","10","0.8","0","0","0","0","1","3","2160","14","0","1","ดาเมจเวท {0} แก่ศัตรูตนเดียว","ดาเมจเวท +{0}"
"101200302","1","8","7","0","0","0","0","1.5","0","0","0","0","1","3","2160","14","0","1","ทำให้ศัตรูตนเดียวเคลื่อนไหวไม่ได้ชั่วขณะ","Lv อัตราการทำให้สตันสำเร็จ +1"
"101201101","1","1","2","0","0","9","9","2.4","0","0","0","0","1","2","2160","20","0","99","เพิ่มดาเมจเวท {0} แก่ศัตรูที่โจมตีกายภาพ","ดาเมจเวทเพิ่ม +{0}"
"101201102","1","10","41","1","0","1","0.54","0.54","18","0","0","0","1","2","2160","20","0","99","ลดพลังป้องเวทของศัตรูที่โจมตีกายภาพ {0}","ลดพลังป้องกันเวท +{0}"
"101201103","1","8","7","0","0","0","0","6","0","0","0","0","1","2","2160","20","0","99","ทำให้ศัตรูที่โจมตีกายภาพเคลื่อนไหวไม่ได้ชั่วขณะ","Lv อัตราการทำให้สตันสำเร็จ +1"
"101201104","1","1","2","0","0","9","9","0.81","0","0","0","0","1","2","2160","3","0","99","ดาเมจเวท {0} แก่ศัตรูทั้งหมด","ดาเมจเวททั้งหมด +{0}"
"101201201","1","1","2","0","0","22","22","1.8","0","0","0","0","1","3","2160","14","0","1","ดาเมจเวท {0} แก่ศัตรูตนเดียว","ดาเมจเวท +{0}"
"101201202","1","10","41","1","0","1","0.2","0.2","12","0","0","1","1","3","2160","14","0","1","ลดพลังป้องกันเวทของศัตรูตนเดียว {0}","ลดพลังป้องกันเวท +{0}"
