legion_battle_bonus_id,type,legion_boss_id,condition_hp,legion_battle_effect_id,duration,title,description
"100605","1","1006","260400000000","100605","36000","เพิ่มโจมตีเวท 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีเวทให้แก่พวกพ้อง 90 วินาที"
"100606","1","1006","248000000000","100606","36000","เพิ่มโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีกายภาพให้แก่พวกพ้องเป็นเวลา 90 วินาที"
"100607","1","1006","238700000000","100607","36000","ฟื้นฟู HP ต่อเนื่อง 90s","เมื่อเริ่มแบทเทิล ฟื้นฟู HP ให้แก่พวกพ้องทุกๆ วินาที เป็นเวลา 90 วินาที"
"100608","1","1006","229400000000","100608","36000","เพิ่มโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีกายภาพให้แก่พวกพ้องเป็นเวลา 90 วินาที"
"100609","1","1006","217000000000","100609","36000","เพิ่มโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีกายภาพให้แก่พวกพ้องเป็นเวลา 90 วินาที"
"100610","1","1006","207700000000","100610","36000","ลดป้องกันเวท 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันเวทของศัตรูเป็นเวลา 90 วินาที"
"100611","1","1006","198400000000","100611","36000","เพิ่มโจมตีเวท 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีเวทให้แก่พวกพ้อง 90 วินาที"
"100612","1","1006","186000000000","100612","36000","เพิ่มโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีกายภาพให้แก่พวกพ้องเป็นเวลา 90 วินาที"
"100613","1","1006","176700000000","100613","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100614","1","1006","167400000000","100614","36000","ลดป้องกันเวท 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันเวทของศัตรูเป็นเวลา 90 วินาที"
"100615","1","1006","158100000000","100615","36000","เพิ่มโจมตีเวท 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีเวทให้แก่พวกพ้อง 90 วินาที"
"100616","1","1006","145700000000","100616","36000","เพิ่มโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีกายภาพให้แก่พวกพ้องเป็นเวลา 90 วินาที"
"100617","1","1006","136400000000","100617","36000","ฟื้นฟู HP ต่อเนื่อง 90s","เมื่อเริ่มแบทเทิล ฟื้นฟู HP ให้แก่พวกพ้องทุกๆ วินาที เป็นเวลา 90 วินาที"
"100618","1","1006","127100000000","100618","36000","เพิ่มโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีกายภาพให้แก่พวกพ้องเป็นเวลา 90 วินาที"
"100619","1","1006","114700000000","100619","36000","เพิ่มโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีกายภาพให้แก่พวกพ้องเป็นเวลา 90 วินาที"
"100620","1","1006","105400000000","100620","36000","ลดป้องกันเวท 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันเวทของศัตรูเป็นเวลา 90 วินาที"
"100621","1","1006","96100000000","100621","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100622","1","1006","83700000000","100622","36000","เพิ่มโจมตีเวท 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีเวทให้แก่พวกพ้อง 90 วินาที"
"100623","1","1006","74400000000","100623","36000","เพิ่มโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีกายภาพให้แก่พวกพ้องเป็นเวลา 90 วินาที"
"100624","1","1006","65100000000","100624","36000","ฟื้นฟู HP ต่อเนื่อง 90s","เมื่อเริ่มแบทเทิล ฟื้นฟู HP ให้แก่พวกพ้องทุกๆ วินาที เป็นเวลา 90 วินาที"
"100625","1","1006","55800000000","100625","36000","ลดป้องกันเวท 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันเวทของศัตรูเป็นเวลา 90 วินาที"
"100626","1","1006","43400000000","100626","36000","ฟื้นฟู 150 TP","เมื่อเริ่มแบทเทิล ฟื้นฟู 150 TP ให้พวกพ้อง"
"100627","1","1006","34100000000","100627","36000","อมตะ 10s","เมื่อเริ่มแบทเทิล พวกพ้องจะอยู่ในสถานะอมตะเป็นเวลา 10 วินาที"
"100628","1","1006","24800000000","100628","36000","เพิ่มโจมตีเวท 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีเวทให้แก่พวกพ้อง 90 วินาที"
"100629","1","1006","12400000000","100629","36000","เพิ่มโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีกายภาพให้แก่พวกพ้องเป็นเวลา 90 วินาที"
"100630","1","1006","3100000000","100630","36000","ลดป้องกันเวท 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันเวทของศัตรูเป็นเวลา 90 วินาที"
"100701","1","1007","184300000000","100701","36000","ฟื้นฟู TP ต่อเนื่อง 90s","เมื่อเริ่มแบทเทิล ฟื้นฟู HP ให้แก่พวกพ้องทุกๆ วินาที เป็นเวลา 90 วินาที"
"100702","1","1007","176700000000","100702","36000","ฟื้นฟู 50 TP","เมื่อเริ่มแบทเทิล ฟื้นฟู 50 TP ให้แก่พวกพ้อง"
"100703","1","1007","171000000000","100703","36000","แผลไหม้ 10s","เมื่อเริ่มแบทเทิล ศัตรูจะติดสถานะแผลไหม้เป็นเวลา 10 วินาที"
"100704","1","1007","165300000000","100704","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100705","1","1007","159600000000","100705","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100706","1","1007","152000000000","100706","36000","เพิ่มโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีกายภาพให้แก่พวกพ้องเป็นเวลา 90 วินาที"
"100707","1","1007","146300000000","100707","36000","เพิ่มโจมตีเวท 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีเวทให้แก่พวกพ้อง 90 วินาที"
"100708","1","1007","140600000000","100708","36000","แผลไหม้ 10s","เมื่อเริ่มแบทเทิล ศัตรูจะติดสถานะแผลไหม้เป็นเวลา 10 วินาที"
"100709","1","1007","133000000000","100709","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100710","1","1007","127300000000","100710","36000","เพิ่มโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีกายภาพให้แก่พวกพ้องเป็นเวลา 90 วินาที"
"100711","1","1007","121600000000","100711","36000","ฟื้นฟู TP ต่อเนื่อง 90s","เมื่อเริ่มแบทเทิล ฟื้นฟู HP ให้แก่พวกพ้องทุกๆ วินาที เป็นเวลา 90 วินาที"
"100712","1","1007","114000000000","100712","36000","แผลไหม้ 10s","เมื่อเริ่มแบทเทิล ศัตรูจะติดสถานะแผลไหม้เป็นเวลา 10 วินาที"
"100713","1","1007","108300000000","100713","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100714","1","1007","102600000000","100714","36000","ลดป้องกันเวท 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันเวทของศัตรูเป็นเวลา 90 วินาที"
"100715","1","1007","96900000000","100715","36000","เพิ่มโจมตีเวท 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีเวทให้แก่พวกพ้อง 90 วินาที"
"100716","1","1007","89300000000","100716","36000","เพิ่มโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีกายภาพให้แก่พวกพ้องเป็นเวลา 90 วินาที"
"100717","1","1007","83600000000","100717","36000","ฟื้นฟู 100 TP","เมื่อเริ่มแบทเทิล ฟื้นฟู 100 TP ให้แก่พวกพ้อง"
"100718","1","1007","77900000000","100718","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100719","1","1007","70300000000","100719","36000","ลดป้องกันเวท 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันเวทของศัตรูเป็นเวลา 90 วินาที"
"100720","1","1007","64600000000","100720","36000","เพิ่มโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล เพิ่มพลังโจมตีกายภาพให้แก่พวกพ้องเป็นเวลา 90 วินาที"
"100721","1","1007","58900000000","100721","36000","ฟื้นฟู TP ต่อเนื่อง 90s","เมื่อเริ่มแบทเทิล ฟื้นฟู HP ให้แก่พวกพ้องทุกๆ วินาที เป็นเวลา 90 วินาที"
"100722","1","1007","51300000000","100722","36000","ฟื้นฟู 150 TP","เมื่อเริ่มแบทเทิล ฟื้นฟู 150 TP ให้พวกพ้อง"
"100723","1","1007","45600000000","100723","36000","แผลไหม้ 10s","เมื่อเริ่มแบทเทิล ศัตรูจะติดสถานะแผลไหม้เป็นเวลา 10 วินาที"
"100724","1","1007","39900000000","100724","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100725","1","1007","34200000000","100725","36000","ลดป้องกันเวท 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันเวทของศัตรูเป็นเวลา 90 วินาที"
"100726","1","1007","26600000000","100726","36000","ฟื้นฟู 150 TP","เมื่อเริ่มแบทเทิล ฟื้นฟู 150 TP ให้พวกพ้อง"
"100727","1","1007","20900000000","100727","36000","อมตะ 10s","เมื่อเริ่มแบทเทิล พวกพ้องจะอยู่ในสถานะอมตะเป็นเวลา 10 วินาที"
"100728","1","1007","15200000000","100728","36000","แผลไหม้ 10s","เมื่อเริ่มแบทเทิล ศัตรูจะติดสถานะแผลไหม้เป็นเวลา 10 วินาที"
"100729","1","1007","7600000000","100729","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100730","1","1007","1900000000","100730","36000","ลดป้องกันเวท 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันเวทของศัตรูเป็นเวลา 90 วินาที"
"100801","1","1008","300700000000","100801","36000","ติดพิษ 10s","เมื่อเริ่มแบทเทิล ศัตรูจะติดสถานะติดพิษเป็นเวลา 10 วินาที"
"100802","1","1008","288300000000","100802","36000","ลดโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังโจมตีกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100803","1","1008","279000000000","100803","36000","ลดโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังโจมตีกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100804","1","1008","269700000000","100804","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100805","1","1008","260400000000","100805","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100806","1","1008","248000000000","100806","36000","ลดโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังโจมตีกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100807","1","1008","238700000000","100807","36000","ลดโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังโจมตีกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100808","1","1008","229400000000","100808","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100809","1","1008","217000000000","100809","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100810","1","1008","207700000000","100810","36000","ลดโจมตีเวท 90s","เมื่อเริ่มแบทเทิล ลดพลังโจมตีเวทของศัตรูเป็นเวลา 90 วินาที"
"100811","1","1008","198400000000","100811","36000","ติดพิษ 10s","เมื่อเริ่มแบทเทิล ศัตรูจะติดสถานะติดพิษเป็นเวลา 10 วินาที"
"100812","1","1008","186000000000","100812","36000","ลดโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังโจมตีกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100813","1","1008","176700000000","100813","36000","ลดโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังโจมตีกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100814","1","1008","167400000000","100814","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100815","1","1008","158100000000","100815","36000","ลดป้องกันเวท 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันเวทของศัตรูเป็นเวลา 90 วินาที"
"100816","1","1008","145700000000","100816","36000","ลดโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังโจมตีกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100817","1","1008","136400000000","100817","36000","ลดโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังโจมตีกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100818","1","1008","127100000000","100818","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100819","1","1008","114700000000","100819","36000","ลดป้องกันเวท 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันเวทของศัตรูเป็นเวลา 90 วินาที"
"100820","1","1008","105400000000","100820","36000","ลดโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังโจมตีกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100821","1","1008","96100000000","100821","36000","ติดพิษ 10s","เมื่อเริ่มแบทเทิล ศัตรูจะติดสถานะติดพิษเป็นเวลา 10 วินาที"
"100822","1","1008","83700000000","100822","36000","ลดโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังโจมตีกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100823","1","1008","74400000000","100823","36000","ลดโจมตีกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังโจมตีกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100824","1","1008","65100000000","100824","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100825","1","1008","55800000000","100825","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100826","1","1008","43400000000","100826","36000","ฟื้นฟู 150 TP","เมื่อเริ่มแบทเทิล ฟื้นฟู 150 TP ให้พวกพ้อง"
"100827","1","1008","34100000000","100827","36000","อมตะ 10s","เมื่อเริ่มแบทเทิล พวกพ้องจะอยู่ในสถานะอมตะเป็นเวลา 10 วินาที"
"100828","1","1008","24800000000","100828","36000","ลดป้องกันกายภาพ 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันกายภาพของศัตรูเป็นเวลา 90 วินาที"
"100829","1","1008","12400000000","100829","36000","ลดป้องกันเวท 90s","เมื่อเริ่มแบทเทิล ลดพลังป้องกันเวทของศัตรูเป็นเวลา 90 วินาที"
"100830","1","1008","3100000000","100830","36000","ติดพิษ 10s","เมื่อเริ่มแบทเทิล ศัตรูจะติดสถานะติดพิษเป็นเวลา 10 วินาที"
