music_id,name,total_playing_time,listen_start_time,detail,sheet_id,cue_id
"11","Alma","02:31","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:31\nทำนอง   / NISHIKI YASUNORI\nเรียบเรียง / NISHIKI YASUNORI","bgm_M102","bgm_M102_juke"
"12","Little Adventure","01:22","00:45","เพลงตัวละคร\n\nความยาว / 01:22\nขับร้อง   / เคียวกะ (YUI OGURA)\n           มิโซงิ (SUMIRE MOROHOSHI)\n           มิมิ (RINA HIDAKA)\nเนื้อเพลง / Mitsu\nทำนอง   / IKEDA KENTO\nเรียบเรียง / IKEDA KENTO","bgm_M145","bgm_M145"
"13","Glutton","01:07","00:00","แคลนแบทเทิล\n\nความยาว / 01:07\nทำนอง   / EHARA DAISUKE\nเรียบเรียง /EHARA DAISUKE","bgm_M139","bgm_M139_juke"
"14","Trick or Pudding! Yakusoku no Halloween Party","01:01","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<Motto! Futari no Party Night>Arrange-\n\nความยาว / 01:01\nทำนอง   / TAKT\nเรียบเรียง / NISHIMURA SHINGO","bgm_M135","bgm_M135_juke"
"15","Jack-O'-Pudding","02:26","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:26\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M138","bgm_M138_juke"
"16","Motto! Futari no Party Night","01:21","00:46","เพลงตัวละคร\n\nความยาว / 01:21\nขับร้อง   / ชิโนบุ (YUKA OTSUBO)\n           มิยาโกะ (SORA AMAMIYA)\nเนื้อเพลง / KAMEI HIROYUKI (Cygames)\nทำนอง   / TAKT\nเรียบเรียง / TAKT","bgm_M161","bgm_M161"
"17","Kagayou Koori no Kesshou","01:31","00:00","เควสต์หลัก\n\nความยาว / 01:31\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M140","bgm_M140_juke"
"18","Shining Future","02:01","01:00","เพลงตัวละคร\n\nความยาว / 02:01\nขับร้อง   / โนโซมิ (YOKO HIKASA)\n           จิกะ (AYAKA FUKUHARA)\nสึมุกิ (IBUKI KIDO)\nเนื้อเพลง / SHONO JULI\nทำนอง   / TAKEDA JOEY\nเรียบเรียง / TAKT","bgm_M150","bgm_M150"
"19","Kaze eno Chikai","01:31","00:37","เพลงตัวละคร\n\nความยาว / 01:31\nขับร้อง   / จิกะ (AYAKA FUKUHARA)\nเนื้อเพลง / NOMURA IKUMI\nทำนอง   / UTSUMI TAKAAKI\nเรียบเรียง / UTSUMI TAKAAKI","bgm_M143","bgm_M143"
"20","Kimi no Egao ga Mitai Kara","01:47","00:54","เพลงตัวละคร\n\nความยาว / 01:47\nขับร้อง   / โนโซมิ (YOKO HIKASA)\nเนื้อเพลง / Manami\nทำนอง   / UTSUMI TAKAAKI\nเรียบเรียง / OKANO YUJIRO","bgm_M144","bgm_M144"
"21","Amanojaku Heart!","01:34","00:48","เพลงตัวละคร\n\nความยาว / 01:34\nขับร้อง   / สึมุกิ (IBUKI KIDO)\nเนื้อเพลง / ISOGAI YOSHIE\nทำนอง   / UTSUMI TAKAAKI\nเรียบเรียง / UTSUMI TAKAAKI","bgm_M148","bgm_M148"
"22","Fuonna Kuuki to Tachimukau Toushi","01:46","00:00","เควสต์หลัก\n\nความยาว / 01:46\nทำนอง   / HONDA AKIHIRO (Cygames)\nเรียบเรียง / OKADE RINA","bgm_M42","bgm_M42_juke"
"23","Twin Pigs","01:07","00:00","แคลนแบทเทิล\n\nความยาว / 01:07\nทำนอง   / NISHIKI YASUNORI\nเรียบเรียง / NISHIKI YASUNORI","bgm_M104","bgm_M104_juke"
"24","Vampire Hunter with Illya","00:54","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<Peaceful*Chanpuru>Arrange-\n\nความยาว / 00:54\nทำนอง   / ONO TAKAMITSU\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M106","bgm_M106_juke"
"25","Garg","03:18","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 03:18\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M109","bgm_M109_juke"
"26","Peaceful*Chanpuru","01:30","00:44","เพลงตัวละคร\n\nความยาว / 01:30\nขับร้อง   / มาโฮะ (MAAYA UCHIDA)\n           คาโอริ (NATSUMI TAKAMORI)\nเนื้อเพลง / ISOGAI YOSHIE\nทำนอง   / ONO TAKAMITSU\nเรียบเรียง / TAMAKI CHIHIRO","bgm_M151","bgm_M151"
"27","Lesathapult","01:12","00:00","แคลนแบทเทิล\n\nความยาว / 01:12\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M166","bgm_M166_juke"
"28","Twilight Breakers","01:30","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<Saitsuyo Desho, Desho?>Arrange-\n\nความยาว / 01:30\nทำนอง   / Heart's Cry\nเรียบเรียง / TADA AKIFUMI","bgm_M162","bgm_M162_juke"
"29","Olam","02:02","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:02\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M165","bgm_M165_juke"
"30","Saitsuyo Desho, Desho?","01:22","00:42","เพลงตัวละคร\n\nความยาว / 01:22\nขับร้อง   / อันนะ (ASAMI TAKANO)\n           นานากะ (HARUKA YOSHIMURA)\nเนื้อเพลง / Heart's Cry\nทำนอง   / Heart's Cry\nเรียบเรียง / Heart's Cry","bgm_M176","bgm_M176"
"31","Hyoukai no Chi","02:05","00:00","เควสต์หลัก\n\nความยาว / 02:05\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M141","bgm_M141_juke"
"32","Kouri to Yuki no Sekai","01:08","00:00","เควสต์หลัก\n\nความยาว / 01:08\nทำนอง   / NISHIMURA SHINGO\nเรียบเรียง / NISHIMURA SHINGO","bgm_M58","bgm_M58_juke"
"33","Sawayaka na Kaze","01:05","00:00","เควสต์หลัก\n\nความยาว / 01:05\nทำนอง   / HONDA AKIHIRO (Cygames)\nเรียบเรียง / KATO KEI","bgm_M101","bgm_M101_juke"
"34","Karkinos","01:02","00:00","แคลนแบทเทิล\n\nความยาว / 01:02\nทำนอง   / SHIRAI YUKI (Cygames)\nเรียบเรียง / SHIRAI YUKI (Cygames)","bgm_M115","bgm_M115_juke"
"35","Dangerous Vacation! Nagisa no Gourmet Princess","01:05","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<Egao no My home>Arrange-\n\nความยาว / 01:05\nทำนอง   / Lucas\nเรียบเรียง / NISHIMURA SHINGO","bgm_M112","bgm_M112_juke"
"36","Tentapus","02:10","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:10\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M116","bgm_M116_juke"
"37","Egao no My Home","01:40","01:00","เพลงตัวละคร\n\nความยาว / 01:40\nขับร้อง   / ซาเร็น (YUI HORIE)\n           สึซึเมะ (AOI YUKI)\nเนื้อเพลง / Mitsu\nทำนอง   / Lucas\nเรียบเรียง / Lucas","bgm_M147","bgm_M147"
"38","Sagittarius","00:45","00:00","แคลนแบทเทิล\n\nความยาว / 00:45\nทำนอง   / SHOUJI SHINGO (Cygames)\nเรียบเรียง / SHOUJI SHINGO (Cygames)","bgm_M175","bgm_M175_juke"
"39","Boukyaku no Carol","00:55","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<Ding Dong Holy Night♪>Arrange-\n\nความยาว / 00:55\nทำนอง   / MABUCHI NAOZUMI\nเรียบเรียง / NAKAMURA SAORI (Cygames)","bgm_M171","bgm_M171_juke"
"40","Foggy","02:57","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:57\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M172","bgm_M172_juke"
"41","Ding Dong Holy Night♪","01:28","00:42","เพลงตัวละคร\n\nความยาว / 01:28\nขับร้อง   / อายาเนะ (YU SERIZAWA)\n           คุรุมิ (KANA UEDA)\nเนื้อเพลง / ISOGAI YOSHIE\nทำนอง   / MABUCHI NAOZUMI\nเรียงเรียง / MABUCHI NAOZUMI","bgm_M187","bgm_M187"
"42","Kewashiki Kankougen","00:57","00:00","เควสต์หลัก\n\nความยาว / 00:57\nทำนอง   / TADA AKIFUMI\nเรียบเรียง / TADA AKIFUMI","bgm_M93","bgm_M93_juke"
"43","Orleon","01:06","00:00","แคลนแบทเทิล\n\nความยาว / 01:06\nทำนอง   / SHOUJI SHINGO (Cygames)\nเรียบเรียง / NISHIMURA SHINGO","bgm_M119","bgm_M119_juke"
"44","Tamaki to Mifuyu no Mujintou 0 Rupie Seikatsu","01:10","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<Kinkira☆Kappiness!>Arrange-\n\nความยาว / 01:10\nทำนอง /SAITO HIRONARI\nเรียบเรียง / NISHIMURA SHINGO","bgm_M121","bgm_M121_juke"
"45","Shima Kujira","02:35","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:35\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M124","bgm_M124_juke"
"46","Kinkira☆Happiness!","01:20","00:42","เพลงตัวละคร\n\nความยาว / 01:20\nขับร้อง   / ทามากิ (MANAMI NUMAKURA)\n           มิฟุยุ (AZUSA TADOKORO)\n           อากิโนะ (REI MATSUZAKI)\n           ยูคาริ (ASAMI IMAI)\nเนื้อเพลง / joru\nทำนอง   / SAITO HIRONARI\nเรียบเรียง / SAITO HIRONARI","bgm_M146","bgm_M146"
"47","Aratana Funade","01:20","00:00","เควสต์หลัก\n\nความยาว / 01:20\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M179","bgm_M179_juke"
"48","Algedi","00:58","00:00","แคลนแบทเทิล\n\nความยาว / 00:58\nทำนอง   / KATO KEI\nเรียบเรียง / KATO KEI","bgm_M181","bgm_M181_juke"
"49","Shinshun Twinkle Crisis!","00:58","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<TwinkleStars>Arrange-\n\nความยาว / 00:58\nทำนอง   / ISHIHAMA KAKERU (MONACA)\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M182","bgm_M182_juke"
"50","Jaheishin Gummy","02:32","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:32\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M183","bgm_M183_juke"
"51","TwinkleStars","01:24","00:45","เพลงตัวละคร\n\nความยาว / 01:24\nขับร้อง   / ยุย (RISA TANEDA)\n           ฮิโยริ (NAO TOYAMA)\n           เรย์ (SAORI HAYAMI)\nเนื้อเพลง / NOMURA IKUMI (Cygames)\nทำนอง   / ISHIHAMA KAKERU (MONACA)\nเรียบเรียง / ISHIHAMA KAKERU (MONACA)","bgm_M202","bgm_M202"
"52","Kokunetsu no Sabaku","01:26","00:00","เควสต์หลัก\n\nความยาว / 01:26\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M94","bgm_M94_juke"
"53","Medusa","01:25","00:00","แคลนแบทเทิล\n\nความยาว / 01:25\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M132","bgm_M132_juke"
"54","Kurogane no Nightmare","01:29","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<Aloofness Code>Arrange-\n\nความยาว / 01:29\nทำนอง   / ONO TAKAMITSU\nเรียบเรียง / TADA AKIFUMI","bgm_M128","bgm_M128_juke"
"55","Living Armor","02:28","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:28\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M131","bgm_M131_juke"
"56","Aloofness Code","01:20","00:46","เพลงตัวละคร\n\nความยาว / 01:20\nขับร้อง   / จุน (AYAKO KAWASUMI)\n           คริสทีน่า (CHIAKI TAKAHASHI)\n           โทโมะ (MINORI CHIHARA)\n           มัทสึริ (ASAMI SHIMODA)\nเนื้อเพลง / a*mu\nทำนอง   / ONO TAKAMITSU\nเรียบเรียง / TAMAKI CHIHIRO","bgm_M154","bgm_M154"
"57","Absolute Secret","01:13","00:44","เพลงตัวละคร\n\nความยาว / 01:13\nขับร้อง   / แคล (RIKA TACHIBANA)\nเนื้อเพลง / corochi (Cygames)\nทำนอง   / MABUCHI NAOZUMI\nเรียบเรียง / MABUCHI NAOZUMI","bgm_M214","bgm_M214"
"58","Aquarius","01:00","00:00","แคลนแบทเทิล\n\nความยาว / 01:00\nทำนอง /KATO KEI\nเรียบเรียง / KATO KEI","bgm_M186","bgm_M186_juke"
"59","Battle of Valentine! Omoi Butsukaru Sweet Battle","01:02","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<Super Chocolate>Arrange-\n\nความยาว / 01:02\nทำนอง   / YAMAZAKI SHINGO\nเรียบเรียง / Fujiwara Hiroe","bgm_M189","bgm_M189_juke"
"60","Ugly Lovely","02:24","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:24\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M192","bgm_M192_juke"
"61","Super Chocolate","01:15","00:40","เพลงตัวละคร\n\nความยาว / 01:15\nขับร้อง   / ชิซึรุ (HITOMI NABATAME)\n           ริโนะ (KANA ASUMI)\nเนื้อเพลง / SAKAI RYUJI\nทำนอง   / YAMAZAKI SHINGO\nเรียบเรียง / YAMAZAKI SHINGO","bgm_M200","bgm_M200"
"62","Sakai no Naka no Oasis","01:07","00:00","เควสต์หลัก\n\nความยาว / 01:07\nทำนอง   / ISHIDUKA REI\nเรียบเรียง / ISHIDUKA REI","bgm_M118","bgm_M118_juke"
"63","Fushigi na Mori","01:20","00:00","เควสต์หลัก\n\nความยาว / 01:20\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M180","bgm_M180_juke"
"64","Torpedon","01:00","00:00","แคลนแบทเทิล\n\nความยาว / 01:00\nทำนอง   / NAKAMURA SAORI (Cygames)\nเรียบเรียง / NAKAMURA SAORI (Cygames)","bgm_M205","bgm_M205_juke"
"65","Outo no Meitantei, Nageki no Stalker","00:39","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<Mikaiketsuna Omoi>Arrange-\n\nความยาว / 00:39\nทำนอง   / DEGUCHI RYO\nเรียบเรียง / SHOUJI SHINGO (Cygames)","bgm_M206","bgm_M206_juke"
"66","Nageki no Megami","02:09","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:09\nทำนอง   / CHIBA AZUSA (Cygames)\nเรียบเรียง / CHIBA AZUSA (Cygames)","bgm_M209","bgm_M209_juke"
"67","Mikaiketsuna Omoi","01:22","00:38","เพลงตัวละคร\n\nความยาว / 01:22\nขับร้อง   / มาโคโตะ (MIKAKO KOMATSU)\n           คาสึมิ (INORI MINASE)\nเนื้อเพลง / DEGUCHI RYO\nทำนอง   / DEGUCHI RYO\nเรียบเรียง / IIDA RYOTA","bgm_M222","bgm_M222"
"68","Roborima Raishu! Outo Metsubou made no Countdown","01:27","00:00","April Fool Event\n\nความยาว / 01:27\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M219","bgm_M219_juke"
"69","Roborima","01:38","00:00","April Fool Event\n\nความยาว / 01:38\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M220","bgm_M220_juke"
"70","Roborima~Shuen~","01:12","00:00","April Fool Event\n\nความยาว / 01:12\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M221","bgm_M221_juke"
"71","Astrum ni Saku Sourin no Hana","00:55","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<Crossing Destiny>Arrange-\n\nความยาว / 00:55\nทำนอง   / MIYAZAKI MAKOTO\nเรียบเรียง / NAKAMURA SAORI (Cygames)","bgm_M215","bgm_M215_juke"
"72","Core Gigantes","01:45","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 01:45\nทำนอง   / NAKAMURA HIROSHI\nเรียบเรียง / NAKAMURA HIROSHI","bgm_M218","bgm_M218_juke"
"73","Crossing Destiny","01:30","00:54","เพลงตัวละคร\n\nความยาว / 01:30\nขับร้อง   / แอนน์ (YOKO HIKASA)\n           เกรอา (AYAKA FUKUHARA)\nเนื้อเพลง / MIYAZAKI MAKOTO\nทำนอง   / MIYAZAKI MAKOTO\nเรียบเรียง / MIYAZAKI MAKOTO","bgm_M235","bgm_M235"
"74","Ganho ni Hisomu Mono","00:55","00:00","เควสต์หลัก\n\nความยาว / 00:55\nทำนอง   / NISHIMURA SHINGO\nเรียบเรียง / NISHIMURA SHINGO","bgm_M232","bgm_M232_juke"
"75","Shogun Dochuki: Hakuyoku no Samurai","00:59","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<Hakuyoku no Glorie>Arrange-\n\nความยาว / 00:59\nทำนอง   / WATANABE CHERU\nเรียบเรียง / NAKAMURA HIROSHI","bgm_M223","bgm_M223_juke"
"76","Akudaikan","01:58","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 01:58\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M226","bgm_M226_juke"
"77","Hakuyoku no Glorie","01:13","00:42","เพลงตัวละคร\n\nความยาว / 01:13\nขับร้อง   / โมนิก้า (AYUMI TSUJI)\n           ยูกิ (NAOMI OHZORA)\n           นิน่อน (SATOMI SATO)\nคูกะ (JURI NAGATSUMA)\n           อายูมิ (ERI OZEKI)\nเนื้อเพลง / ISOGAI YOSHIE\nทำนอง   / WATANABE CHERU\nเรียบเรียง / WATANABE CHERU","bgm_M236","bgm_M236"
"78","Kazan no Fumoto","01:20","00:00","เควสต์หลัก\n\nความยาว / 01:20\nทำนอง   / ITO TSUBASA\nเรียบเรียง / ITO TSUBASA","bgm_M95","bgm_M95_juke"
"79","Genretsu Naru Arechi","01:02","00:00","เควสต์หลัก\n\nความยาว / 01:02\nทำนอง   / ITO TSUBASA\nเรียบเรียง / ITO TSUBASA","bgm_M96","bgm_M96_juke"
"80","Taida no Kyoujin","02:33","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:33\nทำนอง   / MATSUO HAYATO\nเรียบเรียง / MATSUO HAYATO","bgm_M231","bgm_M231_juke"
"81","Ko no Ne Hibiku Mori","01:08","00:00","เควสต์หลัก\n\nความยาว / 01:08\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M233","bgm_M233_juke"
"82","Suzuna’s Rainbow Stage!","00:52","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<Senobi First Kiss>Arrange-\n\nความยาว / 00:52\nทำนอง   / SHITARA TETSUYA\nเรียบเรียง / SHOUJI SHINGO (Cygames)","bgm_M237","bgm_M237_juke"
"83","Amagami-sama","02:47","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:47\nทำนอง   / SAWASHITA AOI\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M240","bgm_M240_juke"
"84","Senobi First Kiss","01:19","00:45","เพลงตัวละคร\n\nความยาว / 01:19\nขับร้อง   / อิโอะ (ITOH SHIZUKA)\n           สึซึนะ (SUMIRE UESAKA)\n           มิซากิ (MISAKI KUNO)\nเนื้อเพลง / NOMURA IKUMI & TAKIZAWA KAZUYA\n           (Cygames)\nทำนอง   / SHITARA TETSUYA\nเรียบเรียง / SHITARA TETSUYA","bgm_M252","bgm_M252"
"85","Oniichan Soudatsu! Shizuru no Otetsudai","00:31","00:00","มินิเกม\n-<SUPER CHOCOLATE>Arrange-\n\nความยาว / 00:31\nทำนอง   / YAMAZAKI SHINGO\nเรียบเรียง / NAKAMURA SAORI (Cygames)","bgm_M199","bgm_M199_juke"
"86","Oniichan Soudatsu! Eriko no Otetsudai","00:34","00:00","มินิเกม\n-<SUPER CHOCOLATE>Arrange-\n\nความยาว / 00:34\nทำนอง   /  YAMAZAKI SHINGO\nเรียบเรียง / SHOUJI SHINGO (Cygames)","bgm_M198","bgm_M198_juke"
"87","Manatsu no Mahomaho Okoku: Namiuchigiwa no Soul Summer!","00:57","00:00","เนื้อเรื่องกิจกรรม ธีม\n-<We Are Golden>Arrange-\n\nความยาว / 00:57\nทำนอง   / TAKU INOUE\nเรียบเรียง / IREI KAN (Cygames)","bgm_M245","bgm_M245_juke"
"88","Majimun","02:03","00:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:03\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M248","bgm_M248_juke"
"89","We Are Golden","01:18","00:44","เพลงตัวละคร\n\nความยาว / 01:18\nขับร้อง   / มาโฮะ (MAYA UCHIDA)\n           มาโคโตะ (MIKAKO KOMATSU)\n           คาโอริ (NATSUMI TAKAMORI)\nเนื้อเพลง / MCTC\nทำนอง   / TAKU INOUE\nเรียบเรียง / TAKU INOUE","bgm_M263","bgm_M263"
"90","Kuka Daikaiten","0:30","0:00","มินิเกม\n-<Hakuyoku no Glorie>Arrange-\n\nความยาว / 00:30\nทำนอง   / WATANABE CHERU\nเรียบเรียง / NAKAMURA SAORI (Cygames)","bgm_M227","bgm_M227_juke"
"91","Mori no Bocchi to Seinaru Gakusha no Lyceenne","0:57","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Nakayoshi Sensation>Arrange-\n\nความยาว / 00:57\nทำนอง/ OKUBO KAORU\nเรียบเรียง / NAKAMURA SAORI (Cygames)","bgm_M254","bgm_M254_juke"
"92","Odoku Mandragora","2:45","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:45\nทำนอง   / SAWASHITA AOI\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M257","bgm_M257_juke"
"93","Nakayoshi Sensation","01:20","00:47","เพลงตัวละคร\n\nความยาว / 01:20\nขับร้อง   / จิเอรุ (AYANE SAKURA)\n           คุโรเอะ (ATSUMI TANEZAKI)\n           ยูนิ (KONOMI KOHARA)\nเนื้อเพลง / ISOGAI YOSHIE\nทำนอง   / OKUBO KAORU\nเรียบเรียง / OKUBO KAORU","bgm_M272","bgm_M272"
"94","Fuon no Ne wo Fumikoete","1:00","0:00","เควสต์หลัก\n\nความยาว / 01:00\nทำนอง   / IREI KAN (Cygames)\nเรียบเรียง / IREI KAN (Cygames)","bgm_M260","bgm_M260_juke"
"95","Kaori no Mabuishiki Karate Dojo","0:34","0:00","มินิเกม\n-<We Are Golden>Arrange-\n\nความยาว / 00:34\nทำนอง   / TAKU INOUE\nเรียบเรียง / NAKAMURA SAORI (Cygames)","bgm_M249","bgm_M249_juke"
"96","Little Brave Halloween Night!","0:52","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Trick Holic>Arrange-\n\nความยาว / 00:52\nทำนอง/ MIYAZAKI MAKOTO\nเรียบเรียง / NAKAMURA SAORI (Cygames)","bgm_M265","bgm_M265_juke"
"97","Phantom Baron","2:50","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:50\nทำนอง/ CHIBA AZUSA (Cygames)\nเรียบเรียง / CHIBA AZUSA (Cygames)","bgm_M268","bgm_M268_juke"
"98","Trick Holic","1:24","0:46","เพลงตัวละคร\n\nความยาว / 01:24\nขับร้อง   / เคียวกะ (YUI OGURA)\n           มิโซงิ (SUMIRE MOROHOSHI)\n           มิมิ (RINA HIDAKA)\nเนื้อเพลง / MIYAZAKI MAKOTO\nทำนอง   / MIYAZAKI MAKOTO\nเรียบเรียง / MIYAZAKI MAKOTO","bgm_M280","bgm_M280"
"99","Nukarumu Mori no Saki e","1:14","0:00","เควสต์หลัก\n\nความยาว / 01:14\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M278","bgm_M278_juke"
"100","Daigekisen! Shiritori Dragons","0:48","0:00","มินิเกม\n-<in flames>Arrange-\n\nความยาว / 00:48\nทำนอง/ R-O-N\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M277","bgm_M277_juke"
