area_id,event_id,area_name,map_type,sheet_id,que_id,area_disp,map_id,scroll_width,scroll_height,open_tutorial_id,tutorial_param_1,tutorial_param_2,additional_effect
"20013201","20013","รอยแยกแห่งแสง","201","bgm_M215","bgm_M215","1","1","0","0","0","0","0","0"
"20014101","20014","ภูมิภาคทัลกัม","201","bgm_M223","bgm_M223","1","1","120","0","0","0","0","0"
"20014201","20014","ภูมิภาคทัลกัม","201","bgm_M223","bgm_M223","1","1","0","0","0","0","0","0"
"20015101","20015","หาดซันเรน","201","bgm_M237","bgm_M237","1","1","98","0","0","0","0","12"
"20015201","20015","หาดซันเรน","201","bgm_M237","bgm_M237","1","0","0","0","0","0","0","0"
"20016101","20016","สถานที่พักร้อนราชอาณาจักรมาโฮะมาโฮะ?","201","bgm_M245","bgm_M245_02","1","0","150","0","0","0","0","0"
"20016201","20016","สถานที่พักร้อนราชอาณาจักรมาโฮะมาโฮะ?","201","bgm_M245","bgm_M245_02","1","0","0","0","0","0","0","0"
"20017101","20017","วิทยาลัยสตรีเซนต์เทเรซา","201","bgm_M254","bgm_M254","1","1","70","0","0","0","0","0"
"20017201","20017","วิทยาลัยสตรีเซนต์เทเรซา","201","bgm_M254","bgm_M254","1","0","0","0","0","0","0","0"
"20018101","20018","ละแวกบ้านผีสิง","201","bgm_M265","bgm_M265_Top","1","1","0","0","0","0","0","0"
"20018102","20018","สุสานผี","201","bgm_M265","bgm_M265_Top","1","2","0","0","1","202","0","0"
"20018201","20018","สุสานผี","201","bgm_M265","bgm_M265_Top","1","1","0","0","0","0","0","0"
"20019101","20019","เกาะเอลพิส แคมป์สำรวจ","201","bgm_M273","bgm_M273","1","0","90","0","0","0","0","0"
"20019201","20019","เกาะเอลพิส แคมป์สำรวจ","201","bgm_M273","bgm_M273","1","0","0","0","0","0","0","0"
"20020101","20020","ชานเมือง แลนด์โซลเขตพระราชฐาน","201","bgm_M281","bgm_M281","1","1","0","0","0","0","0","0"
"20020102","20020","จตุรัสกลาง แลนด์โซลเขตพระราชฐาน","201","bgm_M281","bgm_M281","1","2","0","0","0","0","0","11"
"20020201","20020","จตุรัสกลาง แลนด์โซลเขตพระราชฐาน","201","bgm_M281","bgm_M281","1","1","0","0","0","0","0","0"
"20021101","20021","กิลด์เรซ ลู่วิ่ง 1→2","201","bgm_M294","bgm_M294","1","1","30","0","0","0","0","0"
"20021102","20021","กิลด์เรซ ลู่วิ่ง 3→4","201","bgm_M294","bgm_M294","1","2","30","0","0","0","0","0"
"20021201","20021","กิลด์เรซ ลู่วิ่ง 3→4","201","bgm_M294","bgm_M294","1","1","0","0","0","0","0","0"
"20022101","20022","แลนด์โซลเขตพระราชฐาน","201","bgm_M316","bgm_M316","1","1","87","0","0","0","0","0"
"20022201","20022","แลนด์โซลเขตพระราชฐาน","201","bgm_M316","bgm_M316","1","1","0","0","0","0","0","0"
"20023101","20023","วิทยาลัยสตรีเซนต์เทเรซา","201","bgm_M343","bgm_M343","1","1","45","0","0","0","0","0"
"20023201","20023","วิทยาลัยสตรีเซนต์เทเรซา","201","bgm_M343","bgm_M343","1","0","0","0","0","0","0","0"
"20024101","20024","อลิซาเบธพาร์ค","201","bgm_M351","bgm_M351","1","1","0","0","0","0","0","0"
"20024102","20024","แลนด์โซลเขตพระราชฐาน","201","bgm_M351","bgm_M351","1","2","0","0","0","0","0","0"
"20024103","20024","อลิซาเบธพาร์ค","201","bgm_M351","bgm_M351","1","3","0","0","0","0","0","0"
"20024201","20024","อลิซาเบธพาร์ค","201","bgm_M351","bgm_M351","1","1","0","0","0","0","0","0"
"20025101","20025","ดินแดนมหัศจรรย์","201","bgm_M375","bgm_M375","1","0","200","0","0","0","0","0"
"20025201","20025","ดินแดนมหัศจรรย์","201","bgm_M375","bgm_M375","1","0","100","0","0","0","0","0"
"20026101","20026","รอบหาดวิช","201","bgm_M380A","bgm_M380A","1","1","90","0","0","0","0","0"
"20026102","20026","ทางช้างเผือกที่ดวงดาราโปรยปราย","201","bgm_M380B","bgm_M380B_02","1","2","0","0","0","0","0","0"
"20026201","20026","ทางช้างเผือกที่ดวงดาราโปรยปราย","201","bgm_M380B","bgm_M380B_02","1","0","0","0","0","0","0","0"
"20027101","20027","สนามเบสบอลชายหาด","201","bgm_M393","bgm_M393","1","0","115","0","0","0","0","0"
"20027201","20027","สนามเบสบอลชายหาด","201","bgm_M393","bgm_M393","1","0","0","0","0","0","0","0"
"20028101","20028","แลนด์โซลเขตพระราชฐาน","201","bgm_M403","bgm_M403","1","1","80","0","0","0","0","0"
"20028201","20028","แลนด์โซลเขตพระราชฐาน","201","bgm_M403","bgm_M403","1","1","0","0","0","0","0","0"
"20029101","20029","ฮาโลวีนพาร์ค","201","bgm_M413","bgm_M413","1","0","128","0","0","0","0","0"
"20029201","20029","ฮาโลวีนพาร์ค","201","bgm_M413","bgm_M413","1","0","0","0","0","0","0","0"
