id,event_id,type,description
"59","10016","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"60","10016","1","เมื่อเล่นเควสต์กิจกรรม บอสจะปรากฏตัวขึ้น\nโดยจะท้าทายบอสได้ด้วยตั๋วบอส\nเมื่อล้มบอสได้ จะได้รับตราพิชิตจำนวนมาก ดังนั้นมาสู้ให้เต็มที่กันเลย"
"61","10016","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"62","10016","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"63","10017","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"64","10017","1","เมื่อเล่นเควสต์กิจกรรม บอสจะปรากฏตัวขึ้น\nโดยจะท้าทายบอสได้ด้วยตั๋วบอส\nเมื่อล้มบอสได้ จะได้รับตราพิชิตจำนวนมาก ดังนั้นมาสู้ให้เต็มที่กันเลย"
"65","10017","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"66","10017","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"67","10017","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"68","10017","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"69","10017","4","เมื่อท้าทายเควสต์กิจกรรมหรือบอส จะมีเรื่องราวระดับความเชื่อใจ\nปรากฏขึ้น ระดับความเชื่อใจจะเพิ่มขึ้นตามผลการสนทนา\nคุณจะได้รับรางวัลเมื่อเพิ่มถึงระดับความเชื่อใจที่กำหนด"
"70","10018","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"71","10018","1","เมื่อเล่นเควสต์กิจกรรม บอสจะปรากฏตัวขึ้น\nโดยจะท้าทายบอสได้ด้วยตั๋วบอส\nเมื่อล้มบอสได้ จะได้รับตราพิชิตจำนวนมาก ดังนั้นมาสู้ให้เต็มที่กันเลย"
"72","10018","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"73","10018","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1001901","10019","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1001902","10019","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1001903","10019","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1001904","10019","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1001905","10019","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1001906","10019","4","เมื่อท้าทายเควสต์กิจกรรมหรือบอส จะมีเรื่องราวระดับความเชื่อใจ\nปรากฏขึ้น ระดับความเชื่อใจจะเพิ่มขึ้นตามผลการสนทนา\nคุณจะได้รับรางวัลเมื่อเพิ่มถึงระดับความเชื่อใจที่กำหนด"
"1002001","10020","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1002002","10020","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1002003","10020","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1002004","10020","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1002201","10022","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1002202","10022","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1002203","10022","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1002204","10022","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1002301","10023","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1002302","10023","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1002303","10023","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1002304","10023","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1002305","10023","4","เมื่อท้าทายเควสต์กิจกรรมหรือบอส จะมีเรื่องราวระดับความเชื่อใจ\nปรากฏขึ้น ระดับความเชื่อใจจะเพิ่มขึ้นตามผลการสนทนา\nคุณจะได้รับรางวัลเมื่อเพิ่มถึงระดับความเชื่อใจที่กำหนด"
"1002306","10023","5","หลังจากสิ้นสุดการแลกเปลี่ยนที่วิทยาลัยสตรี\nเซนต์เทเรซาแล้ว อาโออิก็ได้รับจดหมาย\nจากสมาชิกชมรมเพื่อนซี้ทั้งสามคน"
"1002401","10024","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1002402","10024","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1002403","10024","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1002501","10025","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1002502","10025","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1002503","10025","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1002504","10025","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1002505","10025","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1002506","10025","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1002507","10025","4","เมื่อท้าทายเควสต์กิจกรรมหรือบอส จะมีเรื่องราวระดับความเชื่อใจ\nปรากฏขึ้น ระดับความเชื่อใจจะเพิ่มขึ้นตามผลการสนทนา\nคุณจะได้รับรางวัลเมื่อเพิ่มถึงระดับความเชื่อใจที่กำหนด"
"1002601","10026","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1002602","10026","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1002603","10026","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1002604","10026","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1002701","10027","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
