daily_mission_id,disp_group,category_icon,description,mission_condition,condition_value_1,condition_value_2,condition_value_3,condition_num,mission_reward_id,system_id,start_time,end_time,min_level,max_level,title_color_id,visible_flag
"18001022","1","106","มาล็อกอินในช่วงเวลา 18:00~04:59 น. กันเถอะ","8001","180000","45959","0","1","18001002","0","2022/10/02 5:00:00","2023/03/18 4:59:59","0","0","0","1"
"18001023","1","106","มาล็อกอินในช่วงเวลา 12:00~04:59 น. กันเถอะ","8001","120000","45959","0","1","18001003","0","2023/03/18 5:00:00","2023/04/04 4:59:59","0","0","0","1"
"18001024","1","106","มาล็อกอินในช่วงเวลา 18:00~04:59 น. กันเถอะ","8001","180000","45959","0","1","18001004","0","2023/03/18 5:00:00","2023/04/04 4:59:59","0","0","0","1"
"18001025","1","106","มาล็อกอินในช่วงเวลา 12:00~04:59 น. กันเถอะ","8001","120000","45959","0","1","18001001","0","2023/04/04 5:00:00","2023/08/23 4:59:59","0","0","0","1"
"18001026","1","106","มาล็อกอินในช่วงเวลา 18:00~04:59 น. กันเถอะ","8001","180000","45959","0","1","18001002","0","2023/04/04 5:00:00","2023/08/23 4:59:59","0","0","0","1"
"18001027","1","106","มาล็อกอินในช่วงเวลา 12:00~04:59 น. กันเถอะ","8001","120000","45959","0","1","18001003","0","2023/08/23 5:00:00","2023/09/01 4:59:59","0","0","0","1"
"18001028","1","106","มาล็อกอินในช่วงเวลา 18:00~04:59 น. กันเถอะ","8001","180000","45959","0","1","18001004","0","2023/08/23 5:00:00","2023/09/01 4:59:59","0","0","0","1"
"18001029","1","106","มาล็อกอินในช่วงเวลา 12:00~04:59 น. กันเถอะ","8001","120000","45959","0","1","18001001","0","2023/09/01 5:00:00","2023/09/18 4:59:59","0","0","0","1"
"18001030","1","106","มาล็อกอินในช่วงเวลา 18:00~04:59 น. กันเถอะ","8001","180000","45959","0","1","18001002","0","2023/09/01 5:00:00","2023/09/18 4:59:59","0","0","0","1"
"18001031","1","106","มาล็อกอินในช่วงเวลา 12:00~04:59 น. กันเถอะ","8001","120000","45959","0","1","18001003","0","2023/09/18 5:00:00","2023/10/02 4:59:59","0","0","0","1"
"18001032","1","106","มาล็อกอินในช่วงเวลา 18:00~04:59 น. กันเถอะ","8001","180000","45959","0","1","18001004","0","2023/09/18 5:00:00","2023/10/02 4:59:59","0","0","0","1"
"18001033","1","106","มาล็อกอินในช่วงเวลา 12:00~04:59 น. กันเถอะ","8001","120000","45959","0","1","18001001","0","2023/10/02 5:00:00","2024/03/18 4:59:59","0","0","0","1"
"18001034","1","106","มาล็อกอินในช่วงเวลา 18:00~04:59 น. กันเถอะ","8001","180000","45959","0","1","18001002","0","2023/10/02 5:00:00","2024/03/18 4:59:59","0","0","0","1"
"18001051","1","106","มาล็อกอินในช่วงเวลา 12:00~04:59 น. กันเถอะ","8001","120000","45959","0","1","18001003","0","2024/03/18 5:00:00","2024/04/04 4:59:59","0","0","0","1"
"18001052","1","106","มาล็อกอินในช่วงเวลา 18:00~04:59 น. กันเถอะ","8001","180000","45959","0","1","18001004","0","2024/03/18 5:00:00","2024/04/04 4:59:59","0","0","0","1"
"18001053","1","106","มาล็อกอินในช่วงเวลา 12:00~04:59 น. กันเถอะ","8001","120000","45959","0","1","18001001","0","2024/04/04 5:00:00","2024/08/23 4:59:59","0","0","0","1"
"18001054","1","106","มาล็อกอินในช่วงเวลา 18:00~04:59 น. กันเถอะ","8001","180000","45959","0","1","18001002","0","2024/04/04 5:00:00","2024/08/23 4:59:59","0","0","0","1"
"18001055","1","106","มาล็อกอินในช่วงเวลา 12:00~04:59 น. กันเถอะ","8001","120000","45959","0","1","18001003","0","2024/08/23 5:00:00","2024/09/03 4:59:59","0","0","0","1"
"18001056","1","106","มาล็อกอินในช่วงเวลา 18:00~04:59 น. กันเถอะ","8001","180000","45959","0","1","18001004","0","2024/08/23 5:00:00","2024/09/03 4:59:59","0","0","0","1"
"18001057","1","106","มาล็อกอินในช่วงเวลา 12:00~04:59 น. กันเถอะ","8001","120000","45959","0","1","18001001","0","2024/09/03 5:00:00","2024/09/18 4:59:59","0","0","0","1"
"18001058","1","106","มาล็อกอินในช่วงเวลา 18:00~04:59 น. กันเถอะ","8001","180000","45959","0","1","18001002","0","2024/09/03 5:00:00","2024/09/18 4:59:59","0","0","0","1"
"18001059","1","106","มาล็อกอินในช่วงเวลา 12:00~04:59 น. กันเถอะ","8001","120000","45959","0","1","18001003","0","2024/09/18 5:00:00","2024/10/02 4:59:59","0","0","0","1"
"18001060","1","106","มาล็อกอินในช่วงเวลา 18:00~04:59 น. กันเถอะ","8001","180000","45959","0","1","18001004","0","2024/09/18 5:00:00","2024/10/02 4:59:59","0","0","0","1"
"18001061","1","106","มาล็อกอินในช่วงเวลา 12:00~04:59 น. กันเถอะ","8001","120000","45959","0","1","18001001","0","2024/10/02 5:00:00","2030/06/15 4:59:59","0","0","0","1"
"18001062","1","106","มาล็อกอินในช่วงเวลา 18:00~04:59 น. กันเถอะ","8001","180000","45959","0","1","18001002","0","2024/10/02 5:00:00","2030/06/15 4:59:59","0","0","0","1"
"18004001","4","404","ซื้อมานา 1 ครั้งกันเถอะ","8004","0","0","0","1","18004001","208","2015/04/01 15:00:00","2030/04/01 14:59:59","0","0","0","1"
