id,quest_id,enemy_identify,mode,enemy_id,floor_position_x,floor_position_y,floor_scale,disp_order
"55","320020107","2","0","502002109","-4","62","0.85","3"
"56","320020107","3","0","0","59","50","0.65","2"
"57","320020108","1","0","0","0","-10","1.05","1"
"58","320020109","1","0","0","-15","-10","1.05","1"
"59","320020110","1","0","0","-85","-45","0.43","1"
"60","320020110","2","0","0","85","-45","0.43","2"
"61","320020206","1","0","502002202","43.5","11","0.7","1"
"62","320020206","2","0","502002203","13","67","0.65","3"
"63","320020206","3","0","0","-74","49","0.65","2"
"64","320020207","1","0","502002208","-49","13","0.7","1"
"65","320020207","2","0","502002209","-4","62","0.85","3"
"66","320020207","3","0","0","59","50","0.65","2"
"67","320020208","1","0","0","0","-10","1.05","1"
"68","320020209","1","0","0","-15","-10","1.05","1"
"69","320020210","1","0","0","-85","-45","0.43","1"
"70","320020210","2","0","0","85","-45","0.43","2"
"71","320020306","1","0","502002302","43.5","11","0.7","1"
"72","320020306","2","0","502002303","13","67","0.65","3"
"73","320020306","3","0","0","-74","49","0.65","2"
"74","320020307","1","0","502002308","-49","13","0.7","1"
"75","320020307","2","0","502002309","-4","62","0.85","3"
"76","320020307","3","0","0","59","50","0.65","2"
"77","320020308","1","0","0","0","-10","1.05","1"
"78","320020309","1","0","0","-15","-10","1.05","1"
"79","320020310","1","0","0","-85","-45","0.43","1"
"80","320020310","2","0","0","85","-45","0.43","2"
"81","320020406","1","0","502002402","43.5","11","0.7","1"
"82","320020406","2","0","502002403","13","67","0.65","3"
"83","320020406","3","0","0","-74","49","0.65","2"
"84","320020407","1","0","502002408","-49","13","0.7","1"
"85","320020407","2","0","502002409","-4","62","0.85","3"
"86","320020407","3","0","0","59","50","0.65","2"
"87","320020408","1","0","0","0","-10","1.05","1"
"88","320020409","1","0","0","-15","-10","1.05","1"
"89","320020410","1","0","0","-85","-45","0.43","1"
"90","320020410","2","0","0","85","-45","0.43","2"
"91","320020506","1","0","502002502","43.5","11","0.7","1"
"92","320020506","2","0","502002503","13","67","0.65","3"
"93","320020506","3","0","0","-74","49","0.65","2"
"94","320020507","1","0","502002508","-49","13","0.7","1"
"95","320020507","2","0","502002509","-4","62","0.85","3"
"96","320020507","3","0","0","59","50","0.65","2"
"97","320020508","1","0","0","0","-10","1.05","1"
"98","320020509","1","0","0","-15","-10","1.05","1"
"99","320020510","1","0","0","-85","-45","0.43","1"
"100","320020510","2","0","0","85","-45","0.43","2"
"101","320030106","1","0","502003102","43.5","11","0.7","1"
"102","320030106","2","0","502003103","13","67","0.65","2"
"103","320030106","3","0","0","-74","49","0.65","3"
"104","320030107","1","0","502003108","-49","13","0.7","1"
"105","320030107","2","0","502003109","-4","62","0.85","3"
"106","320030107","3","0","0","59","50","0.65","2"
"107","320030108","1","0","0","0","-10","1.05","1"
"108","320030109","1","0","0","-15","-10","1.05","1"
"109","320030110","1","0","0","-85","-45","0.43","1"
"110","320030110","2","0","0","85","-45","0.43","2"
"111","320030206","1","0","502003202","43.5","11","0.7","1"
"112","320030206","2","0","502003203","13","67","0.65","2"
"113","320030206","3","0","0","-74","49","0.65","3"
"114","320030207","1","0","502003208","-49","13","0.7","1"
"115","320030207","2","0","502003209","-4","62","0.85","3"
"116","320030207","3","0","0","59","50","0.65","2"
"117","320030208","1","0","0","0","-10","1.05","1"
"118","320030209","1","0","0","-15","-10","1.05","1"
"119","320030210","1","0","0","-85","-45","0.43","1"
"120","320030210","2","0","0","85","-45","0.43","2"
"121","320030306","1","0","502003302","43.5","11","0.7","1"
"122","320030306","2","0","502003303","13","67","0.65","2"
"123","320030306","3","0","0","-74","49","0.65","3"
"124","320030307","1","0","502003308","-49","13","0.7","1"
"125","320030307","2","0","502003309","-4","62","0.85","3"
"126","320030307","3","0","0","59","50","0.65","2"
"127","320030308","1","0","0","0","-10","1.05","1"
"128","320030309","1","0","0","-15","-10","1.05","1"
"129","320030310","1","0","0","-85","-45","0.43","1"
"130","320030310","2","0","0","85","-45","0.43","2"
"131","320030406","1","0","502003402","43.5","11","0.7","1"
"132","320030406","2","0","502003403","13","67","0.65","2"
"133","320030406","3","0","0","-74","49","0.65","3"
"134","320030407","1","0","502003408","-49","13","0.7","1"
"135","320030407","2","0","502003409","-4","62","0.85","3"
"136","320030407","3","0","0","59","50","0.65","2"
"137","320030408","1","0","0","0","-10","1.05","1"
"138","320030409","1","0","0","-15","-10","1.05","1"
"139","320030410","1","0","0","-85","-45","0.43","1"
"140","320030410","2","0","0","85","-45","0.43","2"
"141","320030506","1","0","502003502","43.5","11","0.7","1"
"142","320030506","2","0","502003503","13","67","0.65","2"
"143","320030506","3","0","0","-74","49","0.65","3"
"144","320030507","1","0","502003508","-49","13","0.7","1"
"145","320030507","2","0","502003509","-4","62","0.85","3"
"146","320030507","3","0","0","59","50","0.65","2"
"147","320030508","1","0","0","0","-10","1.05","1"
"148","320030509","1","0","0","-15","-10","1.05","1"
"149","320030510","1","0","0","-85","-45","0.43","1"
"150","320030510","2","0","0","85","-45","0.43","2"
"151","320040106","1","0","502004103","-74","49","0.7","1"
"152","320040106","2","0","502004104","13","67","0.85","3"
"153","320040106","3","0","0","43.5","11","0.65","2"
"154","320040107","1","0","502004107","59","50","0.7","1"
"155","320040107","2","0","502004109","-4","62","0.85","3"
"156","320040107","3","0","0","-49","13","0.65","2"
"157","320040108","1","0","0","0","-10","0.8","1"
"158","320040109","1","0","0","30","20","0.9","1"
"159","320040110","1","0","0","20","-25","1","1"
"160","320040206","1","0","502004203","-74","49","0.7","1"
"161","320040206","2","0","502004204","13","67","0.85","3"
"162","320040206","3","0","0","43.5","11","0.65","2"
"163","320040207","1","0","502004207","59","50","0.7","1"
"164","320040207","2","0","502004209","-4","62","0.85","3"
"165","320040207","3","0","0","-49","13","0.65","2"
"166","320040208","1","0","0","0","-10","0.8","1"
"167","320040209","1","0","0","30","20","0.9","1"
"168","320040210","1","0","0","20","-25","1","1"
"169","320040306","1","0","502004303","-74","49","0.7","1"
"170","320040306","2","0","502004304","13","67","0.85","3"
"171","320040306","3","0","0","43.5","11","0.65","2"
"172","320040307","1","0","502004307","59","50","0.7","1"
"173","320040307","2","0","502004309","-4","62","0.85","3"
"174","320040307","3","0","0","-49","13","0.65","2"
"175","320040308","1","0","0","0","-10","0.8","1"
"176","320040309","1","0","0","30","20","0.9","1"
"177","320040310","1","0","0","20","-25","1","1"
"178","320040406","1","0","502004403","-74","49","0.7","1"
"179","320040406","2","0","502004404","13","67","0.85","3"
"180","320040406","3","0","0","43.5","11","0.65","2"
"181","320040407","1","0","502004407","59","50","0.7","1"
"182","320040407","2","0","502004409","-4","62","0.85","3"
"183","320040407","3","0","0","-49","13","0.65","2"
"184","320040408","1","0","0","0","-10","0.8","1"
"185","320040409","1","0","0","30","20","0.9","1"
"186","320040410","1","0","0","20","-25","1","1"
"187","320040506","1","0","502004503","-74","49","0.7","1"
"188","320040506","2","0","502004504","13","67","0.85","3"
"189","320040506","3","0","0","43.5","11","0.65","2"
"190","320040507","1","0","502004507","59","50","0.7","1"
"191","320040507","2","0","502004509","-4","62","0.85","3"
"192","320040507","3","0","0","-49","13","0.65","2"
"193","320040508","1","0","0","0","-10","0.8","1"
"194","320040509","1","0","0","30","20","0.9","1"
"195","320040510","1","0","0","20","-25","1","1"
"196","320050106","1","0","502005101","-74","40","0.7","2"
"197","320050106","2","0","502005103","13","67","1","3"
"198","320050106","3","0","0","43.5","11","0.65","1"
"199","320050107","1","0","502005106","59","50","0.7","2"
"200","320050107","2","0","502005108","30","62","0.9","3"
"201","320050107","3","0","0","-49","13","0.65","1"
"202","320050108","1","0","0","5","10","0.75","1"
"203","320050109","1","0","0","-10","10","0.75","1"
"204","320050110","1","0","0","20","-25","1","1"
"205","320050206","1","0","502005201","-74","40","0.7","2"
"206","320050206","2","0","502005203","13","67","1","3"
"207","320050206","3","0","0","43.5","11","0.65","1"
"208","320050207","1","0","502005206","59","50","0.7","2"
"209","320050207","2","0","502005208","30","62","0.9","3"
"210","320050207","3","0","0","-49","13","0.65","1"
"211","320050208","1","0","0","5","10","0.75","1"
"212","320050209","1","0","0","-10","10","0.75","1"
"213","320050210","1","0","0","20","-25","1","1"
"214","320050306","1","0","502005301","-74","40","0.7","2"
"215","320050306","2","0","502005303","13","67","1","3"
"216","320050306","3","0","0","43.5","11","0.65","1"
"217","320050307","1","0","502005306","59","50","0.7","2"
"218","320050307","2","0","502005308","30","62","0.9","3"
"219","320050307","3","0","0","-49","13","0.65","1"
"220","320050308","1","0","0","5","10","0.75","1"
"221","320050309","1","0","0","-10","10","0.75","1"
"222","320050310","1","0","0","20","-25","1","1"
"223","320050406","1","0","502005401","-74","40","0.7","2"
"224","320050406","2","0","502005403","13","67","1","3"
"225","320050406","3","0","0","43.5","11","0.65","1"
"226","320050407","1","0","502005406","59","50","0.7","2"
"227","320050407","2","0","502005408","30","62","0.9","3"
"228","320050407","3","0","0","-49","13","0.65","1"
"229","320050408","1","0","0","5","10","0.75","1"
"230","320050409","1","0","0","-10","10","0.75","1"
"231","320050410","1","0","0","20","-25","1","1"
"232","320050506","1","0","502005501","-74","40","0.7","2"
"233","320050506","2","0","502005503","13","67","1","3"
"234","320050506","3","0","0","43.5","11","0.65","1"
"235","320050507","1","0","502005506","59","50","0.7","2"
"236","320050507","2","0","502005508","30","62","0.9","3"
"237","320050507","3","0","0","-49","13","0.65","1"
"238","320050508","1","0","0","5","10","0.75","1"
"239","320050509","1","0","0","-10","10","0.75","1"
"240","320050510","1","0","0","20","-25","1","1"
"241","320060106","1","0","502006101","-74","40","0.7","2"
"242","320060106","2","0","502006103","13","67","0.7","3"
"243","320060106","3","0","0","43.5","11","0.65","1"
"244","320060107","1","0","502006106","59","50","0.7","2"
"245","320060107","2","0","502006108","30","62","0.9","3"
"246","320060107","3","0","0","-49","13","0.65","1"
"247","320060108","1","0","0","5","10","1","1"
"248","320060109","1","0","0","-10","10","1.2","1"
"249","320060110","1","0","0","20","-25","1","1"
"250","320060206","1","0","502006201","-74","40","0.7","2"
"251","320060206","2","0","502006203","13","67","0.7","3"
"252","320060206","3","0","0","43.5","11","0.65","1"
"253","320060207","1","0","502006206","59","50","0.7","2"
"254","320060207","2","0","502006208","30","62","0.9","3"
"255","320060207","3","0","0","-49","13","0.65","1"
"256","320060208","1","0","0","5","10","1","1"
"257","320060209","1","0","0","-10","10","1.2","1"
"258","320060210","1","0","0","20","-25","1","1"
"259","320060306","1","0","502006301","-74","40","0.7","2"
"260","320060306","2","0","502006303","13","67","0.7","3"
"261","320060306","3","0","0","43.5","11","0.65","1"
"262","320060307","1","0","502006306","59","50","0.7","2"
"263","320060307","2","0","502006308","30","62","0.9","3"
"264","320060307","3","0","0","-49","13","0.65","1"
"265","320060308","1","0","0","5","10","1","1"
"266","320060309","1","0","0","-10","10","1.2","1"
"267","320060310","1","0","0","20","-25","1","1"
"268","320060406","1","0","502006401","-74","40","0.7","2"
"269","320060406","2","0","502006403","13","67","0.7","3"
"270","320060406","3","0","0","43.5","11","0.65","1"
"271","320060407","1","0","502006406","59","50","0.7","2"
"272","320060407","2","0","502006408","30","62","0.9","3"
"273","320060407","3","0","0","-49","13","0.65","1"
"274","320060408","1","0","0","5","10","1","1"
"275","320060409","1","0","0","-10","10","1.2","1"
"276","320060410","1","0","0","20","-25","1","1"
"277","320060506","1","0","502006501","-74","40","0.7","2"
"278","320060506","2","0","502006503","13","67","0.7","3"
"279","320060506","3","0","0","43.5","11","0.65","1"
"280","320060507","1","0","502006506","59","50","0.7","2"
"281","320060507","2","0","502006508","30","62","0.9","3"
"282","320060507","3","0","0","-49","13","0.65","1"
"283","320060508","1","0","0","5","10","1","1"
"284","320060509","1","0","0","-10","10","1.2","1"
"285","320060510","1","0","0","20","-25","1","1"
