e3a4ac0cbd5b5d97883a19da213e838bc20fb704585efd84c0e8ba70c20313cc,759e3089b510a563572bdea6f51aaae8b8b332666ea45f1e9c3ce093f3325a12,1a9048baa050c6c8a5ad20caa5e90ac2c69205e7f654c0310d16ab961a823eb0,9208a9476e17a7b6cb78224ae0f9e940d29f54e997f7dc1d410ce09b43587621,d604ec4f95c0b7360a7d875c1d5d52f2e5eca482feb77dfdffc3af154749e8b2,e84cb86e8d590eccd8dc2e61e67bd187c16aa2dd808d1f54fd9f671d0afaa47c,635834d69a96385931c949841a7c38bc3441b7029d544f2c15e8fdb2bfb2873d,a7c774c340fca69ecd706dac0a15f81b77acfbbc090efaa757eb8b217d66940c,71997c7ca8de6fb2cc6e5ae129cbf91ee9c3cf2d9c4d6e27b5ec31ea2970a5ec,4f223bc896388e89692491b85e4f3268e1b48884cbb9b055b6222cc62d4f2ef6,9c65a054856095957f806602c57516c8c2ab90a523da09504a186462dcc3e31f,131adb2a47233f6d05b860a9995ef2b439e581e0c6a29523c32657407284e007,974050fd02746720b550144d676cf2f5a28a25a58a9c8dd3c76b299db47db490,29ccd41cfa3b06d83c8f34e5d567cb501527d5f38015d16a4b34967c3f6505b2,27d7b96754a5e91795f9cc0d8c00092c1f171f5f9efa6423d441a92e11a70dfa,fe24a74cc5c79203350128ccf8117657f904569db22d5f3cc3d5dfe3d3f86642
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","50","0","8","1004018"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","50","400","8","1005001"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","50","400","8","1005002"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","50","400","8","1005003"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","50","400","8","1005004"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","50","400","8","1005005"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","50","400","8","1005006"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","50","400","8","1005007"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","50","400","8","1005008"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","50","400","8","1005009"
"2","91002","200","2","25015","90008","10","12","500000","2","25001","94002","10","400","8","1005010"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","50","400","8","1005011"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","50","400","8","1005012"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","50","400","8","1005013"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","50","400","8","1005014"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","50","400","8","1005015"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","50","0","8","1005016"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","50","0","8","1005017"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","50","0","8","1005018"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","50","400","8","1006001"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","50","400","8","1006002"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","50","400","8","1006003"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","50","400","8","1006004"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","50","400","8","1006005"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","50","400","8","1006006"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","50","400","8","1006007"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","50","400","8","1006008"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","50","400","8","1006009"
"2","91002","200","2","25015","90008","10","12","500000","2","25001","94002","10","400","8","1006010"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","50","400","8","1006011"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","50","400","8","1006012"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","50","400","8","1006013"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","50","400","8","1006014"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","50","400","8","1006015"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","50","0","8","1006016"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","50","0","8","1006017"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","50","0","8","1006018"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","50","400","8","1007001"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","50","400","8","1007002"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","50","400","8","1007003"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","50","400","8","1007004"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","50","400","8","1007005"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","50","400","8","1007006"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","50","400","8","1007007"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","50","400","8","1007008"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","50","400","8","1007009"
"2","91002","200","2","25015","90008","10","12","500000","2","25001","94002","10","400","8","1007010"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","50","400","8","1007011"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","50","400","8","1007012"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","50","400","8","1007013"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","50","400","8","1007014"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","50","400","8","1007015"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","50","0","8","1007016"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","50","0","8","1007017"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","50","0","8","1007018"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","50","400","8","1008001"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","50","400","8","1008002"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","50","400","8","1008003"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","50","400","8","1008004"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","50","400","8","1008005"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","50","400","8","1008006"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","50","400","8","1008007"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","50","400","8","1008008"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","50","400","8","1008009"
"2","91002","200","2","25015","90008","10","12","500000","2","25001","94002","10","400","8","1008010"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","50","400","8","1008011"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","50","400","8","1008012"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","50","400","8","1008013"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","50","400","8","1008014"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","50","400","8","1008015"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","50","0","8","1008016"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","50","0","8","1008017"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","50","0","8","1008018"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","125","1000","8","1009001"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","125","1000","8","1009002"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","125","1000","8","1009003"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","125","1000","8","1009004"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","125","1000","8","1009005"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","125","1000","8","1009006"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","125","1000","8","1009007"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","125","1000","8","1009008"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","125","1000","8","1009009"
"2","91002","200","2","25015","90008","10","12","500000","2","25001","94002","10","1000","8","1009010"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","125","1000","8","1009011"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","125","1000","8","1009012"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","125","1000","8","1009013"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","125","1000","8","1009014"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","125","1000","8","1009015"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","125","0","8","1009016"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","125","0","8","1009017"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","125","0","8","1009018"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","125","1000","8","1010001"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","125","1000","8","1010002"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","125","1000","8","1010003"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","125","1000","8","1010004"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","125","1000","8","1010005"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","125","1000","8","1010006"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","125","1000","8","1010007"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","125","1000","8","1010008"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","125","1000","8","1010009"
"2","91002","200","2","25015","90008","10","12","500000","2","25001","94002","10","1000","8","1010010"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","125","1000","8","1010011"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","125","1000","8","1010012"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","125","1000","8","1010013"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","125","1000","8","1010014"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","125","1000","8","1010015"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","125","0","8","1010016"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","125","0","8","1010017"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","125","0","8","1010018"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","125","1000","8","1011001"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","125","1000","8","1011002"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","125","1000","8","1011003"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","125","1000","8","1011004"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","125","1000","8","1011005"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","125","1000","8","1011006"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","125","1000","8","1011007"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","125","1000","8","1011008"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","125","1000","8","1011009"
"2","91002","200","2","25015","90008","10","12","500000","2","25001","94002","10","1000","8","1011010"
"2","91002","200","2","25011","90008","10","12","500000","2","25021","94002","125","1000","8","1011011"
"2","91002","200","2","25012","90008","10","12","500000","2","25021","94002","125","1000","8","1011012"
"2","91002","200","2","25013","90008","10","12","500000","2","25021","94002","125","1000","8","1011013"
"2","91002","200","2","25014","90008","10","12","500000","2","25021","94002","125","1000","8","1011014"
"2","91002","200","2","25015","90008","10","12","500000","2","25021","94002","125","1000","8","1011015"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","125","0","8","1011016"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","125","0","8","1011017"
"2","91002","200","0","0","90008","10","12","500000","2","25021","94002","125","0","8","1011018"
