c607ef7e31dc99c55927e1f12df1503258d3e4df6597e70c2584361022941ed8,38a63ac91fd07cdebf49966032f59de36bba3a8b8144fd58f89ba633471faabf,db1e2846c01ea72997043ddbfdf6210f6084fa2d2bbce3f1d5cfba6a027ea6cf,af3dc46076adbb970bd38daf47b02aa76465a91c9e95474bf91e94a666eabae2,9d8588fb6022a878ae1f8b5af1bd2a42a779167d9d4eb2c3d320f39564ea1e54,c1a5e23c04145facaded0fa32dc3cecff64581fd1ed0bf15da2e26340a0c76b0,4d78d38c9de6facd44f81cc68497be37179e3d9280fed1c2bf306e0ec5a02999,d29b90ea37afd5239228822d89a26d0245f85049183e9b55c2ea10f7e39263c4,a4dca37df4957e7681cb1fb47a25c7fdf657a834a864d87dd20802500852bee1,b464a9b9e417e8a7bae80b19043c92f5b32f26400eff7bb8b43596cbd5677691
"500000","0","2501","0","0","2","0","220","25021","2511"
"500000","0","2502","0","0","2","0","220","25021","2521"
"500000","0","2503","0","0","2","0","220","25021","2531"
"500000","0","2504","0","0","2","0","220","25021","2541"
"500000","0","2505","0","0","2","0","220","25021","2551"
"510000","0","2601","0","0","2","0","470","25021","2611"
"510000","0","2602","0","0","2","0","470","25021","2621"
"510000","0","2603","0","0","2","0","470","25021","2631"
"510000","0","2701","0","0","2","0","280","25021","2711"
"510000","0","2702","0","0","2","0","280","25021","2721"
"510000","0","2703","0","0","2","0","280","25021","2731"
"510000","0","2704","0","0","2","0","280","25021","2741"
"510000","0","2705","0","0","2","0","280","25021","2751"
"510000","0","2801","0","0","2","0","280","25021","2811"
"510000","0","2802","0","0","2","0","280","25021","2821"
"510000","0","2803","0","0","2","0","280","25021","2831"
"510000","0","2804","0","0","2","0","280","25021","2841"
"510000","0","2805","0","0","2","0","280","25021","2851"
"510000","0","2901","0","0","2","0","280","25021","2911"
"510000","0","2902","0","0","2","0","280","25021","2921"
"510000","0","2903","0","0","2","0","280","25021","2931"
"510000","0","2904","0","0","2","0","280","25021","2941"
"510000","0","2905","0","0","2","0","280","25021","2951"
"510000","0","3001","0","0","2","0","280","25021","3011"
"510000","0","3002","0","0","2","0","280","25021","3021"
"510000","0","3003","0","0","2","0","280","25021","3031"
"510000","0","3004","0","0","2","0","280","25021","3041"
"510000","0","3005","0","0","2","0","280","25021","3051"
"510000","0","3101","0","0","2","0","280","25021","3111"
"510000","0","3102","0","0","2","0","280","25021","3121"
"510000","0","3103","0","0","2","0","280","25021","3131"
"510000","0","3104","0","0","2","0","280","25021","3141"
"510000","0","3105","0","0","2","0","280","25021","3151"
"510000","0","3201","0","0","2","0","280","25021","3211"
"510000","0","3202","0","0","2","0","280","25021","3221"
"510000","0","3203","0","0","2","0","280","25021","3231"
"510000","0","3204","0","0","2","0","280","25021","3241"
"510000","0","3205","0","0","2","0","280","25021","3251"
"510000","0","3301","0","0","2","0","280","25021","3311"
"510000","0","3302","0","0","2","0","280","25021","3321"
"510000","0","3303","0","0","2","0","280","25021","3331"
"510000","0","3304","0","0","2","0","280","25021","3341"
"510000","0","3305","0","0","2","0","280","25021","3351"
"510000","0","3401","0","0","2","0","280","25021","3411"
"510000","0","3402","0","0","2","0","280","25021","3421"
"510000","0","3403","0","0","2","0","280","25021","3431"
"510000","0","3404","0","0","2","0","280","25021","3441"
"510000","0","3405","0","0","2","0","280","25021","3451"
"510000","0","3501","0","0","2","0","280","25021","3511"
"510000","0","3502","0","0","2","0","280","25021","3521"
"510000","0","3503","0","0","2","0","280","25021","3531"
"510000","0","3504","0","0","2","0","280","25021","3541"
"510000","0","3505","0","0","2","0","280","25021","3551"
"510000","0","3601","0","0","2","0","280","25021","3611"
"510000","0","3602","0","0","2","0","280","25021","3621"
"510000","0","3603","0","0","2","0","280","25021","3631"
"510000","0","3604","0","0","2","0","280","25021","3641"
"510000","0","3605","0","0","2","0","280","25021","3651"
"510000","0","3701","0","0","2","0","280","25021","3711"
"510000","0","3702","0","0","2","0","280","25021","3721"
"510000","0","3703","0","0","2","0","280","25021","3731"
"510000","0","3704","0","0","2","0","280","25021","3741"
"510000","0","3705","0","0","2","0","280","25021","3751"
"510000","0","3801","0","0","2","0","280","25021","3811"
"510000","0","3802","0","0","2","0","280","25021","3821"
"510000","0","3803","0","0","2","0","280","25021","3831"
"510000","0","3804","0","0","2","0","280","25021","3841"
"510000","0","3805","0","0","2","0","280","25021","3851"
"510000","0","3901","0","0","2","0","280","25021","3911"
"510000","0","3902","0","0","2","0","280","25021","3921"
"510000","0","3903","0","0","2","0","280","25021","3931"
"510000","0","3904","0","0","2","0","280","25021","3941"
"510000","0","3905","0","0","2","0","280","25021","3951"
"510000","0","4001","0","0","2","0","280","25021","4011"
"510000","0","4002","0","0","2","0","280","25021","4021"
"510000","0","4003","0","0","2","0","280","25021","4031"
"510000","0","4004","0","0","2","0","280","25021","4041"
"510000","0","4005","0","0","2","0","280","25021","4051"
"510000","0","4101","0","0","2","0","280","25021","4111"
"510000","0","4102","0","0","2","0","280","25021","4121"
"510000","0","4103","0","0","2","0","280","25021","4131"
"510000","0","4104","0","0","2","0","280","25021","4141"
"510000","0","4105","0","0","2","0","280","25021","4151"
"510000","0","4201","0","0","2","0","280","25021","4211"
"510000","0","4202","0","0","2","0","280","25021","4221"
"510000","0","4203","0","0","2","0","280","25021","4231"
"510000","0","4204","0","0","2","0","280","25021","4241"
"510000","0","4205","0","0","2","0","280","25021","4251"
"510000","0","4301","0","0","2","0","280","25021","4311"
"510000","0","4302","0","0","2","0","280","25021","4321"
"510000","0","4303","0","0","2","0","280","25021","4331"
"510000","0","4304","0","0","2","0","280","25021","4341"
"510000","0","4305","0","0","2","0","280","25021","4351"
"510000","0","4401","0","0","2","0","280","25021","4411"
"510000","0","4402","0","0","2","0","280","25021","4421"
"510000","0","4403","0","0","2","0","280","25021","4431"
"510000","0","4404","0","0","2","0","280","25021","4441"
"510000","0","4405","0","0","2","0","280","25021","4451"
"510000","0","4501","0","0","2","0","280","25021","4511"
"510000","0","4502","0","0","2","0","280","25021","4521"
"510000","0","4503","0","0","2","0","280","25021","4531"
"510000","0","4504","0","0","2","0","280","25021","4541"
"510000","0","4505","0","0","2","0","280","25021","4551"
"510000","0","4601","0","0","2","0","280","25021","4611"
"510000","0","4602","0","0","2","0","280","25021","4621"
"510000","0","4603","0","0","2","0","280","25021","4631"
"510000","0","4604","0","0","2","0","280","25021","4641"
"510000","0","4605","0","0","2","0","280","25021","4651"
"510000","0","4701","0","0","2","0","280","25021","4711"
"510000","0","4702","0","0","2","0","280","25021","4721"
"510000","0","4703","0","0","2","0","280","25021","4731"
"510000","0","4704","0","0","2","0","280","25021","4741"
"510000","0","4705","0","0","2","0","280","25021","4751"
"510000","0","4801","0","0","2","0","280","25021","4811"
"510000","0","4802","0","0","2","0","280","25021","4821"
"510000","0","4803","0","0","2","0","280","25021","4831"
"510000","0","4804","0","0","2","0","280","25021","4841"
"510000","0","4805","0","0","2","0","280","25021","4851"
"510000","0","4901","0","0","2","0","280","25021","4911"
"510000","0","4902","0","0","2","0","280","25021","4921"
"510000","0","4903","0","0","2","0","280","25021","4931"
"510000","0","4904","0","0","2","0","280","25021","4941"
"510000","0","4905","0","0","2","0","280","25021","4951"
"510000","0","5001","0","0","2","0","280","25021","5011"
"510000","0","5002","0","0","2","0","280","25021","5021"
"510000","0","5003","0","0","2","0","280","25021","5031"
"510000","0","5004","0","0","2","0","280","25021","5041"
"510000","0","5005","0","0","2","0","280","25021","5051"
"510000","0","5101","0","0","2","0","280","25021","5111"
"510000","0","5102","0","0","2","0","280","25021","5121"
"510000","0","5103","0","0","2","0","280","25021","5131"
"510000","0","5104","0","0","2","0","280","25021","5141"
"510000","0","5105","0","0","2","0","280","25021","5151"
"510000","0","5201","0","0","2","0","280","25021","5211"
"510000","0","5202","0","0","2","0","280","25021","5221"
"510000","0","5203","0","0","2","0","280","25021","5231"
"510000","0","5204","0","0","2","0","280","25021","5241"
"510000","0","5205","0","0","2","0","280","25021","5251"
"510000","0","5301","0","0","2","0","280","25021","5311"
"510000","0","5302","0","0","2","0","280","25021","5321"
"510000","0","5303","0","0","2","0","280","25021","5331"
"510000","0","5304","0","0","2","0","280","25021","5341"
"510000","0","5305","0","0","2","0","280","25021","5351"
"520000","0","5401","0","0","2","0","640","25021","5411"
"520000","0","5402","0","0","2","0","640","25021","5421"
"520000","0","5403","0","0","2","0","640","25021","5431"
"520000","0","5501","0","0","2","0","380","25021","5511"
"520000","0","5502","0","0","2","0","380","25021","5521"
"520000","0","5503","0","0","2","0","380","25021","5531"
"520000","0","5504","0","0","2","0","380","25021","5541"
"520000","0","5505","0","0","2","0","380","25021","5551"
"520000","0","5601","0","0","2","0","950","25021","5611"
"520000","0","5602","0","0","2","0","950","25021","5621"
"520000","0","5701","0","0","2","0","380","25021","5711"
"520000","0","5702","0","0","2","0","380","25021","5721"
"520000","0","5703","0","0","2","0","380","25021","5731"
"520000","0","5704","0","0","2","0","380","25021","5741"
"520000","0","5705","0","0","2","0","380","25021","5751"
"520000","0","5801","0","0","2","0","380","25021","5811"
"520000","0","5802","0","0","2","0","380","25021","5821"
"520000","0","5803","0","0","2","0","380","25021","5831"
"520000","0","5804","0","0","2","0","380","25021","5841"
"520000","0","5805","0","0","2","0","380","25021","5851"
"520000","0","5901","0","0","2","0","380","25021","5911"
"520000","0","5902","0","0","2","0","380","25021","5921"
"520000","0","5903","0","0","2","0","380","25021","5931"
"520000","0","5904","0","0","2","0","380","25021","5941"
"520000","0","5905","0","0","2","0","380","25021","5951"
"520000","0","6001","0","0","2","0","950","25021","6011"
"520000","0","6002","0","0","2","0","950","25021","6021"
"520000","0","6101","0","0","2","0","380","25021","6111"
"520000","0","6102","0","0","2","0","380","25021","6121"
"520000","0","6103","0","0","2","0","380","25021","6131"
"520000","0","6104","0","0","2","0","380","25021","6141"
"520000","0","6105","0","0","2","0","380","25021","6151"
"520000","0","6201","0","0","2","0","380","25021","6211"
"520000","0","6202","0","0","2","0","380","25021","6221"
"520000","0","6203","0","0","2","0","380","25021","6231"
"520000","0","6204","0","0","2","0","380","25021","6241"
"520000","0","6205","0","0","2","0","380","25021","6251"
"520000","0","6301","0","0","2","0","380","25021","6311"
"520000","0","6302","0","0","2","0","380","25021","6321"
"520000","0","6303","0","0","2","0","380","25021","6331"
"520000","0","6304","0","0","2","0","380","25021","6341"
"520000","0","6305","0","0","2","0","380","25021","6351"
"520000","0","6401","0","0","2","0","380","25021","6411"
"520000","0","6402","0","0","2","0","380","25021","6421"
"520000","0","6403","0","0","2","0","380","25021","6431"
"520000","0","6404","0","0","2","0","380","25021","6441"
"520000","0","6405","0","0","2","0","380","25021","6451"
"520000","0","6501","0","0","2","0","380","25021","6511"
"520000","0","6502","0","0","2","0","380","25021","6521"
"520000","0","6503","0","0","2","0","380","25021","6531"
"520000","0","6504","0","0","2","0","380","25021","6541"
"520000","0","6505","0","0","2","0","380","25021","6551"
"520000","0","6601","0","0","2","0","1900","25021","6611"
"520000","0","6701","0","0","2","0","380","25021","6711"
"520000","0","6702","0","0","2","0","380","25021","6721"
"520000","0","6703","0","0","2","0","380","25021","6731"
"520000","0","6704","0","0","2","0","380","25021","6741"
"520000","0","6705","0","0","2","0","380","25021","6751"
"520000","0","6801","0","0","2","0","380","25021","6811"
"520000","0","6802","0","0","2","0","380","25021","6821"
"520000","0","6803","0","0","2","0","380","25021","6831"
"520000","0","6804","0","0","2","0","380","25021","6841"
"520000","0","6805","0","0","2","0","380","25021","6851"
"520000","0","6901","0","0","2","0","380","25021","6911"
"520000","0","6902","0","0","2","0","380","25021","6921"
"520000","0","6903","0","0","2","0","380","25021","6931"
"520000","0","6904","0","0","2","0","380","25021","6941"
"520000","0","6905","0","0","2","0","380","25021","6951"
"520000","0","7001","0","0","2","0","380","25021","7011"
"520000","0","7002","0","0","2","0","380","25021","7021"
"520000","0","7003","0","0","2","0","380","25021","7031"
"520000","0","7004","0","0","2","0","380","25021","7041"
"520000","0","7005","0","0","2","0","380","25021","7051"
"520000","0","7101","0","0","2","0","380","25021","7111"
"520000","0","7102","0","0","2","0","380","25021","7121"
"520000","0","7103","0","0","2","0","380","25021","7131"
"520000","0","7104","0","0","2","0","380","25021","7141"
"520000","0","7105","0","0","2","0","380","25021","7151"
"520000","0","7201","0","0","2","0","1900","25021","7211"
"520000","0","7301","0","0","2","0","380","25021","7311"
"520000","0","7302","0","0","2","0","380","25021","7321"
"520000","0","7303","0","0","2","0","380","25021","7331"
"520000","0","7304","0","0","2","0","380","25021","7341"
"520000","0","7305","0","0","2","0","380","25021","7351"
"520000","0","7401","0","0","2","0","380","25021","7411"
"520000","0","7402","0","0","2","0","380","25021","7421"
"520000","0","7403","0","0","2","0","380","25021","7431"
"520000","0","7404","0","0","2","0","380","25021","7441"
"520000","0","7405","0","0","2","0","380","25021","7451"
"520000","0","7501","0","0","2","0","380","25021","7511"
"520000","0","7502","0","0","2","0","380","25021","7521"
"520000","0","7503","0","0","2","0","380","25021","7531"
"520000","0","7504","0","0","2","0","380","25021","7541"
"520000","0","7505","0","0","2","0","380","25021","7551"
"520000","0","7601","0","0","2","0","380","25021","7611"
"520000","0","7602","0","0","2","0","380","25021","7621"
"520000","0","7603","0","0","2","0","380","25021","7631"
"520000","0","7604","0","0","2","0","380","25021","7641"
"520000","0","7605","0","0","2","0","380","25021","7651"
"520000","0","7701","0","0","2","0","1900","25021","7711"
"520000","0","7801","0","0","2","0","950","25021","7811"
"520000","0","7802","0","0","2","0","950","25021","7821"
"520000","0","7901","0","0","2","0","380","25021","7911"
"520000","0","7902","0","0","2","0","380","25021","7921"
"520000","0","7903","0","0","2","0","380","25021","7931"
"520000","0","7904","0","0","2","0","380","25021","7941"
"520000","0","7905","0","0","2","0","380","25021","7951"
"520000","0","8001","0","0","2","0","380","25021","8011"
"520000","0","8002","0","0","2","0","380","25021","8021"
"520000","0","8003","0","0","2","0","380","25021","8031"
"520000","0","8004","0","0","2","0","380","25021","8041"
"520000","0","8005","0","0","2","0","380","25021","8051"
"520000","0","8101","0","0","2","0","380","25021","8111"
"520000","0","8102","0","0","2","0","380","25021","8121"
"520000","0","8103","0","0","2","0","380","25021","8131"
"520000","0","8104","0","0","2","0","380","25021","8141"
"520000","0","8105","0","0","2","0","380","25021","8151"
"530000","0","8201","0","0","2","0","460","25021","8211"
"530000","0","8202","0","0","2","0","460","25021","8221"
"530000","0","8203","0","0","2","0","460","25021","8231"
"530000","0","8204","0","0","2","0","460","25021","8241"
"530000","0","8205","0","0","2","0","460","25021","8251"
"530000","0","8301","0","0","2","0","460","25021","8311"
"530000","0","8302","0","0","2","0","460","25021","8321"
"530000","0","8303","0","0","2","0","460","25021","8331"
"530000","0","8304","0","0","2","0","460","25021","8341"
"530000","0","8305","0","0","2","0","460","25021","8351"
"530000","0","8401","0","0","2","0","460","25021","8411"
"530000","0","8402","0","0","2","0","460","25021","8421"
"530000","0","8403","0","0","2","0","460","25021","8431"
"530000","0","8404","0","0","2","0","460","25021","8441"
"530000","0","8405","0","0","2","0","460","25021","8451"
"530000","0","8501","0","0","2","0","460","25021","8511"
"530000","0","8502","0","0","2","0","460","25021","8521"
"530000","0","8503","0","0","2","0","460","25021","8531"
"530000","0","8504","0","0","2","0","460","25021","8541"
"530000","0","8505","0","0","2","0","460","25021","8551"
"530000","0","8601","0","0","2","0","460","25021","8611"
"530000","0","8602","0","0","2","0","460","25021","8621"
"530000","0","8603","0","0","2","0","460","25021","8631"
"530000","0","8604","0","0","2","0","460","25021","8641"
"530000","0","8605","0","0","2","0","460","25021","8651"
"530000","0","8701","0","0","2","0","460","25021","8711"
"530000","0","8702","0","0","2","0","460","25021","8721"
"530000","0","8703","0","0","2","0","460","25021","8731"
"530000","0","8704","0","0","2","0","460","25021","8741"
"530000","0","8705","0","0","2","0","460","25021","8751"
"530000","0","8801","0","0","2","0","460","25021","8811"
"530000","0","8802","0","0","2","0","460","25021","8821"
"530000","0","8803","0","0","2","0","460","25021","8831"
"530000","0","8804","0","0","2","0","460","25021","8841"
"530000","0","8805","0","0","2","0","460","25021","8851"
"530000","0","8901","0","0","2","0","460","25021","8911"
"530000","0","8902","0","0","2","0","460","25021","8921"
"530000","0","8903","0","0","2","0","460","25021","8931"
"530000","0","8904","0","0","2","0","460","25021","8941"
"530000","0","8905","0","0","2","0","460","25021","8951"
"530000","0","9001","0","0","2","0","460","25021","9011"
"530000","0","9002","0","0","2","0","460","25021","9021"
"530000","0","9003","0","0","2","0","460","25021","9031"
"530000","0","9004","0","0","2","0","460","25021","9041"
"530000","0","9005","0","0","2","0","460","25021","9051"
"530000","0","9101","0","0","2","0","460","25021","9111"
"530000","0","9102","0","0","2","0","460","25021","9121"
"530000","0","9103","0","0","2","0","460","25021","9131"
"530000","0","9104","0","0","2","0","460","25021","9141"
"530000","0","9105","0","0","2","0","460","25021","9151"
"530000","0","9201","0","0","2","0","460","25021","9211"
"530000","0","9202","0","0","2","0","460","25021","9221"
"530000","0","9203","0","0","2","0","460","25021","9231"
"530000","0","9204","0","0","2","0","460","25021","9241"
"530000","0","9205","0","0","2","0","460","25021","9251"
"530000","0","9301","0","0","2","0","460","25021","9311"
"530000","0","9302","0","0","2","0","460","25021","9321"
"530000","0","9303","0","0","2","0","460","25021","9331"
"530000","0","9304","0","0","2","0","460","25021","9341"
"530000","0","9305","0","0","2","0","460","25021","9351"
"530000","0","9401","0","0","2","0","460","25021","9411"
"530000","0","9402","0","0","2","0","460","25021","9421"
"530000","0","9403","0","0","2","0","460","25021","9431"
"530000","0","9404","0","0","2","0","460","25021","9441"
"530000","0","9405","0","0","2","0","460","25021","9451"
"530000","0","9501","0","0","2","0","460","25021","9511"
"530000","0","9502","0","0","2","0","460","25021","9521"
"530000","0","9503","0","0","2","0","460","25021","9531"
"530000","0","9504","0","0","2","0","460","25021","9541"
"530000","0","9505","0","0","2","0","460","25021","9551"
"530000","0","9601","0","0","2","0","460","25021","9611"
"530000","0","9602","0","0","2","0","460","25021","9621"
"530000","0","9603","0","0","2","0","460","25021","9631"
"530000","0","9604","0","0","2","0","460","25021","9641"
"530000","0","9605","0","0","2","0","460","25021","9651"
"530000","0","9701","0","0","2","0","460","25021","9711"
"530000","0","9702","0","0","2","0","460","25021","9721"
"530000","0","9703","0","0","2","0","460","25021","9731"
"530000","0","9704","0","0","2","0","460","25021","9741"
"530000","0","9705","0","0","2","0","460","25021","9751"
"530000","0","9801","0","0","2","0","460","25021","9811"
"530000","0","9802","0","0","2","0","460","25021","9821"
"530000","0","9803","0","0","2","0","460","25021","9831"
"530000","0","9804","0","0","2","0","460","25021","9841"
"530000","0","9805","0","0","2","0","460","25021","9851"
"530000","0","9901","0","0","2","0","460","25021","9911"
"530000","0","9902","0","0","2","0","460","25021","9921"
"530000","0","9903","0","0","2","0","460","25021","9931"
"530000","0","9904","0","0","2","0","460","25021","9941"
"530000","0","9905","0","0","2","0","460","25021","9951"
"530000","0","10001","0","0","2","0","460","25021","10011"
"530000","0","10002","0","0","2","0","460","25021","10021"
"530000","0","10003","0","0","2","0","460","25021","10031"
"530000","0","10004","0","0","2","0","460","25021","10041"
"530000","0","10005","0","0","2","0","460","25021","10051"
"530000","0","10101","0","0","2","0","460","25021","10111"
"530000","0","10102","0","0","2","0","460","25021","10121"
"530000","0","10103","0","0","2","0","460","25021","10131"
"530000","0","10104","0","0","2","0","460","25021","10141"
"530000","0","10105","0","0","2","0","460","25021","10151"
"530000","0","10201","0","0","2","0","460","25021","10211"
"530000","0","10202","0","0","2","0","460","25021","10221"
"530000","0","10203","0","0","2","0","460","25021","10231"
"530000","0","10204","0","0","2","0","460","25021","10241"
"530000","0","10205","0","0","2","0","460","25021","10251"
"530000","0","10301","0","0","2","0","460","25021","10311"
"530000","0","10302","0","0","2","0","460","25021","10321"
"530000","0","10303","0","0","2","0","460","25021","10331"
"530000","0","10304","0","0","2","0","460","25021","10341"
"530000","0","10305","0","0","2","0","460","25021","10351"
"530000","0","10401","0","0","2","0","460","25021","10411"
"530000","0","10402","0","0","2","0","460","25021","10421"
"530000","0","10403","0","0","2","0","460","25021","10431"
"530000","0","10404","0","0","2","0","460","25021","10441"
"530000","0","10405","0","0","2","0","460","25021","10451"
"530000","0","10501","0","0","2","0","460","25021","10511"
"530000","0","10502","0","0","2","0","460","25021","10521"
"530000","0","10503","0","0","2","0","460","25021","10531"
"530000","0","10504","0","0","2","0","460","25021","10541"
"530000","0","10505","0","0","2","0","460","25021","10551"
"530000","0","10601","0","0","2","0","460","25021","10611"
"530000","0","10602","0","0","2","0","460","25021","10621"
"530000","0","10603","0","0","2","0","460","25021","10631"
"530000","0","10604","0","0","2","0","460","25021","10641"
"530000","0","10605","0","0","2","0","460","25021","10651"
"530000","0","10701","0","0","2","0","460","25021","10711"
"530000","0","10702","0","0","2","0","460","25021","10721"
"530000","0","10703","0","0","2","0","460","25021","10731"
"530000","0","10704","0","0","2","0","460","25021","10741"
"530000","0","10705","0","0","2","0","460","25021","10751"
"530000","0","10801","0","0","2","0","460","25021","10811"
"530000","0","10802","0","0","2","0","460","25021","10821"
"530000","0","10803","0","0","2","0","460","25021","10831"
"530000","0","10804","0","0","2","0","460","25021","10841"
"530000","0","10805","0","0","2","0","460","25021","10851"
"530000","0","10901","0","0","2","0","460","25021","10911"
"530000","0","10902","0","0","2","0","460","25021","10921"
"530000","0","10903","0","0","2","0","460","25021","10931"
"530000","0","10904","0","0","2","0","460","25021","10941"
"530000","0","10905","0","0","2","0","460","25021","10951"
"540000","0","11001","0","0","2","0","580","25021","11011"
"540000","0","11002","0","0","2","0","580","25021","11021"
"540000","0","11003","0","0","2","0","580","25021","11031"
"540000","0","11004","0","0","2","0","580","25021","11041"
"540000","0","11005","0","0","2","0","580","25021","11051"
"540000","0","11101","0","0","2","0","580","25021","11111"
"540000","0","11102","0","0","2","0","580","25021","11121"
"540000","0","11103","0","0","2","0","580","25021","11131"
