2b40e560e602e5a97ac9744f871b4def691052950468b72aa81f8f7579ae2136,263fe10631b937ca70966a8a26620f3c1da0cc1d88c04b279775b3069005befe,993e85fb1919db4609031cc3d183bf739f7cdba7e95ca8cd3654870ccc8fc32d,8e5e86c6075909955ef6dc919a2af1e3fb638615c202fabebebdaf8b7e715605,d889b5ec33a4ff4ed8d497183edb2deca31bd29bcb68a92d96c471b17c0d3fcd,971207221cbaa3479752c8f0ba873dd1da7631af0c78dbbf0aaa94a6bcf8d9ea,a1dc5f70d0adf6fd42c2767509c863440d5363a98251d1a6cb4920ce0de0c539,610eb7fce3c5198653f070dbb8e38740c0bb79a8944649cc9d5e0e49094c482b,7b6cbd56b5203e6da88ab1d751e65bb544a6314d73994b6cbd63718d5952cd8e,a00667ba44f1459030521b6f3173e07be17b3558eb7b40f579baa3f431b0b093,79d6cc270c6fe0fb10a6dcd8ba5d70a49944419198ea7eddab15b444222c09a0,f22859dfebc3ea507a467316013c917d7a59c65a887b6ce39dc0ebe7472a4c17,0585958742dbee26b94fbf361f007885bf5612e59fef7988d81355132f438936,4797a44f77fcd94f3ace85e2b87cccab568fd1367a6a35fe52d00ff163cdf2de,c48000b2e3eb11d3db3f811c52e36bd0d7c2a3bfff0393c01de26d8644617f6b,9dac9db5e8a564b4062bcc66da97b8e61031a5ff7b610c58818b130ef77d0df6,399f37b2216b208a9d854ca37c4b6e8df4d11cbe24b9a7b4d1edfd7f63a2bf41,b64ac9b646d91754c2c2a7998ef5103244b641e74a94bdafa4d977ea0f4c0c22,78a38f99250ce8585aa1d7285d954884a2d81267e2bf60106c931e5cc59edc78,8a3d67d8eb7e3b60e7f84414558a0e0ec0c3075032ff0c6e1900c2f1ede6e7c9,a459e4512d42a270ad032131ca3e9f78001007817514060e76e10b2de3f0fe30,7fef77d40675278ab55b5d6412549f1c56707101620e18ec11a7034a08e6481c,e7560dc2cd7435e8f1ce27eb7e13998985f1537c3592056541bc06fd058af3c6,36375861dccc4aa36c622a7e24eda83bd7d9ad20ffb974e3c813a002c234fb95,4abd993f332ef2de2e2574565aa32c23923617ce2502e4eaf8ba75147eb5aeec,6fc30b9a4d8c7ff7a06fd30ac1ba41ac9411e5caa78ab70c2561ba96409f791c,bc569ab8140801837891c8c3ec0d2d50b67ed580adbff6255f7909fa06266e1c,a7179fedc2b0c715d073bd3e8e7d8246160b7e585a4ccc96fd95488ba1b56866,c796270cd43bb06b092d053f899cec946167abb5bd3f98bbb92624a989264fd0,9f89513d68e938eee1bf47f7faca82222a776ef2e1dd98789cca9cf2a835f9c6,91e0b8a8968623fbf2564bb737f13cb4ce92c5574bad9c43c3397027859acdbf,b928db19e89d3809b35cf31afc439236862068f099601b3e1624307ccad2dd9a,dd80eec0cf4fb08201fcf4a2811bd47e212b6acd43daa325940299d7e97ae643,78a9dc769266a4c276d3074f0d9316d885d31196276c5fba044d1433435dc4bf,21ed948574de7d90a0279eb82fac0347f8b356fff0bf3fcd711d6bb256d83930,f634329c40c9c8cb26cb67d4ef6765af1ea7b25fb650c39bc51f36351696c616,06b2e64efe18760355b0c88d65552024e0e6721413c045070ed53ee86b3e7740,2dfe68a3e980a1aefd144e876e3eace82339a8cca62907eb477b9c0ad43f3828,66c7eafe34039b88c16fb0c178af313aead5cb270104381c4981a17cad24bef5,958bd9c0fe14c811fb8cadcd6ab3a7239c268856d175d0606fb64a154802d1e5,a86027791d802a9ed24e2f08284f1a258ce9c7b11f7670fa2591e6d4864c6c68
"0","61001007","1","0","36001","1","0","0","0","620090033","61001004","476","0","1","36001","0","0","0","0","0","36","0","0","1","0","600110361","0","30","0","0","0","0","0","620130033","0","0","620060033","1","18","61001005","600000036"
"0","61001007","1","0","37001","1","0","0","0","620090034","61001004","482","0","1","37001","0","0","0","0","0","36","0","0","1","0","600110371","0","30","0","0","0","0","0","620130034","0","0","620060034","1","18","61001005","600000037"
"0","61001007","1","0","38001","1","0","0","0","620090035","61001004","492","0","1","38001","0","0","0","0","0","36","0","0","1","0","600110381","0","30","0","0","0","0","0","620130035","0","0","620060035","1","18","61001005","600000038"
"0","61001007","1","0","39001","1","0","0","0","620090036","61001004","500","0","1","39001","0","0","0","0","0","36","0","0","1","0","600110391","0","30","0","0","0","0","0","620130036","0","0","620060036","1","18","61001005","600000039"
"0","61001007","1","0","40001","1","0","0","0","620090037","61001004","514","0","1","40001","0","0","0","0","0","36","0","0","1","0","600110401","0","30","0","0","0","0","0","620130037","0","0","620060037","1","18","61001005","600000040"
"0","61001007","1","0","41001","1","0","0","0","620090038","61001004","518","0","1","41001","0","0","0","0","0","36","0","0","1","0","600110411","0","30","0","0","0","0","0","620130038","0","0","620060038","1","18","61001005","600000041"
"0","61001007","1","0","42001","1","0","0","0","620090039","61001004","523","0","1","42001","0","0","0","0","0","36","0","0","1","0","600110421","0","30","0","0","0","0","0","620130039","0","0","620060039","1","18","61001005","600000042"
"0","61001007","1","0","43001","1","0","0","0","620090040","61001004","538","0","1","43001","0","0","0","0","0","36","0","0","1","0","600110431","0","30","0","0","0","0","0","620130040","0","0","620060040","1","18","61001005","600000043"
"0","61001007","1","0","44001","1","0","0","0","620090041","61001004","551","0","1","44001","0","0","0","0","0","36","0","0","1","0","600110441","0","30","0","0","0","0","0","620130041","0","0","620060041","1","18","61001005","600000044"
"0","61001007","1","0","45001","1","0","0","0","620090042","61001004","565","0","1","45001","0","0","0","0","0","36","0","0","1","0","600110451","0","30","0","0","0","0","0","620130042","0","0","620060042","1","18","61001005","600000045"
"0","61001007","1","0","46001","1","0","0","0","620090043","61001004","574","0","1","46001","0","0","0","0","0","36","0","0","1","0","600110461","0","30","0","0","0","0","0","620130043","0","0","620060043","1","18","61001005","600000046"
"0","61001007","1","0","47001","1","0","0","0","620090044","61001004","577","0","1","47001","0","0","0","0","0","36","0","0","1","0","600110471","0","30","0","0","0","0","0","620130044","0","0","620060044","1","18","61001005","600000047"
"0","61001007","1","0","48001","1","0","0","0","620090045","61001004","587","0","1","48001","0","0","0","0","0","36","0","0","1","0","600110481","0","30","0","0","0","0","0","620130045","0","0","620060045","1","18","61001005","600000048"
"0","61001007","1","0","49001","1","0","0","0","620090046","61001004","598","0","1","49001","0","0","0","0","0","36","0","0","1","0","600110491","0","30","0","0","0","0","0","620130046","0","0","620060046","1","18","61001005","600000049"
"0","61001007","1","0","50001","1","0","0","0","620090047","61001004","614","0","1","50001","0","0","0","0","0","36","0","0","1","0","600110501","0","30","0","0","0","0","0","620130047","0","0","620060047","1","18","61001005","600000050"
"0","61001007","1","0","51001","1","0","0","0","620090048","61001004","621","0","1","51001","0","0","0","0","0","36","0","0","1","0","600110511","0","30","0","0","0","0","0","620130048","0","0","620060048","1","18","61001005","600000051"
"0","61001007","1","0","52001","1","0","0","0","620090049","61001004","629","0","1","52001","0","0","0","0","0","36","0","0","1","0","600110521","0","30","0","0","0","0","0","620130049","0","0","620060049","1","18","61001005","600000052"
"0","61001007","1","0","53001","1","0","0","0","620090050","61001004","640","0","1","53001","0","0","0","0","0","36","0","0","1","0","600110531","0","30","0","0","0","0","0","620130050","0","0","620060050","1","18","61001005","600000053"
"0","61001007","1","0","54001","1","0","0","0","620090051","61001004","647","0","1","54001","0","0","0","0","0","36","0","0","1","0","600110541","0","30","0","0","0","0","0","620130051","0","0","620060051","1","18","61001005","600000054"
"0","61001007","1","0","55001","1","0","0","0","620090052","61001004","652","0","1","55001","0","0","0","0","0","36","0","0","1","0","600110551","0","30","0","0","0","0","0","620130052","0","0","620060052","1","18","61001005","600000055"
"0","61001007","1","0","56001","1","0","0","0","620090053","61001004","659","0","1","56001","0","0","0","0","0","36","0","0","1","0","600110561","0","30","0","0","0","0","0","620130053","0","0","620060053","1","18","61001005","600000056"
"0","61001007","1","0","57001","1","0","0","0","620090054","61001004","662","0","1","57001","0","0","0","0","0","36","0","0","1","0","600110571","0","30","0","0","0","0","0","620130054","0","0","620060054","1","18","61001005","600000057"
"0","61001007","1","0","58001","1","0","0","0","620090055","61001004","667","0","1","58001","0","0","0","0","0","36","0","0","1","0","600110581","0","30","0","0","0","0","0","620130055","0","0","620060055","1","18","61001005","600000058"
"0","61001007","1","0","59001","1","0","0","0","620090056","61001004","679","0","1","59001","0","0","0","0","0","36","0","0","1","0","600110591","0","30","0","0","0","0","0","620130056","0","0","620060056","1","18","61001005","600000059"
"0","61001007","1","0","60001","1","0","0","0","620090057","61001004","683","0","1","60001","0","0","0","0","0","36","0","0","1","0","600110601","0","30","0","0","0","0","0","620130057","0","0","620060057","1","18","61001005","600000060"
"0","61001007","1","0","61001","1","0","0","0","620090058","61001004","692","0","1","61001","0","0","0","0","0","36","0","0","1","0","600110611","0","30","0","0","0","0","0","620130058","0","0","620060058","1","18","61001005","600000061"
"0","61001007","1","0","62001","1","0","0","0","620090059","61001004","698","0","1","62001","0","0","0","0","0","36","0","0","1","0","600110621","0","30","0","0","0","0","0","620130059","0","0","620060059","1","18","61001005","600000062"
"0","61001007","1","0","63001","1","0","0","0","620090060","61001004","703","0","1","63001","0","0","0","0","0","36","0","0","1","0","600110631","0","30","0","0","0","0","0","620130060","0","0","620060060","1","18","61001005","600000063"
"0","61001007","1","0","64001","1","0","0","0","620090061","61001004","713","0","1","64001","0","0","0","0","0","36","0","0","1","0","600110641","0","30","0","0","0","0","0","620130061","0","0","620060061","1","18","61001005","600000064"
"0","61001007","1","0","65001","1","0","0","0","620090062","61001004","722","0","1","65001","0","0","0","0","0","36","0","0","1","0","600110651","0","30","0","0","0","0","0","620130062","0","0","620060062","1","18","61001005","600000065"
"0","61001007","1","0","66001","1","0","0","0","620090063","61001004","733","0","1","66001","0","0","0","0","0","36","0","0","1","0","600110661","0","30","0","0","0","0","0","620130063","0","0","620060063","1","18","61001005","600000066"
"0","61001007","1","0","67001","1","0","0","0","620090064","61001004","741","0","1","67001","0","0","0","0","0","36","0","0","1","0","600110671","0","30","0","0","0","0","0","620130064","0","0","620060064","1","18","61001005","600000067"
"0","61001007","1","0","68001","1","0","0","0","620090065","61001004","750","0","1","68001","0","0","0","0","0","36","0","0","1","0","600110681","0","30","0","0","0","0","0","620130065","0","0","620060065","1","18","61001005","600000068"
"0","61001007","1","0","69001","1","0","0","0","620090066","61001004","762","0","1","69001","0","0","0","0","0","36","0","0","1","0","600110691","0","30","0","0","0","0","0","620130066","0","0","620060066","1","18","61001005","600000069"
"0","61001007","1","0","70001","1","0","0","0","620090067","61001004","774","0","1","70001","0","0","0","0","0","36","0","0","1","0","600110701","0","30","0","0","0","0","0","620130067","0","0","620060067","1","18","61001005","600000070"
"0","61001007","1","0","71001","1","0","0","0","620090068","61001004","783","0","1","71001","0","0","0","0","0","36","0","0","1","0","600110711","0","30","0","0","0","0","0","620130068","0","0","620060068","1","18","61001005","600000071"
"0","61001007","1","0","1001","1","0","0","0","620300001","61001004","258","0","1","1001","0","0","0","0","0","36","0","0","1","0","600110011","0","30","0","0","0","0","0","620110001","0","0","620090101","1","18","61001005","600000072"
"0","61001007","1","0","2001","1","0","0","0","620300001","61001004","258","0","1","2001","0","0","0","0","0","36","0","0","1","0","600110021","0","30","0","0","0","0","0","620110001","0","0","620090101","1","18","61001005","600000073"
"0","61001007","1","0","3001","1","0","0","0","620300001","61001004","258","0","1","3001","0","0","0","0","0","36","0","0","1","0","600110031","0","30","0","0","0","0","0","620110001","0","0","620090101","1","18","61001005","600000074"
"0","61001007","1","0","4001","1","0","0","0","620300001","61001004","258","0","1","4001","0","0","0","0","0","36","0","0","1","0","600110041","0","30","0","0","0","0","0","620110001","0","0","620090101","1","18","61001005","600000075"
"0","61001007","1","0","5001","1","0","0","0","620300002","61001004","268","0","1","5001","0","0","0","0","0","36","0","0","1","0","600110051","0","30","0","0","0","0","0","620110002","0","0","620090102","1","18","61001005","600000076"
"0","61001007","1","0","6001","1","0","0","0","620300003","61001004","273","0","1","6001","0","0","0","0","0","36","0","0","1","0","600110061","0","30","0","0","0","0","0","620110003","0","0","620090103","1","18","61001005","600000077"
"0","61001007","1","0","7001","1","0","0","0","620300004","61001004","281","0","1","7001","0","0","0","0","0","36","0","0","1","0","600110071","0","30","0","0","0","0","0","620110004","0","0","620090104","1","18","61001005","600000078"
"0","61001007","1","0","8001","1","0","0","0","620300005","61001004","288","0","1","8001","0","0","0","0","0","36","0","0","1","0","600110081","0","30","0","0","0","0","0","620110005","0","0","620090105","1","18","61001005","600000079"
"0","61001007","1","0","9001","1","0","0","0","620300006","61001004","298","0","1","9001","0","0","0","0","0","36","0","0","1","0","600110091","0","30","0","0","0","0","0","620110006","0","0","620090106","1","18","61001005","600000080"
"0","61001007","1","0","10001","1","0","0","0","620300007","61001004","309","0","1","10001","0","0","0","0","0","36","0","0","1","0","600110101","0","30","0","0","0","0","0","620110007","0","0","620090107","1","18","61001005","600000081"
"0","61001007","1","0","11001","1","0","0","0","620300008","61001004","313","0","1","11001","0","0","0","0","0","36","0","0","1","0","600110111","0","30","0","0","0","0","0","620110008","0","0","620090108","1","18","61001005","600000082"
"0","61001007","1","0","12001","1","0","0","0","620300009","61001004","321","0","1","12001","0","0","0","0","0","36","0","0","1","0","600110121","0","30","0","0","0","0","0","620110009","0","0","620090109","1","18","61001005","600000083"
"0","61001007","1","0","13001","1","0","0","0","620300010","61001004","326","0","1","13001","0","0","0","0","0","36","0","0","1","0","600110131","0","30","0","0","0","0","0","620110010","0","0","620090110","1","18","61001005","600000084"
"0","61001007","1","0","14001","1","0","0","0","620300011","61001004","336","0","1","14001","0","0","0","0","0","36","0","0","1","0","600110141","0","30","0","0","0","0","0","620110011","0","0","620090111","1","18","61001005","600000085"
"0","61001007","1","0","15001","1","0","0","0","620300012","61001004","341","0","1","15001","0","0","0","0","0","36","0","0","1","0","600110151","0","30","0","0","0","0","0","620110012","0","0","620090112","1","18","61001005","600000086"
"0","61001007","1","0","16001","1","0","0","0","620300013","61001004","351","0","1","16001","0","0","0","0","0","36","0","0","1","0","600110161","0","30","0","0","0","0","0","620110013","0","0","620090113","1","18","61001005","600000087"
"0","61001007","1","0","17001","1","0","0","0","620300014","61001004","356","0","1","17001","0","0","0","0","0","36","0","0","1","0","600110171","0","30","0","0","0","0","0","620110014","0","0","620090114","1","18","61001005","600000088"
"0","61001007","1","0","18001","1","0","0","0","620300015","61001004","366","0","1","18001","0","0","0","0","0","36","0","0","1","0","600110181","0","30","0","0","0","0","0","620110015","0","0","620090115","1","18","61001005","600000089"
"0","61001007","1","0","19001","1","0","0","0","620300016","61001004","371","0","1","19001","0","0","0","0","0","36","0","0","1","0","600110191","0","30","0","0","0","0","0","620110016","0","0","620090116","1","18","61001005","600000090"
"0","61001007","1","0","20001","1","0","0","0","620300017","61001004","375","0","1","20001","0","0","0","0","0","36","0","0","1","0","600110201","0","30","0","0","0","0","0","620110017","0","0","620090117","1","18","61001005","600000091"
"0","61001007","1","0","21001","1","0","0","0","620300018","61001004","381","0","1","21001","0","0","0","0","0","36","0","0","1","0","600110211","0","30","0","0","0","0","0","620110018","0","0","620090118","1","18","61001005","600000092"
"0","61001007","1","0","22001","1","0","0","0","620300019","61001004","386","0","1","22001","0","0","0","0","0","36","0","0","1","0","600110221","0","30","0","0","0","0","0","620110019","0","0","620090119","1","18","61001005","600000093"
"0","61001007","1","0","23001","1","0","0","0","620300020","61001004","390","0","1","23001","0","0","0","0","0","36","0","0","1","0","600110231","0","30","0","0","0","0","0","620110020","0","0","620090120","1","18","61001005","600000094"
"0","61001007","1","0","24001","1","0","0","0","620300021","61001004","396","0","1","24001","0","0","0","0","0","36","0","0","1","0","600110241","0","30","0","0","0","0","0","620110021","0","0","620090121","1","18","61001005","600000095"
"0","61001007","1","0","25001","1","0","0","0","620300022","61001004","401","0","1","25001","0","0","0","0","0","36","0","0","1","0","600110251","0","30","0","0","0","0","0","620110022","0","0","620090122","1","18","61001005","600000096"
"0","61001007","1","0","26001","1","0","0","0","620300023","61001004","405","0","1","26001","0","0","0","0","0","36","0","0","1","0","600110261","0","30","0","0","0","0","0","620110023","0","0","620090123","1","18","61001005","600000097"
"0","61001007","1","0","27001","1","0","0","0","620300024","61001004","411","0","1","27001","0","0","0","0","0","36","0","0","1","0","600110271","0","30","0","0","0","0","0","620110024","0","0","620090124","1","18","61001005","600000098"
"0","61001007","1","0","28001","1","0","0","0","620300025","61001004","417","0","1","28001","0","0","0","0","0","36","0","0","1","0","600110281","0","30","0","0","0","0","0","620110025","0","0","620090125","1","18","61001005","600000099"
"0","61001007","1","0","29001","1","0","0","0","620300026","61001004","422","0","1","29001","0","0","0","0","0","36","0","0","1","0","600110291","0","30","0","0","0","0","0","620110026","0","0","620090126","1","18","61001005","600000100"
"0","61001007","1","0","30001","1","0","0","0","620300027","61001004","427","0","1","30001","0","0","0","0","0","36","0","0","1","0","600110301","0","30","0","0","0","0","0","620110027","0","0","620090127","1","18","61001005","600000101"
"0","61001007","1","0","31001","1","0","0","0","620300028","61001004","433","0","1","31001","0","0","0","0","0","36","0","0","1","0","600110311","0","30","0","0","0","0","0","620110028","0","0","620090128","1","18","61001005","600000102"
