4990fe9742c396726f8915c9071f016480acc143851d64baf9eb7b29dc4e3624,60498eaa062fe5f662f55dcc065801720e0fc9242b6d9270a89bc26d436e47e5,1ff543bb19967ee6e0b1be149183e91403215e906aa548a6bcf12826e10e7a62,263ade514d16c43d530cfab1809f318bc44109529101332c385588507676cc7e,3de5c42260a6d516a79754a19653e0345fdec73f77c1f871ce21b9602e6427b5,5831c6abb704a94acbf97d1247f3662acc7dd65ba88c92df5b66cbcd7182580b,91797f3c14982ea3f239d469d917980dea14c413b7100b5f4666e342d6247764,9c34d752a0b0c167023dd981dac05052626c4b388a4d0c661405cd5b9e4f9ada,341864897ff907ac6f0248b9b7de58d1425f38fe52ad38aa9cf758e0c1d219e0,175b5bffac07f86ff337eea7055fad24aebab1eab7e8cc6d1b78f6c2cf9b4c22,e843053375a1da56944b1b2638fd375641686f8c1acf7e33618a31410b1c1805,5d6cc090f69c9d8ac5675075b1f929a33025c26187479161764d0523b4e358e6,1c7ec7707b7b02006a8dcaf37a4e69e9f4108639dba6d06ce36c843d33991990,b018931ec6247519620f0c1e5b768cb0909d37dbbec43b24b3eed86b6c4586f0,5302870590b47c5c802bf89b38551ebdf078d46556d896e21b29f975b8ac3560,314958209afe2dd0341cfe47c5fa22b63e0913174ebba5c8c3daa482f6d9c617
"924112102","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924112103","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924112104","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924112201","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924112202","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924112203","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924112204","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924112301","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924112302","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924112303","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924112304","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924122001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924122002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924122003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924122101","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924122102","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924122103","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924122104","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924122201","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924122202","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924122203","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924122204","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924122301","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924122302","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924122303","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924122304","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924142001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924142002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924142003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924142101","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924142102","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924142103","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924142104","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924142201","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924142202","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924142203","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924142204","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924142301","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924142302","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924142303","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924142304","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924152001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924152002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924152003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924152101","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924152102","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924152103","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924152104","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924152201","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924152202","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924152203","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924152204","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924152301","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924152302","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924152303","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924152304","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924162001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924162002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924162003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924162101","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924162102","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924162103","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924162104","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924162201","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924162202","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924162203","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924162204","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924162301","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924162302","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924162303","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924162304","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924172001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924172002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924172003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924172101","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924172102","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924172103","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924172104","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924172201","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924172202","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924172203","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924172204","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924172301","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924172302","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924172303","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924172304","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924182001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924182002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924182003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924182101","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924182102","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924182103","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924182104","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924182201","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924182202","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924182203","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924182204","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924182301","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924182302","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924182303","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924182304","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924192001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924192002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924192003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924192101","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924192102","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924192103","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924192104","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924192201","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924192202","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924192203","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924192204","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924192301","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924192302","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924192303","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924192304","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924202001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924202002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924202003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924202101","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924202102","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924202103","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924202104","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924202201","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924202202","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924202203","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924202204","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924202301","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924202302","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924202303","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924202304","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924212001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924212002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924212003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924212101","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924212102","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924212103","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924212104","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924212201","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924212202","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924212203","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924212204","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924212301","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924212302","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924212303","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924212304","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924222001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924222002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924222003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924222101","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924222102","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924222103","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924222104","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924222201","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924222202","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924222203","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924222204","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924222301","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924222302","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924222303","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924222304","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924232001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924232002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924232003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924232101","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924232102","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924232103","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924232104","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924232201","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924232202","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924232203","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924232204","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"924232301","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924232302","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924232303","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"924232304","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"925012001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"925012002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"925012003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"925012101","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"925012102","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"925012103","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"925012104","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"925012201","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"925012202","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"925012203","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"925012204","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
"925012301","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"925012302","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"925012303","25102","0","0","0","0","2","0","0","0","0","0","0","0","0","15"
"925012304","91002","0","0","0","0","8","0","0","0","0","0","0","0","0","100"
