5293f440bc2c5ead8c504080bcbefdec35a5f8f269d3be45cebfb84f11b93eb5,a0d94800e8f7aacdecbbc663f7b91217ee3a466869e914525d6d46f5e99cb638,ff0e7ecd2a6ea896dae9800932e0dd959c5bea1e20f2f060f788cb837a544dee,cc5ef5d63b055885128f1465741a69b00f845e5b59024fa655215fba40a06647,6d1dc6975aa82f23686f9b5077fc902273647297f3d00f813f8eb318b9f41ad4,15d60172f5d60cde0aab82a02397766b7b621b35a9d6159a5295f594703b0533,958e173468bfe66033f19653e012ec98752d88718f8cbc2f8319b9e5ed70a377,53f7aece0cc1243b245e576497488297bac71befd2693b0a352027786f3bdffa,0fbbe283795bf6106be5e18ffa239317dbf35b020f2fec56432752f9c48f81a9,2052c7ed927d67b090070cdcc3664cda6f4617d3269a01431f2879579fb49672,b0bd89bc7d87799ec7e59d731a28f6d4ef841548a048d06eba7ba65e41829269,0bfad74b151d80cd4a8b4318e1bb85457903fe679465fa5631525488079f0b6e,8652e1ca809613981dc143db4ec619a07aa11b14cee9fcb3b1d3b45dcda773bb,fe8968dd608e019b81df002d3255b401b93f1b576aa23553cda60725db97465b,ace5fb7149813513199985bb4674675b55958b90cd3e5452898735efd7d3dc81
"24","あまり気に病む必要はありませんわ\nこれからは私がたっぷりと\n時間をかけて教えて差し上げますから","4","2019/01/31 12:00:00","-385","1","エリコ（バレンタイン）","109001","2030/12/17 14:59:59","8","2","24004","4","10011","0"
"24","今回は調子が悪かった……のですか？\nあなた様が手伝ってくれたものなら\nわたしはどんなものでも……クスクス","6","2019/01/31 12:00:00","-385","1","エリコ（バレンタイン）","109001","2030/12/17 14:59:59","8","2","24005","5","10011","0"
"24","あなた様が手がけた\nチョコレートケーキは\n私にとっての宝物……\n侮辱する者は生かしておきませんわ","0","2019/01/31 12:00:00","0","1","エリコ（バレンタイン）","109002","2030/12/17 14:59:59","0","1","24006","6","10011","0"
"24","とても素晴らしい出来栄えですわ！\nあなた様にふさわしい\nチョコレートケーキができました","0","2019/01/31 12:00:00","0","1","エリコ（バレンタイン）","109002","2030/12/17 14:59:59","0","1","24007","7","10011","0"
"24","私を手伝ってくれたあなた様は\nすでに私の虜……\n甘い世界に誘って差し上げますわ","0","2019/01/31 12:00:00","0","1","エリコ（バレンタイン）","109002","2030/12/17 14:59:59","0","1","24008","8","10011","0"
"24","あなた様の愛情\nしかと受け止めました\nこれが……私たちの初めての\n共同作業ですわね……クスクス","0","2019/01/31 12:00:00","0","1","エリコ（バレンタイン）","109002","2030/12/17 14:59:59","0","1","24009","9","10011","0"
"24","これは世界一の\nチョコレートケーキですわ\nだって、あなた様が腕によりをかけて\n作ってくださったんですもの","0","2019/01/31 12:00:00","0","1","エリコ（バレンタイン）","109002","2030/12/17 14:59:59","0","1","24010","10","10011","0"
"24","上手にできなくて残念だった？\nでも、弟くんの気持ちが嬉しいな\nいつだってお姉ちゃんは\nそばにいるからね♪","2.12","2019/01/31 12:00:00","-385","1","シズル（バレンタイン）","109101","2030/12/17 14:59:59","8","2","24011","1","10011","0"
"24","うーん、弟くんには珍しく\n緊張しちゃったのかな？\nもう一度チャレンジしてみる？","4.19","2019/01/31 12:00:00","-385","5","シズル（バレンタイン）","109101","2030/12/17 14:59:59","8","2","24012","2","10011","0"
"24","お姉ちゃんのお手伝い、\nよくできました！\nあー、\nまだつまみ食いしちゃダメだぞ！","2.3","2019/01/31 12:00:00","-385","2","シズル（バレンタイン）","109101","2030/12/17 14:59:59","8","4","24013","3","10011","0"
"24","見てみて！\nスポンジに綺麗な焼き目がついてるよ\nさっすが弟くんだね！","0","2019/01/31 12:00:00","0","1","シズル（バレンタイン）","109102","2030/12/17 14:59:59","0","1","24014","4","10011","0"
"24","まぁまぁ、落ち込まないで\n見た目は……個性的だけど、\n味は絶対美味しいはずだから！","5.23","2019/01/31 12:00:00","-385","5","シズル（バレンタイン）","109101","2030/12/17 14:59:59","8","2","24015","5","10011","0"
"24","弟くんみたいな\n可愛いケーキができたよ！\n早く食べてみたいでしょ♪","0","2019/01/31 12:00:00","0","1","シズル（バレンタイン）","109102","2030/12/17 14:59:59","0","1","24016","6","10011","0"
"24","あれれ？　弟くん、指に\nチョコレートがくっついてるよ？\nお姉ちゃんが舐めてあげるね、\nはぁむ！","5.01","2019/01/31 12:00:00","-385","1","シズル（バレンタイン）","109101","2030/12/17 14:59:59","8","2","24017","7","10011","0"
"24","なかなか上手にできたんじゃない？\nでも弟くんはまだまだできる子！\nお姉ちゃん、信じてるからね","0","2019/01/31 12:00:00","0","1","シズル（バレンタイン）","109102","2030/12/17 14:59:59","0","1","24018","8","10011","0"
"24","わぁ～、\nとっても美味しそうにできたね！\n弟くん手慣れてたから\nお姉ちゃん安心して任せられちゃった！","0","2019/01/31 12:00:00","0","1","シズル（バレンタイン）","109102","2030/12/17 14:59:59","0","1","24019","9","10011","0"
"24","や～ん、弟くんが手伝ってくれた\nチョコレートケーキ！\nすっごく美味しそうにできたね♪","0","2019/01/31 12:00:00","0","1","シズル（バレンタイン）","109102","2030/12/17 14:59:59","0","1","24020","10","10011","0"
"26","ここから先は神聖な場所みたい\nどんなお宝が眠っているのか、\n今から探索するのが楽しみね♪","0","2015/12/17 15:00:00","-363","2","シェフィ","106401","2030/12/17 14:59:59","0","1","26001","1","0","2104010"
"26","ここから先は神聖な場所\nみたいです！\nどんなお宝が手に入るか\n楽しみですね！","0","2015/12/17 15:00:00","-363","1","ペコリーヌ","105801","2030/12/17 14:59:59","0","1","26002","1","0","0"
"26","この先は神聖な場所みたい。\n手に入るお宝も並じゃないけど\n気を付けていかないと\n痛い目にあうわよ","0","2015/12/17 15:00:00","-363","1","キャル","106001","2030/12/17 14:59:59","0","1","26003","1","0","0"
"26","ここから先は神聖な場所\nでございます。\n気を引き締めてお宝の\n調査探索に参りましょう","0","2015/12/17 15:00:00","-363","1","コッコロ","105901","2030/12/17 14:59:59","0","1","26004","1","0","0"
"27","ここにさらなる力を得るための\nアイテムが眠っている…って\nみんな言ってるわ。ふふっ、\nそれじゃあ挑戦してみましょうか","0","2015/12/17 15:00:00","-363","2","シェフィ","106401","2030/12/17 14:59:59","0","1","27001","1","0","2104010"
"27","ここにさらなる力を得るための\nアイテムが眠っているみたい\nです！　どこから挑戦するか\n迷っちゃいますね！","0","2015/12/17 15:00:00","-363","1","ペコリーヌ","105801","2030/12/17 14:59:59","0","1","27002","1","0","0"
"27","ここにさらなる力を得るための\nアイテムが眠っているみたい！\nどんどん挑戦して\n強くなっちゃいましょ！","0","2015/12/17 15:00:00","-363","1","キャル","106001","2030/12/17 14:59:59","0","1","27003","1","0","0"
"27","こちらにさらなる力を得る\nためのアイテムが眠っている\nようです。主さま、どこから\n挑戦いたしましょう。","0","2015/12/17 15:00:00","-363","1","コッコロ","105901","2030/12/17 14:59:59","0","1","27004","1","0","0"
"28","ようこそ！\n皆さんの素敵な出会いを\nギルド管理協会が\nお手伝いします！","0","2019/09/24 15:00:00","-363","1","カリン","190801","2030/12/17 14:59:59","0","1","28001","1","0","0"
"28","ギルド管理協会です\nフレンドに関しては\nこちらでご確認ください","0","2019/09/24 15:00:00","-363","1","カリン","190801","2030/12/17 14:59:59","0","1","28002","2","0","0"
"29","こちらがフレンドの\n皆さんです\n素敵な関係を\n築いてくださいね！","0","2019/09/24 15:00:00","-409","1","カリン","190801","2030/12/17 14:59:59","0","1","29001","3","0","0"
"29","こちらの一覧で\nフレンドのプロフィールを\n確認できますよ","0","2019/09/24 15:00:00","-409","1","カリン","190801","2030/12/17 14:59:59","0","1","29002","4","0","0"
"30","フレンド管理は\nこちらになります\n新しいフレンドとの出会いを\n楽しんでくださいね！","0","2019/09/24 15:00:00","-409","1","カリン","190801","2030/12/17 14:59:59","0","1","30001","5","0","0"
"30","フレンドの申請や\n承認ができますよ\nどうぞ、良き交流を！","0","2019/09/24 15:00:00","-409","1","カリン","190801","2030/12/17 14:59:59","0","1","30002","6","0","0"
"31","バトルをして力比べを\nしてみましょう！\n実力が試されますね、\n頑張ってください！","0","2019/10/31 12:00:00","-409","1","カリン","190801","2030/12/17 14:59:59","0","1","31001","7","0","0"
"31","気になるパーティと\nバトルをしてみましょう！\nどちらが勝利するのか、\n私も楽しみにしていますね","0","2019/10/31 12:00:00","-409","1","カリン","190801","2030/12/17 14:59:59","0","1","31002","8","0","0"
"32","ルーキーの皆さんのために\n特別なミッションを\nご用意いたしました！\nぜひ、挑戦してください！","0","2019/12/20 5:00:00","-409","1","カリン","190801","2020/01/04 4:59:59","0","1","32001","1","0","0"
"32","期間限定のキャンペーンを\n開催中です！\nミッションにチャレンジ\nしましょう！","0","2019/12/20 5:00:00","-409","1","カリン","190801","2020/01/04 4:59:59","0","1","32002","2","0","0"
"33","フレンドになって\n初心者の方を応援しましょう！\n素敵な報酬が待っていますよ！","0","2019/12/20 5:00:00","-409","1","カリン","190801","2020/01/04 4:59:59","0","1","33001","3","0","0"
"33","期間限定のキャンペーンを\n開催中です！\nミッションにチャレンジ\nしましょう！","0","2019/12/20 5:00:00","-409","1","カリン","190801","2020/01/04 4:59:59","0","1","33002","4","0","0"
"34","お疲れ様でした！\nミッションの報酬の受け取りは\nこちらからできますよ！","0","2020/01/04 5:00:00","-409","1","カリン","190801","2020/01/10 11:59:59","0","1","34001","5","0","0"
"34","ミッション報酬の受け取りは\nこちら！\n受け取り漏れの無いように\n気を付けてくださいね！","0","2020/01/04 5:00:00","-409","1","カリン","190801","2020/01/10 11:59:59","0","1","34002","6","0","0"
"38","過去のストーリーイベントを\n楽しめちゃいますよ！\n遊んだことのないものがあれば\n一緒にやってみましょう♪","5.3","2015/12/17 15:00:00","-458","1","ペコリーヌ","105801","2030/12/17 14:59:59","0","2","38001","1","0","0"
"38","これまでのイベントで登場した\n限定キャラを仲間にできたり\nメモリーピースが手に入る\nみたいですよ。やばいですね☆","6.5","2015/12/17 15:00:00","-458","1","ペコリーヌ","105801","2030/12/17 14:59:59","0","2","38002","2","0","0"
"39","","0","2020/04/01","9999","3","ペコリーヌ","105801","2020/04/08 23:59:59","9999","3","39005","0","0","0"
"40","これまでに出題された\n問題を振り返ることが\nできますよ\n復習は大切です♪","0","2015/12/17 15:00:00","-430","1","カリン","190801","2030/12/17 14:59:59","0","1","40001","2","0","0"
"41","ここでは腕試しが\nできるんですって。\n自分の実力を測るのに、\nちょうどよさそうね。","0","2015/12/17 15:00:00","-363","1","シェフィ","106401","2030/12/17 14:59:59","0","1","41001","1","0","2104010"
"41","ここで腕試しを\nしていきましょう！\n全力全開、\nがんばっちゃいますよ～！","0","2015/12/17 15:00:00","-363","1","ペコリーヌ","105801","2030/12/17 14:59:59","0","1","41002","1","0","0"
"41","ここで腕試しが\nできるみたいね。\n試してみるのも\nいいんじゃない？","0","2015/12/17 15:00:00","-363","1","キャル","106001","2030/12/17 14:59:59","0","1","41003","1","0","0"
"41","腕試しができるようです。\nここで練習を重ね、実戦に\n活かしてまいりましょう。","0","2015/12/17 15:00:00","-363","1","コッコロ","105901","2030/12/17 14:59:59","0","1","41004","1","0","0"
"42","訓練の成果に応じて、\n報酬がもらえるそうです。\n共に励んでいきましょう。","0","2015/12/17 15:00:00","-416.5","1","コッコロ","105901","2030/12/17 14:59:59","0","1","42001","1","0","0"
"42","目標を達成すれば、\n報酬がもらえるみたい。\n頑張り甲斐があるわね。","0","2015/12/17 15:00:00","-416.5","1","シェフィ","106401","2030/12/17 14:59:59","0","1","42002","1","0","2104010"
"42","腕試しをがんばれば、\n報酬がもらえますよ。\n挑戦していきましょう☆","0","2015/12/17 15:00:00","-416.5","1","ペコリーヌ","105801","2030/12/17 14:59:59","0","1","42003","1","0","0"
"42","ミッションを達成すると、\n報酬が出るんですって。\n一緒にやってみましょ！","0","2015/12/17 15:00:00","-416.5","1","キャル","106001","2030/12/17 14:59:59","0","1","42004","1","0","0"
"43","ここからアリーナに\n挑戦できますよ！\n編成を工夫してライバルに\n挑んじゃいましょう！","0","2015/12/17 15:00:00","-363","1","ペコリーヌ","105801","2030/12/17 14:59:59","0","1","43001","1","0","0"
"43","こちらからアリーナに\n挑戦することができます。\n主さまらしい編成で\nライバルに挑みましょう。","0","2015/12/17 15:00:00","-363","1","コッコロ","105901","2030/12/17 14:59:59","0","1","43002","1","0","0"
"43","ここからアリーナに\n挑戦できるわよ！\nしっかり編成を考えて\nライバルに挑みなさい！","0","2015/12/17 15:00:00","-363","1","キャル","106001","2030/12/17 14:59:59","0","1","43003","1","0","0"
"44","ミッションをクリアすると報酬が\n受け取れるわ。ジャンジャン\nクリアしてバリバリ強化して\nあげなさい♪","0","2015/12/17 15:00:00","-416.5","1","アメス","123001","2030/12/17 14:59:59","0","1","43004","1","0","0"
"44","ぼんやりしてる場合じゃないわ。\n早くミッションをクリアして\n報酬を受け取ってきなさい！","0","2015/12/17 15:00:00","-416.5","1","アメス","123001","2030/12/17 14:59:59","0","1","43005","2","0","0"
"45","ちょっとあんた、報酬が\n受け取れるじゃない！\n忘れずにチェックなさい。\nアメス様との約束よ？","5.79","2015/12/17 15:00:00","-416.5","1","アメス","123001","2030/12/17 14:59:59","0","2","43006","3","0","0"
