37b0686e04fc33b877451579041f7516118c3bdeab94933dd029ef0f1646f979,b533170a240560effa8ea34eaeb9ebba57b8a15543bc3569e07e30ab8223b1a0,af2cd9541e2c799928c292ec578b1d2b71078044b516c6a90231457a29ce0970,fd37a9ffb0a3dfb631ad48659408c869c88020138cf65d41b2499fdcfac2d50f,c3bcade11e202a8c2cbc9fe907b42617798730e91765a5fc28ff3637b4c9c659,da1ce209a6ed5645ba82a025e679e75594f86c636083fb677ee46e3401aff971,40735c36a6b405ff77347916580899cc75f3b825d21a1b1073ea6757a4c11ab8,33040b19e2a5f1054f48653c5539bd7a5c127ef6a3cc2cd0c0442e199dbf6a9e,89b8568689340f317b80d8a728cecb6d8fa4ee859c4d1928f357a8734f3f6325,dbc161310bbc477b34ff7519c3e35de790830d5de9d510dc6fcd775f64448524,386924366a1b348e98cbf27db7f392358bc8b0939b0e230e649fc220ac0225a7,bfd7fec0d02c0b5abfd86896e14aaffeffb97d8c230ca11244406f37b4438864,03d327e3b2a413207d1b1c409964bfac4839b3bde3800beb98f9f398e6b49a25,eed1545f366c937ad3d504ad9ceaeac0bd0e23d367dec34fdde9422c38382b1a,eb17a63f124a06c10d6f76bd5acc0fcaab2abd3233bba8f8983e3dc42c7d1f19,4c7cd1117c08f088eb9d9bc86a91cef824beec02101abb5d940c74762c5c39e0,cf64294e2d4c08c9a031ffc37ca541a9b33ca3ed89d26a53c9eef325c12d95ae,515b4b94ea1cbe42f76e5e3ded4782ee8b2f5564bfbb2b83f4f10326e8f87f5d,a7de2217d78cb83f329782e477291dc73921c60aa5eb1159b020e6a144848c1a,18989109cf8cfb9714c9b50c8a531a1a34aa440eb52fdebcf36d55544e435c0a,c407b52cc65e6753c4b2064d8371856b6e21c2cdb186dd74360cb96c136e38e2,bb47750b3e5b3a32c4c3733555eac0d5b30a4c3616cdd457babbcbed9b6f1645,028d1911c5ac38bb5e1aa1e1cdb859b0d12b26ce6fc075b1bf86140cc9cc5f38,409555a3f84ed7af0bcd8089d8bb608e51727633a6f6ba2f45c1d486a2829b4f,6a0dc4f8e2a71f8a78711bdcd6bf394c29db27e2d9d637388737d5af075d67cb,adfc09d5716391dad5504d119a503193a587f1b1b9f889feb99254c3dd74459d,26b81f34ffbd8dc3999ba0821d34e960697a31d9eae385b681413e512b6c6ba7,1e5b59525ed197beb09ff4fb1329b9bca80629931ebd155df3c55c452f6a7262
"1003","2","50","129001","100205","101502","100101","129001","0","126101","90","100003","130901","101506","101506","100202","0","12","105601","2024/08/11 12:00:00","15","101506","1003015","4","101501","106601","11","101502"
"1003","3","50","129601","100305","111605","100101","129001","0","110301","90","100003","129601","111606","111604","100302","0","17","108901","2024/08/12 12:00:00","16","111606","1003016","0","111601","120001","13","111602"
"1003","3","50","131101","100303","111705","100101","123001","0","100901","90","100003","103401","111706","111702","100203","0","18","131101","2024/08/12 12:00:00","17","111702","1003017","0","111701","120001","14","111706"
"1003","3","50","129701","100302","111802","100101","129701","0","105501","90","100003","103401","111806","111802","100203","0","0","108901","2024/08/12 12:00:00","18","111802","1003018","0","111801","100501","19","111802"
"1004","1","50","180401","100303","100101","100305","118601","0","180601","90","100003","180501","100101","100101","100203","0","0","180401","2024/09/09 12:00:00","1","100101","1004001","0","100101","181201","13","100101"
"1004","1","50","180101","100205","100201","100101","129001","0","180201","90","100003","123001","100201","100201","100203","0","0","180101","2024/09/09 12:00:00","2","100201","1004002","0","100201","180301","14","100201"
"1004","1","50","180901","100101","100301","100102","180701","0","181001","90","100003","181101","100301","100301","100304","0","0","180901","2024/09/09 12:00:00","3","100301","1004003","0","100301","180801","13","100301"
"1004","1","50","110301","100302","100401","100304","112201","0","101601","90","100003","121101","100401","100401","100202","0","0","103301","2024/09/09 12:00:00","4","100401","1004004","0","100401","110301","14","100401"
"1004","1","50","117301","100101","100501","100102","104001","0","106901","90","100003","110301","100501","100502","100303","0","0","105401","2024/09/09 12:00:00","5","100501","1004005","0","100501","117301","13","100501"
"1004","1","50","101401","100302","100601","100304","129001","0","123001","90","100003","101401","100602","100602","100202","0","0","103401","2024/09/09 12:00:00","6","100601","1004006","0","100601","101801","14","100601"
"1004","1","50","104901","100205","100701","100101","111001","0","102601","90","100003","102801","100701","100701","100202","0","14","104901","2024/09/09 12:00:00","7","100701","1004007","0","100701","103001","13","100701"
"1004","1","50","105201","100101","100801","100102","112201","0","102201","90","100003","103401","100801","100801","100303","0","14","105201","2024/09/09 12:00:00","8","100801","1004008","0","100801","106601","13","100801"
"1004","1","50","115001","100302","100901","100303","180601","0","123001","90","100003","112201","100901","100902","100202","0","14","103401","2024/09/09 12:00:00","9","100901","1004009","20","100901","115001","13","100901"
"1004","2","50","103401","100101","101005","100102","101601","0","105501","90","100003","103401","101001","101002","100302","0","1","120001","2024/09/09 12:00:00","10","101002","1004010","26","101001","119201","8","101005"
"1004","2","50","126101","100302","101102","100303","129001","0","126101","90","100003","130901","101106","101106","100202","0","2","105601","2024/09/09 12:00:00","11","101106","1004011","27","101101","106601","9","101102"
"1004","2","50","129601","100205","101205","100101","129001","0","110301","90","100003","129601","101206","101204","100202","0","3","108901","2024/09/09 12:00:00","12","101206","1004012","28","101201","120001","10","101202"
"1004","2","50","105501","100101","101305","100102","123001","0","105501","90","100003","103401","101306","101302","100302","0","29","131101","2024/09/10 12:00:00","13","101302","1004013","0","101301","120001","11","101306"
"1004","2","50","108901","100301","101402","100303","129701","0","105501","90","100003","103401","101406","101402","100203","0","30","108901","2024/09/10 12:00:00","14","101402","1004014","0","101401","100501","12","101402"
"1004","2","50","123001","100205","101502","100101","118601","0","123001","90","100003","105501","101506","101506","100202","0","22","120001","2024/09/10 12:00:00","15","101502","1004015","0","101501","103401","4","101505"
"1004","3","50","129001","100305","111606","100101","100801","0","129001","90","100003","126101","111602","111606","100302","0","24","100501","2024/09/11 12:00:00","16","111606","1004016","0","111601","130901","6","111602"
"1004","3","50","131701","100303","111701","100101","180601","0","123001","90","100003","131701","111705","111706","100203","0","25","108901","2024/09/11 12:00:00","17","111706","1004017","0","111701","104901","7","111702"
"1004","3","50","118601","100302","111802","100101","118601","0","129001","90","100003","123001","111806","111806","100203","0","0","100701","2024/09/11 12:00:00","18","111806","1004018","0","111801","103401","19","111802"
"1005","1","50","102101","100303","100101","100305","111401","0","126501","90","100003","118201","100101","100101","100203","0","0","102101","2024/10/10 12:00:00","1","100101","1005001","0","100101","102001","13","100101"
"1005","1","50","102301","100205","100201","100101","118501","0","107001","90","100003","129601","100201","100201","100203","0","0","102301","2024/10/10 12:00:00","2","100201","1005002","0","100201","123301","14","100201"
"1005","1","50","104301","100101","100301","100102","105001","0","101401","90","100003","105301","100301","100301","100304","0","0","104301","2024/10/10 12:00:00","3","100301","1005003","0","100301","103701","13","100301"
"1005","1","50","104901","100302","100401","100304","111001","0","102601","90","100003","102801","100401","100401","100202","0","0","104901","2024/10/10 12:00:00","4","100401","1005004","0","100401","103001","14","100401"
"1005","1","50","105201","100101","100501","100102","112201","0","102201","90","100003","103401","100501","100501","100303","0","0","105201","2024/10/10 12:00:00","5","100501","1005005","0","100501","106601","13","100501"
"1005","1","50","115001","100302","100601","100304","180601","0","123001","90","100003","112201","100601","100602","100202","0","0","103401","2024/10/10 12:00:00","6","100601","1005006","0","100601","115001","14","100601"
"1005","1","50","103401","100205","100701","100101","101601","0","105501","90","100003","103401","100701","100701","100202","0","14","120001","2024/10/10 12:00:00","7","100701","1005007","0","100701","119201","13","100701"
"1005","1","50","126101","100101","100801","100102","129001","0","126101","90","100003","130901","100802","100802","100303","0","14","105601","2024/10/10 12:00:00","8","100802","1005008","0","100801","106601","13","100801"
"1005","1","50","110301","100302","100901","100303","129001","0","110301","90","100003","129601","100902","100901","100202","0","14","108901","2024/10/10 12:00:00","9","100902","1005009","20","100901","120001","13","100901"
"1005","2","50","105501","100101","101005","100102","123001","0","105501","90","100003","103401","101006","101002","100302","0","1","131101","2024/10/10 12:00:00","10","101002","1005010","26","101001","120001","8","101006"
"1005","2","50","108901","100302","101102","100303","129701","0","105501","90","100003","103401","101106","101102","100202","0","2","108901","2024/10/10 12:00:00","11","101102","1005011","27","101101","100501","9","101102"
"1005","2","50","123001","100205","101202","100101","118601","0","123001","90","100003","105501","101206","101206","100202","0","3","120001","2024/10/10 12:00:00","12","101202","1005012","28","101201","103401","10","101205"
"1005","2","50","129001","100101","101306","100102","100801","0","129001","90","100003","126101","101302","101306","100302","0","29","100501","2024/10/11 12:00:00","13","101306","1005013","0","101301","130901","11","101302"
"1005","2","50","131701","100307","101401","100303","180601","0","123001","90","100003","131701","101405","101406","100203","0","30","108901","2024/10/11 12:00:00","14","101406","1005014","0","101401","104901","12","101402"
"1005","2","50","100701","100205","101502","100101","118601","0","129001","90","100003","123001","101506","101506","100202","0","22","100701","2024/10/11 12:00:00","15","101506","1005015","0","101501","103401","4","101502"
"1005","3","50","100501","100305","111605","100101","129001","0","104801","90","100003","103401","111606","111602","100302","0","24","100501","2024/10/12 12:00:00","16","111602","1005016","0","111601","120001","6","111602"
"1005","3","50","129601","100303","111701","100101","129001","0","129601","90","100003","105501","111706","111706","100203","0","25","108901","2024/10/12 12:00:00","17","111702","1005017","0","111701","104901","7","111702"
"1005","3","50","118601","100302","111806","100101","118601","0","123001","90","100003","105501","111806","111806","100203","0","0","100701","2024/10/12 12:00:00","18","111802","1005018","0","111801","130901","19","111802"
"1006","1","50","180801","100303","100101","100305","100801","0","104001","90","100003","127701","100101","100101","100203","0","0","180801","2024/11/11 12:00:00","1","100101","1006001","0","100101","105901","13","100101"
"1006","1","50","105401","100205","100201","100101","111001","0","100201","90","100003","101001","100201","100201","100203","0","0","105401","2024/11/11 12:00:00","2","100201","1006002","0","100201","102501","14","100201"
"1006","1","50","103301","100101","100301","100102","106901","0","105101","90","100003","106801","100301","100301","100304","0","0","103301","2024/11/11 12:00:00","3","100301","1006003","0","100301","103401","13","100301"
"1006","1","50","103401","100302","100401","100304","101601","0","105501","90","100003","103401","100401","100401","100202","0","0","120001","2024/11/11 12:00:00","4","100401","1006004","0","100401","119201","14","100401"
"1006","1","50","130901","100101","100501","100102","129001","0","126101","90","100003","130901","100502","100502","100303","0","0","105601","2024/11/11 12:00:00","5","100502","1006005","0","100501","106601","13","100501"
"1006","1","50","110301","100302","100601","100304","129001","0","110301","90","100003","129601","100602","100601","100202","0","0","108901","2024/11/11 12:00:00","6","100602","1006006","0","100601","120001","14","100601"
"1006","1","50","131101","100205","100701","100101","123001","0","105501","90","100003","103401","100702","100701","100202","0","14","131101","2024/11/11 12:00:00","7","100701","1006007","0","100701","120001","13","100702"
"1006","1","50","108901","100101","100801","100102","129701","0","105501","90","100003","103401","100802","100801","100303","0","14","108901","2024/11/11 12:00:00","8","100801","1006008","0","100801","100501","13","100801"
"1006","1","50","105501","100302","100901","100303","118601","0","123001","90","100003","105501","100902","100902","100202","0","14","120001","2024/11/11 12:00:00","9","100901","1006009","20","100901","103401","13","100901"
"1006","2","50","126101","100101","101006","100102","100801","0","129001","90","100003","126101","101002","101006","100302","0","1","100501","2024/11/11 12:00:00","10","101006","1006010","26","101001","130901","8","101002"
"1006","2","50","131701","100302","101101","100303","180601","0","123001","90","100003","131701","101105","101106","100202","0","2","108901","2024/11/11 12:00:00","11","101106","1006011","27","101101","104901","9","101102"
"1006","2","50","100701","100205","101202","100101","118601","0","129001","90","100003","123001","101206","101206","100202","0","3","100701","2024/11/11 12:00:00","12","101206","1006012","28","101201","103401","10","101202"
"1006","2","50","129001","100101","101305","100102","129001","0","104801","90","100003","103401","101306","101302","100302","0","29","100501","2024/11/12 12:00:00","13","101302","1006013","0","101301","120001","11","101302"
"1006","2","50","129601","100307","101401","100303","129001","0","129601","90","100003","105501","101406","101406","100203","0","30","108901","2024/11/12 12:00:00","14","101402","1006014","0","101401","104901","12","101402"
"1006","2","50","123001","100205","101506","100101","118601","0","123001","90","100003","105501","101506","101506","100202","0","22","100701","2024/11/12 12:00:00","15","101502","1006015","0","101501","130901","4","101502"
"1006","3","50","105201","100305","111602","100101","112201","0","102201","90","100003","103401","111605","111602","100302","0","24","105201","2024/11/13 12:00:00","16","111602","1006016","0","111601","106601","6","111602"
"1006","3","50","118501","100303","111706","100101","129001","0","118501","90","100003","106001","111706","111706","100203","0","25","101401","2024/11/13 12:00:00","17","111701","1006017","0","111701","123001","7","111702"
"1006","3","50","118601","100302","111802","100101","118601","0","129001","90","100003","105501","111806","111806","100203","0","0","120001","2024/11/13 12:00:00","18","111802","1006018","0","111801","103401","19","111805"
"1007","1","50","114701","100303","100101","100305","108801","0","115001","90","100003","108701","100101","100101","100203","0","0","114701","2025/01/09 12:00:00","1","100101","1007001","0","100101","108901","13","100101"
"1007","1","50","111901","100205","100201","100101","112101","0","112001","90","100003","120701","100201","100201","100203","0","0","111901","2025/01/09 12:00:00","2","100201","1007002","0","100201","111801","14","100201"
"1007","1","50","120801","100101","100301","100102","124501","0","124601","90","100003","124701","100301","100301","100304","0","0","120801","2025/01/09 12:00:00","3","100301","1007003","0","100301","120901","13","100301"
"1007","1","50","105201","100302","100401","100304","112201","0","102201","90","100003","103401","100401","100401","100202","0","0","105201","2025/01/09 12:00:00","4","100401","1007004","0","100401","106601","14","100401"
"1007","1","50","123701","100101","100501","100102","106001","0","123701","90","100003","101801","100501","100501","100303","0","0","110301","2025/01/09 12:00:00","5","100501","1007005","0","100501","124501","13","100501"
"1007","1","50","100501","100302","100601","100304","129701","0","105501","90","100003","103401","100602","100601","100202","0","0","108901","2025/01/09 12:00:00","6","100601","1007006","0","100601","100501","14","100601"
"1007","1","50","111401","100205","100701","100101","111401","0","101201","90","100003","110301","100701","100701","100202","0","14","104601","2025/01/09 12:00:00","7","100701","1007007","0","100701","103401","13","100701"
"1007","1","50","180301","100101","100801","100102","106001","0","110301","90","100003","180301","100801","100801","100303","0","14","128801","2025/01/09 12:00:00","8","100801","1007008","0","100801","105401","13","100802"
"1007","1","50","131701","100302","100901","100303","180601","0","123001","90","100003","131701","100901","100902","100202","0","14","108901","2025/01/09 12:00:00","9","100902","1007009","20","100901","104901","13","100901"
"1007","2","50","126101","100101","101006","100102","100801","0","129001","90","100003","126101","101002","101006","100302","0","1","100501","2025/01/09 12:00:00","10","101005","1007010","26","101001","130901","8","101002"
"1007","2","50","104001","100302","101105","100303","104001","0","106901","90","100003","110301","101102","101106","100202","0","2","105401","2025/01/09 12:00:00","11","101104","1007011","27","101101","117301","9","101102"
"1007","2","50","103401","100205","101205","100101","101601","0","105501","90","100003","103401","101201","101202","100202","0","3","120001","2025/01/09 12:00:00","12","101202","1007012","28","101201","119201","10","101205"
"1007","2","50","129001","100101","101305","100102","129001","0","104801","90","100003","103401","101306","101302","100302","0","29","100501","2025/01/10 12:00:00","13","101302","1007013","0","101301","120001","11","101302"
"1007","2","50","129601","100307","101401","100303","129001","0","129601","90","100003","105501","101406","101406","100203","0","30","108901","2025/01/10 12:00:00","14","101402","1007014","0","101401","104901","12","101402"
"1007","2","50","100701","100205","101502","100101","118601","0","129001","90","100003","123001","101506","101506","100202","0","22","100701","2025/01/10 12:00:00","15","101506","1007015","0","101501","103401","4","101502"
"1007","3","50","108901","100305","111605","100101","123001","0","110301","90","100003","126101","111606","111604","100302","0","24","108901","2025/01/11 12:00:00","16","111605","1007016","0","121601","120001","6","111602"
"1007","3","50","101101","100303","111702","100101","100801","0","101101","90","100003","126101","111702","111701","100203","0","25","100701","2025/01/11 12:00:00","17","111705","1007017","0","121701","100501","7","111702"
"1007","3","50","118601","100302","111805","100101","118601","0","101101","90","100003","110301","111806","111801","100203","0","0","108901","2025/01/11 12:00:00","18","111804","1007018","0","121801","120001","19","111802"
"1008","1","50","105801","100303","100101","100305","118001","0","101301","90","100003","104401","100101","100101","100203","0","0","105801","2025/02/09 12:00:00","1","100101","1008001","0","100101","100301","13","100101"
"1008","1","50","102701","100205","100201","100101","106901","0","130901","90","100003","102801","100201","100201","100203","0","0","102701","2025/02/09 12:00:00","2","100201","1008002","0","100201","106401","14","100201"
"1008","1","50","109601","100101","100301","100102","125101","0","104201","90","100003","117001","100301","100301","100304","0","0","109601","2025/02/09 12:00:00","3","100301","1008003","0","100301","123301","13","100301"
"1008","1","50","101001","100302","100401","100304","108301","0","101001","90","100003","118501","100401","100401","100202","0","0","126101","2025/02/09 12:00:00","4","100402","1008004","0","100401","101401","14","100401"
"1008","1","50","101201","100101","100501","100102","100201","0","101201","90","100003","101101","100501","100501","100303","0","0","108901","2025/02/09 12:00:00","5","100501","1008005","0","100501","127901","13","100501"
