a72120bc70963373e16e764d924b537d3c405393c5628315b8bcbe96c5e4de53,e4ef945a0b3cdedef014bd0ec8751b51dca53d10f28b9dc9c842426776d4d32f,f63f9d871595759ac3153dd01094adf8480e096dba8ac4fdc97b2dfd045d0f5a,9b44e166020e433de011411a65bc54dfff102a90ca15dc6f7911834950aefd2b,5a61677bb5d1412e1759bdae355454b8e8c2bf1532618c832c3ea486a9c1e8b1,ee0b57e526c733e4c0bd60f25ad3e8936017cd872110356901410308ca5634c5,e08e00ffa13ddae8688c7516d278c73e7cae6e811a9b5171f0233207701a0e73,82a300fcd2322fb9f495ffa212d97318520cc617c1cc764d013a00cea26cb54f,d34f1e7748df0fc946a0c969bdb6c51bc1e1b995528985313fa49150d0b5878e,76895859c65aa2a5e42973d1e911366ccaa2511aa17aa9b1d69f4c9bf8e4388c,6915e34f2359289a839f23027b8202e3aedbeeca625004a81dd4976845187c6a,db78feaf37e75b76905d92df40b3f1ce5c2940ac7903f6a64fff3bb9181dbd0a,98e1a688c9ba28b56232787cdbd24166711a09369e419f847dd910eb0c99f991,ac63f6ecfbb85a25b24fc5939ddb7343324bc9356613ef0461da88d1f69e6413
"111501","0","0","2030/08/01 14:59:59","31115","100","2","0","0","0","2","2020/09/03 19:00:00","0","28006"
"102001","0","0","2030/08/01 14:59:59","31020","100","2","0","0","0","1","2020/10/01 17:00:00","0","28007"
"111301","0","0","2030/08/01 14:59:59","31113","100","2","0","0","0","2","2020/10/01 17:00:00","0","28007"
"100401","0","0","2030/08/01 14:59:59","31004","100","2","0","0","0","1","2020/10/01 17:00:00","0","28008"
"111201","0","0","2030/08/01 14:59:59","31112","100","2","0","0","0","2","2020/10/01 17:00:00","0","28008"
"103601","0","0","2030/08/01 14:59:59","31036","100","2","0","0","0","1","2020/10/01 17:00:00","0","28009"
"111101","0","0","2030/08/01 14:59:59","31111","100","2","0","0","0","2","2020/10/01 17:00:00","0","28009"
"104901","0","0","2030/08/01 14:59:59","31049","100","2","0","0","0","1","2020/11/05 12:00:00","0","28010"
"109101","0","0","2030/08/01 14:59:59","31091","100","2","0","0","0","2","2020/11/05 12:00:00","0","28010"
"101101","0","0","2030/08/01 14:59:59","31011","100","2","0","0","0","1","2020/11/05 12:00:00","0","28011"
"112901","0","0","2030/08/01 14:59:59","31129","100","2","0","0","0","2","2020/11/05 12:00:00","0","28011"
"107001","0","0","2030/08/01 14:59:59","31070","100","2","0","0","0","1","2020/11/05 12:00:00","0","28012"
"111001","0","0","2030/08/01 14:59:59","31110","100","2","0","0","0","1","2022/03/21","0","28013"
"116401","0","0","2030/08/01 14:59:59","31164","100","2","0","0","0","2","2022/03/21","0","28013"
"110901","0","0","2030/08/01 14:59:59","31109","100","2","0","0","0","1","2022/03/21","0","28014"
"116301","0","0","2030/08/01 14:59:59","31163","100","2","0","0","0","2","2022/03/21","0","28014"
"110801","0","0","2030/08/01 14:59:59","31108","100","2","0","0","0","1","2022/03/21","0","28015"
"116201","0","0","2030/08/01 14:59:59","31162","100","2","0","0","0","2","2022/03/21","0","28015"
"104201","0","0","2030/08/01 14:59:59","31042","100","2","0","0","0","1","2022/04/18","0","28016"
"108401","0","0","2030/08/01 14:59:59","31084","100","2","0","0","0","2","2022/04/18","0","28016"
"117301","0","0","2030/08/01 14:59:59","31173","100","2","0","0","0","3","2022/04/18","0","28016"
"101401","0","0","2030/08/01 14:59:59","31014","100","2","0","0","0","1","2022/04/18","0","28017"
"112201","0","0","2030/08/01 14:59:59","31122","100","2","0","0","0","2","2022/04/18","0","28017"
"115701","0","0","2030/08/01 14:59:59","31157","100","2","0","0","0","3","2022/04/18","0","28017"
"105301","0","0","2030/08/01 14:59:59","31053","100","2","0","0","0","1","2022/04/18","0","28018"
"114201","0","0","2030/08/01 14:59:59","31142","100","2","0","0","0","2","2022/04/18","0","28018"
"106801","0","0","2030/08/01 14:59:59","31068","100","2","0","0","0","1","2022/05/16","0","28019"
"121201","0","0","2030/08/01 14:59:59","31212","100","2","0","0","0","2","2022/05/16","0","28019"
"104701","0","0","2030/08/01 14:59:59","31047","100","2","0","0","0","1","2022/05/16","0","28020"
"113601","0","0","2030/08/01 14:59:59","31136","100","2","0","0","0","2","2022/05/16","0","28020"
"102701","0","0","2030/08/01 14:59:59","31027","100","2","0","0","0","1","2022/05/16","0","28021"
"109001","0","0","2030/08/01 14:59:59","31090","100","2","0","0","0","2","2022/05/16","0","28021"
"117001","0","0","2030/08/01 14:59:59","31170","100","2","0","0","0","3","2022/05/16","0","28021"
"107101","0","0","2030/08/01 14:59:59","31071","100","2","0","0","0","1","2023/01/15 15:00:00","0","28022"
"106101","0","0","2030/08/01 14:59:59","31061","100","2","0","0","0","2","2023/01/15 15:00:00","0","28022"
"107001","0","0","2030/08/01 14:59:59","31070","100","2","0","0","0","3","2023/01/15 15:00:00","0","28022"
"180401","0","0","2030/08/01 14:59:59","31804","100","2","0","0","0","4","2023/01/15 15:00:00","0","28022"
"180501","0","0","2030/08/01 14:59:59","31805","100","2","0","0","0","5","2023/01/15 15:00:00","0","28022"
"180201","0","0","2030/08/01 14:59:59","31802","100","2","0","0","0","6","2023/01/15 15:00:00","0","28022"
"106801","0","0","2030/08/01 14:59:59","31068","100","2","0","0","0","7","2023/01/15 15:00:00","0","28022"
"180101","0","0","2030/08/01 14:59:59","31801","100","2","0","0","0","8","2023/01/15 15:00:00","0","28022"
"180601","0","0","2030/08/01 14:59:59","31806","100","2","0","0","0","9","2023/01/15 15:00:00","0","28022"
"180301","0","0","2030/08/01 14:59:59","31803","100","2","0","0","0","10","2023/01/15 15:00:00","0","28022"
"180701","0","0","2030/08/01 14:59:59","31807","100","2","0","0","0","11","2023/01/15 15:00:00","0","28022"
"106701","0","0","2030/08/01 14:59:59","31067","100","2","0","0","0","12","2023/01/15 15:00:00","0","28022"
"180801","0","0","2030/08/01 14:59:59","31808","100","2","0","0","0","13","2023/01/15 15:00:00","0","28022"
"118101","0","0","2030/08/01 14:59:59","31181","100","2","0","0","0","14","2023/01/15 15:00:00","0","28022"
"180901","0","0","2030/08/01 14:59:59","31809","100","2","0","0","0","15","2023/01/15 15:00:00","0","28022"
"123001","0","0","2030/08/01 14:59:59","31230","100","2","0","0","0","16","2023/01/15 15:00:00","0","28022"
"107501","0","0","2030/08/01 14:59:59","31075","100","2","0","0","0","1","2023/01/15 15:00:00","0","28023"
"107701","0","0","2030/08/01 14:59:59","31077","100","2","0","0","0","2","2023/01/15 15:00:00","0","28023"
"107801","0","0","2030/08/01 14:59:59","31078","100","2","0","0","0","3","2023/01/15 15:00:00","0","28023"
"107901","0","0","2030/08/01 14:59:59","31079","100","2","0","0","0","4","2023/01/15 15:00:00","0","28023"
"108101","0","0","2030/08/01 14:59:59","31081","100","2","0","0","0","5","2023/01/15 15:00:00","0","28023"
"108301","0","0","2030/08/01 14:59:59","31083","100","2","0","0","0","6","2023/01/15 15:00:00","0","28023"
"108401","0","0","2030/08/01 14:59:59","31084","100","2","0","0","0","7","2023/01/15 15:00:00","0","28023"
"108601","0","0","2030/08/01 14:59:59","31086","100","2","0","0","0","8","2023/01/15 15:00:00","0","28023"
"108701","0","0","2030/08/01 14:59:59","31087","100","2","0","0","0","9","2023/01/15 15:00:00","0","28023"
"108801","0","0","2030/08/01 14:59:59","31088","100","2","0","0","0","10","2023/01/15 15:00:00","0","28023"
"109101","0","0","2030/08/01 14:59:59","31091","100","2","0","0","0","11","2023/01/15 15:00:00","0","28023"
"110001","0","0","2030/08/01 14:59:59","31100","100","2","0","0","0","12","2023/01/15 15:00:00","0","28023"
"110301","0","0","2030/08/01 14:59:59","31103","100","2","0","0","0","13","2023/01/15 15:00:00","0","28023"
"110401","0","0","2030/08/01 14:59:59","31104","100","2","0","0","0","14","2023/01/15 15:00:00","0","28023"
"110601","0","0","2030/08/01 14:59:59","31106","100","2","0","0","0","15","2023/01/15 15:00:00","0","28023"
"111101","0","0","2030/08/01 14:59:59","31111","100","2","0","0","0","16","2023/01/15 15:00:00","0","28023"
"111501","0","0","2030/08/01 14:59:59","31115","100","2","0","0","0","17","2023/01/15 15:00:00","0","28023"
"112001","0","0","2030/08/01 14:59:59","31120","100","2","0","0","0","18","2023/01/15 15:00:00","0","28023"
"111901","0","0","2030/08/01 14:59:59","31119","100","2","0","0","0","19","2023/01/15 15:00:00","0","28023"
"113101","0","0","2030/08/01 14:59:59","31131","100","2","0","0","0","20","2023/01/15 15:00:00","0","28023"
"113401","0","0","2030/08/01 14:59:59","31134","100","2","0","0","0","21","2023/01/15 15:00:00","0","28023"
"113901","0","0","2030/08/01 14:59:59","31139","100","2","0","0","0","22","2023/01/15 15:00:00","0","28023"
"114401","0","0","2030/08/01 14:59:59","31144","100","2","0","0","0","23","2023/01/15 15:00:00","0","28023"
"111801","0","0","2030/08/01 14:59:59","31118","100","2","0","0","0","24","2023/01/15 15:00:00","0","28023"
"115001","0","0","2030/08/01 14:59:59","31150","100","2","0","0","0","25","2023/01/15 15:00:00","0","28023"
"115501","0","0","2030/08/01 14:59:59","31155","100","2","0","0","0","26","2023/01/15 15:00:00","0","28023"
"117001","0","0","2030/08/01 14:59:59","31170","100","2","0","0","0","27","2023/01/15 15:00:00","0","28023"
"117201","0","0","2030/08/01 14:59:59","31172","100","2","0","0","0","28","2023/01/15 15:00:00","0","28023"
"118001","0","0","2030/08/01 14:59:59","31180","100","2","0","0","0","29","2023/01/15 15:00:00","0","28023"
"117701","0","0","2030/08/01 14:59:59","31177","100","2","0","0","0","30","2023/01/15 15:00:00","0","28023"
"119901","0","0","2030/08/01 14:59:59","31199","100","2","0","0","0","31","2023/01/15 15:00:00","0","28023"
"120701","0","0","2030/08/01 14:59:59","31207","100","2","0","0","0","32","2023/01/15 15:00:00","0","28023"
"120901","0","0","2030/08/01 14:59:59","31209","100","2","0","0","0","33","2023/01/15 15:00:00","0","28023"
"121001","0","0","2030/08/01 14:59:59","31210","100","2","0","0","0","34","2023/01/15 15:00:00","0","28023"
"121101","0","0","2030/08/01 14:59:59","31211","100","2","0","0","0","35","2023/01/15 15:00:00","0","28023"
"121501","0","0","2030/08/01 14:59:59","31215","100","2","0","0","0","36","2023/01/15 15:00:00","0","28023"
"122501","0","0","2030/08/01 14:59:59","31225","100","2","0","0","0","37","2023/01/15 15:00:00","0","28023"
"122901","0","0","2030/08/01 14:59:59","31229","100","2","0","0","0","38","2023/01/15 15:00:00","0","28023"
"123301","0","0","2030/08/01 14:59:59","31233","100","2","0","0","0","39","2023/01/15 15:00:00","0","28023"
"123601","0","0","2030/08/01 14:59:59","31236","100","2","0","0","0","40","2023/01/15 15:00:00","0","28023"
"123801","0","0","2030/08/01 14:59:59","31238","100","2","0","0","0","41","2023/01/15 15:00:00","0","28023"
"124001","0","0","2030/08/01 14:59:59","31240","100","2","0","0","0","42","2023/01/15 15:00:00","0","28023"
"107601","0","0","2030/08/01 14:59:59","31076","100","2","0","0","0","43","2023/01/15 15:00:00","0","28023"
"108001","0","0","2030/08/01 14:59:59","31080","100","2","0","0","0","44","2023/01/15 15:00:00","0","28023"
"108201","0","0","2030/08/01 14:59:59","31082","100","2","0","0","0","45","2023/01/15 15:00:00","0","28023"
"108501","0","0","2030/08/01 14:59:59","31085","100","2","0","0","0","46","2023/01/15 15:00:00","0","28023"
"108901","0","0","2030/08/01 14:59:59","31089","100","2","0","0","0","47","2023/01/15 15:00:00","0","28023"
"109001","0","0","2030/08/01 14:59:59","31090","100","2","0","0","0","48","2023/01/15 15:00:00","0","28023"
"110101","0","0","2030/08/01 14:59:59","31101","100","2","0","0","0","49","2023/01/15 15:00:00","0","28023"
"110501","0","0","2030/08/01 14:59:59","31105","100","2","0","0","0","50","2023/01/15 15:00:00","0","28023"
"111201","0","0","2030/08/01 14:59:59","31112","100","2","0","0","0","51","2023/01/15 15:00:00","0","28023"
"111601","0","0","2030/08/01 14:59:59","31116","100","2","0","0","0","52","2023/01/15 15:00:00","0","28023"
"112101","0","0","2030/08/01 14:59:59","31121","100","2","0","0","0","53","2023/01/15 15:00:00","0","28023"
"112301","0","0","2030/08/01 14:59:59","31123","100","2","0","0","0","54","2023/01/15 15:00:00","0","28023"
"113001","0","0","2030/08/01 14:59:59","31130","100","2","0","0","0","55","2023/01/15 15:00:00","0","28023"
"113201","0","0","2030/08/01 14:59:59","31132","100","2","0","0","0","56","2023/01/15 15:00:00","0","28023"
"113501","0","0","2030/08/01 14:59:59","31135","100","2","0","0","0","57","2023/01/15 15:00:00","0","28023"
"114101","0","0","2030/08/01 14:59:59","31141","100","2","0","0","0","58","2023/01/15 15:00:00","0","28023"
"114601","0","0","2030/08/01 14:59:59","31146","100","2","0","0","0","59","2023/01/15 15:00:00","0","28023"
"114701","0","0","2030/08/01 14:59:59","31147","100","2","0","0","0","60","2023/01/15 15:00:00","0","28023"
"115601","0","0","2030/08/01 14:59:59","31156","100","2","0","0","0","61","2023/01/15 15:00:00","0","28023"
"115801","0","0","2030/08/01 14:59:59","31158","100","2","0","0","0","62","2023/01/15 15:00:00","0","28023"
"116801","0","0","2030/08/01 14:59:59","31168","100","2","0","0","0","63","2023/01/15 15:00:00","0","28023"
"117401","0","0","2030/08/01 14:59:59","31174","100","2","0","0","0","64","2023/01/15 15:00:00","0","28023"
"117801","0","0","2030/08/01 14:59:59","31178","100","2","0","0","0","65","2023/01/15 15:00:00","0","28023"
"119201","0","0","2030/08/01 14:59:59","31192","100","2","0","0","0","66","2023/01/15 15:00:00","0","28023"
"120801","0","0","2030/08/01 14:59:59","31208","100","2","0","0","0","67","2023/01/15 15:00:00","0","28023"
"121201","0","0","2030/08/01 14:59:59","31212","100","2","0","0","0","68","2023/01/15 15:00:00","0","28023"
"122101","0","0","2030/08/01 14:59:59","31221","100","2","0","0","0","69","2023/01/15 15:00:00","0","28023"
"122401","0","0","2030/08/01 14:59:59","31224","100","2","0","0","0","70","2023/01/15 15:00:00","0","28023"
"122801","0","0","2030/08/01 14:59:59","31228","100","2","0","0","0","71","2023/01/15 15:00:00","0","28023"
"123501","0","0","2030/08/01 14:59:59","31235","100","2","0","0","0","72","2023/01/15 15:00:00","0","28023"
"124101","0","0","2030/08/01 14:59:59","31241","100","2","0","0","0","73","2023/01/15 15:00:00","0","28023"
"100901","0","0","2030/08/01 14:59:59","31009","100","2","0","0","0","1","2023/01/15 15:00:00","0","28024"
"101001","0","0","2030/08/01 14:59:59","31010","100","2","0","0","0","2","2023/01/15 15:00:00","0","28024"
"101101","0","0","2030/08/01 14:59:59","31011","100","2","0","0","0","3","2023/01/15 15:00:00","0","28024"
"101201","0","0","2030/08/01 14:59:59","31012","100","2","0","0","0","4","2023/01/15 15:00:00","0","28024"
"101801","0","0","2030/08/01 14:59:59","31018","100","2","0","0","0","5","2023/01/15 15:00:00","0","28024"
"102801","0","0","2030/08/01 14:59:59","31028","100","2","0","0","0","6","2023/01/15 15:00:00","0","28024"
"102901","0","0","2030/08/01 14:59:59","31029","100","2","0","0","0","7","2023/01/15 15:00:00","0","28024"
"103001","0","0","2030/08/01 14:59:59","31030","100","2","0","0","0","8","2023/01/15 15:00:00","0","28024"
"103201","0","0","2030/08/01 14:59:59","31032","100","2","0","0","0","9","2023/01/15 15:00:00","0","28024"
"104301","0","0","2030/08/01 14:59:59","31043","100","2","0","0","0","10","2023/01/15 15:00:00","0","28024"
"104901","0","0","2030/08/01 14:59:59","31049","100","2","0","0","0","11","2023/01/15 15:00:00","0","28024"
"105301","0","0","2030/08/01 14:59:59","31053","100","2","0","0","0","12","2023/01/15 15:00:00","0","28024"
"105701","0","0","2030/08/01 14:59:59","31057","100","2","0","0","0","13","2023/01/15 15:00:00","0","28024"
"104701","0","0","2030/08/01 14:59:59","31047","100","2","0","0","0","14","2023/01/15 15:00:00","0","28024"
"106301","0","0","2030/08/01 14:59:59","31063","100","2","0","0","0","15","2023/01/15 15:00:00","0","28024"
"103601","0","0","2030/08/01 14:59:59","31036","100","2","0","0","0","16","2023/01/15 15:00:00","0","28024"
"104401","0","0","2030/08/01 14:59:59","31044","100","2","0","0","0","17","2023/01/15 15:00:00","0","28024"
"103701","0","0","2030/08/01 14:59:59","31037","100","2","0","0","0","18","2023/01/15 15:00:00","0","28024"
"105601","0","0","2030/08/01 14:59:59","31056","100","2","0","0","0","19","2023/01/15 15:00:00","0","28024"
"101401","0","0","2030/08/01 14:59:59","31014","100","2","0","0","0","20","2023/01/15 15:00:00","0","28024"
"109201","0","0","2030/08/01 14:59:59","31092","100","2","0","0","0","21","2023/01/15 15:00:00","0","28024"
"109401","0","0","2030/08/01 14:59:59","31094","100","2","0","0","0","22","2023/01/15 15:00:00","0","28024"
"109501","0","0","2030/08/01 14:59:59","31095","100","2","0","0","0","23","2023/01/15 15:00:00","0","28024"
"109601","0","0","2030/08/01 14:59:59","31096","100","2","0","0","0","24","2023/01/15 15:00:00","0","28024"
"110701","0","0","2030/08/01 14:59:59","31107","100","2","0","0","0","25","2023/01/15 15:00:00","0","28024"
"110801","0","0","2030/08/01 14:59:59","31108","100","2","0","0","0","26","2023/01/15 15:00:00","0","28024"
"111301","0","0","2030/08/01 14:59:59","31113","100","2","0","0","0","27","2023/01/15 15:00:00","0","28024"
"111401","0","0","2030/08/01 14:59:59","31114","100","2","0","0","0","28","2023/01/15 15:00:00","0","28024"
"106501","0","0","2030/08/01 14:59:59","31065","100","2","0","0","0","29","2023/01/15 15:00:00","0","28024"
"111701","0","0","2030/08/01 14:59:59","31117","100","2","0","0","0","30","2023/01/15 15:00:00","0","28024"
"112201","0","0","2030/08/01 14:59:59","31122","100","2","0","0","0","31","2023/01/15 15:00:00","0","28024"
"111001","0","0","2030/08/01 14:59:59","31110","100","2","0","0","0","32","2023/01/15 15:00:00","0","28024"
"110901","0","0","2030/08/01 14:59:59","31109","100","2","0","0","0","33","2023/01/15 15:00:00","0","28024"
"112701","0","0","2030/08/01 14:59:59","31127","100","2","0","0","0","34","2023/01/15 15:00:00","0","28024"
"112801","0","0","2030/08/01 14:59:59","31128","100","2","0","0","0","35","2023/01/15 15:00:00","0","28024"
"112901","0","0","2030/08/01 14:59:59","31129","100","2","0","0","0","36","2023/01/15 15:00:00","0","28024"
"106601","0","0","2030/08/01 14:59:59","31066","100","2","0","0","0","37","2023/01/15 15:00:00","0","28024"
"113301","0","0","2030/08/01 14:59:59","31133","100","2","0","0","0","38","2023/01/15 15:00:00","0","28024"
"113601","0","0","2030/08/01 14:59:59","31136","100","2","0","0","0","39","2023/01/15 15:00:00","0","28024"
"113701","0","0","2030/08/01 14:59:59","31137","100","2","0","0","0","40","2023/01/15 15:00:00","0","28024"
"113801","0","0","2030/08/01 14:59:59","31138","100","2","0","0","0","41","2023/01/15 15:00:00","0","28024"
"114001","0","0","2030/08/01 14:59:59","31140","100","2","0","0","0","42","2023/01/15 15:00:00","0","28024"
"114201","0","0","2030/08/01 14:59:59","31142","100","2","0","0","0","43","2023/01/15 15:00:00","0","28024"
"114301","0","0","2030/08/01 14:59:59","31143","100","2","0","0","0","44","2023/01/15 15:00:00","0","28024"
"114501","0","0","2030/08/01 14:59:59","31145","100","2","0","0","0","45","2023/01/15 15:00:00","0","28024"
"106401","0","0","2030/08/01 14:59:59","31064","100","2","0","0","0","46","2023/01/15 15:00:00","0","28024"
"115701","0","0","2030/08/01 14:59:59","31157","100","2","0","0","0","47","2023/01/15 15:00:00","0","28024"
"115901","0","0","2030/08/01 14:59:59","31159","100","2","0","0","0","48","2023/01/15 15:00:00","0","28024"
"116001","0","0","2030/08/01 14:59:59","31160","100","2","0","0","0","49","2023/01/15 15:00:00","0","28024"
"116201","0","0","2030/08/01 14:59:59","31162","100","2","0","0","0","50","2023/01/15 15:00:00","0","28024"
"116301","0","0","2030/08/01 14:59:59","31163","100","2","0","0","0","51","2023/01/15 15:00:00","0","28024"
"116501","0","0","2030/08/01 14:59:59","31165","100","2","0","0","0","52","2023/01/15 15:00:00","0","28024"
"116601","0","0","2030/08/01 14:59:59","31166","100","2","0","0","0","53","2023/01/15 15:00:00","0","28024"
"116701","0","0","2030/08/01 14:59:59","31167","100","2","0","0","0","54","2023/01/15 15:00:00","0","28024"
"116901","0","0","2030/08/01 14:59:59","31169","100","2","0","0","0","55","2023/01/15 15:00:00","0","28024"
"117101","0","0","2030/08/01 14:59:59","31171","100","2","0","0","0","56","2023/01/15 15:00:00","0","28024"
"117301","0","0","2030/08/01 14:59:59","31173","100","2","0","0","0","57","2023/01/15 15:00:00","0","28024"
"117501","0","0","2030/08/01 14:59:59","31175","100","2","0","0","0","58","2023/01/15 15:00:00","0","28024"
"117601","0","0","2030/08/01 14:59:59","31176","100","2","0","0","0","59","2023/01/15 15:00:00","0","28024"
"117901","0","0","2030/08/01 14:59:59","31179","100","2","0","0","0","60","2023/01/15 15:00:00","0","28024"
"119001","0","0","2030/08/01 14:59:59","31190","100","2","0","0","0","61","2023/01/15 15:00:00","0","28024"
"119101","0","0","2030/08/01 14:59:59","31191","100","2","0","0","0","62","2023/01/15 15:00:00","0","28024"
"119301","0","0","2030/08/01 14:59:59","31193","100","2","0","0","0","63","2023/01/15 15:00:00","0","28024"
"116401","0","0","2030/08/01 14:59:59","31164","100","2","0","0","0","64","2023/01/15 15:00:00","0","28024"
"121301","0","0","2030/08/01 14:59:59","31213","100","2","0","0","0","65","2023/01/15 15:00:00","0","28024"
"121401","0","0","2030/08/01 14:59:59","31214","100","2","0","0","0","66","2023/01/15 15:00:00","0","28024"
"121601","0","0","2030/08/01 14:59:59","31216","100","2","0","0","0","67","2023/01/15 15:00:00","0","28024"
"122001","0","0","2030/08/01 14:59:59","31220","100","2","0","0","0","68","2023/01/15 15:00:00","0","28024"
"121901","0","0","2030/08/01 14:59:59","31219","100","2","0","0","0","69","2023/01/15 15:00:00","0","28024"
"122201","0","0","2030/08/01 14:59:59","31222","100","2","0","0","0","70","2023/01/15 15:00:00","0","28024"
"122301","0","0","2030/08/01 14:59:59","31223","100","2","0","0","0","71","2023/01/15 15:00:00","0","28024"
"122601","0","0","2030/08/01 14:59:59","31226","100","2","0","0","0","72","2023/01/15 15:00:00","0","28024"
"122701","0","0","2030/08/01 14:59:59","31227","100","2","0","0","0","73","2023/01/15 15:00:00","0","28024"
"123101","0","0","2030/08/01 14:59:59","31231","100","2","0","0","0","74","2023/01/15 15:00:00","0","28024"
"123201","0","0","2030/08/01 14:59:59","31232","100","2","0","0","0","75","2023/01/15 15:00:00","0","28024"
"123701","0","0","2030/08/01 14:59:59","31237","100","2","0","0","0","76","2023/01/15 15:00:00","0","28024"
"123901","0","0","2030/08/01 14:59:59","31239","100","2","0","0","0","77","2023/01/15 15:00:00","0","28024"
"124201","0","0","2030/08/01 14:59:59","31242","100","2","0","0","0","78","2023/01/15 15:00:00","0","28024"
"100501","0","0","2030/08/01 14:59:59","31005","100","2","0","0","0","79","2023/01/15 15:00:00","0","28024"
"100601","0","0","2030/08/01 14:59:59","31006","100","2","0","0","0","80","2023/01/15 15:00:00","0","28024"
"100701","0","0","2030/08/01 14:59:59","31007","100","2","0","0","0","81","2023/01/15 15:00:00","0","28024"
"100801","0","0","2030/08/01 14:59:59","31008","100","2","0","0","0","82","2023/01/15 15:00:00","0","28024"
"101301","0","0","2030/08/01 14:59:59","31013","100","2","0","0","0","83","2023/01/15 15:00:00","0","28024"
"101501","0","0","2030/08/01 14:59:59","31015","100","2","0","0","0","84","2023/01/15 15:00:00","0","28024"
"101601","0","0","2030/08/01 14:59:59","31016","100","2","0","0","0","85","2023/01/15 15:00:00","0","28024"
"101701","0","0","2030/08/01 14:59:59","31017","100","2","0","0","0","86","2023/01/15 15:00:00","0","28024"
"102001","0","0","2030/08/01 14:59:59","31020","100","2","0","0","0","87","2023/01/15 15:00:00","0","28024"
"102301","0","0","2030/08/01 14:59:59","31023","100","2","0","0","0","88","2023/01/15 15:00:00","0","28024"
"102601","0","0","2030/08/01 14:59:59","31026","100","2","0","0","0","89","2023/01/15 15:00:00","0","28024"
"102701","0","0","2030/08/01 14:59:59","31027","100","2","0","0","0","90","2023/01/15 15:00:00","0","28024"
"103101","0","0","2030/08/01 14:59:59","31031","100","2","0","0","0","91","2023/01/15 15:00:00","0","28024"
"103301","0","0","2030/08/01 14:59:59","31033","100","2","0","0","0","92","2023/01/15 15:00:00","0","28024"
"103801","0","0","2030/08/01 14:59:59","31038","100","2","0","0","0","93","2023/01/15 15:00:00","0","28024"
"104201","0","0","2030/08/01 14:59:59","31042","100","2","0","0","0","94","2023/01/15 15:00:00","0","28024"
"104501","0","0","2030/08/01 14:59:59","31045","100","2","0","0","0","95","2023/01/15 15:00:00","0","28024"
"104601","0","0","2030/08/01 14:59:59","31046","100","2","0","0","0","96","2023/01/15 15:00:00","0","28024"
"104801","0","0","2030/08/01 14:59:59","31048","100","2","0","0","0","97","2023/01/15 15:00:00","0","28024"
"105101","0","0","2030/08/01 14:59:59","31051","100","2","0","0","0","98","2023/01/15 15:00:00","0","28024"
