9bc4c404f03dc4b1bd685a01e8068453a46e410934682c721b1afb149bf80627,adb44c278cec729e2104b1d6f8468e3fa2f07dee589a67afde941f966b4ff2a4,1748084d0556f3d410bef4c4a9478ee2d276b2225afaa2f6a6f6bbecd1fb1c90,57a8c35d4f8306929d7cb5dca0f5bc41092c7ba02987b06382d6ee0f15369f54,a9fb7ab0d8836aaf5dbe1be8993194e150a19042eca552d51d312044c961c20a,a76afc064a0247a709023a52fc5e4027a62a6251f14350d366042b12388c868a,68ea9b582b7709fca1679ac6120a593ee1141a3dfe47f61c02fafec076571180,d94285f32e02840c75b5bb3513b98224ed1136b2d20f711c1430a2f73475319d,a36f133a33ac07d792b5333a72c4189411f9a3c70f71f9dfe96eb9c672d1857e,dcfa81e665cd55924849263d8a15eac7c04320ee81adc04e40912cd6dce80a42,758a1f3d1c8bc141a23c9a80424adc3598893133571a4a3d11a7214100a84726,d34f371b6c5e87a7ec3d3a5f140d304dda4cfc489acd408eb8478affc95dbb86,642487c521880da4a50f18caa7e5534cd705e10caa321902ad1f27dd300e776e,d16fda0db88cd996c693451ea1c190ec9b471d5b159800a432c9ced5099cb275,80e734ed574ce85d915a6286478d9f3ff69c3ab21b5972496c056c077e010844,4bc09dea85e94d31a01199f9ab565f6e6656b554fa8353824dd2047ec925c76a,470b5460a9359f03e382816410d5de54f4f2055ee359eab4b36f61a7d9b98a4e,93ad3aeddb591753a3a5b022cc414f286ad24b6da414fb019731788e7dda25de,4c008561f40cb1211a20609e065334787287b545b91963f53c5fafbb42c9a5bc,1e2157fed3e96441d1d25efc8387d85767126cfc474ccf3a7f2fb39f87349878,de9e1d542dcb3b840fb593bf7c6c46a9f86081040300d4591b6bc023604784b1,9e351826ad06be69350a95d62d228d03bdb6849b6381fe5018a1d74cb85d592b,565daba212137dd447815d02ceaa9d21813eceb1cb4293d6442062f7eb229005,68a8f8ab356e7c9645a7284baee396d93663a3ef863e4fef2c63d06b03fbfbb4,8a470ace9b5ad5cc011a70fbf3f306913958699bb4b4e4efc3c643d1817769f1,bef35f6da608437131ff7e448bfc31417d395996bcf97c4db59fdd183e6a9f75,20133c6de7bad330e58c31d0eaade00736a9f1bcfe08231587ecd7aeb087007e,408e9f83b2ece35aa6d86d9fdb7f830606f59ede51d9ae104bb0c7ccc30484eb,9be380f97affbb127b6f9cd8ac0347ba77909b7d2b47c4bde9407d6dbf31dce9,606186d48a8b542d75906870d801df6a18fc7a1ee81e87be1c323671580a1dfe,4bbbd23b43725838dfb910a44046387f013980d04159479554499577860335b3,15dc726897ad45ccb11fe7693664b13c0fd047384f4b438e443f6d2347e73d4d,298dd06301936ad210e0b5c806eb28939292cd280a75f939fdc31db95e30a540,61e02f84b1dc5859d80e3e171ae6dd008790bcb111f02e68a65117490979a034
"10","270","0","0","0","0","1000000","0","0","20","0","2","140001","0","0","0","0","0","0","130011","5","0","0","0","0","0","0","0","0","0","4","0","0","31001"
"10","280","0","0","0","0","1000000","0","0","21","0","2","140001","0","0","0","0","0","0","130011","5","0","0","0","0","0","0","0","0","0","4","0","0","31001"
"10","290","0","0","0","0","1000000","0","0","22","0","2","140001","0","0","0","0","0","0","130011","5","0","0","0","0","0","0","0","0","0","4","0","0","31001"
"10","300","0","0","0","0","1000000","0","0","23","0","2","140001","0","0","0","0","0","0","130011","5","0","0","0","0","0","0","0","0","0","4","0","0","31001"
"10","310","0","0","0","0","1000000","0","0","24","0","2","140001","0","0","0","0","0","0","130011","5","0","0","0","0","0","0","0","0","0","4","0","0","31001"
"10","320","0","0","0","0","1000000","0","0","25","0","2","140001","0","0","0","0","0","0","130011","5","0","0","0","0","0","0","0","0","0","4","0","0","31001"
"10","330","0","0","0","0","1000000","0","0","26","0","2","140001","0","0","0","0","0","0","130011","5","0","0","0","0","0","0","0","0","0","4","0","0","31001"
"10","340","0","0","0","0","1000000","0","0","27","0","2","140001","0","0","0","0","0","0","130011","5","0","0","0","0","0","0","0","0","0","4","0","0","31001"
"10","350","0","0","0","0","1000000","0","0","28","0","2","140001","0","0","0","0","0","0","130011","5","0","0","0","0","0","0","0","0","0","4","0","0","31001"
"20","360","0","0","0","0","1200000","0","0","29","0","2","140001","0","0","0","0","0","0","130011","5","0","0","0","0","0","0","0","0","0","4","0","0","31001"
"5","30","0","0","0","0","50000","0","0","1","0","2","140001","0","0","0","0","0","0","130021","10","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"5","50","0","0","0","0","150000","0","0","2","0","2","140001","0","0","0","0","0","0","130021","10","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"8","70","0","0","0","0","250000","0","0","3","0","2","140001","0","0","0","0","0","0","130021","10","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","90","0","0","0","0","400000","0","0","4","0","2","140001","0","0","0","0","0","0","130021","10","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","110","0","0","0","0","500000","0","0","5","0","2","140001","0","0","0","0","0","0","130021","10","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","130","0","0","0","0","600000","0","0","6","0","2","140001","0","0","0","0","0","0","130021","15","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","140","0","0","0","0","600000","0","0","7","0","2","140001","0","0","0","0","0","0","130021","15","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","150","0","0","0","0","600000","0","0","8","0","2","140001","0","0","0","0","0","0","130021","15","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","160","0","0","0","0","600000","0","0","9","0","2","140001","0","0","0","0","0","0","130021","15","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","170","0","0","0","0","600000","0","0","10","0","2","140001","0","0","0","0","0","0","130021","15","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","180","0","0","0","0","600000","0","0","11","0","2","140001","0","0","0","0","0","0","130021","15","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","190","0","0","0","0","600000","0","0","12","0","2","140001","0","0","0","0","0","0","130021","15","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","200","0","0","0","0","600000","0","0","13","0","2","140001","0","0","0","0","0","0","130021","15","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","210","0","0","0","0","800000","0","0","14","0","2","140001","0","0","0","0","0","0","130021","15","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","220","0","0","0","0","800000","0","0","15","0","2","140001","0","0","0","0","0","0","130021","15","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","230","0","0","0","0","800000","0","0","16","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","240","0","0","0","0","900000","0","0","17","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","250","0","0","0","0","900000","0","0","18","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","260","0","0","0","0","900000","0","0","19","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","270","0","0","0","0","1000000","0","0","20","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","280","0","0","0","0","1000000","0","0","21","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","290","0","0","0","0","1000000","0","0","22","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","300","0","0","0","0","1000000","0","0","23","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","310","0","0","0","0","1000000","0","0","24","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","320","0","0","0","0","1000000","0","0","25","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","330","0","0","0","0","1000000","0","0","26","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","340","0","0","0","0","1000000","0","0","27","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"10","350","0","0","0","0","1000000","0","0","28","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"20","360","0","0","0","0","1200000","0","0","29","0","2","140001","0","0","0","0","0","0","130021","5","0","0","0","0","0","0","0","0","0","4","0","0","31002"
"5","30","0","0","0","0","50000","0","0","1","0","2","140001","0","0","0","0","0","0","130031","10","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"5","50","0","0","0","0","150000","0","0","2","0","2","140001","0","0","0","0","0","0","130031","10","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"8","70","0","0","0","0","250000","0","0","3","0","2","140001","0","0","0","0","0","0","130031","10","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","90","0","0","0","0","400000","0","0","4","0","2","140001","0","0","0","0","0","0","130031","10","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","110","0","0","0","0","500000","0","0","5","0","2","140001","0","0","0","0","0","0","130031","10","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","130","0","0","0","0","600000","0","0","6","0","2","140001","0","0","0","0","0","0","130031","15","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","140","0","0","0","0","600000","0","0","7","0","2","140001","0","0","0","0","0","0","130031","15","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","150","0","0","0","0","600000","0","0","8","0","2","140001","0","0","0","0","0","0","130031","15","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","160","0","0","0","0","600000","0","0","9","0","2","140001","0","0","0","0","0","0","130031","15","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","170","0","0","0","0","600000","0","0","10","0","2","140001","0","0","0","0","0","0","130031","15","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","180","0","0","0","0","600000","0","0","11","0","2","140001","0","0","0","0","0","0","130031","15","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","190","0","0","0","0","600000","0","0","12","0","2","140001","0","0","0","0","0","0","130031","15","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","200","0","0","0","0","600000","0","0","13","0","2","140001","0","0","0","0","0","0","130031","15","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","210","0","0","0","0","800000","0","0","14","0","2","140001","0","0","0","0","0","0","130031","15","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","220","0","0","0","0","800000","0","0","15","0","2","140001","0","0","0","0","0","0","130031","15","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","230","0","0","0","0","800000","0","0","16","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","240","0","0","0","0","900000","0","0","17","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","250","0","0","0","0","900000","0","0","18","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","260","0","0","0","0","900000","0","0","19","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","270","0","0","0","0","1000000","0","0","20","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","280","0","0","0","0","1000000","0","0","21","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","290","0","0","0","0","1000000","0","0","22","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","300","0","0","0","0","1000000","0","0","23","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","310","0","0","0","0","1000000","0","0","24","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","320","0","0","0","0","1000000","0","0","25","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","330","0","0","0","0","1000000","0","0","26","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","340","0","0","0","0","1000000","0","0","27","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"10","350","0","0","0","0","1000000","0","0","28","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"20","360","0","0","0","0","1200000","0","0","29","0","2","140001","0","0","0","0","0","0","130031","5","0","0","0","0","0","0","0","0","0","4","0","0","31003"
"5","30","0","0","0","0","50000","0","0","1","0","2","140001","0","0","0","0","0","0","130041","10","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"5","50","0","0","0","0","150000","0","0","2","0","2","140001","0","0","0","0","0","0","130041","10","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"8","70","0","0","0","0","250000","0","0","3","0","2","140001","0","0","0","0","0","0","130041","10","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","90","0","0","0","0","400000","0","0","4","0","2","140001","0","0","0","0","0","0","130041","10","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","110","0","0","0","0","500000","0","0","5","0","2","140001","0","0","0","0","0","0","130041","10","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","130","0","0","0","0","600000","0","0","6","0","2","140001","0","0","0","0","0","0","130041","15","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","140","0","0","0","0","600000","0","0","7","0","2","140001","0","0","0","0","0","0","130041","15","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","150","0","0","0","0","600000","0","0","8","0","2","140001","0","0","0","0","0","0","130041","15","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","160","0","0","0","0","600000","0","0","9","0","2","140001","0","0","0","0","0","0","130041","15","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","170","0","0","0","0","600000","0","0","10","0","2","140001","0","0","0","0","0","0","130041","15","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","180","0","0","0","0","600000","0","0","11","0","2","140001","0","0","0","0","0","0","130041","15","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","190","0","0","0","0","600000","0","0","12","0","2","140001","0","0","0","0","0","0","130041","15","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","200","0","0","0","0","600000","0","0","13","0","2","140001","0","0","0","0","0","0","130041","15","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","210","0","0","0","0","800000","0","0","14","0","2","140001","0","0","0","0","0","0","130041","15","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","220","0","0","0","0","800000","0","0","15","0","2","140001","0","0","0","0","0","0","130041","15","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","230","0","0","0","0","800000","0","0","16","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","240","0","0","0","0","900000","0","0","17","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","250","0","0","0","0","900000","0","0","18","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","260","0","0","0","0","900000","0","0","19","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","270","0","0","0","0","1000000","0","0","20","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","280","0","0","0","0","1000000","0","0","21","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","290","0","0","0","0","1000000","0","0","22","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","300","0","0","0","0","1000000","0","0","23","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","310","0","0","0","0","1000000","0","0","24","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","320","0","0","0","0","1000000","0","0","25","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","330","0","0","0","0","1000000","0","0","26","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","340","0","0","0","0","1000000","0","0","27","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"10","350","0","0","0","0","1000000","0","0","28","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"20","360","0","0","0","0","1200000","0","0","29","0","2","140001","0","0","0","0","0","0","130041","5","0","0","0","0","0","0","0","0","0","4","0","0","31004"
"5","30","0","0","0","0","50000","0","0","1","0","2","140001","0","0","0","0","0","0","130051","10","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"5","50","0","0","0","0","150000","0","0","2","0","2","140001","0","0","0","0","0","0","130051","10","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"8","70","0","0","0","0","250000","0","0","3","0","2","140001","0","0","0","0","0","0","130051","10","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","90","0","0","0","0","400000","0","0","4","0","2","140001","0","0","0","0","0","0","130051","10","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","110","0","0","0","0","500000","0","0","5","0","2","140001","0","0","0","0","0","0","130051","10","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","130","0","0","0","0","600000","0","0","6","0","2","140001","0","0","0","0","0","0","130051","15","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","140","0","0","0","0","600000","0","0","7","0","2","140001","0","0","0","0","0","0","130051","15","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","150","0","0","0","0","600000","0","0","8","0","2","140001","0","0","0","0","0","0","130051","15","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","160","0","0","0","0","600000","0","0","9","0","2","140001","0","0","0","0","0","0","130051","15","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","170","0","0","0","0","600000","0","0","10","0","2","140001","0","0","0","0","0","0","130051","15","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","180","0","0","0","0","600000","0","0","11","0","2","140001","0","0","0","0","0","0","130051","15","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","190","0","0","0","0","600000","0","0","12","0","2","140001","0","0","0","0","0","0","130051","15","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","200","0","0","0","0","600000","0","0","13","0","2","140001","0","0","0","0","0","0","130051","15","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","210","0","0","0","0","800000","0","0","14","0","2","140001","0","0","0","0","0","0","130051","15","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","220","0","0","0","0","800000","0","0","15","0","2","140001","0","0","0","0","0","0","130051","15","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","230","0","0","0","0","800000","0","0","16","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","240","0","0","0","0","900000","0","0","17","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","250","0","0","0","0","900000","0","0","18","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","260","0","0","0","0","900000","0","0","19","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","270","0","0","0","0","1000000","0","0","20","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","280","0","0","0","0","1000000","0","0","21","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","290","0","0","0","0","1000000","0","0","22","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","300","0","0","0","0","1000000","0","0","23","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","310","0","0","0","0","1000000","0","0","24","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","320","0","0","0","0","1000000","0","0","25","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","330","0","0","0","0","1000000","0","0","26","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","340","0","0","0","0","1000000","0","0","27","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"10","350","0","0","0","0","1000000","0","0","28","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"20","360","0","0","0","0","1200000","0","0","29","0","2","140001","0","0","0","0","0","0","130051","5","0","0","0","0","0","0","0","0","0","4","0","0","31005"
"5","30","0","0","0","0","50000","0","0","1","0","2","140001","0","0","0","0","0","0","130061","10","0","0","0","0","0","0","0","0","0","4","0","0","31006"
"5","50","0","0","0","0","150000","0","0","2","0","2","140001","0","0","0","0","0","0","130061","10","0","0","0","0","0","0","0","0","0","4","0","0","31006"
"8","70","0","0","0","0","250000","0","0","3","0","2","140001","0","0","0","0","0","0","130061","10","0","0","0","0","0","0","0","0","0","4","0","0","31006"
"10","90","0","0","0","0","400000","0","0","4","0","2","140001","0","0","0","0","0","0","130061","10","0","0","0","0","0","0","0","0","0","4","0","0","31006"
"10","110","0","0","0","0","500000","0","0","5","0","2","140001","0","0","0","0","0","0","130061","10","0","0","0","0","0","0","0","0","0","4","0","0","31006"
