c13732f39e75d936b4915b0d7c040745708238373b9b2afe3bc38fad6d9a1444,056f09a04782ecff71809cee61614fd0cdb29d569eecf5384e58e892fa824918,485034f8b4f5961a45af152240dea852ac8b7dab3f6783e3910f3549009b76db,ec6d9b3097f1b8ff229539e2ccddeca34bc062c265090a8f44cfb3df31aa760c,b5ffc4dc39a5824fba581fe559f16a8162f906dc8be6f86e5667ce1e9af9355d,3983d946a6f0f3520f5bd47f4b3ab2df8a103707e72c93d96f175d04e3934e16,03d6fae755c73bdabe657392b249b86d3a0bc5770879f73250fb996020d0f58b,cd381740592f0a48922a20fdbc132beebb6096c8dc17abce9e8274bf057e99c3,7b1613dc9a2d8a6443ba82813f34cc24a213960de02a4fe1ddf7579a1cc5c58d,f5a773a267dd7f4dd8f6eac98f77b0ca3c331db3074803d9b88c438b420a08db,c41dc6766a66e91d61451296c07ff646f7b601a82682688c56ab9fd1da9322e8,7ef1d5c37874605d0b83259afe1ff0c6020c774f2a6aa7d6d393e5e02e76bd19,4f645d092bcaaf47aae302bcb630011281bb7e5498264fb60d27259773270de9,6a0116dff4d26a237af36198afdfa66a304bed4dccbbb116489f9bafd83c564a,14c7350a7635e9d83336ef1b7d14b2a544d10f3bbba4aae0073a9518b74fed77,5359cec3e9ba00005232143066565efac02cead27525f3cf572bdfc0e45e1598,2739997b16bf09b4bd02d618ed0a842cef2318dad6e439252e3b1594824b136b,4d71a1fbc5023434c513ce0cf11e1b5cfb60549e414bd31ee0fe8f70937c8171,1d38fc51c151899fc78c5fea5b3b033b48342577aaca91ba70de952c8e94dfda,6b152b2d17d2085d58c78f1a6ab232be6fcc0279c2693474bf5a8f503a7801e0,5b7a82fbbba8fbf8254fab6d8bba23842e1c57d2b13d215ae243da1f2fcf8659,ffa3e7fd3ec45a210da044d6daec36a8ba2d24eac6894ca1a3d9a139adf93ede,6e373adb9c4f791ed4165adb1ca9b125edfbe6144ca734c3fe034feac336077e,fba79596392817cafb0c443beca936e6fe15da87038cb439ab77249add5fe9ac,042911a7a26f9b81d9783c216ef8af1d888083ceeaec6d54b83c4b602498682f,19752ede12f9c5374dab07e3ddebfe1e5b73a0c8f1ace200af33eb9e147c9d72,16ce158056d80b4b45dfe3cf0df8a74e0f2ad2dc0294ddde2aefc88b4fc0b77a,f72ad3745eb0015e23f6ec495497eb7c04dbeca1a35717d72ca660724e577b1c,40b58e12c02c25d841cff60f3824c5ea94c8250f19e42cb3c660f9dab9ff534b,3ab7f60b58d415a088a76f6d339db9334d34ea167b38a0ebed21c20eef62c0be,a10f474315ed5b00ba5ac5ed4f11ec4af7579d95b365bc9d3ca10e665ceb52a0,7fbc9f4bd907bb2c6d174ca18f6cebb69b023fb33db65c83dd7d9c0e923e043a,05656d54a1ee6b9afab15427167095078deb0f3b83fd136d31ae4642e16ddd2f,1713c6b3d8718d17e0d2d13a0d8f24069ee8e869c4694b2ac89dad58c13461e8,1b52530787176794c10f317151da15f96ae0386f8ea52fd59792a24daaa48b98,38acdba66b34f90a070be64db2b837581e05eaf1219af59484317ac0c07aa980,97bd27e33b14115a2eaedbf1ffda1b98c5cd9480f9eb6743a7757f1838d12fe0,48bf28a827388f6a0505e49dc7546bde93eaff8d49265a04650e0541a7f2abad,0e10c55c9ad3832259904a9f08c1f14c76435a032dfb4f6920c741e4cbe114cc,018566c928a8f197876661825a818835caecc2ba300869a101f2423f6c464f01
"0","20","1","670010020","20","0","0","16","0","20","0","20","0","200100","20","13","20","200000006","20","0","186","20","20","0","20","1","20","20","10","0","20","10","20","30","1","20","20","20","0","1563"
"0","21","1","670010021","21","0","0","18","0","21","0","21","0","200100","21","15","21","200000006","21","0","206","21","21","0","21","1","21","21","10","0","21","10","21","30","1","21","21","21","0","1784"
"0","22","1","670010022","22","0","0","20","0","22","0","22","0","200100","22","17","22","200000006","22","0","225","22","22","0","22","1","22","22","10","0","22","10","22","30","1","22","22","22","0","2005"
"0","23","1","670010023","23","0","0","21","0","23","0","23","0","200100","23","18","23","200000006","23","0","245","23","23","0","23","1","23","23","10","0","23","10","23","30","1","23","23","23","0","2225"
"0","24","1","670010024","24","0","0","23","0","24","0","24","0","200100","24","20","24","200000006","24","0","264","24","24","0","24","1","24","24","10","0","24","10","24","30","1","24","24","24","0","2446"
"0","25","1","670010025","25","0","0","24","0","25","0","25","0","200100","25","21","25","200000006","25","0","267","25","25","0","25","1","25","25","10","0","25","10","25","30","1","25","25","25","0","2701"
"0","26","1","670010026","26","0","0","24","0","26","0","26","0","200100","26","21","26","200000006","26","0","269","26","26","0","26","1","26","26","10","0","26","10","26","30","1","26","26","26","0","2956"
"0","27","1","670010027","27","0","0","24","0","27","0","27","0","200100","27","21","27","200000006","27","0","289","27","27","0","27","1","27","27","10","0","27","10","27","30","1","27","27","27","0","3211"
"0","28","1","670010028","28","0","0","25","0","28","0","28","0","200100","28","21","28","200000006","28","0","309","28","28","0","28","1","28","28","10","0","28","10","28","30","1","28","28","28","0","3466"
"0","29","1","670010029","29","0","0","25","0","29","0","29","0","200100","29","22","29","200000006","29","0","330","29","29","0","29","1","29","29","10","0","29","10","29","30","1","29","29","29","0","3721"
"0","30","1","670010030","30","0","0","25","0","30","0","30","0","200100","30","22","30","200000006","30","0","350","30","30","0","30","1","30","30","10","0","30","10","30","30","1","30","30","30","0","3976"
"0","31","1","670010031","31","0","0","26","0","31","0","31","0","200100","31","22","31","200000006","31","0","370","31","31","0","31","1","31","31","10","0","31","10","31","30","1","31","31","31","0","4232"
"0","32","1","670010032","32","0","0","26","0","32","0","32","0","200100","32","22","32","200000006","32","0","390","32","32","0","32","1","32","32","10","0","32","10","32","30","1","32","32","32","0","4487"
"0","33","1","670010033","33","0","0","26","0","33","0","33","0","200100","33","22","33","200000006","33","0","410","33","33","0","33","1","33","33","10","0","33","10","33","30","1","33","33","33","0","4742"
"0","34","1","670010034","34","0","0","26","0","34","0","34","0","200100","34","23","34","200000006","34","0","431","34","34","0","34","1","34","34","10","0","34","10","34","30","1","34","34","34","0","4997"
"0","35","1","670010035","35","0","0","27","0","35","0","35","0","200100","35","23","35","200000006","35","0","451","35","35","0","35","1","35","35","10","0","35","10","35","30","1","35","35","35","0","5252"
"0","36","1","670010036","36","0","0","27","0","36","0","36","0","200100","36","23","36","200000006","36","0","471","36","36","0","36","1","36","36","10","0","36","10","36","30","1","36","36","36","0","5507"
"0","37","1","670010037","37","0","0","31","0","37","0","37","0","200100","37","27","37","200000006","37","0","516","37","37","0","37","1","37","37","10","0","37","10","37","30","1","37","37","37","0","5667"
"0","38","1","670010038","38","0","0","35","0","38","0","38","0","200100","38","31","38","200000006","38","0","562","38","38","0","38","1","38","38","10","0","38","10","38","30","1","38","38","38","0","5826"
"0","39","1","670010039","39","0","0","39","0","39","0","39","0","200100","39","35","39","200000006","39","0","607","39","39","0","39","1","39","39","10","0","39","10","39","30","1","39","39","39","0","5986"
"0","40","1","670010040","40","0","0","40","0","40","0","40","0","200100","40","36","40","200000006","40","0","712","40","40","0","40","1","40","40","10","0","40","10","40","30","1","40","40","40","0","7437"
"0","41","1","670010041","41","0","0","40","0","41","0","41","0","200100","41","36","41","200000006","41","0","816","41","41","0","41","1","41","41","10","0","41","10","41","30","1","41","41","41","0","8888"
"0","42","1","670010042","42","0","0","41","0","42","0","42","0","200100","42","36","42","200000006","42","0","913","42","42","0","42","1","42","42","10","0","42","10","42","30","1","42","42","42","0","9321"
"0","43","1","670010043","43","0","0","41","0","43","0","43","0","200100","43","36","43","200000006","43","0","1010","43","43","0","43","1","43","43","10","0","43","10","43","30","1","43","43","43","0","9754"
"0","44","1","670010044","44","0","0","45","0","44","0","44","0","200100","44","38","44","200000006","44","0","1079","44","44","0","44","1","44","44","10","0","44","10","44","30","1","44","44","44","0","10008"
"0","45","1","670010045","45","0","0","49","0","45","0","45","0","200100","45","41","45","200000006","45","0","1148","45","45","0","45","1","45","45","10","0","45","10","45","30","1","45","45","45","0","10263"
"0","46","1","670010046","46","0","0","53","0","46","0","46","0","200100","46","43","46","200000006","46","0","1217","46","46","0","46","1","46","46","10","0","46","10","46","30","1","46","46","46","0","10517"
"0","47","1","670010047","47","0","0","57","0","47","0","47","0","200100","47","45","47","200000006","47","0","1286","47","47","0","47","1","47","47","10","0","47","10","47","30","1","47","47","47","0","10771"
"0","48","1","670010048","48","0","0","61","0","48","0","48","0","200100","48","48","48","200000006","48","0","1355","48","48","0","48","1","48","48","10","0","48","10","48","30","1","48","48","48","0","11026"
"0","49","1","670010049","49","0","0","65","0","49","0","49","0","200100","49","50","49","200000006","49","0","1424","49","49","0","49","1","49","49","10","0","49","10","49","30","1","49","49","49","0","11280"
"0","50","1","670010050","50","0","0","69","0","50","0","50","0","200100","50","52","50","200000006","50","0","1493","50","50","0","50","1","50","50","10","0","50","10","50","30","1","50","50","50","0","11534"
"0","51","1","670010051","51","0","0","73","0","51","0","51","0","200100","51","55","51","200000006","51","0","1562","51","51","0","51","1","51","51","10","0","51","10","51","30","1","51","51","51","0","11789"
"0","52","1","670010052","52","0","0","77","0","52","0","52","0","200100","52","57","52","200000006","52","0","1632","52","52","0","52","1","52","52","10","0","52","10","52","30","1","52","52","52","0","12043"
"0","53","1","670010053","53","0","0","81","0","53","0","53","0","200100","53","59","53","200000006","53","0","1701","53","53","0","53","1","53","53","10","0","53","10","53","30","1","53","53","53","0","12297"
"0","54","1","670010054","54","0","0","85","0","54","0","54","0","200100","54","62","54","200000006","54","0","1770","54","54","0","54","1","54","54","10","0","54","10","54","30","1","54","54","54","0","12552"
"0","55","1","670010055","55","0","0","89","0","55","0","55","0","200100","55","64","55","200000006","55","0","1839","55","55","0","55","1","55","55","10","0","55","10","55","30","1","55","55","55","0","12806"
"0","56","1","670010056","56","0","0","93","0","56","0","56","0","200100","56","66","56","200000006","56","0","1908","56","56","0","56","1","56","56","10","0","56","10","56","30","1","56","56","56","0","13060"
"0","57","1","670010057","57","0","0","97","0","57","0","57","0","200100","57","69","57","200000006","57","0","1977","57","57","0","57","1","57","57","10","0","57","10","57","30","1","57","57","57","0","13315"
"0","58","1","670010058","58","0","0","101","0","58","0","58","0","200100","58","71","58","200000006","58","0","2046","58","58","0","58","1","58","58","10","0","58","10","58","30","1","58","58","58","0","13569"
"0","59","1","670010059","59","0","0","105","0","59","0","59","0","200100","59","73","59","200000006","59","0","2115","59","59","0","59","1","59","59","10","0","59","10","59","30","1","59","59","59","0","13823"
"0","60","1","670010060","60","0","0","109","0","60","0","60","0","200100","60","76","60","200000006","60","0","2184","60","60","0","60","1","60","60","10","0","60","10","60","30","1","60","60","60","0","14078"
"0","61","1","670010061","61","0","0","113","0","61","0","61","0","200100","61","78","61","200000006","61","0","2253","61","61","0","61","1","61","61","10","0","61","10","61","30","1","61","61","61","0","14332"
"0","62","1","670010062","62","0","0","113","0","62","0","62","0","200100","62","79","62","200000006","62","0","2280","62","62","0","62","1","62","62","10","0","62","10","62","30","1","62","62","62","0","15514"
"0","63","1","670010063","63","0","0","114","0","63","0","63","0","200100","63","79","63","200000006","63","0","2306","63","63","0","63","1","63","63","10","0","63","10","63","30","1","63","63","63","0","16696"
"0","64","1","670010064","64","0","0","114","0","64","0","64","0","200100","64","80","64","200000006","64","0","2333","64","64","0","64","1","64","64","10","0","64","10","64","30","1","64","64","64","0","17878"
"0","65","1","670010065","65","0","0","114","0","65","0","65","0","200100","65","81","65","200000006","65","0","2359","65","65","0","65","1","65","65","10","0","65","10","65","30","1","65","65","65","0","19060"
"0","66","1","670010066","66","0","0","115","0","66","0","66","0","200100","66","82","66","200000006","66","0","2386","66","66","0","66","1","66","66","10","0","66","10","66","30","1","66","66","66","0","20242"
"0","67","1","670010067","67","0","0","115","0","67","0","67","0","200100","67","82","67","200000006","67","0","2412","67","67","0","67","1","67","67","10","0","67","10","67","30","1","67","67","67","0","21425"
"0","68","1","670010068","68","0","0","115","0","68","0","68","0","200100","68","83","68","200000006","68","0","2439","68","68","0","68","1","68","68","10","0","68","10","68","30","1","68","68","68","0","22607"
"0","69","1","670010069","69","0","0","116","0","69","0","69","0","200100","69","84","69","200000006","69","0","2466","69","69","0","69","1","69","69","10","0","69","10","69","30","1","69","69","69","0","23789"
"0","70","1","670010070","70","0","0","116","0","70","0","70","0","200100","70","85","70","200000006","70","0","2492","70","70","0","70","1","70","70","10","0","70","10","70","30","1","70","70","70","0","24971"
"0","71","1","670010071","71","0","0","116","0","71","0","71","0","200100","71","85","71","200000006","71","0","2519","71","71","0","71","1","71","71","10","0","71","10","71","30","1","71","71","71","0","26153"
"0","1","1","670020001","1","0","0","8","0","1","0","1","0","200200","1","10","1","200000001","1","0","108","1","1","0","1","1","1","1","10","0","1","10","1","30","1","1","1","1","0","924"
"0","2","1","670020002","2","0","0","8","0","2","0","2","0","200200","2","10","2","200000001","2","0","111","2","2","0","2","1","2","2","10","0","2","10","2","30","1","2","2","2","0","927"
"0","3","1","670020003","3","0","0","8","0","3","0","3","0","200200","3","10","3","200000001","3","0","114","3","3","0","3","1","3","3","10","0","3","10","3","30","1","3","3","3","0","930"
"0","4","1","670020004","4","0","0","9","0","4","0","4","0","200200","4","11","4","200000001","4","0","117","4","4","0","4","1","4","4","10","0","4","10","4","30","1","4","4","4","0","933"
"0","5","1","670020005","5","0","0","9","0","5","0","5","0","200200","5","11","5","200000001","5","0","120","5","5","0","5","1","5","5","10","0","5","10","5","30","1","5","5","5","0","936"
"0","6","1","670020006","6","0","0","9","0","6","0","6","0","200200","6","11","6","200000001","6","0","123","6","6","0","6","1","6","6","10","0","6","10","6","30","1","6","6","6","0","939"
"0","7","1","670020007","7","0","0","10","0","7","0","7","0","200200","7","12","7","200000001","7","0","126","7","7","0","7","1","7","7","10","0","7","10","7","30","1","7","7","7","0","942"
"0","8","1","670020008","8","0","0","10","0","8","0","8","0","200200","8","12","8","200000001","8","0","129","8","8","0","8","1","8","8","10","0","8","10","8","30","1","8","8","8","0","945"
"0","9","1","670020009","9","0","0","10","0","9","0","9","0","200200","9","12","9","200000001","9","0","132","9","9","0","9","1","9","9","10","0","9","10","9","30","1","9","9","9","0","948"
"0","10","1","670020010","10","0","0","11","0","10","0","10","0","200200","10","13","10","200000001","10","0","135","10","10","0","10","1","10","10","10","0","10","10","10","30","1","10","10","10","0","951"
"0","11","1","670020011","11","0","0","11","0","11","0","11","0","200200","11","13","11","200000001","11","0","138","11","11","0","11","1","11","11","10","0","11","10","11","30","1","11","11","11","0","954"
"0","12","1","670020012","12","0","0","11","0","12","0","12","0","200200","12","13","12","200000001","12","0","141","12","12","0","12","1","12","12","10","0","12","10","12","30","1","12","12","12","0","957"
"0","13","1","670020013","13","0","0","12","0","13","0","13","0","200200","13","14","13","200000001","13","0","144","13","13","0","13","1","13","13","10","0","13","10","13","30","1","13","13","13","0","960"
"0","14","1","670020014","14","0","0","12","0","14","0","14","0","200200","14","14","14","200000001","14","0","147","14","14","0","14","1","14","14","10","0","14","10","14","30","1","14","14","14","0","963"
"0","15","1","670020015","15","0","0","13","0","15","0","15","0","200200","15","15","15","200000001","15","0","151","15","15","0","15","1","15","15","10","0","15","10","15","30","1","15","15","15","0","966"
"0","16","1","670020016","16","0","0","13","0","16","0","16","0","200200","16","15","16","200000001","16","0","175","16","16","0","16","1","16","16","10","0","16","10","16","30","1","16","16","16","0","1322"
"0","17","1","670020017","17","0","0","13","0","17","0","17","0","200200","17","15","17","200000001","17","0","199","17","17","0","17","1","17","17","10","0","17","10","17","30","1","17","17","17","0","1678"
"0","18","1","670020018","18","0","0","13","0","18","0","18","0","200200","18","15","18","200000001","18","0","207","18","18","0","18","1","18","18","10","0","18","10","18","30","1","18","18","18","0","1884"
"0","19","1","670020019","19","0","0","14","0","19","0","19","0","200200","19","16","19","200000001","19","0","215","19","19","0","19","1","19","19","10","0","19","10","19","30","1","19","19","19","0","2090"
"0","20","1","670020020","20","0","0","14","0","20","0","20","0","200200","20","16","20","200000001","20","0","223","20","20","0","20","1","20","20","10","0","20","10","20","30","1","20","20","20","0","2296"
"0","21","1","670020021","21","0","0","14","0","21","0","21","0","200200","21","17","21","200000001","21","0","237","21","21","0","21","1","21","21","10","0","21","10","21","30","1","21","21","21","0","2377"
"0","22","1","670020022","22","0","0","14","0","22","0","22","0","200200","22","17","22","200000001","22","0","251","22","22","0","22","1","22","22","10","0","22","10","22","30","1","22","22","22","0","2458"
"0","23","1","670020023","23","0","0","14","0","23","0","23","0","200200","23","17","23","200000001","23","0","251","23","23","0","23","1","23","23","10","0","23","10","23","30","1","23","23","23","0","2658"
"0","24","1","670020024","24","0","0","16","0","24","0","24","0","200200","24","19","24","200000001","24","0","268","24","24","0","24","1","24","24","10","0","24","10","24","30","1","24","24","24","0","2829"
"0","25","1","670020025","25","0","0","18","0","25","0","25","0","200200","25","21","25","200000001","25","0","285","25","25","0","25","1","25","25","10","0","25","10","25","30","1","25","25","25","0","2999"
"0","26","1","670020026","26","0","0","19","0","26","0","26","0","200200","26","24","26","200000001","26","0","302","26","26","0","26","1","26","26","10","0","26","10","26","30","1","26","26","26","0","3170"
"0","27","1","670020027","27","0","0","21","0","27","0","27","0","200200","27","26","27","200000001","27","0","319","27","27","0","27","1","27","27","10","0","27","10","27","30","1","27","27","27","0","3340"
"0","28","1","670020028","28","0","0","23","0","28","0","28","0","200200","28","28","28","200000001","28","0","336","28","28","0","28","1","28","28","10","0","28","10","28","30","1","28","28","28","0","3511"
"0","29","1","670020029","29","0","0","23","0","29","0","29","0","200200","29","29","29","200000001","29","0","380","29","29","0","29","1","29","29","10","0","29","10","29","30","1","29","29","29","0","4632"
"0","30","1","670020030","30","0","0","23","0","30","0","30","0","200200","30","29","30","200000001","30","0","412","30","30","0","30","1","30","30","10","0","30","10","30","30","1","30","30","30","0","4717"
"0","31","1","670020031","31","0","0","23","0","31","0","31","0","200200","31","28","31","200000001","31","0","443","31","31","0","31","1","31","31","10","0","31","10","31","30","1","31","31","31","0","4802"
"0","32","1","670020032","32","0","0","23","0","32","0","32","0","200200","32","28","32","200000001","32","0","432","32","32","0","32","1","32","32","10","0","32","10","32","30","1","32","32","32","0","4887"
"0","33","1","670020033","33","0","0","23","0","33","0","33","0","200200","33","28","33","200000001","33","0","420","33","33","0","33","1","33","33","10","0","33","10","33","30","1","33","33","33","0","4972"
"0","34","1","670020034","34","0","0","24","0","34","0","34","0","200200","34","28","34","200000001","34","0","499","34","34","0","34","1","34","34","10","0","34","10","34","30","1","34","34","34","0","5985"
"0","35","1","670020035","35","0","0","27","0","35","0","35","0","200200","35","32","35","200000001","35","0","525","35","35","0","35","1","35","35","10","0","35","10","35","30","1","35","35","35","0","6241"
"0","36","1","670020036","36","0","0","30","0","36","0","36","0","200200","36","36","36","200000001","36","0","550","36","36","0","36","1","36","36","10","0","36","10","36","30","1","36","36","36","0","6497"
"0","37","1","670020037","37","0","0","32","0","37","0","37","0","200200","37","39","37","200000001","37","0","576","37","37","0","37","1","37","37","10","0","37","10","37","30","1","37","37","37","0","6752"
"0","38","1","670020038","38","0","0","35","0","38","0","38","0","200200","38","43","38","200000001","38","0","601","38","38","0","38","1","38","38","10","0","38","10","38","30","1","38","38","38","0","7008"
"0","39","1","670020039","39","0","0","33","0","39","0","39","0","200200","39","42","39","200000001","39","0","671","39","39","0","39","1","39","39","10","0","39","10","39","30","1","39","39","39","0","7387"
"0","40","1","670020040","40","0","0","35","0","40","0","40","0","200200","40","44","40","200000001","40","0","679","40","40","0","40","1","40","40","10","0","40","10","40","30","1","40","40","40","0","8119"
"0","41","1","670020041","41","0","0","37","0","41","0","41","0","200200","41","46","41","200000001","41","0","729","41","41","0","41","1","41","41","10","0","41","10","41","30","1","41","41","41","0","9635"
"0","42","1","670020042","42","0","0","38","0","42","0","42","0","200200","42","47","42","200000001","42","0","778","42","42","0","42","1","42","42","10","0","42","10","42","30","1","42","42","42","0","11151"
"0","43","1","670020043","43","0","0","38","0","43","0","43","0","200200","43","47","43","200000001","43","0","790","43","43","0","43","1","43","43","10","0","43","10","43","30","1","43","43","43","0","11476"
"0","44","1","670020044","44","0","0","39","0","44","0","44","0","200200","44","47","44","200000001","44","0","802","44","44","0","44","1","44","44","10","0","44","10","44","30","1","44","44","44","0","11802"
"0","45","1","670020045","45","0","0","39","0","45","0","45","0","200200","45","47","45","200000001","45","0","814","45","45","0","45","1","45","45","10","0","45","10","45","30","1","45","45","45","0","12127"
"0","46","1","670020046","46","0","0","40","0","46","0","46","0","200200","46","48","46","200000001","46","0","971","46","46","0","46","1","46","46","10","0","46","10","46","30","1","46","46","46","0","13833"
"0","47","1","670020047","47","0","0","40","0","47","0","47","0","200200","47","49","47","200000001","47","0","1128","47","47","0","47","1","47","47","10","0","47","10","47","30","1","47","47","47","0","15539"
"0","48","1","670020048","48","0","0","41","0","48","0","48","0","200200","48","50","48","200000001","48","0","1284","48","48","0","48","1","48","48","10","0","48","10","48","30","1","48","48","48","0","17245"
"0","49","1","670020049","49","0","0","41","0","49","0","49","0","200200","49","51","49","200000001","49","0","1441","49","49","0","49","1","49","49","10","0","49","10","49","30","1","49","49","49","0","18951"
