cee35264831b62cc47650d0b1e7a0074ad51b8d3476cd396c51648647df2e9e5,82aabb29c5a1578e51f706a3db99ee7df38a47428d39c501d45eaefdb37a7d73,7a30372c2e5da1981995a1c7a1ff37a13e25abaad75fdb92c56c953327a3ec52,1721fc5c58cb5f3646385482627a402321413e6dae4c631b4d01e61093260f29,74d3b7b61fc6783091de70b9de425f00244f0f12645cb13b72a0340431fc1408,ac1aa1766bb46719ca5a37119bf0403b68f9c2907e8893452a816556a4cfa4c9,7e1d33a2e09c4dc2cc7031ae5b98b174df5e8da5235d8f322164587e75d7702d,6a033422faa9d34cd8d1085d1cad2308ba7e03464097c164ca013849d35f51af,01d46a247af0acc84a9994b3fa14e9068aefe0384d8b0bf857cbd649e2fcc73e,d4692b7a49cc0b68d9e8abe6acf4761d321a6dc587f1d47d38136b0a9e5fbedf,14f7aa3eacfc32226ead27ebe6da714ab57b9fbe076e1bce327e1a2c7391159f,c107d8ce17556fbeacea9bf04b2a5893d84406b321459ce272d56a977c36493b,fa9e243a44e3b8a043c62075d3fd5ffd5da4898a31f09cfb77ba6a9e0b1e9305,6ab8fd38db09da79c2fdd417b884035d55e22ad7cf1d2e589ce81bf64ee74e0c
"31091","2020/11/05 12:00:00","0","0","100","2","0","0","109101","0","2030/08/01 14:59:59","0","28010","2"
"31011","2020/11/05 12:00:00","0","0","100","2","0","0","101101","0","2030/08/01 14:59:59","0","28011","1"
"31129","2020/11/05 12:00:00","0","0","100","2","0","0","112901","0","2030/08/01 14:59:59","0","28011","2"
"31070","2020/11/05 12:00:00","0","0","100","2","0","0","107001","0","2030/08/01 14:59:59","0","28012","1"
"31110","2022/03/21","0","0","100","2","0","0","111001","0","2030/08/01 14:59:59","0","28013","1"
"31164","2022/03/21","0","0","100","2","0","0","116401","0","2030/08/01 14:59:59","0","28013","2"
"31109","2022/03/21","0","0","100","2","0","0","110901","0","2030/08/01 14:59:59","0","28014","1"
"31163","2022/03/21","0","0","100","2","0","0","116301","0","2030/08/01 14:59:59","0","28014","2"
"31108","2022/03/21","0","0","100","2","0","0","110801","0","2030/08/01 14:59:59","0","28015","1"
"31162","2022/03/21","0","0","100","2","0","0","116201","0","2030/08/01 14:59:59","0","28015","2"
"31042","2022/04/18","0","0","100","2","0","0","104201","0","2030/08/01 14:59:59","0","28016","1"
"31084","2022/04/18","0","0","100","2","0","0","108401","0","2030/08/01 14:59:59","0","28016","2"
"31173","2022/04/18","0","0","100","2","0","0","117301","0","2030/08/01 14:59:59","0","28016","3"
"31014","2022/04/18","0","0","100","2","0","0","101401","0","2030/08/01 14:59:59","0","28017","1"
"31122","2022/04/18","0","0","100","2","0","0","112201","0","2030/08/01 14:59:59","0","28017","2"
"31157","2022/04/18","0","0","100","2","0","0","115701","0","2030/08/01 14:59:59","0","28017","3"
"31053","2022/04/18","0","0","100","2","0","0","105301","0","2030/08/01 14:59:59","0","28018","1"
"31142","2022/04/18","0","0","100","2","0","0","114201","0","2030/08/01 14:59:59","0","28018","2"
"31068","2022/05/16","0","0","100","2","0","0","106801","0","2030/08/01 14:59:59","0","28019","1"
"31212","2022/05/16","0","0","100","2","0","0","121201","0","2030/08/01 14:59:59","0","28019","2"
"31047","2022/05/16","0","0","100","2","0","0","104701","0","2030/08/01 14:59:59","0","28020","1"
"31136","2022/05/16","0","0","100","2","0","0","113601","0","2030/08/01 14:59:59","0","28020","2"
"31027","2022/05/16","0","0","100","2","0","0","102701","0","2030/08/01 14:59:59","0","28021","1"
"31090","2022/05/16","0","0","100","2","0","0","109001","0","2030/08/01 14:59:59","0","28021","2"
"31170","2022/05/16","0","0","100","2","0","0","117001","0","2030/08/01 14:59:59","0","28021","3"
"31071","2023/01/15 15:00:00","0","0","100","2","0","0","107101","0","2030/08/01 14:59:59","0","28022","1"
"31061","2023/01/15 15:00:00","0","0","100","2","0","0","106101","0","2030/08/01 14:59:59","0","28022","2"
"31070","2023/01/15 15:00:00","0","0","100","2","0","0","107001","0","2030/08/01 14:59:59","0","28022","3"
"31804","2023/01/15 15:00:00","0","0","100","2","0","0","180401","0","2030/08/01 14:59:59","0","28022","4"
"31805","2023/01/15 15:00:00","0","0","100","2","0","0","180501","0","2030/08/01 14:59:59","0","28022","5"
"31802","2023/01/15 15:00:00","0","0","100","2","0","0","180201","0","2030/08/01 14:59:59","0","28022","6"
"31068","2023/01/15 15:00:00","0","0","100","2","0","0","106801","0","2030/08/01 14:59:59","0","28022","7"
"31801","2023/01/15 15:00:00","0","0","100","2","0","0","180101","0","2030/08/01 14:59:59","0","28022","8"
"31806","2023/01/15 15:00:00","0","0","100","2","0","0","180601","0","2030/08/01 14:59:59","0","28022","9"
"31803","2023/01/15 15:00:00","0","0","100","2","0","0","180301","0","2030/08/01 14:59:59","0","28022","10"
"31807","2023/01/15 15:00:00","0","0","100","2","0","0","180701","0","2030/08/01 14:59:59","0","28022","11"
"31067","2023/01/15 15:00:00","0","0","100","2","0","0","106701","0","2030/08/01 14:59:59","0","28022","12"
"31808","2023/01/15 15:00:00","0","0","100","2","0","0","180801","0","2030/08/01 14:59:59","0","28022","13"
"31181","2023/01/15 15:00:00","0","0","100","2","0","0","118101","0","2030/08/01 14:59:59","0","28022","14"
"31809","2023/01/15 15:00:00","0","0","100","2","0","0","180901","0","2030/08/01 14:59:59","0","28022","15"
"31230","2023/01/15 15:00:00","0","0","100","2","0","0","123001","0","2030/08/01 14:59:59","0","28022","16"
"31075","2023/01/15 15:00:00","0","0","100","2","0","0","107501","0","2030/08/01 14:59:59","0","28023","1"
"31077","2023/01/15 15:00:00","0","0","100","2","0","0","107701","0","2030/08/01 14:59:59","0","28023","2"
"31078","2023/01/15 15:00:00","0","0","100","2","0","0","107801","0","2030/08/01 14:59:59","0","28023","3"
"31079","2023/01/15 15:00:00","0","0","100","2","0","0","107901","0","2030/08/01 14:59:59","0","28023","4"
"31081","2023/01/15 15:00:00","0","0","100","2","0","0","108101","0","2030/08/01 14:59:59","0","28023","5"
"31083","2023/01/15 15:00:00","0","0","100","2","0","0","108301","0","2030/08/01 14:59:59","0","28023","6"
"31084","2023/01/15 15:00:00","0","0","100","2","0","0","108401","0","2030/08/01 14:59:59","0","28023","7"
"31086","2023/01/15 15:00:00","0","0","100","2","0","0","108601","0","2030/08/01 14:59:59","0","28023","8"
"31087","2023/01/15 15:00:00","0","0","100","2","0","0","108701","0","2030/08/01 14:59:59","0","28023","9"
"31088","2023/01/15 15:00:00","0","0","100","2","0","0","108801","0","2030/08/01 14:59:59","0","28023","10"
"31091","2023/01/15 15:00:00","0","0","100","2","0","0","109101","0","2030/08/01 14:59:59","0","28023","11"
"31100","2023/01/15 15:00:00","0","0","100","2","0","0","110001","0","2030/08/01 14:59:59","0","28023","12"
"31103","2023/01/15 15:00:00","0","0","100","2","0","0","110301","0","2030/08/01 14:59:59","0","28023","13"
"31104","2023/01/15 15:00:00","0","0","100","2","0","0","110401","0","2030/08/01 14:59:59","0","28023","14"
"31106","2023/01/15 15:00:00","0","0","100","2","0","0","110601","0","2030/08/01 14:59:59","0","28023","15"
"31111","2023/01/15 15:00:00","0","0","100","2","0","0","111101","0","2030/08/01 14:59:59","0","28023","16"
"31115","2023/01/15 15:00:00","0","0","100","2","0","0","111501","0","2030/08/01 14:59:59","0","28023","17"
"31120","2023/01/15 15:00:00","0","0","100","2","0","0","112001","0","2030/08/01 14:59:59","0","28023","18"
"31119","2023/01/15 15:00:00","0","0","100","2","0","0","111901","0","2030/08/01 14:59:59","0","28023","19"
"31131","2023/01/15 15:00:00","0","0","100","2","0","0","113101","0","2030/08/01 14:59:59","0","28023","20"
"31134","2023/01/15 15:00:00","0","0","100","2","0","0","113401","0","2030/08/01 14:59:59","0","28023","21"
"31139","2023/01/15 15:00:00","0","0","100","2","0","0","113901","0","2030/08/01 14:59:59","0","28023","22"
"31144","2023/01/15 15:00:00","0","0","100","2","0","0","114401","0","2030/08/01 14:59:59","0","28023","23"
"31118","2023/01/15 15:00:00","0","0","100","2","0","0","111801","0","2030/08/01 14:59:59","0","28023","24"
"31150","2023/01/15 15:00:00","0","0","100","2","0","0","115001","0","2030/08/01 14:59:59","0","28023","25"
"31155","2023/01/15 15:00:00","0","0","100","2","0","0","115501","0","2030/08/01 14:59:59","0","28023","26"
"31170","2023/01/15 15:00:00","0","0","100","2","0","0","117001","0","2030/08/01 14:59:59","0","28023","27"
"31172","2023/01/15 15:00:00","0","0","100","2","0","0","117201","0","2030/08/01 14:59:59","0","28023","28"
"31180","2023/01/15 15:00:00","0","0","100","2","0","0","118001","0","2030/08/01 14:59:59","0","28023","29"
"31177","2023/01/15 15:00:00","0","0","100","2","0","0","117701","0","2030/08/01 14:59:59","0","28023","30"
"31199","2023/01/15 15:00:00","0","0","100","2","0","0","119901","0","2030/08/01 14:59:59","0","28023","31"
"31207","2023/01/15 15:00:00","0","0","100","2","0","0","120701","0","2030/08/01 14:59:59","0","28023","32"
"31209","2023/01/15 15:00:00","0","0","100","2","0","0","120901","0","2030/08/01 14:59:59","0","28023","33"
"31210","2023/01/15 15:00:00","0","0","100","2","0","0","121001","0","2030/08/01 14:59:59","0","28023","34"
"31211","2023/01/15 15:00:00","0","0","100","2","0","0","121101","0","2030/08/01 14:59:59","0","28023","35"
"31215","2023/01/15 15:00:00","0","0","100","2","0","0","121501","0","2030/08/01 14:59:59","0","28023","36"
"31225","2023/01/15 15:00:00","0","0","100","2","0","0","122501","0","2030/08/01 14:59:59","0","28023","37"
"31229","2023/01/15 15:00:00","0","0","100","2","0","0","122901","0","2030/08/01 14:59:59","0","28023","38"
"31233","2023/01/15 15:00:00","0","0","100","2","0","0","123301","0","2030/08/01 14:59:59","0","28023","39"
"31236","2023/01/15 15:00:00","0","0","100","2","0","0","123601","0","2030/08/01 14:59:59","0","28023","40"
"31238","2023/01/15 15:00:00","0","0","100","2","0","0","123801","0","2030/08/01 14:59:59","0","28023","41"
"31240","2023/01/15 15:00:00","0","0","100","2","0","0","124001","0","2030/08/01 14:59:59","0","28023","42"
"31076","2023/01/15 15:00:00","0","0","100","2","0","0","107601","0","2030/08/01 14:59:59","0","28023","43"
"31080","2023/01/15 15:00:00","0","0","100","2","0","0","108001","0","2030/08/01 14:59:59","0","28023","44"
"31082","2023/01/15 15:00:00","0","0","100","2","0","0","108201","0","2030/08/01 14:59:59","0","28023","45"
"31085","2023/01/15 15:00:00","0","0","100","2","0","0","108501","0","2030/08/01 14:59:59","0","28023","46"
"31089","2023/01/15 15:00:00","0","0","100","2","0","0","108901","0","2030/08/01 14:59:59","0","28023","47"
"31090","2023/01/15 15:00:00","0","0","100","2","0","0","109001","0","2030/08/01 14:59:59","0","28023","48"
"31101","2023/01/15 15:00:00","0","0","100","2","0","0","110101","0","2030/08/01 14:59:59","0","28023","49"
"31105","2023/01/15 15:00:00","0","0","100","2","0","0","110501","0","2030/08/01 14:59:59","0","28023","50"
"31112","2023/01/15 15:00:00","0","0","100","2","0","0","111201","0","2030/08/01 14:59:59","0","28023","51"
"31116","2023/01/15 15:00:00","0","0","100","2","0","0","111601","0","2030/08/01 14:59:59","0","28023","52"
"31121","2023/01/15 15:00:00","0","0","100","2","0","0","112101","0","2030/08/01 14:59:59","0","28023","53"
"31123","2023/01/15 15:00:00","0","0","100","2","0","0","112301","0","2030/08/01 14:59:59","0","28023","54"
"31130","2023/01/15 15:00:00","0","0","100","2","0","0","113001","0","2030/08/01 14:59:59","0","28023","55"
"31132","2023/01/15 15:00:00","0","0","100","2","0","0","113201","0","2030/08/01 14:59:59","0","28023","56"
"31135","2023/01/15 15:00:00","0","0","100","2","0","0","113501","0","2030/08/01 14:59:59","0","28023","57"
"31141","2023/01/15 15:00:00","0","0","100","2","0","0","114101","0","2030/08/01 14:59:59","0","28023","58"
"31146","2023/01/15 15:00:00","0","0","100","2","0","0","114601","0","2030/08/01 14:59:59","0","28023","59"
"31147","2023/01/15 15:00:00","0","0","100","2","0","0","114701","0","2030/08/01 14:59:59","0","28023","60"
"31156","2023/01/15 15:00:00","0","0","100","2","0","0","115601","0","2030/08/01 14:59:59","0","28023","61"
"31158","2023/01/15 15:00:00","0","0","100","2","0","0","115801","0","2030/08/01 14:59:59","0","28023","62"
"31168","2023/01/15 15:00:00","0","0","100","2","0","0","116801","0","2030/08/01 14:59:59","0","28023","63"
"31174","2023/01/15 15:00:00","0","0","100","2","0","0","117401","0","2030/08/01 14:59:59","0","28023","64"
"31178","2023/01/15 15:00:00","0","0","100","2","0","0","117801","0","2030/08/01 14:59:59","0","28023","65"
"31192","2023/01/15 15:00:00","0","0","100","2","0","0","119201","0","2030/08/01 14:59:59","0","28023","66"
"31208","2023/01/15 15:00:00","0","0","100","2","0","0","120801","0","2030/08/01 14:59:59","0","28023","67"
"31212","2023/01/15 15:00:00","0","0","100","2","0","0","121201","0","2030/08/01 14:59:59","0","28023","68"
"31221","2023/01/15 15:00:00","0","0","100","2","0","0","122101","0","2030/08/01 14:59:59","0","28023","69"
"31224","2023/01/15 15:00:00","0","0","100","2","0","0","122401","0","2030/08/01 14:59:59","0","28023","70"
"31228","2023/01/15 15:00:00","0","0","100","2","0","0","122801","0","2030/08/01 14:59:59","0","28023","71"
"31235","2023/01/15 15:00:00","0","0","100","2","0","0","123501","0","2030/08/01 14:59:59","0","28023","72"
"31241","2023/01/15 15:00:00","0","0","100","2","0","0","124101","0","2030/08/01 14:59:59","0","28023","73"
"31009","2023/01/15 15:00:00","0","0","100","2","0","0","100901","0","2030/08/01 14:59:59","0","28024","1"
"31010","2023/01/15 15:00:00","0","0","100","2","0","0","101001","0","2030/08/01 14:59:59","0","28024","2"
"31011","2023/01/15 15:00:00","0","0","100","2","0","0","101101","0","2030/08/01 14:59:59","0","28024","3"
"31012","2023/01/15 15:00:00","0","0","100","2","0","0","101201","0","2030/08/01 14:59:59","0","28024","4"
"31018","2023/01/15 15:00:00","0","0","100","2","0","0","101801","0","2030/08/01 14:59:59","0","28024","5"
"31028","2023/01/15 15:00:00","0","0","100","2","0","0","102801","0","2030/08/01 14:59:59","0","28024","6"
"31029","2023/01/15 15:00:00","0","0","100","2","0","0","102901","0","2030/08/01 14:59:59","0","28024","7"
"31030","2023/01/15 15:00:00","0","0","100","2","0","0","103001","0","2030/08/01 14:59:59","0","28024","8"
"31032","2023/01/15 15:00:00","0","0","100","2","0","0","103201","0","2030/08/01 14:59:59","0","28024","9"
"31043","2023/01/15 15:00:00","0","0","100","2","0","0","104301","0","2030/08/01 14:59:59","0","28024","10"
"31049","2023/01/15 15:00:00","0","0","100","2","0","0","104901","0","2030/08/01 14:59:59","0","28024","11"
"31053","2023/01/15 15:00:00","0","0","100","2","0","0","105301","0","2030/08/01 14:59:59","0","28024","12"
"31057","2023/01/15 15:00:00","0","0","100","2","0","0","105701","0","2030/08/01 14:59:59","0","28024","13"
"31047","2023/01/15 15:00:00","0","0","100","2","0","0","104701","0","2030/08/01 14:59:59","0","28024","14"
"31063","2023/01/15 15:00:00","0","0","100","2","0","0","106301","0","2030/08/01 14:59:59","0","28024","15"
"31036","2023/01/15 15:00:00","0","0","100","2","0","0","103601","0","2030/08/01 14:59:59","0","28024","16"
"31044","2023/01/15 15:00:00","0","0","100","2","0","0","104401","0","2030/08/01 14:59:59","0","28024","17"
"31037","2023/01/15 15:00:00","0","0","100","2","0","0","103701","0","2030/08/01 14:59:59","0","28024","18"
"31056","2023/01/15 15:00:00","0","0","100","2","0","0","105601","0","2030/08/01 14:59:59","0","28024","19"
"31014","2023/01/15 15:00:00","0","0","100","2","0","0","101401","0","2030/08/01 14:59:59","0","28024","20"
"31092","2023/01/15 15:00:00","0","0","100","2","0","0","109201","0","2030/08/01 14:59:59","0","28024","21"
"31094","2023/01/15 15:00:00","0","0","100","2","0","0","109401","0","2030/08/01 14:59:59","0","28024","22"
"31095","2023/01/15 15:00:00","0","0","100","2","0","0","109501","0","2030/08/01 14:59:59","0","28024","23"
"31096","2023/01/15 15:00:00","0","0","100","2","0","0","109601","0","2030/08/01 14:59:59","0","28024","24"
"31107","2023/01/15 15:00:00","0","0","100","2","0","0","110701","0","2030/08/01 14:59:59","0","28024","25"
"31108","2023/01/15 15:00:00","0","0","100","2","0","0","110801","0","2030/08/01 14:59:59","0","28024","26"
"31113","2023/01/15 15:00:00","0","0","100","2","0","0","111301","0","2030/08/01 14:59:59","0","28024","27"
"31114","2023/01/15 15:00:00","0","0","100","2","0","0","111401","0","2030/08/01 14:59:59","0","28024","28"
"31065","2023/01/15 15:00:00","0","0","100","2","0","0","106501","0","2030/08/01 14:59:59","0","28024","29"
"31117","2023/01/15 15:00:00","0","0","100","2","0","0","111701","0","2030/08/01 14:59:59","0","28024","30"
"31122","2023/01/15 15:00:00","0","0","100","2","0","0","112201","0","2030/08/01 14:59:59","0","28024","31"
"31110","2023/01/15 15:00:00","0","0","100","2","0","0","111001","0","2030/08/01 14:59:59","0","28024","32"
"31109","2023/01/15 15:00:00","0","0","100","2","0","0","110901","0","2030/08/01 14:59:59","0","28024","33"
"31127","2023/01/15 15:00:00","0","0","100","2","0","0","112701","0","2030/08/01 14:59:59","0","28024","34"
"31128","2023/01/15 15:00:00","0","0","100","2","0","0","112801","0","2030/08/01 14:59:59","0","28024","35"
"31129","2023/01/15 15:00:00","0","0","100","2","0","0","112901","0","2030/08/01 14:59:59","0","28024","36"
"31066","2023/01/15 15:00:00","0","0","100","2","0","0","106601","0","2030/08/01 14:59:59","0","28024","37"
"31133","2023/01/15 15:00:00","0","0","100","2","0","0","113301","0","2030/08/01 14:59:59","0","28024","38"
"31136","2023/01/15 15:00:00","0","0","100","2","0","0","113601","0","2030/08/01 14:59:59","0","28024","39"
"31137","2023/01/15 15:00:00","0","0","100","2","0","0","113701","0","2030/08/01 14:59:59","0","28024","40"
"31138","2023/01/15 15:00:00","0","0","100","2","0","0","113801","0","2030/08/01 14:59:59","0","28024","41"
"31140","2023/01/15 15:00:00","0","0","100","2","0","0","114001","0","2030/08/01 14:59:59","0","28024","42"
"31142","2023/01/15 15:00:00","0","0","100","2","0","0","114201","0","2030/08/01 14:59:59","0","28024","43"
"31143","2023/01/15 15:00:00","0","0","100","2","0","0","114301","0","2030/08/01 14:59:59","0","28024","44"
"31145","2023/01/15 15:00:00","0","0","100","2","0","0","114501","0","2030/08/01 14:59:59","0","28024","45"
"31064","2023/01/15 15:00:00","0","0","100","2","0","0","106401","0","2030/08/01 14:59:59","0","28024","46"
"31157","2023/01/15 15:00:00","0","0","100","2","0","0","115701","0","2030/08/01 14:59:59","0","28024","47"
"31159","2023/01/15 15:00:00","0","0","100","2","0","0","115901","0","2030/08/01 14:59:59","0","28024","48"
"31160","2023/01/15 15:00:00","0","0","100","2","0","0","116001","0","2030/08/01 14:59:59","0","28024","49"
"31162","2023/01/15 15:00:00","0","0","100","2","0","0","116201","0","2030/08/01 14:59:59","0","28024","50"
"31163","2023/01/15 15:00:00","0","0","100","2","0","0","116301","0","2030/08/01 14:59:59","0","28024","51"
"31165","2023/01/15 15:00:00","0","0","100","2","0","0","116501","0","2030/08/01 14:59:59","0","28024","52"
"31166","2023/01/15 15:00:00","0","0","100","2","0","0","116601","0","2030/08/01 14:59:59","0","28024","53"
"31167","2023/01/15 15:00:00","0","0","100","2","0","0","116701","0","2030/08/01 14:59:59","0","28024","54"
"31169","2023/01/15 15:00:00","0","0","100","2","0","0","116901","0","2030/08/01 14:59:59","0","28024","55"
"31171","2023/01/15 15:00:00","0","0","100","2","0","0","117101","0","2030/08/01 14:59:59","0","28024","56"
"31173","2023/01/15 15:00:00","0","0","100","2","0","0","117301","0","2030/08/01 14:59:59","0","28024","57"
"31175","2023/01/15 15:00:00","0","0","100","2","0","0","117501","0","2030/08/01 14:59:59","0","28024","58"
"31176","2023/01/15 15:00:00","0","0","100","2","0","0","117601","0","2030/08/01 14:59:59","0","28024","59"
"31179","2023/01/15 15:00:00","0","0","100","2","0","0","117901","0","2030/08/01 14:59:59","0","28024","60"
"31190","2023/01/15 15:00:00","0","0","100","2","0","0","119001","0","2030/08/01 14:59:59","0","28024","61"
"31191","2023/01/15 15:00:00","0","0","100","2","0","0","119101","0","2030/08/01 14:59:59","0","28024","62"
"31193","2023/01/15 15:00:00","0","0","100","2","0","0","119301","0","2030/08/01 14:59:59","0","28024","63"
"31164","2023/01/15 15:00:00","0","0","100","2","0","0","116401","0","2030/08/01 14:59:59","0","28024","64"
"31213","2023/01/15 15:00:00","0","0","100","2","0","0","121301","0","2030/08/01 14:59:59","0","28024","65"
"31214","2023/01/15 15:00:00","0","0","100","2","0","0","121401","0","2030/08/01 14:59:59","0","28024","66"
"31216","2023/01/15 15:00:00","0","0","100","2","0","0","121601","0","2030/08/01 14:59:59","0","28024","67"
"31220","2023/01/15 15:00:00","0","0","100","2","0","0","122001","0","2030/08/01 14:59:59","0","28024","68"
"31219","2023/01/15 15:00:00","0","0","100","2","0","0","121901","0","2030/08/01 14:59:59","0","28024","69"
"31222","2023/01/15 15:00:00","0","0","100","2","0","0","122201","0","2030/08/01 14:59:59","0","28024","70"
"31223","2023/01/15 15:00:00","0","0","100","2","0","0","122301","0","2030/08/01 14:59:59","0","28024","71"
"31226","2023/01/15 15:00:00","0","0","100","2","0","0","122601","0","2030/08/01 14:59:59","0","28024","72"
"31227","2023/01/15 15:00:00","0","0","100","2","0","0","122701","0","2030/08/01 14:59:59","0","28024","73"
"31231","2023/01/15 15:00:00","0","0","100","2","0","0","123101","0","2030/08/01 14:59:59","0","28024","74"
"31232","2023/01/15 15:00:00","0","0","100","2","0","0","123201","0","2030/08/01 14:59:59","0","28024","75"
"31237","2023/01/15 15:00:00","0","0","100","2","0","0","123701","0","2030/08/01 14:59:59","0","28024","76"
"31239","2023/01/15 15:00:00","0","0","100","2","0","0","123901","0","2030/08/01 14:59:59","0","28024","77"
"31242","2023/01/15 15:00:00","0","0","100","2","0","0","124201","0","2030/08/01 14:59:59","0","28024","78"
"31005","2023/01/15 15:00:00","0","0","100","2","0","0","100501","0","2030/08/01 14:59:59","0","28024","79"
"31006","2023/01/15 15:00:00","0","0","100","2","0","0","100601","0","2030/08/01 14:59:59","0","28024","80"
"31007","2023/01/15 15:00:00","0","0","100","2","0","0","100701","0","2030/08/01 14:59:59","0","28024","81"
"31008","2023/01/15 15:00:00","0","0","100","2","0","0","100801","0","2030/08/01 14:59:59","0","28024","82"
"31013","2023/01/15 15:00:00","0","0","100","2","0","0","101301","0","2030/08/01 14:59:59","0","28024","83"
"31015","2023/01/15 15:00:00","0","0","100","2","0","0","101501","0","2030/08/01 14:59:59","0","28024","84"
"31016","2023/01/15 15:00:00","0","0","100","2","0","0","101601","0","2030/08/01 14:59:59","0","28024","85"
"31017","2023/01/15 15:00:00","0","0","100","2","0","0","101701","0","2030/08/01 14:59:59","0","28024","86"
"31020","2023/01/15 15:00:00","0","0","100","2","0","0","102001","0","2030/08/01 14:59:59","0","28024","87"
"31023","2023/01/15 15:00:00","0","0","100","2","0","0","102301","0","2030/08/01 14:59:59","0","28024","88"
"31026","2023/01/15 15:00:00","0","0","100","2","0","0","102601","0","2030/08/01 14:59:59","0","28024","89"
"31027","2023/01/15 15:00:00","0","0","100","2","0","0","102701","0","2030/08/01 14:59:59","0","28024","90"
"31031","2023/01/15 15:00:00","0","0","100","2","0","0","103101","0","2030/08/01 14:59:59","0","28024","91"
"31033","2023/01/15 15:00:00","0","0","100","2","0","0","103301","0","2030/08/01 14:59:59","0","28024","92"
"31038","2023/01/15 15:00:00","0","0","100","2","0","0","103801","0","2030/08/01 14:59:59","0","28024","93"
"31042","2023/01/15 15:00:00","0","0","100","2","0","0","104201","0","2030/08/01 14:59:59","0","28024","94"
"31045","2023/01/15 15:00:00","0","0","100","2","0","0","104501","0","2030/08/01 14:59:59","0","28024","95"
"31046","2023/01/15 15:00:00","0","0","100","2","0","0","104601","0","2030/08/01 14:59:59","0","28024","96"
"31048","2023/01/15 15:00:00","0","0","100","2","0","0","104801","0","2030/08/01 14:59:59","0","28024","97"
