4a25689df72d8a2e332b38802f8b06529e5b1e962735586b47357aaac55aadf1,8338a1ed9eb955b2c23aa9b0015b9e02db0b0b557ec50e241fb4b24442fe1d82,e1631293143cd7b23a641160cbbb9db9b9d209233df85298f8ab219fa3d8d4c0,6a415ae4a9612760ce7cea7d0d66da2dbdfaae027e85c7a5cb17f2a9aa59d206,211a97bccc0a936364e0e6c5839d41d826f662259990ba2bb19ce98898f0a514,a091686ea598320ba5186abd31b0315db9a4db9f3d7c491422f0823c8bdc2666,78f95f939e05b94c5fc992fd4f41af2883d3e5282525b8e355d3dbfc30b75376,78b299d5146aa2b90aa346266ea93ac3070ea24373badbaf900073373fcbc5f6,932e026bc1e7ced8c46054c3207089a91bee0a478f2f73ccf3a7f439e9cb9df9,214a9567ce8ab46aa1c3152b34c5eb158acffc7cb776bc107c3b6bd659f24260,08194d42aca0a784763cc9cb72fa5d8ddfcbbba8d84ece6a1dbb9e2c54adb4e2,6675564c161212a09f7bcf67275f55535d27c771e9a4fc68f23027799994eca0,721a9f68868dd65af6fdadbd200a81a1a0d6d13693ee93705d70fd91b46e4985,4c77b89babea65012ee77358d8ffe01988d5616402d3aa6bd6af2aee4495279e,c0bc5e931cadecfaed8eb4d1858e28e823b253975d4efefb6b48152a447129c2,cf39dbae9c0ae817f34f7b333c05e3778e55e4138200054324f1cc465de7f341,deb7ceca01b99639979df83c8a7b57d82de1eb1fbc8827e00368ebb3f02d0d43,10fbffebfb9d00de576c4e5f3b1e631df2397dc5baeb4fe868533e002c5da8e3,3b85be55cf839b0d32288647e8971129e7ad7a62519aba33481980d5d6052eab
"0","1389","25","0","0","0","6","0","9","5","100201","109","110","0","100","9","2130","175","0"
"0","1758","28","0","0","0","30","0","10","10","100201","126","115","0","135","14","2490","395","0"
"0","2159","35","0","0","0","53","0","11","10","100201","145","129","0","151","14","2910","735","0"
"0","2471","56","0","0","0","63","0","12","12","100201","171","138","0","177","17","3430","955","0"
"0","2705","94","0","0","0","63","0","13","14","100201","209","140","0","199","20","3810","1175","0"
"0","2982","133","0","0","0","71","0","14","16","100201","251","146","0","199","20","3990","1295","0"
"0","3310","168","0","0","0","81","0","15","18","100201","293","151","0","199","20","4130","1395","0"
"0","3658","208","0","0","0","81","0","16","18","100201","336","157","0","199","20","4330","1495","0"
"0","4008","250","0","0","0","81","0","17","18","100201","384","158","3","214","20","4510","1495","0"
"0","4353","295","0","0","0","81","0","18","18","100201","441","158","6","229","20","4915","1495","0"
"0","4719","349","0","0","0","81","0","19","18","100201","506","158","6","229","20","5560","1590","0"
"0","5176","406","0","0","0","93","0","20","18","100201","568","158","6","229","20","6145","1685","0"
"0","5618","472","0","0","0","93","0","21","18","100201","646","158","6","229","20","6765","1685","0"
"0","6142","541","0","0","0","93","0","22","18","100201","725","158","6","229","20","8080","1685","0"
"0","6707","619","0","0","0","93","0","23","18","100201","810","158","6","229","20","9855","1685","0"
"0","7347","704","0","0","0","93","0","24","18","100201","901","158","6","229","20","11380","1685","0"
"0","8212","784","0","0","0","103","0","25","18","100201","987","158","6","229","20","12675","1685","0"
"0","9328","853","0","0","0","118","0","26","18","100201","1062","158","6","229","20","13965","1685","0"
"0","10563","920","0","0","0","128","0","27","18","100201","1132","158","6","229","20","15535","1685","0"
"0","11885","990","0","0","0","138","0","28","18","100201","1203","158","6","229","20","17300","1685","0"
"0","13290","1066","0","0","0","148","0","29","18","100201","1279","158","6","229","20","19295","1685","0"
"0","14765","1147","0","0","0","158","0","30","18","100201","1360","158","6","229","20","21525","1685","0"
"0","16312","1230","0","0","0","168","0","31","18","100201","1443","158","6","229","20","23915","1685","0"
"0","17930","1315","0","0","0","178","0","32","18","100201","1528","158","6","229","20","26460","1685","0"
"0","19645","1402","0","0","0","188","0","33","18","100201","1615","158","6","229","20","29250","1685","0"
"0","21457","1491","0","0","0","198","0","34","18","100201","1704","158","6","229","20","32450","1685","0"
"0","23342","1581","0","0","0","208","0","35","18","100201","1794","158","6","229","20","36060","1685","0"
"0","25290","1672","0","0","0","218","0","36","18","100201","1885","158","6","229","20","40010","1685","0"
"0","27300","1765","0","0","0","228","0","37","18","100201","1978","158","6","229","20","44205","1685","0"
"0","29381","1859","0","0","0","238","0","38","18","100201","2072","158","6","229","20","48640","1685","0"
"0","31528","1953","0","0","0","248","0","39","18","100201","2166","158","6","229","20","53405","1685","0"
"0","33762","2047","0","0","0","258","0","40","18","100201","2260","158","6","229","20","58600","1685","0"
"0","36082","2143","0","0","0","268","0","41","18","100201","2356","158","6","229","20","64310","1685","0"
"0","38467","2241","0","0","0","278","0","42","18","100201","2454","158","6","229","20","70430","1685","0"
"0","0","2","0","0","22","0","0","2","0","100301","0","0","0","0","0","95","75","0"
"0","0","6","0","0","71","0","0","3","0","100301","2","0","0","0","0","310","125","0"
"0","0","11","0","0","176","0","0","4","0","100301","4","0","0","10","0","685","155","0"
"0","0","20","0","0","289","0","0","5","0","100301","11","5","0","20","0","1435","155","0"
"0","0","31","0","0","499","0","0","6","0","100301","13","5","0","35","0","2300","245","0"
"0","0","43","0","0","746","0","0","7","0","100301","15","5","0","35","0","3270","715","0"
"0","0","57","0","0","1040","0","3","8","0","100301","23","5","0","50","0","4025","715","0"
"0","0","71","20","0","1353","0","7","9","0","100301","31","5","0","65","9","4630","1115","0"
"0","0","80","50","0","1729","0","12","10","0","100301","40","30","5","65","18","4990","1115","0"
"0","0","88","88","13","2147","0","17","11","0","100301","49","40","7","65","18","5410","1115","0"
"0","0","98","130","29","2581","0","17","12","0","100301","56","40","7","65","21","6180","1115","0"
"0","0","112","163","42","3026","0","17","13","0","100301","66","40","7","98","24","6670","1115","0"
"0","0","123","214","42","3571","0","17","14","0","100301","76","40","7","131","24","7050","1115","0"
"0","0","142","280","42","4098","0","17","15","0","100301","91","40","7","131","24","7420","1115","0"
"0","0","156","370","45","4716","0","17","16","0","100301","99","40","7","143","24","7560","1115","0"
"0","0","170","467","48","5390","0","17","17","0","100301","105","40","7","143","24","7750","1115","0"
"0","0","179","591","48","6136","0","17","18","0","100301","114","40","7","143","24","8015","1115","0"
"0","0","191","730","48","6947","0","17","19","0","100301","126","40","7","143","24","8340","1115","0"
"0","0","213","849","48","7816","0","17","20","0","100301","138","40","7","143","24","8665","1115","0"
"0","0","233","980","48","8795","0","17","21","0","100301","149","40","7","143","24","8950","1115","0"
"0","0","249","1098","48","9978","0","17","22","0","100301","162","40","7","143","24","9165","1115","0"
"0","0","273","1169","48","11268","0","17","23","0","100301","181","40","7","143","24","9510","1115","0"
"0","0","296","1230","48","12629","0","17","24","0","100301","203","40","7","143","24","10190","1115","0"
"0","0","310","1293","48","14227","0","17","25","0","100301","222","40","7","143","24","10710","1115","0"
"0","0","316","1332","48","16038","0","17","26","0","100301","231","40","7","143","24","11535","1115","0"
"0","0","321","1356","48","17934","0","17","27","0","100301","238","40","7","143","24","12780","1115","0"
"0","0","326","1380","48","19958","0","17","28","0","100301","245","40","7","143","24","14025","1115","0"
"0","0","341","1405","48","22063","0","17","29","0","100301","260","40","7","143","24","15210","1115","0"
"0","0","371","1431","48","24192","0","17","30","0","100301","290","40","7","143","24","16130","1115","0"
"0","0","386","1457","48","26550","0","17","31","0","100301","305","40","7","143","24","17315","1115","0"
"0","0","386","1483","48","29128","0","17","32","0","100301","305","40","7","143","24","18865","1115","0"
"0","0","386","1508","48","31789","0","17","33","0","100301","305","40","7","143","24","20515","1115","0"
"0","0","401","1532","48","34482","0","17","34","0","100301","320","40","7","143","24","22000","1115","0"
"0","0","416","1556","48","37354","0","17","35","0","100301","335","40","7","143","24","23485","1115","0"
"0","0","432","1580","48","40325","0","17","36","0","100301","351","40","7","143","24","24970","1115","0"
"0","0","464","1604","48","43265","0","17","37","0","100301","383","40","7","143","24","26290","1115","0"
"0","0","480","1628","48","46437","0","17","38","0","100301","399","40","7","143","24","27800","1115","0"
"0","0","480","1652","48","49834","0","17","39","0","100301","399","40","7","143","24","29500","1115","0"
"0","0","487","1676","48","53298","0","17","40","0","100301","406","40","7","143","24","31170","1115","0"
"0","0","494","1700","48","56914","0","17","41","0","100301","413","40","7","143","24","32965","1115","0"
"0","0","502","1724","48","60661","0","17","42","0","100301","421","40","7","143","24","34810","1115","0"
"0","0","2","0","0","10","0","0","2","0","100401","0","0","1","10","0","65","100","0"
"0","0","5","0","0","58","0","0","3","0","100401","0","0","2","25","0","185","200","0"
"0","0","10","0","0","135","0","0","4","0","100401","4","0","4","50","0","475","360","0"
"0","0","17","0","0","243","0","0","5","0","100401","10","0","7","80","0","985","520","0"
"0","0","25","0","0","429","0","3","6","0","100401","14","0","11","95","0","1515","820","0"
"0","0","34","0","0","674","0","6","7","0","100401","20","0","15","120","0","1835","1425","0"
"0","0","48","10","0","912","0","6","8","0","100401","32","0","15","145","9","2735","1985","0"
"0","10","67","30","0","1157","0","6","9","5","100401","48","0","22","145","23","3480","1985","0"
"0","20","87","60","0","1392","0","6","10","10","100401","68","15","27","145","28","4330","1985","0"
"0","20","105","86","3","1695","0","6","11","10","100401","88","35","32","145","28","5030","1985","0"
"0","20","126","108","6","2037","0","6","12","10","100401","106","55","39","145","28","5430","2085","0"
"0","20","155","151","6","2425","0","6","13","10","100401","125","55","41","170","28","5630","2285","0"
"0","20","189","215","6","2845","0","6","14","10","100401","144","57","41","170","28","5830","2285","0"
"0","20","212","289","9","3314","0","6","15","12","100401","167","57","43","170","28","5830","2285","0"
"0","20","232","378","17","3815","0","6","16","12","100401","190","57","45","170","28","5830","2385","0"
"0","20","263","465","22","4337","0","6","17","12","100401","209","57","45","170","28","5930","2535","0"
"0","20","291","573","22","4884","0","6","18","12","100401","237","57","50","170","28","5990","2685","0"
"0","20","323","655","22","5553","0","6","19","12","100401","266","57","52","170","28","6085","2685","0"
"0","20","368","696","22","6292","0","6","20","12","100401","293","57","52","170","28","6185","2780","0"
"0","20","419","740","22","7020","0","6","21","12","100401","333","57","52","170","28","6430","2780","0"
"0","20","468","788","22","7888","0","6","22","12","100401","383","57","52","170","28","6660","2780","0"
"0","20","519","817","22","8928","0","6","23","12","100401","428","57","52","170","28","7065","2780","0"
"0","20","566","835","22","10110","0","6","24","12","100401","474","57","52","170","28","7385","2780","0"
"0","20","611","867","22","11440","0","6","25","12","100401","523","57","52","170","28","7705","2780","0"
"0","20","656","902","22","12898","0","6","26","12","100401","576","57","52","170","28","8000","2780","0"
"0","20","697","929","22","14495","0","6","27","12","100401","624","57","52","170","28","8455","2780","0"
"0","20","740","963","22","16211","0","6","28","12","100401","669","57","52","170","28","9000","2780","0"
"0","20","822","986","22","17592","0","6","29","12","100401","751","57","52","170","28","10655","2780","0"
"0","20","913","1000","22","18978","0","6","30","12","100401","842","57","52","170","28","12805","2780","0"
"0","20","996","1014","22","20529","0","6","31","12","100401","925","57","52","170","28","15175","2780","0"
"0","20","1066","1027","22","22273","0","6","32","12","100401","995","57","52","170","28","17965","2780","0"
"0","20","1132","1039","22","24101","0","6","33","12","100401","1061","57","52","170","28","21205","2780","0"
"0","20","1214","1051","22","25905","0","6","34","12","100401","1143","57","52","170","28","24690","2780","0"
"0","20","1297","1063","22","27832","0","6","35","12","100401","1226","57","52","170","28","28585","2780","0"
"0","20","1381","1075","22","29820","0","6","36","12","100401","1310","57","52","170","28","32820","2780","0"
"0","20","1482","1087","22","31739","0","6","37","12","100401","1411","57","52","170","28","37135","2780","0"
"0","20","1568","1099","22","33853","0","6","38","12","100401","1497","57","52","170","28","41880","2780","0"
"0","20","1638","1111","22","36155","0","6","39","12","100401","1567","57","52","170","28","47145","2780","0"
"0","20","1715","1123","22","38497","0","6","40","12","100401","1644","57","52","170","28","52610","2780","0"
"0","20","1793","1135","22","40946","0","6","41","12","100401","1722","57","52","170","28","58515","2780","0"
"0","20","1873","1147","22","43471","0","6","42","12","100401","1802","57","52","170","28","64880","2780","0"
"0","0","4","0","0","12","0","0","2","0","100501","0","0","0","0","0","80","125","0"
"0","0","8","0","0","49","0","0","3","0","100501","0","0","1","0","0","350","225","0"
"0","0","17","0","0","110","0","0","4","0","100501","3","0","1","15","0","880","275","0"
"0","0","28","0","0","173","0","0","5","0","100501","11","0","7","15","0","1660","275","0"
"0","0","48","0","0","265","0","3","6","0","100501","19","0","7","15","0","2925","275","0"
"0","0","66","0","0","476","0","6","7","0","100501","29","0","7","40","0","3595","275","0"
"0","0","87","0","0","615","0","10","8","0","100501","49","0","7","40","0","4800","575","0"
"0","10","104","0","0","788","0","14","9","0","100501","72","15","12","40","5","5635","1025","0"
"0","20","125","0","5","1027","0","17","10","0","100501","94","15","12","65","10","6415","1325","0"
"0","20","148","30","10","1305","0","20","11","0","100501","112","25","12","65","10","7295","1625","0"
"0","20","178","80","10","1564","0","20","12","0","100501","136","35","12","65","12","8135","1875","0"
"0","20","214","126","10","1861","0","20","13","0","100501","160","37","12","65","17","8655","2095","0"
"0","20","249","162","10","2191","0","20","14","2","100501","189","39","12","71","17","9045","2215","0"
"0","20","280","202","10","2575","0","20","15","4","100501","219","39","14","77","17","9235","2315","0"
"0","20","319","236","10","2930","0","20","16","4","100501","260","39","14","89","17","9365","2415","0"
"0","20","357","280","14","3244","0","20","17","4","100501","312","39","17","89","17","9655","2415","0"
"0","20","394","352","18","3595","0","20","18","4","100501","371","39","20","89","17","9935","2415","0"
"0","20","443","409","18","4029","0","20","19","4","100501","428","39","20","89","17","10305","2510","0"
"0","20","498","436","18","4501","0","20","20","4","100501","489","39","25","89","17","10590","2605","0"
"0","20","554","488","18","5022","0","20","21","4","100501","559","39","30","89","17","10800","2605","0"
"0","20","612","587","18","5725","0","20","22","4","100501","622","39","30","89","17","11290","2605","0"
"0","20","681","681","18","6562","0","20","23","4","100501","685","39","30","89","17","11605","2605","0"
"0","20","754","746","18","7465","0","20","24","4","100501","756","39","30","89","17","11925","2605","0"
"0","20","825","813","18","8484","0","20","25","4","100501","831","39","30","89","17","12540","2605","0"
"0","20","896","864","18","9621","0","20","26","4","100501","910","39","30","89","17","13290","2605","0"
"0","20","964","892","18","10886","0","20","27","4","100501","985","39","30","89","17","14290","2605","0"
"0","20","1041","911","18","11991","0","20","28","4","100501","1064","39","30","89","17","17330","2605","0"
"0","20","1130","921","18","12893","0","20","29","4","100501","1153","39","30","89","17","22690","2605","0"
"0","20","1224","931","18","13832","0","20","30","4","100501","1247","39","30","89","17","28565","2605","0"
"0","20","1322","941","18","14808","0","20","31","4","100501","1345","39","30","89","17","34730","2605","0"
"0","20","1423","951","18","15821","0","20","32","4","100501","1446","39","30","89","17","41265","2605","0"
"0","20","1526","961","18","16891","0","20","33","4","100501","1549","39","30","89","17","48415","2605","0"
"0","20","1631","971","18","18018","0","20","34","4","100501","1654","39","30","89","17","56345","2605","0"
"0","20","1737","981","18","19183","0","20","35","4","100501","1760","39","30","89","17","64985","2605","0"
"0","20","1844","991","18","20385","0","20","36","4","100501","1867","39","30","89","17","74185","2605","0"
"0","20","1953","1001","18","21624","0","20","37","4","100501","1976","39","30","89","17","83850","2605","0"
"0","20","2063","1011","18","22900","0","20","38","4","100501","2086","39","30","89","17","94005","2605","0"
"0","20","2173","1021","18","24213","0","20","39","4","100501","2196","39","30","89","17","104695","2605","0"
"0","20","2283","1031","18","25583","0","20","40","4","100501","2306","39","30","89","17","115995","2605","0"
"0","20","2395","1041","18","27009","0","20","41","4","100501","2418","39","30","89","17","128085","2605","0"
"0","20","2509","1051","18","28472","0","20","42","4","100501","2532","39","30","89","17","140945","2605","0"
"0","23","1","0","0","0","0","0","2","0","100601","2","0","0","0","0","55","75","0"
"0","78","2","0","0","0","0","0","3","0","100601","7","0","0","0","0","150","150","0"
"0","169","5","0","0","0","0","0","4","0","100601","16","10","0","5","0","325","200","0"
"0","322","7","0","0","0","0","0","5","0","100601","32","10","0","15","0","625","200","0"
"0","495","15","0","0","0","0","0","6","0","100601","51","25","0","15","0","1155","200","0"
"0","724","22","0","0","26","0","0","7","0","100601","69","30","0","50","0","1515","200","0"
"0","960","29","0","0","26","0","0","8","0","100601","93","60","0","85","4","2115","200","0"
"0","1224","40","0","0","26","0","0","9","5","100601","120","95","0","85","9","2650","200","0"
"0","1549","50","0","0","26","13","0","10","10","100601","143","105","0","85","14","3240","420","0"
"0","1880","66","0","0","26","28","0","11","10","100601","167","119","0","101","14","3840","640","0"
"0","2215","79","0","0","26","43","0","12","17","100601","192","135","0","111","17","4200","760","0"
"0","2582","102","0","0","26","69","0","13","19","100601","217","135","0","121","17","4640","980","0"
"0","2954","130","0","0","26","93","0","14","19","100601","250","137","0","133","17","4760","1220","0"
"0","3356","157","0","0","26","109","0","15","21","100601","282","146","0","133","17","4990","1220","0"
"0","3805","183","0","0","26","129","0","16","21","100601","316","152","0","133","17","5140","1320","0"
"0","4258","216","0","0","26","144","0","17","21","100601","353","153","0","158","17","5260","1320","0"
"0","4708","248","0","0","26","169","0","18","21","100601","397","153","3","173","17","5665","1320","0"
"0","5206","287","0","0","26","193","0","19","21","100601","447","153","3","173","17","6310","1320","0"
"0","5797","327","0","0","26","240","0","20","21","100601","493","153","3","173","17","6860","1415","0"
"0","6452","370","0","0","26","288","0","21","21","100601","543","153","3","173","17","7370","1515","0"
"0","7171","420","0","0","26","318","0","22","21","100601","603","153","3","173","17","8370","1515","0"
"0","7937","474","0","0","26","318","0","23","21","100601","672","153","3","173","17","10145","1515","0"
"0","8818","533","0","0","26","333","0","24","21","100601","738","153","3","173","17","11670","1515","0"
"0","9964","587","0","0","26","355","0","25","21","100601","798","153","3","173","17","12670","1515","0"
"0","11385","630","0","0","26","377","0","26","21","100601","847","153","3","173","17","13505","1515","0"
"0","12944","670","0","0","26","394","0","27","21","100601","890","153","3","173","17","14530","1515","0"
"0","14609","712","0","0","26","411","0","28","21","100601","933","153","3","173","17","15675","1515","0"
"0","16394","758","0","0","26","429","0","29","21","100601","979","153","3","173","17","16895","1515","0"
"0","18267","808","0","0","26","447","0","30","21","100601","1029","153","3","173","17","18270","1515","0"
"0","20231","859","0","0","26","465","0","31","21","100601","1080","153","3","173","17","19725","1515","0"
"0","22285","911","0","0","26","483","0","32","21","100601","1132","153","3","173","17","21260","1515","0"
"0","24455","965","0","0","26","500","0","33","21","100601","1186","153","3","173","17","22870","1515","0"
"0","26760","1020","0","0","26","517","0","34","21","100601","1241","153","3","173","17","24650","1515","0"
"0","29157","1076","0","0","26","534","0","35","21","100601","1297","153","3","173","17","26670","1515","0"
"0","31636","1133","0","0","26","551","0","36","21","100601","1354","153","3","173","17","28860","1515","0"
"0","34195","1191","0","0","26","568","0","37","21","100601","1412","153","3","173","17","31220","1515","0"
"0","36844","1250","0","0","26","585","0","38","21","100601","1471","153","3","173","17","33655","1515","0"
"0","39578","1309","0","0","26","602","0","39","21","100601","1530","153","3","173","17","36255","1515","0"
"0","42417","1368","0","0","26","619","0","40","21","100601","1589","153","3","173","17","39120","1515","0"
"0","45985","1393","0","0","26","643","0","41","21","100601","1614","153","3","173","17","39920","1515","0"
"0","49675","1419","0","0","26","667","0","42","21","100601","1640","153","3","173","17","40720","1515","0"
"0","0","3","0","0","6","0","0","2","0","100701","0","0","2","0","0","80","100","0"
"0","0","10","0","0","46","0","0","3","0","100701","0","0","3","0","0","200","200","0"
"0","0","20","0","0","94","0","0","4","0","100701","5","0","7","0","0","550","360","0"
"0","0","35","0","0","190","0","0","5","0","100701","11","0","10","0","0","1060","520","0"
"0","0","53","0","0","323","0","0","6","0","100701","19","0","14","0","0","1740","890","0"
"0","0","76","0","0","480","0","0","7","0","100701","34","0","18","0","0","2330","1260","0"
"0","0","97","0","0","593","0","0","8","0","100701","50","0","28","0","0","3510","1585","0"
"0","10","124","5","0","790","0","0","9","0","100701","70","0","35","0","5","4255","1585","0"
"0","20","152","20","0","1035","0","0","10","0","100701","90","0","36","0","13","5065","1585","0"
"0","20","177","40","0","1296","0","0","11","0","100701","110","20","41","0","16","5765","1585","0"
"0","20","205","50","10","1558","0","0","12","0","100701","132","40","48","0","16","6265","1685","0"
"0","20","245","50","20","1786","0","0","13","0","100701","165","42","52","0","16","6785","1785","0"
"0","20","285","60","20","2066","0","2","14","2","100701","204","44","54","0","16","7005","1785","0"
"0","20","317","70","20","2455","0","4","15","4","100701","239","44","56","0","16","7005","1885","0"
"0","20","357","82","25","2857","0","4","16","4","100701","269","44","56","0","16","7205","1985","0"
"0","20","401","82","30","3253","0","4","17","4","100701","296","44","59","0","16","7715","2135","0"
"0","20","439","94","30","3721","0","4","18","4","100701","334","44","64","0","16","8025","2285","0"
"0","20","484","116","30","4301","0","4","19","4","100701","375","44","66","0","16","8025","2380","0"
"0","20","536","136","30","4938","0","4","20","4","100701","419","44","66","0","16","8060","2475","0"
"0","20","590","148","30","5511","0","4","21","4","100701","486","44","71","0","16","8205","2475","0"
"0","20","656","188","30","6189","0","4","22","4","100701","552","44","71","0","16","8695","2475","0"
"0","20","742","188","30","6953","0","4","23","4","100701","622","44","71","0","16","9010","2475","0"
"0","20","830","188","30","7793","0","4","24","4","100701","697","44","71","0","16","9330","2475","0"
"0","20","912","205","30","8782","0","4","25","4","100701","772","44","71","0","16","9945","2475","0"
"0","20","990","231","30","9897","0","4","26","4","100701","851","44","71","0","16","10695","2475","0"
"0","20","1062","249","30","11147","0","4","27","4","100701","926","44","71","0","16","11695","2475","0"
"0","20","1143","258","30","12226","0","4","28","4","100701","1007","44","71","0","16","14735","2475","0"
"0","20","1230","267","30","13384","0","4","29","4","100701","1094","44","71","0","16","18005","2475","0"
"0","20","1322","276","30","14579","0","4","30","4","100701","1186","44","71","0","16","21790","2475","0"
"0","20","1424","276","30","15520","0","4","31","4","100701","1288","44","71","0","16","27955","2475","0"
"0","20","1529","276","30","16499","0","4","32","4","100701","1393","44","71","0","16","34490","2475","0"
"0","20","1636","276","30","17534","0","4","33","4","100701","1500","44","71","0","16","41640","2475","0"
"0","20","1745","276","30","18625","0","4","34","4","100701","1609","44","71","0","16","49570","2475","0"
