d1857534e96ff58b2b1d123eeeaa393f3dd3612fb7b70c3c35b24ba51d211cb3,748926cdc5d7f5a199b4b1316ac8a87529ad24d0d6148f67807bb177e0e63b0b,893b1a8101c21b5bd9f2d8bc6450b83729dbcade165ca73300bda958617e082d,aa5d5bad4ae2c0ce75392461e0dcb6fce2142d27e9fae409166ae2e4319d558e,228c07a0deaa99e4abe5fe9dcfec4d16547294ea0bb06a206ae4a9c913fc5071,3ab83d816404a8167a17cc5d4fb92417300fbfad942b7fcceb221b38e32c28bf,8649803e6ab1191904274c893890bccb5a2f9cd07a929b0a9c6bafda6a8fc006,27123b261a9e950540cd3680d35f0ed5ee9cde65b7297f387993feadcbd24e0a,cfb4e7532f6fea64ae565ac0ad7d0ea1b9b0264af7d328338ee6e9d1e658c5bc,ce349f6249bbae6e22cd89d511d5e89c5b7aa302912fa908befe4e0290f0c821,d39bc3a1e923f5c6f14e44a8c42366862ac7e432c6c7aebcda12a3081e49c7f0,0486b302934b3fe532c9d95dd3e4e105e1d43b19f288699d42a086a1dbf2a4df,d5af2db8500949c3e19840cb884a3b07a6230c65b40aeebc65ef57005c07212f,6a2999fc5dda4c3bfdc8357aa5e82dfbe0d690c39904948ba6f56824c9738ed6,1d4cf9455b80719baaf175e4f21e8ab4aeb939c3348dcd983add3ea296afc819,3f8cfb8cdff85c68f7a4f8e368bd958403bd24ed8fc12cddaded74d78c18bd4b,f05420b8872c470e81b46458f3252ef01c8fb5b2dd072c2b9284c77763b6a3e5,8ef023c8b530cd85a3707ab495e11c55d388aad16599e2280b87b2d24b412559,c4032db41ec193c2abac98826962388b7d11a988ccd82078af5d7da1546035cf
"37","0","21","62","1160","9","157","0","20","0","0","4580","8971","100101","255","15","20","232","2045"
"37","0","22","62","1262","9","176","0","20","0","0","4790","10078","100101","255","15","20","259","2045"
"37","0","23","62","1343","9","199","0","20","0","0","4880","11352","100101","255","15","20","287","2045"
"37","0","24","62","1416","9","221","0","20","0","0","4970","12783","100101","255","15","20","308","2045"
"37","0","25","62","1471","9","247","0","20","0","0","5230","14334","100101","255","15","20","331","2045"
"37","0","26","62","1495","9","280","0","20","0","0","6835","15835","100101","255","15","20","359","2045"
"37","0","27","62","1513","9","313","0","20","0","0","8440","17449","100101","255","15","20","387","2045"
"37","0","28","62","1538","9","326","0","20","0","0","9225","19454","100101","255","15","20","400","2045"
"37","0","29","62","1571","9","341","0","20","0","0","10010","21599","100101","255","15","20","415","2045"
"37","0","30","62","1614","9","366","0","20","0","0","10270","23844","100101","255","15","20","440","2045"
"37","0","31","62","1657","9","376","0","20","0","0","10795","26318","100101","255","15","20","450","2045"
"37","0","32","62","1690","9","376","0","20","0","0","11845","28948","100101","255","15","20","450","2045"
"37","0","33","62","1729","9","387","0","20","0","0","12370","31669","100101","255","15","20","461","2045"
"37","0","34","62","1775","9","409","0","20","0","0","12370","34498","100101","255","15","20","483","2045"
"37","0","35","62","1821","9","431","0","20","0","0","12370","37455","100101","255","15","20","505","2045"
"0","0","2","0","0","0","2","23","0","0","0","55","0","100201","0","0","0","1","75"
"0","0","3","0","0","0","8","81","0","0","0","150","0","100201","0","0","0","1","125"
"0","0","4","0","0","0","17","172","10","0","0","325","0","100201","5","0","0","4","175"
"0","0","5","0","0","0","33","349","10","0","0","505","0","100201","15","0","0","4","175"
"0","0","6","0","0","0","52","522","25","0","0","1035","0","100201","15","0","0","12","175"
"0","0","7","0","0","0","66","790","30","0","0","1395","0","100201","85","0","0","14","175"
"4","0","8","0","0","0","88","1089","75","0","0","1675","0","100201","85","0","0","19","175"
"9","6","9","0","0","0","109","1389","110","0","0","2130","0","100201","100","5","0","25","175"
"14","30","10","0","0","0","126","1758","115","0","0","2490","0","100201","135","10","0","28","395"
"14","53","11","0","0","0","145","2159","129","0","0","2910","0","100201","151","10","0","35","735"
"17","63","12","0","0","0","171","2471","138","0","0","3430","0","100201","177","12","0","56","955"
"20","63","13","0","0","0","209","2705","140","0","0","3810","0","100201","199","14","0","94","1175"
"20","71","14","0","0","0","251","2982","146","0","0","3990","0","100201","199","16","0","133","1295"
"20","81","15","0","0","0","293","3310","151","0","0","4130","0","100201","199","18","0","168","1395"
"20","81","16","0","0","0","336","3658","157","0","0","4330","0","100201","199","18","0","208","1495"
"20","81","17","0","0","0","384","4008","158","0","0","4510","0","100201","214","18","3","250","1495"
"20","81","18","0","0","0","441","4353","158","0","0","4915","0","100201","229","18","6","295","1495"
"20","81","19","0","0","0","506","4719","158","0","0","5560","0","100201","229","18","6","349","1590"
"20","93","20","0","0","0","568","5176","158","0","0","6145","0","100201","229","18","6","406","1685"
"20","93","21","0","0","0","646","5618","158","0","0","6765","0","100201","229","18","6","472","1685"
"20","93","22","0","0","0","725","6142","158","0","0","8080","0","100201","229","18","6","541","1685"
"20","93","23","0","0","0","810","6707","158","0","0","9855","0","100201","229","18","6","619","1685"
"20","93","24","0","0","0","901","7347","158","0","0","11380","0","100201","229","18","6","704","1685"
"20","103","25","0","0","0","987","8212","158","0","0","12675","0","100201","229","18","6","784","1685"
"20","118","26","0","0","0","1062","9328","158","0","0","13965","0","100201","229","18","6","853","1685"
"20","128","27","0","0","0","1132","10563","158","0","0","15535","0","100201","229","18","6","920","1685"
"20","138","28","0","0","0","1203","11885","158","0","0","17300","0","100201","229","18","6","990","1685"
"20","148","29","0","0","0","1279","13290","158","0","0","19295","0","100201","229","18","6","1066","1685"
"20","158","30","0","0","0","1360","14765","158","0","0","21525","0","100201","229","18","6","1147","1685"
"20","168","31","0","0","0","1443","16312","158","0","0","23915","0","100201","229","18","6","1230","1685"
"20","178","32","0","0","0","1528","17930","158","0","0","26460","0","100201","229","18","6","1315","1685"
"20","188","33","0","0","0","1615","19645","158","0","0","29250","0","100201","229","18","6","1402","1685"
"20","198","34","0","0","0","1704","21457","158","0","0","32450","0","100201","229","18","6","1491","1685"
"20","208","35","0","0","0","1794","23342","158","0","0","36060","0","100201","229","18","6","1581","1685"
"0","0","2","0","0","0","0","0","0","0","0","95","22","100301","0","0","0","2","75"
"0","0","3","0","0","0","2","0","0","0","0","310","71","100301","0","0","0","6","125"
"0","0","4","0","0","0","4","0","0","0","0","685","176","100301","10","0","0","11","155"
"0","0","5","0","0","0","11","0","5","0","0","1435","289","100301","20","0","0","20","155"
"0","0","6","0","0","0","13","0","5","0","0","2300","499","100301","35","0","0","31","245"
"0","0","7","0","0","0","15","0","5","0","0","3270","746","100301","35","0","0","43","715"
"0","0","8","0","0","3","23","0","5","0","0","4025","1040","100301","50","0","0","57","715"
"9","0","9","0","20","7","31","0","5","0","0","4630","1353","100301","65","0","0","71","1115"
"18","0","10","0","50","12","40","0","30","0","0","4990","1729","100301","65","0","5","80","1115"
"18","0","11","13","88","17","49","0","40","0","0","5410","2147","100301","65","0","7","88","1115"
"21","0","12","29","130","17","56","0","40","0","0","6180","2581","100301","65","0","7","98","1115"
"24","0","13","42","163","17","66","0","40","0","0","6670","3026","100301","98","0","7","112","1115"
"24","0","14","42","214","17","76","0","40","0","0","7050","3571","100301","131","0","7","123","1115"
"24","0","15","42","280","17","91","0","40","0","0","7420","4098","100301","131","0","7","142","1115"
"24","0","16","45","370","17","99","0","40","0","0","7560","4716","100301","143","0","7","156","1115"
"24","0","17","48","467","17","105","0","40","0","0","7750","5390","100301","143","0","7","170","1115"
"24","0","18","48","591","17","114","0","40","0","0","8015","6136","100301","143","0","7","179","1115"
"24","0","19","48","730","17","126","0","40","0","0","8340","6947","100301","143","0","7","191","1115"
"24","0","20","48","849","17","138","0","40","0","0","8665","7816","100301","143","0","7","213","1115"
"24","0","21","48","980","17","149","0","40","0","0","8950","8795","100301","143","0","7","233","1115"
"24","0","22","48","1098","17","162","0","40","0","0","9165","9978","100301","143","0","7","249","1115"
"24","0","23","48","1169","17","181","0","40","0","0","9510","11268","100301","143","0","7","273","1115"
"24","0","24","48","1230","17","203","0","40","0","0","10190","12629","100301","143","0","7","296","1115"
"24","0","25","48","1293","17","222","0","40","0","0","10710","14227","100301","143","0","7","310","1115"
"24","0","26","48","1332","17","231","0","40","0","0","11535","16038","100301","143","0","7","316","1115"
"24","0","27","48","1356","17","238","0","40","0","0","12780","17934","100301","143","0","7","321","1115"
"24","0","28","48","1380","17","245","0","40","0","0","14025","19958","100301","143","0","7","326","1115"
"24","0","29","48","1405","17","260","0","40","0","0","15210","22063","100301","143","0","7","341","1115"
"24","0","30","48","1431","17","290","0","40","0","0","16130","24192","100301","143","0","7","371","1115"
"24","0","31","48","1457","17","305","0","40","0","0","17315","26550","100301","143","0","7","386","1115"
"24","0","32","48","1483","17","305","0","40","0","0","18865","29128","100301","143","0","7","386","1115"
"24","0","33","48","1508","17","305","0","40","0","0","20515","31789","100301","143","0","7","386","1115"
"24","0","34","48","1532","17","320","0","40","0","0","22000","34482","100301","143","0","7","401","1115"
"24","0","35","48","1556","17","335","0","40","0","0","23485","37354","100301","143","0","7","416","1115"
"0","0","2","0","0","0","0","0","0","0","0","65","10","100401","10","0","1","2","100"
"0","0","3","0","0","0","0","0","0","0","0","185","58","100401","25","0","2","5","200"
"0","0","4","0","0","0","4","0","0","0","0","475","135","100401","50","0","4","10","360"
"0","0","5","0","0","0","10","0","0","0","0","985","243","100401","80","0","7","17","520"
"0","0","6","0","0","3","14","0","0","0","0","1515","429","100401","95","0","11","25","820"
"0","0","7","0","0","6","20","0","0","0","0","1835","674","100401","120","0","15","34","1425"
"9","0","8","0","10","6","32","0","0","0","0","2735","912","100401","145","0","15","48","1985"
"23","0","9","0","30","6","48","10","0","0","0","3480","1157","100401","145","5","22","67","1985"
"28","0","10","0","60","6","68","20","15","0","0","4330","1392","100401","145","10","27","87","1985"
"28","0","11","3","86","6","88","20","35","0","0","5030","1695","100401","145","10","32","105","1985"
"28","0","12","6","108","6","106","20","55","0","0","5430","2037","100401","145","10","39","126","2085"
"28","0","13","6","151","6","125","20","55","0","0","5630","2425","100401","170","10","41","155","2285"
"28","0","14","6","215","6","144","20","57","0","0","5830","2845","100401","170","10","41","189","2285"
"28","0","15","9","289","6","167","20","57","0","0","5830","3314","100401","170","12","43","212","2285"
"28","0","16","17","378","6","190","20","57","0","0","5830","3815","100401","170","12","45","232","2385"
"28","0","17","22","465","6","209","20","57","0","0","5930","4337","100401","170","12","45","263","2535"
"28","0","18","22","573","6","237","20","57","0","0","5990","4884","100401","170","12","50","291","2685"
"28","0","19","22","655","6","266","20","57","0","0","6085","5553","100401","170","12","52","323","2685"
"28","0","20","22","696","6","293","20","57","0","0","6185","6292","100401","170","12","52","368","2780"
"28","0","21","22","740","6","333","20","57","0","0","6430","7020","100401","170","12","52","419","2780"
"28","0","22","22","788","6","383","20","57","0","0","6660","7888","100401","170","12","52","468","2780"
"28","0","23","22","817","6","428","20","57","0","0","7065","8928","100401","170","12","52","519","2780"
"28","0","24","22","835","6","474","20","57","0","0","7385","10110","100401","170","12","52","566","2780"
"28","0","25","22","867","6","523","20","57","0","0","7705","11440","100401","170","12","52","611","2780"
"28","0","26","22","902","6","576","20","57","0","0","8000","12898","100401","170","12","52","656","2780"
"28","0","27","22","929","6","624","20","57","0","0","8455","14495","100401","170","12","52","697","2780"
"28","0","28","22","963","6","669","20","57","0","0","9000","16211","100401","170","12","52","740","2780"
"28","0","29","22","986","6","751","20","57","0","0","10655","17592","100401","170","12","52","822","2780"
"28","0","30","22","1000","6","842","20","57","0","0","12805","18978","100401","170","12","52","913","2780"
"28","0","31","22","1014","6","925","20","57","0","0","15175","20529","100401","170","12","52","996","2780"
"28","0","32","22","1027","6","995","20","57","0","0","17965","22273","100401","170","12","52","1066","2780"
"28","0","33","22","1039","6","1061","20","57","0","0","21205","24101","100401","170","12","52","1132","2780"
"28","0","34","22","1051","6","1143","20","57","0","0","24690","25905","100401","170","12","52","1214","2780"
"28","0","35","22","1063","6","1226","20","57","0","0","28585","27832","100401","170","12","52","1297","2780"
"0","0","2","0","0","0","0","0","0","0","0","80","12","100501","0","0","0","4","125"
"0","0","3","0","0","0","0","0","0","0","0","350","49","100501","0","0","1","8","225"
"0","0","4","0","0","0","3","0","0","0","0","880","110","100501","15","0","1","17","275"
"0","0","5","0","0","0","11","0","0","0","0","1660","173","100501","15","0","7","28","275"
"0","0","6","0","0","3","19","0","0","0","0","2925","265","100501","15","0","7","48","275"
"0","0","7","0","0","6","29","0","0","0","0","3595","476","100501","40","0","7","66","275"
"0","0","8","0","0","10","49","0","0","0","0","4800","615","100501","40","0","7","87","575"
"5","0","9","0","0","14","72","10","15","0","0","5635","788","100501","40","0","12","104","1025"
"10","0","10","5","0","17","94","20","15","0","0","6415","1027","100501","65","0","12","125","1325"
"10","0","11","10","30","20","112","20","25","0","0","7295","1305","100501","65","0","12","148","1625"
"12","0","12","10","80","20","136","20","35","0","0","8135","1564","100501","65","0","12","178","1875"
"17","0","13","10","126","20","160","20","37","0","0","8655","1861","100501","65","0","12","214","2095"
"17","0","14","10","162","20","189","20","39","0","0","9045","2191","100501","71","2","12","249","2215"
"17","0","15","10","202","20","219","20","39","0","0","9235","2575","100501","77","4","14","280","2315"
"17","0","16","10","236","20","260","20","39","0","0","9365","2930","100501","89","4","14","319","2415"
"17","0","17","14","280","20","312","20","39","0","0","9655","3244","100501","89","4","17","357","2415"
"17","0","18","18","352","20","371","20","39","0","0","9935","3595","100501","89","4","20","394","2415"
"17","0","19","18","409","20","428","20","39","0","0","10305","4029","100501","89","4","20","443","2510"
"17","0","20","18","436","20","489","20","39","0","0","10590","4501","100501","89","4","25","498","2605"
"17","0","21","18","488","20","559","20","39","0","0","10800","5022","100501","89","4","30","554","2605"
"17","0","22","18","587","20","622","20","39","0","0","11290","5725","100501","89","4","30","612","2605"
"17","0","23","18","681","20","685","20","39","0","0","11605","6562","100501","89","4","30","681","2605"
"17","0","24","18","746","20","756","20","39","0","0","11925","7465","100501","89","4","30","754","2605"
"17","0","25","18","813","20","831","20","39","0","0","12540","8484","100501","89","4","30","825","2605"
"17","0","26","18","864","20","910","20","39","0","0","13290","9621","100501","89","4","30","896","2605"
"17","0","27","18","892","20","985","20","39","0","0","14290","10886","100501","89","4","30","964","2605"
"17","0","28","18","911","20","1064","20","39","0","0","17330","11991","100501","89","4","30","1041","2605"
"17","0","29","18","921","20","1153","20","39","0","0","22690","12893","100501","89","4","30","1130","2605"
"17","0","30","18","931","20","1247","20","39","0","0","28565","13832","100501","89","4","30","1224","2605"
"17","0","31","18","941","20","1345","20","39","0","0","34730","14808","100501","89","4","30","1322","2605"
"17","0","32","18","951","20","1446","20","39","0","0","41265","15821","100501","89","4","30","1423","2605"
"17","0","33","18","961","20","1549","20","39","0","0","48415","16891","100501","89","4","30","1526","2605"
"17","0","34","18","971","20","1654","20","39","0","0","56345","18018","100501","89","4","30","1631","2605"
"17","0","35","18","981","20","1760","20","39","0","0","64985","19183","100501","89","4","30","1737","2605"
"0","0","2","0","0","0","2","23","0","0","0","55","0","100601","0","0","0","1","75"
"0","0","3","0","0","0","7","78","0","0","0","150","0","100601","0","0","0","2","150"
"0","0","4","0","0","0","16","169","10","0","0","325","0","100601","5","0","0","5","200"
"0","0","5","0","0","0","32","322","10","0","0","625","0","100601","15","0","0","7","200"
"0","0","6","0","0","0","51","495","25","0","0","1155","0","100601","15","0","0","15","200"
"0","0","7","0","0","0","69","724","30","0","0","1515","26","100601","50","0","0","22","200"
"4","0","8","0","0","0","93","960","60","0","0","2115","26","100601","85","0","0","29","200"
"9","0","9","0","0","0","120","1224","95","0","0","2650","26","100601","85","5","0","40","200"
"14","13","10","0","0","0","143","1549","105","0","0","3240","26","100601","85","10","0","50","420"
"14","28","11","0","0","0","167","1880","119","0","0","3840","26","100601","101","10","0","66","640"
"17","43","12","0","0","0","192","2215","135","0","0","4200","26","100601","111","17","0","79","760"
"17","69","13","0","0","0","217","2582","135","0","0","4640","26","100601","121","19","0","102","980"
"17","93","14","0","0","0","250","2954","137","0","0","4760","26","100601","133","19","0","130","1220"
"17","109","15","0","0","0","282","3356","146","0","0","4990","26","100601","133","21","0","157","1220"
"17","129","16","0","0","0","316","3805","152","0","0","5140","26","100601","133","21","0","183","1320"
"17","144","17","0","0","0","353","4258","153","0","0","5260","26","100601","158","21","0","216","1320"
"17","169","18","0","0","0","397","4708","153","0","0","5665","26","100601","173","21","3","248","1320"
"17","193","19","0","0","0","447","5206","153","0","0","6310","26","100601","173","21","3","287","1320"
"17","240","20","0","0","0","493","5797","153","0","0","6860","26","100601","173","21","3","327","1415"
"17","288","21","0","0","0","543","6452","153","0","0","7370","26","100601","173","21","3","370","1515"
"17","318","22","0","0","0","603","7171","153","0","0","8370","26","100601","173","21","3","420","1515"
"17","318","23","0","0","0","672","7937","153","0","0","10145","26","100601","173","21","3","474","1515"
"17","333","24","0","0","0","738","8818","153","0","0","11670","26","100601","173","21","3","533","1515"
"17","355","25","0","0","0","798","9964","153","0","0","12670","26","100601","173","21","3","587","1515"
"17","377","26","0","0","0","847","11385","153","0","0","13505","26","100601","173","21","3","630","1515"
"17","394","27","0","0","0","890","12944","153","0","0","14530","26","100601","173","21","3","670","1515"
"17","411","28","0","0","0","933","14609","153","0","0","15675","26","100601","173","21","3","712","1515"
"17","429","29","0","0","0","979","16394","153","0","0","16895","26","100601","173","21","3","758","1515"
"17","447","30","0","0","0","1029","18267","153","0","0","18270","26","100601","173","21","3","808","1515"
"17","465","31","0","0","0","1080","20231","153","0","0","19725","26","100601","173","21","3","859","1515"
"17","483","32","0","0","0","1132","22285","153","0","0","21260","26","100601","173","21","3","911","1515"
"17","500","33","0","0","0","1186","24455","153","0","0","22870","26","100601","173","21","3","965","1515"
"17","517","34","0","0","0","1241","26760","153","0","0","24650","26","100601","173","21","3","1020","1515"
"17","534","35","0","0","0","1297","29157","153","0","0","26670","26","100601","173","21","3","1076","1515"
"0","0","2","0","0","0","0","0","0","0","0","80","6","100701","0","0","2","3","100"
"0","0","3","0","0","0","0","0","0","0","0","200","46","100701","0","0","3","10","200"
"0","0","4","0","0","0","5","0","0","0","0","550","94","100701","0","0","7","20","360"
"0","0","5","0","0","0","11","0","0","0","0","1060","190","100701","0","0","10","35","520"
"0","0","6","0","0","0","19","0","0","0","0","1740","323","100701","0","0","14","53","890"
"0","0","7","0","0","0","34","0","0","0","0","2330","480","100701","0","0","18","76","1260"
"0","0","8","0","0","0","50","0","0","0","0","3510","593","100701","0","0","28","97","1585"
"5","0","9","0","5","0","70","10","0","0","0","4255","790","100701","0","0","35","124","1585"
"13","0","10","0","20","0","90","20","0","0","0","5065","1035","100701","0","0","36","152","1585"
"16","0","11","0","40","0","110","20","20","0","0","5765","1296","100701","0","0","41","177","1585"
"16","0","12","10","50","0","132","20","40","0","0","6265","1558","100701","0","0","48","205","1685"
"16","0","13","20","50","0","165","20","42","0","0","6785","1786","100701","0","0","52","245","1785"
"16","0","14","20","60","2","204","20","44","0","0","7005","2066","100701","0","2","54","285","1785"
"16","0","15","20","70","4","239","20","44","0","0","7005","2455","100701","0","4","56","317","1885"
"16","0","16","25","82","4","269","20","44","0","0","7205","2857","100701","0","4","56","357","1985"
"16","0","17","30","82","4","296","20","44","0","0","7715","3253","100701","0","4","59","401","2135"
"16","0","18","30","94","4","334","20","44","0","0","8025","3721","100701","0","4","64","439","2285"
"16","0","19","30","116","4","375","20","44","0","0","8025","4301","100701","0","4","66","484","2380"
"16","0","20","30","136","4","419","20","44","0","0","8060","4938","100701","0","4","66","536","2475"
"16","0","21","30","148","4","486","20","44","0","0","8205","5511","100701","0","4","71","590","2475"
"16","0","22","30","188","4","552","20","44","0","0","8695","6189","100701","0","4","71","656","2475"
"16","0","23","30","188","4","622","20","44","0","0","9010","6953","100701","0","4","71","742","2475"
"16","0","24","30","188","4","697","20","44","0","0","9330","7793","100701","0","4","71","830","2475"
"16","0","25","30","205","4","772","20","44","0","0","9945","8782","100701","0","4","71","912","2475"
"16","0","26","30","231","4","851","20","44","0","0","10695","9897","100701","0","4","71","990","2475"
"16","0","27","30","249","4","926","20","44","0","0","11695","11147","100701","0","4","71","1062","2475"
"16","0","28","30","258","4","1007","20","44","0","0","14735","12226","100701","0","4","71","1143","2475"
"16","0","29","30","267","4","1094","20","44","0","0","18005","13384","100701","0","4","71","1230","2475"
"16","0","30","30","276","4","1186","20","44","0","0","21790","14579","100701","0","4","71","1322","2475"
"16","0","31","30","276","4","1288","20","44","0","0","27955","15520","100701","0","4","71","1424","2475"
"16","0","32","30","276","4","1393","20","44","0","0","34490","16499","100701","0","4","71","1529","2475"
"16","0","33","30","276","4","1500","20","44","0","0","41640","17534","100701","0","4","71","1636","2475"
"16","0","34","30","276","4","1609","20","44","0","0","49570","18625","100701","0","4","71","1745","2475"
"16","0","35","30","276","4","1719","20","44","0","0","58210","19754","100701","0","4","71","1855","2475"
"0","0","2","0","0","0","2","23","0","0","0","55","0","100801","0","0","0","1","75"
"0","0","3","0","0","0","7","78","0","0","0","150","0","100801","0","0","0","2","150"
"0","0","4","0","0","0","16","169","10","0","0","325","0","100801","5","0","0","5","200"
"0","0","5","0","0","0","32","322","10","0","0","625","0","100801","15","0","0","7","200"
"0","0","6","0","0","0","51","495","25","0","0","1155","0","100801","15","0","0","15","200"
"0","0","7","0","0","0","69","724","30","0","0","1515","26","100801","50","0","0","22","200"
"4","0","8","0","0","0","91","1003","75","0","0","1680","52","100801","50","0","0","29","200"
"9","0","9","0","0","0","118","1267","110","0","0","2215","52","100801","50","5","0","40","200"
"14","16","10","0","0","0","140","1566","115","0","0","2755","52","100801","85","10","0","52","300"
"14","34","11","0","0","0","166","1937","129","0","0","3175","52","100801","101","10","0","57","840"
"17","59","12","0","0","0","185","2352","135","0","0","3335","52","100801","127","17","0","64","960"
"17","93","13","0","0","0","204","2797","135","0","0","3575","52","100801","137","22","0","77","1080"
"17","127","14","0","0","0","229","3253","135","0","0","3775","52","100801","149","22","0","93","1320"
"17","157","15","0","0","0","251","3747","144","0","0","4005","52","100801","149","22","0","110","1440"
"17","193","16","0","0","0","273","4294","150","0","0","4185","52","100801","149","22","0","126","1440"
"17","228","17","0","0","0","301","4848","151","0","0","4255","52","100801","174","22","0","145","1440"
"17","268","18","0","0","0","334","5401","151","0","0","4600","52","100801","199","22","0","168","1440"
"17","317","19","0","0","0","371","6004","151","0","0","5245","52","100801","199","22","0","194","1440"
"17","388","20","0","0","0","402","6727","151","0","0","5795","52","100801","199","22","0","219","1440"
"17","459","21","0","0","0","447","7443","151","0","0","6270","52","100801","199","22","0","251","1540"
"17","525","22","0","0","0","490","8302","151","0","0","7160","52","100801","199","22","0","284","1640"
"17","555","23","0","0","0","540","9263","151","0","0","8620","52","100801","199","22","0","319","1640"
"17","570","24","0","0","0","590","10345","151","0","0","10145","52","100801","199","22","0","354","1640"
"17","607","25","0","0","0","625","11732","151","0","0","11145","52","100801","199","22","0","382","1640"
"17","641","26","0","0","0","648","13434","151","0","0","11685","52","100801","199","22","0","399","1640"
"17","665","27","0","0","0","665","15298","151","0","0","12255","52","100801","199","22","0","413","1640"
"17","689","28","0","0","0","681","17287","151","0","0","12855","52","100801","199","22","0","428","1640"
"17","714","29","0","0","0","699","19415","151","0","0","13455","52","100801","199","22","0","446","1640"
"17","740","30","0","0","0","719","21668","151","0","0","14055","52","100801","199","22","0","466","1640"
"17","766","31","0","0","0","739","24030","151","0","0","14655","52","100801","199","22","0","486","1640"
"17","792","32","0","0","0","759","26501","151","0","0","15255","52","100801","199","22","0","506","1640"
"17","817","33","0","0","0","780","29107","151","0","0","15855","52","100801","199","22","0","527","1640"
"17","841","34","0","0","0","802","31867","151","0","0","16455","52","100801","199","22","0","549","1640"
"17","865","35","0","0","0","824","34757","151","0","0","17055","52","100801","199","22","0","571","1640"
"0","0","2","0","0","0","3","26","0","0","0","55","0","100901","0","0","0","0","50"
"0","0","3","0","0","0","7","94","0","0","0","150","0","100901","0","0","0","0","100"
"0","0","4","0","0","0","14","214","10","0","0","270","0","100901","0","0","0","2","100"
"0","0","5","0","0","0","27","405","10","0","0","360","0","100901","25","0","0","2","100"
"0","0","6","0","0","0","40","634","10","0","0","710","0","100901","75","0","0","4","100"
"0","0","7","0","0","0","54","894","15","0","0","1305","0","100901","110","0","0","8","100"
"4","0","8","0","0","1","64","1255","45","0","0","1470","0","100901","145","0","0","10","100"
"9","16","9","0","0","2","73","1633","45","0","0","1880","0","100901","180","0","0","15","100"
"14","34","10","0","0","4","91","2032","45","0","0","2230","0","100901","180","0","0","21","520"
