512f27bdc56a68c9468f7536bbf81a013d5cb7e38f55e093ab4936c5166aed5e,820d62ac2195b2ce7f1aeb0745cc7420cae48181841e72a2228013fdaee0cda6,f388209deaaab26c5a628b54e2d107b9f4712ecef9c411ae8c781e577fd374c1,8a5d4ca262be6527e151291590365d2aaaf11ea7003535b1dca7784feaa81970,a211b49446beb34d979624acd3353456086625ffc8555b644dc3e67082939f70,6a3d38314ae2980ca1f4ed03a69bc0d86b5bacbdc207b8d8101b80f87326cd9d,0939c29d798d46cbbd167ca67ae1d7f1d4a10d0907beb454f956ee5b2cf2f4a4,930511ec2ac44e6fe96837081e93b2941cf436f9c31b7dc6a3fb670d1fb688e2,8c15f58dfbec5220e376a64d242d406d974d9d9595959fa213e50dc76b128455,843e2b472210850d35992479686cde404bae70a74be6b2dad62673a6c6ce1711,595a3a069924547f4487cb461937eed1f12eae62379cdd73f5175d253680b3e9,0d8e15345715f85446be0b59e16ce5362443ad7b8f3c2a2933c8db1e07b63ebb,32f455297a8ec8820aa2b8b4617f242897b10b4014c18f3512db29e9d3125327,27c2f509a80c20fc6d4fc9cc41eeb36619773260ebe6eebbfc05b95ed03ee6e6,a5673186c1cd7049519b38c2dc448b56e46369848235a35e4d64f62f2a6b6a1c,510b7f24f7b7da632c728615c7634760768f3b46536bd432a9a6d5293c7afa5e,f9b18aa98547ef0e41ef5b94b52d626719a12cb3e2715e30e66aabc76224e0b3,a6168dae1fd18684d9018f8f83096eebeb2472c9f00b67dfd04741d58e1ae949
"91002","0","0","0","0","0","0","0","11900","87","0","0","15","0","0","0","8","11900"
"91002","0","0","0","0","0","0","0","12000","88","0","0","15","0","0","0","8","12000"
"91002","0","0","0","0","0","0","0","12100","89","0","0","15","0","0","0","8","12100"
"91002","0","0","0","0","0","0","0","12200","90","0","0","15","0","0","0","8","12200"
"91002","0","0","0","0","0","0","0","12300","91","0","0","15","0","0","0","8","12300"
"91002","0","0","0","0","0","0","0","12400","92","0","0","15","0","0","0","8","12400"
"91002","0","0","0","0","0","0","0","12500","93","0","0","15","0","0","0","8","12500"
"91002","0","0","0","0","0","0","0","12600","94","0","0","15","0","0","0","8","12600"
"91002","0","0","0","0","0","0","0","12700","95","0","0","15","0","0","0","8","12700"
"91002","0","0","0","0","0","0","0","12800","96","0","0","15","0","0","0","8","12800"
"91002","0","0","0","0","0","0","0","12900","97","0","0","15","0","0","0","8","12900"
"91002","0","0","0","0","0","0","0","13000","98","0","0","15","0","0","0","8","13000"
"91002","0","0","0","0","0","0","0","13100","99","0","0","15","0","0","0","8","13100"
"91002","0","0","0","0","0","0","0","13200","100","0","0","15","0","0","0","8","13200"
"91002","0","0","0","0","0","0","0","13300","101","0","0","15","0","0","0","8","13300"
"91002","0","0","0","0","0","0","0","13400","102","0","0","15","0","0","0","8","13400"
"91002","0","0","0","0","0","0","0","13500","103","0","0","15","0","0","0","8","13500"
"91002","0","0","0","0","0","0","0","13600","104","0","0","15","0","0","0","8","13600"
"91002","0","0","0","0","0","0","0","13700","105","0","0","15","0","0","0","8","13700"
"91002","0","0","0","0","0","0","0","13800","106","0","0","15","0","0","0","8","13800"
"91002","0","0","0","0","0","0","0","13900","107","0","0","15","0","0","0","8","13900"
"91002","0","0","0","0","0","0","0","14000","108","0","0","15","0","0","0","8","14000"
"91002","0","0","0","0","0","0","0","14100","109","0","0","15","0","0","0","8","14100"
"91002","0","0","0","0","0","0","0","14200","110","0","0","15","0","0","0","8","14200"
"91002","0","0","0","0","0","0","0","14300","111","0","0","15","0","0","0","8","14300"
"91002","0","0","0","0","0","0","0","14400","112","0","0","15","0","0","0","8","14400"
"91002","0","0","0","0","0","0","0","14500","113","0","0","15","0","0","0","8","14500"
"91002","0","0","0","0","0","0","0","14600","114","0","0","15","0","0","0","8","14600"
"91002","0","0","0","0","0","0","0","14700","115","0","0","15","0","0","0","8","14700"
"91002","0","0","0","0","0","0","0","14800","116","0","0","15","0","0","0","8","14800"
"91002","0","0","0","0","0","0","0","14900","117","0","0","15","0","0","0","8","14900"
"91002","0","0","0","0","0","0","0","15000","118","0","0","15","0","0","0","8","15000"
