55e56ebeaddcb0e83fb80f5272124af863373322edeefedea0e7bd9869fa45ec,81b4c2349aba5372b15caf6e8e96a9c9252d69c1929328c20bfbc1a10ecb80a2,74165e27c84edf75e5ebc578c87a724046aba0adfb231b029438b7b8c539ddc3,07f2a649a27bd8f43ab1c22593c8994c913bd1844a21f62c3b65e01ba3f37a53,fe23659d1a46aecda3486d5563f2d38166975d634f1d9c76e08683776d629a92,75654038ed1ccf184caa22dd7554395dc28d3e33d3598bdeb22e94d41ebe2606,d41125ae29273db230c857f9bdb5f1672093c02a36ad468351a1a15515b9b57f,8d2cc9607741f79f3d9d94d38923c62eed82fbbf3108bce41debf6b427204a96,5d699592eb3b87745b3fe146e973331dde0b9f63373ae170e2189001d3bd57e4,cdd648381c715f499f18f490c6669987740b361781b65a90b0ce4f6f8aefc351,d5adcbeab408d7eff5674e9bc546b0445b564edd68f631f509179e31ae965c1a,4998514894a8950083bd78baa11713bed60c03bcf22dbad4fc0597eb82d7389d,91c68981e6a6d54e51df400cbcc125d932e091ab81a181216a5999755ba1ded4,d8cec774ae2d2e536ff6930d296460d63fd52cd77eea137248ada83ed57c6af4,a8cdfaf6571a7375e1fbf8721018e1faac7d3b8eb734c09dcf78d3fbba6072c4,d5920a730bba9f08a1c20399fa5d6b6ffa06b8f2616fb542aa02fce15b744903,ecbf41a4d777e45fe89d0e18d6642a1023f4f840c51c2aecc2d8929252a7a554,6d359453cc703f2011edf9f886381a742e6772608d74d05433bc77aee97ca777,604da9b506c5e057b996ad64b90bc5c9558e94b02f319802ec1ec0ee52ede940,4b33e0108c997774a0e32b51e3ac63450a0a9a925d027f6ff174ab521dad42ca,6c1cf1702c1ac87b23c7bac169acec51689137d2541c6f4edaef5ede2f75f4a6,fb3cc767a2aca0d174defc2e9fa67317b08d610f851ff6a7138a08a4ccf8949a,02904e140b58297cc083be0f9d0c3592519b1d0ec17dde1be24e507be2a57028,a1cfe79469aa240b958cd7218c37d7d89f179a8d4e956972ca156cb589d6adf3,188ede2ba131a63233b75717e6258d56409408258ac7d73978c4afef8cbafc0d,25fcac08e925c6c80d65baff465baee843544c26221d0ed987cf9fbff78a2535,2c400c3d48681a69a4c18ae256a19a67b63d128750d89bbef6db7f88419c43d7,5c4261eb6095bf4d2a571535450d2f6b82c10f6e40b43ab06f1f1096e0dc76e7,794fa66a3d6dd8fd1e3c9a44c55c5af056dd7424f7bd1acb4717cb6621fd73bd,92eae7f8d2c6944c1c8ef2466f9bafb04bc2a5ad0a7d141d5f41467c800f03dc,67b40287d28aa0bd8b84d3e0862121d0f53533f30e5667ac9017f080fb3498c4,4f97fa77f63182bddebe120bf8b02d604cfec429cac62b5b8b84c388ea82a7ac,bef97a5bd10a735d85c85005cb7390bd97afe260ebeba9b966e948eb0ba5a0ba,0a2c560565eeeca4d0c54b869cdd7979b3a2c660326eccc8b632f38970e6747f,91cb72b5df93480091b8f4c2f14c2c28b417c48e9391ea7971ccb2da40c7686a,ca2c41785063c5115536c998614c56e2fc779709d369b6e58452b75191d3ff80,0b7cc3219203ade7286243144d95c7c8f98a501d5bb612ff9871e6cec079940a,3076420cb12d8dfb9b95016a119915003d0a671f33a4704891607a6026f401a7,94ad7b0525116b09bebd2078845c2c7ab2b095bcbb39431f385d457e7b36dd6f,004cdcf01d84749470263f442b64e97323c5e82c4cc9ea093428773aa7c0d091,081823b2963e49d011364e49010793734a22a597901be95b3da3c714fa297f46,34f66c73931d308cbf619543a2c4dd2e425cb9c973276bb3179ca3abe3ac5de0,7f6c32dc32998491816acce90334643005ab12acf60f684c28a19ab547c4fa7c,b8f8b34b9f5c2816759b0f3d942d137b5cfdc63c18663d5a50ade8c73aa4b5cc,a7a7f49f9986aa0208071920b6ad9d9d79e01bd47ccc86fec33ebb20077a339b,e05d2fb665bb872ad5e2898002dfa6a173ace0a753f36a8faab9bf152b301314,401f7c5762fde4397e30ec7953a134070905a282e401b449e7340d9102f6d497,db560473475eeefd65ab0c4a4f954c24771853d962122e5156ad1e6bed04082e,e6e00c76c36dcf1703192a4bb37579a068f46c5fe66516ba500ebdec0cf10842,21327bfe32f8cb56b1d9e3cc576838ce791b67f24383164c75213cac4d11b8b8,37bed15c430cab64c63751d8b0564a103db7f4a290a063f3d22cc90d3394357c,7bb21b0191efd7c9a08711b27ea3a053741a61c8f2f2eb3fe6028e94235b5d78,92a64db291b310f0dbbef8ede1ce46645f2c1488f58395c137dab4335f693a6a,4b12bce2e109d76a0ef29013da588686a2b2ff06ada38446c9ba12032984907e,7268b70fc7bc901f194deeaec4495ea42073a5bee7ca95d8aea41cebaf4ab1a2,f0f17c96c35197468873b6dae1e85a4f5c9b71bb3b4d7cb9a0aef7c2435a3f64,5dc5d5c1a0951915a9da8d428f3428338682a5b8d883005625702d5b2b596ba1,c80845d8802eb22c90f59d7cf699dd5e7fc6be0b8e247abe4eb501374e5e1b1c,63f482072d3e1c4423f9c23205e32d3b312d307df3c201ad25df84d00e4f5bd0,0d82c534f1631bd2de6eabcb68949c6f041247ee81287dc3565b8c1e8523f79f,e33c454aa5452d92b4ed3e056eb9d5c0615191adb0716f50688ad35209187f9c,3cb5282d2ffa1f2e3eec5cd07cd868ca8f5a19a9d7f7a40de2526eec33f480fd,ac25dfb10b63881d3f6fe9c518670220f49b7bb1e91411017e1c540c289c3d04,b6cc374a569c351b0c1a268c7dffdfd99a79e2c177cb3b1393518744c731c27e,b143d06e4c7b7a08af80b0468e38eb58ec6f53f7969392a60b3c4666fb818dd3,82d04885dc18712383ef197d63d0d63bfb4332208cf3bde1e122534a67aebad7,7e3a3ac5b122657dfe8ddad0de2a06f42b2abbb22e48cadebbf1a085f940a89e
"299","-301","140001","7328001","20","-168","-335","102053","2300015","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","732804903","0.7","166","50","20","0.7","20","0.7","0.7","20","732804901","20","732804902","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73280490"
"299","-301","140001","7329001","20","-168","-335","102053","2300016","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","732905003","0.7","166","50","20","0.7","20","0.7","0.7","20","732905001","20","732905002","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73290500"
"299","-301","140001","7330001","20","-168","-335","102053","2300017","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","733005103","0.7","166","50","20","0.7","20","0.7","0.7","20","733005101","20","733005102","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73300510"
"299","-301","140001","7331001","20","-168","-335","102053","2300018","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","733105203","0.7","166","50","20","0.7","20","0.7","0.7","20","733105201","20","733105202","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73310520"
"299","-301","140001","7332001","20","-168","-335","102053","2300019","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","733205303","0.7","166","50","20","0.7","20","0.7","0.7","20","733205301","20","733205302","102051","20","5","-1","0.7","0.6","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73320530"
"299","-301","140001","7333001","20","-168","-335","102053","2300020","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","733305403","0.7","166","50","20","0.7","20","0.7","0.7","20","733305401","20","733305402","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73330540"
"299","-301","140001","7334001","20","-168","-335","102053","2300021","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.6","102052","0","733405503","0.7","166","50","20","0.7","20","0.7","0.7","20","733405501","20","733405502","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73340550"
"299","-301","140001","7335001","20","-168","-335","102053","2300022","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","733505603","0.7","166","50","20","0.7","20","0.7","0.7","20","733505601","20","733505602","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73350560"
"299","-301","140001","7336001","20","-168","-335","102053","2300023","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","733605703","0.7","166","50","20","0.7","20","0.7","0.7","20","733605701","20","733605702","102051","20","5","-1","0.7","0.7","99","20","0.6","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73360570"
"299","-301","140001","7337001","20","-168","-335","102053","2300024","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","733705803","0.7","166","50","20","0.7","20","0.7","0.7","20","733705801","20","733705802","102051","20","5","-1","0.7","0.6","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73370580"
"299","-301","140001","7338001","20","-168","-335","102053","2300025","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","733805903","0.7","166","50","20","0.7","20","0.7","0.7","20","733805901","20","733805902","102051","20","5","-1","0.7","0.6","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73380590"
"299","-301","140001","7339001","20","-168","-335","102053","2300026","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","733906003","0.7","166","50","20","0.7","20","0.7","0.7","20","733906001","20","733906002","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73390600"
"299","-301","140001","7340001","20","-168","-335","102053","2300027","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","734006103","0.7","166","50","20","0.7","20","0.7","0.7","20","734006101","20","734006102","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73400610"
"299","-301","140001","7341001","20","-168","-335","102053","2300028","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","734106203","0.7","166","50","20","0.7","20","0.7","0.7","20","734106201","20","734106202","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73410620"
"299","-301","140001","7342001","20","-168","-335","102053","2300029","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","734206303","0.7","166","50","20","0.7","20","0.7","0.7","20","734206301","20","734206302","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73420630"
"299","-301","140001","7343001","20","-168","-335","102053","2300030","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","734306403","0.7","166","50","20","0.7","20","0.7","0.7","20","734306401","20","734306402","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73430640"
"299","-301","140001","7344001","20","-168","-335","102053","2300031","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","734406503","0.7","166","50","20","0.7","20","0.7","0.7","20","734406501","20","734406502","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73440650"
"299","-301","140001","7345001","20","-168","-335","102053","2300032","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","734506603","0.7","166","50","20","0.7","20","0.7","0.7","20","734506601","20","734506602","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73450660"
"299","-301","140001","7346001","20","-168","-335","102053","2300033","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","734606703","0.7","166","50","20","0.7","20","0.7","0.7","20","734606701","20","734606702","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73460670"
"299","-301","140001","7347001","20","-168","-335","102053","2300034","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","734706803","0.7","166","50","20","0.7","20","0.7","0.7","20","734706801","20","734706802","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73470680"
"299","-301","140001","7348001","20","-168","-335","102053","2300035","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","734806903","0.7","166","50","20","0.7","20","0.7","0.7","20","734806901","20","734806902","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73480690"
"299","-301","140001","7349001","20","-168","-335","102053","2300036","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","734907003","0.7","166","50","20","0.7","20","0.7","0.7","20","734907001","20","734907002","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73490700"
"299","-301","140001","7350001","20","-168","-335","102053","2300037","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","735007103","0.7","166","50","20","0.7","20","0.7","0.7","20","735007101","20","735007102","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73500710"
"299","-301","140001","7351001","20","-168","-335","102053","2300038","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","735107203","0.7","166","50","20","0.7","20","0.7","0.7","20","735107201","20","735107202","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73510720"
"299","-301","140001","7352001","20","-168","-335","102053","2300039","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","735207303","0.7","166","50","20","0.7","20","0.7","0.7","20","735207301","20","735207302","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73520730"
"299","-301","140001","7353001","20","-168","-335","102053","2300040","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","735307403","0.7","166","50","20","0.7","20","0.7","0.7","20","735307401","20","735307402","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73530740"
"299","-301","140001","7354001","20","-168","-335","102053","2300041","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","735407503","0.7","166","50","20","0.7","20","0.7","0.7","20","735407501","20","735407502","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73540750"
"299","-301","140001","7355001","20","-168","-335","102053","2300042","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","735507603","0.7","166","50","20","0.7","20","0.7","0.7","20","735507601","20","735507602","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73550760"
