fed9242c4b26518bd920b10e93fdf713bce0ac7383e764a449de91493bc7f92b,256ec14c44472e4198acfaf3381193e43fb7934f354687f8cb69f55705226d3e,8e83678fe80f29a51eb07540c4e364175c2346f1400ede22baa8194742a3788b,09ed0e4cad33f5b6dae8d0af31b189c0fd495b047f735993f6dafffde5005dba,b415b111afa33a924cc9fea5b774a8ac53686127f7df541ee208c1418752472d,148514b54cae18a861d4d0520639e3481306ae90928f354634daaed5381e8835,44856e44ec8962ac6a64aedb4d2217b52bc86b1f23c5a46cb3f08f260c034f76,b17cec4e7c148ae375f3fcd9c7b90d015e5aad93cbd42215a529a46e919ac4ff,8504f0350315ba314c58422d5f1995c243693bd09bf790e99abe0f3e1cd1a593,7fd54419df0fce9e16839ce7bd1ad51465fa242ede291b9ce4d1135e2ff909aa
"1301","220","0","0","2","1311","0","25021","0","500000"
"1302","220","0","0","2","1321","0","25021","0","500000"
"1303","220","0","0","2","1331","0","25021","0","500000"
"1304","220","0","0","2","1341","0","25021","0","500000"
"1305","220","0","0","2","1351","0","25021","0","500000"
"1401","220","0","0","2","1411","0","25021","0","500000"
"1402","220","0","0","2","1421","0","25021","0","500000"
"1403","220","0","0","2","1431","0","25021","0","500000"
"1404","220","0","0","2","1441","0","25021","0","500000"
"1405","220","0","0","2","1451","0","25021","0","500000"
"1501","220","0","0","2","1511","0","25021","0","500000"
"1502","220","0","0","2","1521","0","25021","0","500000"
"1503","220","0","0","2","1531","0","25021","0","500000"
"1504","220","0","0","2","1541","0","25021","0","500000"
"1505","220","0","0","2","1551","0","25021","0","500000"
"1601","1100","0","0","2","1611","0","25021","0","500000"
"1701","1100","0","0","2","1711","0","25021","0","500000"
"1801","220","0","0","2","1811","0","25021","0","500000"
"1802","220","0","0","2","1821","0","25021","0","500000"
"1803","220","0","0","2","1831","0","25021","0","500000"
"1804","220","0","0","2","1841","0","25021","0","500000"
"1805","220","0","0","2","1851","0","25021","0","500000"
"1901","220","0","0","2","1911","0","25021","0","500000"
"1902","220","0","0","2","1921","0","25021","0","500000"
"1903","220","0","0","2","1931","0","25021","0","500000"
"1904","220","0","0","2","1941","0","25021","0","500000"
"1905","220","0","0","2","1951","0","25021","0","500000"
"2001","220","0","0","2","2011","0","25021","0","500000"
"2002","220","0","0","2","2021","0","25021","0","500000"
"2003","220","0","0","2","2031","0","25021","0","500000"
"2004","220","0","0","2","2041","0","25021","0","500000"
"2005","220","0","0","2","2051","0","25021","0","500000"
"2101","1100","0","0","2","2111","0","25021","0","500000"
"2201","220","0","0","2","2211","0","25021","0","500000"
"2202","220","0","0","2","2221","0","25021","0","500000"
"2203","220","0","0","2","2231","0","25021","0","500000"
"2204","220","0","0","2","2241","0","25021","0","500000"
"2205","220","0","0","2","2251","0","25021","0","500000"
"2301","220","0","0","2","2311","0","25021","0","500000"
"2302","220","0","0","2","2321","0","25021","0","500000"
"2303","220","0","0","2","2331","0","25021","0","500000"
"2304","220","0","0","2","2341","0","25021","0","500000"
"2305","220","0","0","2","2351","0","25021","0","500000"
"2401","220","0","0","2","2411","0","25021","0","500000"
"2402","220","0","0","2","2421","0","25021","0","500000"
"2403","220","0","0","2","2431","0","25021","0","500000"
"2404","220","0","0","2","2441","0","25021","0","500000"
"2405","220","0","0","2","2451","0","25021","0","500000"
"2501","220","0","0","2","2511","0","25021","0","500000"
"2502","220","0","0","2","2521","0","25021","0","500000"
"2503","220","0","0","2","2531","0","25021","0","500000"
"2504","220","0","0","2","2541","0","25021","0","500000"
"2505","220","0","0","2","2551","0","25021","0","500000"
"2601","470","0","0","2","2611","0","25021","0","510000"
"2602","470","0","0","2","2621","0","25021","0","510000"
"2603","470","0","0","2","2631","0","25021","0","510000"
"2701","280","0","0","2","2711","0","25021","0","510000"
"2702","280","0","0","2","2721","0","25021","0","510000"
"2703","280","0","0","2","2731","0","25021","0","510000"
"2704","280","0","0","2","2741","0","25021","0","510000"
"2705","280","0","0","2","2751","0","25021","0","510000"
"2801","280","0","0","2","2811","0","25021","0","510000"
"2802","280","0","0","2","2821","0","25021","0","510000"
"2803","280","0","0","2","2831","0","25021","0","510000"
"2804","280","0","0","2","2841","0","25021","0","510000"
"2805","280","0","0","2","2851","0","25021","0","510000"
"2901","280","0","0","2","2911","0","25021","0","510000"
"2902","280","0","0","2","2921","0","25021","0","510000"
"2903","280","0","0","2","2931","0","25021","0","510000"
"2904","280","0","0","2","2941","0","25021","0","510000"
"2905","280","0","0","2","2951","0","25021","0","510000"
"3001","280","0","0","2","3011","0","25021","0","510000"
"3002","280","0","0","2","3021","0","25021","0","510000"
"3003","280","0","0","2","3031","0","25021","0","510000"
"3004","280","0","0","2","3041","0","25021","0","510000"
"3005","280","0","0","2","3051","0","25021","0","510000"
"3101","280","0","0","2","3111","0","25021","0","510000"
"3102","280","0","0","2","3121","0","25021","0","510000"
"3103","280","0","0","2","3131","0","25021","0","510000"
"3104","280","0","0","2","3141","0","25021","0","510000"
"3105","280","0","0","2","3151","0","25021","0","510000"
"3201","280","0","0","2","3211","0","25021","0","510000"
"3202","280","0","0","2","3221","0","25021","0","510000"
"3203","280","0","0","2","3231","0","25021","0","510000"
"3204","280","0","0","2","3241","0","25021","0","510000"
"3205","280","0","0","2","3251","0","25021","0","510000"
"3301","280","0","0","2","3311","0","25021","0","510000"
"3302","280","0","0","2","3321","0","25021","0","510000"
"3303","280","0","0","2","3331","0","25021","0","510000"
"3304","280","0","0","2","3341","0","25021","0","510000"
"3305","280","0","0","2","3351","0","25021","0","510000"
"3401","280","0","0","2","3411","0","25021","0","510000"
"3402","280","0","0","2","3421","0","25021","0","510000"
"3403","280","0","0","2","3431","0","25021","0","510000"
"3404","280","0","0","2","3441","0","25021","0","510000"
"3405","280","0","0","2","3451","0","25021","0","510000"
"3501","280","0","0","2","3511","0","25021","0","510000"
"3502","280","0","0","2","3521","0","25021","0","510000"
"3503","280","0","0","2","3531","0","25021","0","510000"
"3504","280","0","0","2","3541","0","25021","0","510000"
"3505","280","0","0","2","3551","0","25021","0","510000"
"3601","280","0","0","2","3611","0","25021","0","510000"
"3602","280","0","0","2","3621","0","25021","0","510000"
"3603","280","0","0","2","3631","0","25021","0","510000"
"3604","280","0","0","2","3641","0","25021","0","510000"
"3605","280","0","0","2","3651","0","25021","0","510000"
"3701","280","0","0","2","3711","0","25021","0","510000"
"3702","280","0","0","2","3721","0","25021","0","510000"
"3703","280","0","0","2","3731","0","25021","0","510000"
"3704","280","0","0","2","3741","0","25021","0","510000"
"3705","280","0","0","2","3751","0","25021","0","510000"
"3801","280","0","0","2","3811","0","25021","0","510000"
"3802","280","0","0","2","3821","0","25021","0","510000"
"3803","280","0","0","2","3831","0","25021","0","510000"
"3804","280","0","0","2","3841","0","25021","0","510000"
"3805","280","0","0","2","3851","0","25021","0","510000"
"3901","280","0","0","2","3911","0","25021","0","510000"
"3902","280","0","0","2","3921","0","25021","0","510000"
"3903","280","0","0","2","3931","0","25021","0","510000"
"3904","280","0","0","2","3941","0","25021","0","510000"
"3905","280","0","0","2","3951","0","25021","0","510000"
"4001","280","0","0","2","4011","0","25021","0","510000"
"4002","280","0","0","2","4021","0","25021","0","510000"
"4003","280","0","0","2","4031","0","25021","0","510000"
"4004","280","0","0","2","4041","0","25021","0","510000"
"4005","280","0","0","2","4051","0","25021","0","510000"
"4101","280","0","0","2","4111","0","25021","0","510000"
"4102","280","0","0","2","4121","0","25021","0","510000"
"4103","280","0","0","2","4131","0","25021","0","510000"
"4104","280","0","0","2","4141","0","25021","0","510000"
"4105","280","0","0","2","4151","0","25021","0","510000"
"4201","280","0","0","2","4211","0","25021","0","510000"
"4202","280","0","0","2","4221","0","25021","0","510000"
"4203","280","0","0","2","4231","0","25021","0","510000"
"4204","280","0","0","2","4241","0","25021","0","510000"
"4205","280","0","0","2","4251","0","25021","0","510000"
"4301","280","0","0","2","4311","0","25021","0","510000"
"4302","280","0","0","2","4321","0","25021","0","510000"
"4303","280","0","0","2","4331","0","25021","0","510000"
"4304","280","0","0","2","4341","0","25021","0","510000"
"4305","280","0","0","2","4351","0","25021","0","510000"
"4401","280","0","0","2","4411","0","25021","0","510000"
"4402","280","0","0","2","4421","0","25021","0","510000"
"4403","280","0","0","2","4431","0","25021","0","510000"
"4404","280","0","0","2","4441","0","25021","0","510000"
"4405","280","0","0","2","4451","0","25021","0","510000"
"4501","280","0","0","2","4511","0","25021","0","510000"
"4502","280","0","0","2","4521","0","25021","0","510000"
"4503","280","0","0","2","4531","0","25021","0","510000"
"4504","280","0","0","2","4541","0","25021","0","510000"
"4505","280","0","0","2","4551","0","25021","0","510000"
"4601","280","0","0","2","4611","0","25021","0","510000"
"4602","280","0","0","2","4621","0","25021","0","510000"
"4603","280","0","0","2","4631","0","25021","0","510000"
"4604","280","0","0","2","4641","0","25021","0","510000"
"4605","280","0","0","2","4651","0","25021","0","510000"
"4701","280","0","0","2","4711","0","25021","0","510000"
"4702","280","0","0","2","4721","0","25021","0","510000"
"4703","280","0","0","2","4731","0","25021","0","510000"
"4704","280","0","0","2","4741","0","25021","0","510000"
"4705","280","0","0","2","4751","0","25021","0","510000"
"4801","280","0","0","2","4811","0","25021","0","510000"
"4802","280","0","0","2","4821","0","25021","0","510000"
"4803","280","0","0","2","4831","0","25021","0","510000"
"4804","280","0","0","2","4841","0","25021","0","510000"
"4805","280","0","0","2","4851","0","25021","0","510000"
"4901","280","0","0","2","4911","0","25021","0","510000"
"4902","280","0","0","2","4921","0","25021","0","510000"
"4903","280","0","0","2","4931","0","25021","0","510000"
"4904","280","0","0","2","4941","0","25021","0","510000"
"4905","280","0","0","2","4951","0","25021","0","510000"
"5001","280","0","0","2","5011","0","25021","0","510000"
"5002","280","0","0","2","5021","0","25021","0","510000"
"5003","280","0","0","2","5031","0","25021","0","510000"
"5004","280","0","0","2","5041","0","25021","0","510000"
"5005","280","0","0","2","5051","0","25021","0","510000"
"5101","280","0","0","2","5111","0","25021","0","510000"
"5102","280","0","0","2","5121","0","25021","0","510000"
"5103","280","0","0","2","5131","0","25021","0","510000"
"5104","280","0","0","2","5141","0","25021","0","510000"
"5105","280","0","0","2","5151","0","25021","0","510000"
"5201","280","0","0","2","5211","0","25021","0","510000"
"5202","280","0","0","2","5221","0","25021","0","510000"
"5203","280","0","0","2","5231","0","25021","0","510000"
"5204","280","0","0","2","5241","0","25021","0","510000"
"5205","280","0","0","2","5251","0","25021","0","510000"
"5301","280","0","0","2","5311","0","25021","0","510000"
"5302","280","0","0","2","5321","0","25021","0","510000"
"5303","280","0","0","2","5331","0","25021","0","510000"
"5304","280","0","0","2","5341","0","25021","0","510000"
"5305","280","0","0","2","5351","0","25021","0","510000"
"5401","640","0","0","2","5411","0","25021","0","520000"
"5402","640","0","0","2","5421","0","25021","0","520000"
"5403","640","0","0","2","5431","0","25021","0","520000"
"5501","380","0","0","2","5511","0","25021","0","520000"
"5502","380","0","0","2","5521","0","25021","0","520000"
"5503","380","0","0","2","5531","0","25021","0","520000"
"5504","380","0","0","2","5541","0","25021","0","520000"
"5505","380","0","0","2","5551","0","25021","0","520000"
"5601","950","0","0","2","5611","0","25021","0","520000"
"5602","950","0","0","2","5621","0","25021","0","520000"
"5701","380","0","0","2","5711","0","25021","0","520000"
"5702","380","0","0","2","5721","0","25021","0","520000"
"5703","380","0","0","2","5731","0","25021","0","520000"
"5704","380","0","0","2","5741","0","25021","0","520000"
"5705","380","0","0","2","5751","0","25021","0","520000"
"5801","380","0","0","2","5811","0","25021","0","520000"
"5802","380","0","0","2","5821","0","25021","0","520000"
"5803","380","0","0","2","5831","0","25021","0","520000"
"5804","380","0","0","2","5841","0","25021","0","520000"
"5805","380","0","0","2","5851","0","25021","0","520000"
"5901","380","0","0","2","5911","0","25021","0","520000"
"5902","380","0","0","2","5921","0","25021","0","520000"
"5903","380","0","0","2","5931","0","25021","0","520000"
"5904","380","0","0","2","5941","0","25021","0","520000"
"5905","380","0","0","2","5951","0","25021","0","520000"
"6001","950","0","0","2","6011","0","25021","0","520000"
"6002","950","0","0","2","6021","0","25021","0","520000"
"6101","380","0","0","2","6111","0","25021","0","520000"
"6102","380","0","0","2","6121","0","25021","0","520000"
"6103","380","0","0","2","6131","0","25021","0","520000"
"6104","380","0","0","2","6141","0","25021","0","520000"
"6105","380","0","0","2","6151","0","25021","0","520000"
"6201","380","0","0","2","6211","0","25021","0","520000"
"6202","380","0","0","2","6221","0","25021","0","520000"
"6203","380","0","0","2","6231","0","25021","0","520000"
"6204","380","0","0","2","6241","0","25021","0","520000"
"6205","380","0","0","2","6251","0","25021","0","520000"
"6301","380","0","0","2","6311","0","25021","0","520000"
"6302","380","0","0","2","6321","0","25021","0","520000"
"6303","380","0","0","2","6331","0","25021","0","520000"
"6304","380","0","0","2","6341","0","25021","0","520000"
"6305","380","0","0","2","6351","0","25021","0","520000"
"6401","380","0","0","2","6411","0","25021","0","520000"
"6402","380","0","0","2","6421","0","25021","0","520000"
"6403","380","0","0","2","6431","0","25021","0","520000"
"6404","380","0","0","2","6441","0","25021","0","520000"
"6405","380","0","0","2","6451","0","25021","0","520000"
"6501","380","0","0","2","6511","0","25021","0","520000"
"6502","380","0","0","2","6521","0","25021","0","520000"
"6503","380","0","0","2","6531","0","25021","0","520000"
"6504","380","0","0","2","6541","0","25021","0","520000"
"6505","380","0","0","2","6551","0","25021","0","520000"
"6601","1900","0","0","2","6611","0","25021","0","520000"
"6701","380","0","0","2","6711","0","25021","0","520000"
"6702","380","0","0","2","6721","0","25021","0","520000"
"6703","380","0","0","2","6731","0","25021","0","520000"
"6704","380","0","0","2","6741","0","25021","0","520000"
"6705","380","0","0","2","6751","0","25021","0","520000"
"6801","380","0","0","2","6811","0","25021","0","520000"
"6802","380","0","0","2","6821","0","25021","0","520000"
"6803","380","0","0","2","6831","0","25021","0","520000"
"6804","380","0","0","2","6841","0","25021","0","520000"
"6805","380","0","0","2","6851","0","25021","0","520000"
"6901","380","0","0","2","6911","0","25021","0","520000"
"6902","380","0","0","2","6921","0","25021","0","520000"
"6903","380","0","0","2","6931","0","25021","0","520000"
"6904","380","0","0","2","6941","0","25021","0","520000"
"6905","380","0","0","2","6951","0","25021","0","520000"
"7001","380","0","0","2","7011","0","25021","0","520000"
"7002","380","0","0","2","7021","0","25021","0","520000"
"7003","380","0","0","2","7031","0","25021","0","520000"
"7004","380","0","0","2","7041","0","25021","0","520000"
"7005","380","0","0","2","7051","0","25021","0","520000"
"7101","380","0","0","2","7111","0","25021","0","520000"
"7102","380","0","0","2","7121","0","25021","0","520000"
"7103","380","0","0","2","7131","0","25021","0","520000"
"7104","380","0","0","2","7141","0","25021","0","520000"
"7105","380","0","0","2","7151","0","25021","0","520000"
"7201","1900","0","0","2","7211","0","25021","0","520000"
"7301","380","0","0","2","7311","0","25021","0","520000"
"7302","380","0","0","2","7321","0","25021","0","520000"
"7303","380","0","0","2","7331","0","25021","0","520000"
"7304","380","0","0","2","7341","0","25021","0","520000"
"7305","380","0","0","2","7351","0","25021","0","520000"
"7401","380","0","0","2","7411","0","25021","0","520000"
"7402","380","0","0","2","7421","0","25021","0","520000"
"7403","380","0","0","2","7431","0","25021","0","520000"
"7404","380","0","0","2","7441","0","25021","0","520000"
"7405","380","0","0","2","7451","0","25021","0","520000"
"7501","380","0","0","2","7511","0","25021","0","520000"
"7502","380","0","0","2","7521","0","25021","0","520000"
"7503","380","0","0","2","7531","0","25021","0","520000"
"7504","380","0","0","2","7541","0","25021","0","520000"
"7505","380","0","0","2","7551","0","25021","0","520000"
"7601","380","0","0","2","7611","0","25021","0","520000"
"7602","380","0","0","2","7621","0","25021","0","520000"
"7603","380","0","0","2","7631","0","25021","0","520000"
"7604","380","0","0","2","7641","0","25021","0","520000"
"7605","380","0","0","2","7651","0","25021","0","520000"
"7701","1900","0","0","2","7711","0","25021","0","520000"
"7801","950","0","0","2","7811","0","25021","0","520000"
"7802","950","0","0","2","7821","0","25021","0","520000"
"7901","380","0","0","2","7911","0","25021","0","520000"
"7902","380","0","0","2","7921","0","25021","0","520000"
"7903","380","0","0","2","7931","0","25021","0","520000"
"7904","380","0","0","2","7941","0","25021","0","520000"
"7905","380","0","0","2","7951","0","25021","0","520000"
"8001","380","0","0","2","8011","0","25021","0","520000"
"8002","380","0","0","2","8021","0","25021","0","520000"
"8003","380","0","0","2","8031","0","25021","0","520000"
"8004","380","0","0","2","8041","0","25021","0","520000"
"8005","380","0","0","2","8051","0","25021","0","520000"
"8101","380","0","0","2","8111","0","25021","0","520000"
"8102","380","0","0","2","8121","0","25021","0","520000"
"8103","380","0","0","2","8131","0","25021","0","520000"
"8104","380","0","0","2","8141","0","25021","0","520000"
"8105","380","0","0","2","8151","0","25021","0","520000"
"8201","460","0","0","2","8211","0","25021","0","530000"
"8202","460","0","0","2","8221","0","25021","0","530000"
"8203","460","0","0","2","8231","0","25021","0","530000"
"8204","460","0","0","2","8241","0","25021","0","530000"
"8205","460","0","0","2","8251","0","25021","0","530000"
"8301","460","0","0","2","8311","0","25021","0","530000"
"8302","460","0","0","2","8321","0","25021","0","530000"
"8303","460","0","0","2","8331","0","25021","0","530000"
"8304","460","0","0","2","8341","0","25021","0","530000"
"8305","460","0","0","2","8351","0","25021","0","530000"
"8401","460","0","0","2","8411","0","25021","0","530000"
"8402","460","0","0","2","8421","0","25021","0","530000"
"8403","460","0","0","2","8431","0","25021","0","530000"
"8404","460","0","0","2","8441","0","25021","0","530000"
"8405","460","0","0","2","8451","0","25021","0","530000"
"8501","460","0","0","2","8511","0","25021","0","530000"
"8502","460","0","0","2","8521","0","25021","0","530000"
"8503","460","0","0","2","8531","0","25021","0","530000"
"8504","460","0","0","2","8541","0","25021","0","530000"
"8505","460","0","0","2","8551","0","25021","0","530000"
"8601","460","0","0","2","8611","0","25021","0","530000"
"8602","460","0","0","2","8621","0","25021","0","530000"
"8603","460","0","0","2","8631","0","25021","0","530000"
"8604","460","0","0","2","8641","0","25021","0","530000"
"8605","460","0","0","2","8651","0","25021","0","530000"
"8701","460","0","0","2","8711","0","25021","0","530000"
"8702","460","0","0","2","8721","0","25021","0","530000"
"8703","460","0","0","2","8731","0","25021","0","530000"
"8704","460","0","0","2","8741","0","25021","0","530000"
"8705","460","0","0","2","8751","0","25021","0","530000"
"8801","460","0","0","2","8811","0","25021","0","530000"
"8802","460","0","0","2","8821","0","25021","0","530000"
"8803","460","0","0","2","8831","0","25021","0","530000"
"8804","460","0","0","2","8841","0","25021","0","530000"
"8805","460","0","0","2","8851","0","25021","0","530000"
"8901","460","0","0","2","8911","0","25021","0","530000"
"8902","460","0","0","2","8921","0","25021","0","530000"
"8903","460","0","0","2","8931","0","25021","0","530000"
"8904","460","0","0","2","8941","0","25021","0","530000"
"8905","460","0","0","2","8951","0","25021","0","530000"
"9001","460","0","0","2","9011","0","25021","0","530000"
"9002","460","0","0","2","9021","0","25021","0","530000"
"9003","460","0","0","2","9031","0","25021","0","530000"
"9004","460","0","0","2","9041","0","25021","0","530000"
"9005","460","0","0","2","9051","0","25021","0","530000"
"9101","460","0","0","2","9111","0","25021","0","530000"
"9102","460","0","0","2","9121","0","25021","0","530000"
"9103","460","0","0","2","9131","0","25021","0","530000"
"9104","460","0","0","2","9141","0","25021","0","530000"
"9105","460","0","0","2","9151","0","25021","0","530000"
"9201","460","0","0","2","9211","0","25021","0","530000"
"9202","460","0","0","2","9221","0","25021","0","530000"
"9203","460","0","0","2","9231","0","25021","0","530000"
"9204","460","0","0","2","9241","0","25021","0","530000"
"9205","460","0","0","2","9251","0","25021","0","530000"
"9301","460","0","0","2","9311","0","25021","0","530000"
"9302","460","0","0","2","9321","0","25021","0","530000"
"9303","460","0","0","2","9331","0","25021","0","530000"
"9304","460","0","0","2","9341","0","25021","0","530000"
"9305","460","0","0","2","9351","0","25021","0","530000"
"9401","460","0","0","2","9411","0","25021","0","530000"
"9402","460","0","0","2","9421","0","25021","0","530000"
"9403","460","0","0","2","9431","0","25021","0","530000"
"9404","460","0","0","2","9441","0","25021","0","530000"
"9405","460","0","0","2","9451","0","25021","0","530000"
"9501","460","0","0","2","9511","0","25021","0","530000"
"9502","460","0","0","2","9521","0","25021","0","530000"
"9503","460","0","0","2","9531","0","25021","0","530000"
"9504","460","0","0","2","9541","0","25021","0","530000"
"9505","460","0","0","2","9551","0","25021","0","530000"
"9601","460","0","0","2","9611","0","25021","0","530000"
"9602","460","0","0","2","9621","0","25021","0","530000"
"9603","460","0","0","2","9631","0","25021","0","530000"
"9604","460","0","0","2","9641","0","25021","0","530000"
"9605","460","0","0","2","9651","0","25021","0","530000"
"9701","460","0","0","2","9711","0","25021","0","530000"
"9702","460","0","0","2","9721","0","25021","0","530000"
"9703","460","0","0","2","9731","0","25021","0","530000"
"9704","460","0","0","2","9741","0","25021","0","530000"
"9705","460","0","0","2","9751","0","25021","0","530000"
"9801","460","0","0","2","9811","0","25021","0","530000"
"9802","460","0","0","2","9821","0","25021","0","530000"
"9803","460","0","0","2","9831","0","25021","0","530000"
"9804","460","0","0","2","9841","0","25021","0","530000"
"9805","460","0","0","2","9851","0","25021","0","530000"
"9901","460","0","0","2","9911","0","25021","0","530000"
"9902","460","0","0","2","9921","0","25021","0","530000"
"9903","460","0","0","2","9931","0","25021","0","530000"
"9904","460","0","0","2","9941","0","25021","0","530000"
"9905","460","0","0","2","9951","0","25021","0","530000"
"10001","460","0","0","2","10011","0","25021","0","530000"
"10002","460","0","0","2","10021","0","25021","0","530000"
"10003","460","0","0","2","10031","0","25021","0","530000"
"10004","460","0","0","2","10041","0","25021","0","530000"
"10005","460","0","0","2","10051","0","25021","0","530000"
"10101","460","0","0","2","10111","0","25021","0","530000"
"10102","460","0","0","2","10121","0","25021","0","530000"
"10103","460","0","0","2","10131","0","25021","0","530000"
"10104","460","0","0","2","10141","0","25021","0","530000"
"10105","460","0","0","2","10151","0","25021","0","530000"
"10201","460","0","0","2","10211","0","25021","0","530000"
"10202","460","0","0","2","10221","0","25021","0","530000"
"10203","460","0","0","2","10231","0","25021","0","530000"
"10204","460","0","0","2","10241","0","25021","0","530000"
"10205","460","0","0","2","10251","0","25021","0","530000"
"10301","460","0","0","2","10311","0","25021","0","530000"
"10302","460","0","0","2","10321","0","25021","0","530000"
"10303","460","0","0","2","10331","0","25021","0","530000"
"10304","460","0","0","2","10341","0","25021","0","530000"
"10305","460","0","0","2","10351","0","25021","0","530000"
"10401","460","0","0","2","10411","0","25021","0","530000"
"10402","460","0","0","2","10421","0","25021","0","530000"
"10403","460","0","0","2","10431","0","25021","0","530000"
"10404","460","0","0","2","10441","0","25021","0","530000"
"10405","460","0","0","2","10451","0","25021","0","530000"
"10501","460","0","0","2","10511","0","25021","0","530000"
"10502","460","0","0","2","10521","0","25021","0","530000"
"10503","460","0","0","2","10531","0","25021","0","530000"
"10504","460","0","0","2","10541","0","25021","0","530000"
"10505","460","0","0","2","10551","0","25021","0","530000"
"10601","460","0","0","2","10611","0","25021","0","530000"
"10602","460","0","0","2","10621","0","25021","0","530000"
"10603","460","0","0","2","10631","0","25021","0","530000"
"10604","460","0","0","2","10641","0","25021","0","530000"
"10605","460","0","0","2","10651","0","25021","0","530000"
"10701","460","0","0","2","10711","0","25021","0","530000"
"10702","460","0","0","2","10721","0","25021","0","530000"
"10703","460","0","0","2","10731","0","25021","0","530000"
"10704","460","0","0","2","10741","0","25021","0","530000"
"10705","460","0","0","2","10751","0","25021","0","530000"
"10801","460","0","0","2","10811","0","25021","0","530000"
"10802","460","0","0","2","10821","0","25021","0","530000"
"10803","460","0","0","2","10831","0","25021","0","530000"
"10804","460","0","0","2","10841","0","25021","0","530000"
"10805","460","0","0","2","10851","0","25021","0","530000"
"10901","460","0","0","2","10911","0","25021","0","530000"
"10902","460","0","0","2","10921","0","25021","0","530000"
"10903","460","0","0","2","10931","0","25021","0","530000"
"10904","460","0","0","2","10941","0","25021","0","530000"
"10905","460","0","0","2","10951","0","25021","0","530000"
"11001","580","0","0","2","11011","0","25021","0","540000"
"11002","580","0","0","2","11021","0","25021","0","540000"
"11003","580","0","0","2","11031","0","25021","0","540000"
"11004","580","0","0","2","11041","0","25021","0","540000"
"11005","580","0","0","2","11051","0","25021","0","540000"
"11101","580","0","0","2","11111","0","25021","0","540000"
"11102","580","0","0","2","11121","0","25021","0","540000"
"11103","580","0","0","2","11131","0","25021","0","540000"
"11104","580","0","0","2","11141","0","25021","0","540000"
