ef545a30d07779d0791181857fb01c4d8408314a6e875fe76410571128c33320,87cf80dd153f163c66601d5f717f870b42f57316c4dea324cc3a8b565954e8f3,df1e6328581996e9dc3c966d0a5dcb66b74d9c2c30d5ea8e640d1ec578447469,bc7fda5e7b464aef5581908d694c1c107dd886f87db64ff39d77576c9497efba,dc398c15960709ee85a444111328b22e215dc42cfde2410bd170fdd0bf813d2a,f46ad0f93240969a9d02b724ec1ac2a1d42076e28ebc992bd69a123819b41392,fa98bf801cb5a2cc0809c8006da6202d83da7fa09695169845fc4dbf127a140c,b6946f4bce2ea35be67f82d37f8f33e2b0dc8d2856518c0d7686315dd00e4f3e,68bbff495fe97cd54351f29c9e3f578854716765029ee65f15f2524e4b1ca57e,38c414ca4f616a7107021bb8c7904753c931cb45602aebe49a4a61e299131ad2,46472d4d94142203badc0a90ecdcf1461ee3020491c44448bb1919cab90b3daf,9517e372e72774345d631dd81a26ab50a716c0f8855ea59c0ca51eb0f4302cec,daf1ebfb63f0c1f7178bf3368c82c75f7b82ed052262a3969793bbab1ddf06dc,79ef7d0f9f3ee4347cf56af90b1f0037d2f5a8bb6eb1e313582ad59e1645f544,217c9e6ed7b4aab2765487923ae8f60046ad5e97e8d6799ba9cf89641e4abdfd,2c7893e49184c55cfe095e057d905ae26c1aadb0af21fedaec23522ac670961e,abe48e726dccc34bc5a8087df2a6c057e32c7fbca9bef51dafebee568375b22e,1797f08b23b8ee04c30c490d4412a9292016e5b410a2d41075ac67a68cfabf24,77f788069f4ef7616932666dbbee9939b3e4be5a10b439f723babf4d2af5c5bb,ec2597e9010de98db3223425b6fb1bb82caa57f6a2c46374e5da778771cfd945,3bc00c59fc2f0ab711a9e61d954c07fc1dedf0cb372037a81bbfd46ce99e0e0b,b7caeec2a1a66d24f23eb855a45819e2cabb3b619fa0f9f2d9f5e9b2a46e7c86,13446c826e6b03e2b39bb78a4a4334b63f9df008dc4fd4fe032247ee1fc72ec8,a1d8c7bbd4dd90af2dde8bf91bc84044ed59bf9d0b392b0e86bbb4b740a35a42,89bb4e5015b600eb2182f97382f3344702b11377a22f7c1d92f39df2cb85a4bb,353975cceb2087dda361eca1652765f6f147f9bfe610adab958cb38c99771cd0,c84ce92f18b6e30da8620c48dff87da18dc5234ba37cd103f8e6d3d5cad4534f,e6e9dcdfbe036242a9a219f713be2cf5a1701e3285bd0f4909cddfbe9d6a41ae,70af2cf030bc964ca4c7d50fe16c165f24cb9bb3249a183be8c25d68246826ae,0a5a9a4161e58bd0994f5f9b813a987c6eaa7a5055c05dfb7bbc27386a39ef7d,69de51382e3b982d97a716e0ab617100f3a49bdb16d32fa8268904ef64a5c276,eef4caff6c45908390f88094f7f48616744ed05f69580b92ee927c700e005056,14117a9c94291295f6290aa9f153eaa96e781cc14b9e75773601fcdd0c1f78db,16959fc16c80813ff716a8da59ed96568bfe7116297b8e703a9d73d18173c78f,706de56b8569e6cdba961d483f6d3c6c8fd5aff88ac2148b74cde127850eb48a
"0","0","0","-100","0","500000","250","-30","0","10","0","90008","1000","0","91002","0.8","140001","5","94002","103123","0","bgm_MC008","74001305","60","40007","1","3","-310","74001305","741001105","5","0.8","1","0","150007"
"0","0","0","-100","0","200000","300","-10","0","10","0","90008","200","0","91002","0.9","140001","5","94002","103121","0","bgm_MC008","74001401","90","40002","1","3","-310","74001401","741001101","1","1.2","1","0","150003"
"0","0","0","-100","0","200000","300","-10","0","10","0","90008","200","0","91002","0.8","140001","5","94002","103121","0","bgm_MC008","74001402","90","40003","1","3","-310","74001402","741001102","2","1.2","1","0","150004"
"0","0","0","-100","0","300000","300","-10","0","10","0","90008","500","0","91002","0.8","140001","5","94002","103121","0","bgm_MC008","74001403","90","40004","0.8","3","-310","74001403","741001103","3","1.2","1","0","150005"
"0","0","0","-100","0","300000","300","-10","0","10","0","90008","750","0","91002","0.8","140001","5","94002","103121","0","bgm_MC008","74001404","90","40006","0.8","3","-310","74001404","741001104","4","1.2","1","0","150006"
"0","0","0","-100","0","500000","300","-10","0","10","0","90008","1000","0","91002","0.8","140001","5","94002","103121","0","bgm_MC008","74001405","60","40007","0.8","3","-310","74001405","741001105","5","1.2","1","0","150007"
"0","0","0","-100","0","200000","0","0","0","10","0","90008","200","0","91002","1.2","140001","5","94002","103122","0","bgm_MC008","74001501","90","40002","0","3","0","74001501","741001101","1","0","1","0","150003"
"0","0","0","-100","0","200000","0","0","0","10","0","90008","200","0","91002","1.2","140001","5","94002","103122","0","bgm_MC008","74001502","90","40003","0","3","0","74001502","741001102","2","0","1","0","150004"
"0","0","0","-100","0","300000","0","0","0","10","0","90008","500","0","91002","1.2","140001","4","94002","103122","0","bgm_MC008","74001503","90","40004","0","3","0","74001503","741001103","3","0","1","0","150005"
"0","0","0","-100","0","300000","0","0","0","10","0","90008","750","0","91002","1.2","140001","4","94002","103122","0","bgm_MC008","74001504","90","40006","0","3","0","74001504","741001104","4","0","1","0","150006"
"0","0","0","-100","0","500000","0","0","0","10","0","90008","1000","0","91002","1.2","140001","4","94002","103122","0","bgm_MC008","74001505","90","40007","0","3","0","74001505","741001105","5","0","1","0","150007"
"0","0","0","-100","0","0","0","0","0","150","0","0","0","0","91002","1.2","0","5","0","103123","0","bgm_MC008","74001999","90","40007","0","0","0","74001999","741001999","-1","0","0","0","0"
"0","0","0","-100","377","200000","-1","-190","0","10","188","90008","200","0.8","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74002101","90","40002","0.8","3","-379","74002101","741001101","1","0.8","1","0","150003"
"0","0","0","-100","377","200000","-1","-190","0","10","188","90008","200","0.8","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74002102","90","40003","0.8","3","-379","74002102","741001102","2","0.8","1","0","150004"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","500","0.8","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74002103","90","40004","0.8","3","-379","74002103","741001103","3","0.8","1","0","150005"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","750","0.8","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74002104","90","40006","0.8","3","-379","74002104","741001104","4","0.8","1","0","150006"
"0","0","0","-100","377","500000","-1","-190","0","10","188","90008","1000","0.8","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74002105","90","40007","0.8","3","-379","74002105","741001105","5","0.8","1","0","150007"
"0","0","0","-100","377","200000","-1","-190","0","10","188","90008","200","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74002201","90","40002","0.8","3","-379","74002201","741001101","1","0.8","1","0","150003"
"0","0","0","-100","377","200000","-1","-190","0","10","188","90008","200","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74002202","90","40003","0.8","3","-379","74002202","741001102","2","0.8","1","0","150004"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","500","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74002203","90","40004","0.8","3","-379","74002203","741001103","3","0.8","1","0","150005"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","750","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74002204","90","40006","0.8","3","-379","74002204","741001104","4","0.8","1","0","150006"
"0","0","0","-100","377","500000","-1","-190","0","10","188","90008","1000","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74002205","90","40007","0.8","3","-379","74002205","741001105","5","0.8","1","0","150007"
"0","0","0","-100","0","200000","250","-30","0","10","0","90008","200","0","91002","0.9","140001","5","94002","103123","0","bgm_MC008","74002301","90","40002","1.2","3","-310","74002301","741001101","1","1","1","0","150003"
"0","0","0","-100","0","200000","250","-30","0","10","0","90008","200","0","91002","0.8","140001","5","94002","103123","0","bgm_MC008","74002302","90","40003","1.2","3","-310","74002302","741001102","2","1","1","0","150004"
"0","0","0","-100","0","300000","250","-30","0","10","0","90008","500","0","91002","0.8","140001","5","94002","103123","0","bgm_MC008","74002303","90","40004","1.2","3","-310","74002303","741001103","3","0.8","1","0","150005"
"0","0","0","-100","0","300000","250","-30","0","10","0","90008","750","0","91002","0.8","140001","4","94002","103123","0","bgm_MC008","74002304","90","40006","1.2","3","-310","74002304","741001104","4","0.8","1","0","150006"
"0","0","0","-100","0","500000","250","-30","0","10","0","90008","1000","0","91002","0.8","140001","4","94002","103123","0","bgm_MC008","74002305","90","40007","1.2","3","-310","74002305","741001105","5","0.8","1","0","150007"
"0","0","0","-100","0","200000","300","-10","0","10","0","90008","200","0","91002","0.9","140001","5","94002","103121","0","bgm_MC008","74002401","90","40002","1","3","-310","74002401","741001101","1","1.2","1","0","150003"
"0","0","0","-100","0","200000","300","-10","0","10","0","90008","200","0","91002","0.8","140001","5","94002","103121","0","bgm_MC008","74002402","90","40003","1","3","-310","74002402","741001102","2","1.2","1","0","150004"
"0","0","0","-100","0","300000","300","-10","0","10","0","90008","500","0","91002","0.8","140001","5","94002","103121","0","bgm_MC008","74002403","90","40004","0.8","3","-310","74002403","741001103","3","1.2","1","0","150005"
"0","0","0","-100","0","300000","300","-10","0","10","0","90008","750","0","91002","0.8","140001","4","94002","103121","0","bgm_MC008","74002404","90","40006","0.8","3","-310","74002404","741001104","4","1.2","1","0","150006"
"0","0","0","-100","0","500000","300","-10","0","10","0","90008","1000","0","91002","0.8","140001","4","94002","103121","0","bgm_MC008","74002405","90","40007","0.8","3","-310","74002405","741001105","5","1.2","1","0","150007"
"0","0","0","-100","0","200000","0","0","0","10","0","90008","200","0","91002","1.2","140001","5","94002","103122","0","bgm_MC008","74002501","90","40002","0","3","0","74002501","741001101","1","0","1","0","150003"
"0","0","0","-100","0","200000","0","0","0","10","0","90008","200","0","91002","1.2","140001","5","94002","103122","0","bgm_MC008","74002502","70","40003","0","3","0","74002502","741001102","2","0","1","0","150004"
"0","0","0","-100","0","300000","0","0","0","10","0","90008","500","0","91002","1.2","140001","5","94002","103122","0","bgm_MC008","74002503","60","40004","0","3","0","74002503","741001103","3","0","1","0","150005"
"0","0","0","-100","0","300000","0","0","0","10","0","90008","750","0","91002","1.2","140001","5","94002","103122","0","bgm_MC008","74002504","60","40006","0","3","0","74002504","741001104","4","0","1","0","150006"
"0","0","0","-100","0","500000","0","0","0","10","0","90008","1000","0","91002","1.2","140001","5","94002","103122","0","bgm_MC008","74002505","45","40007","0","3","0","74002505","741001105","5","0","1","0","150007"
"0","0","0","-100","0","200000","120","-120","0","10","360","90008","200","0","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74003101","90","40002","0.8","3","-360","74003101","741001101","1","0.8","1","0","150003"
"0","0","0","-100","0","200000","120","-120","0","10","360","90008","200","0","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74003102","90","40003","0.8","3","-360","74003102","741001102","2","0.8","1","0","150004"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","500","0.8","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74003103","90","40004","0.8","3","-379","74003103","741001103","3","0.8","1","0","150005"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","750","0.8","91002","0.8","140001","4","94002","103121","0.8","bgm_MC008","74003104","90","40006","0.8","3","-379","74003104","741001104","4","0.8","1","0","150006"
"0","0","0","-100","377","500000","-1","-190","0","10","188","90008","1000","0.8","91002","0.8","140001","4","94002","103121","0.8","bgm_MC008","74003105","90","40007","0.8","3","-379","74003105","741001105","5","0.8","1","0","150007"
"0","0","0","-100","0","200000","120","-120","0","10","360","90008","200","0","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74003201","90","40002","0.8","3","-360","74003201","741001101","1","0.8","1","0","150003"
"0","0","0","-100","377","200000","-1","-190","0","10","188","90008","200","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74003202","90","40003","0.8","3","-379","74003202","741001102","2","0.8","1","0","150004"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","500","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74003203","90","40004","0.8","3","-379","74003203","741001103","3","0.8","1","0","150005"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","750","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74003204","90","40006","0.8","3","-379","74003204","741001104","4","0.8","1","0","150006"
"0","0","0","-100","377","500000","-1","-190","0","10","188","90008","1000","0.8","91002","0.8","140001","4","94002","103122","0.8","bgm_MC008","74003205","90","40007","0.8","3","-379","74003205","741001105","5","0.8","1","0","150007"
"0","0","0","-100","0","200000","120","-120","0","10","360","90008","200","0","91002","0.8","140001","5","94002","103123","0.8","bgm_MC008","74003301","90","40002","0.8","3","-360","74003301","741001101","1","0.8","1","0","150003"
"0","0","0","-100","377","200000","-1","-190","0","10","188","90008","200","0.8","91002","0.8","140001","5","94002","103123","0.8","bgm_MC008","74003302","90","40003","0.8","3","-379","74003302","741001102","2","0.8","1","0","150004"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","500","0.8","91002","0.8","140001","5","94002","103123","0.8","bgm_MC008","74003303","90","40004","0.8","3","-379","74003303","741001103","3","0.8","1","0","150005"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","750","0.8","91002","0.8","140001","5","94002","103123","0.8","bgm_MC008","74003304","90","40006","0.8","3","-379","74003304","741001104","4","0.8","1","0","150006"
"0","0","0","-100","377","500000","-1","-190","0","10","188","90008","1000","0.8","91002","0.8","140001","4","94002","103123","0.8","bgm_MC008","74003305","90","40007","0.8","3","-379","74003305","741001105","5","0.8","1","0","150007"
"0","0","0","-100","0","200000","0","0","0","10","0","90008","200","0","91002","1.4","140001","5","94002","103121","0","bgm_MC008","74003401","90","40002","0","3","0","74003401","741001101","1","0","1","0","150003"
"0","0","0","-100","0","200000","0","0","0","10","0","90008","200","0","91002","1.4","140001","5","94002","103121","0","bgm_MC008","74003402","90","40003","0","3","0","74003402","741001102","2","0","1","0","150004"
"0","0","0","-100","0","300000","0","0","0","10","0","90008","500","0","91002","1.4","140001","5","94002","103121","0","bgm_MC008","74003403","70","40004","0","3","0","74003403","741001103","3","0","1","0","150005"
"0","0","0","-100","0","300000","0","0","0","10","0","90008","750","0","91002","1.4","140001","5","94002","103121","0","bgm_MC008","74003404","70","40006","0","3","0","74003404","741001104","4","0","1","0","150006"
"0","0","0","-100","0","500000","0","0","0","10","0","90008","1000","0","91002","1.4","140001","5","94002","103121","0","bgm_MC008","74003405","50","40007","0","3","0","74003405","741001105","5","0","1","0","150007"
"0","0","0","-100","0","200000","0","0","0","10","0","90008","200","0","91002","1.2","140001","5","94002","103122","0","bgm_MC008","74003501","90","40002","0","3","0","74003501","741001101","1","0","1","0","150003"
"0","0","0","-100","0","200000","0","0","0","10","0","90008","200","0","91002","1.2","140001","5","94002","103122","0","bgm_MC008","74003502","90","40003","0","3","0","74003502","741001102","2","0","1","0","150004"
"0","0","0","-100","0","300000","0","0","0","10","0","90008","500","0","91002","1.2","140001","5","94002","103122","0","bgm_MC008","74003503","90","40004","0","3","0","74003503","741001103","3","0","1","0","150005"
"0","0","0","-100","0","300000","0","180","0","10","0","90008","750","0","91002","1.2","140001","5","94002","103122","0","bgm_MC008","74003504","90","40006","0","3","-120","74003504","741001104","4","0.8","1","0","150006"
"0","0","0","-100","0","500000","310","0","0","10","0","90008","1000","0","91002","0.8","140001","5","94002","103122","0","bgm_MC008","74003505","90","40007","0.8","3","-310","74003505","741001105","5","1.2","1","0","150007"
"0","0","0","-100","0","200000","120","-120","0","10","360","90008","200","0","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74004101","90","40002","0.8","3","-360","74004101","741001101","1","0.8","1","0","150003"
"0","0","0","-100","0","200000","120","-120","0","10","360","90008","200","0","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74004102","90","40003","0.8","3","-360","74004102","741001102","2","0.8","1","0","150004"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","500","0.8","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74004103","90","40004","0.8","3","-379","74004103","741001103","3","0.8","1","0","150005"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","750","0.8","91002","0.8","140001","4","94002","103121","0.8","bgm_MC008","74004104","90","40006","0.8","3","-379","74004104","741001104","4","0.8","1","0","150006"
"0","0","0","-100","377","500000","-1","-190","0","10","188","90008","1000","0.8","91002","0.8","140001","4","94002","103121","0.8","bgm_MC008","74004105","90","40007","0.8","3","-379","74004105","741001105","5","0.8","1","0","150007"
"0","0","0","-100","0","200000","120","-120","0","10","360","90008","200","0","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74004201","90","40002","0.8","3","-360","74004201","741001101","1","0.8","1","0","150003"
"0","0","0","-100","377","200000","-1","-190","0","10","188","90008","200","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74004202","90","40003","0.8","3","-379","74004202","741001102","2","0.8","1","0","150004"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","500","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74004203","90","40004","0.8","3","-379","74004203","741001103","3","0.8","1","0","150005"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","750","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74004204","90","40006","0.8","3","-379","74004204","741001104","4","0.8","1","0","150006"
"0","0","0","-100","377","500000","-1","-190","0","10","188","90008","1000","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74004205","90","40007","0.8","3","-379","74004205","741001105","5","0.8","1","0","150007"
"0","0","0","-100","0","200000","120","-120","0","10","360","90008","200","0","91002","0.8","140001","5","94002","103123","0.8","bgm_MC008","74004301","90","40002","0.8","3","-360","74004301","741001101","1","0.8","1","0","150003"
"0","0","0","-100","377","200000","-1","-190","0","10","188","90008","200","0.8","91002","0.8","140001","5","94002","103123","0.8","bgm_MC008","74004302","90","40003","0.8","3","-379","74004302","741001102","2","0.8","1","0","150004"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","500","0.8","91002","0.8","140001","5","94002","103123","0.8","bgm_MC008","74004303","90","40004","0.8","3","-379","74004303","741001103","3","0.8","1","0","150005"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","750","0.8","91002","0.8","140001","5","94002","103123","0.8","bgm_MC008","74004304","90","40006","0.8","3","-379","74004304","741001104","4","0.8","1","0","150006"
"0","0","0","-100","377","500000","-1","-190","0","10","188","90008","1000","0.8","91002","0.8","140001","5","94002","103123","0.8","bgm_MC008","74004305","90","40007","0.8","3","-379","74004305","741001105","5","0.8","1","0","150007"
"0","0","0","-100","0","200000","0","0","0","10","0","90008","200","0","91002","1.1","140001","5","94002","103121","0","bgm_MC008","74004401","90","40002","0","3","0","74004401","741001101","1","0","1","0","150003"
"0","0","0","-100","0","200000","0","0","0","10","0","90008","200","0","91002","1.1","140001","5","94002","103121","0","bgm_MC008","74004402","90","40003","0","3","0","74004402","741001102","2","0","1","0","150004"
"0","0","0","-100","0","300000","0","0","0","10","0","90008","500","0","91002","1.1","140001","5","94002","103121","0","bgm_MC008","74004403","75","40004","0","3","0","74004403","741001103","3","0","1","0","150005"
"0","0","0","-100","0","300000","0","0","0","10","0","90008","750","0","91002","1.1","140001","4","94002","103121","0","bgm_MC008","74004404","75","40006","0","3","0","74004404","741001104","4","0","1","0","150006"
"0","0","0","-100","0","500000","0","0","0","10","0","90008","1000","0","91002","1.1","140001","4","94002","103121","0","bgm_MC008","74004405","60","40007","0","3","0","74004405","741001105","5","0","1","0","150007"
"0","0","0","-100","0","200000","0","0","0","10","0","90008","200","0","91002","1.3","140001","5","94002","103122","0","bgm_MC008","74004501","90","40002","0","3","0","74004501","741001101","1","0","1","0","150003"
"0","0","0","-100","0","200000","0","0","0","10","0","90008","200","0","91002","1.3","140001","5","94002","103122","0","bgm_MC008","74004502","90","40003","0","3","0","74004502","741001102","2","0","1","0","150004"
"0","0","0","-100","0","300000","0","0","0","10","0","90008","500","0","91002","1.3","140001","5","94002","103122","0","bgm_MC008","74004503","90","40004","0","3","0","74004503","741001103","3","0","1","0","150005"
"0","0","0","-100","0","300000","0","180","0","10","0","90008","750","0","91002","1.3","140001","5","94002","103122","0","bgm_MC008","74004504","90","40006","0","3","-120","74004504","741001104","4","0.8","1","0","150006"
"0","0","0","-100","0","500000","310","0","0","10","0","90008","1000","0","91002","0.8","140001","5","94002","103122","0","bgm_MC008","74004505","90","40007","0.8","3","-310","74004505","741001105","5","1.3","1","0","150007"
"0","0","0","-100","377","200000","-1","-190","0","10","188","90008","200","0.8","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74005101","90","40002","0.8","3","-379","74005101","741001101","1","0.8","1","0","150003"
"0","0","0","-100","377","200000","-1","-190","0","10","188","90008","200","0.8","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74005102","90","40003","0.8","3","-379","74005102","741001102","2","0.8","1","0","150004"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","500","0.8","91002","0.8","140001","5","94002","103121","0.8","bgm_MC008","74005103","90","40004","0.8","3","-379","74005103","741001103","3","0.8","1","0","150005"
"0","0","0","-100","377","300000","-1","-190","0","10","188","90008","750","0.8","91002","0.8","140001","4","94002","103121","0.8","bgm_MC008","74005104","90","40006","0.8","3","-379","74005104","741001104","4","0.8","1","0","150006"
"0","0","0","-100","377","500000","-1","-190","0","10","188","90008","1000","0.8","91002","0.8","140001","4","94002","103121","0.8","bgm_MC008","74005105","90","40007","0.8","3","-379","74005105","741001105","5","0.8","1","0","150007"
"0","0","0","-100","377","200000","-1","-190","0","10","188","90008","200","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74005201","90","40002","0.8","3","-379","74005201","741001101","1","0.8","1","0","150003"
"0","0","0","-100","377","200000","-1","-190","0","10","188","90008","200","0.8","91002","0.8","140001","5","94002","103122","0.8","bgm_MC008","74005202","90","40003","0.8","3","-379","74005202","741001102","2","0.8","1","0","150004"
