0b588430dbf36ef97ebcc5d2a2a56028fe0153da4efaf8468a9a28abac7fed30,bcbab092a86c0269f73a7a347e1c539f4492979a30392b9c8836a674431d30fa,cc5036f47d511be7c8ce783283ea089c0159891b67c0350b812cb2449786fd46,9180920ac98cc716e14f1ce6edba05ae1d0841680a462eab993e8b890014b4c5,d4246ddf86e0d2f29fda8e85107a8a1fd78dfcd4fc5a01cdc385d92d833c7063,2fd3c22db77edba39631fa942e55a3980672fca347d23e5c3f0343dd8d3ab720,2eb0af31a36807f712c19c55aeb21b85e32afc825be664b3bb7389906fd96acb,9c418b6d2db16d78384faed7a75c85ddc587ec8ec94182df12103bf5ddc53abe,0d29a85cd9c16be5b9527846983815af0844ffefbdd4093a5c607a7fbd3dd5ba,6e1ac4d2338508e0a2c05552d3f220c94961115d7da403e79e732fe1b425f673,a4fdbde3ff094368d565bd16c2a2906809b0c794cc6d17d2887b75ffd57dbd6c,a24606924956844a9fcb66c51ba7523ee5b610246b75387fcf68c558c3888acb,50ff4012fcf16f3404030858476e656170a74e1fd5d87c3edcbfd9726556df29,d37c9dfe50716b1437fe03664d21e400d6b2ad63a412661f98bd7c7945e2a56e,070b9562decf2ff05598626bc6dbb12907d6a898facce836b0f03d1e5bca3065,6fcbf85fa3733456e4670d2028deed223766aec8864cf05962a8dd66c73f35fa,131dcca7bb1aa910234090c6bc919ca50d40e540462e4bb4ba1d7d068381755d,67c49021e93f0129a680bae945512f2d5beae5a2255e7c2bab585bd246619ae8,710ae60de7f82876cd0327ca5150969540e7f32411a5901a5a980a90270fe128,2b38377f6d42d2a21137a5b545950a63a5c36aed00aba78ca5c150c4f6908ed0,1f81896f5f3247d4a55200ccb80c4a8185fd2ae6290bffacc0054de866d87f43,4cf5cc18f29ff133a52a53ee8eca2ea77434e0e37b2a1f7189e99731cd921806,277ce2a463c5c70e550cea43fc63c0415118c4365e778dee72f69622b385cef2,540933c11a857c6a23649252f81fe76593dd3e17611610d9b85c173b98c94227,09004d6a5f030b69e4b17b095f34d9631bcbc1287ddc225ae95285fd5f0fc7c9,739d117db29638142a7a71cc612446846d2249cb882175118e78e8fc02de854b,ff9138cb18432f312a0d0d3435059381fcfcd00290d6b1aeccca53b9f334fe38,342819dc17560fa7817ec6d99b52ccc48bc233b03da4fad74b1b08780ab22c42,74e8b02002b337a6c8982957474c40f80c28da22be83e4e8e1cb0600268e102d,fd7e4116942f38ac9ae1874a078661ddaa13cf7d963eb09997640715cc01761e,2474697956bdd0d99bbf6ff7955e458ffbb4056d6fc2fba09a70f960a1662847,70a3bd0564c518c8b0b5035beece06cd7b7b09ba388e2abefa4208e790713d0a,0406c9908a6605d8aa4d89502946a6ab012203f196cd93def776e0156a822204,dee7b87c3572d16b184971ed277e81d182aac5c8520ba6be2b99d8d6241e56ee,064219dbdc3e87772e556c15807ea4a997edc460d573fbcf23c6ce18e73d4708,0a031ee55cd0fb5c84b9cfa0697e34b09e0f1ad5b4d2ec1ce3a30d6af5735467,88997fba8b7a17ce8045289639004a1c24231ddeabde419affc8a8dca27ba6a4,c7d8b0f3f27522d9b3bf1c0e861685e1b839c7f6efce984d1332179fd2b07910,b273d295bf4d506b3f014efe17a63d9f75fd2456d7d2b060451b8c1568739f54,d581c1b302afefcec09eff3321e1e434359ba419b41bb381f53726a43bfb02ab,7a3d1c35d3c8cd4f9643c6cf5828219744055c71745f8b303ae1e2f11f1f4d80,a8f28d296406b26b96916a956430b26dba9876476926fc8ddd88202a2df5b257,d9d63c794915973409ed907ac7d0fe49ee54184c6394afca4d175b09dd380383,87d48605329bea9480e0f97541da7ae83fe004098fe3436c64f6aad1fe3e7104
"0","0","0","2","0","0","4","0","0","215","0","bgm_MC045","100003","90","10","0","1000","0","0","410020701","0","7","150","ステージ7","90008","0","0","1002","0","0","10","10","0","1.4","100107","0","4100207","0","91002","0","0","0","0","0"
"0","0","0","3","0","0","3","0","0","215","0","bgm_MC045","100003","90","10","0","1500","0","0","410020801","0","8","200","ステージ8","90008","0","0","1002","0","0","10","10","0","1.1","100108","0","4100208","0","91002","0","0","0","0","0"
"0","0","0","3","0","0","2","0","0","215","0","bgm_MC045","100003","90","10","0","2000","0","0","410020901","0","9","250","ステージ9","90008","0","0","1002","0","0","10","10","0","1","100109","0","4100209","0","91002","0","0","0","0","0"
"0","0","0","3","0","0","1","0","0","215","0","bgm_MC045","100003","90","10","0","2500","0","0","410021001","0","10","300","ステージ10","90008","0","0","1002","0","0","10","10","0","1.5","100110","0","4100210","0","91002","0","0","-60","0","0"
"0","0","0","1","0","0","10","0","0","215","0","bgm_MC045","100003","90","10","0","500","0","0","410030101","0","1","50","ステージ1","90008","0","0","1003","0","0","10","10","0","1.6","100101","0","4100301","0","91002","0","0","-10","0","0"
"0","0","0","1","0","0","9","0","0","215","0","bgm_MC045","100003","90","10","0","500","0","0","410030201","0","2","50","ステージ2","90008","0","0","1003","0","0","10","10","0","1.5","100102","0","4100302","0","91002","0","0","20","0","0"
"0","0","0","2","0","0","8","0","0","215","0","bgm_MC045","100003","90","10","0","750","0","0","410030301","0","3","100","ステージ3","90008","0","0","1003","0","0","10","10","0","1.2","100103","0","4100303","0","91002","0","0","0","0","0"
"0","0","0","2","0","0","7","0","0","215","0","bgm_MC045","100003","90","10","0","750","0","0","410030401","0","4","100","ステージ4","90008","0","0","1003","0","0","10","10","0","0.9","100104","0","4100304","0","91002","0","0","-60","0","0"
"0","0","0","2","0","0","6","0","0","215","0","bgm_MC045","100003","90","10","0","1000","0","0","410030501","0","5","150","ステージ5","90008","0","0","1003","0","0","10","10","0","1","100105","0","4100305","0","91002","0","0","0","0","0"
"0","0","0","2","0","0","5","0","0","215","0","bgm_MC045","100003","90","10","0","1000","0","0","410030601","0","6","150","ステージ6","90008","0","0","1003","0","0","10","10","0","1.1","100106","0","4100306","0","91002","0","0","0","0","0"
"0","0","0","2","0","0","4","0","0","215","0","bgm_MC045","100003","90","10","0","1000","0","0","410030701","0","7","150","ステージ7","90008","0","0","1003","0","0","10","10","0","1.2","100107","0","4100307","0","91002","0","0","0","0","0"
"0","0","0","3","0","0","3","0","0","215","0","bgm_MC045","100003","90","10","0","1500","0","0","410030801","0","8","200","ステージ8","90008","0","0","1003","0","0","10","10","0","1.1","100108","0","4100308","0","91002","0","0","0","0","0"
"0","0","0","3","0","0","2","0","0","215","0","bgm_MC045","100003","90","10","0","2000","0","0","410030901","0","9","250","ステージ9","90008","0","0","1003","0","0","10","10","0","1.4","100109","0","4100309","0","91002","0","0","0","0","0"
"0","0","0","3","0","0","1","0","0","215","0","bgm_MC045","100003","90","10","0","2500","0","0","410031001","0","10","300","ステージ10","90008","0","0","1003","0","0","10","10","0","1.3","100110","0","4100310","0","91002","0","0","0","0","0"
"0","0","0","1","0","10159001","10","0","0","430","0","bgm_MC045","100003","90","20","0","50","0","0","410040101","10200000","1","50","ステージ1","150001","0","11300005","1004","0","0","20","20","0","1.3","100201","0","4100401","0","91002","0","0","0","0","0"
"0","0","0","1","0","10159001","9","0","0","430","0","bgm_MC045","100003","90","20","0","50","0","0","410040201","10200000","2","50","ステージ2","150001","0","11400005","1004","0","0","20","20","0","1.7","100202","0","4100402","0","91002","0","0","-60","0","0"
"0","0","50","2","0","10149001","8","0","0","430","150002","bgm_MC045","100003","90","20","0","500","0","0","410040301","11600005","3","50","ステージ3","90008","0","10400002","1004","0","0","20","20","0","1.2","100203","0","4100403","0","91002","0","0","-60","0","0"
"0","0","50","2","0","10149001","7","0","0","430","150002","bgm_MC045","100003","90","20","0","500","0","0","410040401","11700005","4","50","ステージ4","90008","0","10300002","1004","0","0","20","20","0","1","100204","0","4100404","0","91002","0","0","-50","0","0"
"0","0","50","2","0","10149001","6","0","0","430","150003","bgm_MC045","100003","90","20","0","1000","0","0","410040501","11500005","5","50","ステージ5","90008","0","10300002","1004","0","0","20","20","0","1.3","100205","0","4100405","0","91002","0","0","-10","0","0"
"0","0","50","2","0","10139001","5","0","0","430","150004","bgm_MC045","100003","90","20","0","1000","0","0","410040601","11700005","6","100","ステージ6","90008","0","10400003","1004","0","0","20","20","0","1.5","100206","0","4100406","0","91002","0","0","0","0","0"
"0","0","0","2","0","10139001","4","0","0","430","0","bgm_MC045","100003","90","20","0","1500","0","0","410040701","11300005","7","150","ステージ7","90008","0","10300003","1004","0","0","20","20","0","1.1","100207","0","4100407","0","91002","0","0","0","0","0"
"0","0","0","3","0","10134001","3","0","0","430","0","bgm_MC045","100003","90","20","0","2000","0","0","410040801","10300004","8","200","ステージ8","90008","0","10900002","1004","0","0","20","20","0","0.8","100208","0","4100408","0","91002","0","0","-10","0","0"
"0","0","0","3","0","10134001","2","0","0","430","0","bgm_MC045","100003","90","20","0","2000","0","0","410040901","10300004","9","250","ステージ9","90008","0","10900002","1004","0","0","20","20","0","1","100209","0","4100409","0","91002","0","0","0","0","0"
"0","0","0","3","0","10129001","1","0","0","430","0","bgm_MC045","100003","90","20","0","2500","0","0","410041001","10400004","10","300","ステージ10","90008","0","11200002","1004","0","0","20","20","0","2","100210","0","4100410","0","91002","0","0","0","0","0"
"0","0","0","1","0","10159001","10","0","0","430","0","bgm_MC045","100003","90","20","0","50","0","0","410050101","10200000","1","50","ステージ1","150001","0","11300005","1005","0","0","20","20","0","1.3","100201","0","4100501","0","91002","0","0","0","0","0"
"0","0","0","1","0","10159001","9","0","0","430","0","bgm_MC045","100003","90","20","0","50","0","0","410050201","10200000","2","50","ステージ2","150001","0","11500005","1005","0","0","20","20","0","1.6","100202","0","4100502","0","91002","0","0","0","0","0"
"0","0","50","2","0","10149001","8","0","0","430","150002","bgm_MC045","100003","90","20","0","500","0","0","410050301","11600005","3","50","ステージ3","90008","0","10400002","1005","0","0","20","20","0","1.1","100203","0","4100503","0","91002","0","0","-60","0","0"
"0","0","50","2","0","10149001","7","0","0","430","150002","bgm_MC045","100003","90","20","0","500","0","0","410050401","11400005","4","50","ステージ4","90008","0","10300002","1005","0","0","20","20","0","1.4","100204","0","4100504","0","91002","0","0","-30","0","0"
"0","0","50","2","0","10149001","6","0","0","430","150003","bgm_MC045","100003","90","20","0","1000","0","0","410050501","11700005","5","50","ステージ5","90008","0","10400002","1005","0","0","20","20","0","1.6","100205","0","4100505","0","91002","0","0","-10","0","0"
"0","0","50","2","0","10139001","5","0","0","430","150004","bgm_MC045","100003","90","20","0","1000","0","0","410050601","11500005","6","100","ステージ6","90008","0","10300002","1005","0","0","20","20","0","1.3","100206","0","4100506","0","91002","0","0","-20","0","0"
"0","0","0","2","0","10139001","4","0","0","430","0","bgm_MC045","100003","90","20","0","1500","0","0","410050701","11600005","7","150","ステージ7","90008","0","10300003","1005","0","0","20","20","0","1.4","100207","0","4100507","0","91002","0","0","0","0","0"
"0","0","0","3","0","10134001","3","0","0","430","0","bgm_MC045","100003","90","20","0","2000","0","0","410050801","10400004","8","200","ステージ8","90008","0","10800002","1005","0","0","20","20","0","1.1","100208","0","4100508","0","91002","0","0","-10","0","0"
"0","0","0","3","0","10134001","2","0","0","430","0","bgm_MC045","100003","90","20","0","2000","0","0","410050901","10400004","9","250","ステージ9","90008","0","10800002","1005","0","0","20","20","0","0.9","100209","0","4100509","0","91002","0","0","-60","0","0"
"0","0","0","3","0","10129001","1","0","0","430","0","bgm_MC045","100003","90","20","0","2500","0","0","410051001","10300004","10","300","ステージ10","90008","0","11100002","1005","0","0","20","20","0","1.7","100210","0","4100510","0","91002","0","0","0","0","0"
"0","0","0","1","0","10159001","10","0","0","430","0","bgm_MC045","100003","90","20","0","50","0","0","410060101","10200000","11","50","ステージ1","150001","0","11500005","1006","0","0","20","20","0","1","100201","0","4100601","0","91002","0","0","0","0","0"
"0","0","0","1","0","10159001","9","0","0","430","0","bgm_MC045","100003","90","20","0","50","0","0","410060201","10200000","12","50","ステージ2","150001","0","11300005","1006","0","0","20","20","0","1.1","100202","0","4100602","0","91002","0","0","-50","0","0"
"0","0","50","2","0","10149001","8","0","0","430","150002","bgm_MC045","100003","90","20","0","500","0","0","410060301","11700005","13","50","ステージ3","90008","0","10400002","1006","0","0","20","20","0","1.2","100203","0","4100603","0","91002","0","0","-30","0","0"
"0","0","50","2","0","10149001","7","0","0","430","150002","bgm_MC045","100003","90","20","0","500","0","0","410060401","11400005","14","50","ステージ4","90008","0","10300002","1006","0","0","20","20","0","1.3","100204","0","4100604","0","91002","0","0","-10","0","0"
"0","0","50","2","0","10149001","6","0","0","430","150003","bgm_MC045","100003","90","20","0","1000","0","0","410060501","11600005","15","50","ステージ5","90008","0","10400002","1006","0","0","20","20","0","1","100205","0","4100605","0","91002","0","0","-50","0","0"
"0","0","50","2","0","10139001","5","0","0","430","150004","bgm_MC045","100003","90","20","0","1000","0","0","410060601","11500005","16","100","ステージ6","90008","0","10300002","1006","0","0","20","20","0","1.5","100206","0","4100606","0","91002","0","0","-20","0","0"
"0","0","0","2","0","10139001","4","0","0","430","0","bgm_MC045","100003","90","20","0","1500","0","0","410060701","11300005","17","150","ステージ7","90008","0","10300003","1006","0","0","20","20","0","1.2","100207","0","4100607","0","91002","0","0","0","0","0"
"0","0","0","3","0","10134001","3","0","0","430","0","bgm_MC045","100003","90","20","0","2000","0","0","410060801","10400004","18","200","ステージ8","90008","0","11200002","1006","0","0","20","20","0","1.4","100208","0","4100608","0","91002","0","0","-10","0","0"
"0","0","0","3","0","10134001","2","0","0","430","0","bgm_MC045","100003","90","20","0","2000","0","0","410060901","10300004","19","250","ステージ9","90008","0","11200002","1006","0","0","20","20","0","1.7","100209","0","4100609","0","91002","0","0","-60","0","0"
"0","0","0","3","0","10129001","1","0","0","430","0","bgm_MC045","100003","90","20","0","2500","0","0","410061001","10400004","20","300","ステージ10","90008","0","10800002","1006","0","0","20","20","0","1.2","100210","0","4100610","0","91002","0","0","-20","0","0"
"0","0","0","1","0","10159001","10","0","0","430","0","bgm_MC045","100003","90","20","0","50","0","0","410070101","10200000","1","50","ステージ1","150001","0","11400005","1007","0","0","20","20","0","0.9","100201","0","4100701","0","91002","0","0","-20","0","0"
"0","0","0","1","0","10159001","9","0","0","430","0","bgm_MC045","100003","90","20","0","50","0","0","410070201","10200000","2","50","ステージ2","150001","0","11500005","1007","0","0","20","20","0","1.3","100202","0","4100702","0","91002","0","0","0","0","0"
"0","0","50","2","0","10149001","8","0","0","430","150002","bgm_MC045","100003","90","20","0","500","0","0","410070301","11700005","3","50","ステージ3","90008","0","10300002","1007","0","0","20","20","0","1.3","100203","0","4100703","0","91002","0","0","0","0","0"
"0","0","50","2","0","10149001","7","0","0","430","150002","bgm_MC045","100003","90","20","0","500","0","0","410070401","11600005","4","50","ステージ4","90008","0","10400002","1007","0","0","20","20","0","1.5","100204","0","4100704","0","91002","0","0","20","0","0"
"0","0","50","2","0","10149001","6","0","0","430","150003","bgm_MC045","100003","90","20","0","1000","0","0","410070501","11300005","5","50","ステージ5","90008","0","10300002","1007","0","0","20","20","0","0.9","100205","0","4100705","0","91002","0","0","-10","0","0"
"0","0","50","2","0","10139001","5","0","0","430","150004","bgm_MC045","100003","90","20","0","1000","0","0","410070601","11300005","6","100","ステージ6","90008","0","10400002","1007","0","0","20","20","0","1","100206","0","4100706","0","91002","0","0","0","0","0"
"0","0","0","2","0","10139001","4","0","0","430","0","bgm_MC045","100003","90","20","0","1500","0","0","410070701","11600005","7","150","ステージ7","90008","0","10400003","1007","0","0","20","20","0","1.4","100207","0","4100707","0","91002","0","0","0","0","0"
"0","0","0","3","0","10134001","3","0","0","430","0","bgm_MC045","100003","90","20","0","2000","0","0","410070801","10300004","8","200","ステージ8","90008","0","11000002","1007","0","0","20","20","0","1.1","100208","0","4100708","0","91002","0","0","0","0","0"
"0","0","0","3","0","10134001","2","0","0","430","0","bgm_MC045","100003","90","20","0","2000","0","0","410070901","10300004","9","250","ステージ9","90008","0","10700002","1007","0","0","20","20","0","1.5","100209","0","4100709","0","91002","0","0","0","0","0"
"0","0","0","3","0","10129001","1","0","0","430","0","bgm_MC045","100003","90","20","0","2500","0","0","410071001","10300004","10","300","ステージ10","90008","0","11100002","1007","0","0","20","20","0","1.3","100210","0","4100710","0","91002","0","0","0","0","0"
