3014cb888b13af5011253d3b486e8a23173dbed77999a34fd69f78c6c15d4d82,3e22803d5b8de2ad01001e8e56685e31d69d62b825bd6b0322dc72becbf97292,0e5a115dd6bb74f4230af91e2038071f400fff30a5f7593a839823f09a9706e1,066d71ec373bd37e22d9138436274f284770b205bc0b6a8c4e52e5a01610b56b,8e166310e1fd88e989fb2aa7d57a716ca6bff760dfd545c92a783e0d074b450e,61fcfcc2cb087c7b8af2a99941f9edb3a275c18b4340e1e776792acadb6ad8ff,87fed455da35492b4c917b8a8290da58f8dea0f445f8c5fc089144f5a750947d,c5f6cff38bf0bdaa06f63652a279c4a9b1659a79c3e71cd76c2606de766f653a,f1de50ff5189754a1ace4ef84698d7a54212eb0d3953d9ad4c86f4ad78cef4db,d227de5492af4f21513754ef85e971b87502e4cbc8f3a59a3435b4b663fa53a7,936ae1d8b1cd84e6df781b746e7b4814e3f49969032a6ff3689085e9b1e60e1e,11d5515919bd1ba2daf0eaf67bb1227bffb5e12f7282b889dcf38078db4d5ad8
"0","84","11031","1","0","83","3","84","0","103","0","8401"
"0","85","11041","4","0","84","2","85","0","104","0","8501"
"0","86","11001","2","0","85","3","86","0","100","0","8601"
"0","87","11021","2","0","86","2","87","0","102","0","8701"
"0","88","11031","2","0","87","1","88","0","103","0","8801"
"0","89","11041","4","0","88","3","89","0","104","0","8901"
"0","90","11021","1","0","89","2","90","0","102","0","9001"
"0","91","11041","4","0","90","3","91","0","104","0","9101"
"0","92","10501","3","0","91","4","92","0","50","0","9201"
"0","93","11041","4","0","92","3","93","0","104","0","9301"
"0","94","11021","1","0","93","2","94","0","102","0","9401"
"0","95","11031","2","0","94","2","95","0","103","0","9501"
"0","96","11041","4","0","95","3","96","0","104","0","9601"
"0","97","11041","4","0","96","2","97","0","104","0","9701"
"0","98","11011","2","0","97","2","98","0","101","0","9801"
"0","99","11041","4","0","98","3","99","0","104","0","9901"
"0","100","11021","1","0","99","1","100","0","102","0","10001"
"0","101","11031","3","0","100","3","101","0","103","0","10101"
"0","102","11041","4","0","101","4","102","0","104","0","10201"
"0","103","10501","3","0","102","2","103","0","50","0","10301"
"0","104","11001","1","0","103","3","104","0","100","0","10401"
"0","105","11041","4","0","104","4","105","0","104","0","10501"
"0","106","11031","2","0","105","2","106","0","103","0","10601"
"0","107","11041","4","0","106","1","107","0","104","0","10701"
"0","108","11031","2","0","107","3","108","0","103","0","10801"
"0","109","11001","3","0","108","3","109","0","100","0","10901"
"0","110","11041","4","0","109","1","110","0","104","0","11001"
"0","111","11011","3","0","110","2","111","0","101","0","11101"
"0","112","11041","4","0","111","4","112","0","104","0","11201"
"0","113","11021","1","0","112","3","113","0","102","0","11301"
"0","114","11041","4","0","113","2","114","0","104","0","11401"
"0","115","11031","2","0","114","4","115","0","103","0","11501"
"0","116","11041","4","0","115","3","116","0","104","0","11601"
"0","117","11021","2","0","116","2","117","0","102","0","11701"
"0","118","11041","4","0","117","2","118","0","104","0","11801"
"0","119","10521","3","0","118","1","119","0","52","0","11901"
"0","120","11041","4","0","119","3","120","0","104","0","12001"
"0","121","11021","1","0","120","3","121","0","102","0","12101"
"0","122","11031","3","0","121","4","122","0","103","0","12201"
"0","123","11001","2","0","122","2","123","0","100","0","12301"
"0","124","11021","1","0","123","1","124","0","102","0","12401"
"0","125","11041","4","0","124","3","125","0","104","0","12501"
"0","126","11011","2","0","125","2","126","0","101","0","12601"
"0","127","11001","3","0","126","1","127","0","100","0","12701"
"0","128","10501","2","0","127","2","128","0","50","0","12801"
"0","129","11041","4","0","128","3","129","0","104","0","12901"
"0","130","11011","1","0","129","1","130","0","101","0","13001"
"0","131","11031","3","0","130","3","131","0","103","0","13101"
"0","132","11041","4","0","131","4","132","0","104","0","13201"
"0","133","11021","3","0","132","3","133","0","102","0","13301"
"0","134","11001","1","0","133","3","134","0","100","0","13401"
"0","135","11041","4","0","134","2","135","0","104","0","13501"
"0","136","11041","4","0","135","1","136","0","104","0","13601"
"0","137","11011","1","0","136","1","137","0","101","0","13701"
"0","138","11001","2","0","137","3","138","0","100","0","13801"
"0","139","11041","4","0","138","4","139","0","104","0","13901"
"0","140","11011","3","0","139","2","140","0","101","0","14001"
"0","141","11041","4","0","140","1","141","0","104","0","14101"
"0","142","10521","3","0","141","2","142","0","52","0","14201"
"0","143","11001","2","0","142","3","143","0","100","0","14301"
"0","144","11031","1","0","143","4","144","0","103","0","14401"
"0","145","11041","4","0","144","2","145","0","104","0","14501"
"0","146","11041","4","0","145","3","146","0","104","0","14601"
"0","147","11021","2","0","146","2","147","0","102","0","14701"
"0","148","11031","2","0","147","1","148","0","103","0","14801"
"0","149","11041","4","0","148","3","149","0","104","0","14901"
"0","150","11021","3","0","149","3","150","0","102","0","15001"
"0","151","11031","1","0","150","4","151","0","103","0","15101"
"0","152","11041","4","0","151","2","152","0","104","0","15201"
"0","153","11021","2","0","152","1","153","0","102","0","15301"
"0","154","11041","4","0","153","3","154","0","104","0","15401"
"0","155","11011","3","0","154","2","155","0","101","0","15501"
"0","156","11041","4","0","155","4","156","0","104","0","15601"
