clan_battle_id,release_month,last_clan_battle_id,point_per_stamina,cost_group_id,cost_group_id_s,map_bgm,resource_id,start_time,end_time
"1050","4","1049","1","1","2","bgm_M97","2","2022/04/25 5:00:00","2022/05/26 4:59:59"
"1051","5","1050","1","1","2","bgm_M104","1","2022/05/26 5:00:00","2022/06/25 4:59:59"
"1052","6","1051","1","1","2","bgm_M115","2","2022/06/25 5:00:00","2022/07/26 4:59:59"
"1053","7","1052","1","1","2","bgm_M119","1","2022/07/26 5:00:00","2022/08/26 4:59:59"
"1054","8","1053","1","1","2","bgm_M132","2","2022/08/26 5:00:00","2022/09/25 4:59:59"
"1055","9","1054","1","1","2","bgm_M139","1","2022/09/25 5:00:00","2022/10/26 4:59:59"
"1056","10","1055","1","1","2","bgm_M166","2","2022/10/26 5:00:00","2022/11/25 4:59:59"
"1057","11","1056","1","1","2","bgm_M175","1","2022/11/25 5:00:00","2022/12/26 4:59:59"
"1058","12","1057","1","1","2","bgm_M181","2","2022/12/26 5:00:00","2023/01/26 4:59:59"
"1059","1","1058","1","1","2","bgm_M186","1","2023/01/26 5:00:00","2023/02/23 4:59:59"
"1060","2","1059","1","1","2","bgm_M205","2","2023/02/23 5:00:00","2023/03/26 4:59:59"
"1061","3","1060","1","1","2","bgm_M90","1","2023/03/26 5:00:00","2023/04/26 4:59:59"
"1063","4","1061","1","1","2","bgm_M97","2","2023/04/26 5:00:00","2023/05/26 4:59:59"
"1064","5","1063","1","1","2","bgm_M104","1","2023/05/26 5:00:00","2023/06/25 4:59:59"
"1065","6","1064","1","1","2","bgm_M115","2","2023/06/25 5:00:00","2023/07/26 4:59:59"
