768a1561c43a146febf30ae77c918a3a04b63330dc0614a62472c37111e3c265,35fcc38f4d626200b1afbfc6fa356b9896ea70ec92004b8f9af24c8bb351a2bb,2d8f3fe2eb97ce9d288856c04ba673e018c0e2733148e4184029266238bd9862,7f543a94cd6bdfaea9071438c392e6b0247f5f942558b8c6bb73e70d40cc6e83,504a4d92dc607d9ce72f699216ef06138c89951d11fa92cb149b58f5f007304b,1e1554c76e77077808047f4be50603600e9a285d45fe678d71725ab36b5d150b,114f97f0fc96621940a6b2b639b1f4159cda4a087698389f173eac5701665bff,5b734db1509065d8b782f729f3ee5c5ec826ab996822347029460a2a2491a10f,b929627edf8a81ac202c663dce4f58260e161d90126e9f62844ce4cfaeb1c2b4,b451f14d69020135f9d9ae5457bee5c93c2a739b0c1a1d0724512f93f5f3c2e5,96d231a75a1762be3fcef4d8d3f3e7ab316d7ce305976cdd7d65245991a90fac,64d9278509b880a53a1d0571813b703c0855d9c356d306394295986c211ef1cd,34583704f4f4f58f8b36645b1855d790a61d69f12b653d0cbe6b19fe05c6d258,362de2a0fdd120ac6d42bff9cbd81d0e8bc74b54c7708c9b4fe11949588e9ab3,b53ea57bcb3f6754b1b89d1bc9294413d035478d7f30d6782b9de574c5bc9e7e,963733d460455c2cf726bd31a7e123ddfb8ad302ff3779a06645e8460caae07a,7079d9a3ccdb63f1b28dc471de76bcd044c0fb7c4d65e8df51aa1c0321b140c1,6b7ffb08852a61a72a032ab7d5df52cc084952194a71037080ff88a753a3dc0d,a8003e8d5af524e2037d407e622f2acec988379084b41058ed89199102c8e430,efcdc2ca6489c94c7239c6ae3353b9ac5ccd3e34b4ad51329ab07decd8d4df5d,ffb83f41d10c02ddc46c7a6bcca650b5f81c9b23c5ea28edd652e87531273485,4c17bfbd2cc1cf1a125220d8ae50ba63ffc6b0690a606e72eaf2a2f08a702223,97f91d84de8bdb7ed6278b9a0c3769fd081350e52f76bd075ae4f89016836307,ae4ef1b1012a4780d726e37f1203eee681050c4287fb2217c2afe95c846031e2,ffed56eb8d125514f619fd7e939a339181d8534354714cff5c3efa4d80567d5f,247fb42b8be50fc0804f24c13df8380fdf475066cf5557c3f6bbd4cf5c6b0d42,11ce1dacaca2f5e3c18df1956970a61c2d59e1fdf2c1f81cbc356c0778c4b828,9e740bddc83fecdb3ae1dbbbacb68e251260c8efd88092f37abc53ede63b0776,98a792e52a10bc418996321f031ce9f2f497aed27cb45b700ba0e0bec2c5184f,c17463f40c65c8cd2a40df1954fc1ff3808245af01b74438a0876d3b43d70165,a9b3189e554ffe66e11a8e0b62f0e0d0aa9243d66994a765e6620221a99f2ed6,6ad4e282924ae4505473d6d9a4ad27b5d6008cc3c96febedf2aad7b68d948e05
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130751","0","0","0","0","0","0","0","0","0","31075"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130761","0","0","0","0","0","0","0","0","0","31076"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130771","0","0","0","0","0","0","0","0","0","31077"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130781","0","0","0","0","0","0","0","0","0","31078"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130791","0","0","0","0","0","0","0","0","0","31079"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130801","0","0","0","0","0","0","0","0","0","31080"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130811","0","0","0","0","0","0","0","0","0","31081"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130821","0","0","0","0","0","0","0","0","0","31082"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130831","0","0","0","0","0","0","0","0","0","31083"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130841","0","0","0","0","0","0","0","0","0","31084"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130851","0","0","0","0","0","0","0","0","0","31085"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130861","0","0","0","0","0","0","0","0","0","31086"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130871","0","0","0","0","0","0","0","0","0","31087"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130881","0","0","0","0","0","0","0","0","0","31088"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130891","0","0","0","0","0","0","0","0","0","31089"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130901","0","0","0","0","0","0","0","0","0","31090"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130911","0","0","0","0","0","0","0","0","0","31091"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130921","0","0","0","0","0","0","0","0","0","31092"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130931","0","0","0","0","0","0","0","0","0","31093"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130941","0","0","0","0","0","0","0","0","0","31094"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130951","0","0","0","0","0","0","0","0","0","31095"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130961","0","0","0","0","0","0","0","0","0","31096"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130971","0","0","0","0","0","0","0","0","0","31097"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130981","0","0","0","0","0","0","0","0","0","31098"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130991","0","0","0","0","0","0","0","0","0","31099"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131001","0","0","0","0","0","0","0","0","0","31100"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131011","0","0","0","0","0","0","0","0","0","31101"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131031","0","0","0","0","0","0","0","0","0","31103"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131041","0","0","0","0","0","0","0","0","0","31104"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131051","0","0","0","0","0","0","0","0","0","31105"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131061","0","0","0","0","0","0","0","0","0","31106"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131071","0","0","0","0","0","0","0","0","0","31107"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131081","0","0","0","0","0","0","0","0","0","31108"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131091","0","0","0","0","0","0","0","0","0","31109"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131101","0","0","0","0","0","0","0","0","0","31110"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131111","0","0","0","0","0","0","0","0","0","31111"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131121","0","0","0","0","0","0","0","0","0","31112"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131131","0","0","0","0","0","0","0","0","0","31113"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131141","0","0","0","0","0","0","0","0","0","31114"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131151","0","0","0","0","0","0","0","0","0","31115"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131161","0","0","0","0","0","0","0","0","0","31116"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131171","0","0","0","0","0","0","0","0","0","31117"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131181","0","0","0","0","0","0","0","0","0","31118"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131191","0","0","0","0","0","0","0","0","0","31119"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131201","0","0","0","0","0","0","0","0","0","31120"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131211","0","0","0","0","0","0","0","0","0","31121"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131221","0","0","0","0","0","0","0","0","0","31122"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131231","0","0","0","0","0","0","0","0","0","31123"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131241","0","0","0","0","0","0","0","0","0","31124"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131251","0","0","0","0","0","0","0","0","0","31125"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131261","0","0","0","0","0","0","0","0","0","31126"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131271","0","0","0","0","0","0","0","0","0","31127"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131281","0","0","0","0","0","0","0","0","0","31128"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131291","0","0","0","0","0","0","0","0","0","31129"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131301","0","0","0","0","0","0","0","0","0","31130"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131311","0","0","0","0","0","0","0","0","0","31131"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131321","0","0","0","0","0","0","0","0","0","31132"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131331","0","0","0","0","0","0","0","0","0","31133"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131341","0","0","0","0","0","0","0","0","0","31134"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131351","0","0","0","0","0","0","0","0","0","31135"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131361","0","0","0","0","0","0","0","0","0","31136"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131371","0","0","0","0","0","0","0","0","0","31137"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131381","0","0","0","0","0","0","0","0","0","31138"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131391","0","0","0","0","0","0","0","0","0","31139"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131401","0","0","0","0","0","0","0","0","0","31140"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131411","0","0","0","0","0","0","0","0","0","31141"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131421","0","0","0","0","0","0","0","0","0","31142"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131431","0","0","0","0","0","0","0","0","0","31143"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131441","0","0","0","0","0","0","0","0","0","31144"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131451","0","0","0","0","0","0","0","0","0","31145"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131461","0","0","0","0","0","0","0","0","0","31146"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131471","0","0","0","0","0","0","0","0","0","31147"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131501","0","0","0","0","0","0","0","0","0","31150"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131551","0","0","0","0","0","0","0","0","0","31155"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131561","0","0","0","0","0","0","0","0","0","31156"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131571","0","0","0","0","0","0","0","0","0","31157"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131581","0","0","0","0","0","0","0","0","0","31158"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131591","0","0","0","0","0","0","0","0","0","31159"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131601","0","0","0","0","0","0","0","0","0","31160"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131621","0","0","0","0","0","0","0","0","0","31162"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131631","0","0","0","0","0","0","0","0","0","31163"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131641","0","0","0","0","0","0","0","0","0","31164"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131651","0","0","0","0","0","0","0","0","0","31165"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131661","0","0","0","0","0","0","0","0","0","31166"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131671","0","0","0","0","0","0","0","0","0","31167"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131681","0","0","0","0","0","0","0","0","0","31168"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131691","0","0","0","0","0","0","0","0","0","31169"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131701","0","0","0","0","0","0","0","0","0","31170"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131711","0","0","0","0","0","0","0","0","0","31171"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131721","0","0","0","0","0","0","0","0","0","31172"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131731","0","0","0","0","0","0","0","0","0","31173"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131741","0","0","0","0","0","0","0","0","0","31174"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131751","0","0","0","0","0","0","0","0","0","31175"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131761","0","0","0","0","0","0","0","0","0","31176"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","131771","0","0","0","0","0","0","0","0","0","31177"
