1f587945e26e2be60461d4c54012e82e0167835e0a64c00c8966f45087fd4672,eefe308079e6d791505aac970335471be13a27d23629383991c5a7b86f3971da,ec7d1e1b86aa292522e86c807ee34c43846dc1585481e7202effbd009432db7f,1ba4dc132826bd01962e75ad19101cedcd20782e5e62a3729bf72da053a78456,8a87a98e8f1baae43f0f0830b799956d8fdd74e9862493d60f008c482b5206d1,b6930f447b0e58e8c9a8a6d18a4e9c0eab52913cb3108a94e4ceb27e635011af,3b34afb6f74a9facf8205ed2295e36eaa3ee071a5f10e116621da2aa0a4cb386,868f0771422fbf4a7fc6f485deb978be8d346171cf9802081bd92b81038320e8,b9202de6460ce4c9fab84649aa24c04b2be5a86507c6d0114559687963da5ec2,5cfd48b36aadc80a06385852b5d095aaf01097ecb1aeca60615946edbf73e86c,34b923536bd5aad7423349e71ea7d1c83ad3e20ac3bff697143e6a20eae7b3c1
"0","0","380000","30025","1","380000","0","2019/01/18 15:00:00","0","2019/01/31 11:59:59","25"
"0","0","380000","30026","1","380000","0","2019/01/31 12:00:00","0","2019/02/15 22:59:59","26"
"380000","0","0","50027","2","380000","0","2019/02/15 23:00:00","380000","2019/02/28 11:59:59","27"
"0","0","380000","30028","1","380000","0","2019/02/28 12:00:00","0","2019/03/19 14:59:59","28"
"0","0","380000","30029","1","380000","0","2019/03/19 15:00:00","0","2019/03/26 14:59:59","29"
"0","0","380000","30030","1","380000","0","2019/03/26 15:00:00","0","2019/03/31 11:59:59","30"
"0","0","380000","30031","1","380000","0","2019/03/31 12:00:00","0","2019/04/19 14:59:59","31"
"0","0","380000","30032","1","380000","0","2019/04/19 15:00:00","0","2019/04/30 11:59:59","32"
"380000","0","0","50033","2","380000","0","2019/04/30 12:00:00","380000","2019/05/07 14:59:59","33"
"0","0","380000","30035","1","380000","0","2019/05/14 15:00:00","0","2019/05/17 14:59:59","34"
"0","0","380000","30036","1","380000","0","2019/05/17 15:00:00","0","2019/05/31 11:59:59","35"
"0","0","380000","30037","1","380000","0","2019/05/31 12:00:00","0","2019/06/15 11:59:59","36"
"0","0","380000","30038","1","380000","0","2019/06/15 12:00:00","0","2019/06/18 14:59:59","37"
"0","0","380000","30039","1","380000","0","2019/06/18 15:00:00","0","2019/06/30 11:59:59","38"
"0","0","380000","30040","1","380000","0","2019/06/30 12:00:00","0","2019/07/13 11:59:59","39"
"0","0","380000","30041","1","380000","0","2019/07/13 12:00:00","0","2019/07/18 14:59:59","40"
"0","0","380000","30042","1","380000","0","2019/07/18 15:00:00","0","2019/07/31 11:59:59","41"
"0","0","380000","30043","1","380000","0","2019/07/31 12:00:00","0","2019/08/10 11:59:59","42"
"0","0","380000","30044","1","380000","0","2019/08/10 12:00:00","0","2019/08/15 14:59:59","43"
"0","0","380000","40002","1","380000","0","2019/08/15 15:00:00","0","2019/08/26 11:59:59","44"
"0","0","380000","30046","1","380000","0","2019/08/26 12:00:00","0","2019/08/31 11:59:59","45"
"380000","0","0","50047","2","380000","0","2019/08/31 12:00:00","380000","2019/09/03 20:59:59","46"
"0","0","380000","30048","1","380000","0","2019/09/03 21:00:00","0","2019/09/12 11:59:59","47"
"0","0","380000","30049","1","380000","0","2019/09/12 12:00:00","0","2019/09/16 14:59:59","48"
"0","0","380000","30050","1","380000","0","2019/09/16 15:00:00","0","2019/09/29 11:59:59","49"
"380000","0","0","50051","2","380000","0","2019/09/29 12:00:00","380000","2019/09/30 11:59:59","50"
"0","0","380000","30052","1","380000","0","2019/09/30 12:00:00","0","2019/10/11 11:59:59","51"
"0","0","380000","30053","1","380000","0","2019/10/11 12:00:00","0","2019/10/16 14:59:59","52"
"0","0","380000","30054","1","380000","0","2019/10/16 15:00:00","0","2019/10/31 11:59:59","53"
"0","0","380000","30055","1","380000","0","2019/10/31 12:00:00","0","2019/11/11 11:59:59","54"
"0","0","380000","30056","1","380000","0","2019/11/11 12:00:00","0","2019/11/15 14:59:59","55"
"0","0","380000","30057","1","380000","0","2019/11/15 15:00:00","0","2019/11/30 11:59:59","56"
"0","0","380000","30058","1","380000","0","2019/11/30 12:00:00","0","2019/12/11 11:59:59","57"
"0","0","380000","30059","1","380000","0","2019/12/11 12:00:00","0","2019/12/20 14:59:59","58"
"0","0","380000","30060","1","380000","0","2019/12/20 15:00:00","0","2019/12/31 11:59:59","59"
"380000","0","0","50061","2","380000","0","2019/12/31 12:00:00","380000","2020/01/03 18:59:59","60"
"0","0","380000","30063","1","380000","0","2020/01/10 12:00:00","0","2020/01/16 14:59:59","61"
"0","0","380000","30064","1","380000","0","2020/01/16 15:00:00","0","2020/01/31 11:59:59","62"
"0","0","380000","30065","1","380000","0","2020/01/31 12:00:00","0","2020/02/10 11:59:59","63"
"0","0","380000","30066","1","380000","0","2020/02/10 12:00:00","0","2020/02/15 14:59:59","64"
"380000","0","0","50067","2","380000","0","2020/02/15 15:00:00","380000","2020/02/25 11:59:59","65"
"0","0","380000","30068","1","380000","0","2020/02/25 12:00:00","0","2020/02/29 11:59:59","66"
"0","0","380000","30069","1","380000","0","2020/02/29 12:00:00","0","2020/03/13 14:59:59","67"
"0","0","380000","30070","1","380000","0","2020/03/13 15:00:00","0","2020/03/26 11:59:59","68"
"0","0","380000","30071","1","380000","0","2020/03/26 12:00:00","0","2020/03/31 11:59:59","69"
"0","0","380000","30072","1","380000","0","2020/03/31 12:00:00","0","2020/04/10 11:59:59","70"
"0","0","380000","30073","1","380000","0","2020/04/10 12:00:00","0","2020/04/15 14:59:59","71"
"0","0","380000","30074","1","380000","0","2020/04/15 15:00:00","0","2020/04/24 11:59:59","72"
"0","0","380000","30075","1","380000","0","2020/04/24 12:00:00","0","2020/04/30 11:59:59","73"
"0","0","380000","30076","1","380000","0","2020/04/30 12:00:00","0","2020/05/10 11:59:59","74"
"0","0","380000","30077","1","380000","0","2020/05/10 12:00:00","0","2020/05/15 14:59:59","75"
"0","0","380000","30078","1","380000","0","2020/05/15 15:00:00","0","2020/05/31 11:59:59","76"
"380000","0","0","50079","2","380000","0","2020/05/31 12:00:00","380000","2020/06/03 18:59:59","77"
"0","0","380000","30080","1","380000","0","2020/06/03 19:00:00","0","2020/06/10 11:59:59","78"
"0","0","380000","30081","1","380000","0","2020/06/10 12:00:00","0","2020/06/17 14:59:59","79"
"0","0","380000","30082","1","380000","0","2020/06/17 15:00:00","0","2020/06/24 11:59:59","80"
"0","0","380000","30083","1","380000","0","2020/06/24 12:00:00","0","2020/06/30 11:59:59","81"
"380000","0","0","50084","2","380000","0","2020/06/30 12:00:00","380000","2020/07/03 18:59:59","82"
"0","0","380000","30085","1","380000","0","2020/07/03 19:00:00","0","2020/07/10 11:59:59","83"
"0","0","380000","30086","1","380000","0","2020/07/10 12:00:00","0","2020/07/15 14:59:59","84"
"0","0","380000","30087","1","380000","0","2020/07/15 15:00:00","0","2020/07/22 11:59:59","85"
"0","0","380000","30088","1","380000","0","2020/07/22 12:00:00","0","2020/07/27 11:59:59","86"
"0","0","380000","30089","1","380000","0","2020/07/27 12:00:00","0","2020/07/31 11:59:59","87"
"0","0","380000","30090","1","380000","0","2020/07/31 12:00:00","0","2020/08/10 11:59:59","88"
"0","0","380000","30091","1","380000","0","2020/08/10 12:00:00","0","2020/08/15 14:59:59","89"
"0","0","380000","40003","1","380000","0","2020/08/15 15:00:00","0","2020/08/26 11:59:59","90"
"0","0","380000","30093","1","380000","0","2020/08/26 12:00:00","0","2020/08/31 11:59:59","91"
"380000","0","0","50094","2","380000","0","2020/08/31 12:00:00","380000","2020/09/03 18:59:59","92"
"0","0","380000","30095","1","380000","0","2020/09/03 19:00:00","0","2020/09/14 11:59:59","93"
"0","0","380000","30096","1","380000","0","2020/09/14 12:00:00","0","2020/09/19 14:59:59","94"
"0","0","380000","30097","1","380000","0","2020/09/19 15:00:00","0","2020/09/30 11:59:59","95"
"0","0","380000","30098","1","380000","0","2020/09/30 12:00:00","0","2020/10/10 11:59:59","96"
"0","0","380000","30099","1","380000","0","2020/10/10 12:00:00","0","2020/10/15 14:59:59","97"
"0","0","380000","30100","1","380000","0","2020/10/15 15:00:00","0","2020/10/26 14:59:59","98"
"0","0","380000","30101","1","380000","0","2020/10/26 15:00:00","0","2020/10/31 11:59:59","99"
"0","0","380000","30102","1","380000","0","2020/10/31 12:00:00","0","2020/11/10 11:59:59","100"
"0","0","380000","30103","1","380000","0","2020/11/10 12:00:00","0","2020/11/21 14:59:59","101"
"0","0","380000","30104","1","380000","0","2020/11/21 15:00:00","0","2020/11/30 11:59:59","102"
"0","0","380000","30105","1","380000","0","2020/11/30 12:00:00","0","2020/12/10 11:59:59","103"
"0","0","380000","30106","1","380000","0","2020/12/10 12:00:00","0","2020/12/21 14:59:59","104"
"0","0","380000","30107","1","380000","0","2020/12/21 15:00:00","0","2020/12/31 11:59:59","105"
"380000","0","0","50108","2","380000","0","2020/12/31 12:00:00","380000","2021/01/03 18:59:59","106"
"0","0","380000","30109","1","380000","0","2021/01/03 19:00:00","0","2021/01/12 11:59:59","107"
"0","0","380000","30110","1","380000","0","2021/01/12 12:00:00","0","2021/01/17 11:59:59","108"
"0","0","380000","30111","1","380000","0","2021/01/17 12:00:00","0","2021/01/22 14:59:59","109"
"0","0","380000","30112","1","380000","0","2021/01/22 15:00:00","0","2021/01/31 11:59:59","110"
"0","0","380000","30113","1","380000","0","2021/01/31 12:00:00","0","2021/02/10 11:59:59","111"
"0","0","380000","30114","1","380000","0","2021/02/10 12:00:00","0","2021/02/15 22:59:59","112"
"0","0","380000","40004","1","380000","0","2021/02/15 23:00:00","0","2021/02/23 14:59:59","113"
"380000","0","380000","30117","2","380000","0","2021/02/23 15:00:00","380000","2021/02/28 11:59:59","114"
"380000","0","0","50119","2","380000","0","2021/02/28 12:00:00","380000","2021/03/03 18:59:59","115"
"0","0","380000","30120","1","380000","0","2021/03/03 19:00:00","0","2021/03/12 11:59:59","116"
"0","0","380000","30121","1","380000","0","2021/03/08 12:00:00","0","2021/03/24 11:59:59","117"
"0","0","380000","30122","1","380000","0","2021/03/12 12:00:00","0","2021/03/22 14:59:59","118"
"0","0","380000","30123","1","380000","0","2021/03/22 15:00:00","0","2021/03/31 11:59:59","119"
"0","0","380000","30125","1","380000","0","2021/03/31 14:00:00","0","2021/04/08 11:59:59","120"
"0","0","380000","30126","1","380000","0","2021/04/08 12:00:00","0","2021/04/15 14:59:59","121"
"0","0","380000","30127","1","380000","0","2021/04/15 15:00:00","0","2021/04/22 11:59:59","122"
"0","0","380000","30128","1","380000","0","2021/04/22 12:00:00","0","2021/04/28 11:59:59","123"
"380000","0","0","50129","2","380000","0","2021/04/28 12:00:00","380000","2021/04/30 11:59:59","124"
"0","0","380000","30130","1","380000","0","2021/04/30 12:00:00","0","2021/05/11 11:59:59","125"
"0","0","380000","30131","1","380000","0","2021/05/11 12:00:00","0","2021/05/21 14:59:59","126"
"0","0","380000","30133","1","380000","0","2021/05/21 15:00:00","0","2021/05/31 11:59:59","127"
"0","0","380000","30134","1","380000","0","2021/05/31 12:00:00","0","2021/06/09 11:59:59","128"
"0","0","380000","30135","1","380000","0","2021/06/09 12:00:00","0","2021/06/16 14:59:59","129"
"0","0","380000","30137","1","380000","0","2021/06/16 15:00:00","0","2021/06/24 14:59:59","130"
"0","0","380000","30136","1","380000","0","2021/06/16 15:00:00","0","2021/06/20 14:59:59","131"
"0","0","380000","30138","1","380000","0","2021/06/20 15:00:00","0","2021/06/24 14:59:59","132"
"0","0","380000","30139","1","380000","0","2021/06/24 15:00:00","0","2021/06/30 11:59:59","133"
"380000","0","0","50140","2","380000","0","2021/06/30 12:00:00","380000","2021/07/03 18:59:59","134"
"0","0","380000","30141","1","380000","0","2021/07/03 19:00:00","0","2021/07/12 11:59:59","135"
"0","0","380000","30142","1","380000","0","2021/07/08 12:00:00","0","2021/07/15 14:59:59","136"
"0","0","380000","30144","1","380000","0","2021/07/15 15:00:00","0","2021/07/24 14:59:59","137"
"0","0","380000","30143","1","380000","0","2021/07/15 15:00:00","0","2021/07/19 14:59:59","138"
"0","0","380000","30145","1","380000","0","2021/07/19 15:00:00","0","2021/07/24 14:59:59","139"
"0","0","380000","30146","1","380000","0","2021/07/24 15:00:00","0","2021/07/31 11:59:59","140"
"0","0","380000","30147","1","380000","0","2021/07/31 12:00:00","0","2021/08/09 11:59:59","141"
"0","0","380000","30148","1","380000","0","2021/08/09 12:00:00","0","2021/08/15 14:59:59","142"
"0","0","380000","40005","1","380000","0","2021/08/15 15:00:00","0","2021/08/23 11:59:59","143"
"0","0","380000","30150","1","380000","0","2021/08/23 12:00:00","0","2021/08/31 11:59:59","144"
"380000","0","0","50151","2","380000","0","2021/08/31 12:00:00","380000","2021/09/03 18:59:59","145"
"0","0","380000","30152","1","380000","0","2021/09/03 19:00:00","0","2021/09/08 11:59:59","146"
"0","0","380000","30153","1","380000","0","2021/09/08 12:00:00","0","2021/09/13 11:59:59","147"
"0","0","380000","30154","1","380000","0","2021/09/13 12:00:00","0","2021/09/18 11:59:59","148"
"0","0","380000","40006","1","380000","0","2021/09/18 12:00:00","0","2021/09/24 11:59:59","149"
"0","0","380000","30157","1","380000","0","2021/09/24 12:00:00","0","2021/09/30 11:59:59","150"
"0","0","380000","30156","1","380000","0","2021/09/24 12:00:00","0","2021/09/30 11:59:59","151"
"0","0","380000","30158","1","380000","0","2021/09/30 12:00:00","0","2021/10/08 11:59:59","152"
"0","0","380000","30159","1","380000","0","2021/10/08 12:00:00","0","2021/10/15 14:59:59","153"
"0","0","380000","30160","1","380000","0","2021/10/15 15:00:00","0","2021/10/22 11:59:59","154"
"0","0","380000","30161","1","380000","0","2021/10/22 12:00:00","0","2021/10/31 11:59:59","155"
"380000","0","0","50162","2","380000","0","2021/10/31 12:00:00","380000","2021/11/03 18:59:59","156"
"0","0","380000","30163","1","380000","0","2021/11/03 19:00:00","0","2021/11/11 11:59:59","157"
"0","0","380000","30164","1","380000","0","2021/11/11 12:00:00","0","2021/11/16 11:59:59","158"
"0","0","380000","30166","1","380000","0","2021/11/16 12:00:00","0","2021/11/24 11:59:59","159"
"0","0","380000","30167","1","380000","0","2021/11/24 12:00:00","0","2021/11/30 11:59:59","160"
"0","0","380000","30168","1","380000","0","2021/11/30 12:00:00","0","2021/12/08 11:59:59","161"
"0","0","380000","30169","1","380000","0","2021/12/08 12:00:00","0","2021/12/15 14:59:59","162"
"0","0","380000","30170","1","380000","0","2021/12/15 15:00:00","0","2021/12/22 11:59:59","163"
"0","0","380000","30171","1","380000","0","2021/12/22 12:00:00","0","2021/12/31 11:59:59","164"
"380000","0","0","50172","2","380000","0","2021/12/31 12:00:00","380000","2022/01/03 18:59:59","165"
"0","0","380000","30173","1","380000","0","2022/01/03 19:00:00","0","2022/01/11 11:59:59","166"
"0","0","380000","30174","1","380000","0","2022/01/11 12:00:00","0","2022/01/15 14:59:59","167"
"0","0","380000","30175","1","380000","0","2022/01/15 15:00:00","0","2022/01/24 11:59:59","168"
"0","0","380000","30176","1","380000","0","2022/01/24 12:00:00","0","2022/01/27 11:59:59","169"
"0","0","380000","30177","1","380000","0","2022/01/27 12:00:00","0","2022/01/31 11:59:59","170"
"0","0","380000","30178","1","380000","0","2022/01/31 12:00:00","0","2022/02/08 11:59:59","171"
"0","0","380000","30179","1","380000","0","2022/02/08 12:00:00","0","2022/02/15 14:59:59","172"
"0","0","380000","40007","1","380000","0","2022/02/15 15:00:00","0","2022/02/24 11:59:59","173"
"0","0","380000","30180","1","380000","0","2022/02/15 15:00:00","0","2022/02/24 11:59:59","174"
"0","0","380000","30182","1","380000","0","2022/02/24 12:00:00","0","2022/02/28 11:59:59","175"
"380000","0","0","50183","2","380000","0","2022/02/28 12:00:00","380000","2022/03/03 18:59:59","176"
"0","0","380000","30184","1","380000","0","2022/03/03 19:00:00","0","2022/03/11 11:59:59","177"
"0","0","380000","30185","1","380000","0","2022/03/08 12:00:00","0","2022/03/11 11:59:59","178"
"0","0","380000","30186","1","380000","0","2022/03/11 12:00:00","0","2022/03/15 14:59:59","179"
"0","0","380000","30187","1","380000","0","2022/03/15 15:00:00","0","2022/03/24 11:59:59","180"
"0","0","380000","30188","1","380000","0","2022/03/24 12:00:00","0","2022/03/28 11:59:59","181"
"0","0","380000","30189","1","380000","0","2022/03/28 12:00:00","0","2022/03/31 11:59:59","182"
"380000","0","0","50190","2","380000","0","2022/03/31 12:00:00","380000","2022/04/03 18:59:59","183"
"0","0","380000","30191","1","380000","0","2022/04/03 19:00:00","0","2022/04/11 11:59:59","184"
"0","0","380000","30192","1","380000","0","2022/04/11 12:00:00","0","2022/04/15 14:59:59","185"
"0","0","380000","30193","1","380000","0","2022/04/15 15:00:00","0","2022/04/22 11:59:59","186"
"0","0","380000","30194","1","380000","0","2022/04/22 12:00:00","0","2022/04/30 11:59:59","187"
"380000","0","0","50195","2","380000","0","2022/04/30 12:00:00","380000","2022/05/03 18:59:59","188"
"0","0","380000","30196","1","380000","0","2022/05/03 19:00:00","0","2022/05/11 11:59:59","189"
"0","0","380000","30197","1","380000","0","2022/05/11 12:00:00","0","2022/05/15 14:59:59","190"
"0","0","380000","30198","1","380000","0","2022/05/15 15:00:00","0","2022/05/24 11:59:59","191"
"0","0","380000","30199","1","380000","0","2022/05/24 12:00:00","0","2022/05/28 11:59:59","192"
"380000","0","0","50200","2","380000","0","2022/05/28 12:00:00","380000","2022/05/31 11:59:59","193"
"0","0","380000","30201","1","380000","0","2022/05/31 12:00:00","0","2022/06/09 11:59:59","194"
"0","0","380000","30202","1","380000","0","2022/06/09 12:00:00","0","2022/06/15 14:59:59","195"
"0","0","380000","30203","1","380000","0","2022/06/15 15:00:00","0","2022/06/24 11:59:59","196"
"0","0","380000","30204","1","380000","0","2022/06/24 12:00:00","0","2022/06/30 11:59:59","197"
"0","0","380000","30205","1","380000","0","2022/06/30 12:00:00","0","2022/07/08 11:59:59","198"
"0","0","380000","30206","1","380000","0","2022/07/08 12:00:00","0","2022/07/11 11:59:59","199"
"0","0","380000","30207","1","380000","0","2022/07/11 12:00:00","0","2022/07/15 14:59:59","200"
"0","0","380000","30208","1","380000","0","2022/07/15 15:00:00","0","2022/07/25 11:59:59","201"
"0","0","380000","30209","1","380000","0","2022/07/25 12:00:00","0","2022/07/28 11:59:59","202"
"0","0","380000","30210","1","380000","0","2022/07/28 12:00:00","0","2022/07/31 11:59:59","203"
"0","0","380000","30211","1","380000","0","2022/07/31 12:00:00","0","2022/08/09 11:59:59","204"
"0","0","380000","30212","1","380000","0","2022/08/09 12:00:00","0","2022/08/12 11:59:59","205"
"0","0","380000","30213","1","380000","0","2022/08/12 12:00:00","0","2022/08/15 14:59:59","206"
"0","0","380000","40008","1","380000","0","2022/08/15 15:00:00","0","2022/08/23 11:59:59","207"
"0","0","380000","30215","1","380000","0","2022/08/23 12:00:00","0","2022/08/26 11:59:59","208"
"0","0","380000","30216","1","380000","0","2022/08/26 12:00:00","0","2022/08/31 11:59:59","209"
"380000","0","0","50217","2","380000","0","2022/08/31 12:00:00","380000","2022/09/03 18:59:59","210"
"0","0","380000","30218","1","380000","0","2022/09/03 19:00:00","0","2022/09/12 11:59:59","211"
"0","0","380000","30219","1","380000","0","2022/09/12 12:00:00","0","2022/09/15 14:59:59","212"
"0","0","380000","30220","1","380000","0","2022/09/15 15:00:00","0","2022/09/22 11:59:59","213"
"0","0","380000","30221","1","380000","0","2022/09/22 12:00:00","0","2022/09/30 11:59:59","214"
"0","0","380000","30222","1","380000","0","2022/09/30 12:00:00","0","2022/10/11 11:59:59","215"
"0","0","380000","30223","1","380000","0","2022/10/11 12:00:00","0","2022/10/15 14:59:59","216"
"0","0","380000","30224","1","380000","0","2022/10/15 15:00:00","0","2022/10/25 11:59:59","217"
"0","0","380000","30225","1","380000","0","2022/10/25 12:00:00","0","2022/10/28 11:59:59","218"
"0","0","380000","30226","1","380000","0","2022/10/28 12:00:00","0","2022/10/31 11:59:59","219"
"0","0","380000","30227","1","380000","0","2022/10/31 12:00:00","0","2022/11/08 11:59:59","220"
"0","0","380000","30228","1","380000","0","2022/11/08 12:00:00","0","2022/11/11 11:59:59","221"
"0","0","380000","30229","1","380000","0","2022/11/11 12:00:00","0","2022/11/15 14:59:59","222"
"0","0","380000","30230","1","380000","0","2022/11/15 15:00:00","0","2022/11/24 11:59:59","223"
"380000","0","0","50231","2","380000","0","2022/11/24 12:00:00","380000","2022/11/27 11:59:59","224"
"0","0","380000","30232","1","380000","0","2022/11/27 12:00:00","0","2022/11/30 11:59:59","225"
"0","0","380000","30233","1","380000","0","2022/11/30 12:00:00","0","2022/12/09 11:59:59","226"
"0","0","380000","30234","1","380000","0","2022/12/09 12:00:00","0","2022/12/16 11:59:59","227"
"0","0","380000","30235","1","380000","0","2022/12/16 12:00:00","0","2022/12/23 11:59:59","228"
"0","0","380000","30236","1","380000","0","2022/12/23 12:00:00","0","2022/12/31 11:59:59","229"
"380000","0","0","50237","2","380000","0","2022/12/31 12:00:00","380000","2023/01/03 18:59:59","230"
"0","0","380000","30238","1","380000","0","2023/01/03 19:00:00","0","2023/01/10 11:59:59","231"
"0","0","380000","30239","1","380000","0","2023/01/10 12:00:00","0","2023/01/15 14:59:59","232"
"0","0","380000","30240","1","380000","0","2023/01/15 15:00:00","0","2023/01/24 11:59:59","233"
"0","0","380000","30241","1","380000","0","2023/01/24 12:00:00","0","2023/01/31 11:59:59","234"
"0","0","380000","30242","1","380000","0","2023/01/31 12:00:00","0","2023/02/09 11:59:59","235"
"0","0","380000","30243","1","380000","0","2023/02/09 12:00:00","0","2023/02/12 11:59:59","236"
"0","0","380000","30244","1","380000","0","2023/02/12 12:00:00","0","2023/02/15 14:59:59","237"
"0","0","380000","40009","1","380000","0","2023/02/15 15:00:00","0","2023/02/24 11:59:59","238"
"0","0","380000","30245","1","380000","0","2023/02/15 15:00:00","0","2023/02/22 14:59:59","239"
"0","0","380000","30247","1","380000","0","2023/02/24 12:00:00","0","2023/02/28 11:59:59","240"
"380000","0","0","50248","2","380000","0","2023/02/28 12:00:00","380000","2023/03/03 18:59:59","241"
"0","0","380000","30249","1","380000","0","2023/03/03 19:00:00","0","2023/03/10 11:59:59","242"
"0","0","380000","30250","1","380000","0","2023/03/10 12:00:00","0","2023/03/17 11:59:59","243"
"0","0","380000","30251","1","380000","0","2023/03/17 12:00:00","0","2023/03/27 11:59:59","244"
"0","0","380000","30252","1","380000","0","2023/03/27 12:00:00","0","2023/03/31 11:59:59","245"
"0","0","380000","30253","1","380000","0","2023/03/31 12:00:00","0","2023/04/07 11:59:59","246"
"0","0","380000","30254","1","380000","0","2023/04/07 12:00:00","0","2023/04/10 11:59:59","247"
"0","0","380000","30255","1","380000","0","2023/04/10 12:00:00","0","2023/04/17 11:59:59","248"
"0","0","380000","30256","1","380000","0","2023/04/17 12:00:00","0","2023/04/25 11:59:59","249"
"0","0","380000","30257","1","380000","0","2023/04/25 12:00:00","0","2023/04/30 11:59:59","250"
"0","0","380000","30258","1","380000","0","2023/04/30 12:00:00","0","2023/05/10 11:59:59","251"
"0","0","380000","30259","1","380000","0","2023/05/10 12:00:00","0","2023/05/15 14:59:59","252"
"0","0","380000","30260","1","380000","0","2023/05/15 15:00:00","0","2023/05/24 11:59:59","253"
"380000","0","0","50261","2","380000","0","2023/05/24 12:00:00","380000","2023/05/27 11:59:59","254"
"0","0","380000","30262","1","380000","0","2023/05/27 12:00:00","0","2023/05/31 11:59:59","255"
"0","0","380000","30263","1","380000","0","2023/05/31 12:00:00","0","2023/06/09 11:59:59","256"
"0","0","380000","30264","1","380000","0","2023/06/09 12:00:00","0","2023/06/15 14:59:59","257"
"0","0","380000","30265","1","380000","0","2023/06/15 15:00:00","0","2023/06/23 11:59:59","258"
"0","0","380000","30266","1","380000","0","2023/06/23 12:00:00","0","2023/06/30 11:59:59","259"
"380000","0","0","50267","2","380000","0","2023/06/30 12:00:00","380000","2023/07/03 18:59:59","260"
"0","0","380000","30268","1","380000","0","2023/07/03 19:00:00","0","2023/07/12 11:59:59","261"
"0","0","380000","30269","1","380000","0","2023/07/12 12:00:00","0","2023/07/15 14:59:59","262"
"0","0","380000","30270","1","380000","0","2023/07/15 15:00:00","0","2023/07/25 11:59:59","263"
"0","0","380000","30271","1","380000","0","2023/07/25 12:00:00","0","2023/07/31 11:59:59","264"
"0","0","380000","30272","1","380000","0","2023/07/31 12:00:00","0","2023/08/09 11:59:59","265"
"0","0","380000","30273","1","380000","0","2023/08/09 12:00:00","0","2023/08/12 11:59:59","266"
