7e6028b9796751a676d7c1e07d06fceab1beb7b301a86c21e30e67b25b61fe63,5a558ae5a5e3f0f388ea9fadb5feeed0d7b03820317591490f2d3bd90318940a,7acfd621c71e2820b7288beec66a2545ae09ecee039b2319f1a4efff99513989,308748b88b86c58c8851ac0f604d9017397b32b983e7db7a8513f22d126756ee,bccfe0ea5fcb0dd9566f501103659682289e2a4ad3737487caebfbdf8ea3db6f,1f4b4ae3df130ecb08df4fb8952349d8f95a2d53c6da21bbf6b59ccb04f7dbed,b02670a449761d22770db3a5148dbc28f54a3b99d058d2d9025cbfb5b47dfb4b,432743981363221839b04b0413cbd903c920ac6179d88191eb943f8225dcbcb7,70413307f8b93e32a440a7970e38a3bb7c10539cdfdb85eabf56916f85b23a2c,f6ac1fd4ad30a7d586781596467e173f209bd344789865175858bc6b177cf90a,928be27e9bb4f634547b20d0767ebc6a119697d7cc5fd676298b474fe4be76f9,eba7ffb9903867783a2562c46e330e74b100672959e3efe1bff6f952581b9d94,aa9b44da825736f55fe7bfd12fd239e78795184bcaca9b6b3c254626bcc33385,f1180e7ff4152631e6301b882a4b3be9e2d538eac817baefb9a299dbad177c62,d822b4e0fac54cf8c419259eb9014c017293ac5a8217e726dd6738f28768d49c,0c78a7bd880b22ca7db3ad41b0a3052cdb78c6607722f81439cceb898e3a2b63,9f7ba530d7077c394a867e1553681c2af3c20b3c691f7938d7a4a335b484db05,e93432948a021541291d8d5260684c87f29319830cd2f3261e94d2c64f600ae1,bdf5319098eec5e829d1df458a8a585c652b19aa03b53d9b1ae302640bb38bef,9d82ea5f950285f61d2109816eb1012bc79b7a70c58944cf2efc5306ffdd80a6,cd3f8b019f12ddddf567ae2c98a00b5a7f02d92c2a7c85018db40c51230dcb94
"0","0","0","0","剣","2","0","ブルーブラッド","0","0","0","0","0","60","102013","0","0","0","0","27","0"
"0","0","0","0","剣","2","1","オーロラの剣","0","0","0","0","0","0","102014","0","1","0","0","27","0"
"0","0","0","0","刀","2","0","クレセントソード","0","0","0","0","0","35","102041","0","0","0","0","30","0"
"0","5","0","0","短剣","2","0","コマンドナイフ","0","0","0","0","0","0","102071","0","0","0","0","13","0"
"0","10","0","0","ナックル","2","0","レザーナックル","0","0","0","0","0","0","102101","0","0","0","0","27","0"
"0","0","0","0","弓","2","0","クリスタルボウ","0","0","0","0","0","0","102131","0","1","0","0","27","0"
"0","0","0","0","槍","2","1","トライデント","0","0","0","0","0","0","102162","0","0","0","0","12","0"
"0","0","0","0","槍","2","3","フレイムスピア","0","0","0","0","0","0","102163","0","0","0","0","20","0"
"0","0","0","0","斧","2","0","メタルアックス","0","0","0","0","0","0","102191","0","0","0","0","16","0"
"0","0","0","0","斧","2","0","ハイメタルアックス","0","0","0","0","0","0","102192","0","0","0","0","34","0"
"0","0","0","0","攻撃杖","2","0","グリーンロッド","0","16","0","0","0","0","102221","0","0","0","0","0","0"
"0","0","0","0","攻撃杖","2","0","リトルドラゴンロッド","0","34","0","0","0","0","102222","0","0","0","0","0","0"
"0","0","0","0","回復杖","2","0","医者いらずの杖","0","13","0","0","0","0","102251","0","1","0","0","0","0"
"0","0","0","0","回復杖","2","0","ユニコーンの慈愛","0","27","0","0","0","0","102252","0","1","0","0","0","0"
"0","0","0","0","軽装鎧","2","0","智慧の衣","0","0","0","0","0","90","102281","0","0","0","0","5","0"
"0","0","0","0","軽装鎧","2","1","ライトプレート","0","0","0","0","0","150","102282","0","1","0","0","7","0"
"0","0","0","0","重装鎧","2","1","スケイルメイル","0","0","0","0","0","95","102311","0","0","0","0","0","0"
"0","0","0","0","重装鎧","2","2","ハイメタルプレート","0","0","0","0","0","180","102312","0","1","0","0","0","0"
"0","0","0","0","服","2","0","フォークロアクロース","0","0","0","0","0","90","102341","0","0","0","0","6","0"
"0","0","0","0","服","2","1","忍び装束","0","0","0","0","110","120","102342","0","1","0","0","7","0"
"0","0","0","0","魔法服","2","0","春色ローブ","0","4","0","0","0","65","102371","0","1","0","0","0","0"
"0","0","0","0","魔法服","2","1","ノルディックローブ","0","7","0","0","0","120","102372","0","2","0","0","0","0"
"0","0","0","0","盾","2","3","タワーシールド","0","0","0","0","0","135","102401","0","0","0","0","7","0"
"1","0","0","0","靴","2","1","クラウンブーツ","0","0","0","0","0","30","102431","0","0","0","0","2","0"
"2","0","0","0","靴","2","2","ハンティングブーツ","0","0","0","0","0","60","102432","0","1","0","0","3","0"
"0","0","0","0","魔法靴","2","0","ウィッチブーツ","0","8","0","0","0","30","102461","0","1","0","0","0","0"
"0","0","0","0","兜","2","1","かわいいキャスケット","0","0","0","0","0","90","102491","0","0","0","0","3","0"
"0","0","0","0","兜","2","1","レギオンヘルム","0","0","0","0","0","90","102493","0","1","0","0","0","0"
"0","0","0","0","魔法帽子","2","1","修道女のフード","0","7","10","0","0","0","102521","0","3","0","0","0","0"
"0","5","0","0","攻撃アクセサリ","2","0","勇気の宝珠","0","0","0","0","30","0","102551","0","0","0","0","11","0"
"0","10","0","0","攻撃アクセサリ","2","1","スパイクバングル","0","0","5","0","0","0","102552","0","0","0","0","20","0"
"0","0","0","0","防御アクセサリ","2","1","仁愛の宝珠","0","0","0","0","25","55","102581","0","1","0","0","0","0"
"0","0","0","0","防御アクセサリ","2","2","勝利のミサンガ","0","0","0","0","0","120","102582","0","2","0","0","0","0"
"0","0","0","0","魔法アクセサリ","2","0","マジックグラス","0","11","0","0","0","0","102611","0","1","0","0","0","0"
"0","5","0","0","魔法アクセサリ","2","0","智慧の宝珠","0","10","0","0","25","0","102612","0","0","0","0","0","0"
"0","0","0","0","魔法アクセサリ","2","0","マジックモノクル","0","24","0","0","0","0","102613","0","2","0","0","0","0"
"0","10","0","0","魔法アクセサリ","2","0","文様の腕輪","0","20","0","0","0","0","102614","0","1","0","0","0","0"
"0","0","0","0","剣","3","0","煌めきの剣","0","0","0","0","0","30","103011","0","0","0","0","13.4","0"
"0","0","0","0","剣","3","0","竜紋剣","0","0","0","0","0","38.4","103012","0","0","0","0","17.7","0"
"0","0","0","0","剣","3","0","フェザーブレード","0","0","0","0","0","45","103013","0","0","0","0","20.4","0"
"0","0","0","0","刀","3","0","月光刀","0","0","0","0","0","21.7","103041","0","0","0","0","19.4","0"
"0","0","0","0","刀","3","0","雷神刀","0","0","0","0","0","25","103042","0","0","0","0","22.7","0"
"0","5","0","0","短剣","3","0","プラチナナイフ","0","0","0","0","0","0","103071","0","0","0","0","13.4","0"
"0","0","1","0","短剣","3","0","ヴァンパイアダガー","0","0","0","0","0","0","103072","0","0","0","0","20.4","0"
"0","5","0","0","ナックル","3","0","ドラゴンズクロー","0","0","0","0","0","0","103101","0","0","0","0","17.7","0"
"0","0","0","0","弓","3","0","キューピッドの弓","0","0","0","0","0","0","103131","0","1","0","0","17.7","0"
"0","0","0","0","弓","3","0","デビルズボウ","0","0","0","0","0","0","103132","0","1","0","0","20.4","0"
"0","0","0","0","槍","3","1","騎士の誇り","0","0","0","0","0","0","103161","0","0","0","0","11.7","0"
"0","0","0","0","槍","3","1.7","アブソリュートスピア","0","0","0","0","0","0","103162","0","0","0","0","15.4","0"
"0","0","0","0","斧","3","0","ブルースフィアアックス","0","0","0","0","0","0","103191","0","0","0","0","16.7","0"
"0","0","0","0","斧","3","0","麗花の戦斧","0","0","0","0","0","0","103192","0","0","0","0","22","0"
"0","0","0","0","斧","3","0","稲妻の斧","0","0","0","0","0","0","103193","0","0","0","0","25.7","0"
"0","0","0","0","攻撃杖","3","0","ソーンブラッドロッド","0","16.7","0","0","0","0","103221","0","0","0","0","0","0"
"0","0","0","0","攻撃杖","3","0","デビルズホーン","0","25.7","0","0","0","0","103222","0","0","0","0","0","0"
"0","0","0","0","回復杖","3","0","天球の見守り","0","13.4","0","0","0","0","103251","0","0.7","0","0","0","0"
"0","0","0","0","回復杖","3","0","花蕾の杖","0","17.7","0","0","0","0","103252","0","1","0","0","0","0"
"0","0","0","0","軽装鎧","3","0.4","ファッションアーマー","0","0","0","0","0","81.7","103281","0","0.4","0","0","3.7","0"
"0","0","0","0","軽装鎧","3","0.7","バトリングドレス","0","0","0","0","0","108.4","103282","0","0.7","0","0","5","0"
"0","0","0","0","軽装鎧","3","0.7","ヘビーメタルアーマー","0","0","0","0","0","126.7","103283","0","0.7","0","0","5.7","0"
"0","0","0","0","重装鎧","3","1","ゴージャスアーマー","0","0","0","0","0","81.7","103311","0","0.7","0","0","0","0"
"0","0","0","0","服","3","0.4","ミルフィーユクロース","0","0","0","0","53.4","60","103341","0","0.4","0","0","3.4","0"
"0","0","0","0","服","3","0.7","パレスクロース","0","0","0","0","70","78.4","103342","0","0.4","0","0","4.4","0"
"0","0","0","0","服","3","0.7","コスモスクロース","0","0","0","0","123.4","68.4","103343","0","0.7","0","0","5","0"
"0","0","0","0","魔法服","3","0.7","キューピッドのローブ","0","4.4","0","0","0","78.4","103371","0","1.4","0","0","0","0"
"0","0","0","0","魔法服","3","0.7","哲学者のローブ","0","4.7","1.7","0","0","81.7","103372","0","1.4","0","0","0","0"
"0","0","0","0","盾","3","2","ガーネットシールド","0","0","0","0","0","96.7","103401","0","0","0","0","2.7","0"
"1","0","0","0","靴","3","0.7","忍び足","0","0","0","0","0","30","103431","0","0.4","0","0","1.7","0"
"1.4","0","0","0","靴","3","0","フェンサーブーツ","0","0","0","0","0","38.4","103432","0","0","0","0","8.7","0"
"0","0","0","0","魔法靴","3","1","ウィッチパレスブーツ","0","6.7","0","0","0","38.4","103461","0","1.4","0","0","0","0"
"0","0","0","0","兜","3","1.7","ドラゴンヘッド","0","0","0","0","0","78.4","103491","0","1.4","0","0","0","0"
"0","0","0","0","魔法帽子","3","0","ウィッチカチューシャ","0","6.7","0","0","0","30","103521","0","1.4","0","0","0","0"
"0","0","0","0","魔法帽子","3","0","ウィッチハット","0","8.7","0","0","0","38.4","103522","0","2","0","0","0","0"
"0","0","0","0","攻撃アクセサリ","3","1","オパールイヤリング","0","0","0","0","30","0","103551","0","0","0","0","11","0"
"0","0","0","0","攻撃アクセサリ","3","0.7","鷲獅子の羽飾り","0","0","0","0","78.4","0","103552","0","0","0","0","14.7","0"
"0","0","0","0","攻撃アクセサリ","3","1.4","スカーレットダイヤ","0","0","0","0","0","23.4","103553","0","0","0","0","18","0"
"0","0","0","0","防御アクセサリ","3","1","エメラルドイヤリング","0","0","0","0","0","60","103581","0","1","0","0","0","0"
"0","0","0","0","防御アクセサリ","3","1.7","オクタグラムペンダント","0","0","0","0","0","0","103582","0","1.4","0","0","8.7","0"
"0","0","0","0","防御アクセサリ","3","1.7","獅子王の守護","0","0","0","0","0","90","103583","0","1.7","0","0","0","0"
"0","8.4","0","0","魔法アクセサリ","3","0","ターコイズイヤリング","0","10","0","0","0","0","103611","0","0","0","0","0","0"
"0","0","0","0","魔法アクセサリ","3","0","パールイヤリング","0","3.4","5","0","0","0","103612","0","1.7","0","0","0","0"
"0","11.7","0","0","魔法アクセサリ","3","0","ソーサラーグラス","0","13","0","0","0","0","103613","0","0","0","0","0","0"
"0","0","0","0","魔法アクセサリ","3","0","月桂樹の哀しみ","0","15.4","5","0","0","0","103614","0","1","0","0","0","0"
"0","0","0","0","剣","4","0","エンジェルブレード","0","0","0","0","0","33","104011","0","0","0","0","14.6","0"
"0","3","0","0","剣","4","0","太陽剣","0","0","0","0","0","14","104012","0","0","0","0","16","0"
"0","0","0","0","剣","4","0","アイスクレイモア","0","0","0","0","0","0","104013","0","0","0.8","2","19","0"
"0","0","0.4","0","剣","4","0","カオスブレード","0","0","0","0","0","28","104014","0","0","0","0","19","0"
"0","0","0.4","0","刀","4","0","妖蝶の刀","0","0","0","0","0","16","104041","0","0","0","0","14.6","0"
"0","0","0","0","刀","4","0","光輝の剣","0","0","0","0","0","0","104042","0","0","1.6","0","20.8","0"
"0","0","0","0","刀","4","0","鷹神の煌剣","0","0","0","0","0","0","104043","0","0","0","3","21","0"
"0","0","0","0","刀","4","0","鳳凰刀","0","0","0","0","20","0","104044","0","0","0","2","22","0"
"0","5","0","0","短剣","4","0","プレシャスナイフ","0","0","0","0","0","0","104071","0","0","0","0","14.6","0"
"0","0","0","0","短剣","4","0","プリンセスの懐剣","0","0","0","0","60","10","104072","0","0","0","0","15","0"
"0","0","0","0","短剣","4","0","ダークマターエッジ","0","0","0","0","30","0","104073","0","1","0","0","16","0"
"0","0","0","1","短剣","4","0","ユニコーンナイフ","0","0","0","0","30","20","104074","0","0","0","0","16.8","0"
"0","5","0","0","ナックル","4","0","火焔のガントレット","0","0","0","0","0","0","104101","0","0","0","0","14.6","0"
"0","0","0","0","ナックル","4","0","獅子王のガントレット","0","0","0","0","0","0","104102","0","0","1.8","2","22.2","0"
"0","0","0","0","ナックル","4","0","ブリザードクロー","0","0","0","0","0","0","104103","1","0","0","2","18","0"
"0","0","0","0","ナックル","4","0","蒼雷拳","0","0","0","0","0","0","104104","0","0.8","0","2","20","0"
"0","0","0","0","弓","4","0","雷光弓","0","0","0","0","0","0","104131","0","0.8","0","0","14.6","0"
"0","0","0","0","弓","4","0","エンジェルボウ","0","0","0","0","24","0","104132","0","0.8","0.8","0","15","0"
"0","0","0","0","弓","4","0","アルテミスボウ","0","0","0","0","0","0","104133","0","1.2","0","3","15","0"
"0","0","0","1","弓","4","0","精霊樹の弓","0","0","0","0","12","0","104134","0","0.8","0","0","16","0"
"0","0","0","0","槍","4","1.2","緋竜槍","0","0","0","0","0","0","104161","0","0","0","0","12.8","0"
"0","0","0","0","槍","4","1","クイーンビースピア","0","0","0","0","0","0","104162","0","0.4","0","0","13.6","0"
"0","0","0","0","槍","4","0.6","ストームブリンガー","0","0","0","0","0","0","104163","0","0.4","0","1","17","0"
"0","0","0","0","槍","4","0.6","ガイアバルディッシュ","0","0","0","0","0","0","104164","0","0.4","0.6","0","16","0"
"0","0","0","0","斧","4","0","紫龍斧","0","0","0","0","0","0","104191","0","0","0","0","18.2","0"
"0","0","0","0","斧","4","0","ヘルファイアアックス","0","0","0","0","0","0","104192","0","0","0","0","19.4","0"
"0","0","0","0","斧","4","0","戦女王の烈斧","0","0","0","0","0","0","104193","0","0","0","0","22.8","0"
"0","0","0","0","斧","4","0","アクアスラッシャー","0","0","0","0","0","0","104194","0","0","0","2","24","0"
"0","0","0","0","攻撃杖","4","0","フューリーロッド","0","18.2","0","0","0","0","104221","0","0","0","0","0","0"
"0","0","0.2","0","攻撃杖","4","0","太陽のロッド","0","18.4","0","0","0","0","104222","0","0","0","0","0","0"
"0","0","0","0","攻撃杖","4","0","司法神の錫杖","0","20.8","0","0","0","0","104223","0","0","0","0","0","1"
"0","0","0.2","0","攻撃杖","4","0","ハイデビルズワンド","0","21.6","0","0","20","0","104224","0","0","0","0","0","1"
"0","0","0","0","回復杖","4","0","月華杖","0","14.6","0","0","0","0","104251","0","0.8","0","0","0","0"
"0","0","0","0","回復杖","4","0","生命のロッド","0","13.4","3","0","0","0","104252","0","0.8","0","0","0","0"
"0","0","0","0","回復杖","4","0","フェニックスロッド","0","15.4","0","0","0","0","104253","1","0.8","0","0","0","0"
"0","0","0","0","回復杖","4","0","ハイエンジェルロッド","0","17.2","1","0","20","0","104254","0","0.8","0","0","0","0"
"0","0","0","0","軽装鎧","4","0.4","インビジブルドレス","0","0","0","0","0","90","104281","0","0.4","0","0","4","0"
"0","5","0","0","軽装鎧","4","0.6","ミスリルプレート","0","0","0","0","0","50","104282","0","0.4","0","0","5","0"
"0","0","0","0","軽装鎧","4","1","クルセイダープレート","0","0","0","0","0","30","104283","0","0.8","0","2","7","0"
"0","0","0","0","軽装鎧","4","0.8","スカーレットメイル","0","0","0","0","0","32","104284","0","0.6","0","2","8.8","0"
"0","0","0","0","重装鎧","4","1","エンジェルアーマー","0","0","0","0","0","90","104311","0","0.8","0","0","0","0"
"0","0","0","0","重装鎧","4","0.8","バーミリオンメイル","0","0","0","0","80","60","104312","0","0.8","0","0","0","0"
"0","0","0","0","重装鎧","4","0.8","バイオレットアーマー","0","0","0","0","0","60","104313","0","2","0","0","0","0"
"0","0","0.2","0","重装鎧","4","1.4","ドラゴニックアーマー","0","0","0","0","0","20","104314","0","2","0","0","0","0"
"0","0","0","0","服","4","0.4","月下の法衣","0","0","0","0","65","72","104341","0","0.4","0","0","2","0"
"0.2","0","0","0","服","4","1","ハーミットクロース","0","0","0","0","0","36","104342","0","0.6","0","0","7","0"
"0","0","0","0","服","4","0.6","蒼天のローブ","0","0","0","0","0","40","104343","0","0.4","0","2","9","0"
"0","0","0","0","服","4","1.4","ダークテラードレス","0","0","0","0","50","40","104344","0","0","0","0","6","0"
"0","0","0","0","魔法服","4","0.4","大魔導師のローブ","0","9.4","0","0","0","33","104371","0","0.8","0.8","0","0","0"
"0","0","0","0","魔法服","4","0.4","聖者のローブ","0","7.4","1","0","0","48","104372","0","0.8","0","0","0","0"
"0","0","0","0","魔法服","4","0.8","翠緑の霊衣","0","5","0.6","0","0","40","104373","0","1.2","0","0","0","0"
"0","0","0.8","0","盾","4","0.8","エンプレスシールド","0","0","0","0","0","33","104401","0","0.8","0","0","3.6","0"
"0","0","0.6","0","盾","4","0.8","ガーディアンシールド","0","0","0","0","0","0","104402","0","0.8","0","0","10","0"
"1.2","0","0","0","靴","4","0.8","パラディングリーブ","0","0","0","0","0","33","104431","0","0.4","0","0","1.8","0"
"1","0","0","0","靴","4","0.6","エンジェルブーツ","0","0","3","0","0","44","104432","0","0.6","0","0","0","0"
"1","0","0","0","靴","4","0","フェアリアルブーツ","0","0","2","0","0","0","104433","0","0.6","0","0","7.6","0"
"0","0","0","0","魔法靴","4","0.8","ウィザードブーツ","0","5.4","0","0","0","33","104461","0","1.2","0","0","0","0"
"0","0","0","0","魔法靴","4","0.2","ネクロマンサーブーツ","0","3","0","0","40","20","104462","0","2.4","0","0","0","0"
"0","0","0","0","魔法靴","4","0","アクエリアスブーツ","0","10","0","0","0","8","104463","0.4","1","0","0","0","1.4"
"0","0","0","0","兜","4","0.8","フェザーワルツ","0","0","0","0","0","98","104491","0","0","0","0","3.6","0"
"0","0","0","0","魔法帽子","4","0","ウィザードフード","0","7.4","0","0","0","33","104521","0","1.6","0","0","0","0"
"0","4","0","0","魔法帽子","4","0","法王のフード","0","9","0","0","0","18","104522","0","0.8","0","0","0","1"
"0","0","0","0","魔法帽子","4","0.6","福音のティアラ","0","9","0","0","0","20","104523","0","1","0","0","0","1"
"0","0","0","0","攻撃アクセサリ","4","0.4","エレメンタルハート","0","0","0","0","0","0","104551","0","0","1","2","13.2","0"
"0","0","0","0","攻撃アクセサリ","4","0","太陽のアミュレット","0","0","2","0","0","0","104552","0","0.4","0","2","14","0"
"0","0","0","0","攻撃アクセサリ","4","0","焔帝の指輪","0","0","0","0","0","40","104553","0","0","0","2.4","14.8","0"
"0.4","0","0","2","命中アクセサリ","4","0","猫神のペンダント","0","0","0","0","0","0","104554","0","0","0","1.6","10.8","0"
"0","0","0","0","防御アクセサリ","4","1","身代わりのバングル","0","2","0","0","0","26","104581","0","1.2","1","0","0","0"
"0","0","0","0","防御アクセサリ","4","1.8","月のブレスレット","0","0","0","0","0","60","104582","0","1","0","0","0","0"
"0","0","0","0","防御アクセサリ","4","1.2","聖信徒のペンダント","0","0","2","0","0","40","104583","0","1.2","0","0","0","0"
"0","3","0","0","魔法アクセサリ","4","0","三日月の嘆き","0","9.2","0","0","0","10","104611","0","0","1","0","0","1.2"
"0","0","0","0","魔法アクセサリ","4","0","竜の涙","0","14","0","0","24","24","104612","0","0","0","0","0","1.6"
"0","3.2","0","0","魔法アクセサリ","4","0","大賢者の宝珠","0","16","0","0","0","0","104613","0","0","0","0","0","2"
"0","0","0","0.6","剣","5","0","ライトニングブレード","0","0","0","0","0","24","105011","0","0","0","2","21","0"
"0","0","0","0.6","剣","5","0","天開の聖剣","0","0","0","0","0","24","105012","0","0","0","0","23","0"
"0","1.6","0","0","剣","5","0","罪過の大剣","0","0","0","0","0","28","105013","0","0","0","0","24","0"
"0","0","0","0","剣","5","0","神湊剣アクアルーラー","0","0","0","0","0","32","105014","0","0","0","0.8","26.4","0"
"0","0","0","0","剣","5","0","覇王光龍剣","0","0","0","0","0","12","105015","0","0","0","2","29","0"
"0","0","0","0","剣","5","0","星核剣エルツシュナイド","0","0","0","0","0","16","105016","0","0","0","2.8","30.6","0"
"0","0","0","0","剣","5","0","神兎乃大剣","0","0","0","0","0","12","105017","0","0","0","3.2","33.4","0"
"0","0","0","0.6","刀","5","0","百華白桜刀","0","0","0","0","0","0","105041","0","0","0","2.4","23.6","0"
"0","0","0","0","刀","5","0","流禍の蒼刃","0","0","1.2","0","0","0","105042","0","0","0","2.4","24","0"
"0","0","0.4","0","刀","5","0","妖刀血鴉","0","0","0","0","0","0","105043","0","0","0","2.8","25","0"
"0","0","0","0","刀","5","0","焔神刀イグニース","0","0","0","0","0","16","105044","0","0","0","3.2","26.8","0"
"0","0","0","0","刀","5","0.8","翠風神ノ太刀","0","0","0","0","0","20","105045","0","0","0","2","24","0"
"0","0","0","0.4","刀","5","0","神降りの枝刃刀","0","0","0","0","0","0","105046","0","0","0","5","30","0"
"0","0","0","0","刀","5","0","旺鯉乃神刀","0","0","0","0","0","0","105047","0","0","0","4","34.4","0"
"0","0","0","0","短剣","5","0","エメラルドダガー","0","0","0","0","30","24","105071","0","0","0","4","20","0"
"0","0","0","0","短剣","5","0","ラヴァエッジ","0","0","0","0","0","8","105072","0","0","0.4","4","23","0"
"0","0","0","0","短剣","5","0","ティルナノーグダガー","0","0","0","0","24","12","105073","0","0","0","3.2","24","0"
"0","1.2","0","0","短剣","5","0","天雷の双神剣","0","0","0","0","0","22","105074","0","0","0","4","24.8","0"
"0","0","0","0","短剣","5","0","天黒剣オブシウス","0","0","0","0","0","0","105075","0","0","0","4","29.2","0"
"0","0","0","0","短剣","5","0","ゲヘナドラグーン","0","0","0","0","0","0","105076","0","0","0","2.8","32.2","0"
"0","0","0","0.8","短剣","5","0","冥刃・鴉天狗","0","0","0","0","0","0","105077","0","0","0","6","30.6","0"
"0","0","0","0.6","拳","5","0","ムーンセスタス","0","0","0","0","0","0","105101","0","0","0","1.2","24","0"
"0","0","0","0","拳","5","0","クリムゾンクロー","0","0","0","0","0","0","105102","0","0","0","3.2","26","0"
"0","0","0","0","拳","5","0.6","コキュートスネイル","0","0","0","0","0","0","105103","0","0","0","2.8","24","0"
"0","0","0","0","拳","5","0.8","嵐神テンペストギア","0","0","0","0","0","0","105104","0","0","0","3.2","24.8","0"
"0","0","0","0","拳","5","0","極闇爪ブラッディハウル","0","0","0","0","0","0","105105","0","1.2","0","6","22.2","0"
"0","0","0","0","拳","5","0","星核拳エルツロア","0","0","0","0","0","0","105106","0","0","0","6","30.8","0"
"0","0","0","0","拳","5","0.8","通天手甲・犀打ち","0","0","0","0","0","0","105107","0","0.6","0","5.6","26.6","0"
"0","0","0","0","弓","5","0","白銀の大翼弓","0","0","0","0","0","0","105131","0","0.8","0.4","0.8","20","0"
"0","0","0.4","0","弓","5","0","アビスボウ","0","0","0","0","0","0","105132","0","0.6","0","1.4","22","0"
"0","0","0","0.6","弓","5","0","紅天弓","0","0","0","0","0","0","105133","0","0","0","3","25.2","0"
"0","0","0","0","弓","5","0.4","装號弓デウスフォール","0","0","0","0","0","0","105134","0","0.4","0","0","26.4","0"
"0","0","0","0","弓","5","0.6","氷涙弓フリージングティア","0","0","0","0","0","0","105135","0","0.2","0","0","27.4","0"
"0","0","0","0","弓","5","0.8","星核弓エルツボーゲン","0","0","0","0","0","0","105136","0","0.4","0","0","27.8","0"
"0","0","0","0","弓","5","0","天穿乃隼弓","0","0","0","0","0","0","105137","0","0.4","0","4.4","32","0"
"0","0","0","0","槍","5","0.8","ゼロフロストランス","0","0","0","0","0","0","105161","0","0.4","0","2","19.6","0"
"0.4","0","0","0","槍","5","0.8","ゲイルスティンガー","0","0","0","0","0","0","105162","0","0.6","0","0","18.4","0"
"0","0","0","0","槍","5","0.8","護天の聖槍","0","0","0","0","0","0","105163","0","0.8","0","0","20.4","0"
"0","0","0.4","0","槍","5","0.6","冥神槍ドゥームペイン","0","0","0","0","0","0","105164","0","0.6","0","0","22.6","0"
"0","0","0","0","槍","5","0","豪炎槍プロミネンス","0","0","0","0","0","0","105165","0","0.6","0","0","28.2","0"
