acae93e7e7d733b639b0213c3b39c7330c9f8e4df313490dd0efcd6a918a41c3,8b6c24041439ef964c33700b5d0fb92e9e18f7ecf7fc4c6ba1ca0d33e63ec027,cef0cec5643a96078c3a8658b1db2342f10a7db331d569bf4dddc7bbbbba6e5f,b0c30c1d653e1ce962ee5c5a936c5a6001019f61fbf163fe58c13a4260f778bb,76df6ec5d89b020774e246e255881815a98010b75012eb664fcf6a3137214e9f,b00c19eaab1f18b45695a6136674dfb2ba65fb6894119eec716f9c5bc35898c4,90f654e19a3c3d9990816930d10bbb530fa6f3443cea64e309bfd20849e0ffe5,7a1d9174fbb9e1186fc9ee697fd5e0c489727895a048e74a5a099ece3816a32e,5c4a3c9176b0893f7cc6b06a03b369b95401857bb04d228ed759b79e09b393cd,1f59e56f21b9b73f9c928a2894723bf00cacf21ef76e0fc11411e2111005960a,d546d57ed01a5c4aaa2dbc7b854dbbfe1de3aaa0ccdc35836782d1328ea130be,d355c9480518ca6b8d853ca0c8d4ca795e802da5738d9cc9c7e75eb8dc1cf1b5,8296583b0bb6897255216e312f001d344aaae1f415c5a0cdb6d2279c2895152d,f41052919bc32c516381a563be7e59a4e65bfaedb34480cbb66325a700863bdd,08b98b39b8d3ef0e7dcdfd4fe207a52dbb3ec5f439df2c822cbcfc6e202b48ea,cec4583110e3e55d0b2a6f70ccdc0cd1357f53ebbecbf9099c6e7496bbc6fa09
"10019","0","サンレインビーチ","bgm_M237","1","2019/07/14 20:59:59","0","0","0","0","201","bgm_M237","2019/06/30 12:00:00","0","0","10019201"
"10020","0","タパスビーチ周辺","bgm_M112","1","2019/07/22 20:59:59","0","0","0","0","201","bgm_M112","2019/07/15 12:00:00","0","0","10020101"
"10020","0","タパスビーチ周辺","bgm_M112","1","2019/07/22 20:59:59","0","0","0","0","201","bgm_M112","2019/07/15 12:00:00","0","0","10020201"
"10021","0","マホマホ王国避暑地？","bgm_M245_02","1","2019/08/13 20:59:59","150","0","0","0","201","bgm_M245","2019/07/31 12:00:00","0","0","10021101"
"10021","0","マホマホ王国避暑地？","bgm_M245_02","1","2019/08/13 20:59:59","0","0","0","0","201","bgm_M245","2019/07/31 12:00:00","0","0","10021201"
"10022","0","イルシオンの孤島","bgm_M121","1","2019/08/22 20:59:59","0","0","0","0","201","bgm_M121","2019/08/15 12:00:00","0","0","10022101"
"10022","0","イルシオンの孤島","bgm_M121","1","2019/08/22 20:59:59","0","0","0","0","201","bgm_M121","2019/08/15 12:00:00","0","0","10022201"
"10023","0","聖テレサ女学院","bgm_M254","1","2019/09/14 20:59:59","70","0","0","0","201","bgm_M254","2019/08/31 12:00:00","1","0","10023101"
"10023","0","聖テレサ女学院","bgm_M254","1","2019/09/14 20:59:59","0","0","0","0","201","bgm_M254","2019/08/31 12:00:00","0","0","10023201"
"10024","0","王都ランドソル","bgm_M128","1","2019/09/23 20:59:59","0","0","0","0","201","bgm_M128","2019/09/16 12:00:00","0","0","10024101"
"10024","0","王都ランドソル","bgm_M128","1","2019/09/23 20:59:59","0","0","0","0","201","bgm_M128","2019/09/16 12:00:00","0","0","10024201"
"10025","0","テラーハウス周辺","bgm_M265_Top","1","2019/10/14 20:59:59","0","0","0","0","201","bgm_M265","2019/09/30 12:00:00","1","0","10025101"
"10025","0","ゴーストグレイヴ","bgm_M265_Top","1","2019/10/14 20:59:59","0","0","1","202","201","bgm_M265","2019/09/30 12:00:00","2","0","10025102"
"10025","0","ゴーストグレイヴ","bgm_M265_Top","1","2019/10/14 20:59:59","0","0","0","0","201","bgm_M265","2019/09/30 12:00:00","1","0","10025201"
"10026","0","ランドソル郊外","bgm_M135","1","2019/10/23 20:59:59","0","0","0","0","201","bgm_M135","2019/10/16 12:00:00","1","0","10026101"
"10026","0","霊界","bgm_M29","1","2019/10/23 20:59:59","0","80","1","202","201","bgm_M29","2019/10/16 12:00:00","2","208","10026102"
"10026","1","ランドソル中央部","bgm_M135","1","2019/10/23 20:59:59","0","0","1","202","201","bgm_M135","2019/10/16 12:00:00","3","209","10026103"
"10026","31","ランドソル郊外","bgm_M135","1","2019/10/23 20:59:59","0","0","0","0","201","bgm_M135","2019/10/16 12:00:00","1","0","10026201"
"10027","0","エルピス島 開拓キャンプ一帯","bgm_M273","1","2019/11/14 20:59:59","90","0","0","0","201","bgm_M273","2019/10/31 12:00:00","0","0","10027101"
"10027","0","エルピス島 開拓キャンプ一帯","bgm_M273","1","2019/11/14 20:59:59","0","0","0","0","201","bgm_M273","2019/10/31 12:00:00","0","0","10027201"
"10028","0","ランドソル近郊","bgm_M162","1","2019/11/22 20:59:59","35","0","0","0","201","bgm_M162","2019/11/15 12:00:00","0","0","10028101"
"10028","0","ランドソル近郊","bgm_M162","1","2019/11/22 20:59:59","0","0","0","0","201","bgm_M162","2019/11/15 12:00:00","0","0","10028201"
"10029","0","王都ランドソル 郊外","bgm_M281","1","2019/12/14 20:59:59","0","0","0","0","201","bgm_M281","2019/11/30 12:00:00","1","0","10029101"
"10029","11","王都ランドソル 中央広場","bgm_M281","1","2019/12/14 20:59:59","0","0","0","0","201","bgm_M281","2019/11/30 12:00:00","2","0","10029102"
"10029","0","王都ランドソル 中央広場","bgm_M281","1","2019/12/14 20:59:59","0","0","0","0","201","bgm_M281","2019/11/30 12:00:00","1","0","10029201"
"10030","11","サレンディア救護院","bgm_M171","1","2019/12/23 20:59:59","110","0","0","0","201","bgm_M171","2019/12/16 12:00:00","1","0","10030101"
"10030","0","王都ランドソル","bgm_M171","1","2019/12/23 20:59:59","0","0","0","0","201","bgm_M171","2019/12/16 12:00:00","1","0","10030201"
"10031","0","ギルドレース　１区→２区","bgm_M294","1","2020/01/14 20:59:59","30","0","0","0","201","bgm_M294","2019/12/31 12:00:00","1","0","10031101"
"10031","0","ギルドレース　３区→４区","bgm_M294","1","2020/01/14 20:59:59","30","0","0","0","201","bgm_M294","2019/12/31 12:00:00","2","0","10031102"
"10031","0","ギルドレース　３区→４区","bgm_M294","1","2020/01/14 20:59:59","0","0","0","0","201","bgm_M294","2019/12/31 12:00:00","1","0","10031201"
"10032","0","神殿への参道","bgm_M182","1","2020/01/24 20:59:59","1","180","0","0","201","bgm_M182","2020/01/17 12:00:00","1","0","10032101"
"10032","0","神殿への参道","bgm_M182","1","2020/01/24 20:59:59","0","0","0","0","201","bgm_M182","2020/01/17 12:00:00","1","0","10032201"
"10033","0","王都ランドソル","bgm_M316","1","2020/02/13 20:59:59","90","0","0","0","201","bgm_M316","2020/01/31 12:00:00","1","0","10033101"
"10033","0","王都ランドソル","bgm_M316","1","2020/02/13 20:59:59","0","0","0","0","201","bgm_M316","2020/01/31 12:00:00","1","0","10033201"
"10034","0","王都ランドソル","bgm_M189","1","2020/02/22 20:59:59","0","0","0","0","201","bgm_M189","2020/02/15 12:00:00","1","0","10034101"
"10034","0","キッチンスタジアム","bgm_M189","1","2020/02/22 20:59:59","110","0","0","0","201","bgm_M189","2020/02/15 12:00:00","2","0","10034102"
"10034","0","キッチンスタジアム","bgm_M189","1","2020/02/22 20:59:59","0","0","0","0","201","bgm_M189","2020/02/15 12:00:00","1","0","10034201"
"10035","0","ランドソル近郊","bgm_M330","1","2020/03/21 20:59:59","70","0","0","0","201","bgm_M330","2020/02/29 12:00:00","1","0","10035101"
"10035","0","ランドソル近郊","bgm_M330","1","2020/03/21 20:59:59","0","0","0","0","201","bgm_M330","2020/02/29 12:00:00","0","0","10035201"
"10036","0","ムーサの町","bgm_M341","1","2020/03/21 20:59:59","40","0","0","0","201","bgm_M341","2020/03/12 15:00:00","0","0","10036101"
"10036","0","ムーサの町","bgm_M341","1","2020/03/21 20:59:59","0","0","0","0","201","bgm_M341","2020/03/12 15:00:00","0","0","10036201"
"10037","0","王都ランドソル","bgm_M206","1","2020/03/24 20:59:59","115","0","0","0","201","bgm_M206","2020/03/17 12:00:00","1","0","10037101"
"10037","0","王都ランドソル","bgm_M206","1","2020/03/24 20:59:59","0","0","0","0","201","bgm_M206","2020/03/17 12:00:00","1","0","10037201"
"10038","0","聖テレサ女学院","bgm_M343","1","2020/04/14 20:59:59","45","0","0","0","201","bgm_M343","2020/03/31 12:00:00","1","0","10038101"
"10038","0","聖テレサ女学院","bgm_M343","1","2020/04/14 20:59:59","0","0","0","0","201","bgm_M343","2020/03/31 12:00:00","0","0","10038201"
"10039","0","ガストロス山","bgm_M215","1","2020/04/24 20:59:59","110","0","0","0","201","bgm_M215","2020/04/17 12:00:00","1","0","10039101"
"10039","11","光の裂け目","bgm_M215","1","2020/04/24 20:59:59","0","0","1","202","201","bgm_M215","2020/04/17 12:00:00","2","208","10039102"
"10039","0","光の裂け目","bgm_M215","1","2020/04/24 20:59:59","0","0","0","0","201","bgm_M215","2020/04/17 12:00:00","1","0","10039201"
"10040","0","エリザベスパーク","bgm_M351","1","2020/05/14 20:59:59","0","0","0","0","201","bgm_M351","2020/04/30 12:00:00","1","0","10040101"
"10040","0","王都ランドソル","bgm_M351","1","2020/05/14 20:59:59","0","0","0","0","201","bgm_M351","2020/04/30 12:00:00","2","0","10040102"
"10040","0","エリザベスパーク","bgm_M351","1","2020/05/14 20:59:59","0","0","0","0","201","bgm_M351","2020/04/30 12:00:00","3","0","10040103"
"10040","0","エリザベスパーク","bgm_M351","1","2020/05/14 20:59:59","0","0","0","0","201","bgm_M351","2020/04/30 12:00:00","1","0","10040201"
"10041","0","オーエド町","bgm_M223","1","2020/05/25 20:59:59","120","0","0","0","201","bgm_M223","2020/05/18 12:00:00","1","0","10041101"
"10041","0","オーエド町","bgm_M223","1","2020/05/25 20:59:59","0","0","0","0","201","bgm_M223","2020/05/18 12:00:00","1","0","10041201"
"10042","0","不思議の国","bgm_M375","1","2020/06/14 20:59:59","200","0","0","0","201","bgm_M375","2020/05/31 12:00:00","0","0","10042101"
"10042","0","不思議の国","bgm_M375","1","2020/06/14 20:59:59","100","0","0","0","201","bgm_M375","2020/05/31 12:00:00","0","0","10042201"
"10043","12","サンレインビーチ","bgm_M237","1","2020/06/23 20:59:59","100","0","0","0","201","bgm_M237","2020/06/16 12:00:00","1","0","10043101"
"10043","0","サンレインビーチ","bgm_M237","1","2020/06/23 20:59:59","0","0","0","0","201","bgm_M237","2020/06/16 12:00:00","0","0","10043201"
"10044","0","ウィッシュビーチ周辺","bgm_M380A","1","2020/07/14 20:59:59","90","0","0","0","201","bgm_M380A","2020/06/30 12:00:00","1","0","10044101"
"10044","0","星降る天の川","bgm_M380B_02","1","2020/07/14 20:59:59","0","0","0","0","201","bgm_M380B","2020/06/30 12:00:00","2","0","10044102"
"10044","0","星降る天の川","bgm_M380B_02","1","2020/07/14 20:59:59","0","0","0","0","201","bgm_M380B","2020/06/30 12:00:00","0","0","10044201"
"10045","0","マホマホ王国避暑地？","bgm_M245_02","1","2020/07/23 20:59:59","150","0","0","0","201","bgm_M245","2020/07/16 12:00:00","0","0","10045101"
"10045","0","マホマホ王国避暑地？","bgm_M245_02","1","2020/07/23 20:59:59","0","0","0","0","201","bgm_M245","2020/07/16 12:00:00","0","0","10045201"
"10046","0","ビーチボールパーク","bgm_M393","1","2020/08/14 20:59:59","122","0","0","0","201","bgm_M393","2020/07/31 12:00:00","0","0","10046101"
"10046","0","ビーチボールパーク","bgm_M393","1","2020/08/14 20:59:59","0","0","0","0","201","bgm_M393","2020/07/31 12:00:00","0","0","10046201"
"10047","0","聖テレサ女学院","bgm_M254","1","2020/08/23 20:59:59","70","0","0","0","201","bgm_M254","2020/08/16 12:00:00","1","0","10047101"
"10047","0","聖テレサ女学院","bgm_M254","1","2020/08/23 20:59:59","0","0","0","0","201","bgm_M254","2020/08/16 12:00:00","0","0","10047201"
"10048","0","王都ランドソル","bgm_M403","1","2020/09/14 20:59:59","80","0","0","0","201","bgm_M403","2020/08/31 12:00:00","1","0","10048101"
"10048","0","王都ランドソル","bgm_M403","1","2020/09/14 20:59:59","0","0","0","0","201","bgm_M403","2020/08/31 12:00:00","1","0","10048201"
"10049","0","テラーハウス周辺","bgm_M265_Top","1","2020/09/24 20:59:59","0","0","0","0","201","bgm_M265","2020/09/17 12:00:00","1","0","10049101"
"10049","0","ゴーストグレイヴ","bgm_M265_Top","1","2020/09/24 20:59:59","0","0","1","202","201","bgm_M265","2020/09/17 12:00:00","2","0","10049102"
"10049","0","ゴーストグレイヴ","bgm_M265_Top","1","2020/09/24 20:59:59","0","0","0","0","201","bgm_M265","2020/09/17 12:00:00","1","0","10049201"
"10050","0","ハロウィンパーク","bgm_M413","1","2020/10/14 20:59:59","128","0","0","0","201","bgm_M413","2020/09/30 12:00:00","0","0","10050101"
"10050","0","ハロウィンパーク","bgm_M413","1","2020/10/14 20:59:59","0","0","0","0","201","bgm_M413","2020/09/30 12:00:00","0","0","10050201"
"10051","0","エルピス島 開拓キャンプ一帯","bgm_M273","1","2020/10/23 20:59:59","90","0","0","0","201","bgm_M273","2020/10/16 12:00:00","0","0","10051101"
"10051","0","エルピス島 開拓キャンプ一帯","bgm_M273","1","2020/10/23 20:59:59","0","0","0","0","201","bgm_M273","2020/10/16 12:00:00","0","0","10051201"
"10052","0","王都ランドソル","bgm_M421","1","2020/11/14 20:59:59","90","0","0","0","201","bgm_M421","2020/10/31 12:00:00","1","0","10052101"
"10052","0","王都ランドソル","bgm_M421","1","2020/11/14 20:59:59","0","0","0","0","201","bgm_M421","2020/10/31 12:00:00","1","0","10052201"
"10053","0","ランドソル近郊","bgm_M228","1","2020/11/21 20:59:59","70","0","0","0","201","bgm_M228","2020/11/10 12:00:00","1","0","10053101"
"10053","0","郊外の村","bgm_M228","1","2020/11/21 20:59:59","0","0","0","0","201","bgm_M228","2020/11/10 12:00:00","2","0","10053102"
"10053","0","郊外の村","bgm_M228","1","2020/11/21 20:59:59","0","0","0","0","201","bgm_M228","2020/11/10 12:00:00","1","0","10053201"
"10054","0","デビュタント・シャングリ・ラ会場","bgm_M426","1","2020/12/14 20:59:59","60","0","0","0","201","bgm_M426","2020/11/30 12:00:00","1","0","10054101"
"10054","0","デビュタント・シャングリ・ラ会場","bgm_M426","1","2020/12/14 20:59:59","0","0","0","0","201","bgm_M426","2020/11/30 12:00:00","1","0","10054201"
"10055","0","王都ランドソル 郊外","bgm_M281","1","2020/12/23 20:59:59","0","0","0","0","201","bgm_M281","2020/12/16 12:00:00","1","0","10055101"
"10055","11","王都ランドソル 中央広場","bgm_M281","1","2020/12/23 20:59:59","0","0","0","0","201","bgm_M281","2020/12/16 12:00:00","2","0","10055102"
"10055","0","王都ランドソル 中央広場","bgm_M281","1","2020/12/23 20:59:59","0","0","0","0","201","bgm_M281","2020/12/16 12:00:00","1","0","10055201"
"10056","0","港町・オーマ","bgm_M435","1","2021/01/14 20:59:59","95","0","0","0","201","bgm_M435","2020/12/31 12:00:00","1","0","10056101"
"10056","0","港町・オーマ","bgm_M435","1","2021/01/14 20:59:59","0","0","0","0","201","bgm_M435","2020/12/31 12:00:00","1","0","10056201"
"10057","0","ギルドレース　１区→２区","bgm_M294","1","2021/01/22 20:59:59","30","0","0","0","201","bgm_M294","2021/01/15 12:00:00","1","0","10057101"
"10057","0","ギルドレース　３区→４区","bgm_M294","1","2021/01/22 20:59:59","30","0","0","0","201","bgm_M294","2021/01/15 12:00:00","2","0","10057102"
"10057","0","ギルドレース　３区→４区","bgm_M294","1","2021/01/22 20:59:59","0","0","0","0","201","bgm_M294","2021/01/15 12:00:00","1","0","10057201"
"10058","0","ランドソル近郊","bgm_M442A","1","2021/02/20 20:59:59","70","0","0","0","201","bgm_M442A","2021/01/31 12:00:00","1","0","10058101"
"10058","0","ランドソル近郊","bgm_M442A","1","2021/02/20 20:59:59","0","0","0","0","201","bgm_M442A","2021/01/31 12:00:00","0","0","10058201"
"10059","0","エルフの里　清らかな森","bgm_M442B","1","2021/02/20 20:59:59","25","0","0","0","201","bgm_M442B","2021/02/10 12:00:00","0","0","10059101"
"10059","0","エルフの里　清らかな森","bgm_M442B","1","2021/02/20 20:59:59","0","0","0","0","201","bgm_M442B","2021/02/10 12:00:00","0","0","10059201"
"10060","0","王都ランドソル","bgm_M316","1","2021/02/23 20:59:59","90","0","0","0","201","bgm_M316","2021/02/16 12:00:00","1","0","10060101"
"10060","0","王都ランドソル","bgm_M316","1","2021/02/23 20:59:59","0","0","0","0","201","bgm_M316","2021/02/16 12:00:00","1","0","10060201"
"10061","0","ランドソル近郊","bgm_M451","1","2021/03/14 20:59:59","0","0","0","0","201","bgm_M451","2021/02/28 12:00:00","1","0","10061101"
"10061","0","辺境の地","bgm_M451","1","2021/03/14 20:59:59","0","0","0","0","201","bgm_M451","2021/02/28 12:00:00","2","0","10061102"
"10061","0","辺境の地","bgm_M451","1","2021/03/14 20:59:59","0","0","0","0","201","bgm_M451","2021/02/28 12:00:00","0","0","10061201"
"10062","0","ランドソル近郊","bgm_M330","1","2021/03/24 20:59:59","70","0","0","0","201","bgm_M330","2021/03/08 12:00:00","1","0","10062101"
"10062","0","ランドソル近郊","bgm_M330","1","2021/03/24 20:59:59","0","0","0","0","201","bgm_M330","2021/03/08 12:00:00","0","0","10062201"
"10063","0","ムーサの町","bgm_M341","1","2021/03/24 20:59:59","40","0","0","0","201","bgm_M341","2021/03/16 15:00:00","0","0","10063101"
"10063","0","ムーサの町","bgm_M341","1","2021/03/24 20:59:59","0","0","0","0","201","bgm_M341","2021/03/16 15:00:00","0","0","10063201"
"10064","0","聖テレサ女学院 聖学祭会場","bgm_M457","1","2021/04/14 20:59:59","91","0","0","0","201","bgm_M457","2021/03/31 12:00:00","1","0","10064101"
"10064","0","聖テレサ女学院 聖学祭会場","bgm_M457","1","2021/04/14 20:59:59","0","0","0","0","201","bgm_M457","2021/03/31 12:00:00","0","0","10064201"
"10065","0","聖テレサ女学院","bgm_M343","1","2021/04/25 20:59:59","45","0","0","0","201","bgm_M343","2021/04/18 12:00:00","1","0","10065101"
"10065","0","聖テレサ女学院","bgm_M343","1","2021/04/25 20:59:59","0","0","0","0","201","bgm_M343","2021/04/18 12:00:00","0","0","10065201"
"10066","0","異時間軸のランドソル","bgm_M467","1","2021/05/14 20:59:59","90","0","0","0","201","bgm_M467","2021/04/30 12:00:00","1","0","10066101"
"10066","0","タイムトンネル","bgm_M467","1","2021/05/14 20:59:59","0","0","0","0","201","bgm_M467","2021/04/30 12:00:00","2","0","10066102"
"10066","0","タイムトンネル","bgm_M467","1","2021/05/14 20:59:59","0","0","0","0","201","bgm_M467","2021/04/30 12:00:00","0","0","10066201"
"10067","0","エリザベスパーク","bgm_M351","1","2021/05/25 20:59:59","0","0","0","0","201","bgm_M351","2021/05/18 12:00:00","1","0","10067101"
"10067","0","王都ランドソル","bgm_M351","1","2021/05/25 20:59:59","0","0","0","0","201","bgm_M351","2021/05/18 12:00:00","2","0","10067102"
"10067","0","エリザベスパーク","bgm_M351","1","2021/05/25 20:59:59","0","0","0","0","201","bgm_M351","2021/05/18 12:00:00","3","0","10067103"
"10067","0","エリザベスパーク","bgm_M351","1","2021/05/25 20:59:59","0","0","0","0","201","bgm_M351","2021/05/18 12:00:00","1","0","10067201"
"10068","0","おもちゃ工場","bgm_M478_Lofi","1","2021/06/14 20:59:59","0","40","0","0","201","bgm_M478","2021/05/31 12:00:00","1","0","10068101"
"10068","0","王都ランドソル","bgm_M478_Lofi","1","2021/06/14 20:59:59","0","0","0","0","201","bgm_M478","2021/05/31 12:00:00","2","0","10068102"
"10068","0","王都ランドソル","bgm_M478_Lofi","1","2021/06/14 20:59:59","0","0","0","0","201","bgm_M478","2021/05/31 12:00:00","0","0","10068201"
"10069","0","不思議の国","bgm_M375","1","2021/06/25 20:59:59","200","0","0","0","201","bgm_M375","2021/06/18 12:00:00","0","0","10069101"
"10069","0","不思議の国","bgm_M375","1","2021/06/25 20:59:59","100","0","0","0","201","bgm_M375","2021/06/18 12:00:00","0","0","10069201"
"10070","0","王都ランドソル","bgm_M486","1","2021/07/14 20:59:59","0","0","0","0","201","bgm_M486","2021/06/30 12:00:00","1","0","10070101"
