051db68566378433bd80fdfb87bf06b7f2f891ad792dd5121d7f72e8a6f52ce2,4331be7f154f2306f9705a7ac703dfcbd6fa5a486cdf6f19572e1cbe07e9e5e4,45aa0c85af77e34c255f880a4e2c2e70208046fd4d31a1b16fa390d2105b7d26,bc653a49e73f4d835412ebad0f3467d2ece1c3d94ac002540805b350e1a30b9c,cdaee4ce0b783f9ceddf21cabd5e2781198c04ef823a505cdb2282df8c6cf334,cb4d66aab72ca2ffd23058c161e24b2da0340a15e37aa7cce345460c909b2c6c,e5785a0e511f2308112d06feb2ac7b46b8b96c350d0c88608cd4743b401eac94,a6cdcd42641e56ab2e7312176d7e823b50e23fa77aaa3b2fcae71a0929f34880,6ec134ec92fd809faf487016aae271654a63aed5b0c87878aaf94426a1fec526,08403b9e68b5be33aecd4d7757dc272453bf676612248024296a6a61a8256f25,780d894922369eac2590e4d643cb8ad82849ed140af76e32936d121342ade0e3,e6d7c05dcba3264fc41248f998d80b021ae063d4d9fb885e60b4f8b552ac223b,70d261d19b3643b4da1adaaf134a61c1c43abdda070c12ff73b20ca5eb5f0c41,efb09fa089a2604b7537a9c26b99fef99da0d2bb46e9dda367951b66bf1f0db3,22d12cd6ca171dfa8c3792ede4079aa67665def2ce0f0701c6b09f1c98e00053,7ac12cb8d078bcf6ffd2f964d288d907b4b74771553811ecd8aaabdf2c523c21,2dbf65e3018f85f5257af895d373c993337678ff90810a76a4d961f8b39cf3b0,33d02f43b35ab117f335944612357e722602e3c7cabbb0d9f68c081b4f82f32e,287981f7054f0a48d9f97b8dc3cbf9667047ed650f1dd75b13e0951824333b28,aab676ab60b661ef4fcb233fd539b5ff62be0a5d47e25bcc58c6e4944c773565
"770111701","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770111801","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","1","-225","0"
"770111901","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770112001","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770112101","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770112201","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770112301","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770112401","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770112501","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770112601","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770112701","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770112801","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770112901","450","バトルマス（NORMAL）","0.8","0","-450","0","1.2","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770113001","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770113101","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770113201","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770113301","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770113401","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770113501","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","1","0","103123","103121","225","-100","0.8","-225","0"
"770113601","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770113701","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770113702","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770113703","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770113704","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770113705","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770113801","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770113802","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770113803","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770113804","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770113805","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770113901","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770113902","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770113903","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770113904","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770113905","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770114001","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114002","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114003","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114004","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114005","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114101","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770114102","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770114103","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770114104","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770114105","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770114201","0","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770114202","0","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770114203","0","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770114204","0","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770114205","0","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770114301","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","1","0.8","150","103123","103121","450","-100","1","-150","0"
"770114302","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","1","0.8","150","103123","103121","450","-100","1","-150","0"
"770114303","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","1","0.8","150","103123","103121","450","-100","1","-150","0"
"770114304","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","1","0.8","150","103123","103121","450","-100","1","-150","0"
"770114305","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","1","0.8","150","103123","103121","450","-100","1","-150","0"
"770114401","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114402","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114403","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114404","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114405","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114501","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114502","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114503","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114504","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114505","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114601","0","バトルマス（NORMAL）","1","0","-450","0","1.2","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114602","0","バトルマス（NORMAL）","1","0","-450","0","1.2","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114603","0","バトルマス（NORMAL）","1","0","-450","0","1.2","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114604","0","バトルマス（NORMAL）","1","0","-450","0","1.2","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114605","0","バトルマス（NORMAL）","1","0","-450","0","1.2","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114701","0","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114702","0","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114703","0","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114704","0","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114705","0","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114801","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114802","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114803","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114804","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114805","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770114901","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770114902","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770114903","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770114904","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770114905","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770115001","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115002","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115003","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115004","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115005","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115101","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115102","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115103","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115104","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115105","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115201","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115202","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115203","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115204","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115205","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115301","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770115302","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770115303","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770115304","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770115305","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770115401","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","1","-225","0"
"770115402","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","1","-225","0"
"770115403","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","1","-225","0"
"770115404","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","1","-225","0"
"770115405","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","1","-225","0"
"770115501","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115502","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115503","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115504","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115505","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115601","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115602","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115603","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115604","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115605","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115701","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115702","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115703","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115704","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115705","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115801","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115802","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115803","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115804","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115805","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115901","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115902","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115903","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115904","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770115905","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116001","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116002","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116003","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116004","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116005","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116101","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116102","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116103","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116104","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116105","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116201","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116202","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116203","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116204","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116205","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116301","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116302","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116303","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116304","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116305","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116401","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116402","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116403","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116404","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116405","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116501","450","バトルマス（NORMAL）","0.8","0","-450","0","1.2","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116502","450","バトルマス（NORMAL）","0.8","0","-450","0","1.2","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116503","450","バトルマス（NORMAL）","0.8","0","-450","0","1.2","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116504","450","バトルマス（NORMAL）","0.8","0","-450","0","1.2","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
