d28c3b1288124f6d9894f43c1d4fec7bc6ee5e16a781b05bfcb6b458c21c44ec,be5a3a6019b9d572fbd770cb4d2b4e2f05df0e330af8ce3bc948a5fa605172f0,4059fdcc9d919b05bc2dd532b609fffbabcbb9d2e260afb03ab287ec0571bfab,7688568e0f5c76f213f34f667994e18a30971160981c019c57213a57e2b4c516,6e89f1f03f318a38f3d9ffe2605949c0b43ea7911364e463c5d52e5fb9071756,bdc7728919d2768cf9770e0bb2641a50a0407ba6e0548634cdaca1b9d132341a,63701a9f287a18b4f9a62868758faf0870941c23f4be0140bd8f3e7694677d92,f1ef9670b43de3eb139e5431cda427a1c5e03400c0940b9f439dddaf88def7f2,cde1f774cdaeaae57445f0d45914ee575514ee088e9c707093d65ffa3a1c60db,a197d56681e4c7f73b3707ceb78721cab76b099d48b9820f6b08aa80fe0d88e0,41dcacc95cb5176bdfefd0b281af154a880339d50df6c9faf56eb95060fe0c20,9f4390da03dc7f5b072e3724b0f9af9120c0185c95f00113b5fea19233a849c8,9458eb100f748af2f9c5eca4ca582602f97b35df51e3b73d8454387a0845a1ee,720e582949746a92acdb452d9057c42a9e9c56ad0c241db58f1e90644487a6da,b3d55556976f7c523696b4238716e0e606c27e45360b2147ffdd500dce3cc787,61f4ed03b149982ce1c61b6ea4b24e6fb2a672ac3bb889fc260861ebde192e1b,2f2f938edf101b75a504e552469054e69fc826ecdd01e97945e15780baac8e38,13d875b3dd34884c6588ae530a8dc7195521f9dfa78c7055e85165a58659960b,b8853383208f7084cdd0ad02a023c65e167d02a7652933c506bd3c0b576e60ec,5ad84000b99ad507b22aa9a4cb5c30cebfb5ab0f73c39bc44eb906e72ca37d3c,0e4f7c7ebfef4c596fa8bb2a8020fda7cee283564fd9e696c7de50c12055fb9c
"0","0","魔法アクセサリ","0","0","11","102611","0","0","1","マジックグラス","2","0","0","0","0","0","0","0","0","0"
"0","0","魔法アクセサリ","0","0","10","102612","25","0","0","智慧の宝珠","2","0","5","0","0","0","0","0","0","0"
"0","0","魔法アクセサリ","0","0","24","102613","0","0","2","マジックモノクル","2","0","0","0","0","0","0","0","0","0"
"0","0","魔法アクセサリ","0","0","20","102614","0","0","1","文様の腕輪","2","0","10","0","0","0","0","0","0","0"
"13.4","30","剣","0","0","0","103011","0","0","0","煌めきの剣","3","0","0","0","0","0","0","0","0","0"
"17.7","38.4","剣","0","0","0","103012","0","0","0","竜紋剣","3","0","0","0","0","0","0","0","0","0"
"20.4","45","剣","0","0","0","103013","0","0","0","フェザーブレード","3","0","0","0","0","0","0","0","0","0"
"19.4","21.7","刀","0","0","0","103041","0","0","0","月光刀","3","0","0","0","0","0","0","0","0","0"
"22.7","25","刀","0","0","0","103042","0","0","0","雷神刀","3","0","0","0","0","0","0","0","0","0"
"13.4","0","短剣","0","0","0","103071","0","0","0","プラチナナイフ","3","0","5","0","0","0","0","0","0","0"
"20.4","0","短剣","0","1","0","103072","0","0","0","ヴァンパイアダガー","3","0","0","0","0","0","0","0","0","0"
"17.7","0","ナックル","0","0","0","103101","0","0","0","ドラゴンズクロー","3","0","5","0","0","0","0","0","0","0"
"17.7","0","弓","0","0","0","103131","0","0","1","キューピッドの弓","3","0","0","0","0","0","0","0","0","0"
"20.4","0","弓","0","0","0","103132","0","0","1","デビルズボウ","3","0","0","0","0","0","0","0","0","0"
"11.7","0","槍","0","0","0","103161","0","1","0","騎士の誇り","3","0","0","0","0","0","0","0","0","0"
"15.4","0","槍","0","0","0","103162","0","1.7","0","アブソリュートスピア","3","0","0","0","0","0","0","0","0","0"
"16.7","0","斧","0","0","0","103191","0","0","0","ブルースフィアアックス","3","0","0","0","0","0","0","0","0","0"
"22","0","斧","0","0","0","103192","0","0","0","麗花の戦斧","3","0","0","0","0","0","0","0","0","0"
"25.7","0","斧","0","0","0","103193","0","0","0","稲妻の斧","3","0","0","0","0","0","0","0","0","0"
"0","0","攻撃杖","0","0","16.7","103221","0","0","0","ソーンブラッドロッド","3","0","0","0","0","0","0","0","0","0"
"0","0","攻撃杖","0","0","25.7","103222","0","0","0","デビルズホーン","3","0","0","0","0","0","0","0","0","0"
"0","0","回復杖","0","0","13.4","103251","0","0","0.7","天球の見守り","3","0","0","0","0","0","0","0","0","0"
"0","0","回復杖","0","0","17.7","103252","0","0","1","花蕾の杖","3","0","0","0","0","0","0","0","0","0"
"3.7","81.7","軽装鎧","0","0","0","103281","0","0.4","0.4","ファッションアーマー","3","0","0","0","0","0","0","0","0","0"
"5","108.4","軽装鎧","0","0","0","103282","0","0.7","0.7","バトリングドレス","3","0","0","0","0","0","0","0","0","0"
"5.7","126.7","軽装鎧","0","0","0","103283","0","0.7","0.7","ヘビーメタルアーマー","3","0","0","0","0","0","0","0","0","0"
"0","81.7","重装鎧","0","0","0","103311","0","1","0.7","ゴージャスアーマー","3","0","0","0","0","0","0","0","0","0"
"3.4","60","服","0","0","0","103341","53.4","0.4","0.4","ミルフィーユクロース","3","0","0","0","0","0","0","0","0","0"
"4.4","78.4","服","0","0","0","103342","70","0.7","0.4","パレスクロース","3","0","0","0","0","0","0","0","0","0"
"5","68.4","服","0","0","0","103343","123.4","0.7","0.7","コスモスクロース","3","0","0","0","0","0","0","0","0","0"
"0","78.4","魔法服","0","0","4.4","103371","0","0.7","1.4","キューピッドのローブ","3","0","0","0","0","0","0","0","0","0"
"0","81.7","魔法服","1.7","0","4.7","103372","0","0.7","1.4","哲学者のローブ","3","0","0","0","0","0","0","0","0","0"
"2.7","96.7","盾","0","0","0","103401","0","2","0","ガーネットシールド","3","0","0","0","0","0","0","0","0","0"
"1.7","30","靴","0","0","0","103431","0","0.7","0.4","忍び足","3","1","0","0","0","0","0","0","0","0"
"8.7","38.4","靴","0","0","0","103432","0","0","0","フェンサーブーツ","3","1.4","0","0","0","0","0","0","0","0"
"0","38.4","魔法靴","0","0","6.7","103461","0","1","1.4","ウィッチパレスブーツ","3","0","0","0","0","0","0","0","0","0"
"0","78.4","兜","0","0","0","103491","0","1.7","1.4","ドラゴンヘッド","3","0","0","0","0","0","0","0","0","0"
"0","30","魔法帽子","0","0","6.7","103521","0","0","1.4","ウィッチカチューシャ","3","0","0","0","0","0","0","0","0","0"
"0","38.4","魔法帽子","0","0","8.7","103522","0","0","2","ウィッチハット","3","0","0","0","0","0","0","0","0","0"
"11","0","攻撃アクセサリ","0","0","0","103551","30","1","0","オパールイヤリング","3","0","0","0","0","0","0","0","0","0"
"14.7","0","攻撃アクセサリ","0","0","0","103552","78.4","0.7","0","鷲獅子の羽飾り","3","0","0","0","0","0","0","0","0","0"
"18","23.4","攻撃アクセサリ","0","0","0","103553","0","1.4","0","スカーレットダイヤ","3","0","0","0","0","0","0","0","0","0"
"0","60","防御アクセサリ","0","0","0","103581","0","1","1","エメラルドイヤリング","3","0","0","0","0","0","0","0","0","0"
"8.7","0","防御アクセサリ","0","0","0","103582","0","1.7","1.4","オクタグラムペンダント","3","0","0","0","0","0","0","0","0","0"
"0","90","防御アクセサリ","0","0","0","103583","0","1.7","1.7","獅子王の守護","3","0","0","0","0","0","0","0","0","0"
"0","0","魔法アクセサリ","0","0","10","103611","0","0","0","ターコイズイヤリング","3","0","8.4","0","0","0","0","0","0","0"
"0","0","魔法アクセサリ","5","0","3.4","103612","0","0","1.7","パールイヤリング","3","0","0","0","0","0","0","0","0","0"
"0","0","魔法アクセサリ","0","0","13","103613","0","0","0","ソーサラーグラス","3","0","11.7","0","0","0","0","0","0","0"
"0","0","魔法アクセサリ","5","0","15.4","103614","0","0","1","月桂樹の哀しみ","3","0","0","0","0","0","0","0","0","0"
"14.6","33","剣","0","0","0","104011","0","0","0","エンジェルブレード","4","0","0","0","0","0","0","0","0","0"
"16","14","剣","0","0","0","104012","0","0","0","太陽剣","4","0","3","0","0","0","0","0","0","0"
"19","0","剣","0","0","0","104013","0","0","0","アイスクレイモア","4","0","0","2","0","0","0","0.8","0","0"
"19","28","剣","0","0.4","0","104014","0","0","0","カオスブレード","4","0","0","0","0","0","0","0","0","0"
"14.6","16","刀","0","0.4","0","104041","0","0","0","妖蝶の刀","4","0","0","0","0","0","0","0","0","0"
"20.8","0","刀","0","0","0","104042","0","0","0","光輝の剣","4","0","0","0","0","0","0","1.6","0","0"
"21","0","刀","0","0","0","104043","0","0","0","鷹神の煌剣","4","0","0","3","0","0","0","0","0","0"
"22","0","刀","0","0","0","104044","20","0","0","鳳凰刀","4","0","0","2","0","0","0","0","0","0"
"14.6","0","短剣","0","0","0","104071","0","0","0","プレシャスナイフ","4","0","5","0","0","0","0","0","0","0"
"15","10","短剣","0","0","0","104072","60","0","0","プリンセスの懐剣","4","0","0","0","0","0","0","0","0","0"
"16","0","短剣","0","0","0","104073","30","0","1","ダークマターエッジ","4","0","0","0","0","0","0","0","0","0"
"16.8","20","短剣","0","0","0","104074","30","0","0","ユニコーンナイフ","4","0","0","0","0","0","0","0","1","0"
"14.6","0","ナックル","0","0","0","104101","0","0","0","火焔のガントレット","4","0","5","0","0","0","0","0","0","0"
"22.2","0","ナックル","0","0","0","104102","0","0","0","獅子王のガントレット","4","0","0","2","0","0","0","1.8","0","0"
"18","0","ナックル","0","0","0","104103","0","0","0","ブリザードクロー","4","0","0","2","0","0","0","0","0","1"
"20","0","ナックル","0","0","0","104104","0","0","0.8","蒼雷拳","4","0","0","2","0","0","0","0","0","0"
"14.6","0","弓","0","0","0","104131","0","0","0.8","雷光弓","4","0","0","0","0","0","0","0","0","0"
"15","0","弓","0","0","0","104132","24","0","0.8","エンジェルボウ","4","0","0","0","0","0","0","0.8","0","0"
"15","0","弓","0","0","0","104133","0","0","1.2","アルテミスボウ","4","0","0","3","0","0","0","0","0","0"
"16","0","弓","0","0","0","104134","12","0","0.8","精霊樹の弓","4","0","0","0","0","0","0","0","1","0"
"12.8","0","槍","0","0","0","104161","0","1.2","0","緋竜槍","4","0","0","0","0","0","0","0","0","0"
"13.6","0","槍","0","0","0","104162","0","1","0.4","クイーンビースピア","4","0","0","0","0","0","0","0","0","0"
"17","0","槍","0","0","0","104163","0","0.6","0.4","ストームブリンガー","4","0","0","1","0","0","0","0","0","0"
"16","0","槍","0","0","0","104164","0","0.6","0.4","ガイアバルディッシュ","4","0","0","0","0","0","0","0.6","0","0"
"18.2","0","斧","0","0","0","104191","0","0","0","紫龍斧","4","0","0","0","0","0","0","0","0","0"
"19.4","0","斧","0","0","0","104192","0","0","0","ヘルファイアアックス","4","0","0","0","0","0","0","0","0","0"
"22.8","0","斧","0","0","0","104193","0","0","0","戦女王の烈斧","4","0","0","0","0","0","0","0","0","0"
"24","0","斧","0","0","0","104194","0","0","0","アクアスラッシャー","4","0","0","2","0","0","0","0","0","0"
"0","0","攻撃杖","0","0","18.2","104221","0","0","0","フューリーロッド","4","0","0","0","0","0","0","0","0","0"
"0","0","攻撃杖","0","0.2","18.4","104222","0","0","0","太陽のロッド","4","0","0","0","0","0","0","0","0","0"
"0","0","攻撃杖","0","0","20.8","104223","0","0","0","司法神の錫杖","4","0","0","0","1","0","0","0","0","0"
"0","0","攻撃杖","0","0.2","21.6","104224","20","0","0","ハイデビルズワンド","4","0","0","0","1","0","0","0","0","0"
"0","0","回復杖","0","0","14.6","104251","0","0","0.8","月華杖","4","0","0","0","0","0","0","0","0","0"
"0","0","回復杖","3","0","13.4","104252","0","0","0.8","生命のロッド","4","0","0","0","0","0","0","0","0","0"
"0","0","回復杖","0","0","15.4","104253","0","0","0.8","フェニックスロッド","4","0","0","0","0","0","0","0","0","1"
"0","0","回復杖","1","0","17.2","104254","20","0","0.8","ハイエンジェルロッド","4","0","0","0","0","0","0","0","0","0"
"4","90","軽装鎧","0","0","0","104281","0","0.4","0.4","インビジブルドレス","4","0","0","0","0","0","0","0","0","0"
"5","50","軽装鎧","0","0","0","104282","0","0.6","0.4","ミスリルプレート","4","0","5","0","0","0","0","0","0","0"
"7","30","軽装鎧","0","0","0","104283","0","1","0.8","クルセイダープレート","4","0","0","2","0","0","0","0","0","0"
"8.8","32","軽装鎧","0","0","0","104284","0","0.8","0.6","スカーレットメイル","4","0","0","2","0","0","0","0","0","0"
"0","90","重装鎧","0","0","0","104311","0","1","0.8","エンジェルアーマー","4","0","0","0","0","0","0","0","0","0"
"0","60","重装鎧","0","0","0","104312","80","0.8","0.8","バーミリオンメイル","4","0","0","0","0","0","0","0","0","0"
"0","60","重装鎧","0","0","0","104313","0","0.8","2","バイオレットアーマー","4","0","0","0","0","0","0","0","0","0"
"0","20","重装鎧","0","0.2","0","104314","0","1.4","2","ドラゴニックアーマー","4","0","0","0","0","0","0","0","0","0"
"2","72","服","0","0","0","104341","65","0.4","0.4","月下の法衣","4","0","0","0","0","0","0","0","0","0"
"7","36","服","0","0","0","104342","0","1","0.6","ハーミットクロース","4","0.2","0","0","0","0","0","0","0","0"
"9","40","服","0","0","0","104343","0","0.6","0.4","蒼天のローブ","4","0","0","2","0","0","0","0","0","0"
"6","40","服","0","0","0","104344","50","1.4","0","ダークテラードレス","4","0","0","0","0","0","0","0","0","0"
"0","33","魔法服","0","0","9.4","104371","0","0.4","0.8","大魔導師のローブ","4","0","0","0","0","0","0","0.8","0","0"
"0","48","魔法服","1","0","7.4","104372","0","0.4","0.8","聖者のローブ","4","0","0","0","0","0","0","0","0","0"
"0","40","魔法服","0.6","0","5","104373","0","0.8","1.2","翠緑の霊衣","4","0","0","0","0","0","0","0","0","0"
"3.6","33","盾","0","0.8","0","104401","0","0.8","0.8","エンプレスシールド","4","0","0","0","0","0","0","0","0","0"
"10","0","盾","0","0.6","0","104402","0","0.8","0.8","ガーディアンシールド","4","0","0","0","0","0","0","0","0","0"
"1.8","33","靴","0","0","0","104431","0","0.8","0.4","パラディングリーブ","4","1.2","0","0","0","0","0","0","0","0"
"0","44","靴","3","0","0","104432","0","0.6","0.6","エンジェルブーツ","4","1","0","0","0","0","0","0","0","0"
"7.6","0","靴","2","0","0","104433","0","0","0.6","フェアリアルブーツ","4","1","0","0","0","0","0","0","0","0"
"0","33","魔法靴","0","0","5.4","104461","0","0.8","1.2","ウィザードブーツ","4","0","0","0","0","0","0","0","0","0"
"0","20","魔法靴","0","0","3","104462","40","0.2","2.4","ネクロマンサーブーツ","4","0","0","0","0","0","0","0","0","0"
"0","8","魔法靴","0","0","10","104463","0","0","1","アクエリアスブーツ","4","0","0","0","1.4","0","0","0","0","0.4"
"3.6","98","兜","0","0","0","104491","0","0.8","0","フェザーワルツ","4","0","0","0","0","0","0","0","0","0"
"0","33","魔法帽子","0","0","7.4","104521","0","0","1.6","ウィザードフード","4","0","0","0","0","0","0","0","0","0"
"0","18","魔法帽子","0","0","9","104522","0","0","0.8","法王のフード","4","0","4","0","1","0","0","0","0","0"
"0","20","魔法帽子","0","0","9","104523","0","0.6","1","福音のティアラ","4","0","0","0","1","0","0","0","0","0"
"13.2","0","攻撃アクセサリ","0","0","0","104551","0","0.4","0","エレメンタルハート","4","0","0","2","0","0","0","1","0","0"
"14","0","攻撃アクセサリ","2","0","0","104552","0","0","0.4","太陽のアミュレット","4","0","0","2","0","0","0","0","0","0"
"14.8","40","攻撃アクセサリ","0","0","0","104553","0","0","0","焔帝の指輪","4","0","0","2.4","0","0","0","0","0","0"
"10.8","0","命中アクセサリ","0","0","0","104554","0","0","0","猫神のペンダント","4","0.4","0","1.6","0","0","0","0","2","0"
"0","26","防御アクセサリ","0","0","2","104581","0","1","1.2","身代わりのバングル","4","0","0","0","0","0","0","1","0","0"
"0","60","防御アクセサリ","0","0","0","104582","0","1.8","1","月のブレスレット","4","0","0","0","0","0","0","0","0","0"
"0","40","防御アクセサリ","2","0","0","104583","0","1.2","1.2","聖信徒のペンダント","4","0","0","0","0","0","0","0","0","0"
"0","10","魔法アクセサリ","0","0","9.2","104611","0","0","0","三日月の嘆き","4","0","3","0","1.2","0","0","1","0","0"
"0","24","魔法アクセサリ","0","0","14","104612","24","0","0","竜の涙","4","0","0","0","1.6","0","0","0","0","0"
"0","0","魔法アクセサリ","0","0","16","104613","0","0","0","大賢者の宝珠","4","0","3.2","0","2","0","0","0","0","0"
"21","24","剣","0","0","0","105011","0","0","0","ライトニングブレード","5","0","0","2","0","0","0","0","0.6","0"
"23","24","剣","0","0","0","105012","0","0","0","天開の聖剣","5","0","0","0","0","0","0","0","0.6","0"
"24","28","剣","0","0","0","105013","0","0","0","罪過の大剣","5","0","1.6","0","0","0","0","0","0","0"
"26.4","32","剣","0","0","0","105014","0","0","0","神湊剣アクアルーラー","5","0","0","0.8","0","0","0","0","0","0"
"29","12","剣","0","0","0","105015","0","0","0","覇王光龍剣","5","0","0","2","0","0","0","0","0","0"
"30.6","16","剣","0","0","0","105016","0","0","0","星核剣エルツシュナイド","5","0","0","2.8","0","0","0","0","0","0"
"33.4","12","剣","0","0","0","105017","0","0","0","神兎乃大剣","5","0","0","3.2","0","0","0","0","0","0"
"23.6","0","刀","0","0","0","105041","0","0","0","百華白桜刀","5","0","0","2.4","0","0","0","0","0.6","0"
"24","0","刀","1.2","0","0","105042","0","0","0","流禍の蒼刃","5","0","0","2.4","0","0","0","0","0","0"
"25","0","刀","0","0.4","0","105043","0","0","0","妖刀血鴉","5","0","0","2.8","0","0","0","0","0","0"
"26.8","16","刀","0","0","0","105044","0","0","0","焔神刀イグニース","5","0","0","3.2","0","0","0","0","0","0"
"24","20","刀","0","0","0","105045","0","0.8","0","翠風神ノ太刀","5","0","0","2","0","0","0","0","0","0"
"30","0","刀","0","0","0","105046","0","0","0","神降りの枝刃刀","5","0","0","5","0","0","0","0","0.4","0"
"34.4","0","刀","0","0","0","105047","0","0","0","旺鯉乃神刀","5","0","0","4","0","0","0","0","0","0"
"20","24","短剣","0","0","0","105071","30","0","0","エメラルドダガー","5","0","0","4","0","0","0","0","0","0"
"23","8","短剣","0","0","0","105072","0","0","0","ラヴァエッジ","5","0","0","4","0","0","0","0.4","0","0"
"24","12","短剣","0","0","0","105073","24","0","0","ティルナノーグダガー","5","0","0","3.2","0","0","0","0","0","0"
"24.8","22","短剣","0","0","0","105074","0","0","0","天雷の双神剣","5","0","1.2","4","0","0","0","0","0","0"
"29.2","0","短剣","0","0","0","105075","0","0","0","天黒剣オブシウス","5","0","0","4","0","0","0","0","0","0"
"32.2","0","短剣","0","0","0","105076","0","0","0","ゲヘナドラグーン","5","0","0","2.8","0","0","0","0","0","0"
"30.6","0","短剣","0","0","0","105077","0","0","0","冥刃・鴉天狗","5","0","0","6","0","0","0","0","0.8","0"
"24","0","拳","0","0","0","105101","0","0","0","ムーンセスタス","5","0","0","1.2","0","0","0","0","0.6","0"
"26","0","拳","0","0","0","105102","0","0","0","クリムゾンクロー","5","0","0","3.2","0","0","0","0","0","0"
"24","0","拳","0","0","0","105103","0","0.6","0","コキュートスネイル","5","0","0","2.8","0","0","0","0","0","0"
"24.8","0","拳","0","0","0","105104","0","0.8","0","嵐神テンペストギア","5","0","0","3.2","0","0","0","0","0","0"
"22.2","0","拳","0","0","0","105105","0","0","1.2","極闇爪ブラッディハウル","5","0","0","6","0","0","0","0","0","0"
"30.8","0","拳","0","0","0","105106","0","0","0","星核拳エルツロア","5","0","0","6","0","0","0","0","0","0"
"26.6","0","拳","0","0","0","105107","0","0.8","0.6","通天手甲・犀打ち","5","0","0","5.6","0","0","0","0","0","0"
"20","0","弓","0","0","0","105131","0","0","0.8","白銀の大翼弓","5","0","0","0.8","0","0","0","0.4","0","0"
"22","0","弓","0","0.4","0","105132","0","0","0.6","アビスボウ","5","0","0","1.4","0","0","0","0","0","0"
"25.2","0","弓","0","0","0","105133","0","0","0","紅天弓","5","0","0","3","0","0","0","0","0.6","0"
"26.4","0","弓","0","0","0","105134","0","0.4","0.4","装號弓デウスフォール","5","0","0","0","0","0","0","0","0","0"
"27.4","0","弓","0","0","0","105135","0","0.6","0.2","氷涙弓フリージングティア","5","0","0","0","0","0","0","0","0","0"
"27.8","0","弓","0","0","0","105136","0","0.8","0.4","星核弓エルツボーゲン","5","0","0","0","0","0","0","0","0","0"
"32","0","弓","0","0","0","105137","0","0","0.4","天穿乃隼弓","5","0","0","4.4","0","0","0","0","0","0"
"19.6","0","槍","0","0","0","105161","0","0.8","0.4","ゼロフロストランス","5","0","0","2","0","0","0","0","0","0"
"18.4","0","槍","0","0","0","105162","0","0.8","0.6","ゲイルスティンガー","5","0.4","0","0","0","0","0","0","0","0"
"20.4","0","槍","0","0","0","105163","0","0.8","0.8","護天の聖槍","5","0","0","0","0","0","0","0","0","0"
"22.6","0","槍","0","0.4","0","105164","0","0.6","0.6","冥神槍ドゥームペイン","5","0","0","0","0","0","0","0","0","0"
