02789776e23bdf23360a3b7c97fa062dd0a3aa519b322132b8e22b3fc9be948b,894cef01c2e99234376aa781759c02ae9cafdf6c2e9258bc63caf7383cffb7ca,345a6494f2c056f958df33701f424b46e1339686ef76d50152c1deb3253b5510,690a0b278ca4c87bd6502a27f33dd4189bc5113e948ef7b9255434cff98caad8,dd89a6320a16b2b1f3698ecfec644b4621ff39ff63d324c35bdf6d52cabd6a7c,5a2aa7539eb67d4147a5894a3207bb7f86f4c271f405cbe1a4572c7ced7b2b13,d2419e6384bffe86f6c5efab96b34297d5341b1a3d9ceff0fd7f1c6d219ae58a,fae6688a6b83ede857bb4fa0697b7fa39147be2c02e6e91341b88da9551d23eb,4094c4fab560eca9a13e50a17e8d110b8e79c3e1999434de7de611553208d204,e9fdd36b67a075bbb5bd850efac307209b06c8e1f72d09a5587c33bc9bf0eb5a
"4","1","0","0","90007","0","2020/02/25 12:00:00","2020/02/29 11:59:59","302","10059"
"4","1","0","0","0","0","2020/02/29 12:00:00","2020/03/13 14:59:59","302","10060"
"4","1","0","0","0","0","2020/03/13 15:00:00","2020/03/26 11:59:59","302","10061"
"4","1","0","0","90008","0","2020/07/10 12:00:00","2020/07/15 14:59:59","302","10062"
"4","1","0","0","0","0","2020/03/31 12:00:00","2020/04/10 11:59:59","302","10063"
"4","1","0","0","90009","0","2020/04/10 12:00:00","2020/04/15 14:59:59","302","10064"
"4","1","0","0","0","0","2020/04/15 15:00:00","2020/04/24 11:59:59","302","10065"
"4","1","0","0","0","0","2020/04/24 12:00:00","2020/04/30 11:59:59","302","10066"
"4","1","0","0","0","0","2020/04/30 12:00:00","2020/05/10 11:59:59","302","10067"
"4","1","0","0","90010","0","2020/05/10 12:00:00","2020/05/15 14:59:59","302","10068"
"4","1","0","0","0","0","2020/05/15 15:00:00","2020/05/31 11:59:59","302","10069"
"4","1","0","0","0","0","2020/06/03 19:00:00","2020/06/10 11:59:59","302","10070"
"4","1","0","0","90011","0","2020/06/10 12:00:00","2020/06/17 14:59:59","302","10071"
"4","1","0","0","0","0","2020/06/17 15:00:00","2020/06/24 11:59:59","302","10072"
"4","1","0","0","0","0","2020/06/24 12:00:00","2020/06/30 11:59:59","302","10073"
"4","1","0","0","0","0","2020/07/03 19:00:00","2020/07/10 11:59:59","302","10074"
"4","1","0","0","0","0","2020/07/15 15:00:00","2020/07/22 11:59:59","302","10075"
"4","1","0","0","90012","0","2020/07/22 12:00:00","2020/07/27 11:59:59","302","10076"
"4","1","0","0","0","0","2020/07/31 12:00:00","2020/08/10 11:59:59","302","10077"
"4","1","0","0","90013","0","2020/08/10 12:00:00","2020/08/15 14:59:59","302","10078"
"4","1","0","0","0","0","2020/08/15 15:00:00","2020/08/26 11:59:59","302","10079"
"4","1","0","0","0","0","2020/09/03 19:00:00","2020/09/14 11:59:59","302","10080"
"4","1","0","0","90014","0","2020/09/14 12:00:00","2020/09/19 14:59:59","302","10081"
"4","1","0","0","0","0","2020/09/19 15:00:00","2020/09/30 11:59:59","302","10082"
"4","1","0","0","0","0","2020/09/30 12:00:00","2020/10/10 11:59:59","302","10083"
"4","1","0","0","90015","0","2020/10/10 12:00:00","2020/10/15 14:59:59","302","10084"
"4","1","0","0","0","0","2020/10/15 15:00:00","2020/10/26 14:59:59","302","10085"
"4","1","0","0","90016","0","2020/10/26 15:00:00","2020/10/31 11:59:59","302","10086"
"4","1","0","0","0","0","2020/10/31 12:00:00","2020/11/10 11:59:59","302","10087"
"4","1","0","0","90017","0","2020/11/10 12:00:00","2020/11/21 14:59:59","302","10088"
"4","1","0","0","0","0","2020/11/21 15:00:00","2020/11/30 11:59:59","302","10089"
"4","1","0","0","0","0","2020/11/30 12:00:00","2020/12/10 11:59:59","302","10090"
"4","1","0","0","90018","0","2020/12/10 12:00:00","2020/12/21 14:59:59","302","10091"
"4","1","0","0","0","0","2020/12/21 15:00:00","2020/12/31 11:59:59","302","10092"
"4","1","0","0","0","0","2021/01/03 19:00:00","2021/01/12 11:59:59","302","10093"
"4","1","0","0","90019","0","2021/01/12 12:00:00","2021/01/17 11:59:59","302","10094"
"4","1","0","0","90020","0","2021/01/17 12:00:00","2021/01/22 14:59:59","302","10095"
"4","1","0","0","0","0","2021/01/22 15:00:00","2021/01/31 11:59:59","302","10096"
"4","1","0","0","0","0","2021/01/31 12:00:00","2021/02/10 11:59:59","302","10097"
"4","1","0","0","90021","0","2021/02/10 12:00:00","2021/02/15 22:59:59","302","10098"
"4","1","0","0","0","0","2021/02/15 23:00:00","2021/02/23 14:59:59","302","10099"
"4","1","0","0","0","30118","2021/02/23 15:00:00","2021/02/28 11:59:59","302","10100"
"5","1","0","0","0","30117","2021/02/23 15:00:00","2021/02/28 11:59:59","302","10101"
"6","1","0","0","0","30120","2021/03/03 19:00:00","2021/03/12 11:59:59","302","10102"
"5","1","0","0","90022","30121","2021/03/08 12:00:00","2021/03/24 11:59:59","302","10103"
"4","1","0","0","0","30122","2021/03/12 12:00:00","2021/03/22 14:59:59","302","10104"
"4","1","0","0","0","30123","2021/03/22 15:00:00","2021/03/31 11:59:59","302","10105"
"4","1","0","0","0","30125","2021/03/31 14:00:00","2021/04/08 11:59:59","302","10106"
"4","1","0","0","90023","0","2021/04/08 12:00:00","2021/04/15 14:59:59","302","10107"
"4","1","0","0","0","0","2021/04/15 15:00:00","2021/04/22 11:59:59","302","10108"
"4","1","0","0","0","0","2021/04/22 12:00:00","2021/04/28 11:59:59","302","10109"
"4","1","0","0","0","0","2021/04/30 12:00:00","2021/05/11 11:59:59","302","10110"
"4","1","0","0","90024","0","2021/05/11 12:00:00","2021/05/21 14:59:59","302","10111"
"4","1","0","0","0","0","2021/05/21 15:00:00","2021/05/31 11:59:59","302","10112"
"4","1","0","0","0","0","2021/05/31 12:00:00","2021/06/09 11:59:59","302","10113"
"4","1","0","0","90025","0","2021/06/09 12:00:00","2021/06/16 14:59:59","302","10114"
"4","1","0","0","0","30137","2021/06/16 15:00:00","2021/06/24 14:59:59","302","10115"
"4","1","0","0","90026","30136","2021/06/16 15:00:00","2021/06/20 14:59:59","302","10116"
"4","1","0","0","90027","30138","2021/06/20 15:00:00","2021/06/24 14:59:59","302","10117"
"4","1","0","0","0","0","2021/06/24 15:00:00","2021/06/30 11:59:59","302","10118"
"4","1","0","0","0","0","2021/07/03 19:00:00","2021/07/12 11:59:59","302","10119"
"4","1","0","0","0","0","2021/07/08 12:00:00","2021/07/15 14:59:59","302","10120"
"4","1","0","0","0","30144","2021/07/15 15:00:00","2021/07/24 14:59:59","302","10121"
"4","1","0","0","90028","30143","2021/07/15 15:00:00","2021/07/19 14:59:59","302","10122"
"4","1","0","0","0","30145","2021/07/19 15:00:00","2021/07/24 14:59:59","302","10123"
"4","1","0","0","90029","30146","2021/07/24 15:00:00","2021/07/31 11:59:59","302","10124"
"4","1","0","0","0","0","2021/07/31 12:00:00","2021/08/09 11:59:59","302","10125"
"4","1","0","0","0","0","2021/08/09 12:00:00","2021/08/15 14:59:59","302","10126"
"4","1","0","0","0","40005","2021/08/15 15:00:00","2021/08/23 11:59:59","302","10127"
"4","1","0","0","0","0","2021/08/23 12:00:00","2021/08/31 11:59:59","302","10128"
"4","1","0","0","0","0","2021/09/03 19:00:00","2021/09/08 11:59:59","302","10129"
"4","1","0","0","90030","0","2021/09/08 12:00:00","2021/09/13 11:59:59","302","10130"
"4","1","0","0","0","0","2021/09/13 12:00:00","2021/09/18 11:59:59","302","10131"
"4","1","0","0","0","0","2021/09/18 12:00:00","2021/09/24 11:59:59","302","10132"
"4","1","0","0","0","30157","2021/09/24 12:00:00","2021/09/30 11:59:59","302","10133"
"5","1","0","0","90031","30156","2021/09/24 12:00:00","2021/09/30 11:59:59","302","10134"
"4","1","0","0","0","0","2021/09/30 12:00:00","2021/10/08 11:59:59","302","10135"
"4","1","0","0","0","0","2021/10/08 12:00:00","2021/10/15 14:59:59","302","10136"
"4","1","0","0","0","0","2021/10/15 15:00:00","2021/10/22 11:59:59","302","10137"
"4","1","0","0","0","0","2021/10/22 12:00:00","2021/10/31 11:59:59","302","10138"
"4","1","0","0","0","0","2021/11/03 19:00:00","2021/11/11 11:59:59","302","10139"
"4","1","0","0","90032","0","2021/11/11 12:00:00","2021/11/16 11:59:59","302","10140"
"4","1","0","0","0","0","2021/11/16 12:00:00","2021/11/24 11:59:59","302","10141"
"4","1","0","0","90033","0","2021/11/24 12:00:00","2021/11/30 11:59:59","302","10142"
"4","1","0","0","0","0","2021/11/30 12:00:00","2021/12/08 11:59:59","302","10143"
"4","1","0","0","0","0","2021/12/08 12:00:00","2021/12/15 14:59:59","302","10144"
"4","1","0","0","0","0","2021/12/15 15:00:00","2021/12/22 11:59:59","302","10145"
"4","1","0","0","0","0","2021/12/22 12:00:00","2021/12/31 11:59:59","302","10146"
"4","1","0","0","0","0","2022/01/03 19:00:00","2022/01/11 11:59:59","302","10147"
"4","1","0","0","90034","0","2022/01/11 12:00:00","2022/01/15 14:59:59","302","10148"
"4","1","0","0","0","0","2022/01/15 15:00:00","2022/01/24 11:59:59","302","10149"
"4","1","0","0","90035","0","2022/01/24 12:00:00","2022/01/27 11:59:59","302","10150"
"4","1","0","0","90036","0","2022/01/27 12:00:00","2022/01/31 11:59:59","302","10151"
"4","1","0","0","0","0","2022/01/31 12:00:00","2022/02/08 11:59:59","302","10152"
"4","1","0","0","0","0","2022/02/08 12:00:00","2022/02/15 14:59:59","302","10153"
"4","1","0","0","0","40007","2022/02/15 15:00:00","2022/02/24 11:59:59","302","10154"
"4","1","0","0","0","30180","2022/02/15 15:00:00","2022/02/24 11:59:59","302","10155"
"4","1","0","0","0","0","2022/02/24 12:00:00","2022/02/28 11:59:59","302","10156"
"4","1","0","0","0","30184","2022/03/03 19:00:00","2022/03/11 11:59:59","302","10157"
"4","1","0","0","90037","30185","2022/03/08 12:00:00","2022/03/11 11:59:59","302","10158"
"4","1","0","0","90038","0","2022/03/11 12:00:00","2022/03/15 14:59:59","302","10159"
"4","1","0","0","0","0","2022/03/15 15:00:00","2022/03/24 11:59:59","302","10160"
"4","1","0","0","0","0","2022/03/24 12:00:00","2022/03/28 11:59:59","302","10161"
"4","1","0","0","0","0","2022/03/28 12:00:00","2022/03/31 11:59:59","302","10162"
"4","1","0","0","0","0","2022/04/03 19:00:00","2022/04/11 11:59:59","302","10163"
"4","1","0","0","90040","0","2022/04/11 12:00:00","2022/04/15 14:59:59","302","10164"
"4","1","0","0","0","0","2022/04/15 15:00:00","2022/04/22 11:59:59","302","10165"
"4","1","0","0","0","0","2022/04/22 12:00:00","2022/04/30 11:59:59","302","10166"
"4","1","0","0","0","0","2022/05/03 19:00:00","2022/05/11 11:59:59","302","10167"
"4","1","0","0","90041","0","2022/05/11 12:00:00","2022/05/15 14:59:59","302","10168"
"4","1","0","0","0","0","2022/05/15 15:00:00","2022/05/24 11:59:59","302","10169"
"4","1","0","0","0","0","2022/05/24 12:00:00","2022/05/28 11:59:59","302","10170"
"4","1","0","0","0","0","2022/05/31 12:00:00","2022/06/09 11:59:59","302","10171"
"4","1","0","0","90043","0","2022/06/09 12:00:00","2022/06/15 14:59:59","302","10172"
"4","1","0","0","0","0","2022/06/15 15:00:00","2022/06/24 11:59:59","302","10173"
"4","1","0","0","0","0","2022/06/24 12:00:00","2022/06/30 11:59:59","302","10174"
"4","1","0","0","0","0","2022/06/30 12:00:00","2022/07/08 11:59:59","302","10175"
"4","1","0","0","0","0","2022/07/08 12:00:00","2022/07/11 11:59:59","302","10176"
"4","1","0","0","90044","0","2022/07/11 12:00:00","2022/07/15 14:59:59","302","10177"
"9","1","0","0","0","0","2022/07/15 15:00:00","2022/07/25 11:59:59","302","10178"
"9","1","0","0","90045","0","2022/07/25 12:00:00","2022/07/28 11:59:59","302","10179"
"9","1","0","0","90046","0","2022/07/28 12:00:00","2022/07/31 11:59:59","302","10180"
"9","1","0","0","0","0","2022/07/31 12:00:00","2022/08/09 11:59:59","302","10181"
"9","1","0","0","0","0","2022/08/09 12:00:00","2022/08/12 11:59:59","302","10182"
"9","1","0","0","90047","0","2022/08/12 12:00:00","2022/08/15 14:59:59","302","10183"
"9","1","0","0","0","40008","2022/08/15 15:00:00","2022/08/23 11:59:59","302","10184"
"9","1","0","0","90048","0","2022/08/23 12:00:00","2022/08/26 11:59:59","302","10185"
"9","1","0","0","90049","0","2022/08/26 12:00:00","2022/08/31 11:59:59","302","10186"
"9","1","0","0","0","0","2022/09/03 19:00:00","2022/09/12 11:59:59","302","10187"
"9","1","0","0","0","0","2022/09/12 12:00:00","2022/09/15 14:59:59","302","10188"
"9","1","0","0","0","0","2022/09/15 15:00:00","2022/09/22 11:59:59","302","10189"
"9","1","0","0","0","0","2022/09/22 12:00:00","2022/09/30 11:59:59","302","10190"
"9","1","0","0","0","0","2022/09/30 12:00:00","2022/10/11 11:59:59","302","10191"
"9","1","0","0","0","0","2022/10/11 12:00:00","2022/10/15 14:59:59","302","10192"
"9","1","0","0","0","0","2022/10/15 15:00:00","2022/10/25 11:59:59","302","10193"
"9","1","0","0","90050","0","2022/10/25 12:00:00","2022/10/28 11:59:59","302","10194"
"9","1","0","0","90051","0","2022/10/28 12:00:00","2022/10/31 11:59:59","302","10195"
"9","1","0","0","0","0","2022/10/31 12:00:00","2022/11/08 11:59:59","302","10196"
"9","1","0","0","0","0","2022/11/08 12:00:00","2022/11/11 11:59:59","302","10197"
"9","1","0","0","90052","0","2022/11/11 12:00:00","2022/11/15 14:59:59","302","10198"
"9","1","0","0","0","0","2022/11/15 15:00:00","2022/11/24 11:59:59","302","10199"
"9","1","0","0","90054","0","2022/11/27 12:00:00","2022/11/30 11:59:59","302","10200"
"9","1","0","0","0","0","2022/11/30 12:00:00","2022/12/09 11:59:59","302","10201"
"9","1","0","0","0","0","2022/12/09 12:00:00","2022/12/16 11:59:59","302","10202"
"9","1","0","0","90055","0","2022/12/16 12:00:00","2022/12/23 11:59:59","302","10203"
"9","1","0","0","0","0","2022/12/23 12:00:00","2022/12/31 11:59:59","302","10204"
"9","1","0","0","0","0","2023/01/03 19:00:00","2023/01/10 11:59:59","302","10205"
"9","1","0","0","90056","0","2023/01/10 12:00:00","2023/01/15 14:59:59","302","10206"
"9","1","0","0","0","0","2023/01/15 15:00:00","2023/01/24 11:59:59","302","10207"
"9","1","0","0","0","0","2023/01/24 12:00:00","2023/01/31 11:59:59","302","10208"
"9","1","0","0","0","0","2023/01/31 12:00:00","2023/02/09 11:59:59","302","10209"
"9","1","0","0","0","0","2023/02/09 12:00:00","2023/02/12 11:59:59","302","10210"
"9","1","0","0","0","0","2023/02/12 12:00:00","2023/02/15 14:59:59","302","10211"
"9","1","0","0","0","40009","2023/02/15 15:00:00","2023/02/24 11:59:59","302","10212"
"9","1","0","0","0","30245","2023/02/15 15:00:00","2023/02/22 14:59:59","302","10213"
"9","1","0","0","0","0","2023/02/24 12:00:00","2023/02/28 11:59:59","302","10214"
"9","1","0","0","0","0","2023/03/03 19:00:00","2023/03/10 11:59:59","302","10215"
"9","1","0","0","0","0","2023/03/10 12:00:00","2023/03/17 11:59:59","302","10216"
"9","1","0","0","0","0","2023/03/17 12:00:00","2023/03/27 11:59:59","302","10217"
"9","1","0","0","0","0","2023/03/27 12:00:00","2023/03/31 11:59:59","302","10218"
"9","1","0","0","0","0","2023/03/31 12:00:00","2023/04/07 11:59:59","302","10219"
"9","1","0","0","0","0","2023/04/07 12:00:00","2023/04/10 11:59:59","302","10220"
"9","1","0","0","0","0","2023/04/10 12:00:00","2023/04/17 11:59:59","302","10221"
"9","1","0","0","0","0","2023/04/17 12:00:00","2023/04/25 11:59:59","302","10222"
"9","1","0","0","0","0","2023/04/25 12:00:00","2023/04/30 11:59:59","302","10223"
"9","1","0","0","0","0","2023/04/30 12:00:00","2023/05/10 11:59:59","302","10224"
"9","1","0","0","0","0","2023/05/10 12:00:00","2023/05/15 14:59:59","302","10225"
"9","1","0","0","0","0","2023/05/15 15:00:00","2023/05/24 11:59:59","302","10226"
"9","1","0","0","0","0","2023/05/27 12:00:00","2023/05/31 11:59:59","302","10227"
"9","1","0","0","0","0","2023/05/31 12:00:00","2023/06/09 11:59:59","302","10228"
"9","1","0","0","0","0","2023/06/09 12:00:00","2023/06/15 14:59:59","302","10229"
"9","1","0","0","0","0","2023/06/15 15:00:00","2023/06/23 11:59:59","302","10230"
"9","1","0","0","90057","0","2023/06/23 12:00:00","2023/06/30 11:59:59","302","10231"
"9","1","0","0","0","0","2023/07/03 19:00:00","2023/07/12 11:59:59","302","10232"
"9","1","0","0","0","0","2023/07/12 12:00:00","2023/07/15 14:59:59","302","10233"
"9","1","0","0","0","0","2023/07/15 15:00:00","2023/07/25 11:59:59","302","10234"
"9","1","0","0","0","0","2023/07/25 12:00:00","2023/07/31 11:59:59","302","10235"
"9","1","0","0","0","0","2023/07/31 12:00:00","2023/08/09 11:59:59","302","10236"
"9","1","0","0","0","0","2023/08/09 12:00:00","2023/08/12 11:59:59","302","10237"
"9","1","0","0","90058","0","2023/08/12 12:00:00","2023/08/15 14:59:59","302","10238"
"9","1","0","0","0","40010","2023/08/15 15:00:00","2023/08/22 11:59:59","302","10239"
"9","1","0","0","0","0","2023/08/22 12:00:00","2023/08/26 11:59:59","302","10240"
"9","1","0","0","0","0","2023/08/26 12:00:00","2023/08/31 11:59:59","302","10241"
"9","1","0","0","0","0","2023/09/03 19:00:00","2023/09/12 11:59:59","302","10242"
"9","1","0","0","90059","0","2023/09/12 12:00:00","2023/09/15 14:59:59","302","10243"
"9","1","0","0","0","0","2023/09/15 15:00:00","2023/09/25 11:59:59","302","10244"
"9","1","0","0","0","0","2023/09/25 12:00:00","2023/09/30 11:59:59","302","10245"
"9","1","0","0","0","0","2023/09/30 12:00:00","2023/10/10 11:59:59","302","10246"
"9","1","0","0","0","0","2023/10/10 12:00:00","2023/10/15 14:59:59","302","10247"
"9","1","0","0","0","0","2023/10/15 15:00:00","2023/10/23 11:59:59","302","10248"
"9","1","0","0","0","0","2023/10/23 12:00:00","2023/10/26 11:59:59","302","10249"
"9","1","0","0","0","0","2023/10/26 12:00:00","2023/10/31 11:59:59","302","10250"
"9","1","0","0","0","0","2023/10/31 12:00:00","2023/11/10 11:59:59","302","10251"
"9","1","0","0","0","0","2023/11/10 12:00:00","2023/11/15 14:59:59","302","10252"
"9","1","0","0","0","0","2023/11/15 15:00:00","2023/11/24 11:59:59","302","10253"
"9","1","0","0","90060","0","2023/11/27 12:00:00","2023/11/30 11:59:59","302","10254"
"9","1","0","0","0","0","2023/11/30 12:00:00","2023/12/11 11:59:59","302","10255"
"9","1","0","0","0","0","2023/12/11 12:00:00","2023/12/15 14:59:59","302","10256"
"9","1","0","0","0","0","2023/12/15 15:00:00","2023/12/22 11:59:59","302","10257"
"9","1","0","0","0","0","2023/12/22 12:00:00","2023/12/27 11:59:59","302","10258"
"9","1","0","0","0","0","2023/12/27 12:00:00","2023/12/31 11:59:59","302","10259"
"12","1","0","0","0","0","2024/01/03 19:00:00","2024/01/12 11:59:59","302","10260"
"12","1","0","0","90061","0","2024/01/12 12:00:00","2024/01/15 14:59:59","302","10261"
"12","1","0","0","0","0","2024/01/15 15:00:00","2024/01/22 11:59:59","302","10262"
"12","1","0","0","90062","0","2024/01/22 12:00:00","2024/01/26 11:59:59","302","10263"
"12","1","0","0","0","0","2024/01/26 12:00:00","2024/01/31 11:59:59","302","10264"
"12","1","0","0","0","0","2024/01/31 12:00:00","2024/02/12 11:59:59","302","10265"
"12","1","0","0","0","30306","2024/02/12 12:00:00","2024/02/14 23:59:59","302","10266"
"12","1","0","0","90063","30305","2024/02/12 12:00:00","2024/02/14 23:59:59","302","10267"
"12","1","0","0","0","0","2024/02/15 0:00:00","2024/02/22 11:59:59","302","10268"
"12","1","0","0","90064","0","2024/02/22 12:00:00","2024/02/29 11:59:59","302","10269"
"12","1","0","0","0","0","2024/03/03 19:00:00","2024/03/11 11:59:59","302","10270"
"12","1","0","0","0","0","2024/03/11 12:00:00","2024/03/18 11:59:59","302","10271"
"12","1","0","0","0","30313","2024/03/18 12:00:00","2024/03/28 11:59:59","302","10272"
"12","1","0","0","90065","30312","2024/03/18 12:00:00","2024/03/22 11:59:59","302","10273"
"11","1","0","0","0","30314","2024/03/22 12:00:00","2024/03/28 11:59:59","302","10274"
"12","1","0","0","0","0","2024/03/28 12:00:00","2024/03/31 11:59:59","302","10275"
"12","1","0","0","0","0","2024/03/31 12:00:00","2024/04/12 11:59:59","302","10276"
"12","1","0","0","0","30318","2024/04/12 12:00:00","2024/04/15 14:59:59","302","10277"
"12","1","0","0","0","30317","2024/04/12 12:00:00","2024/04/15 14:59:59","302","10278"
"12","1","0","0","0","0","2024/04/15 15:00:00","2024/04/26 11:59:59","302","10279"
"12","1","0","0","0","0","2024/04/26 12:00:00","2024/04/30 11:59:59","302","10280"
"19","1","0","0","0","30322","2024/05/03 19:00:00","2024/05/15 14:59:59","302","10281"
"18","1","0","0","90066","30323","2024/05/10 12:00:00","2024/05/15 14:59:59","302","10282"
"18","1","0","0","0","0","2024/05/15 15:00:00","2024/05/27 11:59:59","302","10283"
"18","1","0","0","0","0","2024/05/27 12:00:00","2024/05/31 11:59:59","302","10284"
"18","1","0","0","0","0","2024/05/31 12:00:00","2024/06/10 11:59:59","302","10285"
"18","1","0","0","0","0","2024/06/10 12:00:00","2024/06/15 14:59:59","302","10286"
"19","1","0","0","0","0","2024/06/15 15:00:00","2024/06/26 11:59:59","302","10287"
"18","1","0","0","0","0","2024/06/21 12:00:00","2024/06/26 11:59:59","302","10288"
