9cebbca1b73163a041fd6fc669d75e55a5493c2f7bf6c2f1d2c3a8adca57f354,fe972cc21195791d24b46d927056cd8c1acd33ec93d2519ebbd4c838e3d69c64,fc36e7b83086da87e4ecacef7ee80f2a334af000dd4f88edd1b8c92bab9b2e17,438ee0fd8f95d1f4f9f68422d0b045f82ca207552832bbbe288d86840041a79e,94f8b51382d5b785a6abb430669bf485bc02a9d9f27b4ac63f2f00d812cadd8f,7c07d07573b2d1323fd27a65917170fb3ec4d2c4483b73cc613ff0b41877ddcf,5ac37d918256f93949050682242ce7ff14b5d3da6d827aa118c238543570f709,61b4c1f747dd85d177313f3ba9b2f37fbac7658440143b9563193a04c0d4a85d,117168dec44bbf1d83116378edb95fff79553c92dfad547146e47b9b4218dd90,699a2355563c7d46af80745aa7d1def5217270b4d32cdd1a2859b96b1c802ce4
"3241","3204","280","2","0","0","25021","0","510000","0"
"3251","3205","280","2","0","0","25021","0","510000","0"
"3311","3301","280","2","0","0","25021","0","510000","0"
"3321","3302","280","2","0","0","25021","0","510000","0"
"3331","3303","280","2","0","0","25021","0","510000","0"
"3341","3304","280","2","0","0","25021","0","510000","0"
"3351","3305","280","2","0","0","25021","0","510000","0"
"3411","3401","280","2","0","0","25021","0","510000","0"
"3421","3402","280","2","0","0","25021","0","510000","0"
"3431","3403","280","2","0","0","25021","0","510000","0"
"3441","3404","280","2","0","0","25021","0","510000","0"
"3451","3405","280","2","0","0","25021","0","510000","0"
"3511","3501","280","2","0","0","25021","0","510000","0"
"3521","3502","280","2","0","0","25021","0","510000","0"
"3531","3503","280","2","0","0","25021","0","510000","0"
"3541","3504","280","2","0","0","25021","0","510000","0"
"3551","3505","280","2","0","0","25021","0","510000","0"
"3611","3601","280","2","0","0","25021","0","510000","0"
"3621","3602","280","2","0","0","25021","0","510000","0"
"3631","3603","280","2","0","0","25021","0","510000","0"
"3641","3604","280","2","0","0","25021","0","510000","0"
"3651","3605","280","2","0","0","25021","0","510000","0"
"3711","3701","280","2","0","0","25021","0","510000","0"
"3721","3702","280","2","0","0","25021","0","510000","0"
"3731","3703","280","2","0","0","25021","0","510000","0"
"3741","3704","280","2","0","0","25021","0","510000","0"
"3751","3705","280","2","0","0","25021","0","510000","0"
"3811","3801","280","2","0","0","25021","0","510000","0"
"3821","3802","280","2","0","0","25021","0","510000","0"
"3831","3803","280","2","0","0","25021","0","510000","0"
"3841","3804","280","2","0","0","25021","0","510000","0"
"3851","3805","280","2","0","0","25021","0","510000","0"
"3911","3901","280","2","0","0","25021","0","510000","0"
"3921","3902","280","2","0","0","25021","0","510000","0"
"3931","3903","280","2","0","0","25021","0","510000","0"
"3941","3904","280","2","0","0","25021","0","510000","0"
"3951","3905","280","2","0","0","25021","0","510000","0"
"4011","4001","280","2","0","0","25021","0","510000","0"
"4021","4002","280","2","0","0","25021","0","510000","0"
"4031","4003","280","2","0","0","25021","0","510000","0"
"4041","4004","280","2","0","0","25021","0","510000","0"
"4051","4005","280","2","0","0","25021","0","510000","0"
"4111","4101","280","2","0","0","25021","0","510000","0"
"4121","4102","280","2","0","0","25021","0","510000","0"
"4131","4103","280","2","0","0","25021","0","510000","0"
"4141","4104","280","2","0","0","25021","0","510000","0"
"4151","4105","280","2","0","0","25021","0","510000","0"
"4211","4201","280","2","0","0","25021","0","510000","0"
"4221","4202","280","2","0","0","25021","0","510000","0"
"4231","4203","280","2","0","0","25021","0","510000","0"
"4241","4204","280","2","0","0","25021","0","510000","0"
"4251","4205","280","2","0","0","25021","0","510000","0"
"4311","4301","280","2","0","0","25021","0","510000","0"
"4321","4302","280","2","0","0","25021","0","510000","0"
"4331","4303","280","2","0","0","25021","0","510000","0"
"4341","4304","280","2","0","0","25021","0","510000","0"
"4351","4305","280","2","0","0","25021","0","510000","0"
"4411","4401","280","2","0","0","25021","0","510000","0"
"4421","4402","280","2","0","0","25021","0","510000","0"
"4431","4403","280","2","0","0","25021","0","510000","0"
"4441","4404","280","2","0","0","25021","0","510000","0"
"4451","4405","280","2","0","0","25021","0","510000","0"
"4511","4501","280","2","0","0","25021","0","510000","0"
"4521","4502","280","2","0","0","25021","0","510000","0"
"4531","4503","280","2","0","0","25021","0","510000","0"
"4541","4504","280","2","0","0","25021","0","510000","0"
"4551","4505","280","2","0","0","25021","0","510000","0"
"4611","4601","280","2","0","0","25021","0","510000","0"
"4621","4602","280","2","0","0","25021","0","510000","0"
"4631","4603","280","2","0","0","25021","0","510000","0"
"4641","4604","280","2","0","0","25021","0","510000","0"
"4651","4605","280","2","0","0","25021","0","510000","0"
"4711","4701","280","2","0","0","25021","0","510000","0"
"4721","4702","280","2","0","0","25021","0","510000","0"
"4731","4703","280","2","0","0","25021","0","510000","0"
"4741","4704","280","2","0","0","25021","0","510000","0"
"4751","4705","280","2","0","0","25021","0","510000","0"
"4811","4801","280","2","0","0","25021","0","510000","0"
"4821","4802","280","2","0","0","25021","0","510000","0"
"4831","4803","280","2","0","0","25021","0","510000","0"
"4841","4804","280","2","0","0","25021","0","510000","0"
"4851","4805","280","2","0","0","25021","0","510000","0"
"4911","4901","280","2","0","0","25021","0","510000","0"
"4921","4902","280","2","0","0","25021","0","510000","0"
"4931","4903","280","2","0","0","25021","0","510000","0"
"4941","4904","280","2","0","0","25021","0","510000","0"
"4951","4905","280","2","0","0","25021","0","510000","0"
"5011","5001","280","2","0","0","25021","0","510000","0"
"5021","5002","280","2","0","0","25021","0","510000","0"
"5031","5003","280","2","0","0","25021","0","510000","0"
"5041","5004","280","2","0","0","25021","0","510000","0"
"5051","5005","280","2","0","0","25021","0","510000","0"
"5111","5101","280","2","0","0","25021","0","510000","0"
"5121","5102","280","2","0","0","25021","0","510000","0"
"5131","5103","280","2","0","0","25021","0","510000","0"
"5141","5104","280","2","0","0","25021","0","510000","0"
"5151","5105","280","2","0","0","25021","0","510000","0"
"5211","5201","280","2","0","0","25021","0","510000","0"
"5221","5202","280","2","0","0","25021","0","510000","0"
"5231","5203","280","2","0","0","25021","0","510000","0"
"5241","5204","280","2","0","0","25021","0","510000","0"
"5251","5205","280","2","0","0","25021","0","510000","0"
"5311","5301","280","2","0","0","25021","0","510000","0"
"5321","5302","280","2","0","0","25021","0","510000","0"
"5331","5303","280","2","0","0","25021","0","510000","0"
"5341","5304","280","2","0","0","25021","0","510000","0"
"5351","5305","280","2","0","0","25021","0","510000","0"
"5411","5401","640","2","0","0","25021","0","520000","0"
"5421","5402","640","2","0","0","25021","0","520000","0"
"5431","5403","640","2","0","0","25021","0","520000","0"
"5511","5501","380","2","0","0","25021","0","520000","0"
"5521","5502","380","2","0","0","25021","0","520000","0"
"5531","5503","380","2","0","0","25021","0","520000","0"
"5541","5504","380","2","0","0","25021","0","520000","0"
"5551","5505","380","2","0","0","25021","0","520000","0"
"5611","5601","950","2","0","0","25021","0","520000","0"
"5621","5602","950","2","0","0","25021","0","520000","0"
"5711","5701","380","2","0","0","25021","0","520000","0"
"5721","5702","380","2","0","0","25021","0","520000","0"
"5731","5703","380","2","0","0","25021","0","520000","0"
"5741","5704","380","2","0","0","25021","0","520000","0"
"5751","5705","380","2","0","0","25021","0","520000","0"
"5811","5801","380","2","0","0","25021","0","520000","0"
"5821","5802","380","2","0","0","25021","0","520000","0"
"5831","5803","380","2","0","0","25021","0","520000","0"
"5841","5804","380","2","0","0","25021","0","520000","0"
"5851","5805","380","2","0","0","25021","0","520000","0"
"5911","5901","380","2","0","0","25021","0","520000","0"
"5921","5902","380","2","0","0","25021","0","520000","0"
"5931","5903","380","2","0","0","25021","0","520000","0"
"5941","5904","380","2","0","0","25021","0","520000","0"
"5951","5905","380","2","0","0","25021","0","520000","0"
"6011","6001","950","2","0","0","25021","0","520000","0"
"6021","6002","950","2","0","0","25021","0","520000","0"
"6111","6101","380","2","0","0","25021","0","520000","0"
"6121","6102","380","2","0","0","25021","0","520000","0"
"6131","6103","380","2","0","0","25021","0","520000","0"
"6141","6104","380","2","0","0","25021","0","520000","0"
"6151","6105","380","2","0","0","25021","0","520000","0"
"6211","6201","380","2","0","0","25021","0","520000","0"
"6221","6202","380","2","0","0","25021","0","520000","0"
"6231","6203","380","2","0","0","25021","0","520000","0"
"6241","6204","380","2","0","0","25021","0","520000","0"
"6251","6205","380","2","0","0","25021","0","520000","0"
"6311","6301","380","2","0","0","25021","0","520000","0"
"6321","6302","380","2","0","0","25021","0","520000","0"
"6331","6303","380","2","0","0","25021","0","520000","0"
"6341","6304","380","2","0","0","25021","0","520000","0"
"6351","6305","380","2","0","0","25021","0","520000","0"
"6411","6401","380","2","0","0","25021","0","520000","0"
"6421","6402","380","2","0","0","25021","0","520000","0"
"6431","6403","380","2","0","0","25021","0","520000","0"
"6441","6404","380","2","0","0","25021","0","520000","0"
"6451","6405","380","2","0","0","25021","0","520000","0"
"6511","6501","380","2","0","0","25021","0","520000","0"
"6521","6502","380","2","0","0","25021","0","520000","0"
"6531","6503","380","2","0","0","25021","0","520000","0"
"6541","6504","380","2","0","0","25021","0","520000","0"
"6551","6505","380","2","0","0","25021","0","520000","0"
"6611","6601","1900","2","0","0","25021","0","520000","0"
"6711","6701","380","2","0","0","25021","0","520000","0"
"6721","6702","380","2","0","0","25021","0","520000","0"
"6731","6703","380","2","0","0","25021","0","520000","0"
"6741","6704","380","2","0","0","25021","0","520000","0"
"6751","6705","380","2","0","0","25021","0","520000","0"
"6811","6801","380","2","0","0","25021","0","520000","0"
"6821","6802","380","2","0","0","25021","0","520000","0"
"6831","6803","380","2","0","0","25021","0","520000","0"
"6841","6804","380","2","0","0","25021","0","520000","0"
"6851","6805","380","2","0","0","25021","0","520000","0"
"6911","6901","380","2","0","0","25021","0","520000","0"
"6921","6902","380","2","0","0","25021","0","520000","0"
"6931","6903","380","2","0","0","25021","0","520000","0"
"6941","6904","380","2","0","0","25021","0","520000","0"
"6951","6905","380","2","0","0","25021","0","520000","0"
"7011","7001","380","2","0","0","25021","0","520000","0"
"7021","7002","380","2","0","0","25021","0","520000","0"
"7031","7003","380","2","0","0","25021","0","520000","0"
"7041","7004","380","2","0","0","25021","0","520000","0"
"7051","7005","380","2","0","0","25021","0","520000","0"
"7111","7101","380","2","0","0","25021","0","520000","0"
"7121","7102","380","2","0","0","25021","0","520000","0"
"7131","7103","380","2","0","0","25021","0","520000","0"
"7141","7104","380","2","0","0","25021","0","520000","0"
"7151","7105","380","2","0","0","25021","0","520000","0"
"7211","7201","1900","2","0","0","25021","0","520000","0"
"7311","7301","380","2","0","0","25021","0","520000","0"
"7321","7302","380","2","0","0","25021","0","520000","0"
"7331","7303","380","2","0","0","25021","0","520000","0"
"7341","7304","380","2","0","0","25021","0","520000","0"
"7351","7305","380","2","0","0","25021","0","520000","0"
"7411","7401","380","2","0","0","25021","0","520000","0"
"7421","7402","380","2","0","0","25021","0","520000","0"
"7431","7403","380","2","0","0","25021","0","520000","0"
"7441","7404","380","2","0","0","25021","0","520000","0"
"7451","7405","380","2","0","0","25021","0","520000","0"
"7511","7501","380","2","0","0","25021","0","520000","0"
"7521","7502","380","2","0","0","25021","0","520000","0"
"7531","7503","380","2","0","0","25021","0","520000","0"
"7541","7504","380","2","0","0","25021","0","520000","0"
"7551","7505","380","2","0","0","25021","0","520000","0"
"7611","7601","380","2","0","0","25021","0","520000","0"
"7621","7602","380","2","0","0","25021","0","520000","0"
"7631","7603","380","2","0","0","25021","0","520000","0"
"7641","7604","380","2","0","0","25021","0","520000","0"
"7651","7605","380","2","0","0","25021","0","520000","0"
"7711","7701","1900","2","0","0","25021","0","520000","0"
"7811","7801","950","2","0","0","25021","0","520000","0"
"7821","7802","950","2","0","0","25021","0","520000","0"
"7911","7901","380","2","0","0","25021","0","520000","0"
"7921","7902","380","2","0","0","25021","0","520000","0"
"7931","7903","380","2","0","0","25021","0","520000","0"
"7941","7904","380","2","0","0","25021","0","520000","0"
"7951","7905","380","2","0","0","25021","0","520000","0"
"8011","8001","380","2","0","0","25021","0","520000","0"
"8021","8002","380","2","0","0","25021","0","520000","0"
"8031","8003","380","2","0","0","25021","0","520000","0"
"8041","8004","380","2","0","0","25021","0","520000","0"
"8051","8005","380","2","0","0","25021","0","520000","0"
"8111","8101","380","2","0","0","25021","0","520000","0"
"8121","8102","380","2","0","0","25021","0","520000","0"
"8131","8103","380","2","0","0","25021","0","520000","0"
"8141","8104","380","2","0","0","25021","0","520000","0"
"8151","8105","380","2","0","0","25021","0","520000","0"
"8211","8201","460","2","0","0","25021","0","530000","0"
"8221","8202","460","2","0","0","25021","0","530000","0"
"8231","8203","460","2","0","0","25021","0","530000","0"
"8241","8204","460","2","0","0","25021","0","530000","0"
"8251","8205","460","2","0","0","25021","0","530000","0"
"8311","8301","460","2","0","0","25021","0","530000","0"
"8321","8302","460","2","0","0","25021","0","530000","0"
"8331","8303","460","2","0","0","25021","0","530000","0"
"8341","8304","460","2","0","0","25021","0","530000","0"
"8351","8305","460","2","0","0","25021","0","530000","0"
"8411","8401","460","2","0","0","25021","0","530000","0"
"8421","8402","460","2","0","0","25021","0","530000","0"
"8431","8403","460","2","0","0","25021","0","530000","0"
"8441","8404","460","2","0","0","25021","0","530000","0"
"8451","8405","460","2","0","0","25021","0","530000","0"
"8511","8501","460","2","0","0","25021","0","530000","0"
"8521","8502","460","2","0","0","25021","0","530000","0"
"8531","8503","460","2","0","0","25021","0","530000","0"
"8541","8504","460","2","0","0","25021","0","530000","0"
"8551","8505","460","2","0","0","25021","0","530000","0"
"8611","8601","460","2","0","0","25021","0","530000","0"
"8621","8602","460","2","0","0","25021","0","530000","0"
"8631","8603","460","2","0","0","25021","0","530000","0"
"8641","8604","460","2","0","0","25021","0","530000","0"
"8651","8605","460","2","0","0","25021","0","530000","0"
"8711","8701","460","2","0","0","25021","0","530000","0"
"8721","8702","460","2","0","0","25021","0","530000","0"
"8731","8703","460","2","0","0","25021","0","530000","0"
"8741","8704","460","2","0","0","25021","0","530000","0"
"8751","8705","460","2","0","0","25021","0","530000","0"
"8811","8801","460","2","0","0","25021","0","530000","0"
"8821","8802","460","2","0","0","25021","0","530000","0"
"8831","8803","460","2","0","0","25021","0","530000","0"
"8841","8804","460","2","0","0","25021","0","530000","0"
"8851","8805","460","2","0","0","25021","0","530000","0"
"8911","8901","460","2","0","0","25021","0","530000","0"
"8921","8902","460","2","0","0","25021","0","530000","0"
"8931","8903","460","2","0","0","25021","0","530000","0"
"8941","8904","460","2","0","0","25021","0","530000","0"
"8951","8905","460","2","0","0","25021","0","530000","0"
"9011","9001","460","2","0","0","25021","0","530000","0"
"9021","9002","460","2","0","0","25021","0","530000","0"
"9031","9003","460","2","0","0","25021","0","530000","0"
"9041","9004","460","2","0","0","25021","0","530000","0"
"9051","9005","460","2","0","0","25021","0","530000","0"
"9111","9101","460","2","0","0","25021","0","530000","0"
"9121","9102","460","2","0","0","25021","0","530000","0"
"9131","9103","460","2","0","0","25021","0","530000","0"
"9141","9104","460","2","0","0","25021","0","530000","0"
"9151","9105","460","2","0","0","25021","0","530000","0"
"9211","9201","460","2","0","0","25021","0","530000","0"
"9221","9202","460","2","0","0","25021","0","530000","0"
"9231","9203","460","2","0","0","25021","0","530000","0"
"9241","9204","460","2","0","0","25021","0","530000","0"
"9251","9205","460","2","0","0","25021","0","530000","0"
"9311","9301","460","2","0","0","25021","0","530000","0"
"9321","9302","460","2","0","0","25021","0","530000","0"
"9331","9303","460","2","0","0","25021","0","530000","0"
"9341","9304","460","2","0","0","25021","0","530000","0"
"9351","9305","460","2","0","0","25021","0","530000","0"
"9411","9401","460","2","0","0","25021","0","530000","0"
"9421","9402","460","2","0","0","25021","0","530000","0"
"9431","9403","460","2","0","0","25021","0","530000","0"
"9441","9404","460","2","0","0","25021","0","530000","0"
"9451","9405","460","2","0","0","25021","0","530000","0"
"9511","9501","460","2","0","0","25021","0","530000","0"
"9521","9502","460","2","0","0","25021","0","530000","0"
"9531","9503","460","2","0","0","25021","0","530000","0"
"9541","9504","460","2","0","0","25021","0","530000","0"
"9551","9505","460","2","0","0","25021","0","530000","0"
"9611","9601","460","2","0","0","25021","0","530000","0"
"9621","9602","460","2","0","0","25021","0","530000","0"
"9631","9603","460","2","0","0","25021","0","530000","0"
"9641","9604","460","2","0","0","25021","0","530000","0"
"9651","9605","460","2","0","0","25021","0","530000","0"
"9711","9701","460","2","0","0","25021","0","530000","0"
"9721","9702","460","2","0","0","25021","0","530000","0"
"9731","9703","460","2","0","0","25021","0","530000","0"
"9741","9704","460","2","0","0","25021","0","530000","0"
"9751","9705","460","2","0","0","25021","0","530000","0"
"9811","9801","460","2","0","0","25021","0","530000","0"
"9821","9802","460","2","0","0","25021","0","530000","0"
"9831","9803","460","2","0","0","25021","0","530000","0"
"9841","9804","460","2","0","0","25021","0","530000","0"
"9851","9805","460","2","0","0","25021","0","530000","0"
"9911","9901","460","2","0","0","25021","0","530000","0"
"9921","9902","460","2","0","0","25021","0","530000","0"
"9931","9903","460","2","0","0","25021","0","530000","0"
"9941","9904","460","2","0","0","25021","0","530000","0"
"9951","9905","460","2","0","0","25021","0","530000","0"
"10011","10001","460","2","0","0","25021","0","530000","0"
"10021","10002","460","2","0","0","25021","0","530000","0"
"10031","10003","460","2","0","0","25021","0","530000","0"
"10041","10004","460","2","0","0","25021","0","530000","0"
"10051","10005","460","2","0","0","25021","0","530000","0"
"10111","10101","460","2","0","0","25021","0","530000","0"
"10121","10102","460","2","0","0","25021","0","530000","0"
"10131","10103","460","2","0","0","25021","0","530000","0"
"10141","10104","460","2","0","0","25021","0","530000","0"
"10151","10105","460","2","0","0","25021","0","530000","0"
"10211","10201","460","2","0","0","25021","0","530000","0"
"10221","10202","460","2","0","0","25021","0","530000","0"
"10231","10203","460","2","0","0","25021","0","530000","0"
"10241","10204","460","2","0","0","25021","0","530000","0"
"10251","10205","460","2","0","0","25021","0","530000","0"
"10311","10301","460","2","0","0","25021","0","530000","0"
"10321","10302","460","2","0","0","25021","0","530000","0"
"10331","10303","460","2","0","0","25021","0","530000","0"
"10341","10304","460","2","0","0","25021","0","530000","0"
"10351","10305","460","2","0","0","25021","0","530000","0"
"10411","10401","460","2","0","0","25021","0","530000","0"
"10421","10402","460","2","0","0","25021","0","530000","0"
"10431","10403","460","2","0","0","25021","0","530000","0"
"10441","10404","460","2","0","0","25021","0","530000","0"
"10451","10405","460","2","0","0","25021","0","530000","0"
"10511","10501","460","2","0","0","25021","0","530000","0"
"10521","10502","460","2","0","0","25021","0","530000","0"
"10531","10503","460","2","0","0","25021","0","530000","0"
"10541","10504","460","2","0","0","25021","0","530000","0"
"10551","10505","460","2","0","0","25021","0","530000","0"
"10611","10601","460","2","0","0","25021","0","530000","0"
"10621","10602","460","2","0","0","25021","0","530000","0"
"10631","10603","460","2","0","0","25021","0","530000","0"
"10641","10604","460","2","0","0","25021","0","530000","0"
"10651","10605","460","2","0","0","25021","0","530000","0"
"10711","10701","460","2","0","0","25021","0","530000","0"
"10721","10702","460","2","0","0","25021","0","530000","0"
"10731","10703","460","2","0","0","25021","0","530000","0"
"10741","10704","460","2","0","0","25021","0","530000","0"
"10751","10705","460","2","0","0","25021","0","530000","0"
"10811","10801","460","2","0","0","25021","0","530000","0"
"10821","10802","460","2","0","0","25021","0","530000","0"
"10831","10803","460","2","0","0","25021","0","530000","0"
"10841","10804","460","2","0","0","25021","0","530000","0"
"10851","10805","460","2","0","0","25021","0","530000","0"
"10911","10901","460","2","0","0","25021","0","530000","0"
"10921","10902","460","2","0","0","25021","0","530000","0"
"10931","10903","460","2","0","0","25021","0","530000","0"
"10941","10904","460","2","0","0","25021","0","530000","0"
"10951","10905","460","2","0","0","25021","0","530000","0"
"11011","11001","580","2","0","0","25021","0","540000","0"
"11021","11002","580","2","0","0","25021","0","540000","0"
"11031","11003","580","2","0","0","25021","0","540000","0"
"11041","11004","580","2","0","0","25021","0","540000","0"
"11051","11005","580","2","0","0","25021","0","540000","0"
"11111","11101","580","2","0","0","25021","0","540000","0"
"11121","11102","580","2","0","0","25021","0","540000","0"
"11131","11103","580","2","0","0","25021","0","540000","0"
