2e949414f163b549a8d79cd912e6e5d733b9ce2c79c736ae593b5f721e9c4a51,2274ce793280dbbb355666519280bf6b939c80168ca680f0149eb2eeedcf5f0e,5577d74014c670bc6ae5b4d471a4fcd8c05649a296ba1c61c89aa6a06968a26c,c5b9bcee0def78640aac6411b271da013370e925f3c3443f329c57c52a7794ee,5adc13eba1b445cff1ed376964205e4eb990ed211ca49274a7bfb6949fec730b,719a8d6d99e9fbd773cec81b0f53566cbff619440f70a66050f97b246ab6cd0c,9716da007ea36805091f96a68e4f831693b198e7d40284b37a62c0780483aa6e,3e93cabdad79341865d8d4b16fd6667c5edf3dc096fd5fc01b991e962ad99c64,e25fdfdf34d4d93b7cad272bff0d073167c47da869e30ea1e4b0c44e681b28d2,751d12903e4c847f63502976b740c630669e3d9892b8a6e45c4ab0e3c4948145,86b2a5b40d677ff992a6381d1a0b9560676fe85022b626909942b9badf8ae36a,b1c852784c6b1ae732462fb049a017d888ecc3d3160a6ad55bb4177f4d0e5b02,1a347611896d0863d0d3dfe899249fcbc649f8d352fe2b31d0bf26906bc664e6
"0","1","0","10010241","0","0","23","0","10010575","0","0","4","10010240"
"0","1","2","10010244","0","0","24","0","10010564","0","0","14","10010245"
"0","1","10003","10010245","0","0","25","0","10010244","0","0","7","10010246"
"0","1","1","10010246","0","0","26","0","10010245","0","0","14","10010573"
"0","1","0","10010247","0","0","21","0","10010248","0","0","4","10010575"
"0","1","10001","10010248","0","0","20","0","10010249","10010250","0","11","10010247"
"0","1","10003","10010249","0","0","19","0","10010253","0","0","7","10010248"
"0","1","0","10010250","0","0","19","0","10010251","0","0","5","10010248"
"0","1","0","10010251","0","0","18","0","10010577","0","0","6","10010250"
"0","1","2","10010253","0","0","18","0","10010576","0","0","3","10010249"
"0","1","5","10010255","0","10010577","16","0","10010256","0","0","14","10010576"
"0","1","2","10010256","0","0","15","0","10010257","0","0","2","10010255"
"0","1","0","10010257","0","0","14","0","10010258","0","0","12","10010256"
"0","1","1","10010258","0","0","13","0","10010259","0","0","2","10010257"
"0","1","10001","10010259","0","0","12","0","10010260","0","0","7","10010258"
"0","1","2","10010260","0","0","11","0","10010261","0","0","2","10010259"
"0","1","10001","10010261","0","0","10","0","10010262","0","0","7","10010260"
"0","1","1","10010262","0","0","9","0","10010263","0","0","3","10010261"
"0","1","10001","10010263","0","0","8","0","10010264","0","0","7","10010262"
"0","1","0","10010264","0","0","7","0","10010719","10010717","0","6","10010263"
"0","1","2","10010272","0","0","5","0","10010273","0","0","3","10010719"
"0","1","10002","10010273","0","10010721","4","0","10010274","0","0","7","10010272"
"0","1","0","10010274","0","0","3","0","10010275","0","0","4","10010273"
"0","1","3","10010275","0","0","2","0","10010276","0","0","2","10010274"
"0","1","3","10010276","0","0","1","0","10010277","0","0","3","10010275"
"0","1","0","10010277","0","0","0","0","10010278","0","0","13","10010276"
"0","1","1","10010278","0","0","60","0","10010279","0","0","2","10010277"
"0","1","2","10010279","0","0","59","0","10010280","0","0","3","10010278"
"0","1","2","10010280","0","0","58","0","10010281","0","0","2","10010279"
"0","1","0","10010281","0","0","57","0","10010282","0","0","5","10010280"
"0","1","10002","10010282","0","0","56","0","10010283","10010285","0","7","10010281"
"0","1","0","10010283","0","0","55","0","10010296","0","0","12","10010282"
"0","1","3","10010285","0","0","61","0","10010695","0","0","2","10010282"
"0","1","10003","10010287","0","0","58","0","10010697","0","0","7","10010696"
"0","1","3","10010290","0","0","56","0","10010291","0","0","14","10010697"
"0","1","3","10010291","0","0","55","0","10010292","0","0","3","10010290"
"0","1","10002","10010292","0","0","54","0","10010699","0","0","7","10010291"
"0","1","2","10010295","0","0","51","0","10010300","0","0","2","10010700"
"0","1","0","10010296","0","0","54","0","10010578","0","0","6","10010283"
"0","1","0","10010299","0","0","51","0","10010300","0","0","4","10010723"
"0","1","0","10010300","0","10010299","50","0","10010301","0","0","5","10010295"
"0","1","1","10010301","0","0","49","0","10010580","0","0","3","10010300"
"0","1","10001","10010304","0","0","46","0","10010305","10010307","0","11","10010581"
"0","1","1","10010305","0","0","45","0","10010306","0","0","2","10010304"
"0","1","1","10010306","0","0","44","0","10010316","0","0","3","10010305"
"0","1","3","10010307","0","0","47","0","10010308","0","0","3","10010304"
"0","1","3","10010308","0","0","46","0","10010583","0","0","2","10010307"
"0","1","10003","10010310","0","0","44","0","10010584","0","0","7","10010583"
"0","1","3","10010312","0","0","42","0","10010582","0","0","2","10010584"
"0","1","0","10010314","0","0","40","0","10010315","0","0","12","10010582"
"0","1","3","10010315","0","0","39","0","10010586","0","0","2","10010314"
"0","1","0","10010316","0","0","43","0","10010317","0","0","4","10010306"
"0","1","2","10010317","0","0","42","0","10010318","0","0","2","10010316"
"0","1","0","10010318","0","0","41","0","10010319","0","0","6","10010317"
"0","1","0","10010319","0","0","40","0","10010320","0","0","4","10010318"
"0","1","10001","10010320","0","0","39","0","10010586","0","0","7","10010319"
"0","1","2","10010322","0","0","37","0","10010323","0","0","3","10010586"
"0","1","0","10010323","0","0","36","0","10010324","0","0","4","10010322"
"0","1","0","10010324","0","0","35","0","10010325","0","0","6","10010323"
"0","1","2","10010325","0","0","34","0","10010326","0","0","2","10010324"
"0","1","3","10010326","0","0","33","0","10010327","0","0","14","10010325"
"0","1","10001","10010327","0","0","32","0","10010328","0","0","7","10010326"
"0","1","4","10010328","0","0","31","0","10010329","0","0","14","10010327"
"0","1","0","10010329","0","0","30","0","10010330","0","0","4","10010328"
"0","1","0","10010330","0","0","29","0","10010587","0","0","12","10010329"
"0","1","0","10010332","0","0","27","0","10010333","0","0","5","10010587"
"0","1","10001","10010333","0","0","26","0","10010334","0","0","7","10010332"
"0","1","2","10010334","0","0","25","0","10010335","0","0","3","10010333"
"0","1","1","10010335","0","0","24","0","10010588","0","0","2","10010334"
"0","1","0","10010337","0","0","22","0","10010338","0","0","4","10010588"
"0","1","10001","10010338","0","0","21","0","10010339","0","0","11","10010337"
"0","1","0","10010339","0","0","20","0","10010340","0","0","6","10010338"
"0","1","2","10010340","0","0","19","0","10010341","0","0","2","10010339"
"0","1","1","10010341","0","0","18","0","10010342","0","0","3","10010340"
"0","1","0","10010342","0","0","17","0","10010343","10010355","0","5","10010341"
"0","1","1","10010343","0","0","16","0","10010344","0","0","3","10010342"
"0","1","10002","10010344","0","0","15","0","10010589","0","0","7","10010343"
"0","1","2","10010346","0","0","13","0","10010347","0","0","2","10010589"
"0","1","10001","10010347","0","0","12","0","10010348","0","0","7","10010346"
"0","1","3","10010348","0","0","11","0","10010349","0","0","3","10010347"
"0","1","0","10010349","0","10010350","10","0","10010590","0","0","6","10010348"
"0","1","1","10010350","0","0","11","0","10010349","0","0","2","10010351"
"0","1","3","10010351","0","0","12","0","10010350","0","0","2","10010352"
"0","1","10002","10010352","0","0","13","0","10010351","0","0","7","10010353"
"0","1","1","10010353","0","0","14","0","10010352","0","0","2","10010354"
"0","1","2","10010354","0","0","15","0","10010353","0","0","2","10010355"
"0","1","0","10010355","0","0","16","0","10010354","0","0","4","10010342"
"0","1","0","10010357","0","0","8","0","10010591","10010592","0","4","10010590"
"0","1","0","10010361","0","10010596","4","0","10010365","0","0","4","10010595"
"0","1","3","10010365","0","0","3","0","10010598","0","0","2","10010361"
"0","1","0","10010430","0","0","0","0","10010431","0","0","13","10010597"
"0","1","1","10010431","0","0","60","0","10010432","0","0","2","10010430"
"0","1","0","10010432","0","0","59","0","10010434","0","0","6","10010431"
"0","1","10001","10010434","0","0","58","0","10010439","0","0","7","10010432"
"0","1","10001","10010439","0","0","57","0","10010484","0","0","11","10010434"
"0","1","0","10010484","0","10010439","56","0","10010485","0","0","6","10010001"
"0","1","1","10010485","0","0","55","0","10010486","0","0","2","10010484"
"0","1","0","10010486","0","0","54","0","10010487","0","0","4","10010485"
"0","1","10001","10010487","0","0","53","0","10010488","0","0","7","10010486"
"0","1","0","10010488","0","0","52","0","10010489","0","0","12","10010487"
"0","1","1","10010489","0","0","51","0","10010490","0","0","2","10010488"
"0","1","0","10010490","0","0","50","0","10010491","0","0","5","10010489"
"0","1","0","10010491","0","0","49","0","10010611","10010612","0","4","10010490"
"0","1","0","10010555","0","0","6","0","10010556","0","0","5","10010184"
"0","1","0","10010556","0","0","5","0","10010558","0","0","6","10010555"
"0","1","10002","10010558","0","0","4","0","10010186","0","0","7","10010556"
"0","1","1","10010559","0","0","50","0","10010119","10010560","0","2","10010107"
"0","1","0","10010560","0","0","49","0","10010110","0","0","4","10010559"
"0","1","2","10010561","0","0","46","0","10010113","0","0","2","10010111"
"0","1","3","10010562","0","0","43","0","10010116","0","0","14","10010114"
"0","1","3","10010563","0","10010128","39","0","10010130","0","0","14","10010118"
"0","1","10001","10010564","0","0","23","0","10010575","0","0","11","10010244"
"0","1","3","10010565","0","0","46","0","10010123","0","0","14","10010121"
"0","1","10001","10010566","0","0","44","0","10010125","0","0","7","10010123"
"0","1","0","10010568","0","0","21","0","10010169","0","0","5","10010167"
"0","1","0","10010570","0","0","19","0","10010173","0","0","4","10010169"
"0","1","1","10010573","0","0","27","0","10010246","0","0","2","10010234"
"0","1","1","10010574","0","0","26","0","10010239","0","0","14","10010237"
"0","1","0","10010575","0","10010564","22","0","10010247","0","0","12","10010241"
"0","1","0","10010576","0","0","17","0","10010255","0","0","4","10010253"
"0","1","3","10010577","0","0","17","0","10010255","0","0","2","10010251"
"0","1","10001","10010578","0","0","53","0","10010723","0","0","11","10010296"
"0","1","2","10010580","0","0","48","0","10010581","0","0","14","10010301"
"0","1","1","10010581","0","0","47","0","10010304","0","0","2","10010580"
"0","1","10003","10010582","0","0","41","0","10010314","0","0","7","10010312"
"0","1","0","10010583","0","0","45","0","10010310","0","0","4","10010308"
"0","1","4","10010584","0","0","43","0","10010312","0","0","14","10010310"
"0","1","0","10010586","0","10010320","38","0","10010322","0","0","12","10010315"
"0","1","10001","10010587","0","0","28","0","10010332","0","0","11","10010330"
"0","1","5","10010588","0","0","23","0","10010337","0","0","14","10010335"
"0","1","10001","10010589","0","0","14","0","10010346","0","0","11","10010344"
"0","1","3","10010590","0","0","9","0","10010357","0","0","14","10010349"
"0","1","2","10010591","0","0","7","0","10010593","0","0","2","10010357"
"0","1","0","10010592","0","0","7","0","10010594","0","0","6","10010357"
"0","1","10003","10010593","0","0","6","0","10010595","0","0","7","10010591"
"0","1","3","10010594","0","0","6","0","10010596","0","0","3","10010592"
"0","1","0","10010595","0","0","5","0","10010361","0","0","12","10010593"
"0","1","10001","10010596","0","0","5","0","10010361","0","0","11","10010594"
"0","1","10003","10010597","0","0","1","0","10010430","0","0","7","10010598"
"0","1","10001","10010598","0","0","2","0","10010597","0","0","7","10010365"
"0","1","1","10010611","0","0","48","0","10010614","0","0","14","10010491"
"0","1","1","10010612","0","0","48","0","10010613","0","0","14","10010491"
"0","1","3","10010613","0","0","47","0","10010616","0","0","2","10010612"
"0","1","3","10010614","0","0","47","0","10010615","0","0","3","10010611"
"0","1","0","10010615","0","0","46","0","10010618","0","0","6","10010614"
"0","1","0","10010616","0","0","46","0","10010617","0","0","4","10010613"
"0","1","2","10010617","0","0","45","0","10010619","0","0","14","10010616"
"0","1","2","10010618","0","0","45","0","10010624","0","0","14","10010615"
"0","1","1","10010619","0","0","44","0","10010620","0","0","2","10010617"
"0","1","2","10010620","0","0","43","0","10010621","0","0","2","10010619"
"0","1","2","10010621","0","10010622","42","0","10010625","0","0","2","10010620"
"0","1","1","10010622","0","0","43","0","10010621","0","0","3","10010624"
"0","1","10001","10010624","0","0","44","0","10010622","0","0","7","10010618"
"0","1","0","10010625","0","0","41","0","10010626","0","0","4","10010621"
"0","1","10001","10010626","0","0","40","0","10010627","0","0","7","10010625"
"0","1","1","10010627","0","0","39","0","10010628","0","0","2","10010626"
"0","1","4","10010628","0","0","38","0","10010629","0","0","14","10010627"
"0","1","0","10010629","0","0","37","0","10010630","0","0","5","10010628"
"0","1","1","10010630","0","0","36","0","10010631","10010637","0","2","10010629"
"0","1","2","10010631","0","0","35","0","10010632","0","0","3","10010630"
"0","1","2","10010632","0","0","34","0","10010633","0","0","2","10010631"
"0","1","10001","10010633","0","0","33","0","10010634","0","0","11","10010632"
"0","1","0","10010634","0","10010635","32","0","10010638","0","0","4","10010633"
"0","1","2","10010635","0","0","33","0","10010634","0","0","3","10010636"
"0","1","10002","10010636","0","0","34","0","10010635","0","0","7","10010637"
"0","1","0","10010637","0","0","35","0","10010636","0","0","12","10010630"
"0","1","0","10010638","0","0","31","0","10010639","0","0","6","10010634"
"0","1","1","10010639","0","0","30","0","10010640","0","0","2","10010638"
"0","1","10001","10010640","0","0","29","0","10010641","0","0","11","10010639"
"0","1","5","10010641","0","0","28","0","10010642","0","0","14","10010640"
"0","1","0","10010642","0","0","27","0","10010643","0","0","4","10010641"
"0","1","0","10010643","0","0","26","0","10010644","0","0","12","10010642"
"0","1","1","10010644","0","0","25","0","10010645","0","0","2","10010643"
"0","1","2","10010645","0","0","24","0","10010646","0","0","3","10010644"
"0","1","0","10010646","0","0","23","0","10010647","0","0","4","10010645"
"0","1","2","10010647","0","0","22","0","10010648","0","0","2","10010646"
"0","1","3","10010648","0","0","21","0","10010649","0","0","14","10010647"
"0","1","1","10010649","0","0","20","0","10010650","10010653","0","3","10010648"
"0","1","2","10010650","0","0","19","0","10010651","0","0","3","10010649"
"0","1","3","10010651","0","0","18","0","10010654","0","0","2","10010650"
"0","1","10003","10010652","0","0","18","0","10010655","0","0","7","10010653"
"0","1","1","10010653","0","0","19","0","10010652","0","0","2","10010649"
"0","1","10001","10010654","0","0","17","0","10010658","0","0","11","10010651"
"0","1","2","10010655","0","0","17","0","10010656","0","0","3","10010652"
"0","1","10002","10010656","0","0","16","0","10010657","0","0","7","10010655"
"0","1","10001","10010657","0","10010658","15","0","10010659","0","0","7","10010656"
"0","1","2","10010658","0","0","16","0","10010657","0","0","2","10010654"
"0","1","0","10010659","0","0","14","0","10010660","0","0","5","10010657"
"0","1","2","10010660","0","0","13","0","10010661","0","0","2","10010659"
"0","1","0","10010661","0","0","12","0","10010662","0","0","4","10010660"
"0","1","5","10010662","0","0","11","0","10010663","0","0","14","10010661"
"0","1","3","10010663","0","0","10","0","10010664","0","0","2","10010662"
"0","1","0","10010664","0","0","9","0","10010665","0","0","12","10010663"
"0","1","0","10010665","0","0","8","0","10010666","0","0","6","10010664"
"0","1","1","10010666","0","0","7","0","10010667","0","0","2","10010665"
"0","1","10003","10010667","0","0","6","0","10010668","0","0","7","10010666"
"0","1","10001","10010668","0","0","5","0","10010669","0","0","11","10010667"
"0","1","0","10010669","0","0","4","0","10010670","0","0","4","10010668"
"0","1","1","10010670","0","0","3","0","10010671","0","0","3","10010669"
"0","1","3","10010671","0","0","2","0","10010672","0","0","2","10010670"
"0","1","10001","10010672","0","0","1","0","10010673","0","0","7","10010671"
"0","1","0","10010673","0","0","0","0","10010674","0","0","13","10010672"
"0","1","1","10010674","0","0","60","0","10010099","0","0","3","10010673"
"0","1","3","10010695","0","0","60","0","10010696","0","0","3","10010285"
"0","1","6","10010696","0","0","59","0","10010287","0","0","14","10010695"
"0","1","3","10010697","0","0","57","0","10010290","0","0","2","10010287"
"0","1","0","10010699","0","0","53","0","10010700","0","0","4","10010292"
"0","1","7","10010700","0","0","52","0","10010295","0","0","14","10010699"
"0","1","1","10010701","0","0","35","0","10010153","0","0","2","10010132"
"0","1","3","10010702","0","0","37","0","10010703","0","0","2","10010132"
"0","1","3","10010703","0","0","36","0","10010704","0","0","14","10010702"
"0","1","0","10010704","0","0","35","0","10010709","0","0","6","10010703"
"0","1","3","10010705","0","10010709","33","0","10010706","0","0","3","10010153"
"0","1","0","10010706","0","0","32","0","10010707","0","0","4","10010705"
"0","1","10001","10010707","0","0","31","0","10010708","0","0","7","10010706"
"0","1","1","10010708","0","0","30","0","10010158","0","0","3","10010707"
"0","1","10003","10010709","0","0","34","0","10010705","0","0","7","10010704"
"0","1","1","10010710","0","0","46","0","10010711","0","0","2","10010215"
"0","1","0","10010711","0","10010712","45","0","10010218","0","0","6","10010710"
"0","1","3","10010712","0","0","46","0","10010711","0","0","3","10010713"
"0","1","6","10010713","0","0","47","0","10010712","0","0","14","10010714"
"0","1","3","10010714","0","0","48","0","10010713","0","0","2","10010715"
"0","1","0","10010715","0","0","49","0","10010714","0","0","4","10010716"
"0","1","4","10010716","0","0","50","0","10010715","0","0","14","10010201"
"0","1","0","10010717","0","0","8","0","10010718","0","0","5","10010264"
"0","1","5","10010718","0","0","7","0","10010720","0","0","14","10010717"
"0","1","10001","10010719","0","0","6","0","10010272","0","0","7","10010264"
"0","1","10003","10010720","0","0","6","0","10010721","0","0","7","10010718"
"0","1","3","10010721","0","0","5","0","10010273","0","0","3","10010720"
"0","1","1","10010723","0","0","52","0","10010299","0","0","2","10010578"
"0","2","0","10020001","0","0","63","0","10020002","0","0","1","0"
"0","2","1","10020002","0","10020390","62","0","10020003","0","0","2","10020001"
"0","2","0","10020003","0","0","61","0","10020004","0","0","4","10020002"
"0","2","0","10020004","0","0","60","0","10020005","0","0","6","10020003"
"0","2","10001","10020005","0","0","59","0","10020006","0","0","7","10020004"
"0","2","2","10020006","0","0","58","0","10020007","0","0","2","10020005"
"0","2","0","10020007","0","0","57","0","10020592","0","0","5","10020006"
"0","2","0","10020009","0","0","55","0","10020588","10020589","0","12","10020592"
"0","2","1","10020012","0","0","53","0","10020015","0","0","14","10020588"
"0","2","1","10020013","0","0","53","0","10020014","0","0","14","10020589"
"0","2","0","10020014","0","0","52","0","10020016","0","0","4","10020013"
"0","2","0","10020015","0","0","52","0","10020020","0","0","6","10020012"
"0","2","2","10020016","0","0","51","0","10020590","0","0","14","10020014"
"0","2","0","10020018","0","10020590","49","0","10020021","0","0","4","10020587"
"0","2","2","10020020","0","0","51","0","10020587","0","0","14","10020015"
"0","2","1","10020021","0","0","48","0","10020022","0","0","3","10020018"
"0","2","1","10020022","0","0","47","0","10020023","0","0","2","10020021"
"0","2","0","10020023","0","0","46","0","10020024","0","0","6","10020022"
"0","2","0","10020024","0","0","45","0","10020025","0","0","5","10020023"
"0","2","0","10020025","0","0","44","0","10020026","0","0","4","10020024"
"0","2","4","10020026","0","0","43","0","10020027","0","0","14","10020025"
"0","2","1","10020027","0","0","42","0","10020028","0","0","2","10020026"
"0","2","0","10020028","0","0","41","0","10020029","0","0","6","10020027"
"0","2","1","10020029","0","0","40","0","10020030","0","0","2","10020028"
"0","2","10001","10020030","0","0","39","0","10020031","0","0","11","10020029"
"0","2","10001","10020031","0","0","38","0","10020518","10020586","0","7","10020030"
"0","2","1","10020062","0","0","12","0","10020063","0","0","2","10020544"
"0","2","0","10020063","0","0","11","0","10020064","0","0","4","10020062"
"0","2","2","10020064","0","0","10","0","10020515","0","0","3","10020063"
"0","2","10002","10020079","0","0","7","0","10020404","0","0","7","10020516"
"0","2","10003","10020083","0","0","3","0","10020084","0","0","7","10020406"
"0","2","0","10020084","0","0","2","0","10020085","0","0","12","10020083"
"0","2","0","10020085","0","0","1","0","10020086","0","0","6","10020084"
"0","2","0","10020086","0","0","0","0","10020087","0","0","13","10020085"
"0","2","2","10020087","0","0","66","0","10020088","0","0","2","10020086"
"0","2","0","10020088","0","0","65","0","10020089","0","0","4","10020087"
"0","2","10001","10020089","0","0","64","0","10020090","0","0","7","10020088"
"0","2","0","10020090","0","0","63","0","10020091","0","0","6","10020089"
"0","2","0","10020091","0","0","62","0","10020092","0","0","12","10020090"
"0","2","1","10020092","0","0","61","0","10020407","0","0","3","10020091"
"0","2","1","10020094","0","0","59","0","10020101","0","0","2","10020407"
"0","2","0","10020101","0","0","58","0","10020491","0","0","4","10020094"
"0","2","10002","10020127","0","0","38","0","10020128","0","0","7","10020512"
"0","2","0","10020128","0","0","37","0","10020573","10020561","10020567","6","10020127"
"0","2","10001","10020143","0","10020566","33","10020571","10020147","0","0","11","10020146"
"0","2","1","10020146","0","0","34","0","10020143","0","0","3","10020564"
"0","2","2","10020147","0","0","32","0","10020148","0","0","2","10020143"
"0","2","0","10020148","0","0","31","0","10020408","0","0","5","10020147"
"0","2","5","10020150","0","0","29","0","10020151","0","0","14","10020408"
"0","2","1","10020151","0","0","28","0","10020152","0","0","2","10020150"
"0","2","0","10020152","0","0","27","0","10020153","0","0","6","10020151"
"0","2","2","10020153","0","0","26","0","10020154","0","0","3","10020152"
"0","2","3","10020154","0","0","25","0","10020155","0","0","2","10020153"
"0","2","0","10020155","0","0","24","0","10020156","0","0","4","10020154"
"0","2","0","10020156","0","0","23","0","10020157","0","0","5","10020155"
"0","2","10001","10020157","0","0","22","0","10020158","0","0","11","10020156"
