9362bcea2648602e97ac4c624a1e771bd4a43bd5a1c6269f616ccdbe7d726f03,4c39ccb9dda670254fac7156cf92d7c03ea0c52ba9983e6b3195df0d7fe6dfc5,d0ccfd5f64c46211ce4a282a8b85ddf9bf2460d48c776b9e904af6ea541089d1,b3c412602bc8718a19e30a5f26965df0f215124817800f6c31d39cd2c7c7a34e,2b1585b9e4f2c09878fa925fafdd0fd95c31e567ef2a985f3e3ba7688f71281f,5cd72204c6bd1eea8f026bbac39a99abd02992b76c6a267b01e4fc58d43fa4fa,58523c9dd9eb113bb137962af4dff4f439651be9af098e7fd78e653d6aa90998,adefaaad54929935d6370255055df7d0405d8f2b188960cb01da981697c10f51,601e238ea8d52564ac1041748c5b0068e22e22373d19e817356d0e7aea32a8c6,dc4cbae37bf844d36dc4bf47e063c16b1d5116d05df179dde9b35db2115ecd2b,2f4bb94d322781eb591dd77b16ca764b01459827929b642f66c27efce1692c2e
"1","-215","nop_idle_joy1","108","111","-127","108003","1","0","1.5","101711"
"1","215","nop_idle_normal","108","110","-127","108004","1","1","1.5","101431"
"1","-100","nop_idle_joy1","109","115","-150","109001","1","0","1.5","103311"
"1","-215","nop_idle_joy_normal","109","111","-127","109002","1","0","1.5","105211"
"1","100","nop_idle_sad2","109","114","-150","109003","1","1","1.5","102611"
"1","215","nop_idle_normal","109","110","-127","109004","1","1","1.5","103811"
"1","-100","nop_idle_joy1","110","115","-150","110001","1","0","1.5","103231"
"1","215","nop_10_yukari_02","110","110","-127","110002","1","1","1.5","103411"
"1","215","nop_10_yukari_02","110","111","-127","110003","5","1","1.5","11"
"1","100","nop_idle_doya","110","114","-150","110004","1","1","1.5","104811"
"1","-215","nop_idle_joy_normal","110","111","-127","110005","1","0","1.5","104611"
"1","-100","nop_11_anna_idle_arm_crossed","111","115","-150","111001","1","0","1.5","100911"
"1","100","nop_idle_joy_normal","111","114","-150","111002","1","1","1.5","101311"
"1","-215","nop_11_eriko_idle_wish","111","111","-127","111003","1","0","1.5","102711"
"1","215","nop_idle_normal","111","110","-127","111004","1","1","1.5","105111"
"1","100","nop_idle_joy1","112","115","-143","112001","1","1","1.5","101831"
"1","-100","nop_idle_joy_normal","112","110","-135","112002","1","0","1.5","101611"
"1","-215","nop_idle_joy_normal","112","114","-150","112003","1","0","1.5","105011"
"1","100","nop_idle_normal_joy","113","113","-150","113001","1","1","1.5","105331"
"1","-100","nop_13_kuka_idle_memory2","113","114","-150","113002","1","0","1.5","104511"
"1","-215","nop_idle_joy1","113","110","-127","113003","1","0","1.5","103031"
"1","-330","nop_idle_thinking","113","111","-150","113004","1","0","1.5","100811"
"1","240","nop_idle_sad","113","115","-150","113005","1","1","1.5","105511"
"1","100","nop_idle_normal","114","115","-150","114001","1","1","1.5","106831"
"1","-100","nop_idle_normal","114","114","-150","114002","1","0","1.5","101131"
"1","-215","nop_idle_normal","114","110","-127","114003","1","0","1.5","104931"
"1","100","nop_idle_joy1","115","115","-143","115001","1","1","1.5","102931"
"1","-100","nop_idle_wish","115","110","-135","115002","1","0","1.5","104211"
"1","-215","nop_idle_normal","115","114","-150","115003","1","0","1.5","105411"
"1","100","nop_idle_normal","116","115","-150","116001","1","1","1.5","106731"
"1","-100","nop_idle_joy1","116","114","-150","116002","1","0","1.5","106631"
"1","-215","nop_16_kaya_idle_normal2","116","110","-127","116003","1","0","1.5","106531"
"1","180","nop_rago_idle","116","116","-150","116004","5","1","1.5","2"
"1","100","nop_idle_normal","117","115","-150","117001","1","1","1.5","111031"
"1","-100","nop_idle_joy2","117","114","-150","117002","1","0","1.5","110931"
"1","-215","nop_17_chloe_idle_normal2","117","110","-127","117003","1","0","1.5","110831"
"1","-100","NoItem_idle","117","115","-150","117004","5","0","1.5","1"
"1","-100","nop_18_muimi_idle_joy_normal","118","115","-150","118001","1","1","1.5","114711"
"1","100","nop_18_karin_idle_normal","118","114","-150","118002","1","0","1.5","118511"
"1","-215","nop_idle_normal","118","111","-127","118003","1","0","1.5","115031"
"1","215","nop_idle_joy1","118","110","-127","118004","1","1","1.5","118031"
"1","-60","nop_idle_joy1","201","100","0","201001","1","0","1.2","111831"
"1","60","nop_idle_normal_joy","201","101","0","201002","1","1","1.2","120731"
"1","-130","nop_idle_arm_crossed","201","102","-5","201003","1","0","1.2","120831"
"1","130","nop_idle_normal","201","103","-5","201004","1","1","1.2","111931"
"1","-200","nop_idle_thinking","201","104","-20","201005","1","0","1.2","120931"
"1","200","nop_idle_normal","201","105","-20","201006","1","1","1.2","112031"
"1","-60","nop_idle_joy1","202","100","0","202001","1","0","1.2","108731"
"1","60","nop_idle_joy_normal","202","101","0","202002","1","1","1.2","108831"
"1","-130","nop_idle_normal","202","102","-5","202003","1","0","1.2","108931"
"1","-60","nop_idle_joy1","203","100","0","203001","1","0","1.2","102011"
"1","-130","nop_idle_normal","203","101","-5","203002","1","0","1.2","100411"
"1","60","nop_idle_wish","203","102","-5","203003","1","1","1.2","103631"
"1","-60","nop_idle_normal","204","100","0","204001","1","0","1.2","101231"
"1","60","nop_idle_normal","204","101","0","204002","1","1","1.2","104011"
"1","-130","nop_idle_normal","204","102","-5","204003","1","0","1.2","101511"
"1","-80","nop_idle_normal","205","100","0","205001","1","0","1.2","103111"
"1","60","nop_idle_sad","205","101","0","205002","1","1","1.2","102211"
"1","-150","nop_05_miyako_idle_normal","205","104","-5","205003","1","0","1.2","100711"
"1","130","nop_idle_joy1","205","103","-5","205004","1","1","1.2","100611"
"1","-20","nop_skull_idle","205","102","0","205005","5","1","1.2","2051"
"1","-130","nop_idle_arm_crossed","206","102","-5","206001","1","0","1.2","104731"
"1","130","nop_idle_arm_crossed","206","103","-5","206002","1","1","1.2","107131"
"1","-60","nop_idle_normal","206","100","0","206003","1","0","1.2","103731"
"1","60","nop_idle_joy1","206","101","0","206004","1","1","1.2","100511"
"1","-60","nop_idle_normal","207","100","0","207001","1","0","1.2","102831"
"1","60","nop_idle_normal","207","101","0","207002","1","1","1.2","102111"
"1","-130","nop_idle_normal","207","102","-5","207003","1","0","1.2","102511"
"1","130","nop_idle_normal","207","103","-5","207004","1","1","1.2","102311"
"1","-60","nop_idle_joy_normal","208","100","0","208001","1","0","1.2","101011"
"1","60","nop_idle_arm_crossed","208","101","0","208002","1","1","1.2","104331"
"1","-130","nop_idle_joy1","208","102","-5","208003","1","0","1.2","101711"
"1","130","nop_idle_normal","208","103","-5","208004","1","1","1.2","101431"
"1","-60","nop_idle_joy1","209","100","0","209001","1","0","1.2","103311"
"1","-130","nop_idle_joy_normal","209","102","-5","209002","1","0","1.2","105211"
"1","60","nop_idle_sad2","209","101","0","209003","1","1","1.2","102611"
"1","130","nop_idle_normal","209","103","-5","209004","1","1","1.2","103811"
"1","-60","nop_idle_joy1","210","100","0","210001","1","0","1.2","103231"
"1","130","nop_10_yukari_02","210","103","-5","210002","1","1","1.2","103411"
"1","130","nop_10_yukari_02","210","104","-5","210003","5","1","1.2","11"
"1","60","nop_idle_doya","210","101","0","210004","1","1","1.2","104811"
"1","-130","nop_idle_joy_normal","210","102","-5","210005","1","0","1.2","104611"
"1","-60","nop_11_anna_idle_arm_crossed","211","100","0","211001","1","0","1.2","100911"
"1","60","nop_idle_joy_normal","211","101","0","211002","1","1","1.2","101311"
"1","-130","nop_11_eriko_idle_wish","211","102","-5","211003","1","0","1.2","102711"
"1","130","nop_idle_normal","211","103","-5","211004","1","1","1.2","105111"
"1","60","nop_idle_joy1","212","100","0","212001","1","1","1.2","101831"
"1","-60","nop_idle_joy_normal","212","101","0","212002","1","0","1.2","101611"
"1","-130","nop_idle_joy_normal","212","102","-5","212003","1","0","1.2","105011"
"1","60","nop_idle_normal_joy","213","100","0","213001","1","1","1.2","105331"
"1","-60","nop_13_kuka_idle_memory2","213","101","0","213002","1","0","1.2","104511"
"1","-130","nop_idle_joy1","213","102","-5","213003","1","0","1.2","103031"
"1","-200","nop_idle_thinking","213","103","-20","213004","1","0","1.2","100811"
"1","130","nop_idle_sad","213","104","-20","213005","1","1","1.2","105511"
"1","60","nop_idle_normal","214","100","0","214001","1","1","1.2","106831"
"1","-60","nop_idle_normal","214","101","0","214002","1","0","1.2","101131"
"1","-130","nop_idle_normal","214","103","-5","214003","1","0","1.2","104931"
"1","60","nop_idle_joy1","215","100","0","215001","1","1","1.2","102931"
"1","-60","nop_idle_wish","215","101","0","215002","1","0","1.2","104211"
"1","-130","nop_idle_normal","215","102","-5","215003","1","0","1.2","105411"
"1","60","nop_idle_normal","216","100","0","216001","1","1","1.2","106731"
"1","-60","nop_idle_joy1","216","101","0","216002","1","0","1.2","106631"
"1","-130","nop_16_kaya_idle_normal2","216","103","-5","216003","1","0","1.2","106531"
"1","140","nop_rago_idle","216","101","0","216004","5","1","1.2","2"
"1","60","nop_idle_normal","217","100","0","217001","1","1","1.2","111031"
"1","-60","nop_idle_joy2","217","101","0","217002","1","0","1.2","110931"
"1","-130","nop_17_chloe_idle_normal2","217","103","-5","217003","1","0","1.2","110831"
"1","-60","NoItem_idle","217","102","0","217004","5","0","1.2","1"
"1","-40","nop_18_muimi_idle_joy_normal","218","100","0","218001","1","1","1.2","114711"
"1","40","nop_18_karin_idle_normal","218","101","0","218002","1","0","1.2","118511"
"1","-130","nop_idle_normal","218","102","-5","218003","1","0","1.2","115031"
"1","130","nop_idle_joy1","218","103","-5","218004","1","1","1.2","118031"
"111831","","","301","1","","301001","3","","0.2","nop_talk_joy1"
"111831","0","0.5","301","8","0","301002","11","0","0","次は何を食べましょうか。\nキャルちゃんは何がいいです？"
"301002","","","301","","","301003","91","","",""
"111831","","","301","1","","301004","3","","0.2","nop_idle_joy_normal"
"112031","nop_idle_doya","","301","0","1","301005","3","0.3","0.2","nop_18_neneka_humu"
"112031","0","0.5","301","8","0","301006","11","0","0","そうねー\n普段は食べられない珍しい物とかどう？"
"301006","","","301","","","301007","91","","",""
"120831","nop_talk_arm_crossed_loop","","301","0","1","301008","3","0","0.2","nop_talk_arm_crossed"
"120831","0","0.5","301","8","0","301009","11","0","0","ならこいつはどうだい？\nトーゴクでも\n滅多にお目にかかれない逸品だよ。"
"301009","","","301","","","301010","91","","",""
"120831","","","301","1","","301011","3","","0.2","nop_idle_arm_crossed"
"120931","nop_11_anna_huhuStand_loop","","301","0","1","301012","3","0","0.2","nop_11_anna_huhuStand_in"
"120931","0","0.5","301","8","0","301013","11","0","0","ふふふ、力が満ち溢れるぞ。\nこれがおせち料理の力か！"
"1","","","301","","","301014","93","","","0"
"120931","nop_11_anna_ahahaStand_loop","","301","0","1","301015","3","0","0.2","nop_11_anna_ahahaStand_in"
"301013","","","301","","","301016","91","","",""
"120931","","","301","1","1","301017","3","","0.2","nop_11_anna_ahahaStand_loop"
"111931","nop_01_coccoro_an_loop","","301","0","1","301018","3","0","0.2","nop_01_coccoro_an_in"
"111931","0","0.5","301","8","0","301019","11","0","0","シェフィさま。こちらをどうぞ。\nはい、あーん。"
"0.2","","","301","","","301020","93","","","0"
"120731","","","301","","","301021","4","","","0"
"0.8","","","301","","","301022","93","","","0"
"120731","nop_idle_shy","","301","0","1","301023","3","0.2","0.2","nop_surprise"
"301019","","","301","","","301024","91","","",""
"120731","","","301","1","","301025","3","","0.2","nop_talk_shy"
"120731","0","0.5","301","8","0","301026","11","0","0","コ、コッコロさん……\n恥ずかしいわ……"
"301026","","","301","","","301027","91","","",""
"120731","","","301","1","","301028","3","","0.2","nop_idle_shy"
"0.5","","","301","","","301029","93","","","0"
"111931","nop_idle_normal","","301","0","1","301030","3","0","0.2","nop_01_coccoro_an_out"
"1","","","301","","","301031","93","","","0"
"120731","","","301","","","301032","4","","","1"
"120731","","","301","1","","301033","3","","0.2","nop_idle_joy1"
"108831","0","0.5","302","8","0","302001","11","0","0","せっかく騎士クンが\n呼んでくれたんだもの。\n楽しまなくっちゃ！"
"108831","","","302","1","","302002","3","","0.2","nop_talk_joy3_blink"
"2.75","","","302","","","302003","93","","","1"
"108831","","","302","1","","302004","3","","0.2","nop_talk_joy1_normal"
"302001","","","302","","","302005","91","","",""
"108831","","","302","1","1","302006","3","","0.2","nop_idle_joy_normal"
"108931","0","0.5","302","8","0","302007","11","0","0","今年もいい年にしないとね。"
"108931","","","302","1","","302008","3","","0.2","nop_talk_joy1_normal"
"302007","","","302","","","302009","91","","",""
"108931","","","302","1","","302010","3","","0.2","nop_idle_normal"
"108731","0","0.5","302","8","0","302011","11","0","0","みんながいればきっと大丈夫だよ！"
"108731","","","302","1","","302012","3","","0.2","nop_talk_joy2"
"302011","","","302","","","302013","91","","",""
"108731","","","302","1","1","302014","3","","0.2","nop_idle_joy1"
"0","","","302","","","302015","91","","",""
"102011","0","0.5","303","8","0","303001","11","0","0","わあ！　おっきい会場だね！\nお料理もたくさん！"
"102011","","","303","1","","303002","3","","0.2","nop_talk_joy2"
"303001","","","303","","","303003","91","","",""
"102011","","","303","1","1","303004","3","","0.2","nop_idle_joy1"
"100411","0","0.5","303","8","0","303005","11","0","0","えっへっへ、これは\nイタズラしがいがあるねー"
"100411","","","303","1","","303006","3","","0.2","nop_talk_joy2"
"303005","","","303","","","303007","91","","",""
"100411","","","303","1","1","303008","3","","0.2","nop_idle_normal"
"103631","0","0.5","303","8","0","303009","11","0","0","へんたいふしんしゃさん……\nじゃなくて、あの人はどこかな？"
"103631","","","303","1","","303010","3","","0.2","nop_talk_wish"
"303009","","","303","","","303011","91","","",""
"103631","","","303","1","","303012","3","","0.2","nop_idle_wish"
"101511","0","0.5","304","8","0","304001","11","0","0","立派な新年会ね。\nみんな笑顔で素敵だわ。"
"101511","","","304","1","","304002","3","","0.2","nop_talk_normal"
"1.5","","","304","","","304003","93","","","0"
"101511","","","304","1","","304004","3","","0.2","nop_talk_joy3"
"304001","","","304","","","304005","91","","",""
"101511","","","304","1","","304006","3","","0.2","nop_idle_joy1"
"101231","0","0.5","304","8","0","304007","11","0","0","あのお料理美味しそう！\nシオリンにも教えてあげよっと。"
"101231","","","304","1","","304008","3","","0.2","nop_idle_surprise_kira"
"1.5","","","304","","","304009","93","","","0"
"101231","","","304","1","","304010","3","","0.2","nop_talk_joy2"
"304007","","","304","","","304011","91","","",""
"101231","","","304","1","","304012","3","","0.2","nop_idle_joy_normal"
"104011","0","0.5","304","8","0","304013","11","0","0","はわわ……キラキラした人が\nいっぱいいます～！"
"104011","","","304","1","","304014","3","","0.2","nop_idle_surprise2"
"304013","","","304","","","304015","91","","",""
"104011","","","304","1","1","304016","3","","0.2","nop_idle_normal"
"101511","","","304","1","","304017","3","","0.2","nop_idle_normal"
"101231","","","304","1","","304018","3","","0.2","nop_idle_normal"
"100711","0","0.5","305","8","0","305001","11","0","0","プリンプリン……プリンはどこなの？\nプリンをよこすのー！"
"100711","","","305","1","","305002","3","","0.2","nop_05_miyako_talk_anger"
"305001","","","305","","","305003","91","","",""
"100711","","","305","1","1","305004","3","","0.2","nop_05_miyako_idle_anger"
"103111","0","0.5","305","8","0","305005","11","0","0","お父さん。きれいな女性が多いからって\n他の人に迷惑かけないでね。"
"103111","","","305","1","","305006","3","","0.2","nop_talk_worry"
"305005","","","305","","","305007","91","","",""
"103111","","","305","1","1","305008","3","","0.2","nop_idle_worry"
"100611","0","0.5","305","8","0","305009","11","0","0","わあ、すごい量のおせち料理♪\nアカリ、お腹いっぱいになっちゃう～"
"100611","","","305","1","","305010","3","","0.2","nop_talk_surprise_kira"
"2","","","305","","","305011","93","","","0"
"100611","","","305","1","","305012","3","","0.2","nop_talk_memory"
"305009","","","305","","","305013","91","","",""
"100611","","","305","1","","305014","3","","0.2","nop_idle_memory2"
"102211","0","0.5","305","8","0","305015","11","0","0","アイツの作った料理って、どれだろ……\nべ、別に食べたいから探してるって\nわけじゃないからね？"
"102211","","","305","1","","305016","3","","0.2","nop_talk_sad"
"2.8","","","305","","","305017","93","","","0"
"102211","","","305","1","","305018","3","","0.2","nop_talk_anger2"
"305015","","","305","","","305019","91","","",""
"102211","","","305","1","1","305020","3","","0.2","nop_idle_anger2"
"107131","0","0.5","306","8","0","306001","11","0","0","はーっはっはっは！\nこういう華やかな場所こそ\nクリスティーナさんに相応しいな。"
"107131","nop_06_cris_ahaha_loop","","306","0","1","306002","3","0","0.2","nop_06_cris_ahaha_in"
"1.5","","","306","","","306003","93","","","0"
"107131","nop_talk_arm_crossed_loop","","306","0","1","306004","3","0.2","0.2","nop_talk_arm_crossed"
"306001","","","306","","","306005","91","","",""
"107131","","","306","1","1","306006","3","","0.2","nop_idle_arm_crossed"
"100511","0","0.5","306","8","0","306007","11","0","0","美味しそうな料理がいっぱいッス！\nトモねーちゃん、\n次はあれを食べるッスよ！"
"100511","","","306","1","","306008","3","","0.2","nop_talk_surprise_kira"
"4.5","","","306","","","306009","93","","","0"
"100511","","","306","1","","306010","3","","0.2","nop_talk_joy2"
"306007","","","306","","","306011","91","","",""
"100511","","","306","1","","306012","3","","0.2","nop_idle_normal"
"103731","0","0.5","306","8","0","306013","11","0","0","マツリちゃん、少し落ち着こう？\n料理は逃げないからね。"
"103731","","","306","1","","306014","3","","0.2","nop_talk_worry"
"306013","","","306","","","306015","91","","",""
"103731","","","306","1","1","306016","3","","0.2","nop_idle_worry"
"104731","0","0.5","306","8","0","306017","11","0","0","みんな楽しんでいるようだね。\nやっぱり平和が何よりだよ。"
"104731","","","306","1","","306018","3","","0.2","nop_talk_arm_crossed_loop"
"306017","","","306","","","306019","91","","",""
"104731","","","306","1","1","306020","3","","0.2","nop_idle_arm_crossed"
"102831","0","0.5","307","8","0","307001","11","0","0","すごい人数ね。\n会場は広いから、みんな\n迷子にならないようにね？"
"102831","","","307","1","","307002","3","","0.2","nop_talk_surprise1"
"1.2","","","307","","","307003","93","","","0"
"102831","","","307","1","","307004","3","","0.2","nop_talk_joy1_normal"
"307001","","","307","","","307005","91","","",""
"102831","","","307","1","1","307006","3","","0.2","nop_idle_normal"
"102111","0","0.5","307","8","0","307007","11","0","0","はーい、ママ・サレン！\nみんないい子にしてるよ。"
"102111","","","307","1","","307008","3","","0.2","nop_talk_joy3_dere"
"1.7","","","307","","","307009","93","","","0"
"102111","","","307","1","","307010","3","","0.2","nop_talk_wish"
"307007","","","307","","","307011","91","","",""
"102511","0","0.5","307","8","0","307012","11","0","0","お嬢様！\nわ、私も一緒ですから\n大丈夫です！"
"102511","nop_talk_guts3_loop","","307","0","1","307013","3","0","0.2","nop_talk_guts3_NoBlink"
"307012","","","307","","","307014","91","","",""
"102311","0","0.5","307","8","0","307015","11","0","0","そう言いながら、\nスズメが一番迷子に\nなりそうなんだけど……"
"102311","","","307","1","","307016","3","","0.2","nop_talk_worry"
"307015","","","307","","","307017","91","","",""
"102311","","","307","1","","307018","3","","0.2","nop_idle_normal"
"102111","","","307","1","1","307019","3","","0.2","nop_idle_normal"
"102511","","","307","1","1","307020","3","","0.2","nop_idle_normal"
"101011","0","0.5","308","8","0","308001","11","0","0","立派な新年会ですなあ。\n美味しそうなお料理ばかりで\n目移りしそうやわ～"
"101011","","","308","1","","308002","3","","0.2","nop_talk_joy3_blink2"
"1.5","","","308","1","","308003","93","","","1"
"101011","","","308","1","","308004","3","","0.2","nop_talk_joy1"
"308001","","","308","","","308005","91","","",""
"101011","","","308","1","1","308006","3","","0.2","nop_idle_joy_normal"
"104331","0","0.5","308","8","0","308007","11","0","0","お、あの料理、\nうちの店でも出せないかな？\nもうちょっと食べてみるか……"
"104331","nop_talk_arm_crossed_loop2","","308","0","1","308008","3","0.2","0.2","nop_talk_arm_crossed2"
"3","","","308","1","","308009","93","","","1"
"104331","","","308","1","","308010","3","","0.2","nop_talk_thinking"
"308007","","","308","","","308011","91","","",""
"104331","","","308","1","1","308012","3","","0.2","nop_idle_thinking"
"101711","0","0.5","308","8","0","308013","11","0","0","賑やかで楽しい雰囲気の新年会だね～\nなんだか踊りたくなってきたさ～"
"101711","","","308","1","","308014","3","","0.2","nop_talk_joy1_wink"
"2.5","","","308","1","","308015","93","","","1"
"101711","","","308","1","","308016","3","","0.2","nop_talk_joy2"
"308013","","","308","","","308017","91","","",""
"101711","","","308","1","1","308018","3","","0.2","nop_idle_joy1"
"101431","0","0.5","308","8","0","308019","11","0","0","事件の匂い……はしないようだね。\nふうむ、少しだけ残念だよ。"
"101431","","","308","1","","308020","3","","0.2","nop_talk_joy3_blink2"
"3","","","308","1","","308021","93","","","1"
"101431","nop_talk_arm_crossed_loop","","308","0","1","308022","3","0.2","0.2","nop_talk_arm_crossed"
"308019","","","308","","","308023","91","","",""
"101431","","","308","1","","308024","3","","0.2","nop_idle_arm_crossed"
"0","","","308","1","","308025","91","","",""
"103311","0","0.5","309","8","0","309001","11","0","0","新春初笑いのネタをつくってきたべ！\n誰か聞いていかねえか？"
"103311","nop_talk_guts2_loop","","309","0","1","309002","3","0.2","0.2","nop_talk_guts2"
"2.5","","","309","","","309003","93","","","1"
"103311","","","309","1","","309004","3","","0.2","nop_talk_joy2"
"309001","","","309","","","309005","91","","",""
"103311","","","309","1","1","309006","3","","0.2","nop_idle_joy1"
"105211","0","0.5","309","8","0","309007","11","0","0","舞踏会が開けそうな会場ね。\n素敵だわ。"
"105211","","","309","1","","309008","3","","0.2","nop_talk_joy1_normal"
"2","","","309","","","309009","93","","","1"
"105211","","","309","1","","309010","3","","0.2","nop_talk_memory"
"309007","","","309","","","309011","91","","",""
"105211","","","309","1","1","309012","3","","0.2","nop_idle_memory"
"102611","0","0.5","309","8","0","309013","11","0","0","人が多くて疲れたよ～\nリマ～、おんぶしてよ～"
"102611","","","309","1","","309014","3","","0.2","nop_talk_sad2"
"1.5","","","309","","","309015","93","","","1"
"102611","","","309","1","","309016","3","","0.2","nop_talk_worry"
"309013","","","309","","","309017","91","","",""
"102611","","","309","1","1","309018","3","","0.2","nop_idle_worry"
"103811","0","0.5","309","8","0","309019","11","0","0","あのお料理美味しそう……\nお姉ちゃんにも教えてあげなくちゃ。"
"103811","","","309","1","","309020","3","","0.2","nop_talk_joy3_blink"
"309019","","","309","","","309021","91","","",""
"103811","","","309","1","","309022","3","","0.2","nop_idle_normal_joy"
"0","","","309","","","309023","91","","",""
"103231","0","0.5","310","8","0","310001","11","0","0","こうして大勢のみなさまと過ごすお正月\n賑やかで最高ですわね！"
"103231","","","310","1","","310002","3","","0.2","nop_talk_joy1"
"310001","","","310","","","310003","91","","",""
"103231","","","310","1","1","310004","3","","0.2","nop_idle_joy1"
"104611","0","0.5","310","8","0","310005","11","0","0","珍しいおせち料理がいっぱいにゃ。\nたいやきの新メニューのヒントに\nなるかにゃ？"
"104611","","","310","1","","310006","3","","0.2","nop_talk_joy2"
"2.5","","","310","","","310007","93","","","1"
"104611","","","310","1","","310008","3","","0.2","nop_talk_thinking"
"310005","","","310","","","310009","91","","",""
"104611","","","310","1","","310010","3","","0.2","nop_idle_thinking"
"103411","0","0.5","310","8","0","310011","11","0","0","みんな～、あけおめ～！\nなんちゃって。ヒック。"
"103411","","","310","1","","310012","3","","0.2","nop_10_yukari_04"
"11","","","310","1","","310013","3","","0.2","nop_10_yukari_04"
"2.5","","","310","","","310014","93","","","1"
"103411","nop_10_yukari_02","","310","0","1","310015","3","0.5","0.2","nop_10_yukari_06"
"11","nop_10_yukari_02","","310","0","1","310016","3","0.5","0.2","nop_10_yukari_06"
"310011","","","310","","","310017","91","","",""
"104811","0","0.5","310","8","0","310018","11","0","0","え？　ユカリさん？\nもう酔っぱらっちゃってる……"
"104811","","","310","1","","310019","3","","0.2","nop_talk_surprise1"
"104811","","","310","","","310020","4","","","0"
"1","","","310","","","310021","93","","","1"
"104811","","","310","1","","310022","3","","0.2","nop_talk_worry"
"310018","","","310","","","310023","91","","",""
"104811","","","310","1","1","310024","3","","0.2","nop_idle_worry"
"0","","","310","","","310025","91","","",""
"102711","","","311","1","","311001","3","","0.2","nop_talk_wish"
"102711","0","0.5","311","8","0","311002","11","0","0","この広い会場のどこかに\nあのおかたの存在を感じますわ……"
"311002","","","311","","","311003","91","","",""
"102711","","","311","1","","311004","3","","0.2","nop_idle_wish"
"100911","nop_11_anna_huhuStand_loop","","311","0","1","311005","3","0","0.2","nop_11_anna_huhuStand_in"
"100911","0","0.5","311","8","0","311006","11","0","0","疼く……疼くぞ！\n我が魔眼が新たなる年を祝えと……！"
"311006","","","311","","","311007","91","","",""
"100911","","","311","1","","311008","3","","0.2","nop_11_anna_huhuStand_loop"
"101311","","","311","1","","311009","3","","0.2","nop_talk_joy2"
"101311","0","0.5","311","8","0","311010","11","0","0","アンナたそアンナたそ！\nおせち料理、美味しそうですぞ！\nさあ、おあがりよ！！"
