9843ef4ec07fa00dc1949e1f07de0369c7fc4324ededbea2630a6c299020a0ce,4b925a0ad6ddd4d47109ff43ad53202aa1f464e7a80c36a122ff37217854e366,845cbe885e496109c6ff8086241518a614b75dd4accc17c7d13bc0e1317cb621,b352d0a94e20ad0146dc80fb0467759eea3a85101357fce1fc7a52f8051c87ee,4cc16bc36143bbc38c1a753a660bc3bc4a4e1a296b3b584462584468b440a06d,a0730848c4c5cda17d0e44aa3be7544770c07946fea73b7392016384cdb70ae3,ba6612ddf5af3203d9f465d946c2f9ee21d11064d81eb04b78f2848f30c40990,546750d8974a3fd6b8c90299c0d6c7992ff4e9572fea9dc96e72408663f19bb3,397616bf935028dc8dce5816e330ada991b541f48f0dd271cb8b89e9a5ba751c,d90cff97d44b4f0f619209b6c5989428313f3622a7335d7699e6c96a3fd675f1,260f06ce84aaffc4e8f61f5744372c6c16d2d59afa9d110c3daea30ec048bc6b
"0","0","0","0","0","0","0","102601","0","3090","0"
"0","0","0","0","0","0","0","101501","0","3091","0"
"0","0","0","0","0","0","0","100701","0","3093","0"
"0","0","0","0","0","0","0","102901","0","3124","0"
"0","0","0","0","0","0","0","100601","0","3134","0"
"0","105901","0","0","0","106401","0","105801","0","3143","106001"
"0","105901","0","0","0","106401","0","105801","0","3144","106001"
"0","0","0","0","0","0","0","106001","0","3145","0"
"0","0","0","0","0","0","0","102801","0","3146","102501"
"0","0","0","0","0","0","0","101101","0","3147","104901"
"0","0","0","0","0","0","0","101401","0","3148","104301"
"0","104501","0","0","105301","105501","0","103001","0","3149","100801"
"0","105001","0","0","0","0","0","101601","0","3150","101801"
"0","110801","0","0","0","0","0","110901","0","3151","111001"
"0","105901","0","0","0","106401","0","105801","0","3152","106001"
"0","0","0","0","0","0","0","103301","0","3153","102601"
"0","101601","0","0","0","0","0","101701","0","3154","103001"
"0","105401","0","0","0","0","0","102901","0","3155","104201"
"0","0","0","0","0","0","0","100801","0","3156","0"
"0","100101","0","0","0","0","0","100201","0","3157","100301"
"0","0","0","0","0","0","0","104501","0","3167","0"
"0","105401","0","0","0","0","0","102901","0","3244","104201"
"0","105401","0","0","0","0","0","102901","0","3245","104201"
"0","105401","0","0","0","0","0","102901","0","3246","104201"
"0","0","0","0","0","0","0","101601","0","3287","0"
"0","103801","0","0","0","102601","0","103301","0","4017","105201"
"0","110801","103401","104601","103201","104801","0","110901","0","4049","111001"
"0","104801","0","0","0","0","0","104001","0","4050","104601"
"0","101301","0","0","0","0","0","105601","0","4052","100901"
"0","0","0","0","0","0","0","106501","0","4053","106601"
"0","106001","0","0","0","0","0","105801","0","4054","105901"
"0","0","0","0","0","0","0","110901","0","4087","0"
"0","0","0","0","0","0","0","111001","0","4088","0"
"0","0","0","0","0","0","0","106601","0","4127","106501"
"0","0","0","0","0","0","0","105201","0","4147","107001"
"0","0","0","0","0","0","0","105901","0","4200","0"
"0","0","0","0","0","0","0","101201","0","4204","0"
"0","0","0","0","0","0","0","104001","0","5003","0"
"0","0","0","0","0","0","0","103201","0","5020","102801"
"0","0","0","0","0","0","0","101101","0","5035","0"
"0","0","0","0","0","0","0","104601","0","5036","0"
"0","100301","0","0","0","0","0","100101","0","5037","100201"
"0","101301","0","0","105101","105601","0","102701","0","5038","100901"
"0","100601","0","0","103101","104401","0","100701","0","5039","102201"
"0","104501","0","0","105301","105501","0","103001","0","5040","100801"
"0","105201","0","0","0","103801","0","102601","0","5041","103301"
"0","101101","0","0","0","0","0","106801","0","5042","104901"
"0","103701","0","0","0","100501","0","104701","0","5043","107101"
"0","104601","0","0","0","103401","0","104801","0","5044","103201"
"0","101601","0","0","0","0","0","105001","0","5045","101801"
"0","100601","0","0","103101","104401","0","100701","0","5088","102201"
"0","0","0","0","0","0","0","101701","0","5101","0"
"0","0","0","0","0","0","0","102801","0","5102","0"
"0","0","0","0","0","0","0","101001","0","5103","0"
"0","105901","0","104401","105601","106401","0","105801","0","5104","106001"
"0","105901","0","0","0","106401","0","105801","0","5107","106001"
"0","0","0","0","0","0","0","103101","0","5108","0"
"0","0","0","0","0","0","0","106801","0","5112","0"
"0","0","0","0","0","0","0","106501","0","5154","106601"
"0","0","0","0","0","0","0","118001","0","5209","0"
"0","0","0","0","0","0","0","105901","0","5220","0"
"0","105901","0","0","0","0","0","105801","0","5221","106001"
"0","0","0","0","0","0","0","105801","0","5222","0"
"0","104401","0","0","0","0","0","107101","0","5223","102901"
"0","0","0","0","0","0","0","103601","0","6003","0"
"0","0","0","0","0","0","0","111001","0","6004","0"
"0","0","0","0","0","0","0","110901","0","6005","0"
"0","0","0","0","0","0","0","110801","0","6006","0"
"0","0","0","0","0","0","0","118001","0","6020","105801"
"0","0","0","0","0","0","0","103101","0","6021","0"
"0","0","0","0","0","0","0","106601","0","6022","0"
"0","0","0","0","0","0","0","110901","0","6024","102901"
"0","0","0","0","0","0","0","100901","0","6025","0"
"0","105901","0","0","0","0","0","105801","0","6041","106001"
"0","105501","0","0","0","0","0","101401","0","6042","104301"
"0","100401","0","0","0","0","0","103601","0","6043","102001"
"0","101301","0","0","0","0","0","105601","0","6044","100901"
"0","106001","0","0","0","0","0","105901","0","6045","105801"
"0","105401","0","0","0","0","0","102901","0","6046","104201"
"0","104901","0","0","0","0","0","104501","0","6047","101801"
"0","0","0","0","0","0","0","105001","0","6048","0"
"0","0","0","0","0","0","0","104601","0","6055","0"
"0","0","0","0","0","0","0","105101","0","6056","0"
"0","0","0","0","0","0","0","101301","0","6057","0"
"0","0","0","0","0","0","0","107001","0","6058","0"
"0","0","0","0","0","0","0","106401","0","6096","0"
"0","0","0","0","0","0","0","107101","0","6097","107001"
"0","0","0","0","0","0","0","106001","0","6100","0"
"0","0","0","0","0","0","0","103001","0","6102","0"
"0","0","0","0","0","0","0","103301","0","6105","0"
"0","105901","0","0","0","106401","0","105801","0","6112","106001"
"0","0","0","0","0","0","0","106001","0","6113","0"
"0","101101","0","0","0","0","0","106801","0","6114","104901"
"0","0","0","0","0","0","0","106801","0","6115","0"
"0","0","0","0","0","0","0","107001","0","6132","105801"
"0","0","0","0","0","0","0","100601","0","6135","102201"
"0","0","0","0","0","0","0","101001","0","6139","0"
"0","0","0","0","0","0","0","100401","0","6140","0"
"0","0","0","0","0","0","0","105601","0","6141","0"
"0","0","0","0","0","0","0","101401","0","6142","0"
"0","0","0","0","0","0","0","104501","0","6143","0"
"0","0","0","0","0","0","0","104001","0","6144","0"
"0","0","0","0","0","0","0","103801","0","6151","0"
"0","0","0","0","0","0","0","103701","0","6153","0"
"0","0","0","0","0","0","0","105801","0","6164","0"
"0","0","0","0","0","0","0","105901","0","6165","0"
"0","0","0","0","0","0","0","106001","0","6166","0"
"0","0","0","0","0","0","0","110901","0","6189","0"
"0","0","0","0","0","0","0","104501","0","6224","0"
"0","0","0","0","0","0","0","106501","0","6230","106601"
"0","0","0","0","0","0","0","100801","0","6234","0"
"0","0","0","0","0","0","0","107101","0","6235","104701"
"0","0","0","0","0","0","0","107001","0","6252","0"
"0","0","0","0","0","0","0","105001","0","6253","0"
"0","0","0","0","0","0","0","100201","0","6255","106101"
