8f268524e7abd0969fcdf04d76692929a2959528e77eea2d56cb91a05c616cfa,9a0735586945f92b9e6bfe2abcefc454870c00d6a07e9ab13d1138d3c528b07c,25d0391d9a54dd7dc49591b8eebbcd13f2a1fe7231da5fdfefb908408f1910e4,e30d87302f41a5fc93fa50cfdbd3fa94dc21bbc3fbe905f4377a3bdfd3848415,59771da53ad3d61f3b3f9cf3294387c9ff15be9f3c73fc473e503cf9b9c6235e,06d1695809f0eb4a1499229b7a31130084fddb59b6213f79358749df0da84622,5f6d9c4e3da67ba9eff3503bb63fc890faf0e3d48628850f2eb9f7452817ea13,abbd4744300f65ebab00be43ff107f50721c4214824a2a5232e5ca95c61270ca,36d571c7bea5191692cacf42a13abe11a9f86aa2ad7faa9ba18a49f064825f98,cd97b0687c3340469c06790fe59edb0875e8d36a4360a41d3f732e37162e9697,5fb58efda0b6f09b36f45b513a1cac74373317bbad275e9d81599aff6a8ea0cd,ff5f0d2180267b79f658c6f8374ac5720ef95663aa28e8d3edd484e3948eb487,feedfb298d6793afc1c2bf98f8ad7e744f6fc174c39f3df8e50bf3cfdaed0516,c7e1f76c57327f0a54a046237bdd263e218cec82cc6eb4b2c5ca1a9739e81a50,2c83c7ce22eaab8353f30e75ae63a33266c45747009158e9c10ce56c059fb24f,93154b4f919be24063d9dd72c704883e22bb2b1477e2817603379a5ecd02d6c5,4afe79b7d34332685aed16ecc9fc999addc4f990ac0b928d9b6768f59fd23360,557dbd4a0d38e4b78adf10b2f6e3dbd45e40bf8e63140d80087d66148b5106d5,b369dcff427e64cc99ef3318f25fc64f7aea90fcddfad2dd332762169117bc2d,c4bae3c314ae6ff25ceb8688ce729b211aadf3c6ccb5761053c20bb87f694a11,89c50913de6982ce882b9bb3b7c3586d0cc09f4a156f9b057ead881583a27c70,3baae468dc9defc7775e0d979e98c64c1cdcc20ddaab865d9089527fcf781694,9425e07310cf30b58ea01cd09458e5534920eae453a1bd371b12dca3544b45c4,efd0e985bd7b580b27450d99de1b5c3b21f54b63b1ba497c862dfe193724f064,b9810e6a5bca8a2f7ad84628e9fc5c651acc7d44dc6fd910249acdb3bee13910,2d323f53ead986dc748285bbdf62ad0674387dfa91374d17cedf37b7c01382b5,ad6dd2f249269c5f9d4b1f2d4883247e1330fe8c79fc220d3df25f808acc6e6e,11dfe875ad713e9f91c2c6080b04e69ea6322735b555c5be44fe4c2f3fba8dcf,0eddd95f6b3bac6af544bf5315af0d4d67387706b4fc93fabd281692da81995d,17cf8c17b9f2fa4941ae65327308c387cb526df0650b713a67e3b801e68457a1,b54128c4c6f81b57472b072b53f37544022ced3693b73b8e11fcfb33a977ad87,7fc2c7824f7fc65410ba44582ecb1794817af70a1264033804fad4a6d1801450,d6dbc8b8da89e832a78b040c4cfe8144e7451548a7097698cb46660b7176ef02,f37f4ff2f2f297685bfaefae39179a98c66f8f1318ba5004156fd76668cb79f2,f384275e816acf6fc08b3be8999cbbac1554aabae945d4a878b602937a500fce,0c5f2c45ccdb0874cc4e06fc442e610b9430260daa288b7ce36b8921032e5a1e,8a377de5d84dfa4dcd569f5f46769f77893b0c0ad490106f49b443812d257f90,11b2cacab9125877abc8a6484b7371f70cf43ed8a544d8dd6504f8714b436640,c4594a5e1c2b32446c1c4b9482f70ec2cdf2801c9627b7c2eb68564c75bf38ba,eacb15d02d0960c998ab7ef059ee65532bfe2d73e50bd975ce7cfa043ab4a7f2,a010b8b0967d3151452e796a21a558e6b178c94b8983e14961833d606cd5bb6c
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","20001","1","620090017","0","0","0","0","0","0","0","620130017","0","375","61001005","20001","1","18","0","0","0","620060017","600110201","1","61001004","61001007","600000020"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","21001","1","620090018","0","0","0","0","0","0","0","620130018","0","381","61001005","21001","1","18","0","0","0","620060018","600110211","1","61001004","61001007","600000021"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","22001","1","620090019","0","0","0","0","0","0","0","620130019","0","386","61001005","22001","1","18","0","0","0","620060019","600110221","1","61001004","61001007","600000022"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","23001","1","620090020","0","0","0","0","0","0","0","620130020","0","390","61001005","23001","1","18","0","0","0","620060020","600110231","1","61001004","61001007","600000023"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","24001","1","620090021","0","0","0","0","0","0","0","620130021","0","396","61001005","24001","1","18","0","0","0","620060021","600110241","1","61001004","61001007","600000024"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","25001","1","620090022","0","0","0","0","0","0","0","620130022","0","401","61001005","25001","1","18","0","0","0","620060022","600110251","1","61001004","61001007","600000025"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","26001","1","620090023","0","0","0","0","0","0","0","620130023","0","405","61001005","26001","1","18","0","0","0","620060023","600110261","1","61001004","61001007","600000026"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","27001","1","620090024","0","0","0","0","0","0","0","620130024","0","411","61001005","27001","1","18","0","0","0","620060024","600110271","1","61001004","61001007","600000027"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","28001","1","620090025","0","0","0","0","0","0","0","620130025","0","417","61001005","28001","1","18","0","0","0","620060025","600110281","1","61001004","61001007","600000028"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","29001","1","620090026","0","0","0","0","0","0","0","620130026","0","422","61001005","29001","1","18","0","0","0","620060026","600110291","1","61001004","61001007","600000029"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","30001","1","620090027","0","0","0","0","0","0","0","620130027","0","427","61001005","30001","1","18","0","0","0","620060027","600110301","1","61001004","61001007","600000030"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","31001","1","620090028","0","0","0","0","0","0","0","620130028","0","433","61001005","31001","1","18","0","0","0","620060028","600110311","1","61001004","61001007","600000031"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","32001","1","620090029","0","0","0","0","0","0","0","620130029","0","442","61001005","32001","1","18","0","0","0","620060029","600110321","1","61001004","61001007","600000032"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","33001","1","620090030","0","0","0","0","0","0","0","620130030","0","455","61001005","33001","1","18","0","0","0","620060030","600110331","1","61001004","61001007","600000033"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","34001","1","620090031","0","0","0","0","0","0","0","620130031","0","460","61001005","34001","1","18","0","0","0","620060031","600110341","1","61001004","61001007","600000034"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","35001","1","620090032","0","0","0","0","0","0","0","620130032","0","464","61001005","35001","1","18","0","0","0","620060032","600110351","1","61001004","61001007","600000035"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","36001","1","620090033","0","0","0","0","0","0","0","620130033","0","476","61001005","36001","1","18","0","0","0","620060033","600110361","1","61001004","61001007","600000036"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","37001","1","620090034","0","0","0","0","0","0","0","620130034","0","482","61001005","37001","1","18","0","0","0","620060034","600110371","1","61001004","61001007","600000037"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","38001","1","620090035","0","0","0","0","0","0","0","620130035","0","492","61001005","38001","1","18","0","0","0","620060035","600110381","1","61001004","61001007","600000038"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","39001","1","620090036","0","0","0","0","0","0","0","620130036","0","500","61001005","39001","1","18","0","0","0","620060036","600110391","1","61001004","61001007","600000039"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","40001","1","620090037","0","0","0","0","0","0","0","620130037","0","514","61001005","40001","1","18","0","0","0","620060037","600110401","1","61001004","61001007","600000040"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","41001","1","620090038","0","0","0","0","0","0","0","620130038","0","518","61001005","41001","1","18","0","0","0","620060038","600110411","1","61001004","61001007","600000041"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","42001","1","620090039","0","0","0","0","0","0","0","620130039","0","523","61001005","42001","1","18","0","0","0","620060039","600110421","1","61001004","61001007","600000042"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","43001","1","620090040","0","0","0","0","0","0","0","620130040","0","538","61001005","43001","1","18","0","0","0","620060040","600110431","1","61001004","61001007","600000043"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","44001","1","620090041","0","0","0","0","0","0","0","620130041","0","551","61001005","44001","1","18","0","0","0","620060041","600110441","1","61001004","61001007","600000044"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","45001","1","620090042","0","0","0","0","0","0","0","620130042","0","565","61001005","45001","1","18","0","0","0","620060042","600110451","1","61001004","61001007","600000045"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","46001","1","620090043","0","0","0","0","0","0","0","620130043","0","574","61001005","46001","1","18","0","0","0","620060043","600110461","1","61001004","61001007","600000046"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","47001","1","620090044","0","0","0","0","0","0","0","620130044","0","577","61001005","47001","1","18","0","0","0","620060044","600110471","1","61001004","61001007","600000047"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","48001","1","620090045","0","0","0","0","0","0","0","620130045","0","587","61001005","48001","1","18","0","0","0","620060045","600110481","1","61001004","61001007","600000048"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","49001","1","620090046","0","0","0","0","0","0","0","620130046","0","598","61001005","49001","1","18","0","0","0","620060046","600110491","1","61001004","61001007","600000049"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","50001","1","620090047","0","0","0","0","0","0","0","620130047","0","614","61001005","50001","1","18","0","0","0","620060047","600110501","1","61001004","61001007","600000050"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","51001","1","620090048","0","0","0","0","0","0","0","620130048","0","621","61001005","51001","1","18","0","0","0","620060048","600110511","1","61001004","61001007","600000051"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","52001","1","620090049","0","0","0","0","0","0","0","620130049","0","629","61001005","52001","1","18","0","0","0","620060049","600110521","1","61001004","61001007","600000052"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","53001","1","620090050","0","0","0","0","0","0","0","620130050","0","640","61001005","53001","1","18","0","0","0","620060050","600110531","1","61001004","61001007","600000053"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","54001","1","620090051","0","0","0","0","0","0","0","620130051","0","647","61001005","54001","1","18","0","0","0","620060051","600110541","1","61001004","61001007","600000054"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","55001","1","620090052","0","0","0","0","0","0","0","620130052","0","652","61001005","55001","1","18","0","0","0","620060052","600110551","1","61001004","61001007","600000055"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","56001","1","620090053","0","0","0","0","0","0","0","620130053","0","659","61001005","56001","1","18","0","0","0","620060053","600110561","1","61001004","61001007","600000056"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","57001","1","620090054","0","0","0","0","0","0","0","620130054","0","662","61001005","57001","1","18","0","0","0","620060054","600110571","1","61001004","61001007","600000057"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","58001","1","620090055","0","0","0","0","0","0","0","620130055","0","667","61001005","58001","1","18","0","0","0","620060055","600110581","1","61001004","61001007","600000058"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","59001","1","620090056","0","0","0","0","0","0","0","620130056","0","679","61001005","59001","1","18","0","0","0","620060056","600110591","1","61001004","61001007","600000059"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","60001","1","620090057","0","0","0","0","0","0","0","620130057","0","683","61001005","60001","1","18","0","0","0","620060057","600110601","1","61001004","61001007","600000060"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","61001","1","620090058","0","0","0","0","0","0","0","620130058","0","692","61001005","61001","1","18","0","0","0","620060058","600110611","1","61001004","61001007","600000061"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","62001","1","620090059","0","0","0","0","0","0","0","620130059","0","698","61001005","62001","1","18","0","0","0","620060059","600110621","1","61001004","61001007","600000062"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","63001","1","620090060","0","0","0","0","0","0","0","620130060","0","703","61001005","63001","1","18","0","0","0","620060060","600110631","1","61001004","61001007","600000063"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","64001","1","620090061","0","0","0","0","0","0","0","620130061","0","713","61001005","64001","1","18","0","0","0","620060061","600110641","1","61001004","61001007","600000064"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","65001","1","620090062","0","0","0","0","0","0","0","620130062","0","722","61001005","65001","1","18","0","0","0","620060062","600110651","1","61001004","61001007","600000065"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","66001","1","620090063","0","0","0","0","0","0","0","620130063","0","733","61001005","66001","1","18","0","0","0","620060063","600110661","1","61001004","61001007","600000066"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","67001","1","620090064","0","0","0","0","0","0","0","620130064","0","741","61001005","67001","1","18","0","0","0","620060064","600110671","1","61001004","61001007","600000067"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","68001","1","620090065","0","0","0","0","0","0","0","620130065","0","750","61001005","68001","1","18","0","0","0","620060065","600110681","1","61001004","61001007","600000068"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","69001","1","620090066","0","0","0","0","0","0","0","620130066","0","762","61001005","69001","1","18","0","0","0","620060066","600110691","1","61001004","61001007","600000069"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","3001","1","620300001","0","0","0","0","0","0","0","620110001","0","258","61001005","3001","1","18","0","0","0","620090101","600110031","1","61001004","61001007","600000074"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","4001","1","620300001","0","0","0","0","0","0","0","620110001","0","258","61001005","4001","1","18","0","0","0","620090101","600110041","1","61001004","61001007","600000075"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","5001","1","620300002","0","0","0","0","0","0","0","620110002","0","268","61001005","5001","1","18","0","0","0","620090102","600110051","1","61001004","61001007","600000076"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","6001","1","620300003","0","0","0","0","0","0","0","620110003","0","273","61001005","6001","1","18","0","0","0","620090103","600110061","1","61001004","61001007","600000077"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","7001","1","620300004","0","0","0","0","0","0","0","620110004","0","281","61001005","7001","1","18","0","0","0","620090104","600110071","1","61001004","61001007","600000078"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","8001","1","620300005","0","0","0","0","0","0","0","620110005","0","288","61001005","8001","1","18","0","0","0","620090105","600110081","1","61001004","61001007","600000079"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","9001","1","620300006","0","0","0","0","0","0","0","620110006","0","298","61001005","9001","1","18","0","0","0","620090106","600110091","1","61001004","61001007","600000080"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","10001","1","620300007","0","0","0","0","0","0","0","620110007","0","309","61001005","10001","1","18","0","0","0","620090107","600110101","1","61001004","61001007","600000081"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","11001","1","620300008","0","0","0","0","0","0","0","620110008","0","313","61001005","11001","1","18","0","0","0","620090108","600110111","1","61001004","61001007","600000082"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","12001","1","620300009","0","0","0","0","0","0","0","620110009","0","321","61001005","12001","1","18","0","0","0","620090109","600110121","1","61001004","61001007","600000083"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","13001","1","620300010","0","0","0","0","0","0","0","620110010","0","326","61001005","13001","1","18","0","0","0","620090110","600110131","1","61001004","61001007","600000084"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","14001","1","620300011","0","0","0","0","0","0","0","620110011","0","336","61001005","14001","1","18","0","0","0","620090111","600110141","1","61001004","61001007","600000085"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","15001","1","620300012","0","0","0","0","0","0","0","620110012","0","341","61001005","15001","1","18","0","0","0","620090112","600110151","1","61001004","61001007","600000086"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","16001","1","620300013","0","0","0","0","0","0","0","620110013","0","351","61001005","16001","1","18","0","0","0","620090113","600110161","1","61001004","61001007","600000087"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","17001","1","620300014","0","0","0","0","0","0","0","620110014","0","356","61001005","17001","1","18","0","0","0","620090114","600110171","1","61001004","61001007","600000088"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","18001","1","620300015","0","0","0","0","0","0","0","620110015","0","366","61001005","18001","1","18","0","0","0","620090115","600110181","1","61001004","61001007","600000089"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","19001","1","620300016","0","0","0","0","0","0","0","620110016","0","371","61001005","19001","1","18","0","0","0","620090116","600110191","1","61001004","61001007","600000090"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","20001","1","620300017","0","0","0","0","0","0","0","620110017","0","375","61001005","20001","1","18","0","0","0","620090117","600110201","1","61001004","61001007","600000091"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","21001","1","620300018","0","0","0","0","0","0","0","620110018","0","381","61001005","21001","1","18","0","0","0","620090118","600110211","1","61001004","61001007","600000092"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","22001","1","620300019","0","0","0","0","0","0","0","620110019","0","386","61001005","22001","1","18","0","0","0","620090119","600110221","1","61001004","61001007","600000093"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","23001","1","620300020","0","0","0","0","0","0","0","620110020","0","390","61001005","23001","1","18","0","0","0","620090120","600110231","1","61001004","61001007","600000094"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","24001","1","620300021","0","0","0","0","0","0","0","620110021","0","396","61001005","24001","1","18","0","0","0","620090121","600110241","1","61001004","61001007","600000095"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","25001","1","620300022","0","0","0","0","0","0","0","620110022","0","401","61001005","25001","1","18","0","0","0","620090122","600110251","1","61001004","61001007","600000096"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","26001","1","620300023","0","0","0","0","0","0","0","620110023","0","405","61001005","26001","1","18","0","0","0","620090123","600110261","1","61001004","61001007","600000097"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","27001","1","620300024","0","0","0","0","0","0","0","620110024","0","411","61001005","27001","1","18","0","0","0","620090124","600110271","1","61001004","61001007","600000098"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","28001","1","620300025","0","0","0","0","0","0","0","620110025","0","417","61001005","28001","1","18","0","0","0","620090125","600110281","1","61001004","61001007","600000099"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","29001","1","620300026","0","0","0","0","0","0","0","620110026","0","422","61001005","29001","1","18","0","0","0","620090126","600110291","1","61001004","61001007","600000100"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","30001","1","620300027","0","0","0","0","0","0","0","620110027","0","427","61001005","30001","1","18","0","0","0","620090127","600110301","1","61001004","61001007","600000101"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","31001","1","620300028","0","0","0","0","0","0","0","620110028","0","433","61001005","31001","1","18","0","0","0","620090128","600110311","1","61001004","61001007","600000102"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","32001","1","620300029","0","0","0","0","0","0","0","620110029","0","442","61001005","32001","1","18","0","0","0","620090129","600110321","1","61001004","61001007","600000103"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","33001","1","620300030","0","0","0","0","0","0","0","620110030","0","455","61001005","33001","1","18","0","0","0","620090130","600110331","1","61001004","61001007","600000104"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","34001","1","620300031","0","0","0","0","0","0","0","620110031","0","460","61001005","34001","1","18","0","0","0","620090131","600110341","1","61001004","61001007","600000105"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","35001","1","620300032","0","0","0","0","0","0","0","620110032","0","464","61001005","35001","1","18","0","0","0","620090132","600110351","1","61001004","61001007","600000106"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","36001","1","620300033","0","0","0","0","0","0","0","620110033","0","476","61001005","36001","1","18","0","0","0","620090133","600110361","1","61001004","61001007","600000107"
"0","0","36","30","0","0","0","1","1","0","0","0","0","0","0","37001","1","620300034","0","0","0","0","0","0","0","620110034","0","482","61001005","37001","1","18","0","0","0","620090134","600110371","1","61001004","61001007","600000108"
