649b460f6148ea7703c39407164697edbc464402aac2eeb288c08ca43d045702,ab3f410a59a7891a2becec580979da7166f1b8bac70d798f4d530d1ae68a422e,43b13dd4c394a9312fc293306fa4f0771011db881b345325e44039b49b4e0cdf,b2432203f910901f61357ba9fe0a8c3346c461734ee7d6b87ec1ef75094ffaec,e55b0d63d67d2e8f2009106a69392f8588fcc47d25e482e3166609eb2c1cd603,63fdefe78220e3ee79ed35fa678b73202dad83ed5e6353f2e257a9224433c57e,7e765725039794a446ad6adeedcbe4d6aeb7648ba1cb5f1024823e418213b230,b0031dd9d3f659c6d455c3552303e6105f9c400331e84baf7b56e4942487538f,d9323e914b1fe5941c1027728bcc5e4fcaa5a188bc1cf48096d63ed7eed15a15,918d527a156b6ea34dd8655d0b48b7b2c1fec3113e4bc3ed56cf0353fdb12f1b,7b3e034d9ad5129f6a2b361576265828e6a8dceffd6929ee5f5d97de1afdee8c,5bb659364893f98fcf1d950c421e1905350ff4e63fe0eacb19dcd7906f0afe91,dd2e6f96cc8f5c5fa0cf67492b2a78b9199acc4f8675d6a6f1a57880211e3658,adde8b2a6016ad38d75e8a9a50b9149b2f9e3aaee43f4cdcf414a8ea2068b99e,397e332e265bb6693aed6730c871a993223370b167fa1e1e86e203dae3b1a44c,87c1da5153288e82f667b85d3a90cd1598b19274d6df9c8a47dcc3d04dec5754,cb282130e840972f7216ef10488a0a75c6dcbff7ccaae061bdd21352e9c8dcb8,a4409873cdbfbca3d761f237c7e5e3e22312ffc27c00e6fde0b288c41b0916e0,e0cec5618cafd3a94ed3aa494077e090b92f3bca8a1bfb9d854fc850aaf1e2ab,3ace8b82995e3c6477e0b2608120954124c641ac83d0d1be0abe53c7e44180d1,dba0f544310256cdca334754cee01237b69771e791544f03c64b3294d24474d2,01f5bdec80682c01948d6c10a9ea1b2382105128a68b2e8f5c57bae91d42a691,6f08961cf0739b76c66b5da58f7d4b2833886210c60a735f78523279c292461b,e6a2b58f5b637017233b3d8628e96e83862a2b4fc77b68c6aee522080976c2df,f5d19e7defecc2d90e94807a32c981b6294564c1c52a784a456641eda76da65e,728141bfbfeb6c417b3744006dc9fec28528e878118c3deb8494f45f94c65140,71f7f9eb3ebc49e0ff1997fa40db5f12f1b48dde68828b1ede15b6e2c0d9e513,a435db049cef8f8cb7f6360d9f78ad73c17bf796f734305df8c5f3e3551541c5,7c6604d8b5a5aca4630d9b66407a54c5017199c2480cdcb2b2880ce4123468c6,36708bac6e2bbb4b21c816527c577fdf48c0d59508e101a699dc604fea8b7b03,d7593cfc1b6e4e87f96daf1e2348180610eb73439e18aa0bb00cd1a4189f7dae,055696ba0bcfaa8c4eb3f5c2a8af257d25834616a691e7a5937e135435ba0ca3,e9df6c3d2f1b69446c4ff42b388e5e8d16d317cf7856f4a1034bf928b7d41c92,09d6403db6ac0b92178295f54c9c14dc08c283ed8a400d1fe42866dd5f2319e4,4a29a7833b5e91ea9271379c5c4baad6ae34355ad8b56364d03424ad8ac6f784,b3180ee35d956ee218250c36a42c5a89e0fbad5601000e153303cc548a9bafaa,657239244b73fe040602ed54aced373476356448a43bf238000efad48bf7afb3,a78c97f852799e726678f2b7a86818cc9747ad5b6d3d1b72328be098ff9a847f,92df4f55577be349d20a999798b06b111d288cc77135244f174e7cc5ad17c27e,6b210b8af95d91f9e493778d9ac3c6c5e2a4293d57013595ddbe3569c814814c,e166cb7be9038808131cde5d21f2adb830bb3d8800d47f41373e85e051f71ae7
"0","1","0","0","0","0","36","0","0","620090017","600110201","20001","61001005","0","30","18","0","0","1","0","620060017","375","0","0","0","620130017","0","0","1","0","61001004","0","1","0","0","20001","0","0","61001007","1","600000020"
"0","1","0","0","0","0","36","0","0","620090018","600110211","21001","61001005","0","30","18","0","0","1","0","620060018","381","0","0","0","620130018","0","0","1","0","61001004","0","1","0","0","21001","0","0","61001007","1","600000021"
"0","1","0","0","0","0","36","0","0","620090019","600110221","22001","61001005","0","30","18","0","0","1","0","620060019","386","0","0","0","620130019","0","0","1","0","61001004","0","1","0","0","22001","0","0","61001007","1","600000022"
"0","1","0","0","0","0","36","0","0","620090020","600110231","23001","61001005","0","30","18","0","0","1","0","620060020","390","0","0","0","620130020","0","0","1","0","61001004","0","1","0","0","23001","0","0","61001007","1","600000023"
"0","1","0","0","0","0","36","0","0","620090021","600110241","24001","61001005","0","30","18","0","0","1","0","620060021","396","0","0","0","620130021","0","0","1","0","61001004","0","1","0","0","24001","0","0","61001007","1","600000024"
"0","1","0","0","0","0","36","0","0","620090022","600110251","25001","61001005","0","30","18","0","0","1","0","620060022","401","0","0","0","620130022","0","0","1","0","61001004","0","1","0","0","25001","0","0","61001007","1","600000025"
"0","1","0","0","0","0","36","0","0","620090023","600110261","26001","61001005","0","30","18","0","0","1","0","620060023","405","0","0","0","620130023","0","0","1","0","61001004","0","1","0","0","26001","0","0","61001007","1","600000026"
"0","1","0","0","0","0","36","0","0","620090024","600110271","27001","61001005","0","30","18","0","0","1","0","620060024","411","0","0","0","620130024","0","0","1","0","61001004","0","1","0","0","27001","0","0","61001007","1","600000027"
"0","1","0","0","0","0","36","0","0","620090025","600110281","28001","61001005","0","30","18","0","0","1","0","620060025","417","0","0","0","620130025","0","0","1","0","61001004","0","1","0","0","28001","0","0","61001007","1","600000028"
"0","1","0","0","0","0","36","0","0","620090026","600110291","29001","61001005","0","30","18","0","0","1","0","620060026","422","0","0","0","620130026","0","0","1","0","61001004","0","1","0","0","29001","0","0","61001007","1","600000029"
"0","1","0","0","0","0","36","0","0","620090027","600110301","30001","61001005","0","30","18","0","0","1","0","620060027","427","0","0","0","620130027","0","0","1","0","61001004","0","1","0","0","30001","0","0","61001007","1","600000030"
"0","1","0","0","0","0","36","0","0","620090028","600110311","31001","61001005","0","30","18","0","0","1","0","620060028","433","0","0","0","620130028","0","0","1","0","61001004","0","1","0","0","31001","0","0","61001007","1","600000031"
"0","1","0","0","0","0","36","0","0","620090029","600110321","32001","61001005","0","30","18","0","0","1","0","620060029","442","0","0","0","620130029","0","0","1","0","61001004","0","1","0","0","32001","0","0","61001007","1","600000032"
"0","1","0","0","0","0","36","0","0","620090030","600110331","33001","61001005","0","30","18","0","0","1","0","620060030","455","0","0","0","620130030","0","0","1","0","61001004","0","1","0","0","33001","0","0","61001007","1","600000033"
"0","1","0","0","0","0","36","0","0","620090031","600110341","34001","61001005","0","30","18","0","0","1","0","620060031","460","0","0","0","620130031","0","0","1","0","61001004","0","1","0","0","34001","0","0","61001007","1","600000034"
"0","1","0","0","0","0","36","0","0","620090032","600110351","35001","61001005","0","30","18","0","0","1","0","620060032","464","0","0","0","620130032","0","0","1","0","61001004","0","1","0","0","35001","0","0","61001007","1","600000035"
"0","1","0","0","0","0","36","0","0","620090033","600110361","36001","61001005","0","30","18","0","0","1","0","620060033","476","0","0","0","620130033","0","0","1","0","61001004","0","1","0","0","36001","0","0","61001007","1","600000036"
"0","1","0","0","0","0","36","0","0","620090034","600110371","37001","61001005","0","30","18","0","0","1","0","620060034","482","0","0","0","620130034","0","0","1","0","61001004","0","1","0","0","37001","0","0","61001007","1","600000037"
"0","1","0","0","0","0","36","0","0","620090035","600110381","38001","61001005","0","30","18","0","0","1","0","620060035","492","0","0","0","620130035","0","0","1","0","61001004","0","1","0","0","38001","0","0","61001007","1","600000038"
"0","1","0","0","0","0","36","0","0","620090036","600110391","39001","61001005","0","30","18","0","0","1","0","620060036","500","0","0","0","620130036","0","0","1","0","61001004","0","1","0","0","39001","0","0","61001007","1","600000039"
"0","1","0","0","0","0","36","0","0","620090037","600110401","40001","61001005","0","30","18","0","0","1","0","620060037","514","0","0","0","620130037","0","0","1","0","61001004","0","1","0","0","40001","0","0","61001007","1","600000040"
"0","1","0","0","0","0","36","0","0","620090038","600110411","41001","61001005","0","30","18","0","0","1","0","620060038","518","0","0","0","620130038","0","0","1","0","61001004","0","1","0","0","41001","0","0","61001007","1","600000041"
"0","1","0","0","0","0","36","0","0","620090039","600110421","42001","61001005","0","30","18","0","0","1","0","620060039","523","0","0","0","620130039","0","0","1","0","61001004","0","1","0","0","42001","0","0","61001007","1","600000042"
"0","1","0","0","0","0","36","0","0","620090040","600110431","43001","61001005","0","30","18","0","0","1","0","620060040","538","0","0","0","620130040","0","0","1","0","61001004","0","1","0","0","43001","0","0","61001007","1","600000043"
"0","1","0","0","0","0","36","0","0","620090041","600110441","44001","61001005","0","30","18","0","0","1","0","620060041","551","0","0","0","620130041","0","0","1","0","61001004","0","1","0","0","44001","0","0","61001007","1","600000044"
"0","1","0","0","0","0","36","0","0","620090042","600110451","45001","61001005","0","30","18","0","0","1","0","620060042","565","0","0","0","620130042","0","0","1","0","61001004","0","1","0","0","45001","0","0","61001007","1","600000045"
"0","1","0","0","0","0","36","0","0","620090043","600110461","46001","61001005","0","30","18","0","0","1","0","620060043","574","0","0","0","620130043","0","0","1","0","61001004","0","1","0","0","46001","0","0","61001007","1","600000046"
"0","1","0","0","0","0","36","0","0","620090044","600110471","47001","61001005","0","30","18","0","0","1","0","620060044","577","0","0","0","620130044","0","0","1","0","61001004","0","1","0","0","47001","0","0","61001007","1","600000047"
"0","1","0","0","0","0","36","0","0","620090045","600110481","48001","61001005","0","30","18","0","0","1","0","620060045","587","0","0","0","620130045","0","0","1","0","61001004","0","1","0","0","48001","0","0","61001007","1","600000048"
"0","1","0","0","0","0","36","0","0","620090046","600110491","49001","61001005","0","30","18","0","0","1","0","620060046","598","0","0","0","620130046","0","0","1","0","61001004","0","1","0","0","49001","0","0","61001007","1","600000049"
"0","1","0","0","0","0","36","0","0","620090047","600110501","50001","61001005","0","30","18","0","0","1","0","620060047","614","0","0","0","620130047","0","0","1","0","61001004","0","1","0","0","50001","0","0","61001007","1","600000050"
"0","1","0","0","0","0","36","0","0","620090048","600110511","51001","61001005","0","30","18","0","0","1","0","620060048","621","0","0","0","620130048","0","0","1","0","61001004","0","1","0","0","51001","0","0","61001007","1","600000051"
"0","1","0","0","0","0","36","0","0","620090049","600110521","52001","61001005","0","30","18","0","0","1","0","620060049","629","0","0","0","620130049","0","0","1","0","61001004","0","1","0","0","52001","0","0","61001007","1","600000052"
"0","1","0","0","0","0","36","0","0","620090050","600110531","53001","61001005","0","30","18","0","0","1","0","620060050","640","0","0","0","620130050","0","0","1","0","61001004","0","1","0","0","53001","0","0","61001007","1","600000053"
"0","1","0","0","0","0","36","0","0","620090051","600110541","54001","61001005","0","30","18","0","0","1","0","620060051","647","0","0","0","620130051","0","0","1","0","61001004","0","1","0","0","54001","0","0","61001007","1","600000054"
"0","1","0","0","0","0","36","0","0","620090052","600110551","55001","61001005","0","30","18","0","0","1","0","620060052","652","0","0","0","620130052","0","0","1","0","61001004","0","1","0","0","55001","0","0","61001007","1","600000055"
"0","1","0","0","0","0","36","0","0","620090053","600110561","56001","61001005","0","30","18","0","0","1","0","620060053","659","0","0","0","620130053","0","0","1","0","61001004","0","1","0","0","56001","0","0","61001007","1","600000056"
"0","1","0","0","0","0","36","0","0","620090054","600110571","57001","61001005","0","30","18","0","0","1","0","620060054","662","0","0","0","620130054","0","0","1","0","61001004","0","1","0","0","57001","0","0","61001007","1","600000057"
"0","1","0","0","0","0","36","0","0","620090055","600110581","58001","61001005","0","30","18","0","0","1","0","620060055","667","0","0","0","620130055","0","0","1","0","61001004","0","1","0","0","58001","0","0","61001007","1","600000058"
"0","1","0","0","0","0","36","0","0","620090056","600110591","59001","61001005","0","30","18","0","0","1","0","620060056","679","0","0","0","620130056","0","0","1","0","61001004","0","1","0","0","59001","0","0","61001007","1","600000059"
"0","1","0","0","0","0","36","0","0","620090057","600110601","60001","61001005","0","30","18","0","0","1","0","620060057","683","0","0","0","620130057","0","0","1","0","61001004","0","1","0","0","60001","0","0","61001007","1","600000060"
"0","1","0","0","0","0","36","0","0","620090058","600110611","61001","61001005","0","30","18","0","0","1","0","620060058","692","0","0","0","620130058","0","0","1","0","61001004","0","1","0","0","61001","0","0","61001007","1","600000061"
"0","1","0","0","0","0","36","0","0","620090059","600110621","62001","61001005","0","30","18","0","0","1","0","620060059","698","0","0","0","620130059","0","0","1","0","61001004","0","1","0","0","62001","0","0","61001007","1","600000062"
"0","1","0","0","0","0","36","0","0","620090060","600110631","63001","61001005","0","30","18","0","0","1","0","620060060","703","0","0","0","620130060","0","0","1","0","61001004","0","1","0","0","63001","0","0","61001007","1","600000063"
"0","1","0","0","0","0","36","0","0","620090061","600110641","64001","61001005","0","30","18","0","0","1","0","620060061","713","0","0","0","620130061","0","0","1","0","61001004","0","1","0","0","64001","0","0","61001007","1","600000064"
"0","1","0","0","0","0","36","0","0","620090062","600110651","65001","61001005","0","30","18","0","0","1","0","620060062","722","0","0","0","620130062","0","0","1","0","61001004","0","1","0","0","65001","0","0","61001007","1","600000065"
"0","1","0","0","0","0","36","0","0","620090063","600110661","66001","61001005","0","30","18","0","0","1","0","620060063","733","0","0","0","620130063","0","0","1","0","61001004","0","1","0","0","66001","0","0","61001007","1","600000066"
"0","1","0","0","0","0","36","0","0","620090064","600110671","67001","61001005","0","30","18","0","0","1","0","620060064","741","0","0","0","620130064","0","0","1","0","61001004","0","1","0","0","67001","0","0","61001007","1","600000067"
"0","1","0","0","0","0","36","0","0","620090065","600110681","68001","61001005","0","30","18","0","0","1","0","620060065","750","0","0","0","620130065","0","0","1","0","61001004","0","1","0","0","68001","0","0","61001007","1","600000068"
"0","1","0","0","0","0","36","0","0","620090066","600110691","69001","61001005","0","30","18","0","0","1","0","620060066","762","0","0","0","620130066","0","0","1","0","61001004","0","1","0","0","69001","0","0","61001007","1","600000069"
"0","1","0","0","0","0","36","0","0","620300001","600110031","3001","61001005","0","30","18","0","0","1","0","620090101","258","0","0","0","620110001","0","0","1","0","61001004","0","1","0","0","3001","0","0","61001007","1","600000074"
"0","1","0","0","0","0","36","0","0","620300001","600110041","4001","61001005","0","30","18","0","0","1","0","620090101","258","0","0","0","620110001","0","0","1","0","61001004","0","1","0","0","4001","0","0","61001007","1","600000075"
"0","1","0","0","0","0","36","0","0","620300002","600110051","5001","61001005","0","30","18","0","0","1","0","620090102","268","0","0","0","620110002","0","0","1","0","61001004","0","1","0","0","5001","0","0","61001007","1","600000076"
"0","1","0","0","0","0","36","0","0","620300003","600110061","6001","61001005","0","30","18","0","0","1","0","620090103","273","0","0","0","620110003","0","0","1","0","61001004","0","1","0","0","6001","0","0","61001007","1","600000077"
"0","1","0","0","0","0","36","0","0","620300004","600110071","7001","61001005","0","30","18","0","0","1","0","620090104","281","0","0","0","620110004","0","0","1","0","61001004","0","1","0","0","7001","0","0","61001007","1","600000078"
"0","1","0","0","0","0","36","0","0","620300005","600110081","8001","61001005","0","30","18","0","0","1","0","620090105","288","0","0","0","620110005","0","0","1","0","61001004","0","1","0","0","8001","0","0","61001007","1","600000079"
"0","1","0","0","0","0","36","0","0","620300006","600110091","9001","61001005","0","30","18","0","0","1","0","620090106","298","0","0","0","620110006","0","0","1","0","61001004","0","1","0","0","9001","0","0","61001007","1","600000080"
"0","1","0","0","0","0","36","0","0","620300007","600110101","10001","61001005","0","30","18","0","0","1","0","620090107","309","0","0","0","620110007","0","0","1","0","61001004","0","1","0","0","10001","0","0","61001007","1","600000081"
"0","1","0","0","0","0","36","0","0","620300008","600110111","11001","61001005","0","30","18","0","0","1","0","620090108","313","0","0","0","620110008","0","0","1","0","61001004","0","1","0","0","11001","0","0","61001007","1","600000082"
"0","1","0","0","0","0","36","0","0","620300009","600110121","12001","61001005","0","30","18","0","0","1","0","620090109","321","0","0","0","620110009","0","0","1","0","61001004","0","1","0","0","12001","0","0","61001007","1","600000083"
"0","1","0","0","0","0","36","0","0","620300010","600110131","13001","61001005","0","30","18","0","0","1","0","620090110","326","0","0","0","620110010","0","0","1","0","61001004","0","1","0","0","13001","0","0","61001007","1","600000084"
"0","1","0","0","0","0","36","0","0","620300011","600110141","14001","61001005","0","30","18","0","0","1","0","620090111","336","0","0","0","620110011","0","0","1","0","61001004","0","1","0","0","14001","0","0","61001007","1","600000085"
"0","1","0","0","0","0","36","0","0","620300012","600110151","15001","61001005","0","30","18","0","0","1","0","620090112","341","0","0","0","620110012","0","0","1","0","61001004","0","1","0","0","15001","0","0","61001007","1","600000086"
"0","1","0","0","0","0","36","0","0","620300013","600110161","16001","61001005","0","30","18","0","0","1","0","620090113","351","0","0","0","620110013","0","0","1","0","61001004","0","1","0","0","16001","0","0","61001007","1","600000087"
"0","1","0","0","0","0","36","0","0","620300014","600110171","17001","61001005","0","30","18","0","0","1","0","620090114","356","0","0","0","620110014","0","0","1","0","61001004","0","1","0","0","17001","0","0","61001007","1","600000088"
"0","1","0","0","0","0","36","0","0","620300015","600110181","18001","61001005","0","30","18","0","0","1","0","620090115","366","0","0","0","620110015","0","0","1","0","61001004","0","1","0","0","18001","0","0","61001007","1","600000089"
"0","1","0","0","0","0","36","0","0","620300016","600110191","19001","61001005","0","30","18","0","0","1","0","620090116","371","0","0","0","620110016","0","0","1","0","61001004","0","1","0","0","19001","0","0","61001007","1","600000090"
"0","1","0","0","0","0","36","0","0","620300017","600110201","20001","61001005","0","30","18","0","0","1","0","620090117","375","0","0","0","620110017","0","0","1","0","61001004","0","1","0","0","20001","0","0","61001007","1","600000091"
"0","1","0","0","0","0","36","0","0","620300018","600110211","21001","61001005","0","30","18","0","0","1","0","620090118","381","0","0","0","620110018","0","0","1","0","61001004","0","1","0","0","21001","0","0","61001007","1","600000092"
"0","1","0","0","0","0","36","0","0","620300019","600110221","22001","61001005","0","30","18","0","0","1","0","620090119","386","0","0","0","620110019","0","0","1","0","61001004","0","1","0","0","22001","0","0","61001007","1","600000093"
"0","1","0","0","0","0","36","0","0","620300020","600110231","23001","61001005","0","30","18","0","0","1","0","620090120","390","0","0","0","620110020","0","0","1","0","61001004","0","1","0","0","23001","0","0","61001007","1","600000094"
"0","1","0","0","0","0","36","0","0","620300021","600110241","24001","61001005","0","30","18","0","0","1","0","620090121","396","0","0","0","620110021","0","0","1","0","61001004","0","1","0","0","24001","0","0","61001007","1","600000095"
"0","1","0","0","0","0","36","0","0","620300022","600110251","25001","61001005","0","30","18","0","0","1","0","620090122","401","0","0","0","620110022","0","0","1","0","61001004","0","1","0","0","25001","0","0","61001007","1","600000096"
"0","1","0","0","0","0","36","0","0","620300023","600110261","26001","61001005","0","30","18","0","0","1","0","620090123","405","0","0","0","620110023","0","0","1","0","61001004","0","1","0","0","26001","0","0","61001007","1","600000097"
"0","1","0","0","0","0","36","0","0","620300024","600110271","27001","61001005","0","30","18","0","0","1","0","620090124","411","0","0","0","620110024","0","0","1","0","61001004","0","1","0","0","27001","0","0","61001007","1","600000098"
"0","1","0","0","0","0","36","0","0","620300025","600110281","28001","61001005","0","30","18","0","0","1","0","620090125","417","0","0","0","620110025","0","0","1","0","61001004","0","1","0","0","28001","0","0","61001007","1","600000099"
"0","1","0","0","0","0","36","0","0","620300026","600110291","29001","61001005","0","30","18","0","0","1","0","620090126","422","0","0","0","620110026","0","0","1","0","61001004","0","1","0","0","29001","0","0","61001007","1","600000100"
"0","1","0","0","0","0","36","0","0","620300027","600110301","30001","61001005","0","30","18","0","0","1","0","620090127","427","0","0","0","620110027","0","0","1","0","61001004","0","1","0","0","30001","0","0","61001007","1","600000101"
"0","1","0","0","0","0","36","0","0","620300028","600110311","31001","61001005","0","30","18","0","0","1","0","620090128","433","0","0","0","620110028","0","0","1","0","61001004","0","1","0","0","31001","0","0","61001007","1","600000102"
"0","1","0","0","0","0","36","0","0","620300029","600110321","32001","61001005","0","30","18","0","0","1","0","620090129","442","0","0","0","620110029","0","0","1","0","61001004","0","1","0","0","32001","0","0","61001007","1","600000103"
"0","1","0","0","0","0","36","0","0","620300030","600110331","33001","61001005","0","30","18","0","0","1","0","620090130","455","0","0","0","620110030","0","0","1","0","61001004","0","1","0","0","33001","0","0","61001007","1","600000104"
"0","1","0","0","0","0","36","0","0","620300031","600110341","34001","61001005","0","30","18","0","0","1","0","620090131","460","0","0","0","620110031","0","0","1","0","61001004","0","1","0","0","34001","0","0","61001007","1","600000105"
"0","1","0","0","0","0","36","0","0","620300032","600110351","35001","61001005","0","30","18","0","0","1","0","620090132","464","0","0","0","620110032","0","0","1","0","61001004","0","1","0","0","35001","0","0","61001007","1","600000106"
"0","1","0","0","0","0","36","0","0","620300033","600110361","36001","61001005","0","30","18","0","0","1","0","620090133","476","0","0","0","620110033","0","0","1","0","61001004","0","1","0","0","36001","0","0","61001007","1","600000107"
"0","1","0","0","0","0","36","0","0","620300034","600110371","37001","61001005","0","30","18","0","0","1","0","620090134","482","0","0","0","620110034","0","0","1","0","61001004","0","1","0","0","37001","0","0","61001007","1","600000108"
"0","1","0","0","0","0","36","0","0","620300035","600110381","38001","61001005","0","30","18","0","0","1","0","620090135","492","0","0","0","620110035","0","0","1","0","61001004","0","1","0","0","38001","0","0","61001007","1","600000109"
