2a54135e6fcc07f54380007f0ad00c491e8116a969e193d379cdb042ab12ae03,789d4701f88d7fc23da0d0ca1179a5a3f5c53e3b30b28b04f89a66ebb335a033,9e137617337e7963f9e653b27f3d516be04dd66aa2431bf8a691ebfac5dd0e51,e5b15128966bb7a69a4ddd7d544c7ba5e08d2dd511970a5e0df32ac2a6de55b7,ddd0ad9d828101d94e571cb7bab4eb42de441704c8640a0a88ae92cfd47db254,6940dcf5aedb6f845fa73ad4726f6b35ba9d735389a8b89425a865ddc6eed558,76be65cbffdff1ec42f86645af42791fd7330b83d28f45f791ea939c7cacd5f4,7996f0a41cd0a2691faf10fafd29e4ac757defee11e87cab3fd794888b1d1f36,dd3fcf323bbb4e46627010354ffa9a29147ef7d5ac01b3750edb3e8443d5abc2,3fe71a84bb2ce03b7f4a1072b580bcd15c42fec188b8352f77ba038507491007,a353b15c2452f3cb57d7f0970edaf9fc56766bc16128e48b0bb8d07eba5cfe73,4faec90a046e5695cd140a0431429ed79e43a025a319b1f99f14f78b9a1651b5,9ebebd2c01bd89e092f6f9eeb7294ed82e90680141d192ef991789867296e73d,4dd98a2fd2c2e05c708b7ebe9f7455cfd81a058b15d091d648a538c62b66fb7e,ee96524f8634f563dabf74f2a3f3d57311eb4bd89b0a72fbd35a545348f34bfc,f4bcca6002dfb4ca5b00d8e871773879f46a99ea4d2a1d7e44d7dff476e63706,328f81d3dc5296c9d6a52f23434cc482910ec608bca9de05dc5429af5200e605,537d73a99d9e5254bbef4915bc6e65d7ee1ed320a5dca5b658fda6331e0f50ac
"30","0","0","0","0","0","43","0","0","8","0","0","0","0","0","11400","91002","11400"
"30","0","0","0","0","0","44","0","0","8","0","0","0","0","0","11500","91002","11500"
"30","0","0","0","0","0","45","0","0","8","0","0","0","0","0","11600","91002","11600"
"30","0","0","0","0","0","46","0","0","8","0","0","0","0","0","11700","91002","11700"
"30","0","0","0","0","0","47","0","0","8","0","0","0","0","0","11800","91002","11800"
"30","0","0","0","0","0","48","0","0","8","0","0","0","0","0","11900","91002","11900"
"30","0","0","0","0","0","49","0","0","8","0","0","0","0","0","12000","91002","12000"
"30","0","0","0","0","0","50","0","0","8","0","0","0","0","0","12100","91002","12100"
"30","0","0","0","0","0","51","0","0","8","0","0","0","0","0","12200","91002","12200"
"30","0","0","0","0","0","52","0","0","8","0","0","0","0","0","12300","91002","12300"
"30","0","0","0","0","0","53","0","0","8","0","0","0","0","0","12400","91002","12400"
"30","0","0","0","0","0","54","0","0","8","0","0","0","0","0","12500","91002","12500"
"30","0","0","0","0","0","55","0","0","8","0","0","0","0","0","12600","91002","12600"
"30","0","0","0","0","0","56","0","0","8","0","0","0","0","0","12700","91002","12700"
"30","0","0","0","0","0","57","0","0","8","0","0","0","0","0","12800","91002","12800"
"30","0","0","0","0","0","58","0","0","8","0","0","0","0","0","12900","91002","12900"
"30","0","0","0","0","0","59","0","0","8","0","0","0","0","0","13000","91002","13000"
"30","0","0","0","0","0","60","0","0","8","0","0","0","0","0","13100","91002","13100"
"30","0","0","0","0","0","61","0","0","8","0","0","0","0","0","13200","91002","13200"
"30","0","0","0","0","0","62","0","0","8","0","0","0","0","0","13300","91002","13300"
"30","0","0","0","0","0","63","0","0","8","0","0","0","0","0","13400","91002","13400"
"30","0","0","0","0","0","64","0","0","8","0","0","0","0","0","13500","91002","13500"
"30","0","0","0","0","0","65","0","0","8","0","0","0","0","0","13600","91002","13600"
"30","0","0","0","0","0","66","0","0","8","0","0","0","0","0","13700","91002","13700"
"30","0","0","0","0","0","67","0","0","8","0","0","0","0","0","13800","91002","13800"
"30","0","0","0","0","0","68","0","0","8","0","0","0","0","0","13900","91002","13900"
"30","0","0","0","0","0","69","0","0","8","0","0","0","0","0","14000","91002","14000"
"30","0","0","0","0","0","70","0","0","8","0","0","0","0","0","14100","91002","14100"
"30","0","0","0","0","0","71","0","0","8","0","0","0","0","0","14200","91002","14200"
"30","0","0","0","0","0","72","0","0","8","0","0","0","0","0","14300","91002","14300"
"30","0","0","0","0","0","73","0","0","8","0","0","0","0","0","14400","91002","14400"
"30","0","0","0","0","0","74","0","0","8","0","0","0","0","0","14500","91002","14500"
"30","0","0","0","0","0","75","0","0","8","0","0","0","0","0","14600","91002","14600"
"30","0","0","0","0","0","76","0","0","8","0","0","0","0","0","14700","91002","14700"
"30","0","0","0","0","0","77","0","0","8","0","0","0","0","0","14800","91002","14800"
"30","0","0","0","0","0","78","0","0","8","0","0","0","0","0","14900","91002","14900"
"30","0","0","0","0","0","79","0","0","8","0","0","0","0","0","15000","91002","15000"
