eb63a06d8d9f3bbe2d5a8d7e89a03d71a0de04bec1099215b3fcd609776471de,780bb6d3eb5a15114cfdbfdc49796e8c325897940cf3720e1a47561b6eb3281e,c75fb11c049fa302e8e1c43357cdaebc9eb660e7a65954a4443b4526a98009e7,6135dcb680e4452fc04d9360942527b301b79ab358e11b79f27e92d0bb8f7981,20ced317c084934d026e47e77e08a33aa00cfe1459560cd2b2520854fe0634a3,7d16c18acb5cb2afd3b5fd21cf0560e7b062535999d964bb3a6d2ec771edc123,d62eef8b4c057da23cdf301b23d3ef888c3b23f66accd77e64dd71760911e513,d031042534a1538ff73dac9c491206f489bda2ffc709256102fc58e7609a7f77,ec264a59ef2d1d1f2431bdc14bd9c417b6c69438023a39d38d52a0dcbf733f81,0de246afde638b9e1470e89da7494c3ca650e9e4b79c2132d108f922a19df0f9,6e41569b15f9220dd8f32127e27ed6ea0fb7ddc758e6d16b9235fd31e1b31cd9,19b5062505366accd47282c9c9cfdcd0c6c0d139381d165dfd69639956c0ac30,9d71d4851967652c8ea2186951eb5683f9d1641c325ccfd3d8787b82c5a1cf01,f89382e8c672697389ff2e4c23b41f57725d412057c249cf9a7fdb0aadaf6ebb,ef6e4d541e61b3acb73883601f35552d261f0aba9a1973c90b122a718e9ed51b,31ab3c2fb9876e7ed73c399ffa1f4cc4945f14b815023805fbd2c154840e2767,dd2386798a2b6cafc97bfec9879d6fc01ac95a7048d3314a13ed88eef3098d78,b0d91d9047abd4df774dc2d5aca3dfd6d7138304eacaa9272c7fc763042dc4a2,72bf43116c798cb69cf9f212b3d122e2322091781dda019ace2c65eb1649b260
"104401","0","0","94000","0","0","0","0","120","41044","0","20000000","0","1104401","1","12","0","31044","2"
"104501","0","0","94000","0","0","0","0","120","41045","0","20000000","0","1104501","1","12","0","31045","2"
"104601","0","0","94000","0","0","0","0","120","41046","0","20000000","0","1104601","1","12","0","31046","2"
"104701","0","0","94000","0","0","0","0","120","41047","0","20000000","0","1104701","1","12","0","31047","2"
"104801","0","0","94000","0","0","0","0","120","41048","0","20000000","0","1104801","1","12","0","31048","2"
"104901","0","0","94000","0","0","0","0","120","41049","0","20000000","0","1104901","1","12","0","31049","2"
"105001","0","0","94000","0","0","0","0","120","41050","0","20000000","0","1105001","1","12","0","31050","2"
"105101","0","0","94000","0","0","0","0","120","41051","0","20000000","0","1105101","1","12","0","31051","2"
"105201","0","0","94000","0","0","0","0","120","41052","0","20000000","0","1105201","1","12","0","31052","2"
"105301","0","0","94000","0","0","0","0","120","41053","0","20000000","0","1105301","1","12","0","31053","2"
"105401","0","0","94000","0","0","0","0","120","41054","0","20000000","0","1105401","1","12","0","31054","2"
"105501","0","0","94000","0","0","0","0","120","41055","0","20000000","0","1105501","1","12","0","31055","2"
"105601","0","0","94000","0","0","0","0","120","41056","0","20000000","0","1105601","1","12","0","31056","2"
"105701","0","0","94000","0","0","0","0","120","41057","0","20000000","0","1105701","1","12","0","31057","2"
"105801","0","0","94000","0","0","0","0","120","41058","0","20000000","0","1105801","1","12","0","31058","2"
"105901","0","0","94000","0","0","0","0","120","41059","0","20000000","0","1105901","1","12","0","31059","2"
"106001","0","0","94000","0","0","0","0","120","41060","0","20000000","0","1106001","1","12","0","31060","2"
"106101","0","0","94000","0","0","0","0","40","41061","0","30000000","0","1106101","1","12","0","31061","2"
"106301","0","0","94000","0","0","0","0","120","41063","0","20000000","0","1106301","1","12","0","31063","2"
"106401","0","0","94000","0","0","0","0","120","41064","0","20000000","0","1106401","1","12","0","31064","2"
"106501","0","0","94000","0","0","0","0","120","41065","0","20000000","0","1106501","1","12","0","31065","2"
"106601","0","0","94000","0","0","0","0","120","41066","0","20000000","0","1106601","1","12","0","31066","2"
"106701","0","0","94000","0","0","0","0","40","41067","0","30000000","0","1106701","1","12","0","31067","2"
"106801","0","0","94000","0","0","0","0","40","41068","0","30000000","0","1106801","1","12","0","31068","2"
"106901","0","0","94000","0","0","0","0","40","41069","0","30000000","0","1106901","1","12","0","31069","2"
"107001","0","0","94000","0","0","0","0","40","41070","0","30000000","0","1107001","1","12","0","31070","2"
"107101","0","0","94000","0","0","0","0","40","41071","0","30000000","0","1107101","1","12","0","31071","2"
"107501","0","0","94000","0","0","0","0","40","41075","0","30000000","0","1107501","1","12","0","31075","2"
"107601","0","0","94000","0","0","0","0","40","41076","0","30000000","0","1107601","1","12","0","31076","2"
"107701","0","0","94000","0","0","0","0","40","41077","0","30000000","0","1107701","1","12","0","31077","2"
"107801","0","0","94000","0","0","0","0","40","41078","0","30000000","0","1107801","1","12","0","31078","2"
"107901","0","0","94000","0","0","0","0","40","41079","0","30000000","0","1107901","1","12","0","31079","2"
"108001","0","0","94000","0","0","0","0","40","41080","0","30000000","0","1108001","1","12","0","31080","2"
"108101","0","0","94000","0","0","0","0","40","41081","0","30000000","0","1108101","1","12","0","31081","2"
"108201","0","0","94000","0","0","0","0","40","41082","0","30000000","0","1108201","1","12","0","31082","2"
"108301","0","0","94000","0","0","0","0","40","41083","0","30000000","0","1108301","1","12","0","31083","2"
"108401","0","0","94000","0","0","0","0","40","41084","0","30000000","0","1108401","1","12","0","31084","2"
"108501","0","0","94000","0","0","0","0","40","41085","0","30000000","0","1108501","1","12","0","31085","2"
"108601","0","0","94000","0","0","0","0","40","41086","0","30000000","0","1108601","1","12","0","31086","2"
"108701","0","0","94000","0","0","0","0","40","41087","0","30000000","0","1108701","1","12","0","31087","2"
"108801","0","0","94000","0","0","0","0","40","41088","0","30000000","0","1108801","1","12","0","31088","2"
"108901","0","0","94000","0","0","0","0","40","41089","0","30000000","0","1108901","1","12","0","31089","2"
"109001","0","0","94000","0","0","0","0","40","41090","0","30000000","0","1109001","1","12","0","31090","2"
"109101","0","0","94000","0","0","0","0","40","41091","0","30000000","0","1109101","1","12","0","31091","2"
"109201","0","0","94000","0","0","0","0","120","41092","0","20000000","0","1109201","1","12","0","31092","2"
"109301","0","0","94000","0","0","0","0","40","41093","0","30000000","0","1109301","1","12","0","31093","2"
"109401","0","0","94000","0","0","0","0","120","41094","0","20000000","0","1109401","1","12","0","31094","2"
"109501","0","0","94000","0","0","0","0","120","41095","0","20000000","0","1109501","1","12","0","31095","2"
"109601","0","0","94000","0","0","0","0","120","41096","0","20000000","0","1109601","1","12","0","31096","2"
"109701","0","0","94000","0","0","0","0","40","41097","0","30000000","0","1109701","1","12","0","31097","2"
"109801","0","0","94000","0","0","0","0","40","41098","0","30000000","0","1109801","1","12","0","31098","2"
"109901","0","0","94000","0","0","0","0","40","41099","0","30000000","0","1109901","1","12","0","31099","2"
"110001","0","0","94000","0","0","0","0","40","41100","0","30000000","0","1110001","1","12","0","31100","2"
"110101","0","0","94000","0","0","0","0","40","41101","0","30000000","0","1110101","1","12","0","31101","2"
"110301","0","0","94000","0","0","0","0","40","41103","0","30000000","0","1110301","1","12","0","31103","2"
"110401","0","0","94000","0","0","0","0","40","41104","0","30000000","0","1110401","1","12","0","31104","2"
"110501","0","0","94000","0","0","0","0","40","41105","0","30000000","0","1110501","1","12","0","31105","2"
"110601","0","0","94000","0","0","0","0","40","41106","0","30000000","0","1110601","1","12","0","31106","2"
"110701","0","0","94000","0","0","0","0","120","41107","0","20000000","0","1110701","1","12","0","31107","2"
"110801","0","0","94000","0","0","0","0","120","41108","0","20000000","0","1110801","1","12","0","31108","2"
"110901","0","0","94000","0","0","0","0","120","41109","0","20000000","0","1110901","1","12","0","31109","2"
"111001","0","0","94000","0","0","0","0","120","41110","0","20000000","0","1111001","1","12","0","31110","2"
"111101","0","0","94000","0","0","0","0","40","41111","0","30000000","0","1111101","1","12","0","31111","2"
"111201","0","0","94000","0","0","0","0","40","41112","0","30000000","0","1111201","1","12","0","31112","2"
"111301","0","0","94000","0","0","0","0","120","41113","0","20000000","0","1111301","1","12","0","31113","2"
"111401","0","0","94000","0","0","0","0","120","41114","0","20000000","0","1111401","1","12","0","31114","2"
"111501","0","0","94000","0","0","0","0","40","41115","0","30000000","0","1111501","1","12","0","31115","2"
"111601","0","0","94000","0","0","0","0","40","41116","0","30000000","0","1111601","1","12","0","31116","2"
"111701","0","0","94000","0","0","0","0","120","41117","0","20000000","0","1111701","1","12","0","31117","2"
"111801","0","0","94000","0","0","0","0","40","41118","0","30000000","0","1111801","1","12","0","31118","2"
"111901","0","0","94000","0","0","0","0","40","41119","0","30000000","0","1111901","1","12","0","31119","2"
"112001","0","0","94000","0","0","0","0","40","41120","0","30000000","0","1112001","1","12","0","31120","2"
"112101","0","0","94000","0","0","0","0","40","41121","0","30000000","0","1112101","1","12","0","31121","2"
"112201","0","0","94000","0","0","0","0","120","41122","0","20000000","0","1112201","1","12","0","31122","2"
"112301","0","0","94000","0","0","0","0","40","41123","0","30000000","0","1112301","1","12","0","31123","2"
"112401","0","0","94000","0","0","0","0","40","41124","0","30000000","0","1112401","1","12","0","31124","2"
"112501","0","0","94000","0","0","0","0","40","41125","0","30000000","0","1112501","1","12","0","31125","2"
"112601","0","0","94000","0","0","0","0","40","41126","0","30000000","0","1112601","1","12","0","31126","2"
"112701","0","0","94000","0","0","0","0","120","41127","0","20000000","0","1112701","1","12","0","31127","2"
"112801","0","0","94000","0","0","0","0","120","41128","0","20000000","0","1112801","1","12","0","31128","2"
"112901","0","0","94000","0","0","0","0","120","41129","0","20000000","0","1112901","1","12","0","31129","2"
"113001","0","0","94000","0","0","0","0","40","41130","0","30000000","0","1113001","1","12","0","31130","2"
"113101","0","0","94000","0","0","0","0","40","41131","0","30000000","0","1113101","1","12","0","31131","2"
"113201","0","0","94000","0","0","0","0","40","41132","0","30000000","0","1113201","1","12","0","31132","2"
"113301","0","0","94000","0","0","0","0","120","41133","0","20000000","0","1113301","1","12","0","31133","2"
"113401","0","0","94000","0","0","0","0","40","41134","0","30000000","0","1113401","1","12","0","31134","2"
"113501","0","0","94000","0","0","0","0","40","41135","0","30000000","0","1113501","1","12","0","31135","2"
"113601","0","0","94000","0","0","0","0","120","41136","0","20000000","0","1113601","1","12","0","31136","2"
"113701","0","0","94000","0","0","0","0","120","41137","0","20000000","0","1113701","1","12","0","31137","2"
"113801","0","0","94000","0","0","0","0","120","41138","0","20000000","0","1113801","1","12","0","31138","2"
"113901","0","0","94000","0","0","0","0","40","41139","0","30000000","0","1113901","1","12","0","31139","2"
"114001","0","0","94000","0","0","0","0","120","41140","0","20000000","0","1114001","1","12","0","31140","2"
"114101","0","0","94000","0","0","0","0","40","41141","0","30000000","0","1114101","1","12","0","31141","2"
"114201","0","0","94000","0","0","0","0","120","41142","0","20000000","0","1114201","1","12","0","31142","2"
"114301","0","0","94000","0","0","0","0","120","41143","0","20000000","0","1114301","1","12","0","31143","2"
"114401","0","0","94000","0","0","0","0","40","41144","0","30000000","0","1114401","1","12","0","31144","2"
"114501","0","0","94000","0","0","0","0","120","41145","0","20000000","0","1114501","1","12","0","31145","2"
"114601","0","0","94000","0","0","0","0","40","41146","0","30000000","0","1114601","1","12","0","31146","2"
"114701","0","0","94000","0","0","0","0","40","41147","0","30000000","0","1114701","1","12","0","31147","2"
"115001","0","0","94000","0","0","0","0","40","41150","0","30000000","0","1115001","1","12","0","31150","2"
"115501","0","0","94000","0","0","0","0","40","41155","0","30000000","0","1115501","1","12","0","31155","2"
"115601","0","0","94000","0","0","0","0","40","41156","0","30000000","0","1115601","1","12","0","31156","2"
"115701","0","0","94000","0","0","0","0","120","41157","0","20000000","0","1115701","1","12","0","31157","2"
"115801","0","0","94000","0","0","0","0","40","41158","0","30000000","0","1115801","1","12","0","31158","2"
"115901","0","0","94000","0","0","0","0","120","41159","0","20000000","0","1115901","1","12","0","31159","2"
"116001","0","0","94000","0","0","0","0","120","41160","0","20000000","0","1116001","1","12","0","31160","2"
"116201","0","0","94000","0","0","0","0","120","41162","0","20000000","0","1116201","1","12","0","31162","2"
"116301","0","0","94000","0","0","0","0","120","41163","0","20000000","0","1116301","1","12","0","31163","2"
"116401","0","0","94000","0","0","0","0","120","41164","0","20000000","0","1116401","1","12","0","31164","2"
"116501","0","0","94000","0","0","0","0","120","41165","0","20000000","0","1116501","1","12","0","31165","2"
"116601","0","0","94000","0","0","0","0","120","41166","0","20000000","0","1116601","1","12","0","31166","2"
"116701","0","0","94000","0","0","0","0","120","41167","0","20000000","0","1116701","1","12","0","31167","2"
"116801","0","0","94000","0","0","0","0","40","41168","0","30000000","0","1116801","1","12","0","31168","2"
"116901","0","0","94000","0","0","0","0","120","41169","0","20000000","0","1116901","1","12","0","31169","2"
"117001","0","0","94000","0","0","0","0","40","41170","0","30000000","0","1117001","1","12","0","31170","2"
"117101","0","0","94000","0","0","0","0","120","41171","0","20000000","0","1117101","1","12","0","31171","2"
"117201","0","0","94000","0","0","0","0","40","41172","0","30000000","0","1117201","1","12","0","31172","2"
"117301","0","0","94000","0","0","0","0","120","41173","0","20000000","0","1117301","1","12","0","31173","2"
"117401","0","0","94000","0","0","0","0","40","41174","0","30000000","0","1117401","1","12","0","31174","2"
"117501","0","0","94000","0","0","0","0","120","41175","0","20000000","0","1117501","1","12","0","31175","2"
"117601","0","0","94000","0","0","0","0","120","41176","0","20000000","0","1117601","1","12","0","31176","2"
"117701","0","0","94000","0","0","0","0","40","41177","0","30000000","0","1117701","1","12","0","31177","2"
"117801","0","0","94000","0","0","0","0","40","41178","0","30000000","0","1117801","1","12","0","31178","2"
"117901","0","0","94000","0","0","0","0","120","41179","0","20000000","0","1117901","1","12","0","31179","2"
"118001","0","0","94000","0","0","0","0","40","41180","0","30000000","0","1118001","1","12","0","31180","2"
"118101","0","0","94000","0","0","0","0","40","41181","0","30000000","0","1118101","1","12","0","31181","2"
"118201","0","0","94000","0","0","0","0","40","41182","0","30000000","0","1118201","1","12","0","31182","2"
"118501","0","0","94000","0","0","0","0","40","41185","0","30000000","0","1118501","1","12","0","31185","2"
"118601","0","0","94000","0","0","0","0","40","41186","0","30000000","0","1118601","1","12","0","31186","2"
"119001","0","0","94000","0","0","0","0","120","41190","0","20000000","0","1119001","1","12","0","31190","2"
"119101","0","0","94000","0","0","0","0","120","41191","0","20000000","0","1119101","1","12","0","31191","2"
"119201","0","0","94000","0","0","0","0","40","41192","0","30000000","0","1119201","1","12","0","31192","2"
"119301","0","0","94000","0","0","0","0","120","41193","0","20000000","0","1119301","1","12","0","31193","2"
"119901","0","0","94000","0","0","0","0","40","41199","0","30000000","0","1119901","1","12","0","31199","2"
"120001","0","0","94000","0","0","0","0","40","41200","0","30000000","0","1120001","1","12","0","31200","2"
"120701","0","0","94000","0","0","0","0","40","41207","0","30000000","0","1120701","1","12","0","31207","2"
"120801","0","0","94000","0","0","0","0","40","41208","0","30000000","0","1120801","1","12","0","31208","2"
"120901","0","0","94000","0","0","0","0","40","41209","0","30000000","0","1120901","1","12","0","31209","2"
"121001","0","0","94000","0","0","0","0","40","41210","0","30000000","0","1121001","1","12","0","31210","2"
"121101","0","0","94000","0","0","0","0","40","41211","0","30000000","0","1121101","1","12","0","31211","2"
"121201","0","0","94000","0","0","0","0","40","41212","0","30000000","0","1121201","1","12","0","31212","2"
"121301","0","0","94000","0","0","0","0","120","41213","0","20000000","0","1121301","1","12","0","31213","2"
"121401","0","0","94000","0","0","0","0","120","41214","0","20000000","0","1121401","1","12","0","31214","2"
"121501","0","0","94000","0","0","0","0","40","41215","0","30000000","0","1121501","1","12","0","31215","2"
"121601","0","0","94000","0","0","0","0","120","41216","0","20000000","0","1121601","1","12","0","31216","2"
"121901","0","0","94000","0","0","0","0","120","41219","0","20000000","0","1121901","1","12","0","31219","2"
"122001","0","0","94000","0","0","0","0","120","41220","0","20000000","0","1122001","1","12","0","31220","2"
"122101","0","0","94000","0","0","0","0","40","41221","0","30000000","0","1122101","1","12","0","31221","2"
"122201","0","0","94000","0","0","0","0","120","41222","0","20000000","0","1122201","1","12","0","31222","2"
"122301","0","0","94000","0","0","0","0","120","41223","0","20000000","0","1122301","1","12","0","31223","2"
"122401","0","0","94000","0","0","0","0","40","41224","0","30000000","0","1122401","1","12","0","31224","2"
"122501","0","0","94000","0","0","0","0","40","41225","0","30000000","0","1122501","1","12","0","31225","2"
"122601","0","0","94000","0","0","0","0","120","41226","0","20000000","0","1122601","1","12","0","31226","2"
"122701","0","0","94000","0","0","0","0","120","41227","0","20000000","0","1122701","1","12","0","31227","2"
"122801","0","0","94000","0","0","0","0","40","41228","0","30000000","0","1122801","1","12","0","31228","2"
"122901","0","0","94000","0","0","0","0","40","41229","0","30000000","0","1122901","1","12","0","31229","2"
"123001","0","0","94000","0","0","0","0","40","41230","0","30000000","0","1123001","1","12","0","31230","2"
"123101","0","0","94000","0","0","0","0","120","41231","0","20000000","0","1123101","1","12","0","31231","2"
"123201","0","0","94000","0","0","0","0","120","41232","0","20000000","0","1123201","1","12","0","31232","2"
"123301","0","0","94000","0","0","0","0","40","41233","0","30000000","0","1123301","1","12","0","31233","2"
"123501","0","0","94000","0","0","0","0","40","41235","0","30000000","0","1123501","1","12","0","31235","2"
"123601","0","0","94000","0","0","0","0","40","41236","0","30000000","0","1123601","1","12","0","31236","2"
"123701","0","0","94000","0","0","0","0","120","41237","0","20000000","0","1123701","1","12","0","31237","2"
"123801","0","0","94000","0","0","0","0","40","41238","0","30000000","0","1123801","1","12","0","31238","2"
"123901","0","0","94000","0","0","0","0","120","41239","0","20000000","0","1123901","1","12","0","31239","2"
"124001","0","0","94000","0","0","0","0","40","41240","0","30000000","0","1124001","1","12","0","31240","2"
"124101","0","0","94000","0","0","0","0","40","41241","0","30000000","0","1124101","1","12","0","31241","2"
"124201","0","0","94000","0","0","0","0","120","41242","0","20000000","0","1124201","1","12","0","31242","2"
"124601","0","0","94000","0","0","0","0","40","41246","0","30000000","0","1124601","1","12","0","31246","2"
"124701","0","0","94000","0","0","0","0","40","41247","0","30000000","0","1124701","1","12","0","31247","2"
"124501","0","0","94000","0","0","0","0","40","41245","0","30000000","0","1124501","1","12","0","31245","2"
"124801","0","0","94000","0","0","0","0","40","41248","0","30000000","0","1124801","1","12","0","31248","2"
"124901","0","0","94000","0","0","0","0","40","41249","0","30000000","0","1124901","1","12","0","31249","2"
"125001","0","0","94000","0","0","0","0","40","41250","0","30000000","0","1125001","1","12","0","31250","2"
"125101","0","0","94000","0","0","0","0","120","41251","0","20000000","0","1125101","1","12","0","31251","2"
"125201","0","0","94000","0","0","0","0","120","41252","0","20000000","0","1125201","1","12","0","31252","2"
"125301","0","0","94000","0","0","0","0","40","41253","0","30000000","0","1125301","1","12","0","31253","2"
"125401","0","0","94000","0","0","0","0","120","41254","0","20000000","0","1125401","1","12","0","31254","2"
"125501","0","0","94000","0","0","0","0","40","41255","0","30000000","0","1125501","1","12","0","31255","2"
"125601","0","0","94000","0","0","0","0","40","41256","0","30000000","0","1125601","1","12","0","31256","2"
"125701","0","0","94000","0","0","0","0","40","41257","0","30000000","0","1125701","1","12","0","31257","2"
"125801","0","0","94000","0","0","0","0","120","41258","0","20000000","0","1125801","1","12","0","31258","2"
"126001","0","0","94000","0","0","0","0","120","41260","0","20000000","0","1126001","1","12","0","31260","2"
"126101","0","0","94000","0","0","0","0","120","41261","0","20000000","0","1126101","1","12","0","31261","2"
"126201","0","0","94000","0","0","0","0","40","41262","0","30000000","0","1126201","1","12","0","31262","2"
"126301","0","0","94000","0","0","0","0","120","41263","0","20000000","0","1126301","1","12","0","31263","2"
"126401","0","0","94000","0","0","0","0","40","41264","0","30000000","0","1126401","1","12","0","31264","2"
"126701","0","0","94000","0","0","0","0","40","41267","0","30000000","0","1126701","1","12","0","31267","2"
"126501","0","0","94000","0","0","0","0","40","41265","0","30000000","0","1126501","1","12","0","31265","2"
"126601","0","0","94000","0","0","0","0","40","41266","0","30000000","0","1126601","1","12","0","31266","2"
"126801","0","0","94000","0","0","0","0","120","41268","0","20000000","0","1126801","1","12","0","31268","2"
"126901","0","0","94000","0","0","0","0","40","41269","0","30000000","0","1126901","1","12","0","31269","2"
"127001","0","0","94000","0","0","0","0","40","41270","0","30000000","0","1127001","1","12","0","31270","2"
"127101","0","0","94000","0","0","0","0","40","41271","0","30000000","0","1127101","1","12","0","31271","2"
"127201","0","0","94000","0","0","0","0","40","41272","0","30000000","0","1127201","1","12","0","31272","2"
"127301","0","0","94000","0","0","0","0","120","41273","0","20000000","0","1127301","1","12","0","31273","2"
"127501","0","0","94000","0","0","0","0","40","41275","0","30000000","0","1127501","1","12","0","31275","2"
"127601","0","0","94000","0","0","0","0","120","41276","0","20000000","0","1127601","1","12","0","31276","2"
"127701","0","0","94000","0","0","0","0","120","41277","0","20000000","0","1127701","1","12","0","31277","2"
"127801","0","0","94000","0","0","0","0","120","41278","0","20000000","0","1127801","1","12","0","31278","2"
"127901","0","0","94000","0","0","0","0","40","41279","0","30000000","0","1127901","1","12","0","31279","2"
"128001","0","0","94000","0","0","0","0","120","41280","0","20000000","0","1128001","1","12","0","31280","2"
"128301","0","0","94000","0","0","0","0","40","41283","0","30000000","0","1128301","1","12","0","31283","2"
"128401","0","0","94000","0","0","0","0","40","41284","0","30000000","0","1128401","1","12","0","31284","2"
"128501","0","0","94000","0","0","0","0","40","41285","0","30000000","0","1128501","1","12","0","31285","2"
"128701","0","0","94000","0","0","0","0","40","41287","0","30000000","0","1128701","1","12","0","31287","2"
"128801","0","0","94000","0","0","0","0","40","41288","0","30000000","0","1128801","1","12","0","31288","2"
"128901","0","0","94000","0","0","0","0","40","41289","0","30000000","0","1128901","1","12","0","31289","2"
"129001","0","0","94000","0","0","0","0","40","41290","0","30000000","0","1129001","1","12","0","31290","2"
"129301","0","0","94000","0","0","0","0","40","41293","0","30000000","0","1129301","1","12","0","31293","2"
"129401","0","0","94000","0","0","0","0","120","41294","0","20000000","0","1129401","1","12","0","31294","2"
"129501","0","0","94000","0","0","0","0","40","41295","0","30000000","0","1129501","1","12","0","31295","2"
"129601","0","0","94000","0","0","0","0","40","41296","0","30000000","0","1129601","1","12","0","31296","2"
"129701","0","0","94000","0","0","0","0","40","41297","0","30000000","0","1129701","1","12","0","31297","2"
"129801","0","0","94000","0","0","0","0","40","41298","0","30000000","0","1129801","1","12","0","31298","2"
"129901","0","0","94000","0","0","0","0","120","41299","0","20000000","0","1129901","1","12","0","31299","2"
"130001","0","0","94000","0","0","0","0","40","41300","0","30000000","0","1130001","1","12","0","31300","2"
"130101","0","0","94000","0","0","0","0","40","41301","0","30000000","0","1130101","1","12","0","31301","2"
"130201","0","0","94000","0","0","0","0","40","41302","0","30000000","0","1130201","1","12","0","31302","2"
