57f212105f6d378f9d856cc5483fd7d85a6ac11eb07bb4f51291304824c3eba4,96dcb2292f118becc8e3ab6c596e7ba180731c751434b2a254ab8dc696194217,0feed4bce3f22468445a76ea34caa3743193b265c158938b175d4d092c8b7f0b,6be153697ed699184453f9787950e8e5b4be21560b60f1ccb51cd1936579c50f,e09b1af6975aa8fa49c240d7ca6994b3569cf644e85c2458a86d623124c9ec25,70f986128c4f889fe42c2a199b0ae253e51b56f13ec36f87f82b5310fda704c1,140e17f6573d59b2094244d912f68ea3da73235f6b2acccd0151e16ee0cf4e62,0ec1cf2b9815d2e709629031bb048f9000eae66abad7523c0bc982f0bd747b21,842615566f17b588b09bb2bf817a86dcdd67068d386e16c415cf589e1b5aef07,882806a7b0b87ef401e7c2e3f80d881ecfbc8fc134d6018db173739468ea9d11,862a5e84a556b736485042d96c1d0db34ffea6605ddfb983cdd69c9ff726b12e,cbb7edbb0b35403fe4a0bfc36a67ecbb1d601a88bd78b9e6cb09f7a14e001e35,82e63ceba18e545166f5ea4545c1ccc78fabefea7d7c0b790b6d814822286624,9e18d785b899bdcea812c919415c6c36f7d04512ed129403335b6a3da6df65c2,68df30b432180ccf91f1a9ac57e61375fb2aad75cb50667eb8b785755ee21f57,59939a0bb4aae69e741b6f5b8cab43f5eddc6fea1a12233a73afd56ca18fa66a,633eb38b8be453c89eb1d0b22e6013576727c84e7be716aeb06c830281f080d6,a957442ff5e169d66b82fcd057195b24b9d2929e001b5f6018905c935ffebc06,0ef35ed50136206ab9ca21e1a65da505d51921385081f3575cb769d078b993ec,4ab545406f84c14d1ee6e1cbfab402ee0e5fa22dafc7d11b59046f8823363568,767598cc2559e08252d06d2daada078dfcf937c7e88ead5e39e4bf474412f229,f1d78e6ca665cef0fe4221ae68d46b314115ad7189c8bacecef9efccb4f41182,37290ce790e370379773e61bb6fe458646caab3682c82ee7d4e210b118dfd44c,33744285951d3d8d624d5d58bd06f44369d9097ce730c86951002eb8d32695d2,e4ed5bebf013aa6e4abbb4b4de568b684908c1bb1d22830cfa76561678097d59,78c1500ac1633c69bfee9a156c5fe7864c4ba65244fad2152b4a26d4be3103d6,b57e1a35f39ae5f6dff8c4b01455d75e485d2d3e48d2f97ffcb2792811479854,65f6de32e094de2484dd980e7749b3832d7485db32102bf8fd5d0c6974a04f66,efa930f4eee4e2138e7bcff99287847206576ccc3b9697703dc5ad457757eba9,27c13d1728aa2dc6ed9f2cca123796ebfec171ce9d98473eea339f5f8b5797da,3d6b6b23f8ac3ede7f12c0a8cf65ed2ef626877ebbc6f6e254d34dc1e7b27e58,0ba08672db5d8a4b40ccb3dcef55929425b4d8f9731a6311d9cb8c6a36e9a550,e0fbde1a0feadbeccaecb1b2b1ccc7fd668a55077a23389212f5ed805f62e962,e4a129aff882221b013235d7c88a12ddf907955dd28f1052bf9fe63985143936,3885dffffbab4568a523a727ca8d519a070f4ea55ad0aecb464e34341293abe1,51dd15a87bea093e3868d1150170d943790d862d9f825ba33b1e80aef12fdab5,74860263d806d4ad0b03ebf991037a3f6f8344709bedf2ef56dc25bde58f6590,2607a77722f6ca19372724eea6062d6dcd4f61e9de58e6bb5cc4741ae3a871c5,9c423189557fcc86b4ffbe048e46f4c908b2a8b52f2a7c993357b46eae243af2,c963d6f1ed7b9d729b080726b722085f5614ca48dc8290100657b318108b6b71,c8511204dbff2a2ffe06df5b23580e38c8a7b8bee5ead1b9aed7e1a1ac9ed775,58937da5957d26a83c533897d1b9cdba890dffdb92f519905e3857dc59cffe48,90babdffbc8058c09c0e8a0c29ea2a6906d20814df38bba07829348fe0e9a671,382c2d8afb041332984277d3668d11973d5133aab7ef7b150007825a604b2a0e,18c977ee8d50c7cdecf6c1e78a44e83cb725e559112469e323378cfd4536b266,530484e4a82db2494b6e833969a3bf5bcc9400f7448d9d074cef183ecdf87045,e8cb5ae02cbf52f51bd0c0ca1c3e1e5864063e938bcc1ad59f3734d2d32f4675
"14","0","0","10006101","10006","100000","1","1000601","0","0","770","1","0","1.5","81000605","0.03","0","0","1","610006011","510061","10006101","0.8","0","2018/08/31 12:00:00","81000605","0","610006001","0.6","bgm_M131","120","2018/09/25 14:59:59","0","0","20","-40","0","90","5006301","0","ボスバトル（NORMAL）","888","0","1","0","bgm_M131","0"
"14","0","0","10006201","10006","100000","1","1000602","0","0","450","2","0","1.5","81000606","0.03","0","0","1","610006021","510062","10006201","0.8","0","2018/08/31 12:00:00","81000606","0","610006002","0.6","bgm_M131","120","2018/09/25 14:59:59","0","0","30","-40","0","90","5006302","0","ボスバトル（HARD）","42","0","1","0","bgm_M131","0"
"-60","0","0","10006201","10006","100000","1","1000603","0","0","450","3","0","1.5","81000606","0.03","0","0","1","610006031","510062","10006301","0.8","1","2018/08/31 12:00:00","81000606","0","610006003","0.6","bgm_M131","120","2018/09/25 14:59:59","0","0","30","-40","0","90","5006308","0","ボスバトル（VERYHARD）","500","0","1","0","bgm_M131","0"
"10","0","0","10007103","10007","100000","1","1000701","0","0","770","1","0","1.3","81000705","0.03","0","0","1","610007011","510071","10007101","1","0","2018/09/30 12:00:00","81000705","-50","610007001","0.6","bgm_M138","140","2018/10/22 14:59:59","0","0","20","-40","0","90","5007301","0","ボスバトル（NORMAL）","482","0","1","0","bgm_M138","0"
"-186","0","0","10007201","10007","100000","1","1000702","0","0","450","2","0","1.3","81000706","0.03","0","0","1","610007021","510072","10007201","1","0","2018/09/30 12:00:00","81000706","-50","610007002","0.6","bgm_M138","140","2018/10/22 14:59:59","0","0","30","-40","0","90","5007302","0","ボスバトル（HARD）","-333","0","1.3","0","bgm_M138","0"
"-85","0","0","10007201","10007","100000","1","1000703","0","0","450","3","0","1.3","81000706","0.03","0","0","1","610007031","510072","10007301","1","1","2018/09/30 12:00:00","81000706","-50","610007003","0.6","bgm_M138","140","2018/10/22 14:59:59","0","0","30","-40","0","90","5007308","0","ボスバトル（VERYHARD）","455","0","1.3","0","bgm_M138","0"
"-110","0","0","10008101","10008","100000","1","1000801","0","0","770","1","0","1.5","81000805","0.03","0","0","1","610008011","510081","10008101","1","0","2018/10/31 12:00:00","81000805","-50","610008001","0.6","bgm_M165","100","2018/11/18 14:59:59","0","0","20","-40","0","90","5008301","0","ボスバトル（NORMAL）","1400","0","1","0","bgm_M165","0"
"-160","0","0","10008201","10008","100000","1","1000802","0","0","450","2","0","1.5","81000806","0.03","0","0","1","610008021","510082","10008201","0.8","0","2018/10/31 12:00:00","81000806","-50","610008002","0.6","bgm_M165","100","2018/11/18 14:59:59","0","0","30","-40","0","90","5008302","0","ボスバトル（HARD）","-175","0","1","0","bgm_M165","0"
"-80","0","0","10008201","10008","100000","1","1000803","0","0","450","3","0","1.5","81000806","0.03","0","0","1","610008031","510082","10008301","0.8","1","2018/10/31 12:00:00","81000806","-50","610008003","0.6","bgm_M165","100","2018/11/18 14:59:59","0","0","30","-40","0","90","5008308","0","ボスバトル（VERYHARD）","450","0","1","0","bgm_M165","0"
"-56","0","0","10009101","10009","100000","1","1000901","0","0","770","1","0","1.5","81000905","0.03","0","0","1","610009011","510091","10009101","0.8","0","2018/11/30 12:00:00","81000905","-50","610009001","0.8","bgm_M172","100","2018/12/18 14:59:59","0","0","20","-40","0","90","5009301","0","ボスバトル（NORMAL）","885","0","1.1","0","bgm_M172","0"
"37","0","0","10009201","10009","100000","1","1000902","0","0","450","2","0","1.5","81000906","0.03","0","0","1","610009021","510092","10009201","0.8","0","2018/11/30 12:00:00","81000906","-50","610009002","0.8","bgm_M172","100","2018/12/18 14:59:59","0","0","30","-40","0","90","5009302","0","ボスバトル（HARD）","-404","0","1.1","0","bgm_M172","0"
"-104","0","0","10009201","10009","100000","1","1000903","0","0","450","3","0","1.5","81000906","0.03","0","0","1","610009031","510092","10009301","0.8","1","2018/11/30 12:00:00","81000906","-50","610009003","0.8","bgm_M172","100","2018/12/18 14:59:59","0","0","30","-40","0","90","5009308","0","ボスバトル（VERYHARD）","442","0","1.1","0","bgm_M172","0"
"770","0","0","10010101","10010","100000","1","1001001","0","0","450","1","0","1.5","81001005","0.03","0","0","1","610010011","510101","10010101","1","0","2018/12/31 12:00:00","81001005","-50","610010001","0.6","bgm_M183","200","2019/01/18 14:59:59","0","0","20","770","0","90","5010301","0","ボスバトル（NORMAL）","450","0","1","0","bgm_M183","0"
"12","0","0","10010201","10010","100000","1","1001002","0","0","-173","2","0","1.5","81001006","0.03","0","0","1","610010021","510102","10010201","1","0","2018/12/31 12:00:00","81001006","-50","610010002","0.6","bgm_M183","200","2019/01/18 14:59:59","0","0","30","12","0","90","5010302","0","ボスバトル（HARD）","-173","0","1.4","0","bgm_M183","0"
"85","0","0","10010201","10010","100000","1","1001003","0","0","213","3","0","1.5","81001006","0.03","0","0","1","610010031","510102","10010301","1","1","2018/12/31 12:00:00","81001006","-50","610010003","0.6","bgm_M183","200","2019/01/18 14:59:59","0","0","30","85","0","90","5010308","0","ボスバトル（VERYHARD）","213","0","1.4","0","bgm_M183","0"
"0","0","0","0","10010","100000","1","1001004","0","0","0","4","0","1.5","81001006","0.03","0","0","1","610010041","0","10010401","0","0","2018/12/31 12:00:00","81001006","-50","610010004","0","bgm_M183","200","2019/01/18 14:59:59","0","0","0","0","0","90","0","0","0","0","0","0","0","bgm_M183","0"
"-56","0","1","10011102","10011","100000","1","1001101","0","0","770","1","0","1.4","81001105","0.03","0","0","1","610011011","510111","10011101","0.8","0","2019/01/31 12:00:00","81001105","0","610011001","0.8","bgm_M192","100","2019/02/18 14:59:59","0","3","20","-40","0","90","5011301","0","ボスバトル（NORMAL）","885","0","1.1","0","bgm_M192","0"
"49","0","1","10011201","10011","100000","1","1001102","0","0","450","2","0","1.4","81001106","0.03","0","0","1","610011021","510112","10011201","0.8","0","2019/01/31 12:00:00","81001106","0","610011002","0.8","bgm_M192","100","2019/02/18 14:59:59","0","3","30","-40","0","90","5011302","0","ボスバトル（HARD）","-67","0","1.1","0","bgm_M192","0"
"-84","0","0","10011201","10011","100000","1","1001103","0","0","450","3","0","1.4","81001106","0.03","0","0","1","610011031","510112","10011301","0.8","1","2019/01/31 12:00:00","81001106","0","610011003","0.8","bgm_M192","100","2019/02/18 14:59:59","0","0","30","-40","0","90","5011308","0","ボスバトル（VERYHARD）","470","0","1.1","0","bgm_M192","0"
"0","0","0","0","10011","100000","1","1001104","0","0","0","4","0","1.4","81001106","0.03","0","0","1","610011041","0","10011401","0","0","2019/01/31 12:00:00","81001106","0","610011004","0","bgm_M192","100","2019/02/18 14:59:59","0","0","0","0","0","90","0","0","0","0","0","0","0","bgm_M192","0"
"20","0","1","10012101","10012","100000","1","1001201","0","0","1270","1","0","1.5","81001205","0.03","0","0","1","610012011","510121","10012101","0.8","0","2019/02/28 12:00:00","81001205","-50","610012001","0.8","bgm_M209","100","2019/03/18 14:59:59","0","3","20","0","0","90","5012301","0","ボスバトル（NORMAL）","1060","0","1.1","0","bgm_M209","0"
"-175","0","1","10012201","10012","100000","1","1001202","0","0","-2","2","0","1.5","81001206","0.03","0","0","1","610012021","510122","10012201","0.8","0","2019/02/28 12:00:00","81001206","-50","610012002","0.8","bgm_M209","100","2019/03/18 14:59:59","0","3","30","-175","0","90","5012302","0","ボスバトル（HARD）","-2","0","1.1","0","bgm_M209","0"
"30","0","0","10012201","10012","100000","1","1001203","0","0","510","3","0","1.5","81001206","0.03","0","0","1","610012031","510122","10012301","0.8","1","2019/02/28 12:00:00","81001206","-50","610012003","0.8","bgm_M209_02","100","2019/03/18 14:59:59","0","0","30","47","0","90","5012308","0","ボスバトル（VERYHARD）","500","0","1.1","0","bgm_M209","0"
"0","0","0","0","10012","100000","1","1001204","1","0","0","4","0","1.5","81001206","0.03","0","0","1","610012041","0","10012401","0","0","2019/02/28 12:00:00","81001206","-50","610012004","0","bgm_M209_02","100","2019/03/18 14:59:59","0","0","0","0","0","90","0","0","0","0","0","0","0","bgm_M209","0"
"29","1","1","10013102","10013","100000","1","1001301","0","205","450","1","0","1","81001305","0.03","0","0","1","610013011","0","10013101","1","0","2019/03/31 12:00:00","81001305","84","610013001","0.2","bgm_M218","120","2019/04/14 14:59:59","0","3","20","-40","0","90","5013301","-48","ボスバトル（NORMAL）","313","0","1.1","0","bgm_M218","0"
"41","1","1","10013201","10013","100000","1","1001302","0","73","450","2","0","1","81001306","0.03","0","0","1","610013021","0","10013201","1","0","2019/03/31 12:00:00","81001306","84","610013002","-0.18","bgm_M218","120","2019/04/14 14:59:59","0","3","30","-40","0","90","5013302","-41","ボスバトル（HARD）","-384","0","1.1","0","bgm_M218","0"
"52","1","0","10013201","10013","100000","1","1001303","0","178","450","3","0","1","81001306","0.03","0","0","1","610013031","0","10013301","1","1","2019/03/31 12:00:00","81001306","84","610013003","0.2","bgm_M218","120","2019/04/14 14:59:59","0","0","30","-40","0","90","5013308","-40","ボスバトル（VERYHARD）","220","0","1.1","0","bgm_M218","0"
"0","0","0","0","10013","100000","1","1001304","1","0","0","4","0","1","81001306","0.03","0","0","1","610013041","0","10013401","0","0","2019/03/31 12:00:00","81001306","84","610013004","0","bgm_M218","120","2019/04/14 14:59:59","0","0","0","0","0","90","0","0","0","0","0","0","0","bgm_M218","0"
"-76","0","1","10014101","10014","100000","1","1001401","0","0","770","1","0","1.5","81000105","0.03","0","0","1","610014011","200010","10014101","1","0","2019/04/15 12:00:00","81000105","-50","610014001","0.6","bgm_M47","270","2019/04/24 14:59:59","0","3","20","-40","0","90","340","0","ボスバトル（NORMAL）","796","0","1","0","bgm_M47","0"
"-180","0","1","10014201","10014","100000","1","1001402","0","0","60","2","0","1.5","81000106","0.03","0","0","1","610014021","200010","10014201","1","0","2019/04/15 12:00:00","81000106","-50","610014002","0.6","bgm_M47","270","2019/04/24 14:59:59","0","3","30","-210","0","90","341","0","ボスバトル（HARD）","70","0","1","0","bgm_M47","0"
"10","0","0","10014201","10014","100000","1","1001403","0","0","470","3","0","1.5","81000106","0.03","0","0","1","610014031","200010","10014301","1","1","2019/04/15 12:00:00","81000106","-50","610014003","0.6","bgm_M47","270","2019/04/24 14:59:59","0","0","30","-40","0","90","344","0","ボスバトル（VERYHARD）","520","0","1","0","bgm_M47","0"
"-95","0","1","10015101","10015","100000","1","1001501","0","0","963","1","0","1.3","81001505","0.03","0","0","1","610015011","510141","10015101","0.7","0","2019/04/30 12:00:00","81001505","-50","610015001","0.7","bgm_M226","100","2019/05/16 14:59:59","0","3","20","-95","0","90","5015301","0","ボスバトル（NORMAL）","963","0","1","0","bgm_M226","0"
"-4","0","1","10015201","10015","100000","1","1001502","0","0","121","2","0","1.3","81001506","0.03","0","0","1","610015021","510142","10015201","0.7","0","2019/04/30 12:00:00","81001506","-50","610015002","0.7","bgm_M226","100","2019/05/16 14:59:59","0","3","30","-4","0","90","5015302","0","ボスバトル（HARD）","121","0","1","0","bgm_M226","0"
"23","0","0","10015201","10015","100000","1","1001503","0","0","500","3","0","1.3","81001506","0.03","0","0","1","610015031","510142","10015301","0.7","1","2019/04/30 12:00:00","81001506","-50","610015003","0.7","bgm_M226_02","100","2019/05/16 14:59:59","0","0","30","23","0","90","5015308","0","ボスバトル（VERYHARD）","500","0","1","0","bgm_M226","0"
"0","0","0","0","10015","100000","1","1001504","1","0","0","4","0","1.5","81001506","0.03","0","0","1","610015041","0","10015401","0","0","2019/04/30 12:00:00","81001506","-50","610015004","0","bgm_M226_02","100","2019/05/16 14:59:59","0","0","0","0","0","90","0","0","0","0","0","0","0","bgm_M226","0"
"20","0","1","10016101","10016","100000","1","1001601","0","0","750","1","0","1.3","81000205","0.03","0","0","1","610016011","510021","10016101","1","0","2019/05/15 12:00:00","81000205","0","610016001","0.6","bgm_M102","40","2019/05/24 14:59:59","0","3","20","-30","0","90","5002301","0","ボスバトル（NORMAL）","850","0","1","0","bgm_M102","0"
"50","0","1","10016201","10016","100000","1","1001602","0","0","140","2","0","1.3","81000207","0.03","0","0","1","610016021","510022","10016201","1","0","2019/05/15 12:00:00","81000207","0","610016002","0.6","bgm_M102","40","2019/05/24 14:59:59","0","3","30","20","0","90","5002302","0","ボスバトル（HARD）","150","0","1","0","bgm_M102","0"
"10","0","0","10016201","10016","100000","1","1001603","0","0","450","3","0","1.3","81000207","0.03","0","0","1","610016031","510022","10016301","1","1","2019/05/15 12:00:00","81000207","0","610016003","0.6","bgm_M102","40","2019/05/24 14:59:59","0","0","30","-40","0","90","344","0","ボスバトル（VERYHARD）","500","0","1","345","bgm_M102","0"
"25","0","1","10017102","10017","100000","1","1001701","0","0","450","1","0","1","81001705","0.03","0","0","1","610017011","510171","10017101","1","0","2019/05/31 12:00:00","81001705","30","610017001","0.6","bgm_M999_Redo","120","2019/06/18 14:59:59","0","3","20","-40","0","90","5017301","0","ボスバトル（NORMAL）","380","0","1","0","bgm_M999","0"
"35","0","1","10017201","10017","100000","1","1001702","0","0","450","2","0","1","81001706","0.03","0","0","1","610017021","510172","10017201","1","0","2019/05/31 12:00:00","81001706","30","610017002","0.6","bgm_M999_Redo","120","2019/06/18 14:59:59","0","3","30","-40","0","90","5017302","0","ボスバトル（HARD）","-245","0","1","0","bgm_M999","0"
"37","0","0","10017201","10017","100000","1","1001703","0","0","450","3","0","1","81001706","0.03","0","0","1","610017031","510172","10017301","1","1","2019/05/31 12:00:00","81001706","30","610017003","0.6","bgm_M231","120","2019/06/18 14:59:59","0","0","30","-40","0","90","5017308","0","ボスバトル（VERYHARD）","445","0","1","0","bgm_M231","0"
"0","0","0","0","10017","100000","1","1001704","1","0","0","4","0","1","81001706","0.03","0","0","1","610017041","0","10017401","0","0","2019/05/31 12:00:00","81001706","30","610017004","0","bgm_M231","120","2019/06/18 14:59:59","0","0","0","0","0","90","0","0","0","0","0","0","0","bgm_M231","0"
"0","0","0","0","10017","100000","1","1001705","1","0","0","5","0","1","81001706","0.03","0","0","1","610017041","0","10017401","0","0","2019/05/31 12:00:00","81001706","30","610017004","0","bgm_M231","120","2019/06/18 14:59:59","0","0","0","0","0","90","0","0","0","0","0","0","0","bgm_M231","0"
"10","0","1","10018101","10018","100000","1","1001801","0","0","730","1","0","1.1","81000305","0.03","0","0","1","610018011","510031","10018101","1","0","2019/06/15 12:00:00","81000305","30","610018001","0.6","bgm_M109","20","2019/06/24 14:59:59","0","3","20","-40","0","90","5003302","0","ボスバトル（NORMAL）","830","0","1","0","bgm_M109","0"
"50","0","1","10018201","10018","100000","1","1001802","0","0","180","2","0","1.1","81000306","0.03","0","0","1","610018021","510032","10018201","1","0","2019/06/15 12:00:00","81000306","30","610018002","0.6","bgm_M109","20","2019/06/24 14:59:59","0","3","30","20","0","90","5003301","0","ボスバトル（HARD）","190","0","1","0","bgm_M109","0"
"10","0","0","10018201","10018","100000","1","1001803","0","0","450","3","0","1.1","81000306","0.03","0","0","1","610018031","510032","10018301","1","1","2019/06/15 12:00:00","81000306","30","610018003","0.6","bgm_M109","20","2019/06/24 14:59:59","0","0","30","-40","0","90","344","0","ボスバトル（VERY HARD）","500","0","1","345","bgm_M109","0"
"-35","0","1","10019101","10019","100000","1","1001901","0","0","800","1","0","1.25","81001905","0.03","0","0","1","610019011","510181","10019101","1","0","2019/06/30 12:00:00","81001905","-50","610019001","0.6","bgm_M240_02","370","2019/07/18 14:59:59","0","3","20","-85","0","90","5019301","0","ボスバトル（NORMAL）","900","0","1","0","bgm_M240","0"
"40","0","1","10019201","10019","100000","1","1001902","0","0","145","2","0","1.25","81001906","0.03","0","0","1","610019021","510182","10019201","1","0","2019/06/30 12:00:00","81001906","-50","610019002","0.6","bgm_M240_02","370","2019/07/18 14:59:59","0","3","30","-10","0","90","5019302","0","ボスバトル（HARD）","205","0","1","0","bgm_M240","0"
