2ed292d382bbf4f0bd57931386c06ee9e4ab2a030549b3e9635443d31d750a3b,7c064bb7125727a6abd0b587d51ee6566ccb2aafde5cd74efa7d9f7b62343db2,7380969bbd86ece4163d3f337b11e0c6feaa1b42a0c62d324a0160026f7ec1d2,9c6ccbddbe25f5f406045cb202b65e6a77c5239bf376ece070a16fe9e1e67448,007ec4e6c37d7d82dd88ffc4232fca0b1b992a82371e79f03e96f6e2439d8faf,8529bfc02c6ea670fd2a6684553cba3b94ea74a0c600b5b0f3dedd74ca8e3353
"115701","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013406","2023/12/31 12:00:00","36"
"113401","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1013406","2023/12/31 12:00:00","37"
"113401","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013406","2023/12/31 12:00:00","38"
"128401","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1013406","2024/01/03 19:00:00","39"
"128401","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013406","2024/01/03 19:00:00","40"
"180701","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013406","2023/12/31 12:00:00","41"
"180701","3010","バトル開始後90秒間ＴＰ上昇大アップ","1013406","2023/12/31 12:00:00","42"
"100101","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1013606","2024/01/31 12:00:00","43"
"100101","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013606","2024/01/31 12:00:00","44"
"100101","3013","攻撃力吸収無効","1013606","2024/01/31 12:00:00","45"
"100201","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1013606","2024/01/31 12:00:00","46"
"100201","3004","バトル開始後90秒間魔法防御力極大\nアップ","1013606","2024/01/31 12:00:00","47"
"100201","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013606","2024/01/31 12:00:00","48"
"100201","3013","攻撃力吸収無効","1013606","2024/01/31 12:00:00","49"
"100301","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1013606","2024/01/31 12:00:00","50"
"100301","3004","バトル開始後90秒間魔法防御力極大\nアップ","1013606","2024/01/31 12:00:00","51"
"100301","3013","攻撃力吸収無効","1013606","2024/01/31 12:00:00","52"
"108701","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1013606","2024/01/31 12:00:00","53"
"108701","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013606","2024/01/31 12:00:00","54"
"108701","3013","攻撃力吸収無効","1013606","2024/01/31 12:00:00","55"
"180101","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013606","2024/01/31 12:00:00","56"
"180101","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013606","2024/01/31 12:00:00","57"
"122401","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013606","2024/01/31 12:00:00","58"
"122401","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013606","2024/01/31 12:00:00","59"
"128701","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013606","2024/02/15 0:00:00","60"
"128701","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013606","2024/02/15 0:00:00","61"
"108801","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1013606","2024/01/31 12:00:00","62"
"108801","3004","バトル開始後90秒間魔法防御力極大\nアップ","1013606","2024/01/31 12:00:00","63"
"108801","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013606","2024/01/31 12:00:00","64"
"108801","3013","攻撃力吸収無効","1013606","2024/01/31 12:00:00","65"
"115601","3004","バトル開始後90秒間魔法防御力極大\nアップ","1013606","2024/01/31 12:00:00","66"
"115601","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013606","2024/01/31 12:00:00","67"
"180201","3004","バトル開始後90秒間魔法防御力極大\nアップ","1013606","2024/01/31 12:00:00","68"
"180201","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013606","2024/01/31 12:00:00","69"
"122601","3004","バトル開始後90秒間魔法防御力極大\nアップ","1013606","2024/01/31 12:00:00","70"
"122601","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013606","2024/01/31 12:00:00","71"
"128901","3004","バトル開始後90秒間魔法防御力極大\nアップ","1013606","2024/01/31 12:00:00","72"
"128901","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1013606","2024/01/31 12:00:00","73"
"108901","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1013606","2024/01/31 12:00:00","74"
"108901","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1013606","2024/01/31 12:00:00","75"
"108901","3013","攻撃力吸収無効","1013606","2024/01/31 12:00:00","76"
"114001","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013606","2024/01/31 12:00:00","77"
"114001","3004","バトル開始後90秒間魔法防御力極大\nアップ","1013606","2024/01/31 12:00:00","78"
"180301","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013606","2024/01/31 12:00:00","79"
"180301","3004","バトル開始後90秒間魔法防御力極大\nアップ","1013606","2024/01/31 12:00:00","80"
"122501","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013606","2024/01/31 12:00:00","81"
"122501","3004","バトル開始後90秒間魔法防御力極大\nアップ","1013606","2024/01/31 12:00:00","82"
"128801","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013606","2024/01/31 12:00:00","83"
"128801","3004","バトル開始後90秒間魔法防御力極大\nアップ","1013606","2024/01/31 12:00:00","84"
"100101","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","85"
"100101","3002","バトル開始後90秒間物理防御力極大\nアップ","1013706","2024/02/07 12:00:00","86"
"100201","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","87"
"100201","3002","バトル開始後90秒間物理防御力極大\nアップ、行動不能無効","1013706","2024/02/07 12:00:00","88"
"100301","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","89"
"100301","3002","バトル開始後90秒間物理防御力極大\nアップ","1013706","2024/02/07 12:00:00","90"
"108701","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","91"
"108701","3002","バトル開始後90秒間物理防御力極大\nアップ","1013706","2024/02/07 12:00:00","92"
"180101","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","93"
"180101","3002","バトル開始後90秒間物理防御力極大\nアップ","1013706","2024/02/07 12:00:00","94"
"122401","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","95"
"122401","3002","バトル開始後90秒間物理防御力極大\nアップ","1013706","2024/02/07 12:00:00","96"
"128701","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013706","2024/02/15 0:00:00","97"
"128701","3002","バトル開始後90秒間物理防御力極大\nアップ","1013706","2024/02/15 0:00:00","98"
"108801","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","99"
"108801","3002","バトル開始後90秒間物理防御力極大\nアップ、行動不能無効","1013706","2024/02/07 12:00:00","100"
"115601","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","101"
"115601","3002","バトル開始後90秒間物理防御力極大\nアップ、行動不能無効","1013706","2024/02/07 12:00:00","102"
"180201","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","103"
"180201","3002","バトル開始後90秒間物理防御力極大\nアップ、行動不能無効","1013706","2024/02/07 12:00:00","104"
"122601","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","105"
"122601","3002","バトル開始後90秒間物理防御力極大\nアップ、行動不能無効","1013706","2024/02/07 12:00:00","106"
"128901","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","107"
"128901","3002","バトル開始後90秒間物理防御力極大\nアップ、行動不能無効","1013706","2024/02/07 12:00:00","108"
"108901","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","109"
"108901","3002","バトル開始後90秒間物理防御力極大\nアップ","1013706","2024/02/07 12:00:00","110"
"114001","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","111"
"114001","3002","バトル開始後90秒間物理防御力極大\nアップ","1013706","2024/02/07 12:00:00","112"
"180301","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","113"
"180301","3002","バトル開始後90秒間物理防御力極大\nアップ","1013706","2024/02/07 12:00:00","114"
"122501","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","115"
"122501","3002","バトル開始後90秒間物理防御力極大\nアップ","1013706","2024/02/07 12:00:00","116"
"128801","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1013706","2024/02/07 12:00:00","117"
"128801","3002","バトル開始後90秒間物理防御力極大\nアップ","1013706","2024/02/07 12:00:00","118"
"110801","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014006","2024/02/29 12:00:00","10140001"
"110801","3002","バトル開始後90秒間物理防御力極大\nアップ","1014006","2024/02/29 12:00:00","10140002"
"110801","3005","バトル開始後90秒間継続ＨＰ回復状態\n付与","1014006","2024/02/29 12:00:00","10140003"
"110801","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1014006","2024/02/29 12:00:00","10140004"
"110901","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014006","2024/02/29 12:00:00","10140005"
"110901","3010","バトル開始後90秒間ＨＰ吸収極大アッ\nプ、【ちぇる】77付与","1014006","2024/02/29 12:00:00","10140006"
"111001","3002","バトル開始後90秒間物理防御力極大\nアップ","1014006","2024/02/29 12:00:00","10140007"
"111001","3005","バトル開始後90秒間継続ＨＰ回復状態\n付与","1014006","2024/02/29 12:00:00","10140008"
"111001","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1014006","2024/02/29 12:00:00","10140009"
"116201","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014006","2024/02/29 12:00:00","10140010"
"116201","3002","バトル開始後90秒間物理防御力極大\nアップ","1014006","2024/02/29 12:00:00","10140011"
"116201","3005","バトル開始後90秒間継続ＨＰ回復状態\n付与","1014006","2024/02/29 12:00:00","10140012"
"116201","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1014006","2024/02/29 12:00:00","10140013"
"116301","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014006","2024/02/29 12:00:00","10140014"
"116301","3010","バトル開始後90秒間ＨＰ吸収極大アッ\nプ、【ちぇる】40付与","1014006","2024/02/29 12:00:00","10140015"
"116401","3002","バトル開始後90秒間物理防御力極大\nアップ","1014006","2024/02/29 12:00:00","10140016"
"116401","3005","バトル開始後90秒間継続ＨＰ回復状態\n付与","1014006","2024/02/29 12:00:00","10140017"
"116401","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1014006","2024/02/29 12:00:00","10140018"
"129301","3002","バトル開始後90秒間物理防御力極大\nアップ","1014006","2024/03/03 19:00:00","10140019"
"129301","3005","バトル開始後90秒間継続ＨＰ回復状態\n付与","1014006","2024/03/03 19:00:00","10140020"
"129301","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1014006","2024/03/03 19:00:00","10140021"
"102701","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014206","2024/03/31 12:00:00","10142001"
"102701","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1014206","2024/03/31 12:00:00","10142002"
"102701","3010","バトル開始後90秒間ＴＰ上昇大アップ","1014206","2024/03/31 12:00:00","10142003"
"104301","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014206","2024/03/31 12:00:00","10142004"
"104301","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1014206","2024/03/31 12:00:00","10142005"
"104301","3013","【狼牙の咆哮】付与","1014206","2024/03/31 12:00:00","10142006"
"109001","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014206","2024/03/31 12:00:00","10142007"
"109001","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1014206","2024/03/31 12:00:00","10142008"
"109001","3006","バトル開始後90秒間物理クリティカル\nダメージ極大アップ","1014206","2024/03/31 12:00:00","10142009"
"117001","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014206","2024/03/31 12:00:00","10142010"
"117001","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1014206","2024/03/31 12:00:00","10142011"
"110401","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014206","2024/03/31 12:00:00","10142012"
"110401","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1014206","2024/03/31 12:00:00","10142013"
"115901","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014206","2024/03/31 12:00:00","10142014"
"115901","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1014206","2024/03/31 12:00:00","10142015"
"129801","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014206","2024/03/31 12:00:00","10142016"
"129801","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1014206","2024/03/31 12:00:00","10142017"
"103601","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1014406","2024/04/30 12:00:00","10144001"
"103601","3004","バトル開始後90秒間魔法防御力極大\nアップ","1014406","2024/04/30 12:00:00","10144002"
"103601","3010","バトル開始後90秒間ＴＰ上昇大アップ","1014406","2024/04/30 12:00:00","10144003"
"102501","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1014406","2024/04/30 12:00:00","10144004"
"102501","3004","バトル開始後90秒間魔法防御力極大\nアップ","1014406","2024/04/30 12:00:00","10144005"
"102501","3014","バトル開始後90秒間継続ＴＰ回復状態\n付与","1014406","2024/04/30 12:00:00","10144006"
"111101","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1014406","2024/04/30 12:00:00","10144007"
"111101","3004","バトル開始後90秒間魔法防御力極大\nアップ","1014406","2024/04/30 12:00:00","10144008"
"111101","3010","バトル開始後90秒間ＴＰ上昇大アップ","1014406","2024/04/30 12:00:00","10144009"
"122701","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1014406","2024/04/30 12:00:00","10144010"
"122701","3004","バトル開始後90秒間魔法防御力極大\nアップ","1014406","2024/04/30 12:00:00","10144011"
"122701","3010","バトル開始後90秒間ＴＰ上昇大アップ","1014406","2024/04/30 12:00:00","10144012"
"130701","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1014406","2024/05/03 19:00:00","10144013"
"130701","3004","バトル開始後90秒間魔法防御力極大\nアップ","1014406","2024/05/03 19:00:00","10144014"
"130701","3010","バトル開始後90秒間ＴＰ上昇大アップ","1014406","2024/05/03 19:00:00","10144015"
"180801","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014406","2024/04/30 12:00:00","10144016"
"180801","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1014406","2024/04/30 12:00:00","10144017"
"107701","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1014406","2024/04/30 12:00:00","10144018"
"107701","3004","バトル開始後90秒間魔法防御力極大\nアップ","1014406","2024/04/30 12:00:00","10144019"
"107701","3014","バトル開始後90秒間継続ＴＰ回復状態\n付与","1014406","2024/04/30 12:00:00","10144020"
"112101","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1014406","2024/04/30 12:00:00","10144021"
"112101","3004","バトル開始後90秒間魔法防御力極大\nアップ","1014406","2024/04/30 12:00:00","10144022"
"112101","3014","バトル開始後90秒間継続ＴＰ回復状態\n付与","1014406","2024/04/30 12:00:00","10144023"
"101001","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1014606","2024/05/31 12:00:00","10146001"
"101001","3002","バトル開始後90秒間物理防御力極大\nアップ","1014606","2024/05/31 12:00:00","10146002"
"101001","3013","ボスの毒無効","1014606","2024/05/31 12:00:00","10146003"
"110601","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1014606","2024/05/31 12:00:00","10146004"
"110601","3002","バトル開始後90秒間物理防御力極大\nアップ","1014606","2024/05/31 12:00:00","10146005"
"110601","3010","バトル開始後90秒間ＴＰ上昇特大アップ","1014606","2024/05/31 12:00:00","10146006"
"110601","3013","ボスの毒無効","1014606","2024/05/31 12:00:00","10146007"
"116001","3002","バトル開始後90秒間物理防御力極大\nアップ","1014606","2024/05/31 12:00:00","10146008"
"116001","3013","ボスの毒無効","1014606","2024/05/31 12:00:00","10146009"
"123101","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1014606","2024/05/31 12:00:00","10146010"
"123101","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1014606","2024/05/31 12:00:00","10146011"
"123101","3010","バトル開始後90秒間ＴＰ上昇特大アップ","1014606","2024/05/31 12:00:00","10146012"
"131001","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1014606","2024/05/31 12:00:00","10146013"
"131001","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1014606","2024/05/31 12:00:00","10146014"
"131001","3010","バトル開始後90秒間ＴＰ上昇特大アップ","1014606","2024/05/31 12:00:00","10146015"
"131001","3013","ボスの毒無効","1014606","2024/05/31 12:00:00","10146016"
"102301","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014606","2024/05/31 12:00:00","10146017"
"102301","3002","バトル開始後90秒間物理防御力極大\nアップ","1014606","2024/05/31 12:00:00","10146018"
"106601","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014606","2024/05/31 12:00:00","10146019"
"106601","3002","バトル開始後90秒間物理防御力極大\nアップ","1014606","2024/05/31 12:00:00","10146020"
"102101","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014606","2024/05/31 12:00:00","10146021"
"102101","3002","バトル開始後90秒間物理防御力極大\nアップ","1014606","2024/05/31 12:00:00","10146022"
"126401","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1014606","2024/05/31 12:00:00","10146023"
"126401","3002","バトル開始後90秒間物理防御力極大\nアップ","1014606","2024/05/31 12:00:00","10146024"
"126101","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1014606","2024/05/31 12:00:00","10146025"
"126101","3002","バトル開始後90秒間物理防御力極大\nアップ","1014606","2024/05/31 12:00:00","10146026"
"123301","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1014806","2024/06/30 12:00:00","10148001"
"123301","3002","バトル開始後90秒間物理防御力極大\nアップ","1014806","2024/06/30 12:00:00","10148002"
"123301","3014","バトル開始後90秒間継続ＴＰ回復状態\n付与","1014806","2024/06/30 12:00:00","10148003"
"123301","3013","ボスのフィールド効果無効","1014806","2024/06/30 12:00:00","10148004"
"118201","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1014806","2024/06/30 12:00:00","10148005"
"118201","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1014806","2024/06/30 12:00:00","10148006"
"118101","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1014806","2024/06/30 12:00:00","10148007"
"118101","3002","バトル開始後90秒間物理防御力極大\nアップ","1014806","2024/06/30 12:00:00","10148008"
"118101","3013","ボスのフィールド効果無効","1014806","2024/06/30 12:00:00","10148009"
"125801","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1014806","2024/06/30 12:00:00","10148010"
"125801","3002","バトル開始後90秒間物理防御力極大\nアップ","1014806","2024/06/30 12:00:00","10148011"
"125801","3013","ボスのフィールド効果無効","1014806","2024/06/30 12:00:00","10148012"
"131101","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1014806","2024/06/30 12:00:00","10148013"
"131101","3002","バトル開始後90秒間物理防御力極大\nアップ","1014806","2024/06/30 12:00:00","10148014"
"131101","3014","バトル開始後90秒間継続ＴＰ回復状態\n付与","1014806","2024/06/30 12:00:00","10148015"
"131101","3013","ボスのフィールド効果無効","1014806","2024/06/30 12:00:00","10148016"
"131201","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1014806","2024/07/03 19:00:00","10148017"
"131201","3002","バトル開始後90秒間物理防御力極大\nアップ","1014806","2024/07/03 19:00:00","10148018"
"126901","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1014806","2024/06/30 12:00:00","10148019"
"126901","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1014806","2024/06/30 12:00:00","10148020"
"123001","3002","バトル開始後90秒間物理防御力極大\nアップ","1015006","2024/07/31 12:00:00","10150001"
"123001","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015006","2024/07/31 12:00:00","10150002"
"123001","3013","ボスの環境効果無効","1015006","2024/07/31 12:00:00","10150003"
"106701","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1015006","2024/07/31 12:00:00","10150004"
"106701","3002","バトル開始後90秒間物理防御力極大\nアップ","1015006","2024/07/31 12:00:00","10150005"
"106701","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015006","2024/07/31 12:00:00","10150006"
"106701","3013","ボスの環境効果無効","1015006","2024/07/31 12:00:00","10150007"
"131701","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1015006","2024/07/31 12:00:00","10150008"
"131701","3002","バトル開始後90秒間物理防御力極大\nアップ","1015006","2024/07/31 12:00:00","10150009"
"131701","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015006","2024/07/31 12:00:00","10150010"
"131701","3013","ボスの環境効果無効","1015006","2024/07/31 12:00:00","10150011"
"127001","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1015006","2024/07/31 12:00:00","10150012"
"127001","3013","ボスの環境効果無効","1015006","2024/07/31 12:00:00","10150013"
"113601","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1015006","2024/07/31 12:00:00","10150014"
"113601","3002","バトル開始後90秒間物理防御力極大\nアップ","1015006","2024/07/31 12:00:00","10150015"
"113601","3013","ボスの環境効果無効","1015006","2024/07/31 12:00:00","10150016"
"107501","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1015006","2024/07/31 12:00:00","10150017"
"107501","3002","バトル開始後90秒間物理防御力極大\nアップ","1015006","2024/07/31 12:00:00","10150018"
"107501","3013","ボスの環境効果無効","1015006","2024/07/31 12:00:00","10150019"
"124501","3002","バトル開始後90秒間物理防御力極大\nアップ","1015006","2024/07/31 12:00:00","10150020"
"124501","3013","ボスの環境効果無効","1015006","2024/07/31 12:00:00","10150021"
"122801","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1015006","2024/07/31 12:00:00","10150022"
"122801","3002","バトル開始後90秒間物理防御力極大\nアップ","1015006","2024/07/31 12:00:00","10150023"
"122801","3013","ボスの環境効果無効","1015006","2024/07/31 12:00:00","10150024"
"122501","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1015006","2024/07/31 12:00:00","10150025"
"122501","3002","バトル開始後90秒間物理防御力極大\nアップ","1015006","2024/07/31 12:00:00","10150026"
"122501","3013","ボスの環境効果無効","1015006","2024/07/31 12:00:00","10150027"
"109901","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1015206","2024/08/31 12:00:00","10152001"
"109901","3002","バトル開始後90秒間物理防御力極大\nアップ","1015206","2024/08/31 12:00:00","10152002"
"109901","3010","バトル開始後90秒間ＴＰ上昇大アップ","1015206","2024/08/31 12:00:00","10152003"
"109901","3013","ボスの沈黙無効","1015206","2024/08/31 12:00:00","10152004"
