b7520162984bdd33a46c46b22e406d39c672b56ffc8f9715408fa4f5e8ba906a,8dd1ef2ca1c11a98f42bb1981aa8a186c1f34c16878f8d89533dad3c2af4165b,8c1142698764d2d9c660c2864c066f5d22bb7fe27362bc3b80ea828f76ba089e,00aa290a1bce5721b14333599e84c076244014ab94bbad422562a8fd9366ac33,b25b55563bcc253df9b7c46dc53ea7a7c1ebfae5b16cc5ca8ea5be91ce9a4308,d455a77f1231e53df2801654a6dec9ec73c9ec0ea8e2bc1924253ea45875b7eb,478de80400e02cd0c07d114e2497839d3bf0c781b57a66b8d6e25dc1db4d84d5,0a9b44353f4f520b580670f6d32a46f7fb59a27a3ce418aa6fee2c1b607238d3,a5bb9a465314bc8bad7bf5cb874acad04bc1cf4e73c1dcb84d74f4dae22b3e8d,65476c121c349afb148ff3000b5325ad724cf5163d951e32dc218c1676a0d2fe,ead7b7b00cd58f39bd995780a780ea18391c265d745676c09d042b698c766cd4,7ea69c3ceb253469978c972b43b5db78206224570a66a64e30dc06548c08b9e5,cf9702bc3a6f617149b64ec5ced3d1d9a51f2d886c16dda93c30c4079d16ca9d,ff9c3aa7a8749deb6adc8a3436a35310238c3801ba2f9cd51a8442dc162824df,499a2809377dfc0b962481aaa1e476adb64e3968d994f271bebd4e958e41f7f6,4bcb27da26b14878f59b6e94c3daa062471d496a04ff71b40e5c11599a8f8713,9225cc425bac489918671fe6ec7e744cb456a771705e48c9334168a49cfc86c3,23756d212028902c12ab79769c3afe8a4e9e720a4c505de30c38280df642b707,073a80fbac75b0d6e69c2d67baead9d1602dd0864288d384682e87f1a240929d,2c490522bdcda1030e9367c72af60c2786fade7cd81b74974d34d7541556d48e,13b447f5a6509520a793e0c7806ccf000fdceff6050233ebbf1b5d94a040cb0f
"1","2500","0","0","0","0","31025","1001","0","91002","2","1005","2","0","2000","0","8","90006","14","2500","45"
"1","2000","0","0","0","0","31025","2001","0","91002","2","1005","2","0","3000","0","8","90006","12","2000","46"
"1","1500","0","0","0","0","31025","3001","0","91002","2","1005","2","0","5000","0","8","90006","10","1500","47"
"1","1000","0","0","0","0","31025","5001","0","91002","2","1005","2","0","10000","0","8","90006","8","1000","48"
"1","500","0","0","0","0","31025","10001","0","91002","2","1005","2","0","-1","0","8","90006","5","500","49"
"1","5000","0","0","0","0","31043","1","0","91002","2","1006","2","0","20","0","8","90006","30","5000","50"
"1","4500","0","0","0","0","31043","21","0","91002","2","1006","2","0","100","0","8","90006","25","4500","51"
"1","4000","0","0","0","0","31043","101","0","91002","2","1006","2","0","250","0","8","90006","20","4000","52"
"1","3500","0","0","0","0","31043","251","0","91002","2","1006","2","0","500","0","8","90006","18","3500","53"
"1","3000","0","0","0","0","31043","501","0","91002","2","1006","2","0","1000","0","8","90006","16","3000","54"
"1","2500","0","0","0","0","31043","1001","0","91002","2","1006","2","0","2000","0","8","90006","14","2500","55"
"1","2000","0","0","0","0","31043","2001","0","91002","2","1006","2","0","3000","0","8","90006","12","2000","56"
"1","1500","0","0","0","0","31043","3001","0","91002","2","1006","2","0","5000","0","8","90006","10","1500","57"
"1","1000","0","0","0","0","31043","5001","0","91002","2","1006","2","0","10000","0","8","90006","8","1000","58"
"1","500","0","0","0","0","31043","10001","0","91002","2","1006","2","0","-1","0","8","90006","5","500","59"
"1","5000","0","0","0","0","31022","1","0","91002","2","1007","2","0","20","0","8","90006","30","5000","60"
"1","4500","0","0","0","0","31022","21","0","91002","2","1007","2","0","100","0","8","90006","25","4500","61"
"1","4000","0","0","0","0","31022","101","0","91002","2","1007","2","0","250","0","8","90006","20","4000","62"
"1","3500","0","0","0","0","31022","251","0","91002","2","1007","2","0","500","0","8","90006","18","3500","63"
"1","3000","0","0","0","0","31022","501","0","91002","2","1007","2","0","1000","0","8","90006","16","3000","64"
"1","2500","0","0","0","0","31022","1001","0","91002","2","1007","2","0","2000","0","8","90006","14","2500","65"
"1","2000","0","0","0","0","31022","2001","0","91002","2","1007","2","0","3000","0","8","90006","12","2000","66"
"1","1500","0","0","0","0","31022","3001","0","91002","2","1007","2","0","5000","0","8","90006","10","1500","67"
"1","1000","0","0","0","0","31022","5001","0","91002","2","1007","2","0","10000","0","8","90006","8","1000","68"
"1","500","0","0","0","0","31022","10001","0","91002","2","1007","2","0","-1","0","8","90006","5","500","69"
"1","5000","0","0","0","0","31042","1","0","91002","2","1008","2","0","20","0","8","90006","30","5000","70"
"1","4500","0","0","0","0","31042","21","0","91002","2","1008","2","0","100","0","8","90006","25","4500","71"
"1","4000","0","0","0","0","31042","101","0","91002","2","1008","2","0","250","0","8","90006","20","4000","72"
"1","3500","0","0","0","0","31042","251","0","91002","2","1008","2","0","500","0","8","90006","18","3500","73"
"1","3000","0","0","0","0","31042","501","0","91002","2","1008","2","0","1000","0","8","90006","16","3000","74"
"1","2500","0","0","0","0","31042","1001","0","91002","2","1008","2","0","2000","0","8","90006","14","2500","75"
"1","2000","0","0","0","0","31042","2001","0","91002","2","1008","2","0","3000","0","8","90006","12","2000","76"
"1","1500","0","0","0","0","31042","3001","0","91002","2","1008","2","0","5000","0","8","90006","10","1500","77"
"1","1000","0","0","0","0","31042","5001","0","91002","2","1008","2","0","10000","0","8","90006","8","1000","78"
"1","500","0","0","0","0","31042","10001","0","91002","2","1008","2","0","-1","0","8","90006","5","500","79"
"1","5000","0","0","0","0","31018","1","0","91002","2","1009","2","0","20","0","8","90006","30","5000","80"
"1","4500","0","0","0","0","31018","21","0","91002","2","1009","2","0","100","0","8","90006","25","4500","81"
"1","4000","0","0","0","0","31018","101","0","91002","2","1009","2","0","250","0","8","90006","20","4000","82"
"1","3500","0","0","0","0","31018","251","0","91002","2","1009","2","0","500","0","8","90006","18","3500","83"
"1","3000","0","0","0","0","31018","501","0","91002","2","1009","2","0","1000","0","8","90006","16","3000","84"
"1","2500","0","0","0","0","31018","1001","0","91002","2","1009","2","0","2000","0","8","90006","14","2500","85"
"1","2000","0","0","0","0","31018","2001","0","91002","2","1009","2","0","3000","0","8","90006","12","2000","86"
"1","1500","0","0","0","0","31018","3001","0","91002","2","1009","2","0","5000","0","8","90006","10","1500","87"
"1","1000","0","0","0","0","31018","5001","0","91002","2","1009","2","0","10000","0","8","90006","8","1000","88"
"1","500","0","0","0","0","31018","10001","0","91002","2","1009","2","0","-1","0","8","90006","5","500","89"
"1","5000","0","0","0","0","31025","1","0","91002","2","1010","2","0","20","0","8","90006","30","5000","90"
"1","4500","0","0","0","0","31025","21","0","91002","2","1010","2","0","100","0","8","90006","25","4500","91"
"1","4000","0","0","0","0","31025","101","0","91002","2","1010","2","0","250","0","8","90006","20","4000","92"
"1","3500","0","0","0","0","31025","251","0","91002","2","1010","2","0","500","0","8","90006","18","3500","93"
"1","3000","0","0","0","0","31025","501","0","91002","2","1010","2","0","1000","0","8","90006","16","3000","94"
"1","2500","0","0","0","0","31025","1001","0","91002","2","1010","2","0","2000","0","8","90006","14","2500","95"
"1","2000","0","0","0","0","31025","2001","0","91002","2","1010","2","0","3000","0","8","90006","12","2000","96"
"1","1500","0","0","0","0","31025","3001","0","91002","2","1010","2","0","5000","0","8","90006","10","1500","97"
"1","1000","0","0","0","0","31025","5001","0","91002","2","1010","2","0","10000","0","8","90006","8","1000","98"
"1","500","0","0","0","0","31025","10001","0","91002","2","1010","2","0","-1","0","8","90006","5","500","99"
"1","5000","0","0","0","0","31043","1","0","91002","2","1011","2","0","20","0","8","90006","30","5000","100"
"1","4500","0","0","0","0","31043","21","0","91002","2","1011","2","0","100","0","8","90006","25","4500","101"
"1","4000","0","0","0","0","31043","101","0","91002","2","1011","2","0","250","0","8","90006","20","4000","102"
"1","3500","0","0","0","0","31043","251","0","91002","2","1011","2","0","500","0","8","90006","18","3500","103"
"1","3000","0","0","0","0","31043","501","0","91002","2","1011","2","0","1000","0","8","90006","16","3000","104"
"1","2500","0","0","0","0","31043","1001","0","91002","2","1011","2","0","2000","0","8","90006","14","2500","105"
"1","2000","0","0","0","0","31043","2001","0","91002","2","1011","2","0","3000","0","8","90006","12","2000","106"
"1","1500","0","0","0","0","31043","3001","0","91002","2","1011","2","0","5000","0","8","90006","10","1500","107"
"1","1000","0","0","0","0","31043","5001","0","91002","2","1011","2","0","10000","0","8","90006","8","1000","108"
"1","500","0","0","0","0","31043","10001","0","91002","2","1011","2","0","-1","0","8","90006","5","500","109"
"1","5000","0","0","0","0","31022","1","0","91002","2","1012","2","0","20","0","8","90006","30","5000","110"
"1","4500","0","0","0","0","31022","21","0","91002","2","1012","2","0","100","0","8","90006","25","4500","111"
"1","4000","0","0","0","0","31022","101","0","91002","2","1012","2","0","250","0","8","90006","20","4000","112"
"1","3500","0","0","0","0","31022","251","0","91002","2","1012","2","0","500","0","8","90006","18","3500","113"
"1","3000","0","0","0","0","31022","501","0","91002","2","1012","2","0","1000","0","8","90006","16","3000","114"
"1","2500","0","0","0","0","31022","1001","0","91002","2","1012","2","0","2000","0","8","90006","14","2500","115"
"1","2000","0","0","0","0","31022","2001","0","91002","2","1012","2","0","3000","0","8","90006","12","2000","116"
"1","1500","0","0","0","0","31022","3001","0","91002","2","1012","2","0","5000","0","8","90006","10","1500","117"
"1","1000","0","0","0","0","31022","5001","0","91002","2","1012","2","0","10000","0","8","90006","8","1000","118"
"1","500","0","0","0","0","31022","10001","0","91002","2","1012","2","0","-1","0","8","90006","5","500","119"
"1","5000","0","0","0","0","31042","1","0","91002","2","1013","2","0","20","0","8","90006","30","5000","120"
"1","4500","0","0","0","0","31042","21","0","91002","2","1013","2","0","100","0","8","90006","25","4500","121"
"1","4000","0","0","0","0","31042","101","0","91002","2","1013","2","0","250","0","8","90006","20","4000","122"
"1","3500","0","0","0","0","31042","251","0","91002","2","1013","2","0","500","0","8","90006","18","3500","123"
"1","3000","0","0","0","0","31042","501","0","91002","2","1013","2","0","1000","0","8","90006","16","3000","124"
"1","2500","0","0","0","0","31042","1001","0","91002","2","1013","2","0","2000","0","8","90006","14","2500","125"
"1","2000","0","0","0","0","31042","2001","0","91002","2","1013","2","0","3000","0","8","90006","12","2000","126"
"1","1500","0","0","0","0","31042","3001","0","91002","2","1013","2","0","5000","0","8","90006","10","1500","127"
"1","1000","0","0","0","0","31042","5001","0","91002","2","1013","2","0","10000","0","8","90006","8","1000","128"
"1","500","0","0","0","0","31042","10001","0","91002","2","1013","2","0","-1","0","8","90006","5","500","129"
"1","5000","0","0","0","0","31018","1","0","91002","2","1014","2","0","20","0","8","90006","30","5000","130"
"1","4500","0","0","0","0","31018","21","0","91002","2","1014","2","0","100","0","8","90006","25","4500","131"
"1","4000","0","0","0","0","31018","101","0","91002","2","1014","2","0","250","0","8","90006","20","4000","132"
"1","3500","0","0","0","0","31018","251","0","91002","2","1014","2","0","500","0","8","90006","18","3500","133"
"1","3000","0","0","0","0","31018","501","0","91002","2","1014","2","0","1000","0","8","90006","16","3000","134"
"1","2500","0","0","0","0","31018","1001","0","91002","2","1014","2","0","2000","0","8","90006","14","2500","135"
"1","2000","0","0","0","0","31018","2001","0","91002","2","1014","2","0","3000","0","8","90006","12","2000","136"
"1","1500","0","0","0","0","31018","3001","0","91002","2","1014","2","0","5000","0","8","90006","10","1500","137"
"1","1000","0","0","0","0","31018","5001","0","91002","2","1014","2","0","10000","0","8","90006","8","1000","138"
"1","500","0","0","0","0","31018","10001","0","91002","2","1014","2","0","-1","0","8","90006","5","500","139"
"1","5000","0","0","0","0","31042","1","0","91002","2","1015","2","0","20","0","8","90006","30","5000","140"
"1","4500","0","0","0","0","31042","21","0","91002","2","1015","2","0","100","0","8","90006","25","4500","141"
"1","4000","0","0","0","0","31042","101","0","91002","2","1015","2","0","250","0","8","90006","20","4000","142"
"1","3500","0","0","0","0","31042","251","0","91002","2","1015","2","0","500","0","8","90006","18","3500","143"
"1","3000","0","0","0","0","31042","501","0","91002","2","1015","2","0","1000","0","8","90006","16","3000","144"
"1","2500","0","0","0","0","31042","1001","0","91002","2","1015","2","0","2000","0","8","90006","14","2500","145"
"1","2000","0","0","0","0","31042","2001","0","91002","2","1015","2","0","3000","0","8","90006","12","2000","146"
"1","1500","0","0","0","0","31042","3001","0","91002","2","1015","2","0","5000","0","8","90006","10","1500","147"
"1","1000","0","0","0","0","31042","5001","0","91002","2","1015","2","0","10000","0","8","90006","8","1000","148"
"1","500","0","0","0","0","31042","10001","0","91002","2","1015","2","0","-1","0","8","90006","5","500","149"
"1","5000","0","0","0","0","31025","1","0","91002","2","1016","2","0","50","0","8","90006","30","5000","150"
"1","4500","0","0","0","0","31025","51","0","91002","2","1016","2","0","150","0","8","90006","25","4500","151"
"1","4000","0","0","0","0","31025","151","0","91002","2","1016","2","0","300","0","8","90006","20","4000","152"
"1","3500","0","0","0","0","31025","301","0","91002","2","1016","2","0","700","0","8","90006","18","3500","153"
"1","3000","0","0","0","0","31025","701","0","91002","2","1016","2","0","1300","0","8","90006","16","3000","154"
"1","2500","0","0","0","0","31025","1301","0","91002","2","1016","2","0","2500","0","8","90006","14","2500","155"
"1","2000","0","0","0","0","31025","2501","0","91002","2","1016","2","0","4000","0","8","90006","12","2000","156"
"1","1500","0","0","0","0","31025","4001","0","91002","2","1016","2","0","6000","0","8","90006","10","1500","157"
"1","1000","0","0","0","0","31025","6001","0","91002","2","1016","2","0","10000","0","8","90006","8","1000","158"
"1","750","0","0","0","0","31025","10001","0","91002","2","1016","2","0","15000","0","8","90006","7","750","159"
"1","500","0","0","0","0","31025","15001","0","91002","2","1016","2","0","-1","0","8","90006","5","500","160"
"1","5000","0","0","0","0","31043","1","0","91002","2","1017","2","0","50","0","8","90006","30","5000","165"
"1","4500","0","0","0","0","31043","51","0","91002","2","1017","2","0","150","0","8","90006","25","4500","166"
"1","4000","0","0","0","0","31043","151","0","91002","2","1017","2","0","300","0","8","90006","20","4000","167"
"1","3500","0","0","0","0","31043","301","0","91002","2","1017","2","0","700","0","8","90006","18","3500","168"
"1","3000","0","0","0","0","31043","701","0","91002","2","1017","2","0","1300","0","8","90006","16","3000","169"
"1","2500","0","0","0","0","31043","1301","0","91002","2","1017","2","0","2500","0","8","90006","14","2500","170"
"1","2000","0","0","0","0","31043","2501","0","91002","2","1017","2","0","4000","0","8","90006","12","2000","171"
"1","1500","0","0","0","0","31043","4001","0","91002","2","1017","2","0","6000","0","8","90006","10","1500","172"
"1","1000","0","0","0","0","31043","6001","0","91002","2","1017","2","0","10000","0","8","90006","8","1000","173"
"1","750","0","0","0","0","31043","10001","0","91002","2","1017","2","0","15000","0","8","90006","7","750","174"
"1","500","0","0","0","0","31043","15001","0","91002","2","1017","2","0","-1","0","8","90006","5","500","175"
"1","5000","0","0","0","0","31022","1","0","91002","2","1018","2","0","50","0","8","90006","30","5000","176"
"1","4500","0","0","0","0","31022","51","0","91002","2","1018","2","0","150","0","8","90006","25","4500","177"
"1","4000","0","0","0","0","31022","151","0","91002","2","1018","2","0","300","0","8","90006","20","4000","178"
"1","3500","0","0","0","0","31022","301","0","91002","2","1018","2","0","700","0","8","90006","18","3500","179"
"1","3000","0","0","0","0","31022","701","0","91002","2","1018","2","0","1300","0","8","90006","16","3000","180"
"1","2500","0","0","0","0","31022","1301","0","91002","2","1018","2","0","2500","0","8","90006","14","2500","181"
"1","2000","0","0","0","0","31022","2501","0","91002","2","1018","2","0","4000","0","8","90006","12","2000","182"
"1","1500","0","0","0","0","31022","4001","0","91002","2","1018","2","0","6000","0","8","90006","10","1500","183"
"1","1000","0","0","0","0","31022","6001","0","91002","2","1018","2","0","10000","0","8","90006","8","1000","184"
"1","750","0","0","0","0","31022","10001","0","91002","2","1018","2","0","15000","0","8","90006","7","750","185"
"1","500","0","0","0","0","31022","15001","0","91002","2","1018","2","0","-1","0","8","90006","5","500","186"
"1","5000","0","0","0","0","31018","1","0","91002","2","1019","2","0","50","0","8","90006","30","5000","187"
"1","4500","0","0","0","0","31018","51","0","91002","2","1019","2","0","150","0","8","90006","25","4500","188"
"1","4000","0","0","0","0","31018","151","0","91002","2","1019","2","0","300","0","8","90006","20","4000","189"
"1","3500","0","0","0","0","31018","301","0","91002","2","1019","2","0","700","0","8","90006","18","3500","190"
"1","3000","0","0","0","0","31018","701","0","91002","2","1019","2","0","1300","0","8","90006","16","3000","191"
"1","2500","0","0","0","0","31018","1301","0","91002","2","1019","2","0","2500","0","8","90006","14","2500","192"
"1","2000","0","0","0","0","31018","2501","0","91002","2","1019","2","0","4000","0","8","90006","12","2000","193"
"1","1500","0","0","0","0","31018","4001","0","91002","2","1019","2","0","6000","0","8","90006","10","1500","194"
"1","1000","0","0","0","0","31018","6001","0","91002","2","1019","2","0","10000","0","8","90006","8","1000","195"
"1","750","0","0","0","0","31018","10001","0","91002","2","1019","2","0","15000","0","8","90006","7","750","196"
"1","500","0","0","0","0","31018","15001","0","91002","2","1019","2","0","-1","0","8","90006","5","500","197"
"1","5000","0","0","0","0","31042","1","0","91002","2","1020","2","0","50","0","8","90006","30","5000","198"
"1","4500","0","0","0","0","31042","51","0","91002","2","1020","2","0","150","0","8","90006","25","4500","199"
"1","4000","0","0","0","0","31042","151","0","91002","2","1020","2","0","300","0","8","90006","20","4000","200"
"1","3500","0","0","0","0","31042","301","0","91002","2","1020","2","0","700","0","8","90006","18","3500","201"
"1","3000","0","0","0","0","31042","701","0","91002","2","1020","2","0","1300","0","8","90006","16","3000","202"
"1","2500","0","0","0","0","31042","1301","0","91002","2","1020","2","0","2500","0","8","90006","14","2500","203"
"1","2000","0","0","0","0","31042","2501","0","91002","2","1020","2","0","4000","0","8","90006","12","2000","204"
"1","1500","0","0","0","0","31042","4001","0","91002","2","1020","2","0","6000","0","8","90006","10","1500","205"
"1","1000","0","0","0","0","31042","6001","0","91002","2","1020","2","0","10000","0","8","90006","8","1000","206"
"1","750","0","0","0","0","31042","10001","0","91002","2","1020","2","0","15000","0","8","90006","7","750","207"
"1","500","0","0","0","0","31042","15001","0","91002","2","1020","2","0","-1","0","8","90006","5","500","208"
"1","5000","0","0","0","0","31025","1","0","91002","2","1021","2","0","50","0","8","90006","30","5000","209"
"1","4500","0","0","0","0","31025","51","0","91002","2","1021","2","0","150","0","8","90006","25","4500","210"
"1","4000","0","0","0","0","31025","151","0","91002","2","1021","2","0","300","0","8","90006","20","4000","211"
"1","3500","0","0","0","0","31025","301","0","91002","2","1021","2","0","700","0","8","90006","18","3500","212"
"1","3000","0","0","0","0","31025","701","0","91002","2","1021","2","0","1300","0","8","90006","16","3000","213"
"1","2500","0","0","0","0","31025","1301","0","91002","2","1021","2","0","2500","0","8","90006","14","2500","214"
"1","2000","0","0","0","0","31025","2501","0","91002","2","1021","2","0","4000","0","8","90006","12","2000","215"
"1","1500","0","0","0","0","31025","4001","0","91002","2","1021","2","0","6000","0","8","90006","10","1500","216"
"1","1000","0","0","0","0","31025","6001","0","91002","2","1021","2","0","10000","0","8","90006","8","1000","217"
"1","750","0","0","0","0","31025","10001","0","91002","2","1021","2","0","15000","0","8","90006","7","750","218"
"1","500","0","0","0","0","31025","15001","0","91002","2","1021","2","0","-1","0","8","90006","5","500","219"
"1","5000","0","0","0","0","31018","1","0","91002","2","1022","2","0","50","0","8","90006","30","5000","220"
"1","4500","0","0","0","0","31018","51","0","91002","2","1022","2","0","150","0","8","90006","25","4500","221"
"1","4000","0","0","0","0","31018","151","0","91002","2","1022","2","0","300","0","8","90006","20","4000","222"
"1","3500","0","0","0","0","31018","301","0","91002","2","1022","2","0","700","0","8","90006","18","3500","223"
"1","3000","0","0","0","0","31018","701","0","91002","2","1022","2","0","1300","0","8","90006","16","3000","224"
"1","2500","0","0","0","0","31018","1301","0","91002","2","1022","2","0","2500","0","8","90006","14","2500","225"
"1","2000","0","0","0","0","31018","2501","0","91002","2","1022","2","0","4000","0","8","90006","12","2000","226"
"1","1500","0","0","0","0","31018","4001","0","91002","2","1022","2","0","6000","0","8","90006","10","1500","227"
"1","1000","0","0","0","0","31018","6001","0","91002","2","1022","2","0","10000","0","8","90006","8","1000","228"
"1","750","0","0","0","0","31018","10001","0","91002","2","1022","2","0","15000","0","8","90006","7","750","229"
"1","500","0","0","0","0","31018","15001","0","91002","2","1022","2","0","-1","0","8","90006","5","500","230"
"1","5000","0","0","0","0","31042","1","0","91002","2","1023","2","0","50","0","8","90006","30","5000","231"
"1","4500","0","0","0","0","31042","51","0","91002","2","1023","2","0","150","0","8","90006","25","4500","232"
"1","4000","0","0","0","0","31042","151","0","91002","2","1023","2","0","300","0","8","90006","20","4000","233"
"1","3500","0","0","0","0","31042","301","0","91002","2","1023","2","0","700","0","8","90006","18","3500","234"
"1","3000","0","0","0","0","31042","701","0","91002","2","1023","2","0","1300","0","8","90006","16","3000","235"
"1","2500","0","0","0","0","31042","1301","0","91002","2","1023","2","0","2500","0","8","90006","14","2500","236"
"1","2000","0","0","0","0","31042","2501","0","91002","2","1023","2","0","4000","0","8","90006","12","2000","237"
"1","1500","0","0","0","0","31042","4001","0","91002","2","1023","2","0","6000","0","8","90006","10","1500","238"
"1","1000","0","0","0","0","31042","6001","0","91002","2","1023","2","0","10000","0","8","90006","8","1000","239"
"1","750","0","0","0","0","31042","10001","0","91002","2","1023","2","0","15000","0","8","90006","7","750","240"
"1","500","0","0","0","0","31042","15001","0","91002","2","1023","2","0","-1","0","8","90006","5","500","241"
"1","5000","0","0","0","0","31043","1","0","91002","2","1024","2","0","50","0","8","90006","30","5000","242"
"1","4500","0","0","0","0","31043","51","0","91002","2","1024","2","0","150","0","8","90006","25","4500","243"
"1","4000","0","0","0","0","31043","151","0","91002","2","1024","2","0","300","0","8","90006","20","4000","244"
