d86f7205a898c9efbbed7ec6dbe1e377fd2cf46c4bd21747997ab475b0d792f4,b3e39e7c4ad42c019736ca0f22f1b33036124a9352cbda78e6fead0dd1c38928,93df45688c6029fa9c326dda687fb0ec26776e5abfbce20c3ca7984e481d4d14,a016b8fd960883dab79bd8d78e924cab21bc59e2d33b31bad989a10d11e1cc66,744753315acfbdae0625aa6eb86464d02da4d4a7d91405e3e8f871c012b6686a,944c95f2caf0b64bdc87fe2d05998f2f696c880f11d0307cf52fb9004f8d730c,d843e47fab548580e247e4e81697052c4183e2e528c79c3395a552a28598368c,dae212e95a4724cb83857021ca4c8a78961e46f639468ef25c8dcdb96466c774,39196858b14abd7852b2424596bc9ec0878546788adcd7d4e31be6694d45aa5c,ac03d51e86930172ccf7a87be726b2a8d8921e425ecf620638782baf7b164322,21f23cf10120d9dcb787f49861aaa5f89d88837c83f66e0f7c2c3828165facef,9a4bb28b41f6c3d1cdf689f07e545baa3b099b151753df89a3b7c6197e4b10c0,4957f2fbf1f36c0588249211fe267c16789648da9fe74fb21ab0a6e4e94208fd
"0","0","0","0","10010182","0","0","8","10010184","3","10010183","2","1"
"0","0","0","0","10010183","0","0","7","10010555","3","10010184","14","1"
"0","0","0","0","10010558","0","0","3","10010187","1","10010186","14","1"
"0","0","0","0","10010186","0","0","2","10010188","3","10010187","3","1"
"0","0","0","0","10010187","0","0","1","10010189","2","10010188","2","1"
"0","0","0","0","10010188","0","0","0","10010190","0","10010189","13","1"
"0","0","0","0","10010189","0","0","60","10010191","0","10010190","12","1"
"0","0","0","0","10010190","0","0","59","10010192","0","10010191","6","1"
"0","0","0","0","10010191","0","0","58","10010193","1","10010192","3","1"
"0","0","0","0","10010192","0","0","57","10010194","10001","10010193","7","1"
"0","0","0","0","10010193","0","0","56","10010195","0","10010194","5","1"
"0","0","0","0","10010194","0","0","55","10010196","2","10010195","3","1"
"0","0","0","0","10010195","0","0","54","10010197","10001","10010196","11","1"
"0","0","0","0","10010196","0","0","53","10010198","0","10010197","4","1"
"0","0","0","0","10010197","0","0","52","10010199","1","10010198","2","1"
"0","0","0","0","10010198","0","0","51","10010200","2","10010199","14","1"
"0","0","0","0","10010199","0","0","50","10010201","1","10010200","2","1"
"0","10010716","0","0","10010200","0","0","49","10010214","1","10010201","3","1"
"0","0","0","0","10010201","0","0","48","10010215","0","10010214","4","1"
"0","0","0","0","10010214","0","0","47","10010710","0","10010215","12","1"
"0","0","0","0","10010711","0","0","44","10010219","10001","10010218","11","1"
"0","0","0","0","10010218","0","0","43","10010220","2","10010219","2","1"
"0","0","0","0","10010219","0","0","42","10010221","0","10010220","4","1"
"0","0","0","0","10010220","0","0","41","10010222","2","10010221","3","1"
"0","0","0","0","10010221","0","0","40","10010223","1","10010222","2","1"
"0","0","0","0","10010222","0","0","39","10010224","2","10010223","2","1"
"0","0","0","0","10010223","0","0","38","10010225","0","10010224","4","1"
"0","0","0","0","10010224","0","0","37","10010226","10002","10010225","7","1"
"0","0","0","0","10010225","0","0","36","10010227","10001","10010226","11","1"
"0","0","0","0","10010226","0","0","35","10010228","4","10010227","14","1"
"0","0","0","0","10010227","0","0","34","10010229","0","10010228","5","1"
"0","0","0","0","10010228","0","0","33","10010230","1","10010229","2","1"
"0","0","0","0","10010229","0","0","32","10010231","3","10010230","14","1"
"0","0","0","0","10010230","0","0","31","10010232","0","10010231","4","1"
"0","0","0","0","10010231","0","0","30","10010233","10001","10010232","7","1"
"0","10010236","0","0","10010232","0","0","29","10010234","0","10010233","6","1"
"0","0","0","0","10010233","0","0","28","10010573","10001","10010234","7","1"
"0","0","0","0","10010233","0","0","28","10010237","3","10010236","2","1"
"0","0","0","0","10010236","0","0","27","10010574","2","10010237","3","1"
"0","0","0","0","10010574","0","0","25","10010240","3","10010239","3","1"
"0","0","0","0","10010239","0","0","24","10010241","3","10010240","2","1"
"0","0","0","0","10010240","0","0","23","10010575","0","10010241","4","1"
"0","0","0","0","10010245","0","0","24","10010564","2","10010244","14","1"
"0","0","0","0","10010246","0","0","25","10010244","10003","10010245","7","1"
"0","0","0","0","10010573","0","0","26","10010245","1","10010246","14","1"
"0","0","0","0","10010575","0","0","21","10010248","0","10010247","4","1"
"0","10010250","0","0","10010247","0","0","20","10010249","10001","10010248","11","1"
"0","0","0","0","10010248","0","0","19","10010253","10003","10010249","7","1"
"0","0","0","0","10010248","0","0","19","10010251","0","10010250","5","1"
"0","0","0","0","10010250","0","0","18","10010577","0","10010251","6","1"
"0","0","0","0","10010249","0","0","18","10010576","2","10010253","3","1"
"10010577","0","0","0","10010576","0","0","16","10010256","5","10010255","14","1"
"0","0","0","0","10010255","0","0","15","10010257","2","10010256","2","1"
"0","0","0","0","10010256","0","0","14","10010258","0","10010257","12","1"
"0","0","0","0","10010257","0","0","13","10010259","1","10010258","2","1"
"0","0","0","0","10010258","0","0","12","10010260","10001","10010259","7","1"
"0","0","0","0","10010259","0","0","11","10010261","2","10010260","2","1"
"0","0","0","0","10010260","0","0","10","10010262","10001","10010261","7","1"
"0","0","0","0","10010261","0","0","9","10010263","1","10010262","3","1"
"0","0","0","0","10010262","0","0","8","10010264","10001","10010263","7","1"
"0","10010717","0","0","10010263","0","0","7","10010719","0","10010264","6","1"
"0","0","0","0","10010719","0","0","5","10010273","2","10010272","3","1"
"10010721","0","0","0","10010272","0","0","4","10010274","10002","10010273","7","1"
"0","0","0","0","10010273","0","0","3","10010275","0","10010274","4","1"
"0","0","0","0","10010274","0","0","2","10010276","3","10010275","2","1"
"0","0","0","0","10010275","0","0","1","10010277","3","10010276","3","1"
"0","0","0","0","10010276","0","0","0","10010278","0","10010277","13","1"
"0","0","0","0","10010277","0","0","60","10010279","1","10010278","2","1"
"0","0","0","0","10010278","0","0","59","10010280","2","10010279","3","1"
"0","0","0","0","10010279","0","0","58","10010281","2","10010280","2","1"
"0","0","0","0","10010280","0","0","57","10010282","0","10010281","5","1"
"0","10010285","0","0","10010281","0","0","56","10010283","10002","10010282","7","1"
"0","0","0","0","10010282","0","0","55","10010296","0","10010283","12","1"
"0","0","0","0","10010282","0","0","61","10010695","3","10010285","2","1"
"0","0","0","0","10010696","0","0","58","10010697","10003","10010287","7","1"
"0","0","0","0","10010697","0","0","56","10010291","3","10010290","14","1"
"0","0","0","0","10010290","0","0","55","10010292","3","10010291","3","1"
"0","0","0","0","10010291","0","0","54","10010699","10002","10010292","7","1"
"0","0","0","0","10010700","0","0","51","10010300","2","10010295","2","1"
"0","0","0","0","10010283","0","0","54","10010578","0","10010296","6","1"
"0","0","0","0","10010723","0","0","51","10010300","0","10010299","4","1"
"10010299","0","0","0","10010295","0","0","50","10010301","0","10010300","5","1"
"0","0","0","0","10010300","0","0","49","10010580","1","10010301","3","1"
"0","10010307","0","0","10010581","0","0","46","10010305","10001","10010304","11","1"
"0","0","0","0","10010304","0","0","45","10010306","1","10010305","2","1"
"0","0","0","0","10010305","0","0","44","10010316","1","10010306","3","1"
"0","0","0","0","10010304","0","0","47","10010308","3","10010307","3","1"
"0","0","0","0","10010307","0","0","46","10010583","3","10010308","2","1"
"0","0","0","0","10010583","0","0","44","10010584","10003","10010310","7","1"
"0","0","0","0","10010584","0","0","42","10010582","3","10010312","2","1"
"0","0","0","0","10010582","0","0","40","10010315","0","10010314","12","1"
"0","0","0","0","10010314","0","0","39","10010586","3","10010315","2","1"
"0","0","0","0","10010306","0","0","43","10010317","0","10010316","4","1"
"0","0","0","0","10010316","0","0","42","10010318","2","10010317","2","1"
"0","0","0","0","10010317","0","0","41","10010319","0","10010318","6","1"
"0","0","0","0","10010318","0","0","40","10010320","0","10010319","4","1"
"0","0","0","0","10010319","0","0","39","10010586","10001","10010320","7","1"
"0","0","0","0","10010586","0","0","37","10010323","2","10010322","3","1"
"0","0","0","0","10010322","0","0","36","10010324","0","10010323","4","1"
"0","0","0","0","10010323","0","0","35","10010325","0","10010324","6","1"
"0","0","0","0","10010324","0","0","34","10010326","2","10010325","2","1"
"0","0","0","0","10010325","0","0","33","10010327","3","10010326","14","1"
"0","0","0","0","10010326","0","0","32","10010328","10001","10010327","7","1"
"0","0","0","0","10010327","0","0","31","10010329","4","10010328","14","1"
"0","0","0","0","10010328","0","0","30","10010330","0","10010329","4","1"
"0","0","0","0","10010329","0","0","29","10010587","0","10010330","12","1"
"0","0","0","0","10010587","0","0","27","10010333","0","10010332","5","1"
"0","0","0","0","10010332","0","0","26","10010334","10001","10010333","7","1"
"0","0","0","0","10010333","0","0","25","10010335","2","10010334","3","1"
"0","0","0","0","10010334","0","0","24","10010588","1","10010335","2","1"
"0","0","0","0","10010588","0","0","22","10010338","0","10010337","4","1"
"0","0","0","0","10010337","0","0","21","10010339","10001","10010338","11","1"
"0","0","0","0","10010338","0","0","20","10010340","0","10010339","6","1"
"0","0","0","0","10010339","0","0","19","10010341","2","10010340","2","1"
"0","0","0","0","10010340","0","0","18","10010342","1","10010341","3","1"
"0","10010355","0","0","10010341","0","0","17","10010343","0","10010342","5","1"
"0","0","0","0","10010342","0","0","16","10010344","1","10010343","3","1"
"0","0","0","0","10010343","0","0","15","10010589","10002","10010344","7","1"
"0","0","0","0","10010589","0","0","13","10010347","2","10010346","2","1"
"0","0","0","0","10010346","0","0","12","10010348","10001","10010347","7","1"
"0","0","0","0","10010347","0","0","11","10010349","3","10010348","3","1"
"10010350","0","0","0","10010348","0","0","10","10010590","0","10010349","6","1"
"0","0","0","0","10010351","0","0","11","10010349","1","10010350","2","1"
"0","0","0","0","10010352","0","0","12","10010350","3","10010351","2","1"
"0","0","0","0","10010353","0","0","13","10010351","10002","10010352","7","1"
"0","0","0","0","10010354","0","0","14","10010352","1","10010353","2","1"
"0","0","0","0","10010355","0","0","15","10010353","2","10010354","2","1"
"0","0","0","0","10010342","0","0","16","10010354","0","10010355","4","1"
"0","10010592","0","0","10010590","0","0","8","10010591","0","10010357","4","1"
"10010596","0","0","0","10010595","0","0","4","10010365","0","10010361","4","1"
"0","0","0","0","10010361","0","0","3","10010598","3","10010365","2","1"
"0","0","0","0","10010597","0","0","0","10010431","0","10010430","13","1"
"0","0","0","0","10010430","0","0","60","10010432","1","10010431","2","1"
"0","0","0","0","10010431","0","0","59","10010434","0","10010432","6","1"
"0","0","0","0","10010432","0","0","58","10010439","10001","10010434","7","1"
"0","0","0","0","10010434","0","0","57","10010484","10001","10010439","11","1"
"10010439","0","0","0","10010001","0","0","56","10010485","0","10010484","6","1"
"0","0","0","0","10010484","0","0","55","10010486","1","10010485","2","1"
"0","0","0","0","10010485","0","0","54","10010487","0","10010486","4","1"
"0","0","0","0","10010486","0","0","53","10010488","10001","10010487","7","1"
"0","0","0","0","10010487","0","0","52","10010489","0","10010488","12","1"
"0","0","0","0","10010488","0","0","51","10010490","1","10010489","2","1"
"0","0","0","0","10010489","0","0","50","10010491","0","10010490","5","1"
"0","10010612","0","0","10010490","0","0","49","10010611","0","10010491","4","1"
"0","0","0","0","10010184","0","0","6","10010556","0","10010555","5","1"
"0","0","0","0","10010555","0","0","5","10010558","0","10010556","6","1"
"0","0","0","0","10010556","0","0","4","10010186","10002","10010558","7","1"
"0","10010560","0","0","10010107","0","0","50","10010119","1","10010559","2","1"
"0","0","0","0","10010559","0","0","49","10010110","0","10010560","4","1"
"0","0","0","0","10010111","0","0","46","10010113","2","10010561","2","1"
"0","0","0","0","10010114","0","0","43","10010116","3","10010562","14","1"
"10010128","0","0","0","10010118","0","0","39","10010130","3","10010563","14","1"
"0","0","0","0","10010244","0","0","23","10010575","10001","10010564","11","1"
"0","0","0","0","10010121","0","0","46","10010123","3","10010565","14","1"
"0","0","0","0","10010123","0","0","44","10010125","10001","10010566","7","1"
"0","0","0","0","10010167","0","0","21","10010169","0","10010568","5","1"
"0","0","0","0","10010169","0","0","19","10010173","0","10010570","4","1"
"0","0","0","0","10010234","0","0","27","10010246","1","10010573","2","1"
"0","0","0","0","10010237","0","0","26","10010239","1","10010574","14","1"
"10010564","0","0","0","10010241","0","0","22","10010247","0","10010575","12","1"
"0","0","0","0","10010253","0","0","17","10010255","0","10010576","4","1"
"0","0","0","0","10010251","0","0","17","10010255","3","10010577","2","1"
"0","0","0","0","10010296","0","0","53","10010723","10001","10010578","11","1"
"0","0","0","0","10010301","0","0","48","10010581","2","10010580","14","1"
"0","0","0","0","10010580","0","0","47","10010304","1","10010581","2","1"
"0","0","0","0","10010312","0","0","41","10010314","10003","10010582","7","1"
"0","0","0","0","10010308","0","0","45","10010310","0","10010583","4","1"
"0","0","0","0","10010310","0","0","43","10010312","4","10010584","14","1"
"10010320","0","0","0","10010315","0","0","38","10010322","0","10010586","12","1"
"0","0","0","0","10010330","0","0","28","10010332","10001","10010587","11","1"
"0","0","0","0","10010335","0","0","23","10010337","5","10010588","14","1"
"0","0","0","0","10010344","0","0","14","10010346","10001","10010589","11","1"
"0","0","0","0","10010349","0","0","9","10010357","3","10010590","14","1"
"0","0","0","0","10010357","0","0","7","10010593","2","10010591","2","1"
"0","0","0","0","10010357","0","0","7","10010594","0","10010592","6","1"
"0","0","0","0","10010591","0","0","6","10010595","10003","10010593","7","1"
"0","0","0","0","10010592","0","0","6","10010596","3","10010594","3","1"
"0","0","0","0","10010593","0","0","5","10010361","0","10010595","12","1"
"0","0","0","0","10010594","0","0","5","10010361","10001","10010596","11","1"
"0","0","0","0","10010598","0","0","1","10010430","10003","10010597","7","1"
"0","0","0","0","10010365","0","0","2","10010597","10001","10010598","7","1"
"0","0","0","0","10010491","0","0","48","10010614","1","10010611","14","1"
"0","0","0","0","10010491","0","0","48","10010613","1","10010612","14","1"
"0","0","0","0","10010612","0","0","47","10010616","3","10010613","2","1"
"0","0","0","0","10010611","0","0","47","10010615","3","10010614","3","1"
"0","0","0","0","10010614","0","0","46","10010618","0","10010615","6","1"
"0","0","0","0","10010613","0","0","46","10010617","0","10010616","4","1"
"0","0","0","0","10010616","0","0","45","10010619","2","10010617","14","1"
"0","0","0","0","10010615","0","0","45","10010624","2","10010618","14","1"
"0","0","0","0","10010617","0","0","44","10010620","1","10010619","2","1"
"0","0","0","0","10010619","0","0","43","10010621","2","10010620","2","1"
"10010622","0","0","0","10010620","0","0","42","10010625","2","10010621","2","1"
"0","0","0","0","10010624","0","0","43","10010621","1","10010622","3","1"
"0","0","0","0","10010618","0","0","44","10010622","10001","10010624","7","1"
"0","0","0","0","10010621","0","0","41","10010626","0","10010625","4","1"
"0","0","0","0","10010625","0","0","40","10010627","10001","10010626","7","1"
"0","0","0","0","10010626","0","0","39","10010628","1","10010627","2","1"
"0","0","0","0","10010627","0","0","38","10010629","4","10010628","14","1"
"0","0","0","0","10010628","0","0","37","10010630","0","10010629","5","1"
"0","10010637","0","0","10010629","0","0","36","10010631","1","10010630","2","1"
"0","0","0","0","10010630","0","0","35","10010632","2","10010631","3","1"
"0","0","0","0","10010631","0","0","34","10010633","2","10010632","2","1"
"0","0","0","0","10010632","0","0","33","10010634","10001","10010633","11","1"
"10010635","0","0","0","10010633","0","0","32","10010638","0","10010634","4","1"
"0","0","0","0","10010636","0","0","33","10010634","2","10010635","3","1"
"0","0","0","0","10010637","0","0","34","10010635","10002","10010636","7","1"
"0","0","0","0","10010630","0","0","35","10010636","0","10010637","12","1"
"0","0","0","0","10010634","0","0","31","10010639","0","10010638","6","1"
"0","0","0","0","10010638","0","0","30","10010640","1","10010639","2","1"
"0","0","0","0","10010639","0","0","29","10010641","10001","10010640","11","1"
"0","0","0","0","10010640","0","0","28","10010642","5","10010641","14","1"
"0","0","0","0","10010641","0","0","27","10010643","0","10010642","4","1"
"0","0","0","0","10010642","0","0","26","10010644","0","10010643","12","1"
"0","0","0","0","10010643","0","0","25","10010645","1","10010644","2","1"
"0","0","0","0","10010644","0","0","24","10010646","2","10010645","3","1"
"0","0","0","0","10010645","0","0","23","10010647","0","10010646","4","1"
"0","0","0","0","10010646","0","0","22","10010648","2","10010647","2","1"
"0","0","0","0","10010647","0","0","21","10010649","3","10010648","14","1"
"0","10010653","0","0","10010648","0","0","20","10010650","1","10010649","3","1"
"0","0","0","0","10010649","0","0","19","10010651","2","10010650","3","1"
"0","0","0","0","10010650","0","0","18","10010654","3","10010651","2","1"
"0","0","0","0","10010653","0","0","18","10010655","10003","10010652","7","1"
"0","0","0","0","10010649","0","0","19","10010652","1","10010653","2","1"
"0","0","0","0","10010651","0","0","17","10010658","10001","10010654","11","1"
"0","0","0","0","10010652","0","0","17","10010656","2","10010655","3","1"
"0","0","0","0","10010655","0","0","16","10010657","10002","10010656","7","1"
"10010658","0","0","0","10010656","0","0","15","10010659","10001","10010657","7","1"
"0","0","0","0","10010654","0","0","16","10010657","2","10010658","2","1"
"0","0","0","0","10010657","0","0","14","10010660","0","10010659","5","1"
"0","0","0","0","10010659","0","0","13","10010661","2","10010660","2","1"
"0","0","0","0","10010660","0","0","12","10010662","0","10010661","4","1"
"0","0","0","0","10010661","0","0","11","10010663","5","10010662","14","1"
"0","0","0","0","10010662","0","0","10","10010664","3","10010663","2","1"
"0","0","0","0","10010663","0","0","9","10010665","0","10010664","12","1"
"0","0","0","0","10010664","0","0","8","10010666","0","10010665","6","1"
"0","0","0","0","10010665","0","0","7","10010667","1","10010666","2","1"
"0","0","0","0","10010666","0","0","6","10010668","10003","10010667","7","1"
"0","0","0","0","10010667","0","0","5","10010669","10001","10010668","11","1"
"0","0","0","0","10010668","0","0","4","10010670","0","10010669","4","1"
"0","0","0","0","10010669","0","0","3","10010671","1","10010670","3","1"
"0","0","0","0","10010670","0","0","2","10010672","3","10010671","2","1"
"0","0","0","0","10010671","0","0","1","10010673","10001","10010672","7","1"
"0","0","0","0","10010672","0","0","0","10010674","0","10010673","13","1"
"0","0","0","0","10010673","0","0","60","10010099","1","10010674","3","1"
"0","0","0","0","10010285","0","0","60","10010696","3","10010695","3","1"
"0","0","0","0","10010695","0","0","59","10010287","6","10010696","14","1"
"0","0","0","0","10010287","0","0","57","10010290","3","10010697","2","1"
"0","0","0","0","10010292","0","0","53","10010700","0","10010699","4","1"
"0","0","0","0","10010699","0","0","52","10010295","7","10010700","14","1"
"0","0","0","0","10010132","0","0","35","10010153","1","10010701","2","1"
"0","0","0","0","10010132","0","0","37","10010703","3","10010702","2","1"
"0","0","0","0","10010702","0","0","36","10010704","3","10010703","14","1"
"0","0","0","0","10010703","0","0","35","10010709","0","10010704","6","1"
"10010709","0","0","0","10010153","0","0","33","10010706","3","10010705","3","1"
"0","0","0","0","10010705","0","0","32","10010707","0","10010706","4","1"
"0","0","0","0","10010706","0","0","31","10010708","10001","10010707","7","1"
"0","0","0","0","10010707","0","0","30","10010158","1","10010708","3","1"
"0","0","0","0","10010704","0","0","34","10010705","10003","10010709","7","1"
"0","0","0","0","10010215","0","0","46","10010711","1","10010710","2","1"
"10010712","0","0","0","10010710","0","0","45","10010218","0","10010711","6","1"
"0","0","0","0","10010713","0","0","46","10010711","3","10010712","3","1"
"0","0","0","0","10010714","0","0","47","10010712","6","10010713","14","1"
"0","0","0","0","10010715","0","0","48","10010713","3","10010714","2","1"
"0","0","0","0","10010716","0","0","49","10010714","0","10010715","4","1"
"0","0","0","0","10010201","0","0","50","10010715","4","10010716","14","1"
"0","0","0","0","10010264","0","0","8","10010718","0","10010717","5","1"
"0","0","0","0","10010717","0","0","7","10010720","5","10010718","14","1"
"0","0","0","0","10010264","0","0","6","10010272","10001","10010719","7","1"
"0","0","0","0","10010718","0","0","6","10010721","10003","10010720","7","1"
"0","0","0","0","10010720","0","0","5","10010273","3","10010721","3","1"
"0","0","0","0","10010578","0","0","52","10010299","1","10010723","2","1"
"0","0","0","0","0","0","0","63","10020002","0","10020001","1","2"
"10020390","0","0","0","10020001","0","0","62","10020003","1","10020002","2","2"
"0","0","0","0","10020002","0","0","61","10020004","0","10020003","4","2"
"0","0","0","0","10020003","0","0","60","10020005","0","10020004","6","2"
"0","0","0","0","10020004","0","0","59","10020006","10001","10020005","7","2"
"0","0","0","0","10020005","0","0","58","10020007","2","10020006","2","2"
"0","0","0","0","10020006","0","0","57","10020592","0","10020007","5","2"
"0","10020589","0","0","10020592","0","0","55","10020588","0","10020009","12","2"
"0","0","0","0","10020588","0","0","53","10020015","1","10020012","14","2"
"0","0","0","0","10020589","0","0","53","10020014","1","10020013","14","2"
"0","0","0","0","10020013","0","0","52","10020016","0","10020014","4","2"
"0","0","0","0","10020012","0","0","52","10020020","0","10020015","6","2"
"0","0","0","0","10020014","0","0","51","10020590","2","10020016","14","2"
"10020590","0","0","0","10020587","0","0","49","10020021","0","10020018","4","2"
"0","0","0","0","10020015","0","0","51","10020587","2","10020020","14","2"
"0","0","0","0","10020018","0","0","48","10020022","1","10020021","3","2"
"0","0","0","0","10020021","0","0","47","10020023","1","10020022","2","2"
"0","0","0","0","10020022","0","0","46","10020024","0","10020023","6","2"
"0","0","0","0","10020023","0","0","45","10020025","0","10020024","5","2"
"0","0","0","0","10020024","0","0","44","10020026","0","10020025","4","2"
"0","0","0","0","10020025","0","0","43","10020027","4","10020026","14","2"
"0","0","0","0","10020026","0","0","42","10020028","1","10020027","2","2"
"0","0","0","0","10020027","0","0","41","10020029","0","10020028","6","2"
"0","0","0","0","10020028","0","0","40","10020030","1","10020029","2","2"
"0","0","0","0","10020029","0","0","39","10020031","10001","10020030","11","2"
"0","10020586","0","0","10020030","0","0","38","10020518","10001","10020031","7","2"
"0","0","0","0","10020544","0","0","12","10020063","1","10020062","2","2"
"0","0","0","0","10020062","0","0","11","10020064","0","10020063","4","2"
"0","0","0","0","10020063","0","0","10","10020515","2","10020064","3","2"
"0","0","0","0","10020516","0","0","7","10020404","10002","10020079","7","2"
"0","0","0","0","10020406","0","0","3","10020084","10003","10020083","7","2"
"0","0","0","0","10020083","0","0","2","10020085","0","10020084","12","2"
"0","0","0","0","10020084","0","0","1","10020086","0","10020085","6","2"
"0","0","0","0","10020085","0","0","0","10020087","0","10020086","13","2"
"0","0","0","0","10020086","0","0","66","10020088","2","10020087","2","2"
"0","0","0","0","10020087","0","0","65","10020089","0","10020088","4","2"
"0","0","0","0","10020088","0","0","64","10020090","10001","10020089","7","2"
"0","0","0","0","10020089","0","0","63","10020091","0","10020090","6","2"
"0","0","0","0","10020090","0","0","62","10020092","0","10020091","12","2"
"0","0","0","0","10020091","0","0","61","10020407","1","10020092","3","2"
"0","0","0","0","10020407","0","0","59","10020101","1","10020094","2","2"
"0","0","0","0","10020094","0","0","58","10020491","0","10020101","4","2"
"0","0","0","0","10020512","0","0","38","10020128","10002","10020127","7","2"
"0","10020561","0","0","10020127","10020567","0","37","10020573","0","10020128","6","2"
"10020566","0","0","0","10020146","0","10020571","33","10020147","10001","10020143","11","2"
"0","0","0","0","10020564","0","0","34","10020143","1","10020146","3","2"
"0","0","0","0","10020143","0","0","32","10020148","2","10020147","2","2"
"0","0","0","0","10020147","0","0","31","10020408","0","10020148","5","2"
"0","0","0","0","10020408","0","0","29","10020151","5","10020150","14","2"
"0","0","0","0","10020150","0","0","28","10020152","1","10020151","2","2"
"0","0","0","0","10020151","0","0","27","10020153","0","10020152","6","2"
"0","0","0","0","10020152","0","0","26","10020154","2","10020153","3","2"
"0","0","0","0","10020153","0","0","25","10020155","3","10020154","2","2"
"0","0","0","0","10020154","0","0","24","10020156","0","10020155","4","2"
"0","0","0","0","10020155","0","0","23","10020157","0","10020156","5","2"
"0","0","0","0","10020156","0","0","22","10020158","10001","10020157","11","2"
