2ec3377603bb63893a01c9cf786687727d231419c52253bde713c72e2c6fb2f2,e5e0584a532fb4a89ebeff4fbc1f70e9495aebcb5e7c863f7a226d427ef5886a,5e59fed2d250337f5932c3dea5fa4207c87c3c9b2a4757559a44dbe10909dc31,7d596aa12b4f6776775ca7f9cbbddd8aeb1a4dfa9fbbe1789918c5dc502705fd,10b239a2dc7218797b8c0b98e23e6f066595b5a9ddbbd21bd5c4faa4246cc37f,0d1f2a432fa3a4ff1df70b316a99bc8cbd9c92949671d3f6e842f94861eae53b,96d3f88dc0d10637d45d6260ad27ef84e65fa5f91e7450a7a619fc263c4f3623,8ceda5a29f9ac5d921f7a84ed4d4b14de5f90f9ef1d4f295cfc01b2e88b5d4d0,7469e935a3a64c9082384775dd03208e8e5521de707b9510dd0d1718f0662b33,4994f105bf31a8636655630208b354a427b00c7602d3212d17a916cfe9a24a6a
"0","302","1","2020/01/31 11:59:59","0","2020/01/16 15:00:00","0","0","1","10056"
"0","302","1","2020/02/10 11:59:59","0","2020/01/31 12:00:00","0","0","1","10057"
"0","302","1","2020/02/15 14:59:59","0","2020/02/10 12:00:00","0","0","1","10058"
"0","302","1","2020/02/29 11:59:59","0","2020/02/25 12:00:00","0","90007","1","10059"
"0","302","1","2020/03/13 14:59:59","0","2020/02/29 12:00:00","0","0","1","10060"
"0","302","1","2020/03/26 11:59:59","0","2020/03/13 15:00:00","0","0","1","10061"
"0","302","1","2020/07/15 14:59:59","0","2020/07/10 12:00:00","0","90008","1","10062"
"0","302","1","2020/04/10 11:59:59","0","2020/03/31 12:00:00","0","0","1","10063"
"0","302","1","2020/04/15 14:59:59","0","2020/04/10 12:00:00","0","90009","1","10064"
"0","302","1","2020/04/24 11:59:59","0","2020/04/15 15:00:00","0","0","1","10065"
"0","302","1","2020/04/30 11:59:59","0","2020/04/24 12:00:00","0","0","1","10066"
"0","302","1","2020/05/10 11:59:59","0","2020/04/30 12:00:00","0","0","1","10067"
"0","302","1","2020/05/15 14:59:59","0","2020/05/10 12:00:00","0","90010","1","10068"
"0","302","1","2020/05/31 11:59:59","0","2020/05/15 15:00:00","0","0","1","10069"
"0","302","1","2020/06/10 11:59:59","0","2020/06/03 19:00:00","0","0","1","10070"
"0","302","1","2020/06/17 14:59:59","0","2020/06/10 12:00:00","0","90011","1","10071"
"0","302","1","2020/06/24 11:59:59","0","2020/06/17 15:00:00","0","0","1","10072"
"0","302","1","2020/06/30 11:59:59","0","2020/06/24 12:00:00","0","0","1","10073"
"0","302","1","2020/07/10 11:59:59","0","2020/07/03 19:00:00","0","0","1","10074"
"0","302","1","2020/07/22 11:59:59","0","2020/07/15 15:00:00","0","0","1","10075"
"0","302","1","2020/07/27 11:59:59","0","2020/07/22 12:00:00","0","90012","1","10076"
"0","302","1","2020/08/10 11:59:59","0","2020/07/31 12:00:00","0","0","1","10077"
"0","302","1","2020/08/15 14:59:59","0","2020/08/10 12:00:00","0","90013","1","10078"
"0","302","1","2020/08/26 11:59:59","0","2020/08/15 15:00:00","0","0","1","10079"
"0","302","1","2020/09/14 11:59:59","0","2020/09/03 19:00:00","0","0","1","10080"
"0","302","1","2020/09/19 14:59:59","0","2020/09/14 12:00:00","0","90014","1","10081"
"0","302","1","2020/09/30 11:59:59","0","2020/09/19 15:00:00","0","0","1","10082"
"0","302","1","2020/10/10 11:59:59","0","2020/09/30 12:00:00","0","0","1","10083"
"0","302","1","2020/10/15 14:59:59","0","2020/10/10 12:00:00","0","90015","1","10084"
"0","302","1","2020/10/26 14:59:59","0","2020/10/15 15:00:00","0","0","1","10085"
"0","302","1","2020/10/31 11:59:59","0","2020/10/26 15:00:00","0","90016","1","10086"
"0","302","1","2020/11/10 11:59:59","0","2020/10/31 12:00:00","0","0","1","10087"
"0","302","1","2020/11/21 14:59:59","0","2020/11/10 12:00:00","0","90017","1","10088"
"0","302","1","2020/11/30 11:59:59","0","2020/11/21 15:00:00","0","0","1","10089"
"0","302","1","2020/12/10 11:59:59","0","2020/11/30 12:00:00","0","0","1","10090"
"0","302","1","2020/12/21 14:59:59","0","2020/12/10 12:00:00","0","90018","1","10091"
"0","302","1","2020/12/31 11:59:59","0","2020/12/21 15:00:00","0","0","1","10092"
"0","302","1","2021/01/12 11:59:59","0","2021/01/03 19:00:00","0","0","1","10093"
"0","302","1","2021/01/17 11:59:59","0","2021/01/12 12:00:00","0","90019","1","10094"
"0","302","1","2021/01/22 14:59:59","0","2021/01/17 12:00:00","0","90020","1","10095"
"0","302","1","2021/01/31 11:59:59","0","2021/01/22 15:00:00","0","0","1","10096"
"0","302","1","2021/02/10 11:59:59","0","2021/01/31 12:00:00","0","0","1","10097"
"0","302","1","2021/02/15 22:59:59","0","2021/02/10 12:00:00","0","90021","1","10098"
"0","302","1","2021/02/23 14:59:59","0","2021/02/15 23:00:00","0","0","1","10099"
"0","302","1","2021/02/28 11:59:59","0","2021/02/23 15:00:00","30118","0","1","10100"
"0","302","1","2021/02/28 11:59:59","0","2021/02/23 15:00:00","30117","0","1","10101"
"0","302","1","2021/03/12 11:59:59","0","2021/03/03 19:00:00","30120","0","1","10102"
"0","302","1","2021/03/24 11:59:59","0","2021/03/08 12:00:00","30121","90022","1","10103"
"0","302","1","2021/03/22 14:59:59","0","2021/03/12 12:00:00","30122","0","1","10104"
"0","302","1","2021/03/31 11:59:59","0","2021/03/22 15:00:00","30123","0","1","10105"
"0","302","1","2021/04/08 11:59:59","0","2021/03/31 14:00:00","30125","0","1","10106"
"0","302","1","2021/04/15 14:59:59","0","2021/04/08 12:00:00","0","90023","1","10107"
"0","302","1","2021/04/22 11:59:59","0","2021/04/15 15:00:00","0","0","1","10108"
"0","302","1","2021/04/28 11:59:59","0","2021/04/22 12:00:00","0","0","1","10109"
"0","302","1","2021/05/11 11:59:59","0","2021/04/30 12:00:00","0","0","1","10110"
"0","302","1","2021/05/21 14:59:59","0","2021/05/11 12:00:00","0","90024","1","10111"
"0","302","1","2021/05/31 11:59:59","0","2021/05/21 15:00:00","0","0","1","10112"
"0","302","1","2021/06/09 11:59:59","0","2021/05/31 12:00:00","0","0","1","10113"
"0","302","1","2021/06/16 14:59:59","0","2021/06/09 12:00:00","0","90025","1","10114"
"0","302","1","2021/06/24 14:59:59","0","2021/06/16 15:00:00","30137","0","1","10115"
"0","302","1","2021/06/20 14:59:59","0","2021/06/16 15:00:00","30136","90026","1","10116"
"0","302","1","2021/06/24 14:59:59","0","2021/06/20 15:00:00","30138","90027","1","10117"
"0","302","1","2021/06/30 11:59:59","0","2021/06/24 15:00:00","0","0","1","10118"
"0","302","1","2021/07/12 11:59:59","0","2021/07/03 19:00:00","0","0","1","10119"
"0","302","1","2021/07/15 14:59:59","0","2021/07/08 12:00:00","0","0","1","10120"
"0","302","1","2021/07/24 14:59:59","0","2021/07/15 15:00:00","30144","0","1","10121"
"0","302","1","2021/07/19 14:59:59","0","2021/07/15 15:00:00","30143","90028","1","10122"
"0","302","1","2021/07/24 14:59:59","0","2021/07/19 15:00:00","30145","0","1","10123"
"0","302","1","2021/07/31 11:59:59","0","2021/07/24 15:00:00","30146","90029","1","10124"
"0","302","1","2021/08/09 11:59:59","0","2021/07/31 12:00:00","0","0","1","10125"
"0","302","1","2021/08/15 14:59:59","0","2021/08/09 12:00:00","0","0","1","10126"
"0","302","1","2021/08/23 11:59:59","0","2021/08/15 15:00:00","40005","0","1","10127"
"0","302","1","2021/08/31 11:59:59","0","2021/08/23 12:00:00","0","0","1","10128"
"0","302","1","2021/09/08 11:59:59","0","2021/09/03 19:00:00","0","0","1","10129"
"0","302","1","2021/09/13 11:59:59","0","2021/09/08 12:00:00","0","90030","1","10130"
"0","302","1","2021/09/18 11:59:59","0","2021/09/13 12:00:00","0","0","1","10131"
"0","302","1","2021/09/24 11:59:59","0","2021/09/18 12:00:00","0","0","1","10132"
"0","302","1","2021/09/30 11:59:59","0","2021/09/24 12:00:00","30157","0","1","10133"
"0","302","1","2021/09/30 11:59:59","0","2021/09/24 12:00:00","30156","90031","1","10134"
"0","302","1","2021/10/08 11:59:59","0","2021/09/30 12:00:00","0","0","1","10135"
"0","302","1","2021/10/15 14:59:59","0","2021/10/08 12:00:00","0","0","1","10136"
"0","302","1","2021/10/22 11:59:59","0","2021/10/15 15:00:00","0","0","1","10137"
"0","302","1","2021/10/31 11:59:59","0","2021/10/22 12:00:00","0","0","1","10138"
"0","302","1","2021/11/11 11:59:59","0","2021/11/03 19:00:00","0","0","1","10139"
"0","302","1","2021/11/16 11:59:59","0","2021/11/11 12:00:00","0","90032","1","10140"
"0","302","1","2021/11/24 11:59:59","0","2021/11/16 12:00:00","0","0","1","10141"
"0","302","1","2021/11/30 11:59:59","0","2021/11/24 12:00:00","0","90033","1","10142"
"0","302","1","2021/12/08 11:59:59","0","2021/11/30 12:00:00","0","0","1","10143"
"0","302","1","2021/12/15 14:59:59","0","2021/12/08 12:00:00","0","0","1","10144"
"0","302","1","2021/12/22 11:59:59","0","2021/12/15 15:00:00","0","0","1","10145"
"0","302","1","2021/12/31 11:59:59","0","2021/12/22 12:00:00","0","0","1","10146"
"0","302","1","2022/01/11 11:59:59","0","2022/01/03 19:00:00","0","0","1","10147"
"0","302","1","2022/01/15 14:59:59","0","2022/01/11 12:00:00","0","90034","1","10148"
"0","302","1","2022/01/24 11:59:59","0","2022/01/15 15:00:00","0","0","1","10149"
"0","302","1","2022/01/27 11:59:59","0","2022/01/24 12:00:00","0","90035","1","10150"
"0","302","1","2022/01/31 11:59:59","0","2022/01/27 12:00:00","0","90036","1","10151"
"0","302","1","2022/02/08 11:59:59","0","2022/01/31 12:00:00","0","0","1","10152"
"0","302","1","2022/02/15 14:59:59","0","2022/02/08 12:00:00","0","0","1","10153"
"0","302","1","2022/02/24 11:59:59","0","2022/02/15 15:00:00","40007","0","1","10154"
"0","302","1","2022/02/24 11:59:59","0","2022/02/15 15:00:00","30180","0","1","10155"
"0","302","1","2022/02/28 11:59:59","0","2022/02/24 12:00:00","0","0","1","10156"
"0","302","1","2022/03/11 11:59:59","0","2022/03/03 19:00:00","30184","0","1","10157"
"0","302","1","2022/03/11 11:59:59","0","2022/03/08 12:00:00","30185","90037","1","10158"
"0","302","1","2022/03/15 14:59:59","0","2022/03/11 12:00:00","0","90038","1","10159"
"0","302","1","2022/03/24 11:59:59","0","2022/03/15 15:00:00","0","0","1","10160"
"0","302","1","2022/03/28 11:59:59","0","2022/03/24 12:00:00","0","0","1","10161"
"0","302","1","2022/03/31 11:59:59","0","2022/03/28 12:00:00","0","0","1","10162"
"0","302","1","2022/04/11 11:59:59","0","2022/04/03 19:00:00","0","0","1","10163"
"0","302","1","2022/04/15 14:59:59","0","2022/04/11 12:00:00","0","90040","1","10164"
"0","302","1","2022/04/22 11:59:59","0","2022/04/15 15:00:00","0","0","1","10165"
"0","302","1","2022/04/30 11:59:59","0","2022/04/22 12:00:00","0","0","1","10166"
"0","302","1","2022/05/11 11:59:59","0","2022/05/03 19:00:00","0","0","1","10167"
"0","302","1","2022/05/15 14:59:59","0","2022/05/11 12:00:00","0","90041","1","10168"
"0","302","1","2022/05/24 11:59:59","0","2022/05/15 15:00:00","0","0","1","10169"
"0","302","1","2022/05/28 11:59:59","0","2022/05/24 12:00:00","0","0","1","10170"
"0","302","1","2022/06/09 11:59:59","0","2022/05/31 12:00:00","0","0","1","10171"
"0","302","1","2022/06/15 14:59:59","0","2022/06/09 12:00:00","0","90043","1","10172"
"0","302","1","2022/06/24 11:59:59","0","2022/06/15 15:00:00","0","0","1","10173"
"0","302","1","2022/06/30 11:59:59","0","2022/06/24 12:00:00","0","0","1","10174"
"0","302","1","2022/07/08 11:59:59","0","2022/06/30 12:00:00","0","0","1","10175"
"0","302","1","2022/07/11 11:59:59","0","2022/07/08 12:00:00","0","0","1","10176"
"0","302","1","2022/07/15 14:59:59","0","2022/07/11 12:00:00","0","90044","1","10177"
"0","302","1","2022/07/25 11:59:59","0","2022/07/15 15:00:00","0","0","1","10178"
"0","302","1","2022/07/28 11:59:59","0","2022/07/25 12:00:00","0","90045","1","10179"
"0","302","1","2022/07/31 11:59:59","0","2022/07/28 12:00:00","0","90046","1","10180"
"0","302","1","2022/08/09 11:59:59","0","2022/07/31 12:00:00","0","0","1","10181"
"0","302","1","2022/08/12 11:59:59","0","2022/08/09 12:00:00","0","0","1","10182"
"0","302","1","2022/08/15 14:59:59","0","2022/08/12 12:00:00","0","90047","1","10183"
"0","302","1","2022/08/23 11:59:59","0","2022/08/15 15:00:00","40008","0","1","10184"
"0","302","1","2022/08/26 11:59:59","0","2022/08/23 12:00:00","0","90048","1","10185"
"0","302","1","2022/08/31 11:59:59","0","2022/08/26 12:00:00","0","90049","1","10186"
"0","302","1","2022/09/12 11:59:59","0","2022/09/03 19:00:00","0","0","1","10187"
"0","302","1","2022/09/15 14:59:59","0","2022/09/12 12:00:00","0","0","1","10188"
"0","302","1","2022/09/22 11:59:59","0","2022/09/15 15:00:00","0","0","1","10189"
"0","302","1","2022/09/30 11:59:59","0","2022/09/22 12:00:00","0","0","1","10190"
"0","302","1","2022/10/11 11:59:59","0","2022/09/30 12:00:00","0","0","1","10191"
"0","302","1","2022/10/15 14:59:59","0","2022/10/11 12:00:00","0","0","1","10192"
"0","302","1","2022/10/25 11:59:59","0","2022/10/15 15:00:00","0","0","1","10193"
"0","302","1","2022/10/28 11:59:59","0","2022/10/25 12:00:00","0","90050","1","10194"
"0","302","1","2022/10/31 11:59:59","0","2022/10/28 12:00:00","0","90051","1","10195"
"0","302","1","2022/11/08 11:59:59","0","2022/10/31 12:00:00","0","0","1","10196"
"0","302","1","2022/11/11 11:59:59","0","2022/11/08 12:00:00","0","0","1","10197"
"0","302","1","2022/11/15 14:59:59","0","2022/11/11 12:00:00","0","90052","1","10198"
"0","302","1","2022/11/24 11:59:59","0","2022/11/15 15:00:00","0","0","1","10199"
"0","302","1","2022/11/30 11:59:59","0","2022/11/27 12:00:00","0","90054","1","10200"
"0","302","1","2022/12/09 11:59:59","0","2022/11/30 12:00:00","0","0","1","10201"
"0","302","1","2022/12/16 11:59:59","0","2022/12/09 12:00:00","0","0","1","10202"
"0","302","1","2022/12/23 11:59:59","0","2022/12/16 12:00:00","0","90055","1","10203"
"0","302","1","2022/12/31 11:59:59","0","2022/12/23 12:00:00","0","0","1","10204"
"0","302","1","2023/01/10 11:59:59","0","2023/01/03 19:00:00","0","0","1","10205"
"0","302","1","2023/01/15 14:59:59","0","2023/01/10 12:00:00","0","90056","1","10206"
"0","302","1","2023/01/24 11:59:59","0","2023/01/15 15:00:00","0","0","1","10207"
"0","302","1","2023/01/31 11:59:59","0","2023/01/24 12:00:00","0","0","1","10208"
"0","302","1","2023/02/09 11:59:59","0","2023/01/31 12:00:00","0","0","1","10209"
"0","302","1","2023/02/12 11:59:59","0","2023/02/09 12:00:00","0","0","1","10210"
"0","302","1","2023/02/15 14:59:59","0","2023/02/12 12:00:00","0","0","1","10211"
"0","302","1","2023/02/24 11:59:59","0","2023/02/15 15:00:00","40009","0","1","10212"
"0","302","1","2023/02/22 14:59:59","0","2023/02/15 15:00:00","30245","0","1","10213"
"0","302","1","2023/02/28 11:59:59","0","2023/02/24 12:00:00","0","0","1","10214"
"0","302","1","2023/03/10 11:59:59","0","2023/03/03 19:00:00","0","0","1","10215"
"0","302","1","2023/03/17 11:59:59","0","2023/03/10 12:00:00","0","0","1","10216"
"0","302","1","2023/03/27 11:59:59","0","2023/03/17 12:00:00","0","0","1","10217"
"0","302","1","2023/03/31 11:59:59","0","2023/03/27 12:00:00","0","0","1","10218"
"0","302","1","2023/04/07 11:59:59","0","2023/03/31 12:00:00","0","0","1","10219"
"0","302","1","2023/04/10 11:59:59","0","2023/04/07 12:00:00","0","0","1","10220"
"0","302","1","2023/04/17 11:59:59","0","2023/04/10 12:00:00","0","0","1","10221"
"0","302","1","2023/04/25 11:59:59","0","2023/04/17 12:00:00","0","0","1","10222"
"0","302","1","2023/04/30 11:59:59","0","2023/04/25 12:00:00","0","0","1","10223"
"0","302","1","2023/05/10 11:59:59","0","2023/04/30 12:00:00","0","0","1","10224"
"0","302","1","2023/05/15 14:59:59","0","2023/05/10 12:00:00","0","0","1","10225"
"0","302","1","2023/05/24 11:59:59","0","2023/05/15 15:00:00","0","0","1","10226"
"0","302","1","2023/05/31 11:59:59","0","2023/05/27 12:00:00","0","0","1","10227"
"0","302","1","2023/06/09 11:59:59","0","2023/05/31 12:00:00","0","0","1","10228"
"0","302","1","2023/06/15 14:59:59","0","2023/06/09 12:00:00","0","0","1","10229"
"0","302","1","2023/06/23 11:59:59","0","2023/06/15 15:00:00","0","0","1","10230"
"0","302","1","2023/06/30 11:59:59","0","2023/06/23 12:00:00","0","90057","1","10231"
"0","302","1","2023/07/12 11:59:59","0","2023/07/03 19:00:00","0","0","1","10232"
"0","302","1","2023/07/15 14:59:59","0","2023/07/12 12:00:00","0","0","1","10233"
"0","302","1","2023/07/25 11:59:59","0","2023/07/15 15:00:00","0","0","1","10234"
"0","302","1","2023/07/31 11:59:59","0","2023/07/25 12:00:00","0","0","1","10235"
"0","302","1","2023/08/09 11:59:59","0","2023/07/31 12:00:00","0","0","1","10236"
"0","302","1","2023/08/12 11:59:59","0","2023/08/09 12:00:00","0","0","1","10237"
"0","302","1","2023/08/15 14:59:59","0","2023/08/12 12:00:00","0","90058","1","10238"
"0","302","1","2023/08/22 11:59:59","0","2023/08/15 15:00:00","40010","0","1","10239"
"0","302","1","2023/08/26 11:59:59","0","2023/08/22 12:00:00","0","0","1","10240"
"0","302","1","2023/08/31 11:59:59","0","2023/08/26 12:00:00","0","0","1","10241"
"0","302","1","2023/09/12 11:59:59","0","2023/09/03 19:00:00","0","0","1","10242"
"0","302","1","2023/09/15 14:59:59","0","2023/09/12 12:00:00","0","90059","1","10243"
"0","302","1","2023/09/25 11:59:59","0","2023/09/15 15:00:00","0","0","1","10244"
"0","302","1","2023/09/30 11:59:59","0","2023/09/25 12:00:00","0","0","1","10245"
"0","302","1","2023/10/10 11:59:59","0","2023/09/30 12:00:00","0","0","1","10246"
"0","302","1","2023/10/15 14:59:59","0","2023/10/10 12:00:00","0","0","1","10247"
"0","302","1","2023/10/23 11:59:59","0","2023/10/15 15:00:00","0","0","1","10248"
"0","302","1","2023/10/26 11:59:59","0","2023/10/23 12:00:00","0","0","1","10249"
"0","302","1","2023/10/31 11:59:59","0","2023/10/26 12:00:00","0","0","1","10250"
"0","302","1","2023/11/10 11:59:59","0","2023/10/31 12:00:00","0","0","1","10251"
"0","302","1","2023/11/15 14:59:59","0","2023/11/10 12:00:00","0","0","1","10252"
"0","302","1","2023/11/24 11:59:59","0","2023/11/15 15:00:00","0","0","1","10253"
"0","302","1","2023/11/30 11:59:59","0","2023/11/27 12:00:00","0","90060","1","10254"
"0","302","1","2023/12/11 11:59:59","0","2023/11/30 12:00:00","0","0","1","10255"
"0","302","1","2023/12/15 14:59:59","0","2023/12/11 12:00:00","0","0","1","10256"
"0","302","1","2023/12/22 11:59:59","0","2023/12/15 15:00:00","0","0","1","10257"
"0","302","1","2023/12/27 11:59:59","0","2023/12/22 12:00:00","0","0","1","10258"
"0","302","1","2023/12/31 11:59:59","0","2023/12/27 12:00:00","0","0","1","10259"
"0","302","1","2024/01/12 11:59:59","0","2024/01/03 19:00:00","0","0","1","10260"
"0","302","1","2024/01/15 14:59:59","0","2024/01/12 12:00:00","0","90061","1","10261"
"0","302","1","2024/01/22 11:59:59","0","2024/01/15 15:00:00","0","0","1","10262"
"0","302","1","2024/01/26 11:59:59","0","2024/01/22 12:00:00","0","90062","1","10263"
"0","302","1","2024/01/31 11:59:59","0","2024/01/26 12:00:00","0","0","1","10264"
"0","302","1","2024/02/12 11:59:59","0","2024/01/31 12:00:00","0","0","1","10265"
"0","302","1","2024/02/14 23:59:59","0","2024/02/12 12:00:00","30306","0","1","10266"
"0","302","1","2024/02/14 23:59:59","0","2024/02/12 12:00:00","30305","90063","1","10267"
"0","302","1","2024/02/22 11:59:59","0","2024/02/15 0:00:00","0","0","1","10268"
"0","302","1","2024/02/29 11:59:59","0","2024/02/22 12:00:00","0","90064","1","10269"
"0","302","1","2024/03/11 11:59:59","0","2024/03/03 19:00:00","0","0","1","10270"
"0","302","1","2024/03/18 11:59:59","0","2024/03/11 12:00:00","0","0","1","10271"
"0","302","1","2024/03/28 11:59:59","0","2024/03/18 12:00:00","30313","0","1","10272"
"0","302","1","2024/03/22 11:59:59","0","2024/03/18 12:00:00","30312","90065","1","10273"
"0","302","1","2024/03/28 11:59:59","0","2024/03/22 12:00:00","30314","0","1","10274"
"0","302","1","2024/03/31 11:59:59","0","2024/03/28 12:00:00","0","0","1","10275"
"0","302","1","2024/04/12 11:59:59","0","2024/03/31 12:00:00","0","0","1","10276"
"0","302","1","2024/04/15 14:59:59","0","2024/04/12 12:00:00","30318","0","1","10277"
"0","302","1","2024/04/15 14:59:59","0","2024/04/12 12:00:00","30317","0","1","10278"
"0","302","1","2024/04/26 11:59:59","0","2024/04/15 15:00:00","0","0","1","10279"
"0","302","1","2024/04/30 11:59:59","0","2024/04/26 12:00:00","0","0","1","10280"
"0","302","1","2024/05/15 14:59:59","0","2024/05/03 19:00:00","30322","0","1","10281"
"0","302","1","2024/05/15 14:59:59","0","2024/05/10 12:00:00","30323","90066","1","10282"
"0","302","1","2024/05/27 11:59:59","0","2024/05/15 15:00:00","0","0","1","10283"
"0","302","1","2024/05/31 11:59:59","0","2024/05/27 12:00:00","0","0","1","10284"
"0","302","1","2024/06/10 11:59:59","0","2024/05/31 12:00:00","0","0","1","10285"
"0","302","1","2024/06/15 14:59:59","0","2024/06/10 12:00:00","0","0","1","10286"
"0","302","1","2024/06/26 11:59:59","0","2024/06/15 15:00:00","0","0","1","10287"
"0","302","1","2024/06/26 11:59:59","0","2024/06/21 12:00:00","0","0","1","10288"
