2405d6dce381147cee30bb8ee6609280c33570414e781da442f83f6bfc8131d6,2548a823f894380e7baf8d38ba3326568c5f9a9f391c07aee76b2faf255b492e,92b2fd9f8bf6bf2668e68b232a1f4fd17be8595a65df3112b43ee8ec814c46ad,a85b4ce1f1261e456642dcdd73b7ef818e9e76882bed52ed3f02fed6a5654e12,45862ac2a9e8ee27fb48888d0a6014bbfc836332a19bf4b3362125f2242f2640,aeb38be68ac8b86554263fc4294a9f961a26ee41dcbc04b66d3e87d5d63e0245,22ecc7117b3bb25e602085065bb4f8bb922c05d2e75b83081a2c19c6272b50d1,4da4371d6a696f5fd590fbcd3fbbb9502b4105de831d89d757729c1b4b4aff7f,9759de14cf7e478d2079f014de21bef72d76da86ba0b77fa725981bd9144ebb0,ce9049f57447e7e8cf59486da1bf624e3d24a58746e69367126da6a129120df4,05fe2e08ae1b415becc85a35987903add72886fe3f875747ab63bbd8ff2e3ade,c805faead2b214e742046ce285f09163dc19e9bd675dd1fd38e760fce0ba36af,5293d66721d4cdd794a77581f747c3b94227ab9b135361f1e114e9d1e79475e8,6ab9e6a6e3c7e8191cdb5a66b423ad744778dc0a85ba06816abfb43682b935a7,170ed88b20a35b33bc2006542baa17516e0323a5519133deb2c539154186a363,ad3def36dd8b100cf2c9d47df70e09df56ad309a9f37e097f607043b5093b6cc,36dfceef4ad3613f211e0de57a663cc635ff59c644ac5699fa061575b015943c,e812a03e83748496e7e503367a5f5a92f1cb465aa7671d4e7bd954cd7be8ceca,8332864e7c6e3606163da7c94d8a90bdb0862b38308c7c5290c1b12ffa062350,8069c0388e04861ed2f06845a9173623ec48e21d9fc5d74ab0899b5147155909,a2096d7fb0ab4f94bd4c4e1d37db660c1aff89562c04683dc64bf2e655c6f0e6,83f4dadea5efdda8b574a83dcdc0cc11e6c7ac45d162f8c59f9c32be3254c26a,4726baf01e98f6030c1335b3a26fabfdd2fc9c22b4b9eaae8fe1a2496951240f,2eff78e201e16127fa1b1f84f22971c06376e4f5e4713e8656f58c4d4abb87a9,635d1e67c1235b4ba8fdab04b9cfded1f45edb0878faf0798677f4afc637fc32,874eb3910aea7313e9e90e28fd174d4c0f8fabf2a9f09bd8986f3feb22a8687f,e1144ccef80169c6fb4fbf0c178f4affc083e15be4fe62b04ca67836c759652c,ec771cf70c7e37dc92aca6066becd8c80b0870ee7d80ccf81ca535e6787debcd,41636df9f318bf45f5c137aa33ea1ae6b0063456a6bc333d44692d312f5ba6c5,93a345707fd139533715f5028684d9f6c46803f3d8f723a806be7295cf1969b7,d849568cebfcfb8394faa52ef34531c5f6ed1742eaabc63e55d60c7759b5216a,9d290d57a38ece5f35eacfe7aa1557832b82ea45fb75cd58d9fc95eda767c90c,d3aedce73ca94f91e5b58ee729465ebcba3791581651e0d02f6265c7431fcb9c,01d3b589177fd7804eec0897cf02bd13ab67ae0828c4f3ba2e5f6603ceb95fa5,c7455a6f9e8b64ad20d6e9ceb6459fc38859cef7708c54839b30dffa4ab5870b,b63cc8afdbeb320b19a9d39a0ce1e81e4f29f1eb328d6b295094a26bf9b8c4de,a05262df31b79e79115787af269d1ffcc8ef0f8658811f34a7e227c7250d1ca3,d60694e1c2b69f1365bd451359e90d15a47faca3a53aa9ed9d508d9beed63897,02ed055719d8216d013fa81d9c9c229797b1ed45d4ea742f9adebd015103a549,9709045121391a1582369e5c7d3992eda5d09f02b86284a6c47c473d9b4b1b4e,3d1ffe5366eec21d4f44f5f26d5e389f75001797608b9fe5bf2430f687317a3b,7e2c1c42f786b7f1106edd1e3930a942397240feea9bed8b6a14a2b8ee86c326,35491d77d92b81e266be203fd7fd04f51b06a6d5d32daa67e0e14b6727ae0944,a83c0eeb450419b14d19164545313080422c45ec94ea73d03fd67d9f396a77ab
"0","0","0","1","302904","0","0","0","0","0","0","0","0","0","0","0","0","0","2000","0","0","0","0","410011003","1600","0","4800000","0","0","水瓶","0","0","0","450","0","300000039","0","1","0","0","0","0","0","60"
"0","0","0","1","302100","0","0","0","0","0","0","0","0","12500","0","20","0","0","800","1","0","0","0","410020101","800","0","83000000","0","0","ワイバーン","0","0","0","100","0","300000039","0","1","11000","0","12500","0","0","50"
"0","0","0","1","309000","0","0","0","13000","0","0","0","0","12500","0","60","0","0","800","12500","0","0","0","410020201","800","0","158000000","0","0","ランドスロース","0","0","0","125","0","300000039","0","1","13000","0","12500","0","0","50"
"0","0","0","1","306306","0","0","0","15000","0","0","0","0","10000","0","130","0","10000","350","20000","0","0","0","410020301","350","0","106000000","0","0","マスター・ウキキー","0","0","0","150","0","300000022","0","1","15000","0","20000","0","0","60"
"0","0","0","1","322907","0","0","0","13000","0","0","0","0","10000","0","130","0","10000","350","10000","0","0","0","410020401","350","0","187000000","0","0","歪音の精霊","25000","0","0","175","10000","300000022","0","0","13000","0","25000","0","0","60"
"0","0","0","1","305902","0","0","0","40000","0","0","0","0","1000","0","130","0","0","1000","30000","0","0","0","410020501","1000","0","248000000","0","0","マダムプリズム","0","0","0","200","0","300000039","0","1","0","0","30000","0","0","60"
"0","0","0","1","316209","0","0","0","0","0","0","0","0","50000","0","130","0","1","100","50000","0","0","0","410020601","100","0","187000000","0","0","バロン・ファンガス","0","0","0","225","50000","300000039","0","1","0","0","8000","0","0","60"
"0","0","0","1","300802","0","0","0","30000","0","0","0","0","30000","0","70","0","0","800","30000","0","0","0","410020701","800","0","227000000","0","0","スピリットホーン","0","0","0","250","0","300000039","0","1","30000","0","30000","0","0","60"
"0","0","0","1","300603","0","0","0","0","0","0","0","0","50000","0","70","0","0","1300","50000","0","0","0","410020801","1500","0","225000000","0","0","ニードルクリーパー","0","0","0","300","0","300000039","0","1","70000","0","50000","0","0","60"
"0","0","0","1","313401","0","0","0","0","0","0","0","0","50000","0","250","0","1","0","50000","0","0","0","410020901","0","0","281000000","0","0","ソードコブラ","300","300","0","350","300","300000039","0","1","0","0","50000","0","0","200"
"0","0","0","1","313401","0","0","0","50000","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","410020902","10000","0","3000000","0","0","ソードコブラ部位A","0","0","0","350","0","300000039","0","1","74000","0","0","0","0","200"
"0","0","0","1","313401","0","0","0","0","0","0","0","0","0","0","0","0","0","6500","0","0","0","0","410020903","7500","0","6000000","0","0","ソードコブラ部位B","0","0","0","350","0","300000039","0","1","0","0","0","0","0","200"
"0","0","0","1","313401","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","0","410020904","2700","0","4500000","0","0","ソードコブラ部位C","0","0","0","350","0","300000039","0","1","0","0","0","0","0","200"
"0","0","0","1","303003","0","0","0","0","0","0","0","0","50000","0","0","0","50000","7000","50000","0","0","0","410021001","6500","0","378000000","0","0","トルペドン","0","0","0","450","50000","300000039","0","1","82000","0","50000","0","0","60"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","350","0","0","0","0","0","410030001","0","0","1000000","0","0","バーストエネミー","0","0","0","999","0","300000039","0","1","0","0","350","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","100","0","0","0","0","0","410030002","0","0","1000000","0","0","バーストエネミー","0","0","0","999","0","300000039","0","1","0","0","100","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","400","0","0","0","0","0","410030003","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","400","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","300","0","0","0","0","0","410030004","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","300","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","200","0","0","0","0","0","410030005","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","200","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","200","0","0","0","0","0","410030006","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","200","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","350","0","0","0","0","0","410030007","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","350","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","900","0","0","0","0","0","410030008","0","0","1000000","0","0","バーストエネミー","2000","9000","0","999","75","300000039","0","1","0","0","900","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","1500","0","0","0","0","0","410030009","0","0","1000000","0","0","バーストエネミー","2000","9000","0","999","25","300000039","0","1","0","0","1500","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","600","0","0","0","0","0","410030010","0","0","1000000","0","0","バーストエネミー","3000","9000","0","999","75","300000039","0","1","0","0","600","1","0","50"
"0","0","0","1","319600","0","0","0","0","0","0","0","0","12500","0","50","0","100","0","12500","0","0","0","410030101","0","0","123000000","0","0","フロストハウンド","100","0","0","100","100","300000039","0","1","0","0","1","0","0","50"
"0","0","0","1","319600","0","0","0","13000","0","0","0","0","0","0","0","0","0","1500","0","0","0","0","410030102","1500","0","1300000","0","0","フロストハウンドA","0","0","0","100","0","300000039","0","1","0","0","0","0","0","50"
"0","0","0","1","319600","0","0","0","0","0","0","0","0","0","0","0","0","0","700","0","0","0","0","410030103","700","0","4500000","0","0","フロストハウンドB","0","0","0","100","0","300000039","0","1","0","0","0","0","0","50"
"0","0","0","1","319600","0","0","0","0","0","0","0","0","0","0","0","0","0","700","0","0","0","0","410030104","700","0","1300000","0","0","フロストハウンドC","0","0","0","100","0","300000039","0","1","0","0","0","0","0","50"
"0","0","0","1","323200","0","0","0","11000","0","0","0","0","12500","0","50","0","0","400","12500","0","0","0","410030201","400","0","128000000","0","0","デミ・カリド","0","0","0","125","0","300000039","0","1","0","0","12500","0","0","50"
"0","0","0","1","303403","0","0","0","0","0","0","0","0","25000","0","130","0","0","900","25000","0","0","0","410030301","900","0","176000000","0","0","イワノヅチ","0","0","0","150","0","300000039","0","1","14000","0","25000","0","0","50"
"0","0","0","1","321904","0","0","0","13000","0","0","0","0","25000","0","100","0","25000","1000","25000","0","0","0","410030401","1000","0","176000000","0","0","バジリスク・アロス","0","0","0","175","0","300000039","0","1","0","0","25000","0","0","50"
"0","0","0","1","303302","0","0","0","36000","0","0","0","0","30000","0","70","0","0","1000","30000","0","0","0","410030501","1600","0","156000000","0","0","ダークガーゴイル","0","0","0","200","0","300000039","0","1","36000","0","30000","0","0","60"
"0","0","0","1","322701","0","0","0","0","0","0","0","0","30000","0","130","0","0","1200","30000","0","0","0","410030601","1000","0","186000000","0","0","ホーネットクイーン","0","0","0","225","0","300000039","0","1","15000","0","30000","0","0","60"
"0","0","0","1","309901","0","0","0","50000","0","0","0","0","10000","0","130","0","0","900","30000","0","0","0","410030701","900","0","220000000","0","0","ゴブリンメイスター","0","0","0","250","30000","300000039","0","1","0","0","30000","0","0","60"
"0","0","0","1","306902","0","0","0","0","0","0","0","0","50000","0","70","0","3000","0","50000","0","0","0","410030801","0","0","282000000","0","0","トライロッカー","3000","0","0","300","3000","300000039","0","1","0","0","50000","0","0","60"
"0","0","0","1","306902","0","0","0","11000","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","410030802","10000","0","2400000","0","0","トライロッカーA","0","0","0","300","0","300000039","0","1","11000","0","0","0","0","60"
"0","0","0","1","306902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","410030803","3000","0","5400000","0","0","トライロッカーB","0","0","0","300","0","300000039","0","1","0","0","0","0","0","60"
"0","0","0","1","306902","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","0","410030804","0","0","5400000","0","0","トライロッカーC","0","0","0","300","0","300000039","0","1","0","0","0","0","0","60"
"0","0","0","1","303904","0","0","0","15000","0","0","0","0","50000","0","90","0","0","300","50000","0","0","0","410030901","300","0","276000000","0","0","サイクロプス","0","0","0","350","0","300000008","0","1","100000","0","50000","0","0","60"
"0","0","0","1","300302","0","0","0","70000","0","0","0","0","50000","0","90","0","50000","2000","50000","0","0","0","410031001","2000","0","286000000","0","0","メサルティム","50000","0","0","450","50000","300000041","0","1","0","0","50000","0","0","60"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","150","0","0","0","0","0","410040001","0","0","1000000","0","0","バーストエネミー","0","0","0","999","0","300000039","0","1","0","0","150","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","1500","0","0","0","0","0","410040002","0","0","1000000","0","0","バーストエネミー","0","0","0","999","0","300000039","0","1","0","0","1500","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","450","0","0","0","0","0","410040003","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","450","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","400","0","0","0","0","0","410040004","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","400","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","350","0","0","0","0","0","410040005","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","350","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","600","0","0","0","0","0","410040006","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","600","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","350","0","0","0","0","0","410040007","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","350","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","600","0","0","0","0","0","410040008","0","0","1000000","0","0","バーストエネミー","2000","9000","0","999","75","300000039","0","1","0","0","600","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","1000","0","0","0","0","0","410040009","0","0","1000000","0","0","バーストエネミー","2000","9000","0","999","0","300000039","0","1","0","0","1000","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","600","0","0","0","0","0","410040010","0","0","1000000","0","0","バーストエネミー","3000","9000","0","999","75","300000039","0","1","0","0","600","1","0","50"
"0","0","0","1","325300","0","0","0","20000","0","0","0","0","5000","0","20","0","5000","800","5000","0","0","0","410040101","800","0","99000000","0","0","リビングメイル","0","0","0","150","0","300000039","0","1","0","0","5000","0","0","60"
"0","0","0","1","320800","0","0","0","0","0","0","0","0","5000","0","20","0","5000","0","5000","0","0","0","410040201","0","0","96000000","0","0","タフガイスト","20","20","0","200","20","300000039","0","1","0","0","5000","0","0","60"
"0","0","0","1","320800","0","0","0","6000","0","0","0","0","0","0","0","0","0","4800","0","0","0","0","410040202","4800","0","1600000","0","0","タフガイストA","0","0","0","200","0","300000039","0","1","6000","0","0","0","0","60"
"0","0","0","1","320800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","410040203","0","0","3200000","0","0","タフガイストB","0","0","0","200","0","300000039","0","1","0","0","0","0","0","60"
"0","0","0","1","320800","0","0","0","0","0","0","0","0","0","0","0","0","0","4800","0","0","0","0","410040204","4800","0","1600000","0","0","タフガイストC","0","0","0","200","0","300000039","0","1","0","0","0","0","0","60"
"0","0","0","1","307509","0","0","0","30000","0","0","0","0","30000","0","130","0","30000","1200","30000","0","0","0","410040301","2500","0","150000000","0","0","ストーム・ジズ","0","0","0","250","0","300000039","0","1","40000","0","30000","0","0","60"
"0","0","0","1","316603","0","0","0","0","0","0","0","0","30000","0","130","0","1","0","30000","0","0","0","410040401","0","0","161000000","0","0","ゴブリンライダー","400","0","0","300","200","300000039","0","1","0","0","30000","0","0","60"
"0","0","0","1","316603","0","0","0","1000","0","0","0","0","0","0","0","0","0","3000","0","0","0","0","410040402","3000","0","1000000","0","0","ゴブリンライダーA","0","0","0","300","0","300000039","0","1","35000","0","0","0","0","60"
"0","0","0","1","316603","0","0","0","0","0","0","0","0","0","0","0","0","0","400","0","0","0","0","410040403","400","0","2800000","0","0","ゴブリンライダーB","0","0","0","300","0","300000039","0","1","0","0","0","0","0","60"
"0","0","0","1","309204","0","0","0","0","0","0","0","0","30000","0","100","0","0","2500","30000","0","0","0","410040501","900","0","177000000","0","0","スカイワルキューレ","0","0","0","350","30000","300000039","0","1","50000","0","30000","0","0","60"
"0","0","0","1","304102","0","0","0","0","40000","0","40000","0","40000","0","70","0","1","0","40000","0","0","100","410040601","0","0","220000000","0","0","ティタノタートル","100","40000","0","400","100","300000039","0","1","0","0","40000","0","0","60"
"0","0","0","1","304102","0","0","0","1000","0","0","0","0","0","0","0","0","0","12000","0","0","0","0","410040602","12000","0","7200000","0","0","ティタノタートルA","0","0","0","400","0","300000039","0","1","18000","0","0","0","0","60"
"0","0","0","1","304102","0","0","0","0","0","0","0","0","0","0","0","0","0","4000","0","0","0","0","410040603","3600","0","20000000","0","0","ティタノタートルB","0","0","0","400","0","300000039","0","1","0","0","0","0","0","60"
"0","0","0","1","304102","0","0","0","0","0","0","0","0","0","0","0","0","0","2000","0","0","0","0","410040604","1800","0","36000000","0","0","ティタノタートルC","0","0","0","400","0","300000039","0","1","0","0","0","0","0","60"
"0","0","0","1","301902","0","0","0","0","0","0","0","0","10000","0","130","0","0","1000","40000","0","0","0","410040701","1000","0","192000000","0","0","ウェアオルカ","0","0","0","450","40000","300000039","0","1","50000","0","40000","0","0","60"
"0","0","0","1","319306","0","0","0","69000","0","0","0","0","50000","0","130","0","50000","2000","50000","0","0","0","410040801","2000","0","220000000","0","0","レイスコレクター","0","0","0","500","0","300000039","0","1","0","0","50000","0","0","60"
"0","0","0","1","324401","0","0","0","0","0","0","0","0","50000","0","130","0","50000","0","50000","0","0","0","410040901","0","0","265000000","0","0","ラストドラゴン","50000","0","0","550","50000","300000039","0","1","0","0","50000","0","0","60"
"0","0","0","1","324401","0","0","0","30000","0","0","0","0","50000","0","130","0","50000","4000","50000","0","0","0","410040902","4000","0","100000000","0","0","ラストドラゴン部位A","50000","0","0","550","50000","300000039","0","1","30000","0","50000","0","0","60"
"0","0","0","1","324401","0","0","0","30000","0","0","0","0","50000","0","130","0","50000","4000","50000","0","0","0","410040903","4000","0","20000000","0","0","ラストドラゴン部位B","50000","0","0","550","50000","300000039","0","1","30000","0","50000","0","0","60"
"0","0","0","1","300102","0","0","0","16000","0","0","0","0","50000","0","100","0","50000","1600","50000","0","0","0","410041001","1600","0","316000000","0","0","ミノタウロス","50000","0","0","600","50000","300000039","0","1","16000","0","50000","0","0","60"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","100","0","0","0","0","0","410050001","0","0","1000000","0","0","バーストエネミー","0","0","0","999","0","300000039","0","1","0","0","100","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","100","0","0","0","0","0","410050002","0","0","1000000","0","0","バーストエネミー","0","0","0","999","0","300000039","0","1","0","0","100","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","300","0","0","0","0","0","410050003","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","300","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","300","0","0","0","0","0","410050004","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","300","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","400","0","0","0","0","0","410050005","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","400","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","600","0","0","0","0","0","410050006","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","500","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","200","0","0","0","0","0","410050007","0","0","1000000","0","0","バーストエネミー","0","5000","0","999","50","300000039","0","1","0","0","200","1","0","50"
"0","0","0","1","217300","0","0","0","0","0","0","250","0","0","0","0","0","900","0","0","0","0","0","410050008","0","0","1000000","0","0","バーストエネミー","2000","9000","0","999","75","300000039","0","1","0","0","900","1","0","50"
