914736367af8fd1b1e80aac6d07c771e410433c53fa1cdb09fb4253faf7474a7,33e438b18eab8d56435e1f25be66bd1d370c89a44efa8edc8cee6f0afc7e8a3a,5b078afe5e0002582a866991db1c4262661128230694f398261379d1dde65dd6,3af7d4e2c5b99c0fdeac098e63eed15ac0892dbead3383cf5dd18f2198677a21,88f91c16b05aff169de16ec9bdeff2d76a34b49572dabf5092b0144abe58e51a,37739e6460f2b7f967fd765906d28e2ffc93a930dece8af46748a9de8eacd57d,100f2eef5ad70bd88ebb80d7d643b04c35ef9476089bc6564b75b3bf1b47f781,1c9599e392bbf44693305702d20869b21a62bb00f680f2c33dd512404487f37a,cc0f97b29a9e804f78e5aec3c5de423a2b0989af2f232b176ec21d277e7ba733,202d4fcc439ac36a077523b42b22e826db5a3ee0f3389e4bd6d73e95f71a9264,c47fb0f0b361142b83ef8261899bdd0e5eaea78cb28a4d597b5c8b82859959c9,b17cc66b0d6bf655c6e5aba1baeb4729c8204dcb3ba994a1dd125c42c4a51d1e,e9924545d43c7eff2ee9f81ce587cfe19edfab8a39e1862d40bdace85f4438ad,9d79228f19994cf55652e61819620e277cb5b458e8db19e12b14273a74a6e57a,5252b2fa3090f2eaf1abcce818e41d45aff6e95a45106e2e6e499917e3b9c4cf,0fcb2403441bb38322db7d5f9cba6191f518942e905aade2487de08f0aef1433,a1a8867379a0d5a322e6fbffd714911286e2e279892891a1b9ed23a4942872a1,ad6c2a8531bf3e8457fe1f0eedda2bdc70b3933728cf6b2c537affd252c471b9,ffdd9ae3208cb008bf740810b59d99392ef4e26800d60e2d9fd43ab303779a8d,d27efe74e57456f4e88b2331c8d0b7d9d0814b93d94bb676ce442bfd5cc9a5c4,87b90ba7f78421ecac2e22ba08a9278f91deaddcb29bd8b48a0b623c31c6ad0c,3a81336237689b00a2ab05e707ff0e9e73052ee739bfcce768446fe317eaecac,8caf3dd728a4c50f3a1dd2ce035ced8e19c52d3776f2ac8e33c39666a8758c3a,2aaeb36994dd0d33c2cb8f77df83a9fc8f0e5bb0e168343c0ac07dccb320543e,6a2d286ccd027a65fb691164557be53f824eae0430991f5477e8509c7c13b2cf,272889cf846c4d9b5daf6a86e821d21eaf342ab92dfc268d7ce45157cf1492d7,22319ea2f44b4b2e18dba92df4bb0b3e9b42b8d4b67e1dbdec63eba3cbec1839,2f52e7d27213521cdd52bee7dc13b0b99beb0484e2375a4243b9d462e641034a,92c9471f8be9cde44ca0fb831e72b3601fb1e02f81855b258ac407a0479bdaf7,5d0670628bebdcaff8627fc0386657f51f36e4333da5b9d59ecbebd16cacff1c,79acd7d2ccdefd108406e8e312b41221b4d3a9439313d6a2a47af519212d7abc,7c465a6a32aee62721b31fe400a3ce5f630fc092e3ccc8a8d6d3f4608c50e9a5,6d189ef5d57a9190605c7ca292755500e8e976036d1e2d9590462baa30ad3581,7ade869dcd8b53eeaf426e22d8f84765c4c739e7caca5292b6f3c52b81766af5,34f3cc3a99e05a1a216a5e19fc044e05f167657129a284b580ab2ec3ae612b91,929c2cc176ca3c707dde89269adaea6e955796ed3bb09b9cd4eeb2e8a90c96eb,8cf221cfc9e950009c7dcf24ef1a722bd9f400699a828f45153ffd8eeb9b1378,4e70c59056e02ac05e8fc85759d991a496dcf516e448dfe439dfefb37a4ba24e,c8ec82e0d7431006efd33cb884338bcc1a0881359f3123208b23ad1002e950f7
"0","4.47","0","30000","0","0","0","10","0","31005","0","0","0","0","0","0","3","100","60.93","592.2","0","0","0.7","0","94","0","3.99","9.68","0","0","0","0","0","100501","0","0.64","0","0","0"
"0","5.1","0","40000","0","0","0","10","0","31005","0","0","0","0","0","0","4","120","69.63","676.8","0","0","0.88","0","117.5","0","4.56","12.1","0","0","0","0","0","100501","0","0.8","0","0","0"
"0","5.74","0","50000","0","0","0","10","0","31005","0","0","0","0","0","0","5","150","78.34","761.4","0","0","1.05","0","141","0","5.13","14.52","0","0","0","0","0","100501","0","0.96","0","0","0"
"0","36.7","0","0","0","0","0","10","0","31005","0","0","0","0","0","0","6","0","691.4","3388.3","0","0","1.4","0","188","0","35.99","19.36","0","0","0","10","0","100501","0","1.28","0","0","0"
"0","2.28","0","10000","0","0","0","0","5.04","31006","0","0","0","0","0","0","1","15","0","382.7","0","0","0.25","0","42.52","0","2.62","0","0","0","45.34","0","0","100601","0","0.29","0","0","0"
"0","2.73","0","20000","0","0","0","0","7.56","31006","0","0","0","0","0","0","2","30","0","459.2","0","0","0.37","0","63.78","0","3.14","0","0","0","54.4","0","0","100601","0","0.43","0","0","0"
"0","3.19","0","30000","0","0","0","0","10.08","31006","0","0","0","0","0","0","3","100","0","535.8","0","0","0.5","0","85.04","0","3.66","0","0","0","63.47","0","0","100601","0","0.58","0","0","0"
"0","3.64","0","40000","0","0","0","0","12.6","31006","0","0","0","0","0","0","4","120","0","612.3","0","0","0.62","0","106.3","0","4.19","0","0","0","72.54","0","0","100601","0","0.72","0","0","0"
"0","4.1","0","50000","0","0","0","0","15.12","31006","0","0","0","0","0","0","5","150","0","688.8","0","0","0.75","0","127.6","0","4.71","0","0","0","81.61","0","0","100601","0","0.87","0","0","0"
"0","4.79","0","0","0","0","0","0","20.16","31006","0","0","0","0","0","0","6","0","0","803.6","0","0","1","0","170.1","0","5.5","0","0","0","1685.3","10","65","100601","0","1.16","0","0","0"
"0","3.53","0","10000","0","0","0","5","0","31007","0","0","0","0","0","0","1","15","33.84","506.6","0","0","0.39","0","56.28","0","2.28","3.76","0","0","0","0","0","100701","0","0.25","0","0","0"
"0","4.23","0","20000","0","0","0","5","0","31007","0","0","0","0","0","0","2","30","40.6","607.9","0","0","0.58","0","84.42","0","2.73","5.64","0","0","0","0","0","100701","0","0.37","0","0","0"
"0","4.94","0","30000","0","0","0","5","0","31007","0","0","0","0","0","0","3","100","47.37","709.2","0","0","0.78","0","112.6","0","3.19","7.52","0","0","0","0","0","100701","0","0.5","0","0","0"
"0","5.64","0","40000","0","0","0","5","0","31007","0","0","0","0","0","0","4","120","54.14","810.5","0","0","0.97","0","140.7","0","3.64","9.4","0","0","0","0","0","100701","0","0.62","0","0","0"
"0","6.35","0","50000","0","0","0","5","0","31007","0","0","0","0","0","0","5","150","60.91","911.8","0","0","1.17","0","168.9","0","4.1","11.28","0","0","0","0","0","100701","0","0.75","0","0","0"
"0","122.5","0","0","0","0","0","5","0","31007","0","0","0","0","0","0","6","0","71.06","3563.7","0","0","1.56","0","225.2","0","4.79","15.04","0","0","0","0","0","100701","0","1","0","39","0"
"0","2.51","0","10000","0","0","0","0","4.47","31008","0","0","0","0","0","0","1","15","0","339.5","0","0","0.28","0","37.72","0","1.94","0","0","0","40.22","0","0","100801","0","0.22","0","0","0"
"0","3.01","0","20000","0","0","0","0","6.7","31008","0","0","0","0","0","0","2","30","0","407.4","0","0","0.42","0","56.58","0","2.32","0","0","0","48.26","0","0","100801","0","0.33","0","0","0"
"0","3.51","0","30000","0","0","0","0","8.94","31008","0","0","0","0","0","0","3","100","0","475.3","0","0","0.56","0","75.44","0","2.71","0","0","0","56.3","0","0","100801","0","0.44","0","0","0"
"0","4.01","0","40000","0","0","0","0","11.17","31008","0","0","0","0","0","0","4","120","0","543.2","0","0","0.7","0","94.3","0","3.1","0","0","0","64.35","0","0","100801","0","0.55","0","0","0"
"0","4.51","0","50000","0","0","0","0","13.41","31008","0","0","0","0","0","0","5","150","0","611.1","0","0","0.84","0","113.2","0","3.49","0","0","0","72.39","0","0","100801","0","0.66","0","0","0"
"0","5.27","0","0","0","0","0","0","17.88","31008","0","0","0","0","0","0","6","0","0","712.9","0","0","1.12","0","150.9","0","4.07","0","0","0","2394.5","10","75","100801","1","0.88","0","0","0"
"0","2.28","0","10000","0","0","0","0","6.01","31009","0","0","0","0","0","0","1","15","0","323.8","0","0","0.25","0","35.97","0","2.16","0","0","0","54.11","0","0","100901","0","0.24","0","0","0"
"0","2.73","0","20000","0","0","0","0","9.01","31009","0","0","0","0","0","0","2","30","0","388.6","0","0","0.37","0","53.95","0","2.59","0","0","0","64.93","0","0","100901","0","0.36","0","0","0"
"0","3.19","0","30000","0","0","0","0","12.02","31009","0","0","0","0","0","0","3","100","0","453.3","0","0","0.5","0","71.94","0","3.02","0","0","0","75.75","0","0","100901","0","0.48","0","0","0"
"0","3.64","0","40000","0","0","0","0","15.02","31009","0","0","0","0","0","0","4","120","0","518.1","0","0","0.62","0","89.92","0","3.45","0","0","0","86.57","0","0","100901","0","0.6","0","0","0"
"0","4.1","0","50000","0","0","0","0","18.03","31009","0","0","0","0","0","0","5","150","0","582.8","0","0","0.75","0","108","0","3.88","0","0","0","97.39","0","0","100901","0","0.72","0","0","0"
"0","4.79","0","0","0","0","0","0","24.04","31009","0","0","0","0","0","0","6","0","0","680","0","0","1","0","143.9","0","4.54","0","0","0","3353.7","10","150","100901","0","0.96","0","0","0"
"0","2.51","0","10000","0","0","0","0","4.47","31010","0","0","0","0","0","0","1","15","0","339.5","0","0","0.28","0","37.72","0","1.94","0","0","0","40.22","0","0","101001","0","0.22","0","0","0"
"0","3.01","0","20000","0","0","0","0","6.7","31010","0","0","0","0","0","0","2","30","0","407.4","0","0","0.42","0","56.58","0","2.32","0","0","0","48.26","0","0","101001","0","0.33","0","0","0"
"0","3.51","0","30000","0","0","0","0","8.94","31010","0","0","0","0","0","0","3","100","0","475.3","0","0","0.56","0","75.44","0","2.71","0","0","0","56.3","0","0","101001","0","0.44","0","0","0"
"0","4.01","0","40000","0","0","0","0","11.17","31010","0","0","0","0","0","0","4","120","0","543.2","0","0","0.7","0","94.3","0","3.1","0","0","0","64.35","0","0","101001","0","0.55","0","0","0"
"0","4.51","0","50000","0","0","0","0","13.41","31010","0","0","0","0","0","0","5","150","0","611.1","0","0","0.84","0","113.2","0","3.49","0","0","0","72.39","0","0","101001","0","0.66","0","0","0"
"0","35.27","0","0","0","0","0","0","17.88","31010","0","0","0","0","0","0","6","0","0","712.9","0","0","1.12","0","150.9","0","4.07","0","0","30","544.5","0","0","101001","0","0.88","0","0","0"
"0","2.28","0","10000","0","0","0","10","0","31011","0","0","0","0","0","0","1","15","46.59","287.2","0","0","0.25","0","31.91","0","1.82","5.18","0","0","0","0","0","101101","0","0.2","0","0","0"
"0","2.73","0","20000","0","0","0","10","0","31011","0","0","0","0","0","0","2","30","55.9","344.7","0","0","0.37","0","47.86","0","2.18","7.77","0","0","0","0","0","101101","0","0.3","0","0","0"
"0","3.19","0","30000","0","0","0","10","0","31011","0","0","0","0","0","0","3","100","65.22","402.1","0","0","0.5","0","63.82","0","2.54","10.36","0","0","0","0","0","101101","0","0.4","0","0","0"
"0","3.64","0","40000","0","0","0","10","0","31011","0","0","0","0","0","0","4","120","74.54","459.6","0","0","0.62","0","79.77","0","2.91","12.95","0","0","0","0","0","101101","0","0.5","0","0","0"
"0","4.1","0","50000","0","0","0","10","0","31011","0","0","0","0","0","0","5","150","83.86","517","0","0","0.75","0","95.73","0","3.27","15.54","0","0","0","0","0","101101","0","0.6","0","0","0"
"0","4.79","0","0","0","0","0","110","0","31011","0","0","0","0","0","0","6","0","1837.9","603.1","2","0","1","0","127.7","0","3.82","20.72","0","0","0","10","0","101101","0","0.8","0","0","0"
"0","2.51","0","10000","0","0","0","0","5.11","31012","0","0","0","0","0","0","1","15","0","296","0","0","0.28","0","32.89","0","1.71","0","0","0","46.03","0","0","101201","0","0.19","0","0","0"
"0","3.01","0","20000","0","0","0","0","7.66","31012","0","0","0","0","0","0","2","30","0","355.2","0","0","0.42","0","49.33","0","2.05","0","0","0","55.23","0","0","101201","0","0.28","0","0","0"
"0","3.51","0","30000","0","0","0","0","10.22","31012","0","0","0","0","0","0","3","100","0","414.4","0","0","0.56","0","65.78","0","2.39","0","0","0","64.44","0","0","101201","0","0.38","0","0","0"
"0","4.01","0","40000","0","0","0","0","12.77","31012","0","0","0","0","0","0","4","120","0","473.6","0","0","0.7","0","82.22","0","2.73","0","0","0","73.64","0","0","101201","0","0.47","0","0","0"
"0","4.51","0","50000","0","0","0","0","15.33","31012","0","0","0","0","0","0","5","150","0","532.8","0","0","0.84","0","98.67","0","3.07","0","0","0","82.85","0","0","101201","0","0.57","0","0","0"
"0","5.27","0","0","0","0","0","0","20.44","31012","0","0","0","0","0","0","6","0","0","621.5","2","0","1.12","0","131.6","0","3.59","0","0","0","1836.7","5","90","101201","0","0.76","0","0","0"
"0","2.16","0","10000","0","0","0","0","5.03","31013","0","0","0","0","0","0","1","15","0","290.5","0","0","0.24","0","32.28","0","2.05","0","0","0","45.23","0","0","101301","0","0.23","0","0","0"
"0","2.59","0","20000","0","0","0","0","7.55","31013","0","0","0","0","0","0","2","30","0","348.6","0","0","0.36","0","48.42","0","2.46","0","0","0","54.28","0","0","101301","0","0.35","0","0","0"
"0","3.02","0","30000","0","0","0","0","10.06","31013","0","0","0","0","0","0","3","100","0","406.7","0","0","0.48","0","64.56","0","2.87","0","0","0","63.32","0","0","101301","0","0.46","0","0","0"
"0","3.46","0","40000","0","0","0","0","12.58","31013","0","0","0","0","0","0","4","120","0","464.8","0","0","0.6","0","80.7","0","3.28","0","0","0","72.37","0","0","101301","0","0.58","0","0","0"
"0","3.89","0","50000","0","0","0","0","15.09","31013","0","0","0","0","0","0","5","150","0","522.9","0","0","0.72","0","96.84","0","3.69","0","0","0","81.41","0","0","101301","0","0.69","0","0","0"
"0","4.54","0","0","0","0","0","0","20.12","31013","0","0","0","0","0","0","6","0","0","610.1","2","0","0.96","0","129.2","0","4.31","0","0","0","1610","10","90","101301","0","0.92","0","0","0"
"0","2.51","0","10000","0","0","0","0","4.18","31014","0","0","0","0","0","0","1","15","0","333.2","0","0","0.28","0","37.03","0","2.28","0","0","0","37.59","0","0","101401","0","0.25","0","0","0"
"0","3.01","0","20000","0","0","0","0","6.27","31014","0","0","0","0","0","0","2","30","0","399.8","0","0","0.42","0","55.55","0","2.74","0","0","0","45.11","0","0","101401","0","0.38","0","0","0"
"0","3.51","0","30000","0","0","0","0","8.36","31014","0","0","0","0","0","0","3","100","0","466.5","0","0","0.56","0","74.06","0","3.19","0","0","0","52.63","0","0","101401","0","0.5","0","0","0"
"0","4.02","0","40000","0","0","0","0","10.45","31014","0","0","0","0","0","0","4","120","0","533.1","0","0","0.7","0","92.58","0","3.65","0","0","0","60.14","0","0","101401","0","0.63","0","0","0"
"0","4.52","0","50000","0","0","0","0","12.54","31014","0","0","0","0","0","0","5","150","0","599.8","0","0","0.84","0","111.1","0","4.1","0","0","0","67.66","0","0","101401","0","0.75","0","0","0"
"0","88.27","0","0","0","0","0","0","16.72","31014","0","0","0","0","0","0","6","0","0","699.7","0","0","1.12","0","148.2","0","87.79","0","0","0","2389","0","0","101401","0","1","0","0","0"
"0","2.39","0","10000","0","0","0","0","4.54","31015","0","0","0","0","0","0","1","15","0","324.7","0","0","0.27","0","36.08","0","1.94","0","0","0","40.9","0","0","101501","0","0.22","0","0","0"
"0","2.87","0","20000","0","0","0","0","6.81","31015","0","0","0","0","0","0","2","30","0","389.6","0","0","0.41","0","54.12","0","2.33","0","0","0","49.08","0","0","101501","0","0.33","0","0","0"
"0","3.35","0","30000","0","0","0","0","9.08","31015","0","0","0","0","0","0","3","100","0","454.6","0","0","0.54","0","72.16","0","2.72","0","0","0","57.26","0","0","101501","0","0.44","0","0","0"
"0","3.82","0","40000","0","0","0","0","11.35","31015","0","0","0","0","0","0","4","120","0","519.5","0","0","0.68","0","90.2","0","3.1","0","0","0","65.44","0","0","101501","0","0.55","0","0","0"
"0","4.3","0","50000","0","0","0","0","13.62","31015","0","0","0","0","0","0","5","150","0","584.5","0","0","0.81","0","108.3","0","3.49","0","0","0","73.62","0","0","101501","0","0.66","0","0","0"
"0","5.02","0","0","0","0","0","0","18.16","31015","0","0","0","0","0","0","6","0","0","681.9","0","0","1.08","0","144.4","0","4.07","0","0","0","1965.9","10","0","101501","0","0.88","0","0","0"
"0","2.28","0","10000","0","0","0","15","0","31016","0","0","0","0","0","0","1","15","44.32","304.7","0","0","0.25","0","33.85","0","1.94","4.92","0","0","0","0","0","101601","0","0.22","0","0","0"
"0","2.73","0","20000","0","0","0","15","0","31016","0","0","0","0","0","0","2","30","53.18","365.6","0","0","0.37","0","50.77","0","2.32","7.38","0","0","0","0","0","101601","0","0.33","0","0","0"
"0","3.19","0","30000","0","0","0","15","0","31016","0","0","0","0","0","0","3","100","62.04","426.5","0","0","0.5","0","67.7","0","2.71","9.84","0","0","0","0","0","101601","0","0.44","0","0","0"
"0","3.64","0","40000","0","0","0","15","0","31016","0","0","0","0","0","0","4","120","70.91","487.4","0","0","0.62","0","84.62","0","3.1","12.3","0","0","0","0","0","101601","0","0.55","0","0","0"
"0","4.1","0","50000","0","0","0","15","0","31016","0","0","0","0","0","0","5","150","79.77","548.4","0","0","0.75","0","101.6","0","3.49","14.76","0","0","0","0","0","101601","0","0.66","0","0","0"
"0","4.79","0","0","0","0","0","15","0","31016","0","0","0","0","0","0","6","0","1973.1","639.7","0","0","1","0","135.4","0","4.07","19.68","0","0","0","10","0","101601","0","0.88","0","0","0"
"0","2.96","0","10000","0","0","0","15","0","31017","0","0","0","0","0","0","1","15","54.34","344.7","0","0","0.33","0","38.29","0","1.94","6.04","0","0","0","0","0","101701","0","0.22","0","0","0"
"0","3.55","0","20000","0","0","0","15","0","31017","0","0","0","0","0","0","2","30","65.2","413.6","0","0","0.49","0","57.43","0","2.32","9.06","0","0","0","0","0","101701","0","0.33","0","0","0"
"0","4.14","0","30000","0","0","0","15","0","31017","0","0","0","0","0","0","3","100","76.07","482.5","0","0","0.66","0","76.58","0","2.71","12.08","0","0","0","0","0","101701","0","0.44","0","0","0"
"0","4.73","0","40000","0","0","0","15","0","31017","0","0","0","0","0","0","4","120","86.94","551.4","0","0","0.82","0","95.72","0","3.1","15.1","0","0","0","0","0","101701","0","0.55","0","0","0"
"0","5.32","0","50000","0","0","0","15","0","31017","0","0","0","0","0","0","5","150","97.81","620.4","0","0","0.99","0","114.9","0","3.49","18.12","0","0","0","0","0","101701","0","0.66","0","0","0"
"0","6.22","0","0","0","0","0","15","0","31017","0","0","0","0","0","0","6","0","1944.2","723.7","2","0","1.32","0","153.2","0","4.07","24.16","0","0","0","10","0","101701","0","0.88","0","0","0"
"0","2.28","0","10000","0","0","0","0","4.68","31018","0","0","0","0","0","0","1","15","0","313.3","0","0","0.25","0","34.81","0","2.39","0","0","0","42.15","0","0","101801","0","0.27","0","0","0"
"0","2.73","0","20000","0","0","0","0","7.02","31018","0","0","0","0","0","0","2","30","0","376","0","0","0.37","0","52.21","0","2.86","0","0","0","50.58","0","0","101801","0","0.4","0","0","0"
"0","3.19","0","30000","0","0","0","0","9.36","31018","0","0","0","0","0","0","3","100","0","438.6","0","0","0.5","0","69.62","0","3.34","0","0","0","59.01","0","0","101801","0","0.54","0","0","0"
"0","3.64","0","40000","0","0","0","0","11.7","31018","0","0","0","0","0","0","4","120","0","501.3","0","0","0.62","0","87.02","0","3.82","0","0","0","67.44","0","0","101801","0","0.67","0","0","0"
"0","4.1","0","50000","0","0","0","0","14.04","31018","0","0","0","0","0","0","5","150","0","564","0","0","0.75","0","104.5","0","4.3","0","0","0","75.87","0","0","101801","0","0.81","0","0","0"
