5336ac434c9cf2aee7c2f8783cad58d8d253086604c99426e4ea197aa65dce36,cbb83ca85a5cb8a9377d3dab2131eb389e5640b94f629f3a7015ec1aa54f4c2a,3837a61c5808e98b50816e02c03bf6afac3770157b54612bc2ae26f51d105b67,0aa883db8d76cfcfed35312cae0ddf5fc0590e9033740127307f58bf3382630e,104aedea8c0a804b526d8a688e6945f8de8a093ef69152a5a8ef34acb8b06b40,0d7bedef4381fef7f91f14b55a59d7f4ba78e580eb7b8cd795c8521cb9ccc176,8af27ed24711cc4386474301630ab2440f54461f7dfac90970f2b6d5dcb7bf66,0317ef07078ec89b0c45c6a5e8cb69fc8c14489401a2efe59189cd2623111f7d,13e1004a18c68a418f6366d768deb1ed24ba699dc4922a4d4b44bce82e9380a1,16f1ac44e8ec4ef77b33c4037855bce338b728d260e5b78e2801f830bf062aa2,4c63506e7f656248cbe0ceadd82d847750b198e978f45b893c8c9ecb33b71dcc,7ccc48ed95a513d00c7c774042929cf7a5f14a86fce4a821d90ec8214efc2ff2,bce596cd1734c6d24a77259921e3717d5f35a2704f1c443db3413903e89cf8d0,579c6aa8791723ff509550486caf5182ff83d76acfd0706e06f66818c789189c,a51c223926bdedd530b0b5b7e28a2aadb4e5e1a26b7d35f5ac0adfd06044aa52,c6bec5b5b30a1e2ab0d6bbc71c683156dc07881a3840d1a2bedda64ac2bd809a,b3b54d5c1f6f4006229276b5b52cf35ff18a78dfb8ac63d46cc80e5e0004d7a1,a5c6a8707c34f39e95d59cadcd421c5d71bffd1c9c860d90a23bcad9be1ec38f,8934202e3d62e560a56e583dee1abfec75eb132e4ca6cc8e2b222d3e3d77a438,e6170de44d5d871e3796124923db7e0f41b1ecc3ad6c950b26d2b57d565b070b
"0","19","10","0","2","4","2","0","20","90006","0","0","1001205","0","3100102","0","20003","6","0","0"
"0","20","30","0","2","11","2","0","10","90006","0","0","1001205","0","3100101","0","20003","2","0","0"
"0","21","1","0","2","1","2","0","5","90006","0","0","1001206","0","3100104","0","20003","4","0","0"
"0","22","3","0","2","2","2","0","4","90006","0","0","1001206","0","3100103","0","20003","3","0","0"
"0","23","10","0","2","4","2","0","3","90006","0","0","1001206","0","3100102","0","20003","2","0","0"
"0","24","30","0","2","11","2","0","2","90006","0","0","1001206","0","3100101","0","20003","1","0","0"
"0","25","1","0","2","1","2","0","5","90006","0","0","1001207","0","3100104","0","20003","4","0","0"
"0","26","3","0","2","2","2","0","4","90006","0","0","1001207","0","3100103","0","20003","3","0","0"
"0","27","10","0","2","4","2","0","3","90006","0","0","1001207","0","3100102","0","20003","2","0","0"
"0","28","30","0","2","11","2","0","2","90006","0","0","1001207","0","3100101","0","20003","1","0","0"
"0","29","1","0","2","1","2","0","5","90006","0","0","1001208","0","3100104","0","20003","4","0","0"
"0","30","3","0","2","2","2","0","4","90006","0","0","1001208","0","3100103","0","20003","3","0","0"
"0","31","10","0","2","4","2","0","3","90006","0","0","1001208","0","3100102","0","20003","2","0","0"
"0","32","30","0","2","11","2","0","2","90006","0","0","1001208","0","3100101","0","20003","1","0","0"
"0","33","1","0","2","1","2","0","5","90006","0","0","1001209","0","3100104","0","20003","4","0","0"
"0","34","3","0","2","2","2","0","4","90006","0","0","1001209","0","3100103","0","20003","3","0","0"
"0","35","10","0","2","4","2","0","3","90006","0","0","1001209","0","3100102","0","20003","2","0","0"
"0","36","30","0","2","11","2","0","2","90006","0","0","1001209","0","3100101","0","20003","1","0","0"
"0","37","1","0","2","1","2","0","5","90006","0","0","1001210","0","3100104","0","20003","4","0","0"
"0","38","3","0","2","2","2","0","4","90006","0","0","1001210","0","3100103","0","20003","3","0","0"
"0","39","10","0","2","4","2","0","3","90006","0","0","1001210","0","3100102","0","20003","2","0","0"
"0","40","30","0","2","11","2","0","2","90006","0","0","1001210","0","3100101","0","20003","1","0","0"
"0","41","1","0","2","1","2","0","20","90006","0","0","1002201","0","3100104","0","20003","5","0","0"
"0","42","3","0","2","2","2","0","15","90006","0","0","1002201","0","3100103","0","20003","4","0","0"
"0","43","10","0","2","4","2","0","10","90006","0","0","1002201","0","3100102","0","20003","3","0","0"
"0","44","30","0","2","11","2","0","5","90006","0","0","1002201","0","3100101","0","20003","1","0","0"
"0","45","1","0","2","1","2","0","20","90006","0","0","1002202","0","3100104","0","20003","5","0","0"
"0","46","3","0","2","2","2","0","15","90006","0","0","1002202","0","3100103","0","20003","4","0","0"
"0","47","10","0","2","4","2","0","10","90006","0","0","1002202","0","3100102","0","20003","3","0","0"
"0","48","30","0","2","11","2","0","5","90006","0","0","1002202","0","3100101","0","20003","1","0","0"
"0","49","1","0","2","1","2","0","20","90006","0","0","1002203","0","3100104","0","20003","5","0","0"
"0","50","3","0","2","2","2","0","15","90006","0","0","1002203","0","3100103","0","20003","4","0","0"
"0","51","10","0","2","4","2","0","10","90006","0","0","1002203","0","3100102","0","20003","3","0","0"
"0","52","30","0","2","11","2","0","5","90006","0","0","1002203","0","3100101","0","20003","1","0","0"
"0","53","1","0","2","1","2","0","20","90006","0","0","1002204","0","3100104","0","20003","5","0","0"
"0","54","3","0","2","2","2","0","15","90006","0","0","1002204","0","3100103","0","20003","4","0","0"
"0","55","10","0","2","4","2","0","10","90006","0","0","1002204","0","3100102","0","20003","3","0","0"
"0","56","30","0","2","11","2","0","5","90006","0","0","1002204","0","3100101","0","20003","1","0","0"
"0","57","1","0","2","1","2","0","40","90006","0","0","1002205","0","3100104","0","20003","10","0","0"
"0","58","3","0","2","2","2","0","30","90006","0","0","1002205","0","3100103","0","20003","8","0","0"
"0","59","10","0","2","4","2","0","20","90006","0","0","1002205","0","3100102","0","20003","6","0","0"
"0","60","30","0","2","11","2","0","10","90006","0","0","1002205","0","3100101","0","20003","2","0","0"
"0","61","1","0","2","1","2","0","10","90006","0","0","1002206","0","3100104","0","20003","4","0","0"
"0","62","3","0","2","2","2","0","8","90006","0","0","1002206","0","3100103","0","20003","3","0","0"
"0","63","10","0","2","4","2","0","6","90006","0","0","1002206","0","3100102","0","20003","2","0","0"
"0","64","30","0","2","11","2","0","4","90006","0","0","1002206","0","3100101","0","20003","1","0","0"
"0","65","1","0","2","1","2","0","10","90006","0","0","1002207","0","3100104","0","20003","4","0","0"
"0","66","3","0","2","2","2","0","8","90006","0","0","1002207","0","3100103","0","20003","3","0","0"
"0","67","10","0","2","4","2","0","6","90006","0","0","1002207","0","3100102","0","20003","2","0","0"
"0","68","30","0","2","11","2","0","4","90006","0","0","1002207","0","3100101","0","20003","1","0","0"
"0","69","1","0","2","1","2","0","10","90006","0","0","1002208","0","3100104","0","20003","4","0","0"
"0","70","3","0","2","2","2","0","8","90006","0","0","1002208","0","3100103","0","20003","3","0","0"
"0","71","10","0","2","4","2","0","6","90006","0","0","1002208","0","3100102","0","20003","2","0","0"
"0","72","30","0","2","11","2","0","4","90006","0","0","1002208","0","3100101","0","20003","1","0","0"
"0","73","1","0","2","1","2","0","10","90006","0","0","1002209","0","3100104","0","20003","4","0","0"
"0","74","3","0","2","2","2","0","8","90006","0","0","1002209","0","3100103","0","20003","3","0","0"
"0","75","10","0","2","4","2","0","6","90006","0","0","1002209","0","3100102","0","20003","2","0","0"
"0","76","30","0","2","11","2","0","4","90006","0","0","1002209","0","3100101","0","20003","1","0","0"
"0","77","1","0","2","1","2","0","10","90006","0","0","1002210","0","3100104","0","20003","4","0","0"
"0","78","3","0","2","2","2","0","8","90006","0","0","1002210","0","3100103","0","20003","3","0","0"
"0","79","10","0","2","4","2","0","6","90006","0","0","1002210","0","3100102","0","20003","2","0","0"
"0","80","30","0","2","11","2","0","4","90006","0","0","1002210","0","3100101","0","20003","1","0","0"
"0","81","1","0","2","1","2","0","20","90006","0","0","1003201","0","3100104","0","20003","5","0","0"
"0","82","3","0","2","2","2","0","15","90006","0","0","1003201","0","3100103","0","20003","4","0","0"
"0","83","10","0","2","4","2","0","10","90006","0","0","1003201","0","3100102","0","20003","3","0","0"
"0","84","30","0","2","11","2","0","5","90006","0","0","1003201","0","3100101","0","20003","1","0","0"
"0","85","1","0","2","1","2","0","20","90006","0","0","1003202","0","3100104","0","20003","5","0","0"
"0","86","3","0","2","2","2","0","15","90006","0","0","1003202","0","3100103","0","20003","4","0","0"
"0","87","10","0","2","4","2","0","10","90006","0","0","1003202","0","3100102","0","20003","3","0","0"
"0","88","30","0","2","11","2","0","5","90006","0","0","1003202","0","3100101","0","20003","1","0","0"
"0","89","1","0","2","1","2","0","20","90006","0","0","1003203","0","3100104","0","20003","5","0","0"
"0","90","3","0","2","2","2","0","15","90006","0","0","1003203","0","3100103","0","20003","4","0","0"
"0","91","10","0","2","4","2","0","10","90006","0","0","1003203","0","3100102","0","20003","3","0","0"
"0","92","30","0","2","11","2","0","5","90006","0","0","1003203","0","3100101","0","20003","1","0","0"
"0","93","1","0","2","1","2","0","20","90006","0","0","1003204","0","3100104","0","20003","5","0","0"
"0","94","3","0","2","2","2","0","15","90006","0","0","1003204","0","3100103","0","20003","4","0","0"
"0","95","10","0","2","4","2","0","10","90006","0","0","1003204","0","3100102","0","20003","3","0","0"
"0","96","30","0","2","11","2","0","5","90006","0","0","1003204","0","3100101","0","20003","1","0","0"
"0","97","1","0","2","1","2","0","40","90006","0","0","1003205","0","3100104","0","20003","10","0","0"
"0","98","3","0","2","2","2","0","30","90006","0","0","1003205","0","3100103","0","20003","8","0","0"
"0","99","10","0","2","4","2","0","20","90006","0","0","1003205","0","3100102","0","20003","6","0","0"
"0","100","30","0","2","11","2","0","10","90006","0","0","1003205","0","3100101","0","20003","2","0","0"
"0","101","1","0","2","1","2","0","10","90006","0","0","1003206","0","3100104","0","20003","4","0","0"
"0","102","3","0","2","2","2","0","8","90006","0","0","1003206","0","3100103","0","20003","3","0","0"
"0","103","10","0","2","4","2","0","6","90006","0","0","1003206","0","3100102","0","20003","2","0","0"
"0","104","30","0","2","11","2","0","4","90006","0","0","1003206","0","3100101","0","20003","1","0","0"
"0","105","1","0","2","1","2","0","10","90006","0","0","1003207","0","3100104","0","20003","4","0","0"
"0","106","3","0","2","2","2","0","8","90006","0","0","1003207","0","3100103","0","20003","3","0","0"
"0","107","10","0","2","4","2","0","6","90006","0","0","1003207","0","3100102","0","20003","2","0","0"
"0","108","30","0","2","11","2","0","4","90006","0","0","1003207","0","3100101","0","20003","1","0","0"
"0","109","1","0","2","1","2","0","10","90006","0","0","1003208","0","3100104","0","20003","4","0","0"
"0","110","3","0","2","2","2","0","8","90006","0","0","1003208","0","3100103","0","20003","3","0","0"
"0","111","10","0","2","4","2","0","6","90006","0","0","1003208","0","3100102","0","20003","2","0","0"
"0","112","30","0","2","11","2","0","4","90006","0","0","1003208","0","3100101","0","20003","1","0","0"
"0","113","1","0","2","1","2","0","10","90006","0","0","1003209","0","3100104","0","20003","4","0","0"
"0","114","3","0","2","2","2","0","8","90006","0","0","1003209","0","3100103","0","20003","3","0","0"
"0","115","10","0","2","4","2","0","6","90006","0","0","1003209","0","3100102","0","20003","2","0","0"
"0","116","30","0","2","11","2","0","4","90006","0","0","1003209","0","3100101","0","20003","1","0","0"
"0","117","1","0","2","1","2","0","10","90006","0","0","1003210","0","3100104","0","20003","4","0","0"
"0","118","3","0","2","2","2","0","8","90006","0","0","1003210","0","3100103","0","20003","3","0","0"
"0","119","10","0","2","4","2","0","6","90006","0","0","1003210","0","3100102","0","20003","2","0","0"
"0","120","30","0","2","11","2","0","4","90006","0","0","1003210","0","3100101","0","20003","1","0","0"
"0","121","1","0","2","1","2","0","20","90006","0","0","1004201","0","3100104","0","20003","5","0","0"
"0","122","3","0","2","2","2","0","15","90006","0","0","1004201","0","3100103","0","20003","4","0","0"
"0","123","10","0","2","4","2","0","10","90006","0","0","1004201","0","3100102","0","20003","3","0","0"
"0","124","30","0","2","11","2","0","5","90006","0","0","1004201","0","3100101","0","20003","1","0","0"
"0","125","1","0","2","1","2","0","20","90006","0","0","1004202","0","3100104","0","20003","5","0","0"
"0","126","3","0","2","2","2","0","15","90006","0","0","1004202","0","3100103","0","20003","4","0","0"
"0","127","10","0","2","4","2","0","10","90006","0","0","1004202","0","3100102","0","20003","3","0","0"
"0","128","30","0","2","11","2","0","5","90006","0","0","1004202","0","3100101","0","20003","1","0","0"
"0","129","1","0","2","1","2","0","20","90006","0","0","1004203","0","3100104","0","20003","5","0","0"
"0","130","3","0","2","2","2","0","15","90006","0","0","1004203","0","3100103","0","20003","4","0","0"
"0","131","10","0","2","4","2","0","10","90006","0","0","1004203","0","3100102","0","20003","3","0","0"
"0","132","30","0","2","11","2","0","5","90006","0","0","1004203","0","3100101","0","20003","1","0","0"
"0","133","1","0","2","1","2","0","20","90006","0","0","1004204","0","3100104","0","20003","5","0","0"
"0","134","3","0","2","2","2","0","15","90006","0","0","1004204","0","3100103","0","20003","4","0","0"
"0","135","10","0","2","4","2","0","10","90006","0","0","1004204","0","3100102","0","20003","3","0","0"
"0","136","30","0","2","11","2","0","5","90006","0","0","1004204","0","3100101","0","20003","1","0","0"
"0","137","1","0","2","1","2","0","40","90006","0","0","1004205","0","3100104","0","20003","10","0","0"
"0","138","3","0","2","2","2","0","30","90006","0","0","1004205","0","3100103","0","20003","8","0","0"
"0","139","10","0","2","4","2","0","20","90006","0","0","1004205","0","3100102","0","20003","6","0","0"
"0","140","30","0","2","11","2","0","10","90006","0","0","1004205","0","3100101","0","20003","2","0","0"
"0","141","1","0","2","1","2","0","10","90006","0","0","1004206","0","3100104","0","20003","4","0","0"
"0","142","3","0","2","2","2","0","8","90006","0","0","1004206","0","3100103","0","20003","3","0","0"
"0","143","10","0","2","4","2","0","6","90006","0","0","1004206","0","3100102","0","20003","2","0","0"
"0","144","30","0","2","11","2","0","4","90006","0","0","1004206","0","3100101","0","20003","1","0","0"
"0","145","1","0","2","1","2","0","10","90006","0","0","1004207","0","3100104","0","20003","4","0","0"
"0","146","3","0","2","2","2","0","8","90006","0","0","1004207","0","3100103","0","20003","3","0","0"
"0","147","10","0","2","4","2","0","6","90006","0","0","1004207","0","3100102","0","20003","2","0","0"
"0","148","30","0","2","11","2","0","4","90006","0","0","1004207","0","3100101","0","20003","1","0","0"
"0","149","1","0","2","1","2","0","10","90006","0","0","1004208","0","3100104","0","20003","4","0","0"
"0","150","3","0","2","2","2","0","8","90006","0","0","1004208","0","3100103","0","20003","3","0","0"
"0","151","10","0","2","4","2","0","6","90006","0","0","1004208","0","3100102","0","20003","2","0","0"
"0","152","30","0","2","11","2","0","4","90006","0","0","1004208","0","3100101","0","20003","1","0","0"
"0","153","1","0","2","1","2","0","10","90006","0","0","1004209","0","3100104","0","20003","4","0","0"
"0","154","3","0","2","2","2","0","8","90006","0","0","1004209","0","3100103","0","20003","3","0","0"
"0","155","10","0","2","4","2","0","6","90006","0","0","1004209","0","3100102","0","20003","2","0","0"
"0","156","30","0","2","11","2","0","4","90006","0","0","1004209","0","3100101","0","20003","1","0","0"
"0","157","1","0","2","1","2","0","10","90006","0","0","1004210","0","3100104","0","20003","4","0","0"
"0","158","3","0","2","2","2","0","8","90006","0","0","1004210","0","3100103","0","20003","3","0","0"
"0","159","10","0","2","4","2","0","6","90006","0","0","1004210","0","3100102","0","20003","2","0","0"
"0","160","30","0","2","11","2","0","4","90006","0","0","1004210","0","3100101","0","20003","1","0","0"
