4bcd8e713969aa89b367685278d4660534c4516a8c3843f6b5122943eeccad52,06c341509891c71ea7ce13b407a765bcc6d522f13b4292623fd3773bea2388eb,29c1d2c82b516f5c67dffdcd52f4c239b28f2ee5ff2ee7784d21b384d275e3c4,95eb774a75287189904847e0944b8ccfbdc11222e24c42b36535dd516d8031a9,a6773de496a3dfea1dd62654aba2527983201d1d6985c142f9434dfeaa389b80,acf02eac9fe2f56a9a1d16e39d46e95845c594172bc61c306e0fe1ecbe096222,0a5617004e412a8651a08f7282f12fc7c2c1d1f0a9aab6b366451d3d51c4329d,d1f1cdc542c3071e3ccd6879f33482efec4be37202724c456e9ad191fe1c7c9c,8125ae162749deeb7e457eebf2e0f3b4f5dcc4838f064373d0cb495e03e8516d,2e816e68cf7cf99599c73105a668504f9c89272ef248d9dd53c2a7c2db127fdb,0fbc75c5517be02b5d320e8ab321e272a2f2e61d0afbd6a9b4df19bd1276e087,d01b642043501e9764e25140249bbd9e75281d262137cfb6a267ef4aaa78e2d6,312333d1f77b01a67d765792b8ed903f154d93234b2b18818f3439f5958fbda6,356fdc6a51a3cd5fc62be5ca49928f398405ecd726d2b2c0c0c41fadd2846fc1,d802313869ff9f55a8fa1e6ef9caca2dfdcd44bc14e911041208a90048cb90d5,f1267f140eb5f353868a4f5ccf4b3dba27186bc8578ebad81c59425b1fa9f27a,64a85fc714b22add7f6e02a0e4ccec545823b8ae69b1d5ae54ee941393936af5,2183eda727583163088683003a404fbaaf9d019c1ed2bb544eec72db454fd0f7,45f590e248e42ab8d3748f846096b4c40b5db0fe87516067aa58a320f57dea34
"93","725","18","541","229","100201","8080","0","0","1685","158","6","6142","0","22","0","0","0","20"
"93","810","18","619","229","100201","9855","0","0","1685","158","6","6707","0","23","0","0","0","20"
"93","901","18","704","229","100201","11380","0","0","1685","158","6","7347","0","24","0","0","0","20"
"103","987","18","784","229","100201","12675","0","0","1685","158","6","8212","0","25","0","0","0","20"
"118","1062","18","853","229","100201","13965","0","0","1685","158","6","9328","0","26","0","0","0","20"
"128","1132","18","920","229","100201","15535","0","0","1685","158","6","10563","0","27","0","0","0","20"
"138","1203","18","990","229","100201","17300","0","0","1685","158","6","11885","0","28","0","0","0","20"
"148","1279","18","1066","229","100201","19295","0","0","1685","158","6","13290","0","29","0","0","0","20"
"158","1360","18","1147","229","100201","21525","0","0","1685","158","6","14765","0","30","0","0","0","20"
"168","1443","18","1230","229","100201","23915","0","0","1685","158","6","16312","0","31","0","0","0","20"
"178","1528","18","1315","229","100201","26460","0","0","1685","158","6","17930","0","32","0","0","0","20"
"188","1615","18","1402","229","100201","29250","0","0","1685","158","6","19645","0","33","0","0","0","20"
"198","1704","18","1491","229","100201","32450","0","0","1685","158","6","21457","0","34","0","0","0","20"
"208","1794","18","1581","229","100201","36060","0","0","1685","158","6","23342","0","35","0","0","0","20"
"218","1885","18","1672","229","100201","40010","0","0","1685","158","6","25290","0","36","0","0","0","20"
"228","1978","18","1765","229","100201","44205","0","0","1685","158","6","27300","0","37","0","0","0","20"
"238","2072","18","1859","229","100201","48640","0","0","1685","158","6","29381","0","38","0","0","0","20"
"248","2166","18","1953","229","100201","53405","0","0","1685","158","6","31528","0","39","0","0","0","20"
"258","2260","18","2047","229","100201","58600","0","0","1685","158","6","33762","0","40","0","0","0","20"
"268","2356","18","2143","229","100201","64310","0","0","1685","158","6","36082","0","41","0","0","0","20"
"0","0","0","2","0","100301","95","0","22","75","0","0","0","0","2","0","0","0","0"
"0","2","0","6","0","100301","310","0","71","125","0","0","0","0","3","0","0","0","0"
"0","4","0","11","10","100301","685","0","176","155","0","0","0","0","4","0","0","0","0"
"0","11","0","20","20","100301","1435","0","289","155","5","0","0","0","5","0","0","0","0"
"0","13","0","31","35","100301","2300","0","499","245","5","0","0","0","6","0","0","0","0"
"0","15","0","43","35","100301","3270","0","746","715","5","0","0","0","7","0","0","0","0"
"0","23","0","57","50","100301","4025","3","1040","715","5","0","0","0","8","0","0","0","0"
"0","31","0","71","65","100301","4630","7","1353","1115","5","0","0","0","9","20","0","0","9"
"0","40","0","80","65","100301","4990","12","1729","1115","30","5","0","0","10","50","0","0","18"
"0","49","0","88","65","100301","5410","17","2147","1115","40","7","0","0","11","88","13","0","18"
"0","56","0","98","65","100301","6180","17","2581","1115","40","7","0","0","12","130","29","0","21"
"0","66","0","112","98","100301","6670","17","3026","1115","40","7","0","0","13","163","42","0","24"
"0","76","0","123","131","100301","7050","17","3571","1115","40","7","0","0","14","214","42","0","24"
"0","91","0","142","131","100301","7420","17","4098","1115","40","7","0","0","15","280","42","0","24"
"0","99","0","156","143","100301","7560","17","4716","1115","40","7","0","0","16","370","45","0","24"
"0","105","0","170","143","100301","7750","17","5390","1115","40","7","0","0","17","467","48","0","24"
"0","114","0","179","143","100301","8015","17","6136","1115","40","7","0","0","18","591","48","0","24"
"0","126","0","191","143","100301","8340","17","6947","1115","40","7","0","0","19","730","48","0","24"
"0","138","0","213","143","100301","8665","17","7816","1115","40","7","0","0","20","849","48","0","24"
"0","149","0","233","143","100301","8950","17","8795","1115","40","7","0","0","21","980","48","0","24"
"0","162","0","249","143","100301","9165","17","9978","1115","40","7","0","0","22","1098","48","0","24"
"0","181","0","273","143","100301","9510","17","11268","1115","40","7","0","0","23","1169","48","0","24"
"0","203","0","296","143","100301","10190","17","12629","1115","40","7","0","0","24","1230","48","0","24"
"0","222","0","310","143","100301","10710","17","14227","1115","40","7","0","0","25","1293","48","0","24"
"0","231","0","316","143","100301","11535","17","16038","1115","40","7","0","0","26","1332","48","0","24"
"0","238","0","321","143","100301","12780","17","17934","1115","40","7","0","0","27","1356","48","0","24"
"0","245","0","326","143","100301","14025","17","19958","1115","40","7","0","0","28","1380","48","0","24"
"0","260","0","341","143","100301","15210","17","22063","1115","40","7","0","0","29","1405","48","0","24"
"0","290","0","371","143","100301","16130","17","24192","1115","40","7","0","0","30","1431","48","0","24"
"0","305","0","386","143","100301","17315","17","26550","1115","40","7","0","0","31","1457","48","0","24"
"0","305","0","386","143","100301","18865","17","29128","1115","40","7","0","0","32","1483","48","0","24"
"0","305","0","386","143","100301","20515","17","31789","1115","40","7","0","0","33","1508","48","0","24"
"0","320","0","401","143","100301","22000","17","34482","1115","40","7","0","0","34","1532","48","0","24"
"0","335","0","416","143","100301","23485","17","37354","1115","40","7","0","0","35","1556","48","0","24"
"0","351","0","432","143","100301","24970","17","40325","1115","40","7","0","0","36","1580","48","0","24"
"0","383","0","464","143","100301","26290","17","43265","1115","40","7","0","0","37","1604","48","0","24"
"0","399","0","480","143","100301","27800","17","46437","1115","40","7","0","0","38","1628","48","0","24"
"0","399","0","480","143","100301","29500","17","49834","1115","40","7","0","0","39","1652","48","0","24"
"0","406","0","487","143","100301","31170","17","53298","1115","40","7","0","0","40","1676","48","0","24"
"0","413","0","494","143","100301","32965","17","56914","1115","40","7","0","0","41","1700","48","0","24"
"0","0","0","2","10","100401","65","0","10","100","0","1","0","0","2","0","0","0","0"
"0","0","0","5","25","100401","185","0","58","200","0","2","0","0","3","0","0","0","0"
"0","4","0","10","50","100401","475","0","135","360","0","4","0","0","4","0","0","0","0"
"0","10","0","17","80","100401","985","0","243","520","0","7","0","0","5","0","0","0","0"
"0","14","0","25","95","100401","1515","3","429","820","0","11","0","0","6","0","0","0","0"
"0","20","0","34","120","100401","1835","6","674","1425","0","15","0","0","7","0","0","0","0"
"0","32","0","48","145","100401","2735","6","912","1985","0","15","0","0","8","10","0","0","9"
"0","48","5","67","145","100401","3480","6","1157","1985","0","22","10","0","9","30","0","0","23"
"0","68","10","87","145","100401","4330","6","1392","1985","15","27","20","0","10","60","0","0","28"
"0","88","10","105","145","100401","5030","6","1695","1985","35","32","20","0","11","86","3","0","28"
"0","106","10","126","145","100401","5430","6","2037","2085","55","39","20","0","12","108","6","0","28"
"0","125","10","155","170","100401","5630","6","2425","2285","55","41","20","0","13","151","6","0","28"
"0","144","10","189","170","100401","5830","6","2845","2285","57","41","20","0","14","215","6","0","28"
"0","167","12","212","170","100401","5830","6","3314","2285","57","43","20","0","15","289","9","0","28"
"0","190","12","232","170","100401","5830","6","3815","2385","57","45","20","0","16","378","17","0","28"
"0","209","12","263","170","100401","5930","6","4337","2535","57","45","20","0","17","465","22","0","28"
"0","237","12","291","170","100401","5990","6","4884","2685","57","50","20","0","18","573","22","0","28"
"0","266","12","323","170","100401","6085","6","5553","2685","57","52","20","0","19","655","22","0","28"
"0","293","12","368","170","100401","6185","6","6292","2780","57","52","20","0","20","696","22","0","28"
"0","333","12","419","170","100401","6430","6","7020","2780","57","52","20","0","21","740","22","0","28"
"0","383","12","468","170","100401","6660","6","7888","2780","57","52","20","0","22","788","22","0","28"
"0","428","12","519","170","100401","7065","6","8928","2780","57","52","20","0","23","817","22","0","28"
"0","474","12","566","170","100401","7385","6","10110","2780","57","52","20","0","24","835","22","0","28"
"0","523","12","611","170","100401","7705","6","11440","2780","57","52","20","0","25","867","22","0","28"
"0","576","12","656","170","100401","8000","6","12898","2780","57","52","20","0","26","902","22","0","28"
"0","624","12","697","170","100401","8455","6","14495","2780","57","52","20","0","27","929","22","0","28"
"0","669","12","740","170","100401","9000","6","16211","2780","57","52","20","0","28","963","22","0","28"
"0","751","12","822","170","100401","10655","6","17592","2780","57","52","20","0","29","986","22","0","28"
"0","842","12","913","170","100401","12805","6","18978","2780","57","52","20","0","30","1000","22","0","28"
"0","925","12","996","170","100401","15175","6","20529","2780","57","52","20","0","31","1014","22","0","28"
"0","995","12","1066","170","100401","17965","6","22273","2780","57","52","20","0","32","1027","22","0","28"
"0","1061","12","1132","170","100401","21205","6","24101","2780","57","52","20","0","33","1039","22","0","28"
"0","1143","12","1214","170","100401","24690","6","25905","2780","57","52","20","0","34","1051","22","0","28"
"0","1226","12","1297","170","100401","28585","6","27832","2780","57","52","20","0","35","1063","22","0","28"
"0","1310","12","1381","170","100401","32820","6","29820","2780","57","52","20","0","36","1075","22","0","28"
"0","1411","12","1482","170","100401","37135","6","31739","2780","57","52","20","0","37","1087","22","0","28"
"0","1497","12","1568","170","100401","41880","6","33853","2780","57","52","20","0","38","1099","22","0","28"
"0","1567","12","1638","170","100401","47145","6","36155","2780","57","52","20","0","39","1111","22","0","28"
"0","1644","12","1715","170","100401","52610","6","38497","2780","57","52","20","0","40","1123","22","0","28"
"0","1722","12","1793","170","100401","58515","6","40946","2780","57","52","20","0","41","1135","22","0","28"
"0","0","0","4","0","100501","80","0","12","125","0","0","0","0","2","0","0","0","0"
"0","0","0","8","0","100501","350","0","49","225","0","1","0","0","3","0","0","0","0"
"0","3","0","17","15","100501","880","0","110","275","0","1","0","0","4","0","0","0","0"
"0","11","0","28","15","100501","1660","0","173","275","0","7","0","0","5","0","0","0","0"
"0","19","0","48","15","100501","2925","3","265","275","0","7","0","0","6","0","0","0","0"
"0","29","0","66","40","100501","3595","6","476","275","0","7","0","0","7","0","0","0","0"
"0","49","0","87","40","100501","4800","10","615","575","0","7","0","0","8","0","0","0","0"
"0","72","0","104","40","100501","5635","14","788","1025","15","12","10","0","9","0","0","0","5"
"0","94","0","125","65","100501","6415","17","1027","1325","15","12","20","0","10","0","5","0","10"
"0","112","0","148","65","100501","7295","20","1305","1625","25","12","20","0","11","30","10","0","10"
"0","136","0","178","65","100501","8135","20","1564","1875","35","12","20","0","12","80","10","0","12"
"0","160","0","214","65","100501","8655","20","1861","2095","37","12","20","0","13","126","10","0","17"
"0","189","2","249","71","100501","9045","20","2191","2215","39","12","20","0","14","162","10","0","17"
"0","219","4","280","77","100501","9235","20","2575","2315","39","14","20","0","15","202","10","0","17"
"0","260","4","319","89","100501","9365","20","2930","2415","39","14","20","0","16","236","10","0","17"
"0","312","4","357","89","100501","9655","20","3244","2415","39","17","20","0","17","280","14","0","17"
"0","371","4","394","89","100501","9935","20","3595","2415","39","20","20","0","18","352","18","0","17"
"0","428","4","443","89","100501","10305","20","4029","2510","39","20","20","0","19","409","18","0","17"
"0","489","4","498","89","100501","10590","20","4501","2605","39","25","20","0","20","436","18","0","17"
"0","559","4","554","89","100501","10800","20","5022","2605","39","30","20","0","21","488","18","0","17"
"0","622","4","612","89","100501","11290","20","5725","2605","39","30","20","0","22","587","18","0","17"
"0","685","4","681","89","100501","11605","20","6562","2605","39","30","20","0","23","681","18","0","17"
"0","756","4","754","89","100501","11925","20","7465","2605","39","30","20","0","24","746","18","0","17"
"0","831","4","825","89","100501","12540","20","8484","2605","39","30","20","0","25","813","18","0","17"
"0","910","4","896","89","100501","13290","20","9621","2605","39","30","20","0","26","864","18","0","17"
"0","985","4","964","89","100501","14290","20","10886","2605","39","30","20","0","27","892","18","0","17"
"0","1064","4","1041","89","100501","17330","20","11991","2605","39","30","20","0","28","911","18","0","17"
"0","1153","4","1130","89","100501","22690","20","12893","2605","39","30","20","0","29","921","18","0","17"
"0","1247","4","1224","89","100501","28565","20","13832","2605","39","30","20","0","30","931","18","0","17"
"0","1345","4","1322","89","100501","34730","20","14808","2605","39","30","20","0","31","941","18","0","17"
"0","1446","4","1423","89","100501","41265","20","15821","2605","39","30","20","0","32","951","18","0","17"
"0","1549","4","1526","89","100501","48415","20","16891","2605","39","30","20","0","33","961","18","0","17"
"0","1654","4","1631","89","100501","56345","20","18018","2605","39","30","20","0","34","971","18","0","17"
"0","1760","4","1737","89","100501","64985","20","19183","2605","39","30","20","0","35","981","18","0","17"
"0","1867","4","1844","89","100501","74185","20","20385","2605","39","30","20","0","36","991","18","0","17"
"0","1976","4","1953","89","100501","83850","20","21624","2605","39","30","20","0","37","1001","18","0","17"
"0","2086","4","2063","89","100501","94005","20","22900","2605","39","30","20","0","38","1011","18","0","17"
"0","2196","4","2173","89","100501","104695","20","24213","2605","39","30","20","0","39","1021","18","0","17"
"0","2306","4","2283","89","100501","115995","20","25583","2605","39","30","20","0","40","1031","18","0","17"
"0","2418","4","2395","89","100501","128085","20","27009","2605","39","30","20","0","41","1041","18","0","17"
"0","2","0","1","0","100601","55","0","0","75","0","0","23","0","2","0","0","0","0"
"0","7","0","2","0","100601","150","0","0","150","0","0","78","0","3","0","0","0","0"
"0","16","0","5","5","100601","325","0","0","200","10","0","169","0","4","0","0","0","0"
"0","32","0","7","15","100601","625","0","0","200","10","0","322","0","5","0","0","0","0"
"0","51","0","15","15","100601","1155","0","0","200","25","0","495","0","6","0","0","0","0"
"0","69","0","22","50","100601","1515","0","26","200","30","0","724","0","7","0","0","0","0"
"0","93","0","29","85","100601","2115","0","26","200","60","0","960","0","8","0","0","0","4"
"0","120","5","40","85","100601","2650","0","26","200","95","0","1224","0","9","0","0","0","9"
"13","143","10","50","85","100601","3240","0","26","420","105","0","1549","0","10","0","0","0","14"
"28","167","10","66","101","100601","3840","0","26","640","119","0","1880","0","11","0","0","0","14"
"43","192","17","79","111","100601","4200","0","26","760","135","0","2215","0","12","0","0","0","17"
"69","217","19","102","121","100601","4640","0","26","980","135","0","2582","0","13","0","0","0","17"
"93","250","19","130","133","100601","4760","0","26","1220","137","0","2954","0","14","0","0","0","17"
"109","282","21","157","133","100601","4990","0","26","1220","146","0","3356","0","15","0","0","0","17"
"129","316","21","183","133","100601","5140","0","26","1320","152","0","3805","0","16","0","0","0","17"
"144","353","21","216","158","100601","5260","0","26","1320","153","0","4258","0","17","0","0","0","17"
"169","397","21","248","173","100601","5665","0","26","1320","153","3","4708","0","18","0","0","0","17"
"193","447","21","287","173","100601","6310","0","26","1320","153","3","5206","0","19","0","0","0","17"
"240","493","21","327","173","100601","6860","0","26","1415","153","3","5797","0","20","0","0","0","17"
"288","543","21","370","173","100601","7370","0","26","1515","153","3","6452","0","21","0","0","0","17"
"318","603","21","420","173","100601","8370","0","26","1515","153","3","7171","0","22","0","0","0","17"
"318","672","21","474","173","100601","10145","0","26","1515","153","3","7937","0","23","0","0","0","17"
"333","738","21","533","173","100601","11670","0","26","1515","153","3","8818","0","24","0","0","0","17"
"355","798","21","587","173","100601","12670","0","26","1515","153","3","9964","0","25","0","0","0","17"
"377","847","21","630","173","100601","13505","0","26","1515","153","3","11385","0","26","0","0","0","17"
"394","890","21","670","173","100601","14530","0","26","1515","153","3","12944","0","27","0","0","0","17"
"411","933","21","712","173","100601","15675","0","26","1515","153","3","14609","0","28","0","0","0","17"
"429","979","21","758","173","100601","16895","0","26","1515","153","3","16394","0","29","0","0","0","17"
"447","1029","21","808","173","100601","18270","0","26","1515","153","3","18267","0","30","0","0","0","17"
"465","1080","21","859","173","100601","19725","0","26","1515","153","3","20231","0","31","0","0","0","17"
"483","1132","21","911","173","100601","21260","0","26","1515","153","3","22285","0","32","0","0","0","17"
"500","1186","21","965","173","100601","22870","0","26","1515","153","3","24455","0","33","0","0","0","17"
"517","1241","21","1020","173","100601","24650","0","26","1515","153","3","26760","0","34","0","0","0","17"
"534","1297","21","1076","173","100601","26670","0","26","1515","153","3","29157","0","35","0","0","0","17"
"551","1354","21","1133","173","100601","28860","0","26","1515","153","3","31636","0","36","0","0","0","17"
"568","1412","21","1191","173","100601","31220","0","26","1515","153","3","34195","0","37","0","0","0","17"
"585","1471","21","1250","173","100601","33655","0","26","1515","153","3","36844","0","38","0","0","0","17"
"602","1530","21","1309","173","100601","36255","0","26","1515","153","3","39578","0","39","0","0","0","17"
"619","1589","21","1368","173","100601","39120","0","26","1515","153","3","42417","0","40","0","0","0","17"
"643","1614","21","1393","173","100601","39920","0","26","1515","153","3","45985","0","41","0","0","0","17"
"0","0","0","3","0","100701","80","0","6","100","0","2","0","0","2","0","0","0","0"
"0","0","0","10","0","100701","200","0","46","200","0","3","0","0","3","0","0","0","0"
"0","5","0","20","0","100701","550","0","94","360","0","7","0","0","4","0","0","0","0"
"0","11","0","35","0","100701","1060","0","190","520","0","10","0","0","5","0","0","0","0"
"0","19","0","53","0","100701","1740","0","323","890","0","14","0","0","6","0","0","0","0"
"0","34","0","76","0","100701","2330","0","480","1260","0","18","0","0","7","0","0","0","0"
"0","50","0","97","0","100701","3510","0","593","1585","0","28","0","0","8","0","0","0","0"
"0","70","0","124","0","100701","4255","0","790","1585","0","35","10","0","9","5","0","0","5"
"0","90","0","152","0","100701","5065","0","1035","1585","0","36","20","0","10","20","0","0","13"
"0","110","0","177","0","100701","5765","0","1296","1585","20","41","20","0","11","40","0","0","16"
"0","132","0","205","0","100701","6265","0","1558","1685","40","48","20","0","12","50","10","0","16"
"0","165","0","245","0","100701","6785","0","1786","1785","42","52","20","0","13","50","20","0","16"
"0","204","2","285","0","100701","7005","2","2066","1785","44","54","20","0","14","60","20","0","16"
"0","239","4","317","0","100701","7005","4","2455","1885","44","56","20","0","15","70","20","0","16"
"0","269","4","357","0","100701","7205","4","2857","1985","44","56","20","0","16","82","25","0","16"
"0","296","4","401","0","100701","7715","4","3253","2135","44","59","20","0","17","82","30","0","16"
"0","334","4","439","0","100701","8025","4","3721","2285","44","64","20","0","18","94","30","0","16"
"0","375","4","484","0","100701","8025","4","4301","2380","44","66","20","0","19","116","30","0","16"
"0","419","4","536","0","100701","8060","4","4938","2475","44","66","20","0","20","136","30","0","16"
"0","486","4","590","0","100701","8205","4","5511","2475","44","71","20","0","21","148","30","0","16"
"0","552","4","656","0","100701","8695","4","6189","2475","44","71","20","0","22","188","30","0","16"
"0","622","4","742","0","100701","9010","4","6953","2475","44","71","20","0","23","188","30","0","16"
"0","697","4","830","0","100701","9330","4","7793","2475","44","71","20","0","24","188","30","0","16"
"0","772","4","912","0","100701","9945","4","8782","2475","44","71","20","0","25","205","30","0","16"
"0","851","4","990","0","100701","10695","4","9897","2475","44","71","20","0","26","231","30","0","16"
"0","926","4","1062","0","100701","11695","4","11147","2475","44","71","20","0","27","249","30","0","16"
"0","1007","4","1143","0","100701","14735","4","12226","2475","44","71","20","0","28","258","30","0","16"
"0","1094","4","1230","0","100701","18005","4","13384","2475","44","71","20","0","29","267","30","0","16"
"0","1186","4","1322","0","100701","21790","4","14579","2475","44","71","20","0","30","276","30","0","16"
"0","1288","4","1424","0","100701","27955","4","15520","2475","44","71","20","0","31","276","30","0","16"
"0","1393","4","1529","0","100701","34490","4","16499","2475","44","71","20","0","32","276","30","0","16"
"0","1500","4","1636","0","100701","41640","4","17534","2475","44","71","20","0","33","276","30","0","16"
"0","1609","4","1745","0","100701","49570","4","18625","2475","44","71","20","0","34","276","30","0","16"
"0","1719","4","1855","0","100701","58210","4","19754","2475","44","71","20","0","35","276","30","0","16"
"0","1830","4","1966","0","100701","67410","4","20920","2475","44","71","20","0","36","276","30","0","16"
"0","1943","4","2079","0","100701","77075","4","22123","2475","44","71","20","0","37","276","30","0","16"
"0","2057","4","2193","0","100701","87230","4","23364","2475","44","71","20","0","38","276","30","0","16"
"0","2171","4","2307","0","100701","97920","4","24643","2475","44","71","20","0","39","276","30","0","16"
"0","2285","4","2421","0","100701","109220","4","25978","2475","44","71","20","0","40","276","30","0","16"
"0","2401","4","2537","0","100701","121310","4","27369","2475","44","71","20","0","41","276","30","0","16"
