6edc0015b1d088edca8d92d43fee7346d2e1986662269ff9e53325e733b0babc,91742065cf4af45589a8de81ebf3f87d2e551205717b61970191649f7d2f9b5f,ef79ca5948b9adb9e6bfe673f4d821b3ddd13390c216739997e53ce6d3827ed9,c77bdb0eda3b7c422640f6b8b58c3ed399c2cd11f0c4905bad17cc48153d24b6,cfb97700ac4df413d8c4205846a063547610eeddfc90bd240366f3994004f600,fd264147e5982baa365aa31cd4d69423b2fb22d0bb4950af9d672b24e5992658,511d6cbae1aa706fcd513f1e3aad4b4c5f36023d7f18fa82a8156adb351a9583,ceb1255edd75e6770d0c456fe65c64ef776cb6fa4033a58f653dec2ff56162f2,e46be47f347b68b85269e7602ce817357371f218e04ded37e0f00d9226356221,278c1a7937bca6c99200ee2101a70af2298f10fb311789724322c5ba318b9aa2,c753f74c201b130bda55feb344433fdc7f45ab39cacb174e6782ec57e2635133,8fab2e39e446c8f155c4576f61a893ceeb92d1b901f6421276e34c13b2b1701a,58101a1ceffacb0763bb47ceac19798a2de7c4f4db7572391f22740ad2cf97d8,352b07a97554b972a4994fd598b702b6123fe6aebfccac8576aab2aa770b0fd6,d308bd1c2b457bf892bf785309064d2244e8c71ca86c403fb40e7efa13bf9dfe,ee4c9f7edaba8b2818905289e64cb1c84686039fc5f44a85809fdde57d46fae9,ca930a9e45e9ecd9c8e0310c01fbc5ec5fb351a6fade15d9e4f0dee45919e742,f6147a0a628d4162d8419af069dcf5008a5dbdb3e3bac8d0613331eb6175b8c9,eafe3cc723db5bdb729d006ac1dda2710264acd224b18abd045f05beb08166cd
"0","0","100801","17","6270","251","21","447","199","0","52","0","0","151","1540","7443","22","0","459"
"0","0","100801","17","7160","284","22","490","199","0","52","0","0","151","1640","8302","22","0","525"
"0","0","100801","17","8620","319","23","540","199","0","52","0","0","151","1640","9263","22","0","555"
"0","0","100801","17","10145","354","24","590","199","0","52","0","0","151","1640","10345","22","0","570"
"0","0","100801","17","11145","382","25","625","199","0","52","0","0","151","1640","11732","22","0","607"
"0","0","100801","17","11685","399","26","648","199","0","52","0","0","151","1640","13434","22","0","641"
"0","0","100801","17","12255","413","27","665","199","0","52","0","0","151","1640","15298","22","0","665"
"0","0","100801","17","12855","428","28","681","199","0","52","0","0","151","1640","17287","22","0","689"
"0","0","100801","17","13455","446","29","699","199","0","52","0","0","151","1640","19415","22","0","714"
"0","0","100801","17","14055","466","30","719","199","0","52","0","0","151","1640","21668","22","0","740"
"0","0","100801","17","14655","486","31","739","199","0","52","0","0","151","1640","24030","22","0","766"
"0","0","100801","17","15255","506","32","759","199","0","52","0","0","151","1640","26501","22","0","792"
"0","0","100801","17","15855","527","33","780","199","0","52","0","0","151","1640","29107","22","0","817"
"0","0","100801","17","16455","549","34","802","199","0","52","0","0","151","1640","31867","22","0","841"
"0","0","100901","0","55","0","2","3","0","0","0","0","0","0","50","26","0","0","0"
"0","0","100901","0","150","0","3","7","0","0","0","0","0","0","100","94","0","0","0"
"0","0","100901","0","270","2","4","14","0","0","0","0","0","10","100","214","0","0","0"
"0","0","100901","0","360","2","5","27","25","0","0","0","0","10","100","405","0","0","0"
"0","0","100901","0","710","4","6","40","75","0","0","0","0","10","100","634","0","0","0"
"0","0","100901","0","1305","8","7","54","110","0","0","0","0","15","100","894","0","0","0"
"0","0","100901","4","1470","10","8","64","145","0","0","0","0","45","100","1255","0","1","0"
"0","0","100901","9","1880","15","9","73","180","0","0","0","0","45","100","1633","0","2","16"
"0","0","100901","14","2230","21","10","91","180","0","0","0","0","45","520","2032","0","4","34"
"0","0","100901","14","2570","30","11","101","196","0","0","0","0","45","620","2474","5","5","71"
"0","0","100901","14","2670","33","12","106","232","0","0","0","0","45","720","2998","11","6","124"
"0","0","100901","16","2810","38","13","113","252","0","0","0","0","45","720","3531","17","6","186"
"0","0","100901","18","2950","42","14","120","282","0","0","0","0","45","840","4111","17","6","262"
"0","0","100901","22","2980","50","15","129","292","0","0","0","0","45","960","4716","17","6","332"
"0","0","100901","22","3010","55","16","137","322","0","0","0","0","45","960","5389","17","6","407"
"0","0","100901","22","3010","59","17","146","352","0","0","0","0","45","960","6117","17","6","479"
"0","0","100901","22","3010","65","18","155","382","0","0","0","0","45","960","6901","17","6","568"
"0","0","100901","22","3010","70","19","162","382","0","0","0","0","45","960","7789","17","6","701"
"0","0","100901","22","3010","80","20","176","382","0","0","0","0","45","960","8710","17","6","858"
