d89235dae9a8cf158c9e0d11035bdad16f95663e665ca256cd9f42d870902772,7284d3628815af3a9c01a2f4d9522d15d8a7068a59d00157797aa94bfe319218,a4df3b02eaff56fbe410215352fe493bc91c0383c76f4477404e6b66c03f7a42,b2c1e300473eb5271570b329fed7e917f1b2d75d69751dc2049398f49013c8c9,d141a7dc5e1543544c75a195b6d065db37330b0be82fa5aec1143f83e025e91a,d6cc00c5f0d453aaabdaccf2e22762c55e72e651b784fa0cc0408ec42b49be9a,3be6a9a358a69ba8b1827609f9098c3e462a09e389fd8ae19dd27ed2bdbde278,0f57dec0289a040242f7a781a6e91abaa1f5efade5925e76a355bd7a326342ca,47fe10c32d22e5b1e9214e5731d7af216ce47cbe1978d0695dd62830e4894452,f90e2b70b3be68122599cf2b56c2b9cdf540028f92100f96493e452404b79f3b,df2d899e3c70069c985536f0cb40efdc943feb9979a9643eb576f8883f74f6cd,58ebbc8559926c1de806b0607a41437a05c55addd40898a513e7b5ec6ceb6e6a,ba4b71baa78df8b752715173ede9639a8450ec40e4749e50ed008143e1ececa1
"380000","2030/03/26 14:59:00","bgm_M189","1","0","0","34","0","2020/02/10 15:00:00","380000","0","10034","bgm_M189"
"380000","2030/03/26 14:59:00","bgm_M330","1","0","0","35","0","2020/02/25 15:00:00","380000","0","10035","bgm_M330"
"380000","2030/03/26 14:59:00","bgm_M330","1","0","0","36","0","2020/02/25 15:00:00","380000","0","10036","bgm_M330"
"380000","2030/03/26 14:59:00","bgm_M206","1","0","0","37","0","2020/03/12 15:00:00","380000","0","10037","bgm_M206"
"380000","2030/03/26 14:59:00","bgm_M343","1","0","0","38","0","2020/03/24 15:00:00","380000","0","10038","bgm_M343"
"380000","2030/03/26 14:59:00","bgm_M215","1","0","0","39","0","2020/04/10 12:00:00","380000","0","10039","bgm_M215"
"380000","2030/03/26 14:59:00","bgm_M351","1","0","0","40","0","2020/04/24 15:00:00","380000","0","10040","bgm_M351"
"380000","2030/03/26 14:59:00","bgm_M223","1","0","0","41","0","2020/05/10 12:00:00","380000","0","10041","bgm_M223"
"380000","2030/03/26 14:59:00","bgm_M375","1","0","0","42","0","2020/05/25 15:00:00","380000","0","10042","bgm_M375"
"380000","2030/03/26 14:59:00","bgm_M237","1","0","0","43","0","2020/06/08 18:00:00","380000","0","10043","bgm_M237"
"380000","2030/03/26 14:59:00","bgm_M380A","1","0","0","44","0","2020/06/24 15:00:00","380000","0","10044","bgm_M380A"
"380000","2030/03/26 14:59:00","bgm_M393","1","0","0","45","0","2020/07/25 12:00:00","380000","0","10046","bgm_M393"
"380000","2030/03/26 14:59:00","bgm_M245","1","0","0","46","0","2020/07/09 15:00:00","380000","0","10045","bgm_M245"
"380000","2030/03/26 14:59:00","bgm_M254","1","0","0","47","0","2020/08/09 15:00:00","380000","0","10047","bgm_M254"
"380000","2030/03/26 14:59:00","bgm_M403","1","0","0","48","0","2020/08/24 12:00:00","380000","0","10048","bgm_M403"
"380000","2030/03/26 14:59:00","bgm_M265","1","0","0","49","0","2020/09/14 15:00:00","380000","0","10049","bgm_M265_Top"
"380000","2030/03/26 14:59:00","bgm_M413","1","0","0","50","0","2020/09/25 15:00:00","380000","0","10050","bgm_M413"
"380000","2030/03/26 14:59:00","bgm_M421","1","0","0","52","0","2020/10/26 12:00:00","380000","0","10052","bgm_M421"
"380000","2030/03/26 14:59:00","0","1","0","0","53","0","2020/11/06","380000","0","10053","0"
"380000","2030/03/26 14:59:00","bgm_M426","1","0","0","54","0","2020/11/25 15:00:00","380000","0","10054","bgm_M426"
"380000","2030/03/26 14:59:00","bgm_M435","1","0","0","56","0","2020/12/25 15:00:00","380000","0","10056","bgm_M435"
"380000","2030/03/26 14:59:00","bgm_M442A","1","0","0","58","0","2021/01/25 15:00:00","380000","0","10058","bgm_M442A"
"380000","2030/03/26 14:59:00","bgm_M442B","1","0","0","59","0","2021/01/25 15:00:00","380000","0","10059","bgm_M442B"
"380000","2030/03/26 14:59:00","bgm_M451","1","0","0","61","0","2021/02/25 15:00:00","380000","0","10061","bgm_M451"
"380000","2030/03/26 14:59:00","bgm_M457","1","0","0","64","0","2021/03/25 15:00:00","380000","0","10064","bgm_M457"
"380000","2030/03/26 14:59:00","bgm_M467","1","0","0","66","0","2021/04/26 15:00:00","380000","0","10066","bgm_M467"
"380000","2030/03/26 14:59:00","bgm_M478","1","0","0","68","0","2021/05/25 15:00:00","380000","0","10068","bgm_M478_Lofi"
"380000","2030/03/26 14:59:00","bgm_M486","1","0","0","70","0","2021/06/24 15:00:00","380000","0","10070","bgm_M486"
"380000","2030/03/26 14:59:00","bgm_M496","1","0","0","72","0","2021/07/26 15:00:00","380000","0","10072","bgm_M496"
"380000","2030/03/26 14:59:00","bgm_M508","1","0","0","74","0","2021/08/26 15:00:00","380000","0","10074","bgm_M508"
"380000","2030/03/26 14:59:00","bgm_M520","1","0","0","76","0","2021/09/24 15:00:00","380000","0","10076","bgm_M520"
"380000","2030/03/26 14:59:00","bgm_M527","1","0","0","78","0","2021/10/25 18:30:00","380000","0","10078","bgm_M527"
"380000","2030/03/26 14:59:00","bgm_M536","1","0","0","80","0","2021/11/24 15:00:00","380000","0","10080","bgm_M536"
"380000","2030/03/26 14:59:00","bgm_M543","1","0","0","82","0","2021/12/27 18:30:00","380000","0","10082","bgm_M543"
"380000","2030/03/26 14:59:00","bgm_M552","1","0","0","84","0","2022/01/25 15:00:00","380000","0","10084","bgm_M552"
"380000","2030/03/26 14:59:00","bgm_M553","1","0","0","85","0","2022/01/25 15:00:00","380000","0","10085","bgm_M553"
"380000","2030/03/26 14:59:00","bgm_M565","1","0","0","88","0","2022/02/24 15:00:00","380000","0","10088","bgm_M565"
"380000","2030/03/26 14:59:00","bgm_M574","1","0","0","90","0","2022/03/24 15:00:00","380000","0","10090","bgm_M574"
"380000","2030/03/26 14:59:00","bgm_M582","1","0","0","92","0","2022/04/25 15:00:00","380000","0","10092","bgm_M582"
"380000","2030/03/26 14:59:00","bgm_M595","1","0","0","94","0","2022/05/25 15:00:00","380000","0","10094","bgm_M595"
"380000","2030/03/26 14:59:00","bgm_M601","1","0","0","96","0","2022/06/24 15:00:00","380000","0","10096","bgm_M601"
"380000","2030/03/26 14:59:00","bgm_M608","1","0","0","98","0","2022/07/25 15:00:00","380000","0","10098","bgm_M608"
"380000","2030/03/26 14:59:00","bgm_M618","1","0","0","100","0","2022/08/26 15:00:00","380000","0","10100","bgm_M618"
"380000","2030/03/26 14:59:00","bgm_M623","1","0","0","102","0","2022/09/22 15:00:00","380000","0","10102","bgm_M623"
"380000","2030/03/26 14:59:00","bgm_M630","1","0","0","104","0","2022/10/25 15:00:00","380000","0","10104","bgm_M630"
"380000","2030/03/26 14:59:00","bgm_M638","1","0","0","106","0","2022/11/24 15:00:00","380000","0","10106","bgm_M638"
"380000","2030/03/26 14:59:00","bgm_M647","1","0","0","108","0","2022/12/27 15:00:00","380000","0","10108","bgm_M647"
"380000","2030/03/26 14:59:00","bgm_M659","1","0","0","110","0","2023/01/24 15:00:00","380000","0","10110","bgm_M659"
"380000","2030/03/26 14:59:00","bgm_M660","1","0","0","111","0","2023/01/24 15:00:00","380000","0","10111","bgm_M660"
"380000","2030/03/26 14:59:00","bgm_M668","1","0","0","114","0","2023/02/24 15:00:00","380000","0","10114","bgm_M668"
"380000","2030/03/26 14:59:00","bgm_MC017","1","0","0","116","0","2023/03/23 15:00:00","380000","0","10116","bgm_MC017"
"380000","2030/03/26 14:59:00","bgm_MC026","1","0","0","118","0","2023/04/24 19:00:00","380000","0","10118","bgm_MC026"
"380000","2030/03/26 14:59:00","bgm_MC036","1","0","0","120","0","2023/05/26 15:00:00","380000","0","10120","bgm_MC036"
"380000","2030/03/26 14:59:00","bgm_MC046","1","0","0","122","0","2023/06/23 15:00:00","380000","0","10122","bgm_MC046"
"380000","2030/03/26 14:59:00","bgm_MC056","1","0","0","124","0","2023/07/25 15:00:00","380000","0","10124","bgm_MC056"
"380000","2030/03/26 14:59:00","bgm_MC063","1","0","0","126","0","2023/08/25 15:00:00","380000","0","10126","bgm_MC063"
"380000","2030/03/26 14:59:00","bgm_MC075","1","0","0","128","0","2023/09/26 15:00:00","380000","0","10128","bgm_MC075"
"380000","2030/03/26 14:59:00","bgm_MC082","1","0","0","130","0","2023/10/23 15:00:00","380000","0","10130","bgm_MC082"
"380000","2030/03/26 14:59:00","bgm_MC091","1","0","0","132","0","2023/11/24 15:00:00","380000","0","10132","bgm_MC091"
"380000","2030/03/26 14:59:00","bgm_MC099","1","0","0","134","0","2023/12/27 15:00:00","380000","0","10134","bgm_MC099"
"380000","2030/03/26 14:59:00","bgm_MC110","1","0","0","136","0","2024/01/26 15:00:00","380000","0","10136","bgm_MC110"
"380000","2030/03/26 14:59:00","bgm_MC111","1","0","0","137","0","2024/01/26 15:00:00","380000","0","10137","bgm_MC111"
"380000","2030/03/26 14:59:00","bgm_MC124","1","0","0","140","0","2024/02/24 15:00:00","380000","0","10140","bgm_MC124"
"380000","2030/03/26 14:59:00","bgm_MC136","1","0","0","142","0","2024/03/26 15:00:00","380000","0","10142","bgm_MC136"
"380000","2030/03/26 14:59:00","bgm_MC143","1","0","0","144","0","2024/04/27 21:00:00","380000","0","10144","bgm_MC143"
"380000","2030/03/26 14:59:00","bgm_MC147","1","0","0","146","0","2024/05/23 15:00:00","380000","0","10146","bgm_MC147"
"380000","2030/03/26 14:59:00","bgm_MC156","1","0","0","148","0","2024/06/30 12:00:00","380000","0","10148","bgm_MC156"
"380000","2030/03/26 14:59:00","bgm_MC162","1","0","0","150","0","2024/07/26 15:00:00","380000","0","10150","bgm_MC162"
"380000","2030/03/26 14:59:00","bgm_MC172","1","0","0","152","0","2024/08/26 18:00:00","380000","0","10152","bgm_MC172_TitleCall"
"380000","2030/03/26 14:59:00","bgm_MC186","1","0","0","154","0","2024/09/25 15:00:00","380000","0","10154","bgm_MC186"
"380000","2030/03/26 14:59:00","bgm_MC194","1","0","0","156","0","2024/10/25 17:00:00","380000","0","10156","bgm_MC194"
"380000","2030/03/26 14:59:00","bgm_MC213","1","0","0","158","0","2024/11/30 12:00:00","380000","0","10158","bgm_MC213"
