ac9883ecd9b9f3575a10bdfbceb3c21290ca579b87a60be253fc55d0fbadc1aa,d774df4949be1e6b6b0e3c040c6a7529f034dfdafb5d57311445fc143345b5c3,ac004b7e0a8e1fdaaff5ac189d7e5d98a6e129d2b624d60456013b1286c579ab,e995531ea5cadb5f36161825aef293732ca580e8408afddd5b338e829e9b5452,a2d23af15122d0add7bb067d71be877aa823c78f3e2f15781cc6a0d47f1b7b47,30463ef30c0aa71b4ba1c3645456d3f043541712eef3df8ec5b8db431bea5c0e,5b6de9c4484c16e4dde9d1180ecb033f87cf3eb3b489e9f9dd3fe29182db7a83,459d5506fec01f87e4f6a772e3dde47f61d974e8c9c097f38e84b018bb2c2cc4,d9ada8d53f1dafa39ca06aec987628d4bcc2e2e16f3e28faf742a1be84256434,f35d5690d50bbc0fbdd7a99e8d492812014016b4dc5e9c6cb24ea477650bae1e,377a8bc89299cf5be85c8a75b6fa3efbb7e35a0048d7b4baf6ccdc135ddd1c3d,10d6c757f5e30ed336e1e17623a50cec9c8136e8c7afa175292f81cd649a2128
"110411","2","0","10","0","0","10140210","0","10140","1","平泳ぎ","201"
"110511","2","0","10","0","0","10140211","0","10140","1","平泳ぎ","201"
"113111","1","0","5","0","0","10140213","0","10140","1","平泳ぎ","201"
"113211","1","0","5","0","0","10140214","0","10140","1","平泳ぎ","201"
"113411","2","0","10","0","0","10140216","0","10140","1","平泳ぎ","201"
"113511","2","0","10","0","0","10140217","0","10140","1","平泳ぎ","201"
"113611","2","0","10","0","0","10140218","0","10140","1","平泳ぎ","201"
"115711","1","0","5","0","0","10140219","0","10140","1","平泳ぎ","201"
"117011","2","0","10","0","0","10140220","0","10140","1","平泳ぎ","201"
"117111","2","0","10","0","0","10140221","0","10140","1","平泳ぎ","201"
"117211","2","0","10","0","0","10140222","0","10140","1","平泳ぎ","201"
"117311","2","0","10","0","0","10140223","0","10140","1","平泳ぎ","201"
"117411","2","0","10","0","0","10140224","0","10140","1","平泳ぎ","201"
"122411","2","0","10","0","0","10140225","0","10140","1","平泳ぎ","201"
"122511","1","0","5","0","0","10140226","0","10140","1","平泳ぎ","201"
"122611","2","0","10","0","0","10140227","0","10140","1","平泳ぎ","201"
"126711","1","0","5","0","0","10140232","0","10140","1","平泳ぎ","201"
"126811","2","0","10","0","0","10140233","0","10140","1","平泳ぎ","201"
"127011","1","0","5","0","0","10140235","0","10140","1","平泳ぎ","201"
"129411","2","0","10","0","0","10140238","0","10140","1","平泳ぎ","201"
"129511","2","0","10","0","0","10140239","0","10140","1","平泳ぎ","201"
"107511","2","0","10","0","0","10140251","0","10140","1","潜水","251"
"107611","2","0","10","0","0","10140252","0","10140","1","潜水","251"
"108011","2","0","20","0","0","10140256","0","10140","1","潜水","251"
"110011","2","0","10","0","0","10140257","0","10140","1","潜水","251"
"110311","1","0","3","0","0","10140259","0","10140","1","潜水","251"
"110411","2","0","10","0","0","10140260","0","10140","1","潜水","251"
"110511","2","0","10","0","0","10140261","0","10140","1","潜水","251"
"113111","1","0","5","0","0","10140263","0","10140","1","潜水","251"
"113211","1","0","5","0","0","10140264","0","10140","1","潜水","251"
"113411","2","0","10","0","0","10140266","0","10140","1","潜水","251"
"113611","2","0","10","0","0","10140268","0","10140","1","潜水","251"
"115711","1","0","5","0","0","10140269","0","10140","1","潜水","251"
"117011","2","0","10","0","0","10140270","0","10140","1","潜水","251"
"117211","2","0","10","0","0","10140272","0","10140","1","潜水","251"
"117311","2","0","10","0","0","10140273","0","10140","1","潜水","251"
"117411","2","0","10","0","0","10140274","0","10140","1","潜水","251"
"122411","2","0","10","0","0","10140275","0","10140","1","潜水","251"
"122511","1","0","5","0","0","10140276","0","10140","1","潜水","251"
"122611","2","0","10","0","0","10140277","0","10140","1","潜水","251"
"126711","1","0","5","0","0","10140282","0","10140","1","潜水","251"
"127011","1","0","5","0","0","10140285","0","10140","1","潜水","251"
"107511","2","0","10","0","0","10140301","0","10140","1","浮き輪+バタ足（黄）","303"
"107611","2","0","15","0","0","10140302","0","10140","1","浮き輪+バタ足（青）","302"
"108011","2","0","20","0","0","10140306","0","10140","1","浮き輪+バタ足（青）","302"
"110011","2","0","10","0","0","10140307","0","10140","1","浮き輪+バタ足（ピンク）","301"
"110311","1","0","3","0","0","10140309","0","10140","1","浮き輪+バタ足（黄）","303"
"110411","2","0","10","0","0","10140310","0","10140","1","浮き輪+バタ足（青）","302"
"110511","2","0","10","0","0","10140311","0","10140","1","浮き輪+バタ足（青）","302"
"113111","1","0","5","0","0","10140313","0","10140","1","浮き輪+バタ足（青）","302"
"113211","1","0","5","0","0","10140314","0","10140","1","浮き輪+バタ足（青）","302"
"113311","1","0","5","0","0","10140315","0","10140","1","浮き輪+バタ足（青）","302"
"113411","2","0","10","0","0","10140316","0","10140","1","浮き輪+バタ足（青）","302"
"113511","2","0","10","0","0","10140317","0","10140","1","浮き輪+バタ足（青）","302"
"113611","2","0","10","0","0","10140318","0","10140","1","浮き輪+バタ足（青）","302"
"115711","1","0","5","0","0","10140319","0","10140","1","浮き輪+バタ足（青）","302"
"117011","2","0","10","0","0","10140320","0","10140","1","浮き輪+バタ足（ピンク）","301"
"117111","2","0","10","0","0","10140321","0","10140","1","浮き輪+バタ足（青）","302"
"117211","2","0","10","0","0","10140322","0","10140","1","浮き輪+バタ足（黄）","303"
"117311","2","0","10","0","0","10140323","0","10140","1","浮き輪+バタ足（青）","302"
"117411","2","0","10","0","0","10140324","0","10140","1","浮き輪+バタ足（ピンク）","301"
"122411","2","0","10","0","0","10140325","0","10140","1","浮き輪+バタ足（黄）","303"
"122511","1","0","5","0","0","10140326","0","10140","1","浮き輪+バタ足（青）","302"
"122611","2","0","10","0","0","10140327","0","10140","1","浮き輪+バタ足（ピンク）","301"
"122711","1","0","10","0","0","10140328","0","10140","1","浮き輪+バタ足（青）","302"
"122811","1","0","10","0","0","10140329","0","10140","1","浮き輪+バタ足（黄）","303"
"122911","1","0","10","0","0","10140330","0","10140","1","浮き輪+バタ足（ピンク）","301"
"126711","1","0","5","0","0","10140332","0","10140","1","浮き輪+バタ足（ピンク）","301"
"126811","2","0","10","0","0","10140333","0","10140","1","浮き輪+バタ足（黄）","303"
"127011","1","0","5","0","0","10140335","0","10140","1","浮き輪+バタ足（ピンク）","301"
"129411","2","0","10","0","0","10140338","0","10140","1","浮き輪+バタ足（黄）","303"
"129511","2","0","10","0","0","10140339","0","10140","1","浮き輪+バタ足（ピンク）","301"
"107511","2","0","10","0","0","10140351","0","10140","1","ビート板+バタ足（ピンク）","351"
"107611","2","0","15","0","0","10140352","0","10140","1","ビート板+バタ足（青）","352"
"108011","2","0","20","0","0","10140356","0","10140","1","ビート板+バタ足（青）","352"
"110011","2","0","10","0","0","10140357","0","10140","1","ビート板+バタ足（ピンク）","351"
"110311","1","0","3","0","0","10140359","0","10140","1","ビート板+バタ足（青）","352"
"110411","2","0","10","0","0","10140360","0","10140","1","ビート板+バタ足（青）","352"
"110511","2","0","10","0","0","10140361","0","10140","1","ビート板+バタ足（青）","352"
"113111","1","0","5","0","0","10140363","0","10140","1","ビート板+バタ足（青）","352"
"113211","1","0","5","0","0","10140364","0","10140","1","ビート板+バタ足（青）","352"
"113311","1","0","5","0","0","10140365","0","10140","1","ビート板+バタ足（青）","352"
"113411","2","0","10","0","0","10140366","0","10140","1","ビート板+バタ足（青）","352"
"113511","2","0","10","0","0","10140367","0","10140","1","ビート板+バタ足（青）","352"
"113611","2","0","10","0","0","10140368","0","10140","1","ビート板+バタ足（青）","352"
"115711","1","0","5","0","0","10140369","0","10140","1","ビート板+バタ足（青）","352"
"117011","2","0","10","0","0","10140370","0","10140","1","ビート板+バタ足（ピンク）","351"
"117111","2","0","10","0","0","10140371","0","10140","1","ビート板+バタ足（青）","352"
"117211","2","0","10","0","0","10140372","0","10140","1","ビート板+バタ足（青）","352"
"117311","2","0","10","0","0","10140373","0","10140","1","ビート板+バタ足（青）","352"
"117411","2","0","10","0","0","10140374","0","10140","1","ビート板+バタ足（ピンク）","351"
"122411","2","0","10","0","0","10140375","0","10140","1","ビート板+バタ足（ピンク）","351"
"122511","1","0","5","0","0","10140376","0","10140","1","ビート板+バタ足（青）","352"
"122611","2","0","10","0","0","10140377","0","10140","1","ビート板+バタ足（ピンク）","351"
"122711","1","0","10","0","0","10140378","0","10140","1","ビート板+バタ足（青）","352"
"122811","1","0","10","0","0","10140379","0","10140","1","ビート板+バタ足（ピンク）","351"
"122911","1","0","10","0","0","10140380","0","10140","1","ビート板+バタ足（ピンク）","351"
"126711","1","0","5","0","0","10140382","0","10140","1","ビート板+バタ足（ピンク）","351"
"126811","2","0","10","0","0","10140383","0","10140","1","ビート板+バタ足（青）","352"
"127011","1","0","5","0","0","10140385","0","10140","1","ビート板+バタ足（ピンク）","351"
"129411","2","0","10","0","0","10140388","0","10140","1","ビート板+バタ足（青）","352"
"129511","2","0","10","0","0","10140389","0","10140","1","ビート板+バタ足（ピンク）","351"
"107511","2","0","10","0","0","10140401","0","10140","1","漂う（ノーマル）","401"
"107611","2","0","15","0","0","10140402","0","10140","1","漂う（子供）","402"
"107711","1","0","10","0","0","10140403","0","10140","1","漂う（ノーマル）","401"
"108011","2","0","20","0","0","10140406","0","10140","1","漂う（ノーマル）","401"
"110011","2","0","10","0","0","10140407","0","10140","1","漂う（ノーマル）","401"
"110111","1","0","10","0","0","10140408","0","10140","1","漂う（ノーマル）","401"
"110311","1","0","3","0","0","10140409","0","10140","1","漂う（ノーマル）","401"
"110411","2","0","10","0","0","10140410","0","10140","1","漂う（ノーマル）","401"
"110511","2","0","10","0","0","10140411","0","10140","1","漂う（ノーマル）","401"
"110611","2","0","50","0","0","10140412","0","10140","1","漂う（ノーマル）","401"
"113111","1","0","5","0","0","10140413","0","10140","1","漂う（ノーマル）","401"
"113211","1","0","5","0","0","10140414","0","10140","1","漂う（ノーマル）","401"
"113311","1","0","5","0","0","10140415","0","10140","1","漂う（ノーマル）","401"
"113411","2","0","10","0","0","10140416","0","10140","1","漂う（ノーマル）","401"
"113511","2","0","10","0","0","10140417","0","10140","1","漂う（ノーマル）","401"
"113611","2","0","10","0","0","10140418","0","10140","1","漂う（ノーマル）","401"
"115711","1","0","5","0","0","10140419","0","10140","1","漂う（ノーマル）","401"
"117011","2","0","10","0","0","10140420","0","10140","1","漂う（ノーマル）","401"
"117111","2","0","10","0","0","10140421","0","10140","1","漂う（ノーマル）","401"
"117211","2","0","10","0","0","10140422","0","10140","1","漂う（ノーマル）","401"
"117311","2","0","10","0","0","10140423","0","10140","1","漂う（ノーマル）","401"
"117411","2","0","10","0","0","10140424","0","10140","1","漂う（ノーマル）","401"
"122411","2","0","10","0","0","10140425","0","10140","1","漂う（ノーマル）","401"
"122511","1","0","5","0","0","10140426","0","10140","1","漂う（ノーマル）","401"
"122611","2","0","10","0","0","10140427","0","10140","1","漂う（ノーマル）","401"
"122711","1","0","10","0","0","10140428","0","10140","1","漂う（子供）","402"
"122811","1","0","10","0","0","10140429","0","10140","1","漂う（子供）","402"
"122911","1","0","10","0","0","10140430","0","10140","1","漂う（子供）","402"
"126611","2","0","10","0","0","10140431","0","10140","1","漂う（ノーマル）","401"
"126711","1","0","5","0","0","10140432","0","10140","1","漂う（ノーマル）","401"
"126811","2","0","10","0","0","10140433","0","10140","1","漂う（ノーマル）","401"
"126911","2","0","30","0","0","10140434","0","10140","1","漂う（ノーマル）","401"
"127011","1","0","5","0","0","10140435","0","10140","1","漂う（ノーマル）","401"
"127111","2","0","10","0","0","10140436","0","10140","1","漂う（ノーマル）","401"
"129311","2","0","30","0","0","10140437","0","10140","1","漂う（子供）","402"
"129411","2","0","10","0","0","10140438","0","10140","1","漂う（ノーマル）","401"
"129511","2","0","10","0","0","10140439","0","10140","1","漂う（ノーマル）","401"
"107511","2","0","10","0","0","10140451","0","10140","1","クロール","451"
"108011","2","0","20","0","0","10140456","0","10140","1","クロール","451"
"110011","2","0","10","0","0","10140457","0","10140","1","クロール","451"
"110311","1","0","3","0","0","10140459","0","10140","1","クロール","451"
"110411","2","0","10","0","0","10140460","0","10140","1","クロール","451"
"110511","2","0","10","0","0","10140461","0","10140","1","クロール","451"
"113111","1","0","5","0","0","10140463","0","10140","1","クロール","451"
"113211","1","0","5","0","0","10140464","0","10140","1","クロール","451"
"113411","2","0","10","0","0","10140466","0","10140","1","クロール","451"
"113511","2","0","10","0","0","10140467","0","10140","1","クロール","451"
"115711","1","0","5","0","0","10140469","0","10140","1","クロール","451"
"117011","2","0","10","0","0","10140470","0","10140","1","クロール","451"
"117111","2","0","10","0","0","10140471","0","10140","1","クロール","451"
"117211","2","0","10","0","0","10140472","0","10140","1","クロール","451"
"117311","2","0","10","0","0","10140473","0","10140","1","クロール","451"
"117411","2","0","10","0","0","10140474","0","10140","1","クロール","451"
"122411","2","0","10","0","0","10140475","0","10140","1","クロール","451"
"122511","1","0","5","0","0","10140476","0","10140","1","クロール","451"
"122611","2","0","10","0","0","10140477","0","10140","1","クロール","451"
"126711","1","0","5","0","0","10140482","0","10140","1","クロール","451"
"126811","2","0","10","0","0","10140483","0","10140","1","クロール","451"
"127011","1","0","5","0","0","10140485","0","10140","1","クロール","451"
"129411","2","0","10","0","0","10140488","0","10140","1","クロール","451"
"107511","2","0","10","0","0","10140501","0","10140","1","サーフィン","501"
"107911","2","0","20","0","0","10140505","0","10140","1","サーフィン","501"
"108011","2","0","20","0","0","10140506","0","10140","1","サーフィン","501"
"110011","2","0","10","0","0","10140507","0","10140","1","サーフィン","501"
"110311","1","0","3","0","0","10140509","0","10140","1","サーフィン","501"
"110411","2","0","10","0","0","10140510","0","10140","1","サーフィン","501"
"110511","2","0","10","0","0","10140511","0","10140","1","サーフィン","501"
"113111","1","0","5","0","0","10140513","0","10140","1","サーフィン","501"
"113211","1","0","5","0","0","10140514","0","10140","1","サーフィン","501"
"113311","1","0","5","0","0","10140515","0","10140","1","サーフィン","501"
"113411","2","0","10","0","0","10140516","0","10140","1","サーフィン","501"
"115711","1","0","5","0","0","10140519","0","10140","1","サーフィン","501"
"117111","2","0","10","0","0","10140521","0","10140","1","サーフィン","501"
"117211","2","0","10","0","0","10140522","0","10140","1","サーフィン","501"
"117411","2","0","10","0","0","10140524","0","10140","1","サーフィン","501"
"122411","2","0","10","0","0","10140525","0","10140","1","サーフィン","501"
"122511","1","0","5","0","0","10140526","0","10140","1","サーフィン","501"
"122811","1","0","10","0","0","10140529","0","10140","1","サーフィン","501"
"126711","1","0","5","0","0","10140532","0","10140","1","サーフィン","501"
"126811","2","0","10","0","0","10140533","0","10140","1","サーフィン","501"
"127011","1","0","5","0","0","10140535","0","10140","1","サーフィン","501"
"129411","2","0","10","0","0","10140538","0","10140","1","サーフィン","501"
"129511","2","0","10","0","0","10140539","0","10140","1","サーフィン","501"
"107511","2","0","10","107611","107811","10140851","0","10140","1","ぺコリーヌ / コッコロ / キャル","851"
"122411","2","0","10","122611","122511","10140852","0","10140","1","ヒヨリ / ユイ / レイ","852"
"117211","2","0","10","117411","117311","10140853","0","10140","1","チカ / ノゾミ / ツムギ","853"
"122911","1","0","10","122711","122811","10140854","0","10140","1","ミソギ / ミミ / キョウカ","854"
"113411","1","0","20","0","113511","10140855","0","10140","1","ハツネ / ミサト","855"
"110311","1","0","20","0","107711","10140856","0","10140","1","サレン / スズメ","856"
"110411","2","0","10","110611","115711","10140857","110511","10140","1","マコト / カスミ / マホ / カオリ","857"
"126811","2","0","10","126711","107911","10140858","108011","10140","1","ミフユ / アキノ / タマキ / ユカリ","858"
"117011","1","0","10","113311","113211","10140859","113111","10140","1","エリコ / アンナ / ナナカ / ルカ","859"
"110111","1","0","20","0","110011","10140860","0","10140","1","イオ / スズナ","860"
"129311","2","0","10","129511","129411","10140861","0","10140","1","チエル / ユニ / クロエ","861"
"126611","1","0","20","126811","126711","10140862","0","10140","1","ネネカ / アキノ / ユカリ","862"
"127111","2","0","20","126911","127011","10140863","0","10140","1","シノブ / クウカ / ランファ","863"
"107811","2","0","20","0","110011","10140864","0","10140","1","キャル / スズナ","864"
"110311","1","0","20","0","113111","10140865","0","10140","1","サレン / ルカ","865"
"113411","1","0","20","0","115711","10140866","0","10140","1","ハツネ / カスミ","866"
"113211","2","0","20","0","127111","10140867","0","10140","1","アンナ / シノブ","867"
"117011","2","0","20","0","117111","10140868","0","10140","1","エリコ / シズル","868"
"110011","2","0","20","0","110511","10140869","0","10140","1","スズナ / カオリ","869"
"110111","2","0","20","117111","127011","10140870","0","10140","1","イオ / クウカ / シズル","870"
"122511","2","0","20","0","117411","10140871","0","10140","1","レイ / ツムギ","871"
"110311","1","0","20","0","126711","10140872","0","10140","1","サレン / アキノ","872"
"110411","2","0","20","0","115711","10140873","0","10140","1","マコト / カスミ","873"
"122611","2","0","20","0","110411","10140874","0","10140","1","ユイ / マコト","874"
"129411","2","0","20","0","108011","10140875","0","10140","1","クロエ / ミフユ","875"
"129311","2","0","20","0","117111","10140876","0","10140","1","ユニ / シズル","876"
"129511","2","0","20","117411","117211","10140877","117311","10140","1","チエル / ノゾミ / ツムギ / チカ","877"
"129511","2","0","20","0","110611","10140878","0","10140","1","チエル / マホ","878"
"107611","2","0","20","0","122611","10140879","0","10140","1","コッコロ / ユイ","879"
"129311","2","0","20","0","110311","10140880","0","10140","1","ユニ / サレン","880"
"129311","2","0","20","0","113511","10140881","0","10140","1","ユニ / ミサト","881"
"107911","2","0","20","0","108011","10140882","0","10140","1","タマキ / ミフユ","882"
"110411","2","0","20","115711","110511","10140883","122411","10140","1","マコト / カオリ / カスミ / ヒヨリ","883"
"126611","2","0","20","0","107511","10140884","0","10140","1","ネネカ / ペコリーヌ","884"
"107711","2","0","20","0","107611","10140885","0","10140","1","スズメ / コッコロ","885"
"113111","1","0","20","0","122511","10140886","0","10140","1","ルカ / レイ","886"
"107711","1","0","20","0","122711","10140887","0","10140","1","スズメ / キョウカ","887"
"122811","1","0","10","0","0","10140889","0","10140","1","プールサイドを走るミソギ","889"
"107911","2","0","10","0","0","10140890","0","10140","1","プールサイドを走るタマキ","890"
"122411","2","0","10","0","0","10140891","0","10140","1","バタ足で逆走するヒヨリ","891"
"107911","2","0","10","0","0","10140892","0","10140","1","ボートの上で怖がるタマキ","892"
"107811","2","0","10","0","0","10140893","0","10140","1","ボートの上で怖がるキャル","893"
"127011","1","0","5","0","0","10140894","0","10140","1","クラゲと一緒に流れるクウカ","894"
"107811","2","0","10","0","0","10140895","0","10140","1","浮き輪で流れるキャル","895"
"126611","2","0","10","0","0","10140896","0","10140","1","浮き輪で流れるネネカ","896"
"126811","1","1","10","0","0","10140901","0","10140","2","麦しゅわ飲んでも飲まれるな","901"
"126611","2","1","10","0","0","10140902","0","10140","2","流れる大妃","902"
"113211","2","1","10","0","113311","10140903","0","10140","2","彼女が伝説に着替えたら","903"
"122911","1","1","10","122711","122811","10140904","129311","10140","2","同年代だ、いいね？","904"
"117111","1","1","30","107611","117011","10140905","0","10140","2","流れるオーラ","905"
"126911","1","1","30","0","117311","10140906","0","10140","2","セッション・イン・ザ・プール","906"
"127111","2","1","10","113111","427111","10140907","0","10140","2","水も滴る下心","907"
"126911","1","1","10","0","107811","10140908","0","10140","2","うかぶぺんぽこりん","908"
"113611","1","1","30","113411","113511","10140909","0","10140","2","彼女のドレスコード","909"
"107911","1","1","10","110411","110511","10140910","0","10140","2","商魂、水泡に帰す","910"
"122911","1","1","10","122711","122811","10140911","129311","10140","2","楽しいリトルリリカル一家","911"
"127111","1","1","10","122711","126911","10140912","0","10140","2","おわかりいただけただろうか","912"
"127011","2","1","5","0","0","10140913","0","10140","2","水切りドM","913"
"110611","1","1","20","110411","110511","10140914","0","10140","2","出発！　リゾートクルーズ","914"
"107711","2","1","10","0","110311","10140915","0","10140","2","プールサイド・メイド","915"
"113111","2","1","5","117411","113311","10140916","117011","10140","2","釣り好きのサガ","916"
"126711","2","1","5","0","110311","10140917","0","10140","2","アキノ・ザ・ループ","917"
"110111","2","1","20","0","113511","10140918","0","10140","2","先生だって頑張る子！","918"
"117211","1","1","30","117411","110011","10140919","0","10140","2","キラキラ☆インフルエンサー","919"
"115711","2","1","2","0","0","10140920","0","10140","2","名探偵カスミのメルクリゾート事件簿①","920"
"115711","2","1","2","0","0","10140921","0","10140","2","名探偵カスミのメルクリゾート事件簿②","921"
"115711","2","1","2","0","0","10140922","0","10140","2","名探偵カスミのメルクリゾート事件簿③","922"
"115711","2","1","2","0","0","10140923","0","10140","2","名探偵カスミのメルクリゾート事件簿④","923"
"107511","1","2","30","107611","107811","10140941","0","10140","2","エンジョイリゾート！　美食殿♪","941"
"113211","2","2","10","0","127111","10140942","0","10140","2","あれからの冒険譚","942"
"117411","2","2","10","0","122511","10140943","0","10140","2","魚心わかれば釣心？","943"
"107911","1","2","10","108011","126811","10140944","0","10140","2","STOP！　無許可営業","944"
"122611","1","2","30","117011","110411","10140945","0","10140","2","恋愛トークはご用心？","945"
"122411","1","2","30","107911","107811","10140946","0","10140","2","十猫十色","946"
"129511","1","2","30","129311","129411","10140947","0","10140","2","ほの明るい水の底から","947"
"0","2","0","5","0","0","10140951","0","10140","1","ウキキーのおもちゃ","951"
