2e87075fa29729ed48cc7e9897d0b35ad13d19abdac1b119296b9024df2575ac,6621c3cd4beb520b1bc62eb9c3d14400a0194fba12ad10324502780c3753e753,442b80c55de8d58e243404ea88661612ecb7c4841423bd0b583ca07c4a7974e4,3f970a6b63ff3083e2a7bc2d58ff40668f58612963fa36ba178ca174a4b78b9d,a92002fc5e86aa3b7ef6dc78e9cf0815d720a1d521b4e3fc8a52541ed15462b8,a664d5138c1625784f1460329fc8040ce6d5d84d58309b1458c320d2b4fe8a04,3b58ddf5b4c6bdfeaa63cdf786ddf8c147ec1765d61512917a3b5c62d24b009c,6aa2d5c654924149ad7dfc30401bbb19a34cd65a09059afb46213ae12f9da142,fafcca9d25ebbe29b385d09f1f2f0f0dabaaa0de66cd86c0410c7d041bdc1bed,f884e98c75983ee9f3d9052fbc36d94591c2fb1043617d019954d3dfc16b8d9c,2d4500f807f3a77f51c5d11360f93b4ffd0c19045a1f9d4dd0d59c5ef5bb749c,e1a731ba55f5faf491f65df905cf9f55dabe1299970d0c216026b876fa41790d
"0","0","今日の運勢は小吉！　運気は高いけども、ハプニングには注意！　出かけた先で、「ふしんしゃ」扱いされてしまうかも……","2","4","0","","0","60000","","1","16"
"0","0","今日の運勢は小吉！　根を詰めずにリラックスすると運気向上！　ラッキーパーソンはアイドル。歌があなたを幸せにしてくれます♪","2","4","0","","0","60000","","2","17"
"2","190804","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","3","0","0","","0","60000","カリン","0","18"
"3","190804","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","3","0","0","","7","60000","カリン","0","19"
"1","101201","キミと出会ってもう\n1年もたつんだね！\nう～ん、いつも\n寝てばっかりだから、","0","0","0","","1","80001","ハツネ","0","20"
"2","101201","少しでも\n寝る時間を減らして\nキミと一緒にいる\n時間増やしたいなぁ♪","0","0","0","","1","80001","ハツネ","0","21"
"1","103801","あなたと知り合ってから\nもう1年…\n時がたつのは\n早いですね","1","0","0","","1","80001","シオリ","0","22"
"2","103801","来年も、\n一緒にいられたら…\nうれしいな","1","0","0","","1","80001","シオリ","0","23"
"1","103601","あなたと一緒にいるようになって、\nもう1年ですか…","0","0","0","","2","80001","キョウカ","0","24"
"2","103601","最初の頃よりも、頼もしく\nなりましたね。私はどうですか？\n成長していますか？","0","0","0","","2","80001","キョウカ","0","25"
"1","102001","おにいちゃんとあってから、\n1年たったよ～！","1","0","0","","2","80001","ミミ","0","26"
"2","102001","ミミね、おにいちゃんと\nいっぱい遊べてたのしかったな～♪\nこれからもずっと\nいっしょにいてね～！","1","0","0","","2","80001","ミミ","0","27"
"1","100401","にいちゃんがミソギのイタズラに\n引っかかり続けてもう1年かぁ","2","0","0","","2","80001","ミソギ","0","28"
"2","100401","…これからもいっぱいミソギと\n遊んでね、にいちゃん！","2","0","0","","2","80001","ミソギ","0","29"
"1","101001","もう王子はんと会うてから\n1年ぐらいたつそうどすえ\n早いもんやなあ","0","0","0","","3","80001","マホ","0","30"
"2","101001","このままやと、\nうちもあっという間に\n干からびてしまいそうどすえ\nなーんてな。うふふ","0","0","0","","3","80001","マホ","0","31"
"1","104401","お主と会って早1年じゃな\nこれからも存分に尽くすがよい","1","0","0","","3","80001","イリヤ","0","32"
"2","104401","わらわもたまには、お主の献身に\n報いてやらぬでもない♪","1","0","0","","3","80001","イリヤ","0","33"
"1","101701","もう、キミと出会って結構な時間が\nたつさ～。でも、私たちの旅は\nまだまだ始まったばかりさ～！","2","0","0","","3","80001","カオリ","0","34"
"2","101701","これからも、どうぞよろしく\nお願いするさ～！","2","0","0","","3","80001","カオリ","0","35"
"1","102801","あんたと出会ってからもうそんなに\nたつのね～","0","0","0","","4","80001","サレン","0","36"
"2","102801","あっという間だったって感じるほど\n楽しかったわ！\nこれからも一緒に頑張りましょ！","0","0","0","","4","80001","サレン","0","37"
"1","102501","出会ってから1年間、ずっと\nご迷惑をかけっぱなしで、\nすみません…","1","0","0","","4","80001","スズメ","0","38"
"2","102501","これからはもっと頑張りますから\n見ていてくださいね\nできれば…\n今までよりも、私の近くで♪","1","0","0","","4","80001","スズメ","0","39"
"1","104601","振り返れば、今までいろんなことが\nあったにゃあ…","0","0","0","","5","80001","タマキ","0","40"
"2","104601","これからも、二人でたくさんの\n思い出をがっぽり作っていく\nにゃー！","0","0","0","","5","80001","タマキ","0","41"
"1","104801","キミとの師弟関係も、\nもう1年なのね…\nでもキミに教えることは、","1","0","0","","5","80001","ミフユ","0","42"
"2","104801","まだまだいっぱいあるわ\nこれからも、\nしっかりついて来てね！","1","0","0","","5","80001","ミフユ","0","43"
"1","103201","あなたさまと出会ってもう1年…","0","0","0","","6","80001","アキノ","0","44"
"2","103201","光陰矢のごとし、とはまさに\nこのことですわ。…思い出は決して\nお金では買えませんわね","0","0","0","","6","80001","アキノ","0","45"
"1","103401","ダメな私を1年間も見捨てないで\nくれて、本当にありがとう","1","0","0","","6","80001","ユカリ","0","46"
"2","103401","情けないところいっぱいみせるかも\nしれないけど、これからも一緒に\nいてくれると、うれしいな","1","0","0","","6","80001","ユカリ","0","47"
"1","107101","オマエと出会ってもう1年か\nまさかこのワタシの結婚相手に\nなろうとはな…","0","0","0","","7","80001","クリスティーナ","0","48"
"2","107101","ともかくこれからも\n愉しませてくれよ☆","0","0","0","","7","80001","クリスティーナ","0","49"
"1","104701","君と出会ってからもう1年か。\n以前と比べて私の表情もいくらか\n柔らかくなった気がするんだが、\nどうだろう？","1","0","0","","7","80001","ジュン","0","50"
"2","104701","見えないから分からないって？\nそれもそうだな…","1","0","0","","7","80001","ジュン","0","51"
"1","103701","もう1年たったみたいだね\nあなたをからかってばかりだった\nけど、楽しかった♪","0","0","0","","8","80001","トモ","0","52"
"2","103701","これからもよろしくね！","0","0","0","","8","80001","トモ","0","53"
"1","100501","出会って、もう1年たっちゃった\nんスね。なんだか意外ッス","1","0","0","","8","80001","マツリ","0","54"
"2","100501","毎日楽しくて、あっという間に過ぎ\nちゃったみたいなんスよね\nこれからも一緒に悪と戦うッス！","1","0","0","","8","80001","マツリ","0","55"
"1","100701","オマエと会って1年なの！\n全然成仏もできなかったし、","0","0","0","","9","80001","ミヤコ","0","56"
"2","100701","生き返りもしなかったけど、\nすごく楽しかったの～♪\nオマエとプリンがあれば、\nミヤコはハッピーなの～♪","0","0","0","","9","80001","ミヤコ","0","57"
"1","103101","あなたと出会って1年なんですね\nでも、私の占いでは、私とあなたは","1","0","0","","9","80001","シノブ","0","58"
"2","103101","来年も再来年も一緒にいるようです\nふふ、よろしくお願いしますね","1","0","0","","9","80001","シノブ","0","59"
"1","100901","貴様が閃光のシグルドとして覚醒し\nもう1年か…。これからも我らの\n長き戦いに終わりはないが、","0","0","0","","10","80001","アンナ","0","60"
"2","100901","それでも貴様となら…\n添い遂げる覚悟はできているぞ！","0","0","0","","10","80001","アンナ","0","61"
"1","101301","君と出会ってもう1年だって！\n早いねー！","1","0","0","","10","80001","ナナカ","0","62"
"2","101301","これからも最強のバディタッグで\n大活躍だー！\n頼りにしてるよ、相棒！","1","0","0","","10","80001","ナナカ","0","63"
"1","105101","1年たつのって、あっという間ね\nまだまだ君の知らない部分が\nたくさんあるし…","0","0","0","","11","80001","ミツキ","0","64"
"2","105101","これからも、いろんなところを\n調べさせてね？","0","0","0","","11","80001","ミツキ","0","65"
"1","105601","お前さんと出会ってもう1年か\n助太刀するつもりが","1","0","0","","11","80001","ルカ","0","66"
"2","105601","逆に助けられたりもしたね\nこれからもよろしく頼むよ！","1","0","0","","11","80001","ルカ","0","67"
"1","102701","早いものですわね、あなた様と\nお会いして、もう1年…","2","0","0","","11","80001","エリコ","0","68"
"2","102701","あなた様といると、時があっと\nいう間に過ぎてしまいます\n時間を止める研究をしなくては\nいけませんね…","2","0","0","","11","80001","エリコ","0","69"
"1","102301","お兄ちゃんと会ってから、もう、\n1年なんだね。私、少しは\nお姉ちゃんっぽくなったかな？","0","0","0","","12","80001","アヤネ","0","70"
"2","102301","あ、ぷうきちもお兄ちゃんっぽく\nなったよね？","0","0","0","","12","80001","アヤネ","0","71"
"1","104201","あなたと出会って、\nもう1年がたったんですね…\nこれからもそばにいて、","1","0","0","","12","80001","チカ","0","72"
"2","104201","私のことを見守ってください\nできることなら、ずっと…","1","0","0","","12","80001","チカ","0","73"
"1","102101","お兄ちゃんと出会って1年かぁ\n私、相変わらずダメダメで…","2","0","0","","12","80001","クルミ","0","74"
"2","102101","で、でもこれからもずっと…\n一緒にいたいなぁ…","2","0","0","","12","80001","クルミ","0","75"
"1","104901","再会してちょうど1年だね\nお祝いにごちそう作ってきたよ～♪\n特製ケーキと、お寿司と、","0","0","0","","13","80001","シズル","0","76"
"2","104901","ハンバーグと、カレーと、\nシチューと、あ、隠しきれない隠し\n味は、お姉ちゃんの愛情だよ！","0","0","0","","13","80001","シズル","0","77"
"1","101101","お兄ちゃんと再会して、もう1年\nなんですね。\n会えなかった時を思うと、","1","0","0","","13","80001","リノ","0","78"
"2","101101","信じられないくらい幸せな1年\nでした！もう絶対、私から離れ\nないでくださいね♪","1","0","0","","13","80001","リノ","0","79"
"1","100201","騎士クンと出会ってから今まで、\nいろんなことがあったよね\n楽しいこと、ドキドキしたこと…","0","0","0","","14","80001","ユイ","0","80"
"2","100201","そんな日々をこれからも、\nず、ずっと一緒に…\n過ごしていきたいな…！","0","0","0","","14","80001","ユイ","0","81"
"1","100101","騎士くんと出会って、まだ1年しか\nたってないんだ！？","1","0","0","","14","80001","ヒヨリ","0","82"
"2","100101","なんかもうずっと一緒にいる気が\nするなぁ…えへへ。これからの\n1年もまたよろしくねっ！\n騎士くん！","1","0","0","","14","80001","ヒヨリ","0","83"
"1","100301","初めてキミに出会って1年…\n随分見違えたね私もキミも、\n更に強くなっていく…","2","0","0","","14","80001","レイ","0","84"
"2","100301","キミに背中を預けられる日が、\n早くきますように","2","0","0","","14","80001","レイ","0","85"
"1","105801","1年もわたしのことを、忘れない\nでいてくれて、ありがとうござい\nます！","0","0","0","","15","80001","ペコリーヌ","0","86"
"2","105801","これからもずっと、覚えていて\nくださいね！","0","0","0","","15","80001","ペコリーヌ","0","87"
"1","105901","こうして1年も、主さまのおそばに\n置いていただけて、とても光栄\nです。どうかこれからも、","1","0","0","","15","80001","コッコロ","0","88"
"2","105901","末永く主さまをお世話させて\nください。わたくしは、ずっと\n主さまのガイド役でいたいのです","1","0","0","","15","80001","コッコロ","0","89"
"1","106001","1年か、まっさかこんなに長い\n付き合いになるなんてね～\nでも…わりと楽しい1年だったかも","2","0","0","","15","80001","キャル","0","90"
"2","106001","だから、もうしばらくあんたに\n付き合ってやるわよ喜びなさい！","2","0","0","","15","80001","キャル","0","91"
"1","112101","新しい年のはじめに、\nおみくじはいかがでしょうか？\nよい運勢であるほど、\n沢山プレゼントが貰えますよ♪","1","0","0","","0","60001","スズメ","1","92"
"0","0","今日の運勢は姫吉！　あらゆる運気が最大を示しています！　　　今なら「伝説の吸血鬼」をも従え、世界征服も夢じゃありません！","2","1","0","","0","60001","","1","93"
"0","0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","2","1","0","","0","60001","","1","94"
"0","0","今日の運勢は姫吉！　最強の運勢でどんなドジも跳ね除けます！　大切な人と一緒に、最高の一日になること間違いなし！","2","1","0","","0","60001","","1","95"
"0","0","今日の運勢は姫吉！　どんな挑戦も上手くいく、最高の運勢です！理想の自分に変身できる絶好の機会！　新しい一歩を踏み出そう！","2","1","0","","0","60001","","1","96"
"0","0","今日の運勢は姫吉！　その高い運気はまさにショーグンの如く！　その溢れる威光は人々を惹きつけ、皆の人気者間違いなしです！","2","1","0","","0","60001","","2","97"
"0","0","今日の運勢は大吉！　運気がどんどん高まっています！　　　　　何をやっても、最大効率で素晴らしい結果になりますよ♪","2","2","0","","0","60001","","1","98"
"0","0","今日の運勢は大吉！　なにをやっても上手くいって大活躍！　　　そんな素敵なあなたを見て、後ろから誰かが……クスクス♪","2","2","0","","0","60001","","1","99"
"0","0","今日の運勢は大吉！　ラッキーワードは「ちぇる～ん♪」　　　　出会う人みんなに言ってあげると、ハッピーになれますよ！","2","2","0","","0","60001","","1","100"
"0","0","今日の運勢は大吉！　運勢はバッチリで無敵状態！　　　　　　　龍眼で全てを見通して、思い通りの一日を過ごしましょう！","2","2","0","","0","60001","","1","101"
"0","0","今日の運勢は大吉！　運気が高く、何かに挑戦すると良い結果に！隠れた才能が引き出されそう！　目指せヒデサ……ではなく秀才！","2","2","0","","0","60001","","2","102"
"0","0","今日の運勢は中吉！　商売運が上がってきています！　　　　　　ラッキーアイテムはたいやき！　和菓子パワーで売上アップです！","2","3","0","","0","60001","","1","103"
"0","0","今日の運勢は中吉！　旅行運がぐんぐんと上昇中♪　　　　　　　もしかしたら、あの「マホマホ王国」にだって行けるかも♪","2","3","0","","0","60001","","1","104"
"0","0","今日の運勢は中吉！　仕事運が急上昇中です！　　　　　　　　　きっと「煉獄に舞う一陣の疾風」の如き活躍ができますよ！","2","3","0","","0","60001","","1","105"
"0","0","今日の運勢は中吉！　チャンスを待つと良い結果に！　　　　　　ラッキーアイテムのプリンを食べて、運を呼び込みましょう！","2","3","0","","0","60001","","1","106"
"0","0","今日の運勢は中吉！　お出かけした先で良縁に恵まれそうです！　ダウナー系あざとい女子が、あま～い飴をくれるかも？","2","3","0","","0","60001","","1","107"
"0","0","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！","2","3","0","","0","60001","","1","108"
"0","0","今日の運勢は中吉！　運気が着々と上昇中！　　　　　　　　　　精霊の加護を受けたかの如く、色々な事がうまくいきますよ♪","2","3","0","","0","60001","","2","109"
"0","0","今日の運勢は小吉！　早朝に幸運の兆しあり！　　　　　　　　　もしかしたら、優しいお姉ちゃんが起こしにきてくれますよ♪","2","4","0","","0","60001","","1","110"
"0","0","今日の運勢は小吉！　運気上昇中ですが、上がるまでが要注意！　ラッキーアニマルは熊！　本当の家族のように守ってくれるかも♪","2","4","0","","0","60001","","1","111"
"0","0","今日の運勢は小吉！　外に出てゆっくり過ごすと運気が上昇！　　ラッキースポットは牧場。面白い出会いがありそうです♪","2","4","0","","0","60001","","1","112"
"0","0","今日の運勢は小吉！　運気は高いけども、ハプニングには注意！　出かけた先で、「ふしんしゃ」扱いされてしまうかも……","2","4","0","","0","60001","","1","113"
"0","0","今日の運勢は小吉！　同腹一心の友だちが見つかるかも！　　　　キーワードは「ユニちゃんズ」、記憶に刻みましょう！","2","4","0","","0","60001","","1","114"
"0","0","今日の運勢は小吉！　思わぬ相手と仲良くなれるかも？　　　　　うっかり毒舌をもらしてしまわないように要注意です！","2","4","0","","0","60001","","1","115"
"0","0","今日の運勢は小吉！　根を詰めずにリラックスすると運気向上！　ラッキーパーソンはアイドル。歌があなたを幸せにしてくれます♪","2","4","0","","0","60001","","2","116"
"2","112101","おみくじの結果はいかがでしたか？\n新たに始まる一日が、\nあなたにとってよい日になりますように\n明日もお待ちしていますね♪","3","0","0","","0","60001","スズメ","0","117"
"3","112101","おみくじ、楽しんで頂けましたか？\nあなたの新しい年が\n素晴らしいものになるよう、\n心からお祈りしますね","3","0","0","","7","60001","スズメ","0","118"
"1","105801","ヒューヒュー♪\nドンドンパフパフー♪","0","0","0","","1","80003","ペコリーヌ","0","119"
"1","105901","ひゅーひゅー\nどんどんぱふぱふー\nでございます","1","0","0","","1","80003","コッコロ","0","120"
"2","105901","さぁ、キャルさまもご一緒に\nどんどんぱふぱふいたしましょう","1","0","0","","1","80003","コッコロ","0","121"
"1","106001","え？　ちょっと\nいきなりなにっ？","2","0","0","","1","80003","キャル","0","122"
"2","106001","ドンドンパフパフってなんなの？\nあたしにも分かるように\nちゃんと説明しなさいっての！","2","0","0","","1","80003","キャル","0","123"
"2","105801","実はですねキャルちゃん！\nもうすぐわたしたちにとっての\n大切な節目──","0","0","0","","1","80003","ペコリーヌ","0","124"
"3","105801","『プリンセスコネクト！\nRe:Dive』\n2.5周年なんですよ！\nやばいですね☆","0","0","0","","1","80003","ペコリーヌ","0","125"
"3","105901","ですからその日に向けて\n今から気分を盛り上げているのです","1","0","0","","1","80003","コッコロ","0","126"
"3","106001","ああ、そういえば\nそんな時期だっけ\nって言っても、もう少し先じゃない\n気が早いんじゃないの？","2","0","0","","1","80003","キャル","0","127"
"4","105901","いいえ、キャルさま\nこういったお祝いは準備から\n楽しむものでございます\nそうですよね、ペコリーヌさま","1","0","0","","1","80003","コッコロ","0","128"
"4","105801","その通りです♪　というわけで！\nカウントダウンの始まりですよ！\nみんなで一緒に2.5周年に向けて\n盛り上がっていきましょー☆","0","0","0","","1","80003","ペコリーヌ","0","129"
"4","106001","ド、ドンドンパフパフ～\nって何言わせんのよ！\nまったくもう、浮かれちゃってさ","2","0","0","","1","80003","キャル","0","130"
"5","105901","ふふ。キャルさまもワクワクして\nおいでのようですね\nそれでは主さま。大切な記念日まで\nどうぞご期待くださいませ","1","0","0","","1","80003","コッコロ","0","131"
"5","106001","記念日を盛り上げるったって\n一体どうしたらいいのよ？\nあたし、そういうの\n苦手なんだけど…","0","0","0","","2","80003","キャル","0","132"
"1","190801","あら、キャルさん\nどうかなさいましたか？\n何かお困りのようですけど","1","0","0","","2","80003","カリン","0","133"
"6","106001","げっ…カリンじゃない\nなんでもないわよ！","0","0","0","","2","80003","キャル","0","134"
"2","190801","そうなのですか？\nキャルさんのことですからてっきり\n2.5周年をどう盛り上げたら\nいいか悩んでいるのかと…","1","0","0","","2","80003","カリン","0","135"
"7","106001","分かってんじゃないのよ！？\nいっ、いや、違うけどね！\nあたしは別にそんなことで\n悩んでないわよっ？","0","0","0","","2","80003","キャル","0","136"
"3","190801","ふふっ…\nこういう時は、真心を込めて\n気持ちをそのまま口にしたら\nいいのではないでしょうか？","1","0","0","","2","80003","カリン","0","137"
"8","106001","気持ちを、ねぇ\nそれが一番難しいんじゃない…\nそもそも、あたしは記念日とか\n別にどうだっていいし","0","0","0","","2","80003","キャル","0","138"
"9","106001","…まあ、ペコリーヌもコロ助も\nやけに楽しそうだったから…\nこういうお祭り騒ぎみたいなのも\nたまにはいいかな、とは思うけど","0","0","0","","2","80003","キャル","0","139"
"4","190801","なるほどなるほど～\nキャルさんは【美食殿】で祝う\n2.5周年を心から楽しみに\nしている、ということですね！","1","0","0","","2","80003","カリン","0","140"
"10","106001","はぁ！？\nどこ聞いたらそうなるのよ！\nあたしは別に楽しみになんか…！","0","0","0","","2","80003","キャル","0","141"
"5","190801","キャルさんの心からの想い\nみなさんにも伝わったでしょうか？\n私も2.5周年が楽しみです！\n以上、カリンがお伝えしました！","1","0","0","","2","80003","カリン","0","142"
"11","106001","心からの想いって何なのよ！？\n勝手に人の言葉を\n捻じ曲げんじゃないわよ！\nこのくそ眼鏡ーーーっ！","0","0","0","","2","80003","キャル","0","143"
"6","105901","ペコリーヌさま、もうすぐ\n記念日でございますね\nこういった節目というのは\n感慨深いものでございます","0","0","0","","3","80003","コッコロ","0","144"
"5","105801","色んな思い出が蘇ってきますね！\n楽しい出来事が\nいっぱいありました♪","1","0","0","","3","80003","ペコリーヌ","0","145"
"7","105901","はい、そうでございますね\n主さまも【美食殿】の活動の他にも\nいろんなご経験をされたと\n聞いておりますよ","0","0","0","","3","80003","コッコロ","0","146"
"8","105901","たしか…ランドソルで話題沸騰と\nなっていた、魔法少女なるものに\nお会いになられたとか","0","0","0","","3","80003","コッコロ","0","147"
"6","105801","魔法少女って、あの美味しくって\n栄養たっぷりの大ヒット商品\n『魔法少女ソーセージ』の箱に\n描いてある女の子のことですか！？","1","0","0","","3","80003","ペコリーヌ","0","148"
"7","105801","あのソーセージ\n美味しいんですよね～♪\nわたしもたっくさん食べてますよ！","1","0","0","","3","80003","ペコリーヌ","0","149"
"9","105901","あとは、牧場に素敵な温泉が\n出来たとか…","0","0","0","","3","80003","コッコロ","0","150"
"8","105801","牧場ですか！？　温泉につかって\nチーズもオツですね～♪　考えた\nだけでよだれが出ちゃいそうです！\nやばいですね☆","1","0","0","","3","80003","ペコリーヌ","0","151"
"10","105901","ペコリーヌさま\n言ってるそばからよだれが…\n今お拭きしますね。ふき、ふき","0","0","0","","3","80003","コッコロ","0","152"
"9","105801","えへへ、ありがとうございます\nコッコロちゃん！","1","0","0","","3","80003","ペコリーヌ","0","153"
"11","105901","それにしても、主さまは\n【美食殿】の一員として様々な\n美食と出会われていたのですね\nわたくし、感服いたしました","0","0","0","","3","80003","コッコロ","0","154"
"10","105801","これからもたくさん冒険をして\nめいっぱい美食を\n味わい尽くしましょうね！","1","0","0","","3","80003","ペコリーヌ","0","155"
"11","105801","2.5周年カウントダウン♪\nキャルちゃんキャルちゃん！\nわくわくしますね☆","0","0","0","","4","80003","ペコリーヌ","0","156"
"12","106001","あぁもう、うるさいわね～\nまだまだ先でしょ？\nちょっとは落ち着きなさいよ","1","0","0","","4","80003","キャル","0","157"
"12","105801","キャルちゃんだって最近\nソワソワしてるじゃないですか～\nさっきもご機嫌そうに鼻歌とか\n歌ってましたよね？","0","0","0","","4","80003","ペコリーヌ","0","158"
"13","106001","なっ…！　き、聞いてたの！？\nじゃない、歌ってないわよ！？\nあんたいい加減なこと言うと\nぶっ殺すわよ！？","1","0","0","","4","80003","キャル","0","159"
"13","105801","えっへへ～♪\nわたしは最近のキャルちゃんが\nもっともっと大好きですよ♪\nすごく積極的になりましたよね！","0","0","0","","4","80003","ペコリーヌ","0","160"
"14","106001","…積極的？\nなんの話よ？","1","0","0","","4","80003","キャル","0","161"
"14","105801","またまた～♪\nアイドルを目指そうとしたこと\n忘れちゃったんですか？","0","0","0","","4","80003","ペコリーヌ","0","162"
"15","105801","ムーサの町で\nきゃるきゃる～ん☆　って！","0","0","0","","4","80003","ペコリーヌ","0","163"
"15","106001","あっ…！？　ちちち違うわよっ！\nあれは操られてただけで\nあたしはアイドルなんか\n目指してないっての！！","1","0","0","","4","80003","キャル","0","164"
"16","105801","本当に本当ですか？\nわたし、キャルちゃんとっても\n乗り気だなって\n思ってたんですけど～","0","0","0","","4","80003","ペコリーヌ","0","165"
"16","106001","まぁ、悪くはなかったけど…って\nだ、だから目指してないって\n言ってるでしょ！！\nなんてこと思い出させんのよ！？","1","0","0","","4","80003","キャル","0","166"
"17","106001","ああ…ダメだわ…\nもう殺すしかない…\n2.5周年が来る前に\n記憶ごと消し去ってやるー！","1","0","0","","4","80003","キャル","0","167"
"18","106001","2.5周年まであと10日…\nふ～ん？\n案外早いもんね？","0","0","0","","5","80003","キャル","0","168"
"12","105901","そうでございますね…\nその日のためにやるべきことは\nまだまだございます\n気を引き締めねばなりません…！","1","0","0","","5","80003","コッコロ","0","169"
"19","106001","やる気十分ねコロ助…\nそんな気負ってるとしんどいわよ？\nお気楽にやりましょ？","0","0","0","","5","80003","キャル","0","170"
"13","105901","キャルさま…\nありがとうございます\nキャルさまは本当に\n優しいおかたです","1","0","0","","5","80003","コッコロ","0","171"
"20","106001","な、なにわけの分かんないこと\n言ってんのよ…\nあたしは優しくなんかないっての","0","0","0","","5","80003","キャル","0","172"
"14","105901","そんなことはございません\n…あの、実はわたくし\nキャルさまに\nひとつお願いがございまして","1","0","0","","5","80003","コッコロ","0","173"
"21","106001","お願い？　珍しいわね\nコロ助がそんなこと言うなんて\n…まあ、あたしに出来ることなら\n別にいいけど","0","0","0","","5","80003","キャル","0","174"
"15","105901","ありがとうございます\n実は記念日へ向けて\n『かくし芸』というものを\n用意してみようかと思いまして","1","0","0","","5","80003","コッコロ","0","175"
"22","106001","かくし芸？","0","0","0","","5","80003","キャル","0","176"
"16","105901","はい。きゃるきゃる～ん☆　を\n参考に、ころころ～ん☆　という\nご挨拶を考えてみたのですが\nポーズがうまくいかなくて…","1","0","0","","5","80003","コッコロ","0","177"
