18d60bf04153e70dd94b3a7a533af8e910eca4ff261ee104dd56b85d56d55807,a017fadaa851af80ce06d8e039907d65627adc9b453cf7a0437fd951b8b4fbe0,74c3701731da984756b999544feeb391567d339e46f288b4496fa80a15c7b7da,c6302a937f3c57f1a274a5fbc2f243312a39e87f85565558d25f0ed2705b0520,06a949da247a95e4630e4d2e5144ae6224fbf3ca7fc3c61fda23ab5aad298062,5443d14717fd707e6d711965b95e68820d74f971580cbe13242595b72e8626a5,f3ab9cbecf97163de77d832b8cfcb5f4c46895b1efad1bf798848f540ee72ab3,6b5b054bfd70a6b335d1f31d3ac4a7d9a3a2ba4d44e27d94277590cfb5e9850a,95a9fa50da58577092386486a327d2d22ae7876b19988fd26c836d9e7b6e113b,fca63991514458706085a23a3ef7a209a3b56c57be62c95ec87353e4b59d48a6,f145c169789075b90d111728da378ba4bca64d8b05b1598d112c85aa249e1c95,705905dd4177942241e1624848710aaf566e4e2ce94949d75415d185a00c02df,f5d7d74418892355aa80c642564f8df43d653cd6aeea39eaaf1727bc9fb65759,6b6ba9353e763f513fd462f88dd6fdd38f1d7da2dd80994dd57c2390c0f315f3,c81271db03c0b58203ae9497ef59ea39dba629ada1267de41c5855293f2cf446,27068b925de814752912229d51394984976bedfd76a789494f876cbe935fb835,eef418bc815924f09fd91ceff911c246021a948f4a423fb93035128f3135ecfb,7f5714586dfc631b515f2a5f13dc10a22860223d2a9332d54ab9918e77251900,3b2460f02cc1f081eb040e27b38132300db3cffd3fec2f53e3d8151e0b911799,d92248287c8248c513732a94a7004dc59c23201fd9581758007432f6be79c698,1d26174ac7b438827004985fc75406d32d57928961e8f429ec1f8ac253b767e1
"103342","パレスクロース","0.4","4.4","78.4","0","3","0","0","0","0","70","0","0","0","0.7","0","0","0","0","服"
"103343","コスモスクロース","0.7","5","68.4","0","3","0","0","0","0","123.4","0","0","0","0.7","0","0","0","0","服"
"103371","キューピッドのローブ","1.4","0","78.4","0","3","0","0","0","4.4","0","0","0","0","0.7","0","0","0","0","魔法服"
"103372","哲学者のローブ","1.4","0","81.7","0","3","1.7","0","0","4.7","0","0","0","0","0.7","0","0","0","0","魔法服"
"103401","ガーネットシールド","0","2.7","96.7","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","盾"
"103431","忍び足","0.4","1.7","30","0","3","0","0","0","0","0","0","0","0","0.7","0","1","0","0","靴"
"103432","フェンサーブーツ","0","8.7","38.4","0","3","0","0","0","0","0","0","0","0","0","0","1.4","0","0","靴"
"103461","ウィッチパレスブーツ","1.4","0","38.4","0","3","0","0","0","6.7","0","0","0","0","1","0","0","0","0","魔法靴"
"103491","ドラゴンヘッド","1.4","0","78.4","0","3","0","0","0","0","0","0","0","0","1.7","0","0","0","0","兜"
"103521","ウィッチカチューシャ","1.4","0","30","0","3","0","0","0","6.7","0","0","0","0","0","0","0","0","0","魔法帽子"
"103522","ウィッチハット","2","0","38.4","0","3","0","0","0","8.7","0","0","0","0","0","0","0","0","0","魔法帽子"
"103551","オパールイヤリング","0","11","0","0","3","0","0","0","0","30","0","0","0","1","0","0","0","0","攻撃アクセサリ"
"103552","鷲獅子の羽飾り","0","14.7","0","0","3","0","0","0","0","78.4","0","0","0","0.7","0","0","0","0","攻撃アクセサリ"
"103553","スカーレットダイヤ","0","18","23.4","0","3","0","0","0","0","0","0","0","0","1.4","0","0","0","0","攻撃アクセサリ"
"103581","エメラルドイヤリング","1","0","60","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","防御アクセサリ"
"103582","オクタグラムペンダント","1.4","8.7","0","0","3","0","0","0","0","0","0","0","0","1.7","0","0","0","0","防御アクセサリ"
"103583","獅子王の守護","1.7","0","90","0","3","0","0","0","0","0","0","0","0","1.7","0","0","0","0","防御アクセサリ"
"103611","ターコイズイヤリング","0","0","0","8.4","3","0","0","0","10","0","0","0","0","0","0","0","0","0","魔法アクセサリ"
"103612","パールイヤリング","1.7","0","0","0","3","5","0","0","3.4","0","0","0","0","0","0","0","0","0","魔法アクセサリ"
"103613","ソーサラーグラス","0","0","0","11.7","3","0","0","0","13","0","0","0","0","0","0","0","0","0","魔法アクセサリ"
"103614","月桂樹の哀しみ","1","0","0","0","3","5","0","0","15.4","0","0","0","0","0","0","0","0","0","魔法アクセサリ"
"104011","エンジェルブレード","0","14.6","33","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","剣"
"104012","太陽剣","0","16","14","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","剣"
"104013","アイスクレイモア","0","19","0","0","4","0","0","0","0","0","0.8","0","0","0","2","0","0","0","剣"
"104014","カオスブレード","0","19","28","0","4","0","0","0","0","0","0","0.4","0","0","0","0","0","0","剣"
"104041","妖蝶の刀","0","14.6","16","0","4","0","0","0","0","0","0","0.4","0","0","0","0","0","0","刀"
"104042","光輝の剣","0","20.8","0","0","4","0","0","0","0","0","1.6","0","0","0","0","0","0","0","刀"
"104043","鷹神の煌剣","0","21","0","0","4","0","0","0","0","0","0","0","0","0","3","0","0","0","刀"
"104044","鳳凰刀","0","22","0","0","4","0","0","0","0","20","0","0","0","0","2","0","0","0","刀"
"104071","プレシャスナイフ","0","14.6","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","短剣"
"104072","プリンセスの懐剣","0","15","10","0","4","0","0","0","0","60","0","0","0","0","0","0","0","0","短剣"
"104073","ダークマターエッジ","1","16","0","0","4","0","0","0","0","30","0","0","0","0","0","0","0","0","短剣"
"104074","ユニコーンナイフ","0","16.8","20","0","4","0","0","1","0","30","0","0","0","0","0","0","0","0","短剣"
"104101","火焔のガントレット","0","14.6","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","ナックル"
"104102","獅子王のガントレット","0","22.2","0","0","4","0","0","0","0","0","1.8","0","0","0","2","0","0","0","ナックル"
"104103","ブリザードクロー","0","18","0","0","4","0","1","0","0","0","0","0","0","0","2","0","0","0","ナックル"
"104104","蒼雷拳","0.8","20","0","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","ナックル"
"104131","雷光弓","0.8","14.6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","弓"
"104132","エンジェルボウ","0.8","15","0","0","4","0","0","0","0","24","0.8","0","0","0","0","0","0","0","弓"
"104133","アルテミスボウ","1.2","15","0","0","4","0","0","0","0","0","0","0","0","0","3","0","0","0","弓"
"104134","精霊樹の弓","0.8","16","0","0","4","0","0","1","0","12","0","0","0","0","0","0","0","0","弓"
"104161","緋竜槍","0","12.8","0","0","4","0","0","0","0","0","0","0","0","1.2","0","0","0","0","槍"
"104162","クイーンビースピア","0.4","13.6","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","槍"
"104163","ストームブリンガー","0.4","17","0","0","4","0","0","0","0","0","0","0","0","0.6","1","0","0","0","槍"
"104164","ガイアバルディッシュ","0.4","16","0","0","4","0","0","0","0","0","0.6","0","0","0.6","0","0","0","0","槍"
"104191","紫龍斧","0","18.2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","斧"
"104192","ヘルファイアアックス","0","19.4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","斧"
"104193","戦女王の烈斧","0","22.8","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","斧"
"104194","アクアスラッシャー","0","24","0","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","斧"
"104221","フューリーロッド","0","0","0","0","4","0","0","0","18.2","0","0","0","0","0","0","0","0","0","攻撃杖"
"104222","太陽のロッド","0","0","0","0","4","0","0","0","18.4","0","0","0.2","0","0","0","0","0","0","攻撃杖"
"104223","司法神の錫杖","0","0","0","0","4","0","0","0","20.8","0","0","0","0","0","0","0","1","0","攻撃杖"
"104224","ハイデビルズワンド","0","0","0","0","4","0","0","0","21.6","20","0","0.2","0","0","0","0","1","0","攻撃杖"
"104251","月華杖","0.8","0","0","0","4","0","0","0","14.6","0","0","0","0","0","0","0","0","0","回復杖"
"104252","生命のロッド","0.8","0","0","0","4","3","0","0","13.4","0","0","0","0","0","0","0","0","0","回復杖"
"104253","フェニックスロッド","0.8","0","0","0","4","0","1","0","15.4","0","0","0","0","0","0","0","0","0","回復杖"
"104254","ハイエンジェルロッド","0.8","0","0","0","4","1","0","0","17.2","20","0","0","0","0","0","0","0","0","回復杖"
"104281","インビジブルドレス","0.4","4","90","0","4","0","0","0","0","0","0","0","0","0.4","0","0","0","0","軽装鎧"
"104282","ミスリルプレート","0.4","5","50","5","4","0","0","0","0","0","0","0","0","0.6","0","0","0","0","軽装鎧"
"104283","クルセイダープレート","0.8","7","30","0","4","0","0","0","0","0","0","0","0","1","2","0","0","0","軽装鎧"
"104284","スカーレットメイル","0.6","8.8","32","0","4","0","0","0","0","0","0","0","0","0.8","2","0","0","0","軽装鎧"
"104311","エンジェルアーマー","0.8","0","90","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","重装鎧"
"104312","バーミリオンメイル","0.8","0","60","0","4","0","0","0","0","80","0","0","0","0.8","0","0","0","0","重装鎧"
"104313","バイオレットアーマー","2","0","60","0","4","0","0","0","0","0","0","0","0","0.8","0","0","0","0","重装鎧"
"104314","ドラゴニックアーマー","2","0","20","0","4","0","0","0","0","0","0","0.2","0","1.4","0","0","0","0","重装鎧"
"104341","月下の法衣","0.4","2","72","0","4","0","0","0","0","65","0","0","0","0.4","0","0","0","0","服"
"104342","ハーミットクロース","0.6","7","36","0","4","0","0","0","0","0","0","0","0","1","0","0.2","0","0","服"
"104343","蒼天のローブ","0.4","9","40","0","4","0","0","0","0","0","0","0","0","0.6","2","0","0","0","服"
"104344","ダークテラードレス","0","6","40","0","4","0","0","0","0","50","0","0","0","1.4","0","0","0","0","服"
"104371","大魔導師のローブ","0.8","0","33","0","4","0","0","0","9.4","0","0.8","0","0","0.4","0","0","0","0","魔法服"
"104372","聖者のローブ","0.8","0","48","0","4","1","0","0","7.4","0","0","0","0","0.4","0","0","0","0","魔法服"
"104373","翠緑の霊衣","1.2","0","40","0","4","0.6","0","0","5","0","0","0","0","0.8","0","0","0","0","魔法服"
"104401","エンプレスシールド","0.8","3.6","33","0","4","0","0","0","0","0","0","0.8","0","0.8","0","0","0","0","盾"
"104402","ガーディアンシールド","0.8","10","0","0","4","0","0","0","0","0","0","0.6","0","0.8","0","0","0","0","盾"
"104431","パラディングリーブ","0.4","1.8","33","0","4","0","0","0","0","0","0","0","0","0.8","0","1.2","0","0","靴"
"104432","エンジェルブーツ","0.6","0","44","0","4","3","0","0","0","0","0","0","0","0.6","0","1","0","0","靴"
"104433","フェアリアルブーツ","0.6","7.6","0","0","4","2","0","0","0","0","0","0","0","0","0","1","0","0","靴"
"104461","ウィザードブーツ","1.2","0","33","0","4","0","0","0","5.4","0","0","0","0","0.8","0","0","0","0","魔法靴"
"104462","ネクロマンサーブーツ","2.4","0","20","0","4","0","0","0","3","40","0","0","0","0.2","0","0","0","0","魔法靴"
"104463","アクエリアスブーツ","1","0","8","0","4","0","0.4","0","10","0","0","0","0","0","0","0","1.4","0","魔法靴"
"104491","フェザーワルツ","0","3.6","98","0","4","0","0","0","0","0","0","0","0","0.8","0","0","0","0","兜"
"104521","ウィザードフード","1.6","0","33","0","4","0","0","0","7.4","0","0","0","0","0","0","0","0","0","魔法帽子"
"104522","法王のフード","0.8","0","18","4","4","0","0","0","9","0","0","0","0","0","0","0","1","0","魔法帽子"
"104523","福音のティアラ","1","0","20","0","4","0","0","0","9","0","0","0","0","0.6","0","0","1","0","魔法帽子"
"104551","エレメンタルハート","0","13.2","0","0","4","0","0","0","0","0","1","0","0","0.4","2","0","0","0","攻撃アクセサリ"
"104552","太陽のアミュレット","0.4","14","0","0","4","2","0","0","0","0","0","0","0","0","2","0","0","0","攻撃アクセサリ"
"104553","焔帝の指輪","0","14.8","40","0","4","0","0","0","0","0","0","0","0","0","2.4","0","0","0","攻撃アクセサリ"
"104554","猫神のペンダント","0","10.8","0","0","4","0","0","2","0","0","0","0","0","0","1.6","0.4","0","0","命中アクセサリ"
"104581","身代わりのバングル","1.2","0","26","0","4","0","0","0","2","0","1","0","0","1","0","0","0","0","防御アクセサリ"
"104582","月のブレスレット","1","0","60","0","4","0","0","0","0","0","0","0","0","1.8","0","0","0","0","防御アクセサリ"
"104583","聖信徒のペンダント","1.2","0","40","0","4","2","0","0","0","0","0","0","0","1.2","0","0","0","0","防御アクセサリ"
"104611","三日月の嘆き","0","0","10","3","4","0","0","0","9.2","0","1","0","0","0","0","0","1.2","0","魔法アクセサリ"
"104612","竜の涙","0","0","24","0","4","0","0","0","14","24","0","0","0","0","0","0","1.6","0","魔法アクセサリ"
"104613","大賢者の宝珠","0","0","0","3.2","4","0","0","0","16","0","0","0","0","0","0","0","2","0","魔法アクセサリ"
"105011","ライトニングブレード","0","21","24","0","5","0","0","0.6","0","0","0","0","0","0","2","0","0","0","剣"
"105012","天開の聖剣","0","23","24","0","5","0","0","0.6","0","0","0","0","0","0","0","0","0","0","剣"
"105013","罪過の大剣","0","24","28","1.6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","剣"
"105014","神湊剣アクアルーラー","0","26.4","32","0","5","0","0","0","0","0","0","0","0","0","0.8","0","0","0","剣"
"105015","覇王光龍剣","0","29","12","0","5","0","0","0","0","0","0","0","0","0","2","0","0","0","剣"
"105016","星核剣エルツシュナイド","0","30.6","16","0","5","0","0","0","0","0","0","0","0","0","2.8","0","0","0","剣"
"105017","神兎乃大剣","0","33.4","12","0","5","0","0","0","0","0","0","0","0","0","3.2","0","0","0","剣"
"105041","百華白桜刀","0","23.6","0","0","5","0","0","0.6","0","0","0","0","0","0","2.4","0","0","0","刀"
"105042","流禍の蒼刃","0","24","0","0","5","1.2","0","0","0","0","0","0","0","0","2.4","0","0","0","刀"
"105043","妖刀血鴉","0","25","0","0","5","0","0","0","0","0","0","0.4","0","0","2.8","0","0","0","刀"
"105044","焔神刀イグニース","0","26.8","16","0","5","0","0","0","0","0","0","0","0","0","3.2","0","0","0","刀"
"105045","翠風神ノ太刀","0","24","20","0","5","0","0","0","0","0","0","0","0","0.8","2","0","0","0","刀"
"105046","神降りの枝刃刀","0","30","0","0","5","0","0","0.4","0","0","0","0","0","0","5","0","0","0","刀"
"105047","旺鯉乃神刀","0","34.4","0","0","5","0","0","0","0","0","0","0","0","0","4","0","0","0","刀"
"105071","エメラルドダガー","0","20","24","0","5","0","0","0","0","30","0","0","0","0","4","0","0","0","短剣"
"105072","ラヴァエッジ","0","23","8","0","5","0","0","0","0","0","0.4","0","0","0","4","0","0","0","短剣"
"105073","ティルナノーグダガー","0","24","12","0","5","0","0","0","0","24","0","0","0","0","3.2","0","0","0","短剣"
"105074","天雷の双神剣","0","24.8","22","1.2","5","0","0","0","0","0","0","0","0","0","4","0","0","0","短剣"
"105075","天黒剣オブシウス","0","29.2","0","0","5","0","0","0","0","0","0","0","0","0","4","0","0","0","短剣"
"105076","ゲヘナドラグーン","0","32.2","0","0","5","0","0","0","0","0","0","0","0","0","2.8","0","0","0","短剣"
"105077","冥刃・鴉天狗","0","30.6","0","0","5","0","0","0.8","0","0","0","0","0","0","6","0","0","0","短剣"
"105101","ムーンセスタス","0","24","0","0","5","0","0","0.6","0","0","0","0","0","0","1.2","0","0","0","拳"
"105102","クリムゾンクロー","0","26","0","0","5","0","0","0","0","0","0","0","0","0","3.2","0","0","0","拳"
"105103","コキュートスネイル","0","24","0","0","5","0","0","0","0","0","0","0","0","0.6","2.8","0","0","0","拳"
"105104","嵐神テンペストギア","0","24.8","0","0","5","0","0","0","0","0","0","0","0","0.8","3.2","0","0","0","拳"
"105105","極闇爪ブラッディハウル","1.2","22.2","0","0","5","0","0","0","0","0","0","0","0","0","6","0","0","0","拳"
"105106","星核拳エルツロア","0","30.8","0","0","5","0","0","0","0","0","0","0","0","0","6","0","0","0","拳"
"105107","通天手甲・犀打ち","0.6","26.6","0","0","5","0","0","0","0","0","0","0","0","0.8","5.6","0","0","0","拳"
"105131","白銀の大翼弓","0.8","20","0","0","5","0","0","0","0","0","0.4","0","0","0","0.8","0","0","0","弓"
"105132","アビスボウ","0.6","22","0","0","5","0","0","0","0","0","0","0.4","0","0","1.4","0","0","0","弓"
"105133","紅天弓","0","25.2","0","0","5","0","0","0.6","0","0","0","0","0","0","3","0","0","0","弓"
"105134","装號弓デウスフォール","0.4","26.4","0","0","5","0","0","0","0","0","0","0","0","0.4","0","0","0","0","弓"
"105135","氷涙弓フリージングティア","0.2","27.4","0","0","5","0","0","0","0","0","0","0","0","0.6","0","0","0","0","弓"
"105136","星核弓エルツボーゲン","0.4","27.8","0","0","5","0","0","0","0","0","0","0","0","0.8","0","0","0","0","弓"
"105137","天穿乃隼弓","0.4","32","0","0","5","0","0","0","0","0","0","0","0","0","4.4","0","0","0","弓"
"105161","ゼロフロストランス","0.4","19.6","0","0","5","0","0","0","0","0","0","0","0","0.8","2","0","0","0","槍"
"105162","ゲイルスティンガー","0.6","18.4","0","0","5","0","0","0","0","0","0","0","0","0.8","0","0.4","0","0","槍"
"105163","護天の聖槍","0.8","20.4","0","0","5","0","0","0","0","0","0","0","0","0.8","0","0","0","0","槍"
"105164","冥神槍ドゥームペイン","0.6","22.6","0","0","5","0","0","0","0","0","0","0.4","0","0.6","0","0","0","0","槍"
"105165","豪炎槍プロミネンス","0.6","28.2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","槍"
"105166","星核槍エルツボルグ","0","25.4","30","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","槍"
