d9f612035cc200e10c83efd36c1c843065011fb733ea9eb45b8b152a020d743c,edfba87a1671000c884278255527e709ab849706c14716ae74b3e079cbb5ab34,f6253e49c945c4cdb88325349cb980edbefe282d479be9d03a45b598f552fbfd,06e01f1eff001813442b2d6cfbda205b6d43c71713c31d2da78ed42c00b6832d,5853124a022c5b54a14eb8a70b0a7da515c60dd9a7a9d091bf5c5ec646cc1299,3a12e172147b3c48af96272eacb089f6875efd3da9e19febc038155b853e021c,c7be000e6d3596fc9a01cf41292d3505cf8cf634e8a06dba842543884864849c,3a5d9929352f9a501258c92ce29c1b7801bddef97a0c29b40766260f1c94fb21,d70e49ec2ed6eeb9cfb3f2580bab73f3f2b6ada02521f469837ccbf2df187372,a5cd4db28e4ae34a1d04e1bf9b6fba4b7cbe0acecd5f15b123b82dcd1e16f04d,6cb05f36e506d2f6cc06d02757109f7c5be4d61d335379a0ea239dee2183164c,71d7c4ba0ba9b424d88a7d8ef11a4a1c71111d83ab075379d1da4b9b65403be1,73a18479fcd2d5191acd8990b38ec4684a41075087bcc9604a00e9bd7adf2423,de791cccd54556de791970dbcab1bf8920c4c48b04d5e44f441acbb22aee9974
"2018/10/31 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2018/11/10 04:59:59","62"
"2018/10/31 12:00:00","151","1","0","-1","0","1500","0","0","80","6004","1","2018/11/14 14:59:59","63"
"2018/10/31 12:00:00","152","1","0","-1","0","1500","0","0","80","6005","1","2018/11/14 14:59:59","64"
"2018/11/10 05:00:00","45","1","0","-1","0","2000","0","0","40","104","1","2018/11/19 04:59:59","65"
"2018/11/19 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2018/11/24 04:59:59","66"
"2018/11/19 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2018/11/24 04:59:59","67"
"2018/11/24 05:00:00","32","1","0","-1","0","2000","0","0","30","102","1","2018/11/29 04:59:59","68"
"2018/11/24 05:00:00","42","1","0","-1","0","2000","0","0","40","102","1","2018/11/29 04:59:59","69"
"2018/11/29 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2018/12/10 04:59:59","70"
"2018/11/29 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2018/12/10 04:59:59","71"
"2018/11/30 12:00:00","151","1","0","-1","0","1500","0","0","80","6004","1","2018/12/14 14:59:59","72"
"2018/11/30 12:00:00","152","1","0","-1","0","1500","0","0","80","6005","1","2018/12/14 14:59:59","73"
"2018/12/10 05:00:00","45","1","0","-1","0","2000","0","0","40","104","1","2018/12/19 04:59:59","74"
"2018/12/19 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2018/12/24 04:59:59","75"
"2018/12/19 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2018/12/24 04:59:59","76"
"2018/12/24 05:00:00","32","1","0","-1","0","2000","0","0","30","102","1","2018/12/30 04:59:59","77"
"2018/12/24 05:00:00","42","1","0","-1","0","2000","0","0","40","102","1","2018/12/30 04:59:59","78"
"2018/12/30 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/1/11 04:59:59","79"
"2018/12/30 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/1/11 04:59:59","80"
"2018/12/31 12:00:00","151","1","0","-1","0","1500","0","0","80","6004","1","2019/1/14 14:59:59","81"
"2018/12/31 12:00:00","152","1","0","-1","0","1500","0","0","80","6005","1","2019/1/14 14:59:59","82"
"2019/1/11 05:00:00","45","1","0","-1","0","2000","0","0","40","104","1","2019/1/21 04:59:59","83"
"2019/1/15 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/1/22 04:59:59","84"
"2019/1/15 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/1/22 04:59:59","85"
"2019/1/22 05:00:00","32","1","0","-1","0","2000","0","0","30","102","1","2019/1/27 04:59:59","86"
"2019/1/22 05:00:00","42","1","0","-1","0","2000","0","0","40","102","1","2019/1/27 04:59:59","87"
"2019/1/27 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/1/31 04:59:59","88"
"2019/1/27 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/1/31 04:59:59","89"
"2019/1/31 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/2/11 04:59:59","90"
"2019/1/31 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/2/11 04:59:59","91"
"2019/1/31 12:00:00","151","1","0","-1","0","1500","0","0","80","6004","1","2019/2/14 14:59:59","92"
"2019/1/31 12:00:00","152","1","0","-1","0","1500","0","0","80","6005","1","2019/2/14 14:59:59","93"
"2019/2/11 05:00:00","45","1","0","-1","0","2000","0","0","40","104","1","2019/2/18 04:59:59","94"
"2019/02/11 05:00:00","31","1","0","-1","0","3000","0","0","30","101","1","2019/02/22 04:59:59","95"
"2019/02/11 05:00:00","41","1","0","-1","0","3000","0","0","40","101","1","2019/02/22 04:59:59","96"
"2019/02/22 05:00:00","32","1","0","-1","0","3000","0","0","30","102","1","2019/02/28 04:59:59","97"
"2019/02/22 05:00:00","42","1","0","-1","0","3000","0","0","40","102","1","2019/02/28 04:59:59","98"
"2019/2/28 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/3/11 04:59:59","99"
"2019/2/28 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/3/11 04:59:59","100"
"2019/2/28 12:00:00","151","1","0","-1","0","1500","0","0","80","6004","1","2019/3/14 14:59:59","101"
"2019/2/28 12:00:00","152","1","0","-1","0","1500","0","0","80","6005","1","2019/3/14 14:59:59","102"
"2019/3/11 05:00:00","45","1","0","-1","0","2000","0","0","40","104","1","2019/3/21 04:59:59","103"
"2019/3/15 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/3/22 04:59:59","104"
"2019/3/15 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/3/22 04:59:59","105"
"2019/3/19 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/3/23 04:59:59","106"
"2019/3/19 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/3/23 04:59:59","107"
"2019/3/22 05:00:00","32","1","0","-1","0","2000","0","0","30","102","1","2019/3/27 04:59:59","108"
"2019/3/22 05:00:00","42","1","0","-1","0","2000","0","0","40","102","1","2019/3/27 04:59:59","109"
"2019/3/22 05:00:00","37","1","0","-1","0","2000","0","0","30","109","1","2019/3/27 04:59:59","110"
"2019/3/27 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/3/31 04:59:59","111"
"2019/3/27 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/3/31 04:59:59","112"
"2019/3/31 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/4/10 04:59:59","113"
"2019/3/31 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/4/10 04:59:59","114"
"2019/3/31 12:00:00","151","1","0","-1","0","1500","0","0","80","6004","1","2019/4/12 20:59:59","115"
"2019/3/31 12:00:00","152","1","0","-1","0","1500","0","0","80","6005","1","2019/4/12 20:59:59","116"
"2019/4/10 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/4/13 04:59:59","117"
"2019/4/10 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/4/13 04:59:59","118"
"2019/4/10 05:00:00","45","1","0","-1","0","2000","0","0","40","104","1","2019/4/20 04:59:59","119"
"2019/4/13 05:00:00","37","1","0","-1","0","2000","0","0","30","109","1","2019/4/17 04:59:59","120"
"2019/4/15 12:00:00","251","1","0","-1","0","1500","0","0","80","7004","1","2019/4/22 20:59:59","121"
"2019/4/15 12:00:00","252","1","0","-1","0","1500","0","0","80","7005","1","2019/4/22 20:59:59","122"
"2019/4/17 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/4/20 04:59:59","123"
"2019/4/17 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/4/20 04:59:59","124"
"2019/4/19 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/4/23 04:59:59","125"
"2019/4/19 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/4/23 04:59:59","126"
"2019/4/20 05:00:00","32","1","0","-1","0","2000","0","0","30","102","1","2019/4/27 04:59:59","127"
"2019/4/20 05:00:00","42","1","0","-1","0","2000","0","0","40","102","1","2019/4/27 04:59:59","128"
"2019/04/27 05:00:00","31","1","0","-1","0","3000","0","0","30","101","1","2019/05/02 04:59:59","129"
"2019/04/27 05:00:00","41","1","0","-1","0","3000","0","0","40","101","1","2019/05/02 04:59:59","130"
"2019/04/27 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/05/02 04:59:59","131"
"2019/04/27 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/05/02 04:59:59","132"
"2019/05/02 05:00:00","32","1","0","-1","0","3000","0","0","30","102","1","2019/05/07 04:59:59","133"
"2019/05/02 05:00:00","42","1","0","-1","0","3000","0","0","40","102","1","2019/05/07 04:59:59","134"
"2019/05/02 05:00:00","45","1","0","-1","0","2000","0","0","40","104","1","2019/05/07 04:59:59","135"
"2019/05/07 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/05/11 04:59:59","136"
"2019/05/07 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/05/11 04:59:59","137"
"2019/04/30 12:00:00","151","1","0","-1","0","1500","0","0","80","6004","1","2019/05/12 20:59:59","138"
"2019/04/30 12:00:00","152","1","0","-1","0","1500","0","0","80","6005","1","2019/05/12 20:59:59","139"
"2019/05/11 05:00:00","45","1","0","-1","0","2000","0","0","40","104","1","2019/05/21 04:59:59","140"
"2019/05/11 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/05/14 04:59:59","141"
"2019/05/11 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/05/14 04:59:59","142"
"2019/05/14 05:00:00","37","1","0","-1","0","2000","0","0","30","109","1","2019/05/18 04:59:59","143"
"2019/05/15 12:00:00","251","1","0","-1","0","1500","0","0","80","7004","1","2019/05/22 20:59:59","144"
"2019/05/15 12:00:00","252","1","0","-1","0","1500","0","0","80","7005","1","2019/05/22 20:59:59","145"
"2019/05/17 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/05/22 04:59:59","146"
"2019/05/17 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/05/22 04:59:59","147"
"2019/05/18 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/05/25 04:59:59","148"
"2019/05/18 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/05/25 04:59:59","149"
"2019/05/25 05:00:00","32","1","0","-1","0","2000","0","0","30","102","1","2019/05/31 04:59:59","150"
"2019/05/25 05:00:00","42","1","0","-1","0","2000","0","0","40","102","1","2019/05/31 04:59:59","151"
"2019/05/31 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/06/11 04:59:59","152"
"2019/05/31 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/06/11 04:59:59","153"
"2019/05/31 12:00:00","151","1","0","-1","0","1500","0","0","80","6004","1","2019/06/14 20:59:59","154"
"2019/05/31 12:00:00","152","1","0","-1","0","1500","0","0","80","6005","1","2019/06/14 20:59:59","155"
"2019/06/07 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/06/11 04:59:59","156"
"2019/06/07 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/06/11 04:59:59","157"
"2019/06/11 05:00:00","45","1","0","-1","0","2000","0","0","40","104","1","2019/06/20 04:59:59","158"
"2019/06/14 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/06/22 04:59:59","159"
"2019/06/14 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/06/22 04:59:59","160"
"2019/06/15 12:00:00","251","1","0","-1","0","1500","0","0","80","7004","1","2019/06/22 20:59:59","161"
"2019/06/15 12:00:00","252","1","0","-1","0","1500","0","0","80","7005","1","2019/06/22 20:59:59","162"
"2019/06/14 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/06/18 04:59:59","163"
"2019/06/14 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/06/18 04:59:59","164"
"2019/06/21 05:00:00","32","1","0","-1","0","2000","0","0","30","102","1","2019/06/27 04:59:59","165"
"2019/06/21 05:00:00","42","1","0","-1","0","2000","0","0","40","102","1","2019/06/27 04:59:59","166"
"2019/06/21 05:00:00","37","1","0","-1","0","2000","0","0","30","109","1","2019/06/27 04:59:59","167"
"2019/06/27 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/06/30 04:59:59","168"
"2019/06/27 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/06/30 04:59:59","169"
"2019/06/30 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/07/06 04:59:59","170"
"2019/06/30 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/07/06 04:59:59","171"
"2019/06/30 12:00:00","151","1","0","-1","0","1500","0","0","80","6004","1","2019/07/14 20:59:59","172"
"2019/06/30 12:00:00","152","1","0","-1","0","1500","0","0","80","6005","1","2019/07/14 20:59:59","173"
"2019/07/6 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/07/11 04:59:59","174"
"2019/07/6 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/07/11 04:59:59","175"
"2019/07/11 05:00:00","37","1","0","-1","0","2000","0","0","30","109","1","2019/07/15 04:59:59","176"
"2019/07/11 05:00:00","45","1","0","-1","0","2000","0","0","40","104","1","2019/07/21 04:59:59","177"
"2019/07/14 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/07/23 04:59:59","178"
"2019/07/14 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/07/23 04:59:59","179"
"2019/07/15 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/07/22 04:59:59","180"
"2019/07/15 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/07/22 04:59:59","181"
"2019/07/22 05:00:00","32","1","0","-1","0","2000","0","0","30","102","1","2019/07/28 04:59:59","182"
"2019/07/22 05:00:00","42","1","0","-1","0","2000","0","0","40","102","1","2019/07/28 04:59:59","183"
"2019/07/25 05:00:00","37","1","0","-1","0","2000","0","0","30","109","1","2019/07/28 04:59:59","184"
"2019/07/28 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/07/31 04:59:59","185"
"2019/07/28 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/07/31 04:59:59","186"
"2019/07/31 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/08/6 04:59:59","187"
"2019/07/31 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/08/6 04:59:59","188"
"2019/07/15 12:00:00","251","1","0","-1","0","1500","0","0","80","7004","1","2019/07/22 20:59:59","189"
"2019/07/15 12:00:00","252","1","0","-1","0","1500","0","0","80","7005","1","2019/07/22 20:59:59","190"
"2019/07/31 12:00:00","151","1","0","-1","0","1500","0","0","80","6004","1","2019/08/13 20:59:59","191"
"2019/07/31 12:00:00","152","1","0","-1","0","1500","0","0","80","6005","1","2019/08/13 20:59:59","192"
"2019/08/06 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/08/11 04:59:59","193"
"2019/08/06 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/08/11 04:59:59","194"
"2019/08/11 05:00:00","45","1","0","-1","0","2000","0","0","40","104","1","2019/08/21 04:59:59","195"
"2019/08/22 05:00:00","37","1","0","-1","0","2000","0","0","30","109","1","2019/08/28 04:59:59","196"
"2019/08/28 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/08/31 04:59:59","197"
"2019/08/28 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/08/31 04:59:59","198"
"2019/08/31 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/09/06 04:59:59","199"
"2019/08/31 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/09/06 04:59:59","200"
"2019/08/15 05:00:00","31","1","0","-1","0","3000","0","0","30","101","1","2019/08/22 04:59:59","201"
"2019/08/15 05:00:00","41","1","0","-1","0","3000","0","0","40","101","1","2019/08/22 04:59:59","202"
"2019/08/15 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/08/19 04:59:59","203"
"2019/08/15 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/08/19 04:59:59","204"
"2019/08/22 05:00:00","32","1","0","-1","0","3000","0","0","30","102","1","2019/08/28 04:59:59","205"
"2019/08/22 05:00:00","42","1","0","-1","0","3000","0","0","40","102","1","2019/08/28 04:59:59","206"
"2019/08/31 12:00:00","151","1","0","-1","0","1500","0","0","80","6004","1","2019/09/14 20:59:59","207"
"2019/08/31 12:00:00","152","1","0","-1","0","1500","0","0","80","6005","1","2019/09/14 20:59:59","208"
"2019/08/15 12:00:00","251","1","0","-1","0","1500","0","0","80","7004","1","2019/08/22 20:59:59","209"
"2019/08/15 12:00:00","252","1","0","-1","0","1500","0","0","80","7005","1","2019/08/22 20:59:59","210"
"2019/08/31 05:00:00","91","1","0","-1","0","1500","0","0","100","101","1","2019/09/04 04:59:59","211"
"2019/08/31 05:00:00","92","1","0","-1","0","1500","0","0","100","102","1","2019/09/04 04:59:59","212"
"2019/08/31 12:00:00","93","1","0","-1","0","1500","0","0","100","111","1","2019/09/04 04:59:59","213"
"2019/08/31 05:00:00","94","1","0","-1","0","1500","0","0","100","109","1","2019/09/04 04:59:59","214"
"2019/08/31 12:00:00","95","1","0","-1","0","1500","0","0","100","112","1","2019/09/04 04:59:59","215"
"2019/08/31 12:00:00","96","1","0","-1","0","1500","0","0","100","6004","1","2019/09/04 04:59:59","216"
"2019/08/31 12:00:00","97","1","0","-1","0","1500","0","0","100","6005","1","2019/09/04 04:59:59","217"
"2019/09/04 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/09/09 04:59:59","220"
"2019/09/04 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/09/09 04:59:59","221"
"2019/09/09 05:00:00","37","1","0","-1","0","2000","0","0","30","109","1","2019/09/14 04:59:59","222"
"2019/09/11 05:00:00","45","1","0","-1","0","2000","0","0","40","104","1","2019/09/20 04:59:59","223"
"2019/09/14 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/09/20 04:59:59","224"
"2019/09/14 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/09/20 04:59:59","225"
"2019/09/14 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/09/21 04:59:59","226"
"2019/09/14 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/09/21 04:59:59","227"
"2019/09/20 05:00:00","32","1","0","-1","0","2000","0","0","30","102","1","2019/09/26 04:59:59","228"
"2019/09/20 05:00:00","42","1","0","-1","0","2000","0","0","40","102","1","2019/09/26 04:59:59","229"
"2019/09/26 05:00:00","37","1","0","-1","0","2000","0","0","30","109","1","2019/09/29 04:59:59","230"
"2019/09/27 05:00:00","31","1","0","-1","0","2000","0","0","30","101","1","2019/09/30 04:59:59","231"
"2019/09/27 05:00:00","41","1","0","-1","0","2000","0","0","40","101","1","2019/09/30 04:59:59","232"
"2019/09/30 05:00:00","34","1","0","-1","0","2000","0","0","30","103","1","2019/10/06 04:59:59","233"
"2019/09/30 05:00:00","44","1","0","-1","0","2000","0","0","40","103","1","2019/10/06 04:59:59","234"
"2019/09/16 12:00:00","251","1","0","-1","0","1500","0","0","80","7004","1","2019/09/23 20:59:59","235"
"2019/09/16 12:00:00","252","1","0","-1","0","1500","0","0","80","7005","1","2019/09/23 20:59:59","236"
"2019/09/09 05:00:00","38","1","0","-1","0","2000","0","0","30","112","1","2019/09/14 04:59:59","237"
"2019/09/30 12:00:00","151","1","0","-1","0","1500","0","0","80","6004","1","2019/10/14 20:59:59","238"
"2019/09/30 12:00:00","152","1","0","-1","0","1500","0","0","80","6005","1","2019/10/14 20:59:59","239"
"2019/09/26 05:00:00","38","1","0","-1","0","2000","0","0","30","112","1","2019/09/29 04:59:59","240"
