3370fca7ba725fa6333a56d200ab0b15b28a983a33ba4a6a38168392cd53cf50,c714ab1ee800315c7ae7451af6bd907ac3f92f172addca74cc08c2038227b738,a356ca2ad07c31bfc7e1afa3f3c24c2e5b4b844765f60b6d768e3603c90d696a,96bc409c02deb2f567e46f5ce929fcf01ed98b95d280759bbde7760b85b564ec,3d2ba95a894d9861a2b5009263e3e6df826bc3316a032313c075faf3b156886a,f6cf84d7180668c5fd82295df5767a7c1d12d1745da00faa350af12b23a04cd5,963d70227bdc257bcd7e82375f90bf00c1cf27f237b4052dd6ae97768d60b8c1,e5499b317444e6ad31e601eb478b668e1de35132e5a6d3a3dd833b711bde2331,f4ed6189571851548262f61c306ad25150bb2b553186d9a1ece9bc0f492feda8,c28649258a54b44eb513beeb41a7e37d200386402a977ee23224f519c0c0b20b,c4c0844ba08b4ba2a9554383f7ee2633bd60a3aae8c202d82d464c2ced2d31f7,3b47916670c53e0b9fe114de8ed7611b5a3deb357a2ccb260a6ddc13edad4d46,62fbbebfa2137aa118bebb781e45928856589de5469917895e04e237ed8c39c7
"0","0","0","アサリ","ヤドカリ","1","ハマグリ","エビ","3210013","1","0","0","0"
"0","0","0","ウサギ","ライオン","1","ウマ","オオカミ","3210014","1","0","0","0"
"0","0","0","サイ","クマ","1","シカ","コアラ","3210015","1","0","0","0"
"0","0","0","スズナ","ミソギ","1","ハツネ","サレン","3211001","1","0","0","0"
"0","0","0","ホマレ","イノリ","1","カヤ","ミフユ","3211002","1","0","1","0"
"0","0","0","ムカデ","アリ","1","クモ","アメンボ","3220001","1","0","0","0"
"0","0","0","バッタ","カエル","1","ミミズ","ヒト","3220002","1","0","0","0"
"0","0","0","カワハギ","トビウオ","1","メバル","チョウチンアンコウ","3220003","1","0","0","0"
"0","0","0","グッピー","キンギョ","1","ベタ","メダカ","3220006","1","0","0","0"
"0","0","0","チューリップ","ヒマワリ","1","ヒヤシンス","タンポポ","3220007","1","0","0","0"
"0","0","0","セミ","シロナガス","1","マッコウ","ジンベエ","3220009","1","0","1","0"
"0","0","0","トキ","ツキノワグマ","1","タンチョウ","オコジョ","3220011","1","0","0","0"
"0","0","0","スイカ","イチゴ","1","メロン","リンゴ","3220012","1","0","1","0"
"0","0","0","水","二酸化炭素","1","光","酸素","3220013","1","0","1","0"
"0","0","0","アオミドロ","ボルボックス","1","ミジンコ","クツワムシ","3220014","1","0","1","0"
"0","0","0","チワワ","シーズー","1","パグ","ソマリ","3220015","1","0","1","0"
"0","0","0","アオムシ","フナムシ","1","イモムシ","ミドリムシ","3220016","1","0","0","0"
"0","0","0","モニカ","ユカリ","1","ミミ","キョウカ","3221001","1","0","0","0"
"0","0","0","トモ","モニカ","1","シオリ","ハツネ","3221002","1","0","1","0"
"0","0","0","牛","ねずみ","1","羊","獅子","3230001","1","0","0","0"
"1","0","0","ウミネコ","ライオン","1","ヤマネコ","トラ","3230004","0","0","1","0"
"0","0","0","象牙質","セメント質","1","エナメル質","神経質","3230005","1","0","1","0"
"0","0","0","コマドリ","オオルリ","1","ウグイス","エトピリカ","3230006","1","0","1","0"
"0","0","0","アネモネ咲き","一重咲き","1","カクタス咲き","ロゼッタ咲き","3230007","1","0","1","0"
"0","0","0","ワニ","イルカ","1","サンショウウオ","ニホンザル","3230008","1","0","0","0"
"0","0","0","モモンガ","コンドル","1","コウモリ","ミミズク","3230010","1","0","0","0"
"0","0","0","ムササビ","ペンギン","1","イルカ","ダチョウ","3230011","1","0","0","0"
"1","0","0","ヤモリ","コウモリ","1","イモリ","カタツムリ","3230012","0","0","1","0"
"0","0","0","アタマ","ハラ","1","ムネ","シリ","3230013","1","0","1","0"
"0","0","0","ツバメ","マナヅル","1","オオハクチョウ","スズメ","3230014","1","0","1","0"
"0","0","0","ヘビ","コウモリ","1","カメ","ヒト","3230016","1","0","0","0"
"0","0","0","コッコロ","ペコリーヌ","1","シェフィ","キャル","3231001","1","0","0","0"
"0","0","0","コッコロ","ホマレ","1","レイ","ラビリスタ","3231002","1","0","1","0"
"0","0","0","2","1","1","4","3","3310001","1","0","0","0"
"0","0","0","銀","銅","1","アルミニウム","金","3310003","1","0","0","0"
"0","0","0","メートル","インチ","1","尺","ファラッド","3310005","1","0","1","0"
"0","0","0","サイン","タンジェント","1","コサイン","ヒロイン","3310006","1","0","1","0"
"0","0","0","正方形","長方形","1","ひし形","おうぎ形","3310007","1","0","1","0"
"0","0","0","405","827","1","215","112","3310008","1","0","0","0"
"0","0","0","L","D","1","E","A","3310009","1","0","1","0"
"1","0","0","鉄","金","1","アルミニウム","銀","3310010","0","0","1","0"
"0","0","0","石けん水","蒸留水","1","水酸化ナトリウム水溶液","硝酸","3310012","1","0","0","0"
"0","0","0","赤","緑","1","藍","桃","3310013","1","0","1","0"
"0","0","0","6","4","1","5","3","3310014","1","0","0","0"
"0","0","0","10:6","15:9","0","4:1","12:8","3310015","1","0","1","0"
"0","0","0","ソルの塔","ランドソル","1","オーマ","キャッスル・オブ・パルフェ","3311001","1","0","1","0"
"0","0","0","ふぁんふぁんファーム","ソルの塔","1","キャッスル・オブ・パルフェ","オーマ","3311002","1","0","0","0"
"0","0","0","いわしぐも","うろこぐも","1","にゅうどうぐも","じょろうぐも","3320001","1","0","1","0"
"0","0","0","デネブ","ベガ","1","アルタイル","アンタレス","3320002","1","0","1","0"
"0","0","0","支点","作用点","1","力点","交点","3320003","1","0","1","0"
"0","0","0","伝導","放射","1","対流","反射","3320004","1","0","1","0"
"0","0","0","111","111111","0","11111","1111","3320005","1","0","1","0"
"0","0","0","赤","緑","1","青","黄","3320007","1","0","1","0"
"0","0","0","地球","海王星","1","天王星","冥王星","3320008","1","0","1","0"
"0","0","0","はくちょう座","こいぬ座","1","わし座","おおいぬ座","3320010","1","0","0","0"
"0","0","0","レモンの果汁","塩水","1","塩酸","アンモニア水","3320011","1","0","0","0"
"0","0","0","塩素","酸素","1","臭素","二酸化炭素","3320014","1","0","0","0"
"0","0","0","酸素と混ぜて燃やすと音が出る","水色である","1","最も軽い気体である","ツンとする臭いがある","3320015","1","0","0","0"
"0","0","0","3","1","1","2","0","3320016","1","0","0","0"
"0","0","0","リトルリリカル","メルクリウス財団","1","ルーセント学院","王宮騎士団","3321001","1","0","0","0"
"0","0","0","清涼効果","美肌効果","1","のど・鼻の保湿効果","保温効果","3321002","1","0","0","0"
"0","0","0","おおいぬ座","おおぐま座","1","おおかみ座","おおやぎ座","3330001","1","0","1","0"
"0","0","0","ベテルギウス","アルタイル","1","リゲル","シリウス","3330002","1","0","0","0"
"0","0","0","流紋岩","安山岩","1","玄武岩","閃緑岩","3330003","1","0","1","0"
"0","0","0","カルシウム","アルミニウム","1","マグネシウム","カリウム","3330004","1","0","0","0"
"0","0","0","酸素","二素","1","炭素","化素","3330007","1","0","0","0"
"0","0","0","10の2乗","ルート1000","1","2×2×5×5","6！","3330010","1","0","0","0"
"0","0","0","4＋5＋6","2×3×4","1","ルート225","112÷7","3330011","1","0","0","0"
"0","0","0","炭素","酸素","1","水素","窒素","3330012","1","0","1","0"
"0","0","0","塩酸","硫酸","1","硝酸","水酸化ナトリウム","3330013","1","0","0","0"
"0","0","0","雪","薄雲","1","霧","天気雨","3330014","1","0","1","0"
"0","0","0","フッ素","ケイ素","1","塩素","窒素","3330015","1","0","0","0"
"0","0","0","黒鉛","フラーレン","1","ダイヤモンド","オゾン","3330016","1","0","1","0"
"0","0","0","カスタリア樹林","ケレス森林","1","ペテロ大森林","イリス樹海","3331001","1","0","0","0"
"0","0","0","スィオネ樹林","イオカステ岩山","1","ヘリケ巨木","アルバ浜堤","3331002","1","0","1","0"
"0","0","0","風呂場","キッチン","1","トイレ","玄関","3410001","1","0","1","0"
"0","0","0","警察官","弁護士","1","消防士","警備員","3410002","1","0","0","0"
"0","0","0","雑誌","新聞紙","1","段ボール","蛍光灯","3410003","1","0","1","0"
"0","0","0","黄","オレンジ","1","緑","青","3410004","1","0","0","0"
"0","0","0","報告","放置","1","連絡","練習","3410005","1","0","0","0"
"0","0","0","赤","黄","1","青","紫","3410006","1","0","1","0"
"0","0","0","リデュース","リサイクル","1","リユース","リスタート","3410007","1","0","1","0"
"0","0","0","妻","孫","1","祖父","親友","3410008","1","0","1","0"
"0","0","0","みじん切り","輪切り","1","せん切り","指切り","3410010","1","0","1","0"
"0","0","0","納豆","豆乳","1","豆腐","豆板醤","3410011","1","0","1","0"
"0","0","0","ブラックペッパー","ピンクペッパー","1","ホワイトペッパー","レッドペッパー","3410013","1","0","1","0"
"0","0","0","ウーロン","ジャスミン","1","プーアル","ブルーマウンテン","3410015","1","0","1","0"
"0","0","0","ユイ","ヒヨリ","1","レイ","カオリ","3411001","1","0","1","0"
"0","0","0","ミミ","キョウカ","1","ミソギ","ユニ","3411002","1","0","1","0"
"0","0","0","石油","天然ガス","1","石炭","薪","3420001","1","0","1","0"
"0","0","0","司法","行政","1","立法","憲法","3420002","1","0","1","0"
"0","0","0","電気代","電車賃","1","水道代","新聞代","3420003","1","0","0","0"
"0","0","0","謹賀新年","迎春","1","賀正","惜春","3420004","1","0","1","0"
"0","0","0","ときどき雨","のち雨","1","一時雨","しばしば雨","3420005","1","0","1","0"
"0","0","0","単1","単5","1","単3","単7","3420007","1","0","1","0"
"0","0","0","マイナス","ボックス","1","プラス","スライス","3420009","1","0","1","0"
"0","0","0","絹ごし豆腐","高野豆腐","1","木綿豆腐","喉ごし豆腐","3420010","1","0","1","0"
"0","0","0","チーズ","ヨーグルト","1","バター","マヨネーズ","3420011","1","0","1","0"
"0","0","0","オムレツ","エッグベネディクト","1","スクランブルエッグ","カルパッチョ","3420012","1","0","1","0"
"0","0","0","うるち米","くち米","1","もち米","すだち米","3420014","1","0","0","0"
"0","0","0","うどん","ひやむぎ","1","スパゲッティ","そば","3420015","1","0","1","0"
"0","0","0","キャル","リノ","1","ニノン","エリコ","3421001","1","0","0","0"
"0","0","0","プレミアムガチャ","キャラバンガチャ","1","レアガチャ","おにぎりガチャ","3421002","1","0","0","0"
"0","0","0","E","G","1","Z","P","3430001","1","0","0","0"
"0","0","0","かあちゃん","ばあちゃん","1","じいちゃん","とうちゃん","3430002","1","0","1","0"
"0","0","0","居間","台所","1","キッチン","ベランダ","3430004","1","0","1","0"
"0","0","0","恵比寿","布袋","1","大黒天","達磨","3430005","1","0","1","0"
"0","0","0","地盤沈下","振動","1","騒音","インフルエンザ","3430007","1","0","1","0"
"0","0","0","車椅子","スロープ","1","歩行器","エスカレーター","3430008","1","0","1","0"
"0","0","0","生後半年","小学三年生","1","幼稚園児","中学三年生","3430009","1","0","0","0"
"0","0","0","酢","卵","1","油","牛乳","3430010","1","0","1","0"
"0","0","0","焼酎","ビール","1","ウィスキー","ワイン","3430011","1","0","1","0"
"0","0","0","醤油","背脂","1","酢","酒","3430012","1","0","0","0"
"0","0","0","スズナ","ナズナ","1","ハコベラ","ゴボウ","3430013","1","0","1","0"
"0","0","0","コーンフレーク","オートミール","1","グラノーラ","サラミ","3430015","1","0","1","0"
"0","0","0","譲れないサマーゲーム","フラッグは譲れない","1","サマーゲームの覇者","砂浜のプリンセス","3431001","1","0","0","0"
"0","0","0","渚の4番見習い","渚の不動の4番","1","渚のスラッガー","ぷうきちストライク","3431002","1","0","1","0"
"0","0","0","オセロ","チェス","1","囲碁","将棋","3510001","1","0","1","0"
"0","0","0","尺八","リコーダー","1","フルート","バイオリン","3510002","1","0","1","0"
"0","0","0","太鼓","尺八","1","クラリネット","インターネット","3510003","1","0","1","0"
"0","0","0","ポーン","ビショップ","1","クイーン","ジェネラル","3510004","1","0","1","0"
"0","0","0","王将","騎士","1","歩","塔","3510005","1","0","0","0"
"0","0","0","モノポリー","ダーツ","1","ツイスター","トランプ","3510006","1","0","1","0"
"0","0","0","3","1","1","4","2","3510007","1","0","1","0"
"0","0","0","ポン","カン","1","チー","ツモ","3510008","1","0","1","0"
"0","0","0","ファ","シ","1","ラ","ミ","3510009","1","0","0","0"
"0","0","0","バイオリン","パイプオルガン","1","コントラバス","フルート","3510013","1","0","0","0"
"0","0","0","タンバリン","トライアングル","1","ティンパニー","ベース","3510014","1","0","1","0"
"0","0","0","フルート","トランペット","1","ファゴット","チューバ","3510015","1","0","0","0"
"0","3","1","","","1","","","3511001","1","2","0","4"
"0","0","0","プリンセスオーブ","メモリーピース","1","ピュアメモリーピース","プリンセスハート","3511002","1","0","1","0"
"0","0","0","スティルメイト","キャスト","1","チェックメイト","ストレート","3520001","1","0","0","0"
"0","0","0","チンチロリン","麻雀","1","すごろく","花札","3520002","1","0","1","0"
"0","0","0","ブラッディマリー","スクリュードライバー","1","レッドアイ","ジントニック","3520003","1","0","0","0"
"0","0","0","ビオラ","チェロ","1","バイオリン","ギター","3520004","1","0","1","0"
"0","0","0","迷い箸","刺し箸","1","渡し箸","伏せ箸","3520005","1","0","1","0"
"0","0","0","歌舞伎","狂言","1","能","京劇","3520006","1","0","1","0"
"0","0","0","飛車","金","1","角","歩","3520009","1","0","0","0"
"0","0","0","アップライト","エレクトリック","1","グランド","グレート","3520010","1","0","1","0"
"0","0","0","桜","桃","1","梅","椿","3520011","1","0","0","0"
"0","0","0","C","K","1","D","Q","3520012","1","0","0","0"
"0","0","0","黒","灰色","1","白","赤","3520015","1","0","1","0"
"0","0","0","S","V","1","U","E","3520016","1","0","1","0"
"0","0","0","バニラ","チョコ","1","ミント","イチゴ","3521001","1","0","0","0"
"0","0","0","イチゴ","キウイ","1","ブドウ","メロン","3521002","1","0","1","0"
"0","0","0","奇数","1～12","1","赤","40","3530001","1","0","1","0"
"0","0","0","水腰","猫間","1","腰板","犬間","3530002","1","0","1","0"
"0","0","0","三味線","ギター","1","バラライカ","ベース","3530003","1","0","0","0"
"0","0","0","J","9","1","A","2","3530005","1","0","0","0"
"0","0","0","Carbon","Creative","1","Copy","Call","3530006","1","0","0","0"
"0","0","0","前座","真打","1","二ツ目","一ツ目","3530007","1","0","1","0"
"0","0","0","カット","カラット","1","カラー","カーボン","3530008","1","0","1","0"
"0","0","0","10000","1000","1","5000","2500","3530010","1","0","1","0"
"0","0","0","フルート","オーボエ","1","ピッコロ","クラリネット","3530011","1","0","0","0"
"0","0","0","ストレート","フルハウス","1","フラッシュ","スリーペア","3530012","1","0","1","0"
"0","0","0","ポーカー","スピード","1","ダウト","ヨット","3530013","1","0","1","0"
"0","0","0","猪","鯉","1","蝶","銀杏","3530016","1","0","0","0"
"1","0","0","うつっわに乗せて、ふーふーふー","あかっご泣いても、蓋とるな","1","はじっめ、ちょろちょろ","な～か、ぱっぱ","3531001","0","0","1","0"
"0","0","0","ゼリー入りあんこたい焼き","レインボーたい焼き","1","贅沢たい焼き","プラチナたい焼き","3531002","1","0","0","0"
"1","0","0","ダンス","平均台","1","鉄棒","吊り輪","3610003","0","0","1","0"
"0","0","0","ミトン","バット","1","ラケット","ミット","3610004","1","0","0","0"
"0","0","0","テニス","サッカー","1","野球","バスケットボール","3610005","1","0","0","0"
"0","0","0","アーチェリー","剣道","1","弓道","ラクロス","3610006","1","0","0","0"
"0","0","0","水泳","レスリング","1","スキー","柔道","3610007","1","0","0","0"
"0","0","0","バレーボール","テニス","1","バドミントン","バスケットボール","3610008","1","0","1","0"
"0","0","0","スキー","テニス","1","スケート","サーフィン","3610010","1","0","0","0"
"1","0","0","ゴールキーパー","ミッドフィルダー","1","フォワード","ディフェンダー","3610011","0","0","1","0"
"0","0","0","アイスホッケー","テニス","1","サッカー","野球","3610012","1","0","0","0"
"0","0","0","剣道","レスリング","1","フェンシング","スカイダイビング","3610013","1","0","0","0"
"0","0","0","レスリング","ボクシング","1","柔道","剣道","3610014","1","0","1","0"
"0","0","0","サーフィン","スカイダイビング","1","シュノーケリング","ボクシング","3610015","1","0","0","0"
"0","0","0","ラースドラゴン","ポセイドン・嵐撃の槍","1","黒月の守護像","ジャバウォック","3611001","1","0","1","0"
"0","0","0","ノゾミ","リマ","1","クウカ","ミヤコ","3611002","1","0","0","0"
"0","0","0","25m","100m","1","50m","15m","3620001","1","0","0","0"
"0","0","0","二刀流","足払い","1","突き","場外に出る","3620002","1","0","0","0"
"0","0","0","面","小手","1","胴","すね","3620003","1","0","1","0"
"0","0","0","背面跳び","はさみ跳び","1","ベリーロール","三段跳び","3620006","1","0","1","0"
"0","0","0","クリケット","ゼロワン","1","カウントアップ","カウントダウン","3620007","1","0","1","0"
"1","0","0","正三角形","正五角形","0","正四角形","正六角形","3620008","0","0","1","0"
"0","0","0","赤","黒","1","白","青","3620009","1","0","0","0"
"0","0","0","水泳","長距離走","1","自転車","砲丸投げ","3620010","1","0","1","0"
"0","0","0","ナインボール","ファイブボール","1","セブンボール","イレブンボール","3620013","1","0","0","0"
"1","0","0","ボディビル","スクワット","1","デッドリフト","ベンチプレス","3620014","0","0","1","0"
"0","0","0","ファースト","レフト","1","セカンド","ライト","3620015","1","0","0","0"
"0","0","0","グレコローマン","タッグ","1","フリースタイル","オールレンジ","3620016","1","0","0","0"
"0","0","0","ガーゴイル・マギ","ガーゴイル・バースト","1","マグスガーゴイル","ガーゴイル","3621001","1","0","0","0"
"0","0","0","モニカ","カリン","1","サレン（サマー）","アメス","3621002","1","0","1","0"
"1","0","0","1番","7番","0","5番","10番","3630001","0","0","1","0"
"0","0","0","クリケット","ブランケット","1","アルティメット","ロケット","3630003","1","0","0","0"
"1","0","0","バレーボール","バドミントン","1","卓球","テニス","3630004","0","0","1","0"
"1","0","0","一本背負い","一丁投げ","0","二本背負い","二丁投げ","3630005","1","0","0","0"
"0","0","0","大将","准将","1","副将","将軍","3630006","1","0","0","0"
"0","0","0","キャッチャー","セカンド","1","ファースト","サード","3630007","1","0","0","0"
"0","0","0","大関","小結","1","関脇","横綱","3630008","1","0","1","0"
"0","0","0","床","鉄棒","1","跳馬","平行棒","3630010","1","0","0","0"
"0","0","0","シェークハンド","グラップ","1","ペンホルダー","つまみ持ち","3630012","1","0","0","0"
"0","0","0","ポイントガード","リベロ","1","パワーフォワード","ディフェンダー","3630013","1","0","0","0"
"0","0","0","ランニングバック","ラインバッカー","1","センター","シューティングガード","3630014","1","0","1","0"
"0","0","0","リベロ","スパイカー","1","セッター","センターブロッカー","3630016","1","0","0","0"
"0","0","0","ターコイズ・ノア","ブルーブラッド","1","アクアスラッシャー","ガイアバルディッシュ","3631001","1","0","0","0"
"0","0","0","スプレッドアフェクション","レヴィアタンランス","1","タイフーン・ラブドリーム","覇海姫・竜征冥風裂波斬","3631002","1","0","1","0"
