d6a6a8a7bc658b43fb3c85aab17c912d236f9798d46c32ab7c7fe9c878f28a6b,1e0a229f7e47a2f99b8ad90065d028c129c2463fa2ebdd9548d16cb0b5b54fcb,489621b2f1c5ff634c33dcc9b20b657371fbdb03209d8f889330ee1b21971c50,66fbb0aee13e8acc02cc77e2efc656e29bd6e30424f59d1826916fe233f4e3d3,b91aa963184eab2983d77e865dcb592faeaaf91722513fd0ab408195c865774a,ef90af3f1a7bc78185f21aed8b34b61717bc90d07e5d5f08c4921b7864df557c,0ebe8605cdcfaa73a86ee571051c275cc4e6fab7f959f19605c25dbfd703fe87,808bc10e868aabc4dd0b31898e51a88deb71d51a7ba9bdea83ebea97b190edb7,bf5811f881c5e1a6b54750a89a2b92b3dedf50e9e4b3726750bf4bb37f51f314,94790e7dda0823263dd2c8e181d79e485f3a023249d6f7f0e3ee1fe4380264a8,efbb643247a935526ca0f88850e618e8fe0bc87255b98aaa8c8433fc43cfaac4,364ec0d639039d4347339c281537cae43b192993b6d3cbb9ef87cea9ce54aa5c,554aa9841b0cd3ae7b4ef671670dbab18d630d87f3954acd61a848013f2a837c,2388ec6c8645515aab08e16a56de326f4b77f4dbdc588cf68c151a297e07cdd8,0a6f7ccc998d92f2344f0736bca5bd3bdcbf8a30df5b25652e05e96c99781788,6c5d016719f419f7dc3a996e5d2a4e2182327e990d1776114b89cb5b06459618,64e4759a18c7baadc3e66119db5f03ef2a6bf1b1a663bb5152f9314f9789eed3,1280a0e7b7223e7924628a3b87c3ca237dddbadd1d9ec2920098f5d2446d41f6,34dfdfb6d0fdd499454c1f96b9e1b272583f50a9593a790387a28249c07e0c83,8a64aa2ecae6dd6bacf95df3d24d79a3e08c09f7ae97807c94814436a82a0c3f,c2810f6d44ab51fa7ef551d0d357b5251289858869d61410762168f57be75864,f08afd5e0f4c1e029b5ea1df25c22fa3fbff0df1224e1cd2792248f90cf1d04c,7e97170f416fc2527d0de167e7cebf5a5e41c4687644291000978dce149d3da6,e7823bd5e6db4830b3b0240f64d2c4eee7fc7fde15ef390039da1a43793b5437,1143920a33cc78fc24a0a12aabfb8ce1ff7451ca9c621df0f695ea22179b99eb,27bbf0acc06971e73cee3283b9501ce1600fce7f38d37c180da7a61e04689c57,10668f25c927594c96b56aeb8ad1f8b1d436cd5d67caebbbed95c6028f9e3786,471929f48703c0c4812914c6272c9120dbf2cc42fdaa3c7b97bc79d84f3cfa5a,d296af97a48f3414fd469a648c0d3c6d28fc8f2f7425db507a4929dd4a83a7aa,88cbc0fc5fd01888a43f62a3eb24dd8046ebebd7c9b52b0911c4122a3b06e813,4c20db6898a562023c5920079e4816ebc38ffccb46cf426745a2af5034738527,e86fae2a8ec14a9b58a242edf436e6ee00ba96bcde7bcd7c7332edf119e1d923,1590f044a6127ca46d74f56031f9894ff91f9261310db81d0968ff88a747ebb8,1915c5d6740846598c47e08905c20d264eb73a624cd5d0e45a54bfac1646053a,a9af709c27682315e7ec497c7e2dfd1d46930c7e4edce49fbc28af568272ee7a,2c1aabaabb48a8246e9d1ad015b4b6f9beae59889b927ae2d6748132d0c97480,bfe52fbfb6a7b315324c8e3ff3990aa28815ecbd1905e2272cf4721a458061a5,83100b8f5e5ed47d78562d2db897fa32b6ae4a336399f3c84ce5e86ad2f9c176,faa6c8302153a9b50de36e31738af8acc408217711f2654ecfd612994205de07,75a32cf206f3979a2618c2c2d9ab635d0658b074c7c3cd14eebd5d41235d10ac
"200100","10","20","20","20","0","200000006","0","0","0","0","20","20","20","20","20","20","13","10","20","0","20","186","20","1563","1","20","20","16","20","20","0","0","1","0","0","30","20","1","620010020"
"200100","10","21","21","21","0","200000006","0","0","0","0","21","21","21","21","21","21","15","10","21","0","21","206","21","1784","1","21","21","18","21","21","0","0","1","0","0","30","21","1","620010021"
"200100","10","22","22","22","0","200000006","0","0","0","0","22","22","22","22","22","22","17","10","22","0","22","225","22","2005","1","22","22","20","22","22","0","0","1","0","0","30","22","1","620010022"
"200100","10","23","23","23","0","200000006","0","0","0","0","23","23","23","23","23","23","18","10","23","0","23","245","23","2225","1","23","23","21","23","23","0","0","1","0","0","30","23","1","620010023"
"200100","10","24","24","24","0","200000006","0","0","0","0","24","24","24","24","24","24","20","10","24","0","24","264","24","2446","1","24","24","23","24","24","0","0","1","0","0","30","24","1","620010024"
"200100","10","25","25","25","0","200000006","0","0","0","0","25","25","25","25","25","25","21","10","25","0","25","267","25","2701","1","25","25","24","25","25","0","0","1","0","0","30","25","1","620010025"
"200100","10","26","26","26","0","200000006","0","0","0","0","26","26","26","26","26","26","21","10","26","0","26","269","26","2956","1","26","26","24","26","26","0","0","1","0","0","30","26","1","620010026"
"200100","10","27","27","27","0","200000006","0","0","0","0","27","27","27","27","27","27","21","10","27","0","27","289","27","3211","1","27","27","24","27","27","0","0","1","0","0","30","27","1","620010027"
"200100","10","28","28","28","0","200000006","0","0","0","0","28","28","28","28","28","28","21","10","28","0","28","309","28","3466","1","28","28","25","28","28","0","0","1","0","0","30","28","1","620010028"
"200100","10","29","29","29","0","200000006","0","0","0","0","29","29","29","29","29","29","22","10","29","0","29","330","29","3721","1","29","29","25","29","29","0","0","1","0","0","30","29","1","620010029"
"200100","10","30","30","30","0","200000006","0","0","0","0","30","30","30","30","30","30","22","10","30","0","30","350","30","3976","1","30","30","25","30","30","0","0","1","0","0","30","30","1","620010030"
"200100","10","31","31","31","0","200000006","0","0","0","0","31","31","31","31","31","31","22","10","31","0","31","370","31","4232","1","31","31","26","31","31","0","0","1","0","0","30","31","1","620010031"
"200100","10","32","32","32","0","200000006","0","0","0","0","32","32","32","32","32","32","22","10","32","0","32","390","32","4487","1","32","32","26","32","32","0","0","1","0","0","30","32","1","620010032"
"200100","10","33","33","33","0","200000006","0","0","0","0","33","33","33","33","33","33","22","10","33","0","33","410","33","4742","1","33","33","26","33","33","0","0","1","0","0","30","33","1","620010033"
"200100","10","34","34","34","0","200000006","0","0","0","0","34","34","34","34","34","34","23","10","34","0","34","431","34","4997","1","34","34","26","34","34","0","0","1","0","0","30","34","1","620010034"
"200100","10","35","35","35","0","200000006","0","0","0","0","35","35","35","35","35","35","23","10","35","0","35","451","35","5252","1","35","35","27","35","35","0","0","1","0","0","30","35","1","620010035"
"200100","10","36","36","36","0","200000006","0","0","0","0","36","36","36","36","36","36","23","10","36","0","36","471","36","5507","1","36","36","27","36","36","0","0","1","0","0","30","36","1","620010036"
"200100","10","37","37","37","0","200000006","0","0","0","0","37","37","37","37","37","37","27","10","37","0","37","516","37","5667","1","37","37","31","37","37","0","0","1","0","0","30","37","1","620010037"
"200100","10","38","38","38","0","200000006","0","0","0","0","38","38","38","38","38","38","31","10","38","0","38","562","38","5826","1","38","38","35","38","38","0","0","1","0","0","30","38","1","620010038"
"200100","10","39","39","39","0","200000006","0","0","0","0","39","39","39","39","39","39","35","10","39","0","39","607","39","5986","1","39","39","39","39","39","0","0","1","0","0","30","39","1","620010039"
"200100","10","40","40","40","0","200000006","0","0","0","0","40","40","40","40","40","40","36","10","40","0","40","712","40","7437","1","40","40","40","40","40","0","0","1","0","0","30","40","1","620010040"
"200100","10","41","41","41","0","200000006","0","0","0","0","41","41","41","41","41","41","36","10","41","0","41","816","41","8888","1","41","41","40","41","41","0","0","1","0","0","30","41","1","620010041"
"200100","10","42","42","42","0","200000006","0","0","0","0","42","42","42","42","42","42","36","10","42","0","42","913","42","9321","1","42","42","41","42","42","0","0","1","0","0","30","42","1","620010042"
"200100","10","43","43","43","0","200000006","0","0","0","0","43","43","43","43","43","43","36","10","43","0","43","1010","43","9754","1","43","43","41","43","43","0","0","1","0","0","30","43","1","620010043"
"200100","10","44","44","44","0","200000006","0","0","0","0","44","44","44","44","44","44","38","10","44","0","44","1079","44","10008","1","44","44","45","44","44","0","0","1","0","0","30","44","1","620010044"
"200100","10","45","45","45","0","200000006","0","0","0","0","45","45","45","45","45","45","41","10","45","0","45","1148","45","10263","1","45","45","49","45","45","0","0","1","0","0","30","45","1","620010045"
"200100","10","46","46","46","0","200000006","0","0","0","0","46","46","46","46","46","46","43","10","46","0","46","1217","46","10517","1","46","46","53","46","46","0","0","1","0","0","30","46","1","620010046"
"200100","10","47","47","47","0","200000006","0","0","0","0","47","47","47","47","47","47","45","10","47","0","47","1286","47","10771","1","47","47","57","47","47","0","0","1","0","0","30","47","1","620010047"
"200100","10","48","48","48","0","200000006","0","0","0","0","48","48","48","48","48","48","48","10","48","0","48","1355","48","11026","1","48","48","61","48","48","0","0","1","0","0","30","48","1","620010048"
"200100","10","49","49","49","0","200000006","0","0","0","0","49","49","49","49","49","49","50","10","49","0","49","1424","49","11280","1","49","49","65","49","49","0","0","1","0","0","30","49","1","620010049"
"200100","10","50","50","50","0","200000006","0","0","0","0","50","50","50","50","50","50","52","10","50","0","50","1493","50","11534","1","50","50","69","50","50","0","0","1","0","0","30","50","1","620010050"
"200100","10","51","51","51","0","200000006","0","0","0","0","51","51","51","51","51","51","55","10","51","0","51","1562","51","11789","1","51","51","73","51","51","0","0","1","0","0","30","51","1","620010051"
"200100","10","52","52","52","0","200000006","0","0","0","0","52","52","52","52","52","52","57","10","52","0","52","1632","52","12043","1","52","52","77","52","52","0","0","1","0","0","30","52","1","620010052"
"200100","10","53","53","53","0","200000006","0","0","0","0","53","53","53","53","53","53","59","10","53","0","53","1701","53","12297","1","53","53","81","53","53","0","0","1","0","0","30","53","1","620010053"
"200100","10","54","54","54","0","200000006","0","0","0","0","54","54","54","54","54","54","62","10","54","0","54","1770","54","12552","1","54","54","85","54","54","0","0","1","0","0","30","54","1","620010054"
"200100","10","55","55","55","0","200000006","0","0","0","0","55","55","55","55","55","55","64","10","55","0","55","1839","55","12806","1","55","55","89","55","55","0","0","1","0","0","30","55","1","620010055"
"200100","10","56","56","56","0","200000006","0","0","0","0","56","56","56","56","56","56","66","10","56","0","56","1908","56","13060","1","56","56","93","56","56","0","0","1","0","0","30","56","1","620010056"
"200100","10","57","57","57","0","200000006","0","0","0","0","57","57","57","57","57","57","69","10","57","0","57","1977","57","13315","1","57","57","97","57","57","0","0","1","0","0","30","57","1","620010057"
"200100","10","58","58","58","0","200000006","0","0","0","0","58","58","58","58","58","58","71","10","58","0","58","2046","58","13569","1","58","58","101","58","58","0","0","1","0","0","30","58","1","620010058"
"200100","10","59","59","59","0","200000006","0","0","0","0","59","59","59","59","59","59","73","10","59","0","59","2115","59","13823","1","59","59","105","59","59","0","0","1","0","0","30","59","1","620010059"
"200100","10","60","60","60","0","200000006","0","0","0","0","60","60","60","60","60","60","76","10","60","0","60","2184","60","14078","1","60","60","109","60","60","0","0","1","0","0","30","60","1","620010060"
"200100","10","61","61","61","0","200000006","0","0","0","0","61","61","61","61","61","61","78","10","61","0","61","2253","61","14332","1","61","61","113","61","61","0","0","1","0","0","30","61","1","620010061"
"200100","10","62","62","62","0","200000006","0","0","0","0","62","62","62","62","62","62","79","10","62","0","62","2280","62","15514","1","62","62","113","62","62","0","0","1","0","0","30","62","1","620010062"
"200100","10","63","63","63","0","200000006","0","0","0","0","63","63","63","63","63","63","79","10","63","0","63","2306","63","16696","1","63","63","114","63","63","0","0","1","0","0","30","63","1","620010063"
"200100","10","64","64","64","0","200000006","0","0","0","0","64","64","64","64","64","64","80","10","64","0","64","2333","64","17878","1","64","64","114","64","64","0","0","1","0","0","30","64","1","620010064"
"200100","10","65","65","65","0","200000006","0","0","0","0","65","65","65","65","65","65","81","10","65","0","65","2359","65","19060","1","65","65","114","65","65","0","0","1","0","0","30","65","1","620010065"
"200100","10","66","66","66","0","200000006","0","0","0","0","66","66","66","66","66","66","82","10","66","0","66","2386","66","20242","1","66","66","115","66","66","0","0","1","0","0","30","66","1","620010066"
"200100","10","67","67","67","0","200000006","0","0","0","0","67","67","67","67","67","67","82","10","67","0","67","2412","67","21425","1","67","67","115","67","67","0","0","1","0","0","30","67","1","620010067"
"200100","10","68","68","68","0","200000006","0","0","0","0","68","68","68","68","68","68","83","10","68","0","68","2439","68","22607","1","68","68","115","68","68","0","0","1","0","0","30","68","1","620010068"
"200100","10","69","69","69","0","200000006","0","0","0","0","69","69","69","69","69","69","84","10","69","0","69","2466","69","23789","1","69","69","116","69","69","0","0","1","0","0","30","69","1","620010069"
"200100","10","70","70","70","0","200000006","0","0","0","0","70","70","70","70","70","70","85","10","70","0","70","2492","70","24971","1","70","70","116","70","70","0","0","1","0","0","30","70","1","620010070"
"200100","10","71","71","71","0","200000006","0","0","0","0","71","71","71","71","71","71","85","10","71","0","71","2519","71","26153","1","71","71","116","71","71","0","0","1","0","0","30","71","1","620010071"
"200200","10","1","1","1","0","200000001","0","0","0","0","1","1","1","1","1","1","10","10","1","0","1","108","1","924","1","1","1","8","1","1","0","0","1","0","0","30","1","1","620020001"
"200200","10","2","2","2","0","200000001","0","0","0","0","2","2","2","2","2","2","10","10","2","0","2","111","2","927","1","2","2","8","2","2","0","0","1","0","0","30","2","1","620020002"
"200200","10","3","3","3","0","200000001","0","0","0","0","3","3","3","3","3","3","10","10","3","0","3","114","3","930","1","3","3","8","3","3","0","0","1","0","0","30","3","1","620020003"
"200200","10","4","4","4","0","200000001","0","0","0","0","4","4","4","4","4","4","11","10","4","0","4","117","4","933","1","4","4","9","4","4","0","0","1","0","0","30","4","1","620020004"
"200200","10","5","5","5","0","200000001","0","0","0","0","5","5","5","5","5","5","11","10","5","0","5","120","5","936","1","5","5","9","5","5","0","0","1","0","0","30","5","1","620020005"
"200200","10","6","6","6","0","200000001","0","0","0","0","6","6","6","6","6","6","11","10","6","0","6","123","6","939","1","6","6","9","6","6","0","0","1","0","0","30","6","1","620020006"
"200200","10","7","7","7","0","200000001","0","0","0","0","7","7","7","7","7","7","12","10","7","0","7","126","7","942","1","7","7","10","7","7","0","0","1","0","0","30","7","1","620020007"
"200200","10","8","8","8","0","200000001","0","0","0","0","8","8","8","8","8","8","12","10","8","0","8","129","8","945","1","8","8","10","8","8","0","0","1","0","0","30","8","1","620020008"
"200200","10","9","9","9","0","200000001","0","0","0","0","9","9","9","9","9","9","12","10","9","0","9","132","9","948","1","9","9","10","9","9","0","0","1","0","0","30","9","1","620020009"
"200200","10","10","10","10","0","200000001","0","0","0","0","10","10","10","10","10","10","13","10","10","0","10","135","10","951","1","10","10","11","10","10","0","0","1","0","0","30","10","1","620020010"
"200200","10","11","11","11","0","200000001","0","0","0","0","11","11","11","11","11","11","13","10","11","0","11","138","11","954","1","11","11","11","11","11","0","0","1","0","0","30","11","1","620020011"
"200200","10","12","12","12","0","200000001","0","0","0","0","12","12","12","12","12","12","13","10","12","0","12","141","12","957","1","12","12","11","12","12","0","0","1","0","0","30","12","1","620020012"
"200200","10","13","13","13","0","200000001","0","0","0","0","13","13","13","13","13","13","14","10","13","0","13","144","13","960","1","13","13","12","13","13","0","0","1","0","0","30","13","1","620020013"
"200200","10","14","14","14","0","200000001","0","0","0","0","14","14","14","14","14","14","14","10","14","0","14","147","14","963","1","14","14","12","14","14","0","0","1","0","0","30","14","1","620020014"
"200200","10","15","15","15","0","200000001","0","0","0","0","15","15","15","15","15","15","15","10","15","0","15","151","15","966","1","15","15","13","15","15","0","0","1","0","0","30","15","1","620020015"
"200200","10","16","16","16","0","200000001","0","0","0","0","16","16","16","16","16","16","15","10","16","0","16","175","16","1322","1","16","16","13","16","16","0","0","1","0","0","30","16","1","620020016"
"200200","10","17","17","17","0","200000001","0","0","0","0","17","17","17","17","17","17","15","10","17","0","17","199","17","1678","1","17","17","13","17","17","0","0","1","0","0","30","17","1","620020017"
"200200","10","18","18","18","0","200000001","0","0","0","0","18","18","18","18","18","18","15","10","18","0","18","207","18","1884","1","18","18","13","18","18","0","0","1","0","0","30","18","1","620020018"
"200200","10","19","19","19","0","200000001","0","0","0","0","19","19","19","19","19","19","16","10","19","0","19","215","19","2090","1","19","19","14","19","19","0","0","1","0","0","30","19","1","620020019"
"200200","10","20","20","20","0","200000001","0","0","0","0","20","20","20","20","20","20","16","10","20","0","20","223","20","2296","1","20","20","14","20","20","0","0","1","0","0","30","20","1","620020020"
"200200","10","21","21","21","0","200000001","0","0","0","0","21","21","21","21","21","21","17","10","21","0","21","237","21","2377","1","21","21","14","21","21","0","0","1","0","0","30","21","1","620020021"
"200200","10","22","22","22","0","200000001","0","0","0","0","22","22","22","22","22","22","17","10","22","0","22","251","22","2458","1","22","22","14","22","22","0","0","1","0","0","30","22","1","620020022"
"200200","10","23","23","23","0","200000001","0","0","0","0","23","23","23","23","23","23","17","10","23","0","23","251","23","2658","1","23","23","14","23","23","0","0","1","0","0","30","23","1","620020023"
"200200","10","24","24","24","0","200000001","0","0","0","0","24","24","24","24","24","24","19","10","24","0","24","268","24","2829","1","24","24","16","24","24","0","0","1","0","0","30","24","1","620020024"
"200200","10","25","25","25","0","200000001","0","0","0","0","25","25","25","25","25","25","21","10","25","0","25","285","25","2999","1","25","25","18","25","25","0","0","1","0","0","30","25","1","620020025"
"200200","10","26","26","26","0","200000001","0","0","0","0","26","26","26","26","26","26","24","10","26","0","26","302","26","3170","1","26","26","19","26","26","0","0","1","0","0","30","26","1","620020026"
"200200","10","27","27","27","0","200000001","0","0","0","0","27","27","27","27","27","27","26","10","27","0","27","319","27","3340","1","27","27","21","27","27","0","0","1","0","0","30","27","1","620020027"
"200200","10","28","28","28","0","200000001","0","0","0","0","28","28","28","28","28","28","28","10","28","0","28","336","28","3511","1","28","28","23","28","28","0","0","1","0","0","30","28","1","620020028"
"200200","10","29","29","29","0","200000001","0","0","0","0","29","29","29","29","29","29","29","10","29","0","29","380","29","4632","1","29","29","23","29","29","0","0","1","0","0","30","29","1","620020029"
"200200","10","30","30","30","0","200000001","0","0","0","0","30","30","30","30","30","30","29","10","30","0","30","412","30","4717","1","30","30","23","30","30","0","0","1","0","0","30","30","1","620020030"
"200200","10","31","31","31","0","200000001","0","0","0","0","31","31","31","31","31","31","28","10","31","0","31","443","31","4802","1","31","31","23","31","31","0","0","1","0","0","30","31","1","620020031"
"200200","10","32","32","32","0","200000001","0","0","0","0","32","32","32","32","32","32","28","10","32","0","32","432","32","4887","1","32","32","23","32","32","0","0","1","0","0","30","32","1","620020032"
"200200","10","33","33","33","0","200000001","0","0","0","0","33","33","33","33","33","33","28","10","33","0","33","420","33","4972","1","33","33","23","33","33","0","0","1","0","0","30","33","1","620020033"
"200200","10","34","34","34","0","200000001","0","0","0","0","34","34","34","34","34","34","28","10","34","0","34","499","34","5985","1","34","34","24","34","34","0","0","1","0","0","30","34","1","620020034"
"200200","10","35","35","35","0","200000001","0","0","0","0","35","35","35","35","35","35","32","10","35","0","35","525","35","6241","1","35","35","27","35","35","0","0","1","0","0","30","35","1","620020035"
"200200","10","36","36","36","0","200000001","0","0","0","0","36","36","36","36","36","36","36","10","36","0","36","550","36","6497","1","36","36","30","36","36","0","0","1","0","0","30","36","1","620020036"
"200200","10","37","37","37","0","200000001","0","0","0","0","37","37","37","37","37","37","39","10","37","0","37","576","37","6752","1","37","37","32","37","37","0","0","1","0","0","30","37","1","620020037"
"200200","10","38","38","38","0","200000001","0","0","0","0","38","38","38","38","38","38","43","10","38","0","38","601","38","7008","1","38","38","35","38","38","0","0","1","0","0","30","38","1","620020038"
"200200","10","39","39","39","0","200000001","0","0","0","0","39","39","39","39","39","39","42","10","39","0","39","671","39","7387","1","39","39","33","39","39","0","0","1","0","0","30","39","1","620020039"
"200200","10","40","40","40","0","200000001","0","0","0","0","40","40","40","40","40","40","44","10","40","0","40","679","40","8119","1","40","40","35","40","40","0","0","1","0","0","30","40","1","620020040"
"200200","10","41","41","41","0","200000001","0","0","0","0","41","41","41","41","41","41","46","10","41","0","41","729","41","9635","1","41","41","37","41","41","0","0","1","0","0","30","41","1","620020041"
"200200","10","42","42","42","0","200000001","0","0","0","0","42","42","42","42","42","42","47","10","42","0","42","778","42","11151","1","42","42","38","42","42","0","0","1","0","0","30","42","1","620020042"
"200200","10","43","43","43","0","200000001","0","0","0","0","43","43","43","43","43","43","47","10","43","0","43","790","43","11476","1","43","43","38","43","43","0","0","1","0","0","30","43","1","620020043"
"200200","10","44","44","44","0","200000001","0","0","0","0","44","44","44","44","44","44","47","10","44","0","44","802","44","11802","1","44","44","39","44","44","0","0","1","0","0","30","44","1","620020044"
"200200","10","45","45","45","0","200000001","0","0","0","0","45","45","45","45","45","45","47","10","45","0","45","814","45","12127","1","45","45","39","45","45","0","0","1","0","0","30","45","1","620020045"
"200200","10","46","46","46","0","200000001","0","0","0","0","46","46","46","46","46","46","48","10","46","0","46","971","46","13833","1","46","46","40","46","46","0","0","1","0","0","30","46","1","620020046"
"200200","10","47","47","47","0","200000001","0","0","0","0","47","47","47","47","47","47","49","10","47","0","47","1128","47","15539","1","47","47","40","47","47","0","0","1","0","0","30","47","1","620020047"
"200200","10","48","48","48","0","200000001","0","0","0","0","48","48","48","48","48","48","50","10","48","0","48","1284","48","17245","1","48","48","41","48","48","0","0","1","0","0","30","48","1","620020048"
