b6747d66dda1c9bbcfcb3ba44ef2a9fd3d5f0cebec4cf3754bbf3218c65459bd,3c35c010bd92ffb607ae6ebe2723ab31da9c612747401bfe1bec7a539b83b89b,2bc9aa995aa87e03e0c0bce62ffaf07c53b502f2e52621068620947c02b652bb,b2b9c4ea08996e2e96b0a4135ae7b441d6fb76138f5ed7166d3783c0485b91e3,5f6897830782e4fb23ab7e8976d12681b52e2c0da8188e9141a6593ebc754e46,6e38b549c80fb345e5647d834c729ac5c51279c8c28f814100e5de4f719c901e,b7e147a4c6d07272d951410c37f34c1a891217f9e1ce941cac0516cb2cd79a33,ab839016abda9df463828ce4564b859482e9fa77bf9c356bfc027b0dd13265a0,9523c1bb798a88b21b5f2f377fda32a97ff564e58c737e0fba72b28a4aa7fb41,bfb2403ac731f4a7edec44cfa56e3f7ca065a49869a28854ed054814d71b05a4,9c1132935a77dd2da0d7e5165e6b3a51b8cad2e60352d3da019a1b98341c0151,2648a26acfd526319003e2d1dd12c51221844ec409838dfdc4465d2eddc7c216,fc2dd712d76543b4b46edac4fb9626f7d178171fb9f769122c1ad2a857c06e74,350824301fd1d45e3ac477b876d8bd425d32ae1f5e5cd87fc43393f1408a8c96,b7723028b6a6c0c4eb3cd059fb338d3c9fb199db9856189b7e9512ec47491470,e37d1ca77ed2c9f2413223965ee13e28a9b70b0416d55cec0f926005309fd777,635ee7817d1a4d0cb6b56be73abb94ef2b9acca405a9bd5a81e0d3fc399d63a3,37bd8594cc40c3f39cfcd0f60a0bcc1d71df640189fe621f55417e77d2ccf451,fc90bcc14e1e806d1758056d1ba382013f02fa2d5db365e95832301cd00a470d,c589c7ae5ceb6907594e1a7ad2dfa549c19edcc212bef6c9d062d7e842765615,f3f107a9990521746100a6d5eb2156d66651559cb32dfeda4c96be6c9031f864
"0","12","0","トライデント","0","0","102162","0","0","0","0","1","0","0","2","0","0","0","0","0","槍"
"0","20","0","フレイムスピア","0","0","102163","0","0","0","0","3","0","0","2","0","0","0","0","0","槍"
"0","16","0","メタルアックス","0","0","102191","0","0","0","0","0","0","0","2","0","0","0","0","0","斧"
"0","34","0","ハイメタルアックス","0","0","102192","0","0","0","0","0","0","0","2","0","0","0","0","0","斧"
"0","0","0","グリーンロッド","0","0","102221","0","0","0","0","0","0","0","2","0","0","16","0","0","攻撃杖"
"0","0","0","リトルドラゴンロッド","0","0","102222","0","0","0","0","0","0","0","2","0","0","34","0","0","攻撃杖"
"0","0","0","医者いらずの杖","0","1","102251","0","0","0","0","0","0","0","2","0","0","13","0","0","回復杖"
"0","0","0","ユニコーンの慈愛","0","1","102252","0","0","0","0","0","0","0","2","0","0","27","0","0","回復杖"
"90","5","0","智慧の衣","0","0","102281","0","0","0","0","0","0","0","2","0","0","0","0","0","軽装鎧"
"150","7","0","ライトプレート","0","1","102282","0","0","0","0","1","0","0","2","0","0","0","0","0","軽装鎧"
"95","0","0","スケイルメイル","0","0","102311","0","0","0","0","1","0","0","2","0","0","0","0","0","重装鎧"
"180","0","0","ハイメタルプレート","0","1","102312","0","0","0","0","2","0","0","2","0","0","0","0","0","重装鎧"
"90","6","0","フォークロアクロース","0","0","102341","0","0","0","0","0","0","0","2","0","0","0","0","0","服"
"120","7","0","忍び装束","0","1","102342","0","0","0","0","1","110","0","2","0","0","0","0","0","服"
"65","0","0","春色ローブ","0","1","102371","0","0","0","0","0","0","0","2","0","0","4","0","0","魔法服"
"120","0","0","ノルディックローブ","0","2","102372","0","0","0","0","1","0","0","2","0","0","7","0","0","魔法服"
"135","7","0","タワーシールド","0","0","102401","0","0","0","0","3","0","0","2","0","0","0","0","0","盾"
"30","2","0","クラウンブーツ","0","0","102431","1","0","0","0","1","0","0","2","0","0","0","0","0","靴"
"60","3","0","ハンティングブーツ","0","1","102432","2","0","0","0","2","0","0","2","0","0","0","0","0","靴"
"30","0","0","ウィッチブーツ","0","1","102461","0","0","0","0","0","0","0","2","0","0","8","0","0","魔法靴"
"90","3","0","かわいいキャスケット","0","0","102491","0","0","0","0","1","0","0","2","0","0","0","0","0","兜"
"90","0","0","レギオンヘルム","0","1","102493","0","0","0","0","1","0","0","2","0","0","0","0","0","兜"
"0","0","0","修道女のフード","0","3","102521","0","0","0","0","1","0","0","2","0","0","7","0","10","魔法帽子"
"0","11","0","勇気の宝珠","0","0","102551","0","0","0","0","0","30","5","2","0","0","0","0","0","攻撃アクセサリ"
"0","20","0","スパイクバングル","0","0","102552","0","0","0","0","1","0","10","2","0","0","0","0","5","攻撃アクセサリ"
"55","0","0","仁愛の宝珠","0","1","102581","0","0","0","0","1","25","0","2","0","0","0","0","0","防御アクセサリ"
"120","0","0","勝利のミサンガ","0","2","102582","0","0","0","0","2","0","0","2","0","0","0","0","0","防御アクセサリ"
"0","0","0","マジックグラス","0","1","102611","0","0","0","0","0","0","0","2","0","0","11","0","0","魔法アクセサリ"
"0","0","0","智慧の宝珠","0","0","102612","0","0","0","0","0","25","5","2","0","0","10","0","0","魔法アクセサリ"
"0","0","0","マジックモノクル","0","2","102613","0","0","0","0","0","0","0","2","0","0","24","0","0","魔法アクセサリ"
"0","0","0","文様の腕輪","0","1","102614","0","0","0","0","0","0","10","2","0","0","20","0","0","魔法アクセサリ"
"30","13.4","0","煌めきの剣","0","0","103011","0","0","0","0","0","0","0","3","0","0","0","0","0","剣"
"38.4","17.7","0","竜紋剣","0","0","103012","0","0","0","0","0","0","0","3","0","0","0","0","0","剣"
"45","20.4","0","フェザーブレード","0","0","103013","0","0","0","0","0","0","0","3","0","0","0","0","0","剣"
"21.7","19.4","0","月光刀","0","0","103041","0","0","0","0","0","0","0","3","0","0","0","0","0","刀"
"25","22.7","0","雷神刀","0","0","103042","0","0","0","0","0","0","0","3","0","0","0","0","0","刀"
"0","13.4","0","プラチナナイフ","0","0","103071","0","0","0","0","0","0","5","3","0","0","0","0","0","短剣"
"0","20.4","0","ヴァンパイアダガー","0","0","103072","0","1","0","0","0","0","0","3","0","0","0","0","0","短剣"
"0","17.7","0","ドラゴンズクロー","0","0","103101","0","0","0","0","0","0","5","3","0","0","0","0","0","ナックル"
"0","17.7","0","キューピッドの弓","0","1","103131","0","0","0","0","0","0","0","3","0","0","0","0","0","弓"
"0","20.4","0","デビルズボウ","0","1","103132","0","0","0","0","0","0","0","3","0","0","0","0","0","弓"
"0","11.7","0","騎士の誇り","0","0","103161","0","0","0","0","1","0","0","3","0","0","0","0","0","槍"
"0","15.4","0","アブソリュートスピア","0","0","103162","0","0","0","0","1.7","0","0","3","0","0","0","0","0","槍"
"0","16.7","0","ブルースフィアアックス","0","0","103191","0","0","0","0","0","0","0","3","0","0","0","0","0","斧"
"0","22","0","麗花の戦斧","0","0","103192","0","0","0","0","0","0","0","3","0","0","0","0","0","斧"
"0","25.7","0","稲妻の斧","0","0","103193","0","0","0","0","0","0","0","3","0","0","0","0","0","斧"
"0","0","0","ソーンブラッドロッド","0","0","103221","0","0","0","0","0","0","0","3","0","0","16.7","0","0","攻撃杖"
"0","0","0","デビルズホーン","0","0","103222","0","0","0","0","0","0","0","3","0","0","25.7","0","0","攻撃杖"
"0","0","0","天球の見守り","0","0.7","103251","0","0","0","0","0","0","0","3","0","0","13.4","0","0","回復杖"
"0","0","0","花蕾の杖","0","1","103252","0","0","0","0","0","0","0","3","0","0","17.7","0","0","回復杖"
"81.7","3.7","0","ファッションアーマー","0","0.4","103281","0","0","0","0","0.4","0","0","3","0","0","0","0","0","軽装鎧"
"108.4","5","0","バトリングドレス","0","0.7","103282","0","0","0","0","0.7","0","0","3","0","0","0","0","0","軽装鎧"
"126.7","5.7","0","ヘビーメタルアーマー","0","0.7","103283","0","0","0","0","0.7","0","0","3","0","0","0","0","0","軽装鎧"
"81.7","0","0","ゴージャスアーマー","0","0.7","103311","0","0","0","0","1","0","0","3","0","0","0","0","0","重装鎧"
"60","3.4","0","ミルフィーユクロース","0","0.4","103341","0","0","0","0","0.4","53.4","0","3","0","0","0","0","0","服"
"78.4","4.4","0","パレスクロース","0","0.4","103342","0","0","0","0","0.7","70","0","3","0","0","0","0","0","服"
"68.4","5","0","コスモスクロース","0","0.7","103343","0","0","0","0","0.7","123.4","0","3","0","0","0","0","0","服"
"78.4","0","0","キューピッドのローブ","0","1.4","103371","0","0","0","0","0.7","0","0","3","0","0","4.4","0","0","魔法服"
"81.7","0","0","哲学者のローブ","0","1.4","103372","0","0","0","0","0.7","0","0","3","0","0","4.7","0","1.7","魔法服"
"96.7","2.7","0","ガーネットシールド","0","0","103401","0","0","0","0","2","0","0","3","0","0","0","0","0","盾"
"30","1.7","0","忍び足","0","0.4","103431","1","0","0","0","0.7","0","0","3","0","0","0","0","0","靴"
"38.4","8.7","0","フェンサーブーツ","0","0","103432","1.4","0","0","0","0","0","0","3","0","0","0","0","0","靴"
"38.4","0","0","ウィッチパレスブーツ","0","1.4","103461","0","0","0","0","1","0","0","3","0","0","6.7","0","0","魔法靴"
"78.4","0","0","ドラゴンヘッド","0","1.4","103491","0","0","0","0","1.7","0","0","3","0","0","0","0","0","兜"
"30","0","0","ウィッチカチューシャ","0","1.4","103521","0","0","0","0","0","0","0","3","0","0","6.7","0","0","魔法帽子"
"38.4","0","0","ウィッチハット","0","2","103522","0","0","0","0","0","0","0","3","0","0","8.7","0","0","魔法帽子"
"0","11","0","オパールイヤリング","0","0","103551","0","0","0","0","1","30","0","3","0","0","0","0","0","攻撃アクセサリ"
"0","14.7","0","鷲獅子の羽飾り","0","0","103552","0","0","0","0","0.7","78.4","0","3","0","0","0","0","0","攻撃アクセサリ"
"23.4","18","0","スカーレットダイヤ","0","0","103553","0","0","0","0","1.4","0","0","3","0","0","0","0","0","攻撃アクセサリ"
"60","0","0","エメラルドイヤリング","0","1","103581","0","0","0","0","1","0","0","3","0","0","0","0","0","防御アクセサリ"
"0","8.7","0","オクタグラムペンダント","0","1.4","103582","0","0","0","0","1.7","0","0","3","0","0","0","0","0","防御アクセサリ"
"90","0","0","獅子王の守護","0","1.7","103583","0","0","0","0","1.7","0","0","3","0","0","0","0","0","防御アクセサリ"
"0","0","0","ターコイズイヤリング","0","0","103611","0","0","0","0","0","0","8.4","3","0","0","10","0","0","魔法アクセサリ"
"0","0","0","パールイヤリング","0","1.7","103612","0","0","0","0","0","0","0","3","0","0","3.4","0","5","魔法アクセサリ"
"0","0","0","ソーサラーグラス","0","0","103613","0","0","0","0","0","0","11.7","3","0","0","13","0","0","魔法アクセサリ"
"0","0","0","月桂樹の哀しみ","0","1","103614","0","0","0","0","0","0","0","3","0","0","15.4","0","5","魔法アクセサリ"
"33","14.6","0","エンジェルブレード","0","0","104011","0","0","0","0","0","0","0","4","0","0","0","0","0","剣"
"14","16","0","太陽剣","0","0","104012","0","0","0","0","0","0","3","4","0","0","0","0","0","剣"
"0","19","2","アイスクレイモア","0","0","104013","0","0","0","0","0","0","0","4","0.8","0","0","0","0","剣"
"28","19","0","カオスブレード","0","0","104014","0","0.4","0","0","0","0","0","4","0","0","0","0","0","剣"
"16","14.6","0","妖蝶の刀","0","0","104041","0","0.4","0","0","0","0","0","4","0","0","0","0","0","刀"
"0","20.8","0","光輝の剣","0","0","104042","0","0","0","0","0","0","0","4","1.6","0","0","0","0","刀"
"0","21","3","鷹神の煌剣","0","0","104043","0","0","0","0","0","0","0","4","0","0","0","0","0","刀"
"0","22","2","鳳凰刀","0","0","104044","0","0","0","0","0","20","0","4","0","0","0","0","0","刀"
"0","14.6","0","プレシャスナイフ","0","0","104071","0","0","0","0","0","0","5","4","0","0","0","0","0","短剣"
"10","15","0","プリンセスの懐剣","0","0","104072","0","0","0","0","0","60","0","4","0","0","0","0","0","短剣"
"0","16","0","ダークマターエッジ","0","1","104073","0","0","0","0","0","30","0","4","0","0","0","0","0","短剣"
"20","16.8","0","ユニコーンナイフ","0","0","104074","0","0","0","0","0","30","0","4","0","0","0","1","0","短剣"
"0","14.6","0","火焔のガントレット","0","0","104101","0","0","0","0","0","0","5","4","0","0","0","0","0","ナックル"
"0","22.2","2","獅子王のガントレット","0","0","104102","0","0","0","0","0","0","0","4","1.8","0","0","0","0","ナックル"
"0","18","2","ブリザードクロー","0","0","104103","0","0","1","0","0","0","0","4","0","0","0","0","0","ナックル"
"0","20","2","蒼雷拳","0","0.8","104104","0","0","0","0","0","0","0","4","0","0","0","0","0","ナックル"
"0","14.6","0","雷光弓","0","0.8","104131","0","0","0","0","0","0","0","4","0","0","0","0","0","弓"
"0","15","0","エンジェルボウ","0","0.8","104132","0","0","0","0","0","24","0","4","0.8","0","0","0","0","弓"
"0","15","3","アルテミスボウ","0","1.2","104133","0","0","0","0","0","0","0","4","0","0","0","0","0","弓"
"0","16","0","精霊樹の弓","0","0.8","104134","0","0","0","0","0","12","0","4","0","0","0","1","0","弓"
"0","12.8","0","緋竜槍","0","0","104161","0","0","0","0","1.2","0","0","4","0","0","0","0","0","槍"
"0","13.6","0","クイーンビースピア","0","0.4","104162","0","0","0","0","1","0","0","4","0","0","0","0","0","槍"
"0","17","1","ストームブリンガー","0","0.4","104163","0","0","0","0","0.6","0","0","4","0","0","0","0","0","槍"
"0","16","0","ガイアバルディッシュ","0","0.4","104164","0","0","0","0","0.6","0","0","4","0.6","0","0","0","0","槍"
"0","18.2","0","紫龍斧","0","0","104191","0","0","0","0","0","0","0","4","0","0","0","0","0","斧"
"0","19.4","0","ヘルファイアアックス","0","0","104192","0","0","0","0","0","0","0","4","0","0","0","0","0","斧"
"0","22.8","0","戦女王の烈斧","0","0","104193","0","0","0","0","0","0","0","4","0","0","0","0","0","斧"
"0","24","2","アクアスラッシャー","0","0","104194","0","0","0","0","0","0","0","4","0","0","0","0","0","斧"
"0","0","0","フューリーロッド","0","0","104221","0","0","0","0","0","0","0","4","0","0","18.2","0","0","攻撃杖"
"0","0","0","太陽のロッド","0","0","104222","0","0.2","0","0","0","0","0","4","0","0","18.4","0","0","攻撃杖"
"0","0","0","司法神の錫杖","1","0","104223","0","0","0","0","0","0","0","4","0","0","20.8","0","0","攻撃杖"
"0","0","0","ハイデビルズワンド","1","0","104224","0","0.2","0","0","0","20","0","4","0","0","21.6","0","0","攻撃杖"
"0","0","0","月華杖","0","0.8","104251","0","0","0","0","0","0","0","4","0","0","14.6","0","0","回復杖"
"0","0","0","生命のロッド","0","0.8","104252","0","0","0","0","0","0","0","4","0","0","13.4","0","3","回復杖"
"0","0","0","フェニックスロッド","0","0.8","104253","0","0","1","0","0","0","0","4","0","0","15.4","0","0","回復杖"
"0","0","0","ハイエンジェルロッド","0","0.8","104254","0","0","0","0","0","20","0","4","0","0","17.2","0","1","回復杖"
"90","4","0","インビジブルドレス","0","0.4","104281","0","0","0","0","0.4","0","0","4","0","0","0","0","0","軽装鎧"
"50","5","0","ミスリルプレート","0","0.4","104282","0","0","0","0","0.6","0","5","4","0","0","0","0","0","軽装鎧"
"30","7","2","クルセイダープレート","0","0.8","104283","0","0","0","0","1","0","0","4","0","0","0","0","0","軽装鎧"
"32","8.8","2","スカーレットメイル","0","0.6","104284","0","0","0","0","0.8","0","0","4","0","0","0","0","0","軽装鎧"
"90","0","0","エンジェルアーマー","0","0.8","104311","0","0","0","0","1","0","0","4","0","0","0","0","0","重装鎧"
"60","0","0","バーミリオンメイル","0","0.8","104312","0","0","0","0","0.8","80","0","4","0","0","0","0","0","重装鎧"
"60","0","0","バイオレットアーマー","0","2","104313","0","0","0","0","0.8","0","0","4","0","0","0","0","0","重装鎧"
"20","0","0","ドラゴニックアーマー","0","2","104314","0","0.2","0","0","1.4","0","0","4","0","0","0","0","0","重装鎧"
"72","2","0","月下の法衣","0","0.4","104341","0","0","0","0","0.4","65","0","4","0","0","0","0","0","服"
"36","7","0","ハーミットクロース","0","0.6","104342","0.2","0","0","0","1","0","0","4","0","0","0","0","0","服"
"40","9","2","蒼天のローブ","0","0.4","104343","0","0","0","0","0.6","0","0","4","0","0","0","0","0","服"
"40","6","0","ダークテラードレス","0","0","104344","0","0","0","0","1.4","50","0","4","0","0","0","0","0","服"
"33","0","0","大魔導師のローブ","0","0.8","104371","0","0","0","0","0.4","0","0","4","0.8","0","9.4","0","0","魔法服"
"48","0","0","聖者のローブ","0","0.8","104372","0","0","0","0","0.4","0","0","4","0","0","7.4","0","1","魔法服"
"40","0","0","翠緑の霊衣","0","1.2","104373","0","0","0","0","0.8","0","0","4","0","0","5","0","0.6","魔法服"
"33","3.6","0","エンプレスシールド","0","0.8","104401","0","0.8","0","0","0.8","0","0","4","0","0","0","0","0","盾"
"0","10","0","ガーディアンシールド","0","0.8","104402","0","0.6","0","0","0.8","0","0","4","0","0","0","0","0","盾"
"33","1.8","0","パラディングリーブ","0","0.4","104431","1.2","0","0","0","0.8","0","0","4","0","0","0","0","0","靴"
"44","0","0","エンジェルブーツ","0","0.6","104432","1","0","0","0","0.6","0","0","4","0","0","0","0","3","靴"
"0","7.6","0","フェアリアルブーツ","0","0.6","104433","1","0","0","0","0","0","0","4","0","0","0","0","2","靴"
"33","0","0","ウィザードブーツ","0","1.2","104461","0","0","0","0","0.8","0","0","4","0","0","5.4","0","0","魔法靴"
"20","0","0","ネクロマンサーブーツ","0","2.4","104462","0","0","0","0","0.2","40","0","4","0","0","3","0","0","魔法靴"
"8","0","0","アクエリアスブーツ","1.4","1","104463","0","0","0.4","0","0","0","0","4","0","0","10","0","0","魔法靴"
"98","3.6","0","フェザーワルツ","0","0","104491","0","0","0","0","0.8","0","0","4","0","0","0","0","0","兜"
"33","0","0","ウィザードフード","0","1.6","104521","0","0","0","0","0","0","0","4","0","0","7.4","0","0","魔法帽子"
"18","0","0","法王のフード","1","0.8","104522","0","0","0","0","0","0","4","4","0","0","9","0","0","魔法帽子"
"20","0","0","福音のティアラ","1","1","104523","0","0","0","0","0.6","0","0","4","0","0","9","0","0","魔法帽子"
"0","13.2","2","エレメンタルハート","0","0","104551","0","0","0","0","0.4","0","0","4","1","0","0","0","0","攻撃アクセサリ"
"0","14","2","太陽のアミュレット","0","0.4","104552","0","0","0","0","0","0","0","4","0","0","0","0","2","攻撃アクセサリ"
"40","14.8","2.4","焔帝の指輪","0","0","104553","0","0","0","0","0","0","0","4","0","0","0","0","0","攻撃アクセサリ"
"0","10.8","1.6","猫神のペンダント","0","0","104554","0.4","0","0","0","0","0","0","4","0","0","0","2","0","命中アクセサリ"
"26","0","0","身代わりのバングル","0","1.2","104581","0","0","0","0","1","0","0","4","1","0","2","0","0","防御アクセサリ"
"60","0","0","月のブレスレット","0","1","104582","0","0","0","0","1.8","0","0","4","0","0","0","0","0","防御アクセサリ"
"40","0","0","聖信徒のペンダント","0","1.2","104583","0","0","0","0","1.2","0","0","4","0","0","0","0","2","防御アクセサリ"
"10","0","0","三日月の嘆き","1.2","0","104611","0","0","0","0","0","0","3","4","1","0","9.2","0","0","魔法アクセサリ"
"24","0","0","竜の涙","1.6","0","104612","0","0","0","0","0","24","0","4","0","0","14","0","0","魔法アクセサリ"
"0","0","0","大賢者の宝珠","2","0","104613","0","0","0","0","0","0","3.2","4","0","0","16","0","0","魔法アクセサリ"
"24","21","2","ライトニングブレード","0","0","105011","0","0","0","0","0","0","0","5","0","0","0","0.6","0","剣"
"24","23","0","天開の聖剣","0","0","105012","0","0","0","0","0","0","0","5","0","0","0","0.6","0","剣"
"28","24","0","罪過の大剣","0","0","105013","0","0","0","0","0","0","1.6","5","0","0","0","0","0","剣"
"32","26.4","0.8","神湊剣アクアルーラー","0","0","105014","0","0","0","0","0","0","0","5","0","0","0","0","0","剣"
"12","29","2","覇王光龍剣","0","0","105015","0","0","0","0","0","0","0","5","0","0","0","0","0","剣"
"16","30.6","2.8","星核剣エルツシュナイド","0","0","105016","0","0","0","0","0","0","0","5","0","0","0","0","0","剣"
"12","33.4","3.2","神兎乃大剣","0","0","105017","0","0","0","0","0","0","0","5","0","0","0","0","0","剣"
"0","23.6","2.4","百華白桜刀","0","0","105041","0","0","0","0","0","0","0","5","0","0","0","0.6","0","刀"
"0","24","2.4","流禍の蒼刃","0","0","105042","0","0","0","0","0","0","0","5","0","0","0","0","1.2","刀"
"0","25","2.8","妖刀血鴉","0","0","105043","0","0.4","0","0","0","0","0","5","0","0","0","0","0","刀"
"16","26.8","3.2","焔神刀イグニース","0","0","105044","0","0","0","0","0","0","0","5","0","0","0","0","0","刀"
"20","24","2","翠風神ノ太刀","0","0","105045","0","0","0","0","0.8","0","0","5","0","0","0","0","0","刀"
"0","30","5","神降りの枝刃刀","0","0","105046","0","0","0","0","0","0","0","5","0","0","0","0.4","0","刀"
"0","34.4","4","旺鯉乃神刀","0","0","105047","0","0","0","0","0","0","0","5","0","0","0","0","0","刀"
"24","20","4","エメラルドダガー","0","0","105071","0","0","0","0","0","30","0","5","0","0","0","0","0","短剣"
"8","23","4","ラヴァエッジ","0","0","105072","0","0","0","0","0","0","0","5","0.4","0","0","0","0","短剣"
"12","24","3.2","ティルナノーグダガー","0","0","105073","0","0","0","0","0","24","0","5","0","0","0","0","0","短剣"
"22","24.8","4","天雷の双神剣","0","0","105074","0","0","0","0","0","0","1.2","5","0","0","0","0","0","短剣"
"0","29.2","4","天黒剣オブシウス","0","0","105075","0","0","0","0","0","0","0","5","0","0","0","0","0","短剣"
"0","32.2","2.8","ゲヘナドラグーン","0","0","105076","0","0","0","0","0","0","0","5","0","0","0","0","0","短剣"
"0","30.6","6","冥刃・鴉天狗","0","0","105077","0","0","0","0","0","0","0","5","0","0","0","0.8","0","短剣"
"0","24","1.2","ムーンセスタス","0","0","105101","0","0","0","0","0","0","0","5","0","0","0","0.6","0","拳"
"0","26","3.2","クリムゾンクロー","0","0","105102","0","0","0","0","0","0","0","5","0","0","0","0","0","拳"
"0","24","2.8","コキュートスネイル","0","0","105103","0","0","0","0","0.6","0","0","5","0","0","0","0","0","拳"
"0","24.8","3.2","嵐神テンペストギア","0","0","105104","0","0","0","0","0.8","0","0","5","0","0","0","0","0","拳"
"0","22.2","6","極闇爪ブラッディハウル","0","1.2","105105","0","0","0","0","0","0","0","5","0","0","0","0","0","拳"
"0","30.8","6","星核拳エルツロア","0","0","105106","0","0","0","0","0","0","0","5","0","0","0","0","0","拳"
"0","26.6","5.6","通天手甲・犀打ち","0","0.6","105107","0","0","0","0","0.8","0","0","5","0","0","0","0","0","拳"
"0","20","0.8","白銀の大翼弓","0","0.8","105131","0","0","0","0","0","0","0","5","0.4","0","0","0","0","弓"
"0","22","1.4","アビスボウ","0","0.6","105132","0","0.4","0","0","0","0","0","5","0","0","0","0","0","弓"
"0","25.2","3","紅天弓","0","0","105133","0","0","0","0","0","0","0","5","0","0","0","0.6","0","弓"
"0","26.4","0","装號弓デウスフォール","0","0.4","105134","0","0","0","0","0.4","0","0","5","0","0","0","0","0","弓"
"0","27.4","0","氷涙弓フリージングティア","0","0.2","105135","0","0","0","0","0.6","0","0","5","0","0","0","0","0","弓"
"0","27.8","0","星核弓エルツボーゲン","0","0.4","105136","0","0","0","0","0.8","0","0","5","0","0","0","0","0","弓"
"0","32","4.4","天穿乃隼弓","0","0.4","105137","0","0","0","0","0","0","0","5","0","0","0","0","0","弓"
"0","19.6","2","ゼロフロストランス","0","0.4","105161","0","0","0","0","0.8","0","0","5","0","0","0","0","0","槍"
"0","18.4","0","ゲイルスティンガー","0","0.6","105162","0.4","0","0","0","0.8","0","0","5","0","0","0","0","0","槍"
"0","20.4","0","護天の聖槍","0","0.8","105163","0","0","0","0","0.8","0","0","5","0","0","0","0","0","槍"
"0","22.6","0","冥神槍ドゥームペイン","0","0.6","105164","0","0.4","0","0","0.6","0","0","5","0","0","0","0","0","槍"
