0e9f412f716bd56745ab8deb7c01fe2647142f490ecc6b3de219ff1bfceacc0d,00f2e9d0be8f00703c4182c1d8d4dfc5491438bf6d8308c7f1f4e62af6bd58f0,92e9f2e88225dd91673ba077b9ff2ba3fcda38ce3059d8509d587f3ddd58afd2,4ad87f26f77938acac398191d9da8270c974879d3dc3200ba4b939787480dc45,3f0d2465fdecd53972ad4f9b23a219842342c7e0bebc2cff6b43164bce8676e9,b05e716e1fc3bb487ef7af4c6edf89bca0bf11809b07197f2ce8b4769e9562da,4d445ee9515e437e8e86e29a5fd34596c34ea02794a84bdc350110b9494270f2,2721e076d4504232e7d5753c66dbda797e3ab897b8def275c7330cec127d1d3b
"102","bgm_M232","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M232","11022","22.マティルド岩峯・南部","22.マティルド\n　　　　　岩峯・南部"
"102","bgm_M232","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M232","11023","23.マティルド岩峯・北部","23.マティルド\n　　　　　岩峯・北部"
"102","bgm_M233","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M233","11024","24.レディウス群峰・西麓","24.レディウス\n　　　　　群峰・西麓"
"102","bgm_M233","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M233","11025","25.レディウス群峰・東麓","25.レディウス\n　　　　　群峰・東麓"
"102","bgm_M260","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M260","11026","26.ペテロ大森林・西部","26.ペテロ大森林・西部"
"102","bgm_M260","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M260","11027","27.ペテロ大森林・東部","27.ペテロ大森林・東部"
"102","bgm_M278_E28","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M278","11028","28.ディズタル河食岸・北部","28.ディズタル\n　　　　　河食岸・北部"
"102","bgm_M278_E29","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M278","11029","29.ディズタル河食岸・南部","29.ディズタル\n　　　　　河食岸・南部"
"102","bgm_M293","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M293","11030","30.フテラ断崖・北部","30.フテラ断崖・北部"
"102","bgm_M293","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M293","11031","31.フテラ断崖・南部","31.フテラ断崖・南部"
"102","bgm_M339","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M339","11032","32.ファスキア森林・南部","32.ファスキア\n　　　　　　森林・南部"
"102","bgm_M339","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M339","11033","33.ファスキア森林・東部","33.ファスキア\n　　　　　　森林・東部"
"102","bgm_M374","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M374","11034","34.デクスティア岩崖・西壁","34.デクスティア\n　　　　　岩崖・西壁"
"102","bgm_M374","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M374","11035","35.デクスティア岩崖・東壁","35.デクスティア\n　　　　　岩崖・東壁"
"102","bgm_M392","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M392","11036","36.ヴェーナ湖畔道・南部","36.ヴェーナ\n　　　　　湖畔道・南部"
"102","bgm_M392","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M392","11037","37.ヴェーナ湖畔道・北部","37.ヴェーナ\n　　　　　湖畔道・北部"
"102","bgm_M411","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","11038","38.ラトゥス断崖・南部","38.ラトゥス\n　　　　　断崖・南部"
"102","bgm_M411","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","11039","39.ラトゥス断崖・北部","39.ラトゥス\n　　　　　断崖・北部"
"102","bgm_M411_E40","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","11040","40.スカプ山系・西麓","40.スカプ\n　　　　　山系・西麓"
"102","bgm_M411_E40","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","11041","41.スカプ山系・東麓","41.スカプ\n　　　　　山系・東麓"
"102","bgm_M411_E40","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","11042","42.ペクトス氷峰・西壁","42.ペクトス\n　　　　　氷峰・西壁"
"102","bgm_M411_E40","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","11043","43.ペクトス氷峰・東壁","43.ペクトス\n　　　　　氷峰・東壁"
"102","bgm_M411_E40","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","11044","44.スクァーマ氷脈・西壁","44.スクァーマ\n　　　　　氷脈・西壁"
"102","bgm_M411_E40","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","11045","45.スクァーマ氷脈・東壁","45.スクァーマ\n　　　　　氷脈・東壁"
"102","bgm_M483_E46","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","11046","46.ラテリ連山・崖上","46.ラテリ\n　　　　　連山・崖上"
"102","bgm_M483_E46","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","11047","47.ラテリ連山・崖下","47.ラテリ\n　　　　　連山・崖下"
"102","bgm_M483_E46","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","11048","48.エスタ荒野・南部","48.エスタ\n　　　　　荒野・南部"
"102","bgm_M483_E46","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","11049","49.エスタ荒野・北部","49.エスタ\n　　　　　荒野・北部"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","11050","50.ネロ岩礁・西部","50.ネロ\n　　　　　岩礁・西部"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","11051","51.ネロ岩礁・東部","51.ネロ\n　　　　　岩礁・東部"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","11052","52.ピニオン浜堤・西岸","52.ピニオン\n　　　　　浜堤・西岸"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","11053","53.ピニオン浜堤・東岸","53.ピニオン\n　　　　　浜堤・東岸"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","11054","54.トータティス砂岸・西部","54.トータティス砂岸\n　　　　　西部"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","11055","55.トータティス砂岸・東部","55.トータティス砂岸\n　　　　　東部"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","11056","56.オニュクス砂島・北部","56.オニュクス砂島\n　　　　　北部"
"102","bgm_M571","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M571","11057","57.オニュクス砂島・南部","57.オニュクス砂島\n　　　　　南部"
"102","bgm_M599A","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M599A","11058","58.クルース密林・東部","58.クルース\n　　　　　密林・東部"
"102","bgm_M599A","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M599A","11059","59.クルース密林・西部","59.クルース\n　　　　　密林・西部"
"102","bgm_M599A","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M599A","11060","60.カウダ砂浜・北部","60.カウダ\n　　　　　砂浜・北部"
"102","bgm_M599A","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M599A","11061","61.カウダ砂浜・南部","61.カウダ\n　　　　　砂浜・南部"
"102","bgm_M599A","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M599A","11062","62.プロピーナ岬","62.プロピーナ岬"
"103","bgm_MC001","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC001","11063","63.アパレーユ街道・西側","63.アパレーユ\n　　　　　街道・西側"
"103","bgm_MC001","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC001","11064","64.アパレーユ街道・東側","64.アパレーユ\n　　　　　街道・東側"
"103","bgm_MC001","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC001","11065","65.キャッスル・オブ・パルフェ　城下町","65.キャッスル・オブ・パルフェ\n　　　　　　城下町"
"103","bgm_MC001","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC001","11066","66.ラモリール平原","66.ラモリール平原"
"104","bgm_MC079","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC079","11067","67.渦炎密林","67.渦炎密林"
"104","bgm_MC079","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC079","11068","68.思索樹海","68.思索樹海"
"104","bgm_MC079","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC079","11069","69.鬼ノ膝元","69.鬼ノ膝元"
"104","bgm_MC079","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC079","11070","70.炎縄河","70.炎縄河"
"104","bgm_MC079","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC079","11071","71.崩豹峠","71.崩豹峠"
"104","bgm_MC079","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC079","11072","72.怒錐ヶ岳","72.怒錐ヶ岳"
"105","bgm_MC201","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC201","11073","73.久遠氷河・南端","73.久遠氷河・南端"
"105","bgm_MC201","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC201","11074","74.幽魂湿原","74.幽魂湿原"
"105","bgm_MC201","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC201","11075","75.巨鯨城・近隣","75.巨鯨城・近隣"
"105","bgm_MC201","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC201","11076","76.忘却された町","76.忘却された町"
"105","bgm_MC201","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC201","11077","77.黒曜に臨む丘","77.黒曜に臨む丘"
"105","bgm_MC201","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC201","11078","78.屍蝋の眠り城","78.屍蝋の眠り城"
"101","bgm_M61","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M61","12001","1.ジュノー平野","1.ジュノー平野"
"101","bgm_M61_02","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M61","12002","2.パラス高原","2.パラス高原"
"101","bgm_M61_03","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M61","12003","3.ヘーベ丘陵","3.ヘーベ丘陵"
"101","bgm_M61_04","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M61","12004","4.ベスタ渓谷","4.ベスタ渓谷"
"101","bgm_M62_01","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M62","12005","5.ケレス森林","5.ケレス森林"
"101","bgm_M62_02","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M62","12006","6.フローラ湖畔","6.フローラ湖畔"
"101","bgm_M62_03","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M62","12007","7.メティス大瀑布","7.メティス大瀑布"
"101","bgm_M42_02","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M42","12008","8.イリス樹海","8.イリス樹海"
"101","bgm_M58","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M58","12009","9.フリガ雪原","9.フリガ雪原"
"101","bgm_M101","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M101","12010","10.ロレッタ海岸","10.ロレッタ海岸"
"101","bgm_M93","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M93","12011","11.ゲヌア砂漠","11.ゲヌア砂漠"
"101","bgm_M94","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M94","12012","12.ボノニア砂丘","12.ボノニア砂丘"
"101","bgm_M118","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M118","12013","13.ドロテア湿地","13.ドロテア湿地"
"101","bgm_M95","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M95","12014","14.ウジェニア熱地","14.ウジェニア熱地"
"101","bgm_M96","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M96","12015","15.タリア火山","15.タリア火山"
"101","bgm_M140","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M140","12016","16.テミス銀嶺","16.テミス銀嶺"
"101","bgm_M141","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M141","12017","17.フィデス氷原","17.フィデス氷原"
"102","bgm_M179","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M179","12018","18.ファエトン原野・北部","18.ファエトン\n　　　　　原野・北部"
"102","bgm_M179","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M179","12019","19.ファエトン原野・南部","19.ファエトン\n　　　　　原野・南部"
"102","bgm_M180","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M180","12020","20.カスタリア樹林・西部","20.カスタリア\n　　　　　樹林・西部"
"102","bgm_M180","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M180","12021","21.カスタリア樹林・東部","21.カスタリア\n　　　　　樹林・東部"
"102","bgm_M232","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M232","12022","22.マティルド岩峯・南部","22.マティルド\n　　　　　岩峯・南部"
"102","bgm_M232","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M232","12023","23.マティルド岩峯・北部","23.マティルド\n　　　　　岩峯・北部"
"102","bgm_M233","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M233","12024","24.レディウス群峰・西麓","24.レディウス\n　　　　　群峰・西麓"
"102","bgm_M233","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M233","12025","25.レディウス群峰・東麓","25.レディウス\n　　　　　群峰・東麓"
"102","bgm_M260","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M260","12026","26.ペテロ大森林・西部","26.ペテロ大森林・西部"
"102","bgm_M260","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M260","12027","27.ペテロ大森林・東部","27.ペテロ大森林・東部"
"102","bgm_M278_E28","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M278","12028","28.ディズタル河食岸・北部","28.ディズタル\n　　　　　河食岸・北部"
"102","bgm_M278_E29","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M278","12029","29.ディズタル河食岸・南部","29.ディズタル\n　　　　　河食岸・南部"
"102","bgm_M293","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M293","12030","30.フテラ断崖・北部","30.フテラ断崖・北部"
"102","bgm_M293","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M293","12031","31.フテラ断崖・南部","31.フテラ断崖・南部"
"102","bgm_M339","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M339","12032","32.ファスキア森林・南部","32.ファスキア\n　　　　　　森林・南部"
"102","bgm_M339","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M339","12033","33.ファスキア森林・東部","33.ファスキア\n　　　　　　森林・東部"
"102","bgm_M374","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M374","12034","34.デクスティア岩崖・西壁","34.デクスティア\n　　　　　岩崖・西壁"
"102","bgm_M374","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M374","12035","35.デクスティア岩崖・東壁","35.デクスティア\n　　　　　岩崖・東壁"
"102","bgm_M392","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M392","12036","36.ヴェーナ湖畔道・南部","36.ヴェーナ\n　　　　　湖畔道・南部"
"102","bgm_M392","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M392","12037","37.ヴェーナ湖畔道・北部","37.ヴェーナ\n　　　　　湖畔道・北部"
"102","bgm_M411","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","12038","38.ラトゥス断崖・南部","38.ラトゥス\n　　　　　断崖・南部"
"102","bgm_M411","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","12039","39.ラトゥス断崖・北部","39.ラトゥス\n　　　　　断崖・北部"
"102","bgm_M411_E40","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","12040","40.スカプ山系・西麓","40.スカプ\n　　　　　山系・西麓"
"102","bgm_M411_E40","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","12041","41.スカプ山系・東麓","41.スカプ\n　　　　　山系・東麓"
"102","bgm_M411_E40","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","12042","42.ペクトス氷峰・西壁","42.ペクトス\n　　　　　氷峰・西壁"
"102","bgm_M411_E40","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","12043","43.ペクトス氷峰・東壁","43.ペクトス\n　　　　　氷峰・東壁"
"102","bgm_M411_E40","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","12044","44.スクァーマ氷脈・西壁","44.スクァーマ\n　　　　　氷脈・西壁"
"102","bgm_M411_E40","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M411","12045","45.スクァーマ氷脈・東壁","45.スクァーマ\n　　　　　氷脈・東壁"
"102","bgm_M483_E46","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","12046","46.ラテリ連山・崖上","46.ラテリ\n　　　　　連山・崖上"
"102","bgm_M483_E46","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","12047","47.ラテリ連山・崖下","47.ラテリ\n　　　　　連山・崖下"
"102","bgm_M483_E46","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","12048","48.エスタ荒野・南部","48.エスタ\n　　　　　荒野・南部"
"102","bgm_M483_E46","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","12049","49.エスタ荒野・北部","49.エスタ\n　　　　　荒野・北部"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","12050","50.ネロ岩礁・西部","50.ネロ\n　　　　　岩礁・西部"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","12051","51.ネロ岩礁・東部","51.ネロ\n　　　　　岩礁・東部"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","12052","52.ピニオン浜堤・西岸","52.ピニオン\n　　　　　浜堤・西岸"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","12053","53.ピニオン浜堤・東岸","53.ピニオン\n　　　　　浜堤・東岸"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","12054","54.トータティス砂岸・西部","54.トータティス砂岸\n　　　　　西部"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","12055","55.トータティス砂岸・東部","55.トータティス砂岸\n　　　　　東部"
"102","bgm_M483_E50","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M483","12056","56.オニュクス砂島・北部","56.オニュクス砂島\n　　　　　北部"
"102","bgm_M571","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M571","12057","57.オニュクス砂島・南部","57.オニュクス砂島\n　　　　　南部"
"102","bgm_M599A","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M599A","12058","58.クルース密林・東部","58.クルース\n　　　　　密林・東部"
"103","bgm_MC001","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC001","12063","63.アパレーユ街道・西側","63.アパレーユ\n　　　　　街道・西側"
"103","bgm_MC001","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC001","12064","64.アパレーユ街道・東側","64.アパレーユ\n　　　　　街道・東側"
"103","bgm_MC001","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC001","12065","65.キャッスル・オブ・パルフェ　城下町","65.キャッスル・オブ・パルフェ\n　　　　　　城下町"
"103","bgm_MC001","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC001","12066","66.ラモリール平原","66.ラモリール平原"
"104","bgm_MC079","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC079","12067","67.渦炎密林","67.渦炎密林"
"104","bgm_MC079","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC079","12068","68.思索樹海","68.思索樹海"
"104","bgm_MC079","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC079","12069","69.鬼ノ膝元","69.鬼ノ膝元"
"104","bgm_MC079","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC079","12070","70.炎縄河","70.炎縄河"
"104","bgm_MC079","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC079","12071","71.崩豹峠","71.崩豹峠"
"104","bgm_MC079","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC079","12072","72.怒錐ヶ岳","72.怒錐ヶ岳"
"105","bgm_MC201","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC201","12073","73.久遠氷河・南端","73.久遠氷河・南端"
"105","bgm_MC201","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC201","12074","74.幽魂湿原","74.幽魂湿原"
"105","bgm_MC201","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC201","12075","75.巨鯨城・近隣","75.巨鯨城・近隣"
"105","bgm_MC201","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC201","12076","76.忘却された町","76.忘却された町"
"105","bgm_MC201","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_MC201","12077","77.黒曜に臨む丘","77.黒曜に臨む丘"
"102","bgm_M179","2015/12/17 15:00:00","2030/12/17 14:59:00","bgm_M179","13018","18.ファエトン原野・北部","18.ファエトン\n　　　　　原野・北部"
"102","bgm_M179","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M179","13019","19.ファエトン原野・南部","19.ファエトン\n　　　　　原野・南部"
"102","bgm_M180","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M180","13020","20.カスタリア樹林・西部","20.カスタリア\n　　　　　樹林・西部"
"102","bgm_M180","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M180","13021","21.カスタリア樹林・東部","21.カスタリア\n　　　　　樹林・東部"
"102","bgm_M232","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M232","13022","22.マティルド岩峯・南部","22.マティルド\n　　　　　岩峯・南部"
"102","bgm_M232","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M232","13023","23.マティルド岩峯・北部","23.マティルド\n　　　　　岩峯・北部"
"102","bgm_M233","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M233","13024","24.レディウス群峰・西麓","24.レディウス\n　　　　　群峰・西麓"
"102","bgm_M233","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M233","13025","25.レディウス群峰・東麓","25.レディウス\n　　　　　群峰・東麓"
"102","bgm_M260","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M260","13026","26.ペテロ大森林・西部","26.ペテロ大森林・西部"
"102","bgm_M260","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M260","13027","27.ペテロ大森林・東部","27.ペテロ大森林・東部"
"102","bgm_M278_E28","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M278","13028","28.ディズタル河食岸・北部","28.ディズタル\n　　　　　河食岸・北部"
"102","bgm_M278_E29","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M278","13029","29.ディズタル河食岸・南部","29.ディズタル\n　　　　　河食岸・南部"
"102","bgm_M293","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M293","13030","30.フテラ断崖・北部","30.フテラ断崖・北部"
"102","bgm_M293","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M293","13031","31.フテラ断崖・南部","31.フテラ断崖・南部"
"102","bgm_M339","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M339","13032","32.ファスキア森林・南部","32.ファスキア\n　　　　　　森林・南部"
"102","bgm_M339","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M339","13033","33.ファスキア森林・東部","33.ファスキア\n　　　　　　森林・東部"
"102","bgm_M374","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M374","13034","34.デクスティア岩崖・西壁","34.デクスティア\n　　　　　岩崖・西壁"
"102","bgm_M374","2015/12/17 15:00:00","2030/12/17 14:59:59","bgm_M374","13035","35.デクスティア岩崖・東壁","35.デクスティア\n　　　　　岩崖・東壁"
