b2e22709b423b35f7eb841ba53d21481f40171c898c9387b29c569824297e748,20a1b55dbd0d60274ceaff558c7355b44158146a2ef3a64478434f064d0e6f33,0d9b8317d97c36a986ddae5821ed282eefd1b0470a98cf2c1667909387108d3a,82669363cbd3f62cd6eb2f1b571d1e5c6f08c0951e0c8e89e012209d65d72f23,97769ab0517b96949d36f35a5216abb3e15ea20752de041d5a53c988b0262fa4,1724942b1605a2f6c6d593d3fa48d6f9297a521f7c6cf62aa16dd3bcb8d3eaf2,81dab952f39696540195ebaca109d8dcf1fb90d36923c7cd7c1e315930960e9c,d9dbd34601a7eb18b7d0a76679687f87d700d8a1d56165e0d687338f62568153,4658e0446630cd774de22226fcc041c4bfe4b27734f94f6082054307a593241e,39459e7641838d2752522e5b9dc41acdd0cb784a222db04e8d4747fed6add1a0,122e99be80849df14e72752025956bdb73b42242331338c0dc027f1d52b5b903
"0","7","40010","91002","","","8","0","0","150","242"
"0","8","40010","91002","","","8","0","0","150","243"
"0","9","40010","91002","","","8","0","0","150","244"
"0","10","40010","91002","","","8","0","0","150","245"
"0","1","80006","91002","","","8","530121","0","100","246"
"0","2","80006","91002","","","8","530122","0","100","247"
"0","3","80006","91002","","","8","530123","0","100","248"
"0","4","80006","91002","","","8","530124","0","100","249"
"0","5","80006","91002","","","8","530125","0","100","250"
"0","6","80006","91002","","","8","530126","0","100","251"
"0","7","80006","91002","","","8","530127","0","100","252"
"0","8","80006","91002","","","8","530128","0","100","253"
"0","9","80006","91002","","","8","530129","0","100","254"
"0","10","80006","91002","","","8","530130","0","100","255"
"0","11","80006","91002","","","8","530131","0","100","256"
"0","12","80006","91002","","","8","530132","0","100","257"
"0","13","80006","91002","","","8","530133","0","100","258"
"0","14","80006","91002","","","8","530134","0","100","259"
"0","15","80006","91002","","","8","530135","0","100","260"
"0","16","80006","91002","","","8","530136","0","100","261"
"0","17","80006","91002","","","8","530137","0","100","262"
"0","17","80006","2816","","","7","530137","0","1","263"
"0","1","80007","91002","","","8","530123","0","100","264"
"0","2","80007","91002","","","8","530124","0","100","265"
"0","3","80007","91002","","","8","530125","0","100","266"
"0","4","80007","91002","","","8","530126","0","100","267"
"0","5","80007","91002","","","8","530127","0","100","268"
"0","6","80007","91002","","","8","530128","0","100","269"
"0","7","80007","91002","","","8","530129","0","100","270"
"0","8","80007","91002","","","8","530130","0","100","271"
"0","9","80007","91002","","","8","530131","0","100","272"
"0","10","80007","91002","","","8","530132","0","100","273"
"0","11","80007","91002","","","8","530133","0","100","274"
"0","12","80007","91002","","","8","530134","0","100","275"
"0","13","80007","91002","","","8","530135","0","100","276"
"0","14","80007","91002","","","8","530136","0","100","277"
"0","15","80007","91002","","","8","530137","0","100","278"
"0","15","80007","9000215","","","16","530137","0","1","279"
"0","15","80007","9000216","","","16","530137","0","1","280"
"0","1","70008","91002","","","8","0","0","500","281"
"0","2","70008","91002","","","8","0","0","500","282"
"0","1","70009","91002","","","8","0","0","1000","283"
"0","1","80008","91002","","","8","530141","0","100","284"
"0","2","80008","91002","","","8","530142","0","100","285"
"0","3","80008","91002","","","8","530143","0","100","286"
"0","4","80008","91002","","","8","530144","0","100","287"
"0","5","80008","91002","","","8","530145","0","100","288"
"0","6","80008","91002","","","8","530146","0","100","289"
"0","7","80008","91002","","","8","530147","0","100","290"
"0","8","80008","91002","","","8","530148","0","100","291"
"0","9","80008","91002","","","8","530149","0","100","292"
"0","10","80008","91002","","","8","530150","0","100","293"
"0","11","80008","91002","","","8","530151","0","100","294"
"0","12","80008","91002","","","8","530152","0","100","295"
"0","13","80008","91002","","","8","530153","0","100","296"
"0","14","80008","91002","","","8","530154","0","100","297"
"0","15","80008","91002","","","8","530155","0","100","298"
"0","16","80008","91002","","","8","530156","0","100","299"
"0","16","80008","2830","","","7","530156","0","1","300"
"0","1","20001","91002","","","8","0","0","100","301"
"0","1","20001","23001","","","2","0","0","20","302"
"0","2","20001","91002","","","8","0","0","100","303"
"0","2","20001","23001","","","2","0","0","20","304"
"0","3","20001","24016","","","2","0","0","1","305"
"0","3","20001","23001","","","2","0","0","20","306"
"0","4","20001","91002","","","8","0","0","100","307"
"0","4","20001","23001","","","2","0","0","20","308"
"0","5","20001","91002","","","8","0","0","300","309"
"0","5","20001","23001","","","2","0","0","20","310"
"0","6","20001","91002","","","8","0","0","100","311"
"0","6","20001","23001","","","2","0","0","20","312"
"0","7","20001","91002","","","8","0","0","100","313"
"0","7","20001","23001","","","2","0","0","20","314"
"0","8","20001","91002","","","8","0","0","200","315"
"0","8","20001","23001","","","2","0","0","20","316"
"0","9","20001","91002","","","8","0","0","300","317"
"0","9","20001","23001","","","2","0","0","20","318"
"0","10","20001","24016","","","2","0","0","1","319"
"0","10","20001","23001","","","2","0","0","20","320"
"125801","1","40011","24001","もうすぐ、みなさまに\nお会いできるのですね。\n胸が高鳴ってしまいます……\n","リリ","2","0","1","1","321"
"126001","2","40011","24001","初めまして、クリアです♪\nみなさんと一緒に冒険するの\nとっても楽しみにしてます","クリア","2","0","1","1","322"
"126101","3","40011","24001","んーと。\nこれ、あげる。\nはい","プレシア","2","0","1","1","323"
"125801","4","40011","24001","あらためまして……\n【アルターメイデン】の\nギルドマスター、リリと申します","リリ","2","0","2","1","324"
"126001","5","40011","24001","こんにちは、お兄さん♪\n【アルターメイデン】の\nクリアです","クリア","2","0","2","1","325"
"126101","6","40011","24001","お兄。\nきてくれて、うれしい","プレシア","2","0","2","1","326"
"0","1","80009","91002","","","8","532001","0","100","327"
"0","2","80009","91002","","","8","532002","0","100","328"
"0","3","80009","91002","","","8","532003","0","100","329"
"0","4","80009","91002","","","8","532004","0","100","330"
"0","5","80009","91002","","","8","532005","0","100","331"
"0","6","80009","91002","","","8","532006","0","100","332"
"0","7","80009","91002","","","8","532007","0","100","333"
"0","8","80009","91002","","","8","532008","0","100","334"
"0","9","80009","91002","","","8","532009","0","100","335"
"0","10","80009","91002","","","8","532010","0","100","336"
"0","11","80009","91002","","","8","532011","0","100","337"
"0","12","80009","91002","","","8","532012","0","100","338"
"0","13","80009","91002","","","8","532013","0","100","339"
"0","14","80009","91002","","","8","532014","0","100","340"
"0","15","80009","91002","","","8","532015","0","100","341"
"0","1","40012","24001","","","2","0","0","1","342"
"0","2","40012","24001","","","2","0","0","1","343"
"0","3","40012","4201402","","","18","0","0","1","344"
"0","4","40012","24001","","","2","0","0","1","345"
"0","5","40012","24001","","","2","0","0","1","346"
"0","6","40012","4203402","","","18","0","0","1","347"
"0","7","40012","24001","","","2","0","0","1","348"
"0","8","40012","9000229","","","16","0","0","1","349"
"0","1","70010","91002","","","8","0","0","500","350"
"0","1","70012","41000","","","2","0","0","1","351"
"0","1","70011","91002","","","8","0","0","1000","352"
"0","1","80010","91002","","","8","530157","0","100","353"
"0","2","80010","91002","","","8","530158","0","100","354"
"0","3","80010","91002","","","8","530159","0","100","355"
"0","4","80010","91002","","","8","530160","0","100","356"
"0","5","80010","91002","","","8","530161","0","100","357"
"0","6","80010","91002","","","8","530162","0","100","358"
"0","7","80010","91002","","","8","530163","0","100","359"
"0","8","80010","91002","","","8","530164","0","100","360"
"0","9","80010","91002","","","8","530165","0","100","361"
"0","10","80010","91002","","","8","530166","0","100","362"
"0","11","80010","91002","","","8","530167","0","100","363"
"0","12","80010","91002","","","8","530168","0","100","364"
"0","12","80010","2844","","","7","530173","0","1","365"
"0","13","80010","91002","","","8","530169","0","100","366"
"0","13","80010","2846","","","7","530173","0","1","367"
"0","14","80010","91002","","","8","530170","0","100","368"
"0","14","80010","2845","","","7","530173","0","1","369"
"0","15","80010","91002","","","8","530171","0","100","370"
"0","15","80010","2843","","","7","530173","0","5","371"
"0","16","80010","91002","","","8","530172","0","100","372"
"0","16","80010","2842","","","7","530173","0","1","373"
"0","1","40013","9000236","","","16","0","0","1","374"
"0","1","40013","9000237","","","16","0","0","1","375"
"0","1","40013","9000238","","","16","0","0","1","376"
"0","1","40013","9000239","","","16","0","0","1","377"
"0","1","80011","91002","","","8","532001","0","100","378"
"0","2","80011","91002","","","8","532002","0","100","379"
"0","3","80011","91002","","","8","532003","0","100","380"
"0","4","80011","91002","","","8","532004","0","100","381"
"0","5","80011","91002","","","8","532005","0","100","382"
"0","6","80011","91002","","","8","532006","0","100","383"
"0","7","80011","91002","","","8","532007","0","100","384"
"0","8","80011","91002","","","8","532008","0","100","385"
"0","9","80011","91002","","","8","532009","0","100","386"
"0","10","80011","91002","","","8","532010","0","100","387"
"0","11","80011","91002","","","8","532011","0","100","388"
"0","12","80011","91002","","","8","532012","0","100","389"
"0","13","80011","91002","","","8","532013","0","100","390"
"0","14","80011","91002","","","8","532014","0","100","391"
"0","15","80011","91002","","","8","532015","0","100","392"
"0","1","40014","4305403","","","18","0","0","1","393"
"0","2","40014","9000242","","","16","0","0","1","394"
"0","1","40015","91002","","","8","0","0","500","395"
"0","2","40015","90008","","","2","0","0","3000","396"
"0","3","40015","91002","","","8","0","0","500","397"
"0","4","40015","90008","","","2","0","0","3000","398"
"0","5","40015","91002","","","8","0","0","1000","399"
"0","1","70013","91002","","","8","0","0","1000","400"
"0","1","70014","91002","","","8","0","0","500","401"
"0","1","70015","41000","","","2","0","0","1","402"
"0","1","80012","91002","","","8","530208","0","100","403"
"0","2","80012","91002","","","8","530209","0","100","404"
"0","3","80012","91002","","","8","530210","0","100","405"
"0","4","80012","91002","","","8","530211","0","100","406"
"0","5","80012","91002","","","8","530212","0","100","407"
"0","6","80012","91002","","","8","530213","0","100","408"
"0","7","80012","91002","","","8","530214","0","100","409"
"0","8","80012","91002","","","8","530215","0","100","410"
"0","1","40015","25011","","","2","0","0","10000","411"
"0","1","40015","25021","","","2","0","0","3000","412"
"0","2","40015","25012","","","2","0","0","10000","413"
"0","2","40015","25021","","","2","0","0","3000","414"
"0","3","40015","25013","","","2","0","0","10000","415"
"0","3","40015","25021","","","2","0","0","3000","416"
"0","4","40015","25014","","","2","0","0","10000","417"
"0","4","40015","25021","","","2","0","0","3000","418"
"0","5","40015","25015","","","2","0","0","10000","419"
"0","5","40015","25021","","","2","0","0","3000","420"
