8860d1e873b7f58b202ae1dbd269950338cd87ae8fd08e0cb34071a0be4d0f37,8c3556555d03aff49cd0b8424960b260abfdee79caafbf19b88c12783894e93c,6c623aa7d8bd489c5e2f68d4e6111843de243167617e47a8dd1e5ec2eef2a86d,f30b92ff4d232b33be383946ef1f08e0ef1e4ed194bf4d196c9813338578e9bf,0ef1f10cd04b27c61e91abc90ea6bc892e307dfa7f9ec9407efe2a5e41903b7b,219ac236d737a070b8c2c0a3917eea0d367002a7f2fb9debc4eb3aa652309c04,1bef4d4049eca9f627ffd73573708da736ac5dbea979d1bba323686471358de1,c1583644ab1babc492daaa5f225794420584d0d2c1c0642c962e96bd28bd35fe,65195555f7b76274b1ac9aed2d8f83a903e1bf293c57a465608a8aefd025124a,19775be1ebf335536293aa3834fc8e253fb58193e03818a1d0b95d1759f261cd,166140427d6e9a4e338acb8da125ef322b22d16b20f4d8dc36021b5310d32cb7,2923ec2fc6ee0c6adb48eff7d8243a0f0cd5a723e5b62c9ec523f33a7d6ae2af,856eacebda397b0d3aeed5f22c27178ba4e0eb1abba58149497be55fcd434f59,102ca57420308126f152ae0b300e44001c2a34078e183aeac9d9944fa51edfa6,5ccc5e4a90fb8b2fb67a2316bcb72566a36734c6b29fe163f0ecd6b5c9d52068,c7eb39c499f341f398bdf015f0def580da27bca52a0fbb7c458ef5430e883053,8c2495ca12171b506b2bbaa7648e28900229e8215dcec11108014c5b3ae19674,5215bbdc4fdc144920aa90d0b25b4c84723b66d328f74de81e83863dfd876309,074ce5104098e6553a14083b04a95a591d000d890f6ee7269f76cc5ae0919613,593b58b7092f800a6c7384976a3971b304ff7f151e88059d89c28c1f62fe9270,4ca4e536ca2ce0e84886c8929c508879b965d21d0ebefe9dee5eb125d66ce0b8
"260","0","0","0","0","0","0.1","0","0","0","130161","0","0","2","4.9","0","0","0","0","0","1301610"
"-1","0","0","0","0","0","0","0","0","0","130161","0","0","261","5.4","0","0","0","0","0","1301611"
"-1","0","0","0","0","0","0","0","0","70","130162","0","0","1","700","0","0","0","0","0","1301620"
"-1","0","0","0","0","0","0","0","0","1","130171","0","0","2","4.7","0","0","0","0","0","1301710"
"260","0","0","0.5","0","0","0.05","4.25","0","0","130181","0","0","2","0","0","0","0","0","0","1301810"
"-1","0","0","0.5","0","0","0","4.5","0","0","130181","0","0","261","0","0","0","0","0","0","1301811"
"-1","0","0","0","0","0","0","0","0","0.75","130201","0","0","2","4.4","0","0","0","0","0","1302010"
"-1","0","0","0","0","0.4","0","0","10","0","130211","0","0","2","0","0","0","0","5","0.4","1302110"
"-1","0","0","0.5","0","0.05","0","4.25","0","0","130221","0","0","2","0","0","0","0","0","0","1302210"
"-1","0","0","0","0","0.2","0","0","0","0.6","130231","0","0","2","2.5","0","0","0","0","0.3","1302310"
"-1","0","0","0.5","0","0","0","4.8","0","0","130251","0","0","2","0","0","0","0","0","0","1302510"
"-1","0","0","0","0","10","0","800","0","0","130252","0","0","1","0","0","0","10","0","10","1302520"
"-1","0","0","0","0","0.15","0","0","0","0","130261","0","0","2","3","0","0","0.5","0","0.1","1302610"
"260","0","0","0","0","0","0.1","0","0","1","130271","0","0","2","4.25","0","0","0","0","0","1302710"
"-1","0","0","0","0","0","0","0","0","1","130271","0","0","261","4.75","0","0","0","0","0","1302711"
"-1","0","0","0","0","0","0","0","0","0","130281","0","0","2","5.25","0","0","0","1.25","0","1302810"
"300","0","0.05","0","0","0.3","0","0","0","0","130291","0","0","2","0","0","0","0","15","0.3","1302910"
"-1","0","0","0","0","0.3","0","0","0","0","130291","0","0","301","0","0","0","0","15","0.4","1302911"
"-1","0","0","0","0","0","0","0","0","0.75","130301","0","0","2","4.75","0","0","0","0","0","1303010"
"260","0","0","0","0","0","0.1","0","0","0","130311","0","0","2","3.2","0","0","0","12.5","0","1303110"
"-1","0","0","0","0","0","0","0","0","0","130311","0","0","261","3.7","0","0","0","12.5","0","1303111"
"-1","0","0","0","0","0","0","0","0","0","130321","0","0","2","3","0","0","0","7.5","0.1","1303210"
"260","0","0","0","0","0.05","0.1","0","0","0","130331","0","0","2","4.25","0","0","0","0","0.05","1303310"
"-1","0","0","0","0","0.05","0","0","0","0","130331","0","0","261","4.75","0","0","0","0","0.05","1303311"
"-1","0","0","0","0","0","0","0","0","70","130332","0","0","1","700","0","0","0","0","0","1303320"
"-1","0","0","0","0","0.15","0","0","0","0","130341","0","0","2","3.2","0","0","0.6","0","0","1303410"
"-1","0","0","0.9","0","0","0","4.4","0","0","130361","0","0","2","0","0","0","0","0","0","1303610"
"-1","0","0","0","0","0","0","0","0","1.2","130371","0","0","2","3","0","0","0","0","0","1303710"
"260","0","0","0","0","0","0.15","0","0","1.2","130381","0","0","2","3.75","0","0","0","0","0","1303810"
"-1","0","0","0","0","0","0","0","0","1.2","130381","0","0","261","4.5","0","0","0","0","0","1303811"
"-1","0","0","0","0","0.25","0","0","0","0","130401","0","0","2","3","0","0","0","0","0.25","1304010"
"-1","0","0","0","0","0.25","0","2.2","0","0","130421","0","0","2","0","0","0","0.3","0","0.25","1304210"
"-1","0","0","0","0","0","0","0","0","0.6","130431","0","0","2","5","0","0","0","0","0","1304310"
"-1","0","0","0","0","0.2","0","4","0","0","130441","0","0","2","0","0.05","0","0","0","0","1304410"
"-1","0","0","0","0","0.45","0","0","0","0","130451","0","0","2","0","0","0","0.6","0","0.35","1304510"
"-1","0","0","0","0","0.25","0","0","0","0.25","130461","0","0","2","3.75","0","0","0","0","0","1304610"
"-1","0","0","0","0","0.45","0","0","0","0","130471","0","0","2","1","0","0","0","0","0.4","1304710"
"-1","0","0","0","0","0.15","0","0","0","0","130481","0","0","2","3.75","0","0","0","0","0.15","1304810"
"-1","0","0","0","0","0","0","0","0","0","130491","0","0","2","3.2","0","0","0.25","0","0.3","1304910"
"-1","0","0","0","0","50","0","0","0","0","130492","0","0","1","0","0","0","0","1250","50","1304920"
"-1","0","0","0.4","0","0","0","4.85","0","0","130501","0","0","2","0","0","0","0","0","0","1305010"
"260","0","0","0","0","0","0.1","0","0","0.25","130511","0","0","2","4","0","0","0","5","0","1305110"
"-1","0","0","0","0","0","0","0","0","0.25","130511","0","0","261","4.5","0","0","0","5","0","1305111"
"-1","0","0","0","0","0.35","0","0","0","0","130521","0","0","2","1.25","0","0","0","0","0.45","1305210"
"-1","0","0","0","0","0.2","0","0","0","0.2","130531","0","0","2","2.6","0","0","0","0","0.3","1305310"
"-1","0","0","0","0","0.2","0","0","0","0.2","130541","0","0","2","2.5","0","0","0","0","0.3","1305410"
"-1","0","0","0","0","0.45","0","0","0","0","130551","0","0","2","0.7","0","0","0","0","0.45","1305510"
"-1","0","0","0","0","0.4","0","0","0","0","130561","0","0","2","1","0","0","0","0","0.45","1305610"
"260","0","0","0","0","0","0.05","0","0","1.1","130571","0","0","2","4.5","0","0","0","0","0","1305710"
"-1","0","0","0","0","0","0","0","0","1.1","130571","0","0","261","4.75","0","0","0","0","0","1305711"
"-1","0","0","0","0","0.45","0","0","0","0","130581","0","0","2","0","0","0","0.25","0","0.5","1305810"
"-1","0","0","0","0","40","0","0","0","0","130582","0","0","1","800","0","0","0","1500","50","1305820"
"-1","0","0","0","0","0.25","0","0","0","0","130591","0","0","2","2.5","0","0","0.25","0","0.25","1305910"
"-1","0","0","0","0","20","2","0","0","0","130592","0","0","1","0","0","0","0","1000","20","1305920"
"-1","0","0","0.5","0","0","0","4.7","0","0","130601","0","0","2","0","0","0","0","0","0","1306010"
"-1","0","0","0","0","20","0","400","0","0","130602","0","0","1","0","0","0","0","1000","20","1306020"
"260","0","0","0","0","0","0.05","0","0","0.45","130611","0","0","2","4.95","0","0","0","0","0","1306110"
"-1","0","0","0","0","0","0","0","0","0.45","130611","0","0","261","5.2","0","0","0","0","0","1306111"
"-1","0","0","0","0","0","0","0","0","0.8","130631","0","0","2","4.75","0","0","0","0","0","1306310"
"260","0","0","0","0","0","0.05","0","0","1.25","130641","0","0","2","4.3","0","0","0","0","0","1306410"
"-1","0","0","0","0","0","0","0","0","1.25","130641","0","0","261","4.55","0","0","0","0","0","1306411"
"-1","0","0","0","0","0","0","0","0","1.55","130651","0","0","2","4.8","0","0","0","0","0","1306510"
"260","0","0","0","0","0","0.05","0","0","0","130661","0","0","2","3.2","0","0","0","0","0","1306610"
"-1","0","0","0","0","0","0","0","0","0","130661","0","0","261","3.45","0","0","0","0","0","1306611"
"260","0","0","0","0","0","0.15","0","0","2.5","130681","0","0","2","3.5","0","0","0","0","0","1306810"
"-1","0","0","0","0","0","0","0","0","2.5","130681","0","0","261","4.25","0","0","0","0","0","1306811"
"260","0","0","0.7","0","0","0.05","4.55","0","0","130701","0","0","2","0","0","0","0","0","0","1307010"
"-1","0","0","0.7","0","0","0","4.8","0","0","130701","0","0","261","0","0","0","0","0","0","1307011"
"260","0","0","0","0","0","0.1","0","0","0","130711","0","0","2","5","0","0","0","0","0","1307110"
"-1","0","0","0","0","0","0","0","0","0","130711","0","0","261","5.5","0","0","0","0","0","1307111"
"260","0","0","0","0.05","0","0","0","0","1.25","130751","0","0","2","4","0","0","0","0","0","1307510"
"-1","0","0","0","0","0","0","0","0","1.25","130751","0","0","261","4.4","0","0","0","0","0","1307511"
"-1","0","0","0","0","0.25","0","0","0","0","130761","0","0","2","2.1","0","0","0.25","0","0.25","1307610"
"-1","0","0","0","0","0.3","0","2","0","0","130771","0","0","2","0","0","0","0","0","0.3","1307710"
"-1","0","0","0","0","45","0","0","0","0","130772","0","0","1","0","0","0","0","1000","35","1307720"
"-1","0","0","0.75","0","0","0","4.25","0","0","130781","0","0","2","0","0","0","0","0","0","1307810"
"260","0","0","0","0","0","0.05","0","0","1.5","130791","0","0","2","4","0","0","0","0","0","1307910"
"-1","0","0","0","0","0","0","0","0","1.5","130791","0","0","261","4.25","0","0","0","0","0","1307911"
"-1","0","0","0","0","8","0","0","0","0","130792","0","0","1","800","0","0","0","500","8","1307920"
"260","0","0","0","0","0","0.15","0","0","0","130801","0","0","2","4.3","0","0","0","0","0","1308010"
"-1","0","0","0","0","0","0","0","0","0","130801","0","0","261","5.05","0","0","0","0","0","1308011"
"-1","0","0","0","0","18","0","0","0","0","130802","0","0","1","550","0","0","0","800","18","1308020"
"260","0","0","0","0","0","0.05","0","0","1.75","130811","0","0","2","3.75","0","0","0","0","0","1308110"
"-1","0","0","0","0","0","0","0","0","1.75","130811","0","0","261","4","0","0","0","0","0","1308111"
"-1","0","0","0","0","10","0","0","0","0","130812","0","0","1","600","0","0","0","500","10","1308120"
"-1","0","0","0","0","0.15","0","0","0","0.5","130821","0","0","2","3.3","0","0","0","0","0.15","1308210"
"-1","0","0","0","0","0","0","0","0","50","130822","0","0","1","750","0","0","0","0","0","1308220"
"260","0","0","0","0.05","0.25","0","3","0","0","130831","0","0","2","0","0.05","0","0","0","0","1308310"
"-1","0","0","0","0","0.25","0","3.4","0","0","130831","0","0","261","0","0.05","0","0","0","0","1308311"
"-1","0","0","0","0","15","0","500","0","0","130832","0","0","1","0","0","0","0","1000","15","1308320"
"-1","0","0","0","0","0.25","0","2.3","0","0","130841","0","0","2","0","0","0","0","4","0.25","1308410"
"-1","0","0","0","0","0","0","700","0","0","130842","0","0","1","0","0","0","0","700","0","1308420"
"-1","0","0","0","0","0.4","0","0","0","0","130851","0","0","2","0","0","0","0","6.25","0.5","1308510"
"-1","0","0","0","0","50","0","0","0","0","130852","0","0","1","0","0","0","0","1500","50","1308520"
"-1","0","0","0","0","0","0","0","0","0","130861","0","0","2","4","0.05","0","0","2.5","0.15","1308610"
"-1","0","0","0","0","0","0","0","0","125","130862","0","0","1","500","0","0","0","1000","0","1308620"
"260","0","0","0","0.05","0","0","0","0","1","130871","0","0","2","4.3","0","0","0","0","0","1308710"
"-1","0","0","0","0","0","0","0","0","1","130871","0","0","261","4.7","0","0","0","0","0","1308711"
"260","0","0","0","0","0.25","0.05","2.5","0","0","130881","0","0","2","0","0","1.5","0","0","0","1308810"
"-1","0","0","0","0","0.25","0","2.75","0","0","130881","0","0","261","0","0","1.5","0","0","0","1308811"
"-1","0","0","0","0","0.65","0","0","0","0","130891","0","0","2","1.2","0","0","0","0","0.15","1308910"
"260","0","0","0","0","0","0.1","0","0","1.25","130901","0","0","2","4","0","0","0","0","0","1309010"
"-1","0","0","0","0","0","0","0","0","1.25","130901","0","0","261","4.5","0","0","0","0","0","1309011"
"-1","0","0","0","0","0","0","0","0","0","130902","0","0","1","500","0","0","0","2000","0","1309020"
"-1","0","0","0","0","0","0","0","0","0","130911","0","0","2","4","0","0","0.25","5","0","1309110"
"-1","0","0","0","0","20","2","0","0","0","130912","0","0","1","0","0","0","0","1000","20","1309120"
"260","0","0","0","0.05","0","0.1","4.4","0","0","130921","0","0","2","0","0","0","0","0","0","1309210"
"-1","0","0","0","0","0","0","5.3","0","0","130921","0","0","261","0","0","0","0","0","0","1309211"
"-1","0","0","1.75","0","0","0","3.5","0","0","130931","0","0","2","0","0","0","0","0","0","1309310"
"260","0","0","0","0","0","0.15","4.6","0","0","130941","0","0","2","0","0","0","0","0","0","1309410"
"-1","0","0","0","0","0","0","5.35","0","0","130941","0","0","261","0","0","0","0","0","0","1309411"
"-1","0","0","0","0","0.6","0","0","0","0","130951","0","0","2","0","0","0","0.25","0","0.35","1309510"
"-1","0","0","0","0","40","0","0","0","0","130952","0","0","1","0","0","0","0","1600","40","1309520"
"-1","0","0","0","0","0","0","0","0","2","130961","0","0","2","4.25","0","0","0","0","0","1309610"
"-1","0","0","0","0","0","2","0","0","0","130962","0","0","1","600","0","0","0","0","0","1309620"
"-1","0","0","0","0","0","0","0","0","2","130971","0","0","2","1.65","0","0","0.25","0","0","1309710"
"260","0","0","0","0","0.1","0.05","2.6","0","0","130981","0","0","2","0","0","0","0","0","0.4","1309810"
"-1","0","0","0","0","0.1","0","2.85","0","0","130981","0","0","261","0","0","0","0","0","0.4","1309811"
"260","0","0","0","0","0","0.05","4.8","0","0","130991","0","0","2","0","0","0","0.3","0","0","1309910"
"-1","0","0","0","0","0","0","5.05","0","0","130991","0","0","261","0","0","0","0.3","0","0","1309911"
"260","0","0","0","0.05","0","0","0","0","0","131001","0","0","2","4.8","0","0","0","0","0","1310010"
"-1","0","0","0","0","0","0","0","0","0","131001","0","0","261","5.2","0","0","0","0","0","1310011"
"-1","0","0","0","0","0","0","0","0","0","131002","0","0","1","1200","0","0","0","0","0","1310020"
"-1","0","0","0","0","0.05","0","4","0","0","131011","0","0","2","0","0","0","0.3","0","0.05","1310110"
"-1","0","0","150","0","0","0","350","0","0","131012","0","0","1","0","0","0","0","0","0","1310120"
"-1","0","0","0","0","0","0","0","0","0","131031","0","0","2","4","0","1.5","0","0","0","1310310"
"-1","0","0","0","0","0","2","0","0","0","131032","0","0","1","0","0","0","0","900","0","1310320"
"260","0","0","0","0","0","0.05","0","0","1","131041","0","0","2","4.4","0","0","0","0","0","1310410"
"-1","0","0","0","0","0","0","0","0","1","131041","0","0","261","4.65","0","0","0","0","0","1310411"
"-1","0","0","0","0","30","0","0","0","0","131042","0","0","1","500","0","0","0","500","30","1310420"
"-1","0","0","0","0","0","0","0","0","1.4","131051","0","0","2","4.5","0","0","0","0","0","1310510"
"-1","0","0","0","0","10","0","0","0","0","131052","0","0","1","900","0","0","0","0","30","1310520"
"260","0","0","0.9","0.05","0","0","3.9","0","0","131061","0","0","2","0","0","0","0","0","0","1310610"
"-1","0","0","0.9","0","0","0","4.3","0","0","131061","0","0","261","0","0","0","0","0","0","1310611"
"-1","0","0","0","0","10","0","900","0","0","131062","0","0","1","0","0","0","0","0","30","1310620"
"-1","0","0","0","0","0","0","0","0","1.2","131071","0","0","2","4.55","0","0","0","0","0","1310710"
"-1","0","0","0","0","30","0","0","0","80","131072","0","0","1","0","0","0","0","500","30","1310720"
"260","0","0","0","0","0","0.1","0","0","1.75","131081","0","0","2","3.85","0","0","0","0","0","1310810"
"-1","0","0","0","0","0","0","0","0","1.75","131081","0","0","261","4.35","0","0","0","0","0","1310811"
"260","0","0","0","0","0","0.05","0","0","2","131091","0","0","2","3.95","0","0","0","0","0","1310910"
"-1","0","0","0","0","0","0","0","0","2","131091","0","0","261","4.2","0","0","0","0","0","1310911"
"260","0","0","0","0.05","0","0","2.8","10","0","131101","0","0","2","0","0","1.5","0","0","0","1311010"
"-1","0","0","0","0","0","0","3.2","10","0","131101","0","0","261","0","0","1.5","0","0","0","1311011"
"260","0","0","0","0.05","0","0","4.8","0","0","131111","0","0","2","0","0","0","0","0","0","1311110"
"-1","0","0","0","0","0","0","5.2","0","0","131111","0","0","261","0","0","0","0","0","0","1311111"
"-1","0","0","0","0","20","0","500","0","0","131112","0","0","1","0","0","0","0","0","20","1311120"
"300","0","0.05","0","0","0","0","0","0","0","131121","0","0","2","2.5","0","0","0","0","0.2","1311210"
"-1","0","0","0","0","0","0","0","0","0","131121","0","0","301","2.5","0","0","0","0","0.3","1311211"
"-1","0","0","0","0","30","0","0","0","0","131122","0","0","1","500","0","0","0","1000","30","1311220"
"260","0","0","0","0","0.6","0.1","0","0","0","131131","0","0","2","1.65","0","0","0","0","0","1311310"
"-1","0","0","0","0","0.6","0","0","0","0","131131","0","0","261","2.15","0","0","0","0","0","1311311"
"-1","0","0","0","0","0","0","0","0","100","131132","0","0","1","500","0","0","0","0","0","1311320"
"260","0","0","0","0.05","0","0","3.75","0","0","131141","0","0","2","0","0","1.5","0","0","0","1311410"
"-1","0","0","0","0","0","0","4.15","0","0","131141","0","0","261","0","0","1.5","0","0","0","1311411"
"260","0","0","0","0.05","0","0","0","0","1","131151","0","0","2","4.3","0","0","0","0","0","1311510"
"-1","0","0","0","0","0","0","0","0","1","131151","0","0","261","4.7","0","0","0","0","0","1311511"
"-1","0","0","0","0","0","2","0","0","0","131152","0","0","1","1200","0","0","0","0","0","1311520"
"-1","0","0","0","0","0","0","0","0","0","131161","0","0","2","0","0","0","0.2","14.5","0.6","1311610"
"-1","0","0","0","0","20","0","0","0","0","131162","0","0","1","0","0","0","0","1000","20","1311620"
"260","0","0","0.4","0","0","0.1","3.75","0","0","131171","0","0","2","0","0","0","0","5","0","1311710"
"-1","0","0","0.4","0","0","0","4.25","0","0","131171","0","0","261","0","0","0","0","5","0","1311711"
"-1","0","0","0","0","0","0","0","0","0","131172","0","0","1","0","0","0","0","4000","0","1311720"
"260","0","0","0","0","0","0.05","0","0","0.75","131181","0","0","2","3.5","0","0","0","10","0","1311810"
"-1","0","0","0","0","0","0","0","0","0.75","131181","0","0","261","3.75","0","0","0","10","0","1311811"
"260","0","0","0","0","0.5","0.05","0","0","0","131191","0","0","2","0","0","0","0","1.5","0.45","1311910"
"-1","0","0","0","0","0.5","0","0","0","0","131191","0","0","261","0","0","0","0","3.6","0.45","1311911"
"-1","0","0","0.5","0","0","0","3.7","0","0","131201","0","0","2","0","0","1.25","0","0","0","1312010"
"260","0","0","0","0","0","0.15","3.35","0","0","131211","0","0","2","0","0","0","0.5","0","0","1312110"
"-1","0","0","0","0","0","0","4.1","0","0","131211","0","0","261","0","0","0","0.5","0","0","1312111"
"-1","0","0","0","0","10","0","700","0","0","131212","0","0","1","0","0","0","0","800","10","1312120"
"-1","0","0","0","0","0.3","0","2.6","0","0","131221","0","0","2","0","0","0","0","0","0.2","1312210"
"-1","0","0","150","0","15","0","0","0","0","131222","0","0","1","0","0","0","0","300","15","1312220"
"-1","0","0","0","0","0","0","0","0","2","131231","0","0","2","4.2","0","0","0","0","0","1312310"
"-1","0","0","0","0","15","0","0","0","0","131232","0","0","1","600","0","0","0","500","18","1312320"
"260","0","0","0","0","0","0.05","0","0","1.7","131241","0","0","2","4.1","0","0","0","0","0","1312410"
"-1","0","0","0","0","0","0","0","0","1.7","131241","0","0","261","4.35","0","0","0","0","0","1312411"
"-1","0","0","0","0","0.4","0","0","0","0","131251","0","0","2","0","0","0","0","11","0.4","1312510"
"-1","0","0","0.8","0","0","0","4.5","0","0","131261","0","0","2","0","0","0","0","0","0","1312610"
"260","0","0","0","0","0","0.1","0","0","1.25","131271","0","0","2","3.9","0","0","0","0","0","1312710"
"-1","0","0","0","0","0","0","0","0","1.25","131271","0","0","261","4.4","0","0","0","0","0","1312711"
"-1","0","0","0","0","0","0","0","0","1.3","131281","0","0","2","4.35","0","0","0","0","0","1312810"
"260","0","0","0","0","0","0.05","0","0","1.5","131291","0","0","2","4","0","0","0","0","0","1312910"
"-1","0","0","0","0","0","0","0","0","1.5","131291","0","0","261","4.25","0","0","0","0","0","1312911"
"260","0","0.15","0","0.05","0","0","0","0","0","131301","0","0","2","0","0","0","0","10.5","0.5","1313010"
"300","0","0.15","0","0","0","0","0","0","0","131301","0","0","261","0","0","0","0","13.85","0.5","1313011"
"-1","0","0","0","0","0","0","0","0","0","131301","0","0","301","0","0","0","0","13.85","0.7","1313012"
"-1","0","0","0","0","0","0","0","0","0.65","131311","0","0","2","4.7","0","0","0","0","0","1313110"
"260","0","0","0.4","0","0","0.1","4.1","0","0","131321","0","0","2","0","0","0","0","0","0","1313210"
"-1","0","0","0.4","0","0","0","4.6","0","0","131321","0","0","261","0","0","0","0","0","0","1313211"
"260","0","0","0","0","0","0.1","4.55","0","0","131331","0","0","2","0","0","0","0","0","0","1313310"
"-1","0","0","0","0","0","0","5.05","0","0","131331","0","0","261","0","0","0","0","0","0","1313311"
"-1","0","0","0.65","0","0","0","4.4","0","0","131341","0","0","2","0","0","0","0","0","0","1313410"
"260","0","0","0","0","0.6","0.1","1.5","0","0","131351","0","0","2","0","0","0","0","0","0","1313510"
"-1","0","0","0","0","0.6","0","2","0","0","131351","0","0","261","0","0","0","0","0","0","1313511"
"-1","0","0","0","0","0","0","0","0","0","131361","0","0","2","4.45","0","0","0","5","0","1313610"
"260","0","0","0.65","0","0","0.1","4","0","0","131371","0","0","2","0","0","0","0","0","0","1313710"
"-1","0","0","0.65","0","0","0","4.5","0","0","131371","0","0","261","0","0","0","0","0","0","1313711"
"260","0","0","0","0","0","0.05","3.2","0","0","131381","0","0","2","0","0","0","0","15","0","1313810"
"-1","0","0","0","0","0","0","3.45","0","0","131381","0","0","261","0","0","0","0","15","0","1313811"
"260","0","0","0","0","0.45","0.05","0","0","0","131391","0","0","2","0","0","0","0","3.75","0.45","1313910"
"-1","0","0","0","0","0.45","0","0","0","0","131391","0","0","261","0","0","0","0","5.85","0.45","1313911"
"260","0","0","0","0","0","0.05","0","0","0.6","131401","0","0","2","4.75","0","0","0","0","0","1314010"
"-1","0","0","0","0","0","0","0","0","0.6","131401","0","0","261","5","0","0","0","0","0","1314011"
"-1","0","0","0","0","0","0","0","0","1","131411","0","0","2","4.7","0","0","0","0","0","1314110"
"-1","0","0","0","0","0","0","0","0","0.6","131421","0","0","2","4.9","0","0","0","0","0","1314210"
"-1","0","0","3.75","0","0","0","0","0","0","131431","0","0","2","3.5","0","0","0","0","0","1314310"
"-1","0","0","0","0","0","0","0","0","0.75","131441","0","0","2","4.6","0","0","0","0","0","1314410"
"-1","0","0","0","0","0","0","0","0","0.75","131451","0","0","2","4.25","0","0","0.3","0","0","1314510"
"260","0","0","0","0","0","0.05","0","0","0","131461","0","0","2","4.2","0","0","0","5","0","1314610"
"-1","0","0","0","0","0","0","0","0","0","131461","0","0","261","4.45","0","0","0","5","0","1314611"
"-1","0","0","0","0","0.2","0","0","0","0","131471","0","0","2","3.05","0","0","0","0","0.2","1314710"
"260","0","0","0","0","0","0.05","4.25","0","0","131501","0","0","2","0","0","0","0.3","0","0","1315010"
"-1","0","0","0","0","0","0","4.5","0","0","131501","0","0","261","0","0","0","0.3","0","0","1315011"
"260","0","0","0","0","0","0.1","0","0","1.9","131551","0","0","2","3.75","0","0","0","0","0","1315510"
"-1","0","0","0","0","0","0","0","0","1.9","131551","0","0","261","4.25","0","0","0","0","0","1315511"
"-1","0","0","0","0","0","0","4.4","0","0","131561","0","0","2","0","0","0","0.4","0","0","1315610"
"260","0","0","1.2","0.05","0","0","3.6","0","0","131571","0","0","2","0","0","0","0","0","0","1315710"
