f99488287b84922fc803e1a6ee016e1af6f1310f2ebf40742f51980822ffa2f3,7e913e03c030e4cdb160a8894bc4387252ede02af5a079f22e78deca3b106f5f,e1e4aade6dce305b70633b01f5d36f7df85c6c21fc476f18717b7451b2d98ff9,4abff981ed1fbbfbf6d0aa99255636aa32aa37be1b05b8b87f9839ea73dcb57a,6c25f358b7ecd615f267604602d4198171ceda9367ba0f8949c1a6285a9c7a8e,2f7a51cb113673b6777d1743156f375bc49a86d04ba3f86e94d9dd6c378c1608,f060c7ac9f56db73e5c81b9dfb6a668ddc0ff30aa91ddda20351191856aa9d5e,98d2ab673296b29a08a19e5810f1847ff220c043aca401286f2caf1d8d7069ff,cff501688e9f3d508fd7a7a40ffbc66e29835e7e10b546868a3c0eac1e5e7d01,34f0b6c583f32f7c04393e46a10ae9e9ed9a5e1c60b164b2d5689b11e5062a1b,7c5f014323e257131d92273d5648fc68bc4f86f4cc0965ed4f3d3edd4e824440,82b009a22ec6a8a75a85c0efae946ce9d090985c2dcf5e73d4d0343f518e29b3,7ee638949b07c55dd0a7d25b39380c9d3c81ab0e52911dbf25a3a47a7892c1c0,f02beb7cfd7085d70c96f17c5523e4d8175ab27e677cbdf33d2818308086c37e,5e5a137d129084c857a0f792983d7679909bf81f60b96a331d72695fcdfe8b59
"6","0","30002","-409","1","190801","30","2019/09/24 15:00:00","0","カリン","0","2030/12/17 14:59:59","0","1","フレンドの申請や\n承認ができますよ\nどうぞ、良き交流を！"
"7","0","31001","-409","1","190801","31","2019/10/31 12:00:00","0","カリン","0","2030/12/17 14:59:59","0","1","バトルをして力比べを\nしてみましょう！\n実力が試されますね、\n頑張ってください！"
"8","0","31002","-409","1","190801","31","2019/10/31 12:00:00","0","カリン","0","2030/12/17 14:59:59","0","1","気になるパーティと\nバトルをしてみましょう！\nどちらが勝利するのか、\n私も楽しみにしていますね"
"1","0","32001","-409","1","190801","32","2019/12/20 5:00:00","0","カリン","0","2020/01/04 4:59:59","0","1","ルーキーの皆さんのために\n特別なミッションを\nご用意いたしました！\nぜひ、挑戦してください！"
"2","0","32002","-409","1","190801","32","2019/12/20 5:00:00","0","カリン","0","2020/01/04 4:59:59","0","1","期間限定のキャンペーンを\n開催中です！\nミッションにチャレンジ\nしましょう！"
"3","0","33001","-409","1","190801","33","2019/12/20 5:00:00","0","カリン","0","2020/01/04 4:59:59","0","1","フレンドになって\n初心者の方を応援しましょう！\n素敵な報酬が待っていますよ！"
"4","0","33002","-409","1","190801","33","2019/12/20 5:00:00","0","カリン","0","2020/01/04 4:59:59","0","1","期間限定のキャンペーンを\n開催中です！\nミッションにチャレンジ\nしましょう！"
"5","0","34001","-409","1","190801","34","2020/01/04 5:00:00","0","カリン","0","2020/01/10 11:59:59","0","1","お疲れ様でした！\nミッションの報酬の受け取りは\nこちらからできますよ！"
"6","0","34002","-409","1","190801","34","2020/01/04 5:00:00","0","カリン","0","2020/01/10 11:59:59","0","1","ミッション報酬の受け取りは\nこちら！\n受け取り漏れの無いように\n気を付けてくださいね！"
"1","0","38001","-458","1","105801","38","2015/12/17 15:00:00","0","ペコリーヌ","5.3","2030/12/17 14:59:59","0","2","過去のストーリーイベントを\n楽しめちゃいますよ！\n遊んだことのないものがあれば\n一緒にやってみましょう♪"
"2","0","38002","-458","1","105801","38","2015/12/17 15:00:00","0","ペコリーヌ","6.5","2030/12/17 14:59:59","0","2","これまでのイベントで登場した\n限定キャラを仲間にできたり\nメモリーピースが手に入る\nみたいですよ。やばいですね☆"
"0","9999","39005","9999","3","105801","39","2020/04/01","0","ペコリーヌ","0","2020/04/08 23:59:59","0","3",""
"2","0","40001","-430","1","190801","40","2015/12/17 15:00:00","0","カリン","0","2030/12/17 14:59:59","0","1","これまでに出題された\n問題を振り返ることが\nできますよ\n復習は大切です♪"
"1","0","41001","-363","1","106401","41","2015/12/17 15:00:00","0","シェフィ","0","2030/12/17 14:59:59","2104010","1","ここでは腕試しが\nできるんですって。\n自分の実力を測るのに、\nちょうどよさそうね。"
"1","0","41002","-363","1","105801","41","2015/12/17 15:00:00","0","ペコリーヌ","0","2030/12/17 14:59:59","0","1","ここで腕試しを\nしていきましょう！\n全力全開、\nがんばっちゃいますよ～！"
"1","0","41003","-363","1","106001","41","2015/12/17 15:00:00","0","キャル","0","2030/12/17 14:59:59","0","1","ここで腕試しが\nできるみたいね。\n試してみるのも\nいいんじゃない？"
"1","0","41004","-363","1","105901","41","2015/12/17 15:00:00","0","コッコロ","0","2030/12/17 14:59:59","0","1","腕試しができるようです。\nここで練習を重ね、実戦に\n活かしてまいりましょう。"
"1","0","42001","-416.5","1","105901","42","2015/12/17 15:00:00","0","コッコロ","0","2030/12/17 14:59:59","0","1","訓練の成果に応じて、\n報酬がもらえるそうです。\n共に励んでいきましょう。"
"1","0","42002","-416.5","1","106401","42","2015/12/17 15:00:00","0","シェフィ","0","2030/12/17 14:59:59","2104010","1","目標を達成すれば、\n報酬がもらえるみたい。\n頑張り甲斐があるわね。"
"1","0","42003","-416.5","1","105801","42","2015/12/17 15:00:00","0","ペコリーヌ","0","2030/12/17 14:59:59","0","1","腕試しをがんばれば、\n報酬がもらえますよ。\n挑戦していきましょう☆"
"1","0","42004","-416.5","1","106001","42","2015/12/17 15:00:00","0","キャル","0","2030/12/17 14:59:59","0","1","ミッションを達成すると、\n報酬が出るんですって。\n一緒にやってみましょ！"
"1","0","43001","-363","1","105801","43","2015/12/17 15:00:00","0","ペコリーヌ","0","2030/12/17 14:59:59","0","1","ここからアリーナに\n挑戦できますよ！\n編成を工夫してライバルに\n挑んじゃいましょう！"
"1","0","43002","-363","1","105901","43","2015/12/17 15:00:00","0","コッコロ","0","2030/12/17 14:59:59","0","1","こちらからアリーナに\n挑戦することができます。\n主さまらしい編成で\nライバルに挑みましょう。"
"1","0","43003","-363","1","106001","43","2015/12/17 15:00:00","0","キャル","0","2030/12/17 14:59:59","0","1","ここからアリーナに\n挑戦できるわよ！\nしっかり編成を考えて\nライバルに挑みなさい！"
"1","0","43004","-416.5","1","123001","44","2015/12/17 15:00:00","0","アメス","0","2030/12/17 14:59:59","0","1","ミッションをクリアすると報酬が\n受け取れるわ。ジャンジャン\nクリアしてバリバリ強化して\nあげなさい♪"
"2","0","43005","-416.5","1","123001","44","2015/12/17 15:00:00","0","アメス","0","2030/12/17 14:59:59","0","1","ぼんやりしてる場合じゃないわ。\n早くミッションをクリアして\n報酬を受け取ってきなさい！"
"3","0","43006","-416.5","1","123001","45","2015/12/17 15:00:00","0","アメス","5.79","2030/12/17 14:59:59","0","2","ちょっとあんた、報酬が\n受け取れるじゃない！\n忘れずにチェックなさい。\nアメス様との約束よ？"
