f16d907da236f6438891d74e8faf7cc8c5e84dccc0d96cf94bcc1fd944b5fdc8,b16084b32e54b28ee90ed11233c0ce8e1301692d4faaa49829b6456bedf7fc8d,f2dd3f23b0a8666f7742ed73ad5d5e7ee0ca7872b5539141349c9c402ba967ab,cb4308c03e260ce9104c4f8cc9380a7b78089a8c3920eb58b2a2e67cf547e4f4,b8870f5c7e93fc520a561d94ee8af94cebe8d791176956878bc59679c565dea9,a247bb908f1f0efc6fe18c5e5df8eeaa6543c3202f076e63f6accd9bc735ea36,efe86d8a0cc3cd471edeb0e1735cc3728a895540c228402d091f383270b1ab2f,5b5052eebdb07a393a076a8f974ea5ddd0d67e699e3ebafd967b6c5403c5d988,51b2402ab8212d6edcff9fe72a04662553d036b1d0ea4843e67bc9f812d121d1,b37c687c8f97f560ddd603c800b801dd83679a89a3b146a73c7f790456681330,78ee862582e8099a10edfd4d5c13d02173c5747fa9838cd87d08a0bca1700e92,8ec9bbd5c66badb616fe82e82271b560e762874cb86b81bc3f1ad171945176bc
"26031","3","20000000000","111","1","60","深淵討伐戦で200億Pt獲得しよう","2026/03/09 04:59:59","500","5","2026/03/04 12:00:00","260312038"
"26031","3","50000000000","112","1","60","深淵討伐戦で500億Pt獲得しよう","2026/03/09 04:59:59","1000","5","2026/03/04 12:00:00","260312039"
"26031","3","0","401","10","61","イベントクエストを合計10回クリアしよう（復刻は除く）","2026/03/23 04:59:59","100","5","2026/02/28 12:00:00","260312040"
"26031","3","0","402","30","61","イベントクエストを合計30回クリアしよう（復刻は除く）","2026/03/23 04:59:59","200","5","2026/02/28 12:00:00","260312041"
"26031","3","0","403","50","61","イベントクエストを合計50回クリアしよう（復刻は除く）","2026/03/23 04:59:59","300","5","2026/02/28 12:00:00","260312042"
"26031","3","0","404","100","61","イベントクエストを合計100回クリアしよう（復刻は除く）","2026/03/23 04:59:59","400","5","2026/02/28 12:00:00","260312043"
"26031","3","0","405","150","61","イベントクエストを合計150回クリアしよう（復刻は除く）","2026/03/23 04:59:59","1000","5","2026/02/28 12:00:00","260312044"
"26031","3","0","406","1","62","ストーリーイベントのボスバトル(SCENARIO)をクリアしよう（復刻は除く）","2026/03/23 04:59:59","1000","5","2026/02/28 12:00:00","260312045"
"26031","3","0","407","1","63","ストーリーイベントのボスバトル(SPECIAL)をクリアしよう（復刻は除く）","2026/03/23 04:59:59","1000","5","2026/02/28 12:00:00","260312046"
"26031","3","5214007","408","1","64","ストーリーイベントの最終話を閲覧しよう（復刻は除く）","2026/03/23 04:59:59","1000","5","2026/02/28 12:00:00","260312047"
"26031","3","0","301","30","70","エルピス討魔戦線でボスバトルを30回クリアしよう","2026/03/21 04:59:59","1000","5","2026/03/16 12:00:00","260312048"
"26031","3","0","302","75","70","エルピス討魔戦線でボスバトルを75回クリアしよう","2026/03/21 04:59:59","2000","5","2026/03/16 12:00:00","260312049"
"26031","3","0","601","3","71","追憶の戦域 追憶戦・覇を3回クリアしよう","2026/03/31 04:59:59","500","5","2026/03/02 12:00:00","260312050"
"26031","3","0","602","6","71","追憶の戦域 追憶戦・覇を6回クリアしよう","2026/03/31 04:59:59","750","5","2026/03/02 12:00:00","260312051"
"26031","3","0","603","9","71","追憶の戦域 追憶戦・覇を9回クリアしよう","2026/03/31 04:59:59","1000","5","2026/03/02 12:00:00","260312052"
"26031","3","0","604","12","71","追憶の戦域 追憶戦・覇を12回クリアしよう","2026/03/31 04:59:59","1250","5","2026/03/02 12:00:00","260312053"
"26031","3","0","605","18","71","追憶の戦域 追憶戦・覇を18回クリアしよう","2026/03/31 04:59:59","1500","5","2026/03/02 12:00:00","260312054"
"26031","3","0","606","27","71","追憶の戦域 追憶戦・覇を27回クリアしよう","2026/03/31 04:59:59","2000","5","2026/03/02 12:00:00","260312055"
"26041","2","0","11","5","44","ゲームに合計5回ログインしよう","2026/04/28 04:59:59","500","4","2026/03/31 05:00:00","260412001"
"26041","2","0","12","1000","46","スタミナを合計1000消費しよう","2026/04/28 04:59:59","200","4","2026/03/01 05:00:00","260412002"
"26041","2","0","13","3000","46","スタミナを合計3000消費しよう","2026/04/28 04:59:59","400","4","2026/03/01 05:00:00","260412003"
"26041","2","0","14","5000","46","スタミナを合計5000消費しよう","2026/04/28 04:59:59","600","4","2026/03/01 05:00:00","260412004"
"26041","2","0","18","5","53","バトルアリーナかプリンセスアリーナで合計5回戦おう","2026/04/28 04:59:59","200","4","2026/03/01 05:00:00","260412005"
"26041","2","0","19","10","53","バトルアリーナかプリンセスアリーナで合計10回戦おう","2026/04/28 04:59:59","400","4","2026/03/01 05:00:00","260412006"
"26041","2","0","20","20","53","バトルアリーナかプリンセスアリーナで合計20回戦おう","2026/04/28 04:59:59","600","4","2026/03/01 05:00:00","260412007"
"26041","2","0","21","50","50","深域クエストを50回クリアしよう","2026/04/28 04:59:59","200","4","2026/03/01 05:00:00","260412008"
"26041","2","0","22","100","50","深域クエストを100回クリアしよう","2026/04/28 04:59:59","400","4","2026/03/01 05:00:00","260412009"
"26041","2","0","23","250","50","深域クエストを250回クリアしよう","2026/04/28 04:59:59","600","4","2026/03/01 05:00:00","260412010"
"26041","2","0","24","1","54","黎明界ラビリンスをスキップせずに1回クリアしよう","2026/04/28 04:59:59","500","4","2026/03/01 05:00:00","260412011"
"26041","3","0","101","10","59","深淵討伐戦でボスに10回挑戦しよう","2026/04/09 04:59:59","100","5","2026/04/04 12:00:00","260412012"
"26041","3","0","102","20","59","深淵討伐戦でボスに20回挑戦しよう","2026/04/09 04:59:59","200","5","2026/04/04 12:00:00","260412013"
"26041","3","0","103","30","59","深淵討伐戦でボスに30回挑戦しよう","2026/04/09 04:59:59","300","5","2026/04/04 12:00:00","260412014"
"26041","3","0","104","40","59","深淵討伐戦でボスに40回挑戦しよう","2026/04/09 04:59:59","400","5","2026/04/04 12:00:00","260412015"
"26041","3","0","105","50","59","深淵討伐戦でボスに50回挑戦しよう","2026/04/09 04:59:59","500","5","2026/04/04 12:00:00","260412016"
"26041","3","0","106","60","59","深淵討伐戦でボスに60回挑戦しよう","2026/04/09 04:59:59","1000","5","2026/04/04 12:00:00","260412017"
"26041","3","1000000000","107","1","60","深淵討伐戦で10億Pt獲得しよう","2026/04/09 04:59:59","100","5","2026/04/04 12:00:00","260412018"
"26041","3","5000000000","108","1","60","深淵討伐戦で50億Pt獲得しよう","2026/04/09 04:59:59","200","5","2026/04/04 12:00:00","260412019"
"26041","3","10000000000","109","1","60","深淵討伐戦で100億Pt獲得しよう","2026/04/09 04:59:59","300","5","2026/04/04 12:00:00","260412020"
"26041","3","15000000000","110","1","60","深淵討伐戦で150億Pt獲得しよう","2026/04/09 04:59:59","400","5","2026/04/04 12:00:00","260412021"
"26041","3","20000000000","111","1","60","深淵討伐戦で200億Pt獲得しよう","2026/04/09 04:59:59","500","5","2026/04/04 12:00:00","260412022"
"26041","3","50000000000","112","1","60","深淵討伐戦で500億Pt獲得しよう","2026/04/09 04:59:59","1000","5","2026/04/04 12:00:00","260412023"
"26041","3","0","201","9","57","バトルスタジアムで★を合計9個獲得しよう","2026/04/14 20:59:59","100","5","2026/04/10 12:00:00","260412024"
"26041","3","0","202","18","57","バトルスタジアムで★を合計18個獲得しよう","2026/04/14 20:59:59","100","5","2026/04/10 12:00:00","260412025"
"26041","3","0","203","27","57","バトルスタジアムで★を合計27個獲得しよう","2026/04/14 20:59:59","200","5","2026/04/10 12:00:00","260412026"
"26041","3","0","204","36","57","バトルスタジアムで★を合計36個獲得しよう","2026/04/14 20:59:59","300","5","2026/04/10 12:00:00","260412027"
"26041","3","0","205","45","57","バトルスタジアムで★を合計45個獲得しよう","2026/04/14 20:59:59","400","5","2026/04/10 12:00:00","260412028"
"26041","3","0","206","54","57","バトルスタジアムで★を合計54個獲得しよう","2026/04/14 20:59:59","500","5","2026/04/10 12:00:00","260412029"
"26041","3","0","301","30","70","エルピス討魔戦線でボスバトルを30回クリアしよう","2026/04/20 04:59:59","1000","5","2026/04/15 12:00:00","260412030"
"26041","3","0","302","75","70","エルピス討魔戦線でボスバトルを75回クリアしよう","2026/04/20 04:59:59","2000","5","2026/04/15 12:00:00","260412031"
"26041","3","0","401","10","61","イベントクエストを合計10回クリアしよう（復刻は除く）","2026/04/23 04:59:59","100","5","2026/03/31 12:00:00","260412032"
"26041","3","0","402","30","61","イベントクエストを合計30回クリアしよう（復刻は除く）","2026/04/23 04:59:59","200","5","2026/03/31 12:00:00","260412033"
"26041","3","0","403","50","61","イベントクエストを合計50回クリアしよう（復刻は除く）","2026/04/23 04:59:59","300","5","2026/03/31 12:00:00","260412034"
"26041","3","0","404","100","61","イベントクエストを合計100回クリアしよう（復刻は除く）","2026/04/23 04:59:59","400","5","2026/03/31 12:00:00","260412035"
"26041","3","0","405","150","61","イベントクエストを合計150回クリアしよう（復刻は除く）","2026/04/23 04:59:59","1000","5","2026/03/31 12:00:00","260412036"
"26041","3","0","406","1","62","ストーリーイベントのボスバトル(SCENARIO)をクリアしよう（復刻は除く）","2026/04/23 04:59:59","1000","5","2026/03/31 12:00:00","260412037"
"26041","3","0","407","1","63","ストーリーイベントのボスバトル(SPECIAL)をクリアしよう（復刻は除く）","2026/04/23 04:59:59","1000","5","2026/03/31 12:00:00","260412038"
"26041","3","5215007","408","1","64","ストーリーイベントの最終話を閲覧しよう（復刻は除く）","2026/04/23 04:59:59","1000","5","2026/03/31 12:00:00","260412039"
"26041","3","0","501","3","58","クランバトルに合計3回挑戦しよう","2026/04/29 23:59:59","500","5","2026/04/25 05:00:00","260412040"
"26041","3","0","502","6","58","クランバトルに合計6回挑戦しよう","2026/04/29 23:59:59","500","5","2026/04/25 05:00:00","260412041"
"26041","3","0","503","9","58","クランバトルに合計9回挑戦しよう","2026/04/29 23:59:59","500","5","2026/04/25 05:00:00","260412042"
"26041","3","0","504","12","58","クランバトルに合計12回挑戦しよう","2026/04/29 23:59:59","500","5","2026/04/25 05:00:00","260412043"
"26041","3","0","505","15","58","クランバトルに合計15回挑戦しよう","2026/04/29 23:59:59","1000","5","2026/04/25 05:00:00","260412044"
"26041","3","0","601","3","71","追憶の戦域 追憶戦・覇を3回クリアしよう","2026/04/30 04:59:59","500","5","2026/04/06 12:00:00","260412045"
"26041","3","0","602","6","71","追憶の戦域 追憶戦・覇を6回クリアしよう","2026/04/30 04:59:59","750","5","2026/04/06 12:00:00","260412046"
"26041","3","0","603","9","71","追憶の戦域 追憶戦・覇を9回クリアしよう","2026/04/30 04:59:59","1000","5","2026/04/06 12:00:00","260412047"
"26041","3","0","604","12","71","追憶の戦域 追憶戦・覇を12回クリアしよう","2026/04/30 04:59:59","1250","5","2026/04/06 12:00:00","260412048"
"26041","3","0","605","18","71","追憶の戦域 追憶戦・覇を18回クリアしよう","2026/04/30 04:59:59","1500","5","2026/04/06 12:00:00","260412049"
"26041","3","0","606","27","71","追憶の戦域 追憶戦・覇を27回クリアしよう","2026/04/30 04:59:59","2000","5","2026/04/06 12:00:00","260412050"
"26051","2","0","11","5","44","ゲームに合計5回ログインしよう","2026/05/28 04:59:59","500","4","2026/04/30 05:00:00","260512001"
"26051","2","0","12","1000","46","スタミナを合計1000消費しよう","2026/05/28 04:59:59","200","4","2026/04/30 05:00:00","260512002"
"26051","2","0","13","3000","46","スタミナを合計3000消費しよう","2026/05/28 04:59:59","400","4","2026/04/30 05:00:00","260512003"
"26051","2","0","14","5000","46","スタミナを合計5000消費しよう","2026/05/28 04:59:59","600","4","2026/04/30 05:00:00","260512004"
"26051","2","0","18","5","53","バトルアリーナかプリンセスアリーナで合計5回戦おう","2026/05/28 04:59:59","200","4","2026/04/30 05:00:00","260512005"
"26051","2","0","19","10","53","バトルアリーナかプリンセスアリーナで合計10回戦おう","2026/05/28 04:59:59","400","4","2026/04/30 05:00:00","260512006"
"26051","2","0","20","20","53","バトルアリーナかプリンセスアリーナで合計20回戦おう","2026/05/28 04:59:59","600","4","2026/04/30 05:00:00","260512007"
"26051","2","0","21","50","50","深域クエストを50回クリアしよう","2026/05/28 04:59:59","200","4","2026/04/30 05:00:00","260512008"
"26051","2","0","22","100","50","深域クエストを100回クリアしよう","2026/05/28 04:59:59","400","4","2026/04/30 05:00:00","260512009"
"26051","2","0","23","250","50","深域クエストを250回クリアしよう","2026/05/28 04:59:59","600","4","2026/04/30 05:00:00","260512010"
"26051","2","0","24","1","54","黎明界ラビリンスをスキップせずに1回クリアしよう","2026/05/28 04:59:59","500","4","2026/04/30 05:00:00","260512011"
"26051","3","0","101","10","59","深淵討伐戦でボスに10回挑戦しよう","2026/05/09 04:59:59","100","5","2026/05/04 12:00:00","260512012"
"26051","3","0","102","20","59","深淵討伐戦でボスに20回挑戦しよう","2026/05/09 04:59:59","200","5","2026/05/04 12:00:00","260512013"
"26051","3","0","103","30","59","深淵討伐戦でボスに30回挑戦しよう","2026/05/09 04:59:59","300","5","2026/05/04 12:00:00","260512014"
"26051","3","0","104","40","59","深淵討伐戦でボスに40回挑戦しよう","2026/05/09 04:59:59","400","5","2026/05/04 12:00:00","260512015"
"26051","3","0","105","50","59","深淵討伐戦でボスに50回挑戦しよう","2026/05/09 04:59:59","500","5","2026/05/04 12:00:00","260512016"
"26051","3","0","106","60","59","深淵討伐戦でボスに60回挑戦しよう","2026/05/09 04:59:59","1000","5","2026/05/04 12:00:00","260512017"
"26051","3","1000000000","107","1","60","深淵討伐戦で10億Pt獲得しよう","2026/05/09 04:59:59","100","5","2026/05/04 12:00:00","260512018"
"26051","3","5000000000","108","1","60","深淵討伐戦で50億Pt獲得しよう","2026/05/09 04:59:59","200","5","2026/05/04 12:00:00","260512019"
"26051","3","10000000000","109","1","60","深淵討伐戦で100億Pt獲得しよう","2026/05/09 04:59:59","300","5","2026/05/04 12:00:00","260512020"
"26051","3","15000000000","110","1","60","深淵討伐戦で150億Pt獲得しよう","2026/05/09 04:59:59","400","5","2026/05/04 12:00:00","260512021"
"26051","3","20000000000","111","1","60","深淵討伐戦で200億Pt獲得しよう","2026/05/09 04:59:59","500","5","2026/05/04 12:00:00","260512022"
"26051","3","50000000000","112","1","60","深淵討伐戦で500億Pt獲得しよう","2026/05/09 04:59:59","1000","5","2026/05/04 12:00:00","260512023"
"26051","3","0","201","9","57","バトルスタジアムで★を合計9個獲得しよう","2026/05/15 20:59:59","100","5","2026/05/11 12:00:00","260512024"
"26051","3","0","202","18","57","バトルスタジアムで★を合計18個獲得しよう","2026/05/15 20:59:59","100","5","2026/05/11 12:00:00","260512025"
"26051","3","0","203","27","57","バトルスタジアムで★を合計27個獲得しよう","2026/05/15 20:59:59","200","5","2026/05/11 12:00:00","260512026"
"26051","3","0","204","36","57","バトルスタジアムで★を合計36個獲得しよう","2026/05/15 20:59:59","300","5","2026/05/11 12:00:00","260512027"
"26051","3","0","205","45","57","バトルスタジアムで★を合計45個獲得しよう","2026/05/15 20:59:59","400","5","2026/05/11 12:00:00","260512028"
"26051","3","0","206","54","57","バトルスタジアムで★を合計54個獲得しよう","2026/05/15 20:59:59","500","5","2026/05/11 12:00:00","260512029"
"26051","3","30002","301","5","31","レイドバトルでボスを合計5回倒そう（全難易度共通）","2026/05/23 04:59:59","1000","5","2026/05/15 12:00:00","260512030"
"26051","3","30002","302","25","31","レイドバトルでボスを合計25回倒そう（全難易度共通）","2026/05/23 04:59:59","2000","5","2026/05/15 12:00:00","260512031"
"26051","3","0","401","10","61","イベントクエストを合計10回クリアしよう（復刻は除く）","2026/05/23 04:59:59","100","5","2026/04/30 12:00:00","260512032"
"26051","3","0","402","30","61","イベントクエストを合計30回クリアしよう（復刻は除く）","2026/05/23 04:59:59","200","5","2026/04/30 12:00:00","260512033"
"26051","3","0","403","50","61","イベントクエストを合計50回クリアしよう（復刻は除く）","2026/05/23 04:59:59","300","5","2026/04/30 12:00:00","260512034"
"26051","3","0","404","100","61","イベントクエストを合計100回クリアしよう（復刻は除く）","2026/05/23 04:59:59","400","5","2026/04/30 12:00:00","260512035"
"26051","3","0","405","150","61","イベントクエストを合計150回クリアしよう（復刻は除く）","2026/05/23 04:59:59","1000","5","2026/04/30 12:00:00","260512036"
"26051","3","0","406","1","62","ストーリーイベントのボスバトル(SCENARIO)をクリアしよう（復刻は除く）","2026/05/23 04:59:59","1000","5","2026/04/30 12:00:00","260512037"
"26051","3","0","407","1","63","ストーリーイベントのボスバトル(SPECIAL)をクリアしよう（復刻は除く）","2026/05/23 04:59:59","1000","5","2026/04/30 12:00:00","260512038"
"26051","3","5216008","408","1","64","ストーリーイベントの最終話を閲覧しよう（復刻は除く）","2026/05/23 04:59:59","1000","5","2026/04/30 12:00:00","260512039"
"26051","3","0","501","3","58","クランバトルに合計3回挑戦しよう","2026/05/30 23:59:59","500","5","2026/05/26 05:00:00","260512040"
"26051","3","0","502","6","58","クランバトルに合計6回挑戦しよう","2026/05/30 23:59:59","500","5","2026/05/26 05:00:00","260512041"
"26051","3","0","503","9","58","クランバトルに合計9回挑戦しよう","2026/05/30 23:59:59","500","5","2026/05/26 05:00:00","260512042"
"26051","3","0","504","12","58","クランバトルに合計12回挑戦しよう","2026/05/30 23:59:59","500","5","2026/05/26 05:00:00","260512043"
"26051","3","0","505","15","58","クランバトルに合計15回挑戦しよう","2026/05/30 23:59:59","1000","5","2026/05/26 05:00:00","260512044"
"26051","3","0","601","3","71","追憶の戦域 追憶戦・覇を3回クリアしよう","2026/05/31 04:59:59","500","5","2026/05/04 12:00:00","260512045"
"26051","3","0","602","6","71","追憶の戦域 追憶戦・覇を6回クリアしよう","2026/05/31 04:59:59","750","5","2026/05/04 12:00:00","260512046"
"26051","3","0","603","9","71","追憶の戦域 追憶戦・覇を9回クリアしよう","2026/05/31 04:59:59","1000","5","2026/05/04 12:00:00","260512047"
"26051","3","0","604","12","71","追憶の戦域 追憶戦・覇を12回クリアしよう","2026/05/31 04:59:59","1250","5","2026/05/04 12:00:00","260512048"
"26051","3","0","605","18","71","追憶の戦域 追憶戦・覇を18回クリアしよう","2026/05/31 04:59:59","1500","5","2026/05/04 12:00:00","260512049"
"26051","3","0","606","27","71","追憶の戦域 追憶戦・覇を27回クリアしよう","2026/05/31 04:59:59","2000","5","2026/05/04 12:00:00","260512050"
"26061","2","0","11","5","44","ゲームに合計5回ログインしよう","2026/06/28 04:59:59","500","4","2026/05/31 05:00:00","260612001"
"26061","2","0","12","1000","46","スタミナを合計1000消費しよう","2026/06/28 04:59:59","200","4","2026/05/31 05:00:00","260612002"
"26061","2","0","13","3000","46","スタミナを合計3000消費しよう","2026/06/28 04:59:59","400","4","2026/05/31 05:00:00","260612003"
"26061","2","0","14","5000","46","スタミナを合計5000消費しよう","2026/06/28 04:59:59","600","4","2026/05/31 05:00:00","260612004"
"26061","2","0","18","5","53","バトルアリーナかプリンセスアリーナで合計5回戦おう","2026/06/28 04:59:59","200","4","2026/05/31 05:00:00","260612005"
"26061","2","0","19","10","53","バトルアリーナかプリンセスアリーナで合計10回戦おう","2026/06/28 04:59:59","400","4","2026/05/31 05:00:00","260612006"
"26061","2","0","20","20","53","バトルアリーナかプリンセスアリーナで合計20回戦おう","2026/06/28 04:59:59","600","4","2026/05/31 05:00:00","260612007"
"26061","2","0","21","50","50","深域クエストを50回クリアしよう","2026/06/28 04:59:59","200","4","2026/05/31 05:00:00","260612008"
"26061","2","0","22","100","50","深域クエストを100回クリアしよう","2026/06/28 04:59:59","400","4","2026/05/31 05:00:00","260612009"
"26061","2","0","23","250","50","深域クエストを250回クリアしよう","2026/06/28 04:59:59","600","4","2026/05/31 05:00:00","260612010"
"26061","2","0","24","1","54","黎明界ラビリンスをスキップせずに1回クリアしよう","2026/06/28 04:59:59","500","4","2026/05/31 05:00:00","260612011"
"26061","3","0","101","10","59","深淵討伐戦でボスに10回挑戦しよう","2026/06/09 04:59:59","100","5","2026/06/04 12:00:00","260612012"
"26061","3","0","102","20","59","深淵討伐戦でボスに20回挑戦しよう","2026/06/09 04:59:59","200","5","2026/06/04 12:00:00","260612013"
"26061","3","0","103","30","59","深淵討伐戦でボスに30回挑戦しよう","2026/06/09 04:59:59","300","5","2026/06/04 12:00:00","260612014"
"26061","3","0","104","40","59","深淵討伐戦でボスに40回挑戦しよう","2026/06/09 04:59:59","400","5","2026/06/04 12:00:00","260612015"
"26061","3","0","105","50","59","深淵討伐戦でボスに50回挑戦しよう","2026/06/09 04:59:59","500","5","2026/06/04 12:00:00","260612016"
"26061","3","0","106","60","59","深淵討伐戦でボスに60回挑戦しよう","2026/06/09 04:59:59","1000","5","2026/06/04 12:00:00","260612017"
"26061","3","1000000000","107","1","60","深淵討伐戦で10億Pt獲得しよう","2026/06/09 04:59:59","100","5","2026/06/04 12:00:00","260612018"
"26061","3","5000000000","108","1","60","深淵討伐戦で50億Pt獲得しよう","2026/06/09 04:59:59","200","5","2026/06/04 12:00:00","260612019"
"26061","3","10000000000","109","1","60","深淵討伐戦で100億Pt獲得しよう","2026/06/09 04:59:59","300","5","2026/06/04 12:00:00","260612020"
"26061","3","15000000000","110","1","60","深淵討伐戦で150億Pt獲得しよう","2026/06/09 04:59:59","400","5","2026/06/04 12:00:00","260612021"
"26061","3","20000000000","111","1","60","深淵討伐戦で200億Pt獲得しよう","2026/06/09 04:59:59","500","5","2026/06/04 12:00:00","260612022"
"26061","3","50000000000","112","1","60","深淵討伐戦で500億Pt獲得しよう","2026/06/09 04:59:59","1000","5","2026/06/04 12:00:00","260612023"
"26061","3","0","201","10","65","スペシャルダンジョンのバトルを10回クリアしよう","2026/06/22 04:59:59","150","5","2026/06/17 12:00:00","260612024"
